material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zr_wyckoff,num_Zr_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2715147,Na6ZrZn7(SO4)12,1.8006290107233247,0.7150652824591907,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,18.0,6.0,2.070391792536873,2.1179311898132838,2.088906304707297,0.016440780151580434,0.04753939727641088,60.44113613364881,31.821663524288585,12.30463666629024,115.5498279617878,6.0,1.0,1,Octahedron
mp-2715147,Na6ZrZn7(SO4)12,1.8006290107233247,0.7150652824591907,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,19.0,6.0,2.065412964523765,2.1204195210779497,2.090659539173664,0.01954472932723436,0.05500655655418463,65.41628536396476,32.43165266113585,10.183891408088748,114.87681476591658,6.0,1.0,2,Octahedron
mp-2715147,Na6ZrZn7(SO4)12,1.8006290107233247,0.7150652824591907,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,20.0,6.0,2.0707744749364436,2.116202264455595,2.0926478074806467,0.017560358199988337,0.045427789519151496,56.98872121689988,26.139722755975992,19.947683569231668,92.48085936700328,6.0,1.0,3,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,12.0,6.0,1.9911294288213472,2.162503922074602,2.084848646047563,0.05552488005645057,0.17137449325325482,36.36091741697693,14.046270820986537,15.272815835346533,59.372096321538486,6.0,1.0,1,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,13.0,6.0,1.9911294702421503,2.1625039283739933,2.08484864667972,0.05552486495297845,0.17137445813184304,36.360917304039226,14.046270738244269,15.2728154349162,59.372095831497994,6.0,1.0,2,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,14.0,6.0,1.9911294288213461,2.1625039220746025,2.084848646047562,0.05552488005645106,0.17137449325325638,106.5017047596213,33.378935479842475,82.11406859202573,174.36281602910867,6.0,1.0,3,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,15.0,6.0,1.991129470242148,2.162503928373993,2.084848646679719,0.05552486495297911,0.17137445813184482,106.50170474756683,33.37893550296985,82.11406798805292,174.36281613653736,6.0,1.0,4,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,16.0,6.0,1.991129428821349,2.162503922074602,2.084848646047563,0.05552488005644988,0.17137449325325305,49.66996335498748,24.832354402877744,7.809690589824551,88.32821354421536,6.0,1.0,5,Octahedron
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True,17.0,6.0,1.9911294702421478,2.1625039283739924,2.0848486466797196,0.055524864952978883,0.1713744581318446,106.50170474756685,33.37893550296986,82.1140679880529,174.36281613653748,6.0,1.0,6,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,18.0,6.0,2.0528400782924416,2.204897351032137,2.1148108823027756,0.05177759761396426,0.15205727273969538,62.068208321824656,27.80826360989753,21.080848616155276,117.97208509488537,6.0,1.0,1,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,19.0,6.0,2.0528400183949134,2.2048973662612426,2.114810882417367,0.05177761986560768,0.15205734786632918,62.06820874388352,27.80826385788862,21.080848482159624,117.97208477227821,6.0,1.0,2,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,20.0,6.0,2.047631848507155,2.2075437257625117,2.1146328426380445,0.051267790225809844,0.1599118772553565,48.238565738457204,23.915878257769254,8.073368433180926,85.517007695431,6.0,1.0,3,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,21.0,6.0,2.0476318515274046,2.207543672047151,2.1146328433774166,0.051267785284368365,0.1599118205197465,105.90708424594077,32.7237497717301,81.4660693923233,177.3020054086448,6.0,1.0,4,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,22.0,6.0,2.017463151233435,2.1769206407905672,2.1155200693099574,0.05211661319652073,0.15945748955713235,106.14467697165637,32.87162424247211,81.4802322582341,172.88291035517193,6.0,1.0,5,Octahedron
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,23.0,6.0,2.0174630925404595,2.176920589019055,2.1155200698934706,0.05211662796907239,0.1594574964785953,106.14467698840825,32.871624277964756,81.48023007986274,172.88291055205266,6.0,1.0,6,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,21.0,6.0,2.071123055988701,2.1578031491703302,2.1019820039308748,0.03485836872257928,0.08668009318162939,37.45511208586181,14.985632293811394,14.71831359046241,63.17402284061628,6.0,1.0,1,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,22.0,6.0,2.059947259372023,2.1833733727275177,2.1088280590286685,0.044455362749218234,0.12342611335549458,37.841270504424934,15.360713339833053,15.839375668018395,64.89909406781132,6.0,1.0,2,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,23.0,6.0,2.036287591042362,2.1914875601154606,2.1102579940946216,0.05207430631181302,0.15519996907309874,61.38995725402722,27.43191588148283,20.27509529089843,119.38505364709381,6.0,1.0,3,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,24.0,6.0,2.0672709490790897,2.193724585115479,2.1091757088799716,0.041237685240836916,0.12645363603638948,48.70809117707803,24.095335718207394,8.18223753774598,87.20458397219257,6.0,1.0,4,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,25.0,6.0,2.002103708798791,2.2054674799429326,2.118765933050534,0.07433434043166041,0.2033637711441414,105.01110926366333,31.396764834856274,79.97265101968055,170.13170171924642,6.0,1.0,5,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,26.0,6.0,1.986568634284435,2.2601176403152374,2.1140933162046474,0.09764467423660583,0.27354900603080234,47.31036431183632,23.433104012749297,8.00894628281306,85.55160260241452,6.0,1.0,6,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,27.0,6.0,2.0408823104684077,2.147936152996119,2.102799982391504,0.04320028150454862,0.10705384252771122,106.7804043382791,33.868600143989525,83.35564272620488,176.11534251393286,6.0,1.0,7,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,28.0,6.0,2.020292746245307,2.1651348640725043,2.1114289405262165,0.04931441416620483,0.14484211782719747,106.07773326852428,32.78608286107617,80.86694777887261,172.53624280773212,6.0,1.0,8,Octahedron
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,29.0,6.0,1.9815794647097111,2.2691140407042965,2.125728369400379,0.11131191103896854,0.2875345759945853,105.1887525297641,31.592644825337167,78.04278471551721,168.71070267276457,6.0,1.0,9,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,14.0,6.0,1.9957436188717113,2.195808176040112,2.0956336377394984,0.06873431841369285,0.20006455716840055,97.35110514869773,34.937821308020126,35.75860307117073,171.83894013943512,6.0,1.0,1,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,15.0,6.0,2.0519180029135957,2.2191074250920235,2.123704868133383,0.0652751732567318,0.1671894221784278,63.47176966200586,28.289601547920416,11.937285587682577,100.36963901262712,6.0,1.0,2,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,16.0,6.0,2.0307781662629747,2.238626058477555,2.1375020022951143,0.0766440188107743,0.2078478922145801,95.7979020400391,33.19130207157481,41.72258567663606,169.0540435808723,6.0,1.0,3,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,17.0,6.0,1.9957436188717075,2.1958081760401136,2.0956336377394984,0.0687343184136942,0.2000645571684061,105.84093320080231,32.46422143736905,81.75978603193033,172.75487899554346,6.0,1.0,4,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,18.0,6.0,2.051918002913594,2.219107425092025,2.1237048681333843,0.0652751732567328,0.1671894221784309,52.628226985738976,28.610306521345617,11.937285587682517,93.8781572990537,6.0,1.0,5,Octahedron
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,19.0,6.0,2.0307781662629742,2.2386260584775566,2.137502002295115,0.07664401881077472,0.20784789221458233,104.75877302526943,31.221491071040415,74.03327605307733,169.05404358087216,6.0,1.0,6,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,18.0,6.0,2.044909467147516,2.171375201830039,2.1083919587090136,0.04000534540507764,0.1264657346825233,60.88242670105101,27.47813529151823,20.049412679852225,117.91806512527248,6.0,1.0,1,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,19.0,6.0,2.044909530255319,2.1713751205373377,2.1083919549496932,0.040005309749356906,0.12646559028201887,37.695505634003275,14.816738553772254,15.912056363608679,62.3277592788356,6.0,1.0,2,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,20.0,6.0,2.0313807599753297,2.172505208132104,2.1083605456485723,0.04283992161584082,0.14112444815677438,48.99135925338831,24.279485622932512,8.162039373538784,88.13969149222623,6.0,1.0,3,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,21.0,6.0,2.0313807541550544,2.1725051935843354,2.108360546272952,0.042839917273046715,0.141124439429281,106.0437689712355,32.68707796765153,81.10232007868863,172.10748012717042,6.0,1.0,4,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,22.0,6.0,2.041157750058909,2.173026653679285,2.1083811919253654,0.04081425286418546,0.13186890362037618,106.04534479315545,32.86470341311811,81.86558605246776,177.03211468174396,6.0,1.0,5,Octahedron
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,23.0,6.0,2.041157757405818,2.173026704086992,2.1083811889419817,0.04081426434168822,0.13186894668117377,106.04534478814591,32.864703400660716,81.8655855099651,177.032115199919,6.0,1.0,6,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,18.0,6.0,2.002528649616905,2.192495994072783,2.098678092007867,0.059650125443388206,0.18996734445587782,62.81418528778424,27.802629832187243,20.172396669697523,117.68222484260623,6.0,1.0,1,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,19.0,6.0,2.002528702824612,2.192496044448316,2.0986780964213176,0.059650121025639886,0.18996734162370377,61.22202885832865,27.745320551209808,19.586432821554613,119.84601148476682,6.0,1.0,2,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,20.0,6.0,2.0036446802897196,2.190049406901493,2.0980746085069133,0.05926938589128596,0.18640472661177343,105.74491839613479,32.414293150234144,82.7922379576812,174.04188332669338,6.0,1.0,3,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,21.0,6.0,2.0036447419737997,2.190049329825112,2.0980745912275793,0.059269362816431796,0.1864045878513121,105.74491882770901,32.41429358928125,82.79223411484978,174.0418818155943,6.0,1.0,4,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,22.0,6.0,2.0062916415350127,2.167975550256576,2.0984562045510606,0.05418300671394278,0.16168390872156335,49.79287344690932,24.732977770939563,8.05198998959273,88.8206167300445,6.0,1.0,5,Octahedron
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True,23.0,6.0,2.0062917376024245,2.167975602152688,2.098456216893364,0.054182982988112686,0.1616838645502634,106.04769273555743,32.93953310057389,83.19129062603177,177.13243292641627,6.0,1.0,6,Octahedron
mp-2715270,Na3ZrInSi(PO6)2,1.8659816911254268,0.624633832518068,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,12.0,6.0,2.0500186687954227,2.2199539107587953,2.1216892043802775,0.05945547167336158,0.16993524196337262,63.31064802724023,27.329086144599277,13.94128766693504,97.82853174088557,6.0,1.0,1,Octahedron
mp-2715270,Na3ZrInSi(PO6)2,1.8659816911254268,0.624633832518068,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,13.0,6.0,2.0500186687954223,2.219953910758798,2.1216892043802784,0.0594554716733625,0.16993524196337573,97.97108359169711,35.454863325428505,40.37651408850797,173.5210879081926,6.0,1.0,2,Octahedron
mp-2715270,Na3ZrInSi(PO6)2,1.8659816911254268,0.624633832518068,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,14.0,6.0,2.050018668795422,2.2199539107587967,2.121689204380277,0.05945547167336161,0.16993524196337484,53.040360508976654,27.795066214711376,13.94128766693504,91.88393203791888,6.0,1.0,3,Octahedron
mp-2715270,Na3ZrInSi(PO6)2,1.8659816911254268,0.624633832518068,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,15.0,6.0,2.050018668795421,2.2199539107588,2.121689204380278,0.05945547167336283,0.16993524196337928,105.42315847573309,32.06475166527357,79.92616094483533,173.52108790819253,6.0,1.0,4,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,18.0,6.0,2.073540758394959,2.141025565001726,2.099345784247473,0.028097761918753395,0.06748480660676659,37.79267490738049,15.263234014053207,14.731094814228188,64.00671436677025,6.0,1.0,1,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,19.0,6.0,2.062972556560488,2.1844418395377327,2.1100667709385537,0.043049302888134175,0.12146928297724457,37.84728083479986,15.376317850768107,15.759286068904554,64.84327090297397,6.0,1.0,2,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,20.0,6.0,2.0337277077096947,2.1958028678190513,2.1101198978735236,0.052635082181244554,0.16207516010935663,61.4734184623262,27.377986369488372,20.292661185161197,119.16890679698871,6.0,1.0,3,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,21.0,6.0,2.064356973955412,2.1961321197336607,2.107145342279671,0.044367679225165935,0.13177514577824878,49.266616955518465,24.413766446072383,8.145708921677416,88.02541282861343,6.0,1.0,4,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,22.0,6.0,2.0070056831013123,2.2015557017826373,2.1180027635074183,0.06875317745383484,0.19455001868132493,105.35736328502553,31.790455868939787,80.4991866092084,171.30379776217174,6.0,1.0,5,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,23.0,6.0,1.9855546600423628,2.253008701826231,2.1123273118191968,0.09796785805801356,0.267454041783868,47.46920019222162,23.51669903915567,8.019370360604777,85.67185900754066,6.0,1.0,6,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,24.0,6.0,2.0395996667204637,2.149193147460145,2.0974048172546826,0.040009947256392966,0.10959348073968123,106.84843540015109,33.976870490014385,84.00150324568904,176.54046976424434,6.0,1.0,7,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,25.0,6.0,2.0192152668609236,2.172413752487205,2.1139439814023526,0.051319440040441915,0.15319848562628158,105.98978862135529,32.651278570137364,80.53026783756165,171.92061511162066,6.0,1.0,8,Octahedron
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,26.0,6.0,1.985813757034161,2.272995255549351,2.1275442519778602,0.10903305604831243,0.2871814985151899,105.28426957952075,31.704397164385327,78.31888936204275,168.9795581628604,6.0,1.0,9,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,24.0,6.0,1.9960054069807402,2.214613023502251,2.115346021238152,0.08310540977437078,0.21860761652151095,37.61709657103253,15.148052267029069,15.027651612071969,63.59906378508538,6.0,1.0,1,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,25.0,6.0,2.057347890823178,2.2379746614807274,2.113245140189327,0.06207320435451985,0.1806267706575495,61.08319356975189,27.399989251144632,17.32094246855006,118.11528646595168,6.0,1.0,2,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,26.0,6.0,2.0596919431406686,2.2488185576996624,2.114551088220272,0.06493983337141374,0.18912661455899382,60.89056382948589,27.443088694595964,17.175594387765194,118.09474986394446,6.0,1.0,3,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,27.0,6.0,1.993422044319929,2.2197804848472886,2.1156967187587647,0.08475212768693373,0.22635844052735954,105.58631244731603,32.212639990713036,79.95083669353956,173.05158741714305,6.0,1.0,4,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,28.0,6.0,2.058985075233117,2.2500377815533783,2.11498541322492,0.06660381221207298,0.1910527063202614,105.41371657791834,32.26791704366295,79.23119798647933,177.53940087505111,6.0,1.0,5,Octahedron
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,29.0,6.0,1.9929528555054852,2.2136963886160896,2.1152297231250228,0.08314816708016497,0.22074353311060446,105.49653497572932,32.09502015533515,79.35672180444867,172.72264024203534,6.0,1.0,6,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,21.0,6.0,2.0586274537281994,2.1434277017276644,2.097028249802736,0.029589885420866453,0.08480024799946495,49.26835172019047,18.809403216334186,18.926169876366394,92.76051553542898,6.0,1.0,1,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,22.0,6.0,2.0602496187025525,2.2140415637409774,2.119676675424303,0.05032887754780179,0.15379194503842486,37.77534597031234,15.127567530978219,15.996315949579154,64.39948446512028,6.0,1.0,2,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,23.0,6.0,2.068999180344697,2.2225545103611037,2.132343648310105,0.052391543343873255,0.15355533001640653,62.09464638896871,27.331703096639735,20.557442526894146,119.73830242584123,6.0,1.0,3,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,24.0,6.0,2.0741738530950014,2.232037656691528,2.126916711061751,0.0539219885376745,0.15786380359652652,48.89014731389848,24.17390366529484,8.190974022500928,87.09285030758282,6.0,1.0,4,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,25.0,6.0,2.0146585608669207,2.226899613606864,2.136402999887983,0.07430780684077075,0.2122410527399432,104.83688313866183,31.157653494287775,78.51927563113853,169.2507588883603,6.0,1.0,5,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,26.0,6.0,1.9879488724675272,2.2127770295264684,2.1016959401095874,0.08213438119597843,0.2248281570589412,48.177272898749855,23.89785372236999,8.021395809854294,86.91821769684333,6.0,1.0,6,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,27.0,6.0,2.0246660190606316,2.135174861321831,2.0847113956828083,0.03814425441575978,0.11050884226119928,107.08442220304423,34.35007628404968,86.9727949542479,177.03280353376616,6.0,1.0,7,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,28.0,6.0,2.0313370110055913,2.1823964773849234,2.131485514077636,0.05386779094012837,0.1510594663793321,105.53929997077314,32.055338725074094,77.10439064616641,169.56543135423127,6.0,1.0,8,Octahedron
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,29.0,6.0,1.989713710849334,2.2903788887181378,2.142071372023942,0.11421848633268951,0.30066517786880387,104.83648941343745,31.171385506913886,77.15403131134087,166.99075229950432,6.0,1.0,9,Octahedron
mp-2715328,Na3CaZr(PO4)3,1.761579103699885,0.9378533657763466,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,16.0,6.0,2.0493579111981424,2.222529718304196,2.1430371489788973,0.05153391235629085,0.1731718071060535,62.65658287457044,27.032130599973204,14.770600271689858,96.85918365207031,6.0,1.0,1,Octahedron
mp-2715328,Na3CaZr(PO4)3,1.761579103699885,0.9378533657763466,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,17.0,6.0,2.0493579111981424,2.222529718304198,2.1430371489788977,0.05153391235629145,0.17317180710605573,97.27156435382061,34.41113743448296,41.66029550958416,169.73699644622886,6.0,1.0,2,Octahedron
mp-2715328,Na3CaZr(PO4)3,1.761579103699885,0.9378533657763466,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,18.0,6.0,2.0493579111981424,2.2225297183041968,2.1430371489788986,0.05153391235629104,0.1731718071060544,52.16610143036653,26.882576211992056,14.770600271689858,92.03742165911135,6.0,1.0,3,Octahedron
mp-2715328,Na3CaZr(PO4)3,1.761579103699885,0.9378533657763466,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,19.0,6.0,2.049357911198143,2.2225297183041963,2.1430371489788977,0.05153391235629098,0.1731718071060535,104.81357855151427,31.269613970895765,77.73698674227172,169.73699644622886,6.0,1.0,4,Octahedron
mp-2715334,Na3ZrZn(PO4)3,1.7927798020064962,0.7876762737312435,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True,12.0,6.0,2.033603864435754,2.185515541495833,2.113366774460272,0.04690515252546261,0.15191167706007924,64.06922202277188,28.051688418529707,12.447644025814697,99.43283532757872,6.0,1.0,1,Octahedron
