material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cr_wyckoff,num_Cr_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1196207,Cr2Bi3O11,1.6968610864975229,0.0845194815312469,[4.0],5.5,5.5,5.5,Tetrahedron,4e,1,4.0,Cr,0.0,True,5.0,4.0,1.6112472867846501,1.7432816517241698,1.6764948760133835,0.046960493427438445,0.1320343649395197,76.72109601219795,23.00992903841548,48.01465354016904,110.95738231702155,3.0,0.75,6,Tetrahedron
mp-1196207,Cr2Bi3O11,1.6968610864975229,0.0845194815312469,[4.0],5.5,5.5,5.5,Tetrahedron,4e,1,4.0,Cr,0.0,True,6.0,4.0,1.6112472867846492,1.7432816517241707,1.6764948760133835,0.0469604934274391,0.13203436493952148,109.44231232977582,2.2189334508911314,104.81809947426316,111.24588147570978,3.0,0.75,7,Tetrahedron
mp-1196207,Cr2Bi3O11,1.6968610864975229,0.0845194815312469,[4.0],5.5,5.5,5.5,Tetrahedron,4e,1,4.0,Cr,0.0,True,7.0,4.0,1.6112472867846501,1.743281651724171,1.6764948760133842,0.04696049342743878,0.1320343649395208,76.72109601219798,23.009929038415496,48.01465354016905,110.95738231702161,3.0,0.75,8,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,10.0,4.0,1.705006499315085,1.7425256187251597,1.7260893190693871,0.013466925314263072,0.037519119410074575,109.30402873534149,4.481195759118606,103.62039433704884,116.4527822652597,4.0,1.0,1,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,11.0,4.0,1.705006454515638,1.7425247198536273,1.7260863971359761,0.01346620540749049,0.0375182653379893,86.3116019707525,21.748918058510164,56.63185475435033,105.9155400811985,4.0,1.0,2,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,12.0,4.0,1.7050064352194798,1.7425164152743835,1.7260870751090662,0.013464155107029743,0.03750998005490369,87.2807253899078,31.235891163765803,18.195095199291412,105.91566514144729,4.0,1.0,3,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,13.0,4.0,1.7050064993150857,1.7425256187251577,1.7260893190693873,0.013466925314262268,0.03751911941007191,109.30402873534149,4.481195759118581,103.62039433704884,116.45278226525967,4.0,1.0,4,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,14.0,4.0,1.7050064545156376,1.742524719853629,1.7260863971359766,0.013466205407491147,0.0375182653379913,86.31160197075253,21.748918058510164,56.631854754350385,105.91554008119856,4.0,1.0,5,Tetrahedron
mp-1196512,Ca5Cr3ClO12,1.773856795200998,0.2285821657904317,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,15.0,4.0,1.7050064352194811,1.7425164152743837,1.7260870751090662,0.013464155107029212,0.03750998005490258,87.28072538990779,31.23589116376581,18.195095199291394,105.91566514144728,4.0,1.0,6,Tetrahedron
mp-1196895,RbCrP2O7,1.844318513690656,0.2487041811289122,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,4.0,6.0,1.9826547523549973,2.043023454456512,2.016896812958944,0.021294120501927243,0.06036870210151446,106.92058822689015,33.976482377710965,84.63041672103458,176.72185738592844,6.0,1.0,1,Octahedron
mp-1196895,RbCrP2O7,1.844318513690656,0.2487041811289122,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,5.0,6.0,1.9826547523549978,2.0430234544565127,2.016896812958944,0.02129412050192747,0.060368702101514904,87.86233484387124,34.27081864234839,25.222301030012606,172.82412502190041,6.0,1.0,2,Octahedron
mp-1196895,RbCrP2O7,1.844318513690656,0.2487041811289122,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,6.0,6.0,1.9826547523549987,2.0430234544565127,2.0168968129589446,0.021294120501926892,0.060368702101514016,106.92058822689016,33.97648237771096,84.63041672103458,176.72185738592825,6.0,1.0,3,Octahedron
mp-1196895,RbCrP2O7,1.844318513690656,0.2487041811289122,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,7.0,6.0,1.9826547523549967,2.0430234544565113,2.016896812958944,0.021294120501927225,0.06036870210151468,87.86233484387124,34.27081864234839,25.22230103001259,172.82412502190041,6.0,1.0,4,Octahedron
mp-1196903,Cr2P4Pb3O16,1.9669045428968897,0.01765505207334,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,0.0,6.0,1.9535953361106715,1.9917669478406155,1.97952567090289,0.013638400337757766,0.03817161172994399,79.49410771931048,34.698532364060235,20.485093702011863,165.2309449930015,6.0,1.0,1,Octahedron
mp-1196903,Cr2P4Pb3O16,1.9669045428968897,0.01765505207334,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,1.0,6.0,1.9535953361106706,1.991766947840616,1.97952567090289,0.013638400337758105,0.03817161172994532,106.3187101237626,32.808940036838244,80.00553745832687,174.0876427482073,6.0,1.0,2,Octahedron
mp-1196903,Cr2P4Pb3O16,1.9669045428968897,0.01765505207334,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,2.0,6.0,1.9535953361106706,1.9917669478406166,1.9795256709028903,0.013638400337758164,0.03817161172994599,79.49410771931048,34.69853236406024,20.485093702011845,165.2309449930015,6.0,1.0,3,Octahedron
mp-1196903,Cr2P4Pb3O16,1.9669045428968897,0.01765505207334,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,3.0,6.0,1.9535953361106717,1.9917669478406168,1.9795256709028903,0.013638400337757902,0.0381716117299451,106.31871012376263,32.80894003683826,80.00553745832683,174.08764274820734,6.0,1.0,4,Octahedron
mp-1197022,CrB2(PbO2)6,1.7348224700419628,0.1463868156177245,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Cr,0.0,True,0.0,4.0,1.6683659504768318,1.697737645160132,1.676823176958631,0.012211310961399123,0.029371694683300253,90.55433588879093,24.32602859965406,41.203869286745714,109.69368362821635,0.0,0.0,1,Tetrahedron
mp-1197022,CrB2(PbO2)6,1.7348224700419628,0.1463868156177245,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Cr,0.0,True,1.0,4.0,1.668365950476832,1.697737645160126,1.6768231769586301,0.01221131096139624,0.029371694683294036,109.47033473293124,0.4127515079761738,108.5762284730461,109.76089926531962,0.0,0.0,2,Tetrahedron
mp-1197022,CrB2(PbO2)6,1.7348224700419628,0.1463868156177245,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Cr,0.0,True,2.0,4.0,1.6683659504768322,1.6977376451601278,1.6768231769586304,0.012211310961397027,0.02937169468329559,90.5543358887909,24.32602859965405,41.20386928674573,109.69368362821635,0.0,0.0,3,Tetrahedron
mp-1197022,CrB2(PbO2)6,1.7348224700419628,0.1463868156177245,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Cr,0.0,True,3.0,4.0,1.6683659504768316,1.697737645160128,1.67682317695863,0.012211310961397392,0.02937169468329648,109.47033473293125,0.4127515079761883,108.57622847304604,109.76089926531958,0.0,0.0,4,Tetrahedron
mp-1197595,CrH20N2O6F5,2.0299863363629123,-0.0057971944034587,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Cr,0.0,True,0.0,6.0,2.0194408361275737,2.0292078808998104,2.0247957958336165,0.00404273425093852,0.009767044772236666,57.94505944547907,25.634484016896458,26.747931251484474,106.9015361676515,6.0,1.0,1,Octahedron
mp-1197595,CrH20N2O6F5,2.0299863363629123,-0.0057971944034587,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Cr,0.0,True,1.0,6.0,2.0194408361275724,2.029207880899811,2.0247957958336156,0.00404273425093912,0.009767044772238442,48.662782674280855,22.161571826401495,17.930375982982447,86.31086995727358,6.0,1.0,2,Octahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,10.0,4.0,1.6943173923249768,1.7015371852473007,1.6962246752935668,0.00306831695482116,0.007219792922323887,88.19679657839912,29.00354257784052,24.932253778675094,106.82326065901502,4.0,1.0,1,Tetrahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,11.0,4.0,1.6942866377764183,1.7014712423312954,1.6962131703596217,0.0030376152653812253,0.007184604554877128,109.36175664370207,4.151613745551244,106.01564919848828,118.26172888023758,4.0,1.0,2,Tetrahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,12.0,4.0,1.6943524384809936,1.7014604968256515,1.6962093352756038,0.003032461044495741,0.007108058344657886,88.06630786078465,22.832485084265585,56.17989184446012,106.81544820858937,4.0,1.0,3,Tetrahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,13.0,4.0,1.6943173923249766,1.7015371852473014,1.6962246752935661,0.003068316954821914,0.007219792922324775,88.19679657839913,29.003542577840527,24.932253778675094,106.82326065901503,4.0,1.0,4,Tetrahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,14.0,4.0,1.6942866377764174,1.7014712423312959,1.6962131703596217,0.0030376152653816798,0.00718460455487846,109.36175664370205,4.151613745551249,106.01564919848823,118.26172888023758,4.0,1.0,5,Tetrahedron
mp-1197942,Sr5Cr3O12F,1.6341194865447193,-0.2782973954167755,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,Cr,0.0,True,15.0,4.0,1.6943524384809936,1.701460496825652,1.6962093352756038,0.003032461044495902,0.00710805834465833,88.06630786078468,22.832485084265596,56.179891844460144,106.81544820858942,4.0,1.0,6,Tetrahedron
mp-1199101,MgCrH10O9,1.6687525936373455,0.0022160660111684,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Cr,0.0,True,2.0,4.0,1.6559280876361628,1.6785017197385568,1.6679869105504184,0.008051410413876602,0.022573632102393937,61.29897401508092,26.455732932541487,25.06660659776649,109.01732964126762,4.0,1.0,1,Tetrahedron
mp-1199101,MgCrH10O9,1.6687525936373455,0.0022160660111684,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Cr,0.0,True,3.0,4.0,1.6559280876361662,1.678501719738556,1.6679869105504186,0.008051410413875108,0.02257363210238994,61.29897401508094,26.45573293254149,25.06660659776651,109.01732964126765,4.0,1.0,2,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,8.0,4.0,1.6331417715715255,1.8021015169748476,1.6771365669778313,0.07216773759503783,0.16895974540332204,91.11128804937975,20.942589372214673,55.527097020988904,111.69613783044613,4.0,1.0,1,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,9.0,4.0,1.6331417715715255,1.8021015169748478,1.6771365669778313,0.07216773759503788,0.16895974540332226,77.6256984645914,20.304236336579702,50.66216115310951,111.69613783044615,4.0,1.0,2,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,10.0,4.0,1.6275900899602234,1.8212651908296233,1.6793610455097587,0.08205009044702803,0.19367510086939999,93.27710948498942,27.2656405421223,40.09992733000374,111.75967300255981,4.0,1.0,3,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,11.0,4.0,1.6275900899602243,1.8212651908296225,1.6793610455097583,0.08205009044702767,0.1936751008693982,79.75292785917587,28.665135676365196,40.09992733000375,111.75967300255982,4.0,1.0,4,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,12.0,4.0,1.6329714881431894,1.8044560631763404,1.677468003624604,0.07333112749006375,0.17148457503315107,109.45218034237935,1.4942019364565415,106.58274275574477,111.23091458441884,4.0,1.0,5,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,13.0,4.0,1.6329714881431885,1.8044560631763404,1.677468003624603,0.07333112749006415,0.17148457503315195,89.6735224995037,23.581200531085777,42.772686573574,110.14677793742689,4.0,1.0,6,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,14.0,4.0,1.630982102208953,1.810290788223844,1.678053011852302,0.07642717794911037,0.17930868601489092,109.46776028978456,0.6852132717205619,108.59469611201243,110.74600636908926,4.0,1.0,7,Tetrahedron
mp-1199268,Na2Cr2H4O9,1.8376806869695936,0.4096165838182161,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Cr,0.0,True,15.0,4.0,1.6309821022089523,1.8102907882238441,1.678053011852302,0.0764271779491106,0.1793086860148918,89.91031697790169,19.858033426822058,64.54261379167903,109.71004961547114,4.0,1.0,8,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,10.0,4.0,1.7214531920697098,1.7455442736429678,1.7300582273846137,0.009256401921564765,0.02409108157325801,88.70664187646531,22.104377070352037,58.037514667268965,109.93401047907936,0.0,0.0,1,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,11.0,4.0,1.7268385217392066,1.735609481159942,1.7310131085054399,0.0031317367518972706,0.008770959420735469,87.77849513053718,29.628065549736345,23.153315667996306,108.90330719659664,0.0,0.0,2,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,12.0,4.0,1.6632235060597726,1.674924661891267,1.6695985012847794,0.004699827551193339,0.011701155831494336,109.45957789467151,1.2094616994121268,108.04662749370627,111.26919307319436,0.0,0.0,3,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,13.0,4.0,1.7214531920697103,1.7455442736429676,1.7300582273846141,0.009256401921564267,0.024091081573257345,88.70664187646533,22.104377070352033,58.03751466726898,109.9340104790794,0.0,0.0,4,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,14.0,4.0,1.7268385217392077,1.735609481159941,1.7310131085054392,0.0031317367518966534,0.008770959420733249,87.77849513053718,29.628065549736363,23.15331566799627,108.90330719659663,0.0,0.0,5,Tetrahedron
mp-1200170,Ba5Cr3O13,1.80509364410191,0.3341523328734055,[4.0],5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Cr,1.0,False,15.0,4.0,1.663223506059773,1.6749246618912677,1.6695985012847798,0.004699827551193335,0.011701155831494559,109.45957789467151,1.2094616994121146,108.0466274937063,111.26919307319439,0.0,0.0,6,Tetrahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,16.0,6.0,1.966728936905869,2.054822574421105,2.007162848530823,0.03246614734110007,0.08809363751523613,58.68049514576048,23.721426682171572,18.610961541842197,96.96617552018161,6.0,1.0,1,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,17.0,6.0,1.9667289369058674,2.0548225744211015,2.007162848530822,0.032466147341098824,0.08809363751523414,56.38800471716626,26.45902634124239,11.148312010836083,93.8529311858121,6.0,1.0,2,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,18.0,6.0,1.9667289369058694,2.0548225744211015,2.0071628485308235,0.032466147341098366,0.08809363751523214,58.68049514576049,23.721426682171575,18.610961541842197,96.96617552018162,6.0,1.0,3,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,19.0,6.0,1.9667289369058691,2.0548225744211037,2.007162848530822,0.032466147341099975,0.08809363751523458,56.38800471716623,26.45902634124238,11.148312010836083,93.85293118581203,6.0,1.0,4,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,20.0,6.0,1.9841733083435935,2.0396988131773286,2.0080466443582643,0.01981600996137725,0.055525504833735084,106.73186119026738,33.54169772926452,78.58387482693664,175.5027106152159,6.0,1.0,5,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,21.0,6.0,1.9841733083435895,2.039698813177329,2.0080466443582634,0.019816009961379288,0.055525504833739525,50.805964795801145,19.371706113684166,10.246478198387916,92.06274912286891,6.0,1.0,6,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,22.0,6.0,1.9841733083435888,2.0396988131773295,2.008046644358264,0.0198160099613794,0.055525504833740635,106.7318611902674,33.541697729264534,78.58387482693662,175.50271061521596,6.0,1.0,7,Octahedron
mp-1200219,V4Cr2O13,1.8982237465687413,0.1566746497852492,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Cr,0.0,True,23.0,6.0,1.984173308343591,2.039698813177328,2.0080466443582625,0.01981600996137843,0.05552550483373708,50.80596479580114,19.371706113684162,10.246478198387916,92.06274912286891,6.0,1.0,8,Octahedron
mp-1201081,AlCrMo6(H19O20)2,2.007825935561077,0.0085078725882147,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Cr,0.0,True,1.0,6.0,2.0079307956421766,2.023907667873847,2.0140538222454647,0.007035830655782032,0.015976872231670214,51.94341998389994,22.838726944215864,11.485868076375906,89.49735445343185,6.0,1.0,1,Octahedron
mp-1201096,CaCrBi12(Mo2O17)2,1.8378310996876803,0.4087032865552176,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Cr,0.0,True,2.0,4.0,1.6603342408450374,1.6842481486722671,1.6722911947586527,0.0119569539136139,0.023913907827229686,65.8279550883292,38.83147809791129,11.355556514461279,110.80166393372912,0.0,0.0,1,Tetrahedron
mp-1201096,CaCrBi12(Mo2O17)2,1.8378310996876803,0.4087032865552176,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Cr,0.0,True,3.0,4.0,1.6603342408450368,1.684248148672267,1.6722911947586514,0.011956953913614454,0.02391390782723013,65.82795508832919,38.83147809791131,11.355556514461215,110.80166393372915,0.0,0.0,2,Tetrahedron
mp-1201441,CrP2H15O14,1.9829995630757484,0.0410962522033519,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Cr,0.0,True,0.0,6.0,1.9971583837127198,2.0280579750282994,2.0124815868698,0.011333005391688803,0.030899591315579622,107.37366737403866,34.780931220618704,87.15828428123139,178.17735167511378,6.0,1.0,1,Octahedron
mp-1201441,CrP2H15O14,1.9829995630757484,0.0410962522033519,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Cr,0.0,True,1.0,6.0,1.9971583837127205,2.028057975028299,2.0124815868697996,0.011333005391688796,0.030899591315578512,107.37366737403867,34.78093122061871,87.15828428123136,178.17735167511378,6.0,1.0,2,Octahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,6.0,4.0,1.6264279342339638,1.8024202517578962,1.6799173853837894,0.0722355270664028,0.1759923175239324,93.70770673768727,29.059013535289054,41.96608307919209,123.7577073819774,2.0,0.5,1,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,7.0,4.0,1.6264279342339645,1.8024202517578967,1.6799173853837899,0.07223552706640285,0.17599231752393218,82.84156220373416,22.068388422540007,41.96608307919211,109.02745910259712,2.0,0.5,2,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,8.0,4.0,1.6264279342339654,1.8024202517578956,1.6799173853837899,0.07223552706640218,0.1759923175239302,93.70770673768727,29.05901353528905,41.966083079192096,123.7577073819774,2.0,0.5,3,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,9.0,4.0,1.6264279342339645,1.8024202517578944,1.6799173853837894,0.07223552706640182,0.17599231752392996,82.84156220373416,22.06838842254001,41.966083079192096,109.02745910259712,2.0,0.5,4,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,10.0,4.0,1.635335414256906,1.7903237773155518,1.679953904710163,0.06394280754571506,0.15498836305864572,93.1472314585268,30.624063478521354,30.116374326864737,119.12574018621872,3.0,0.75,5,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,11.0,4.0,1.6353354142569045,1.7903237773155531,1.6799539047101635,0.06394280754571552,0.1549883630586486,93.1472314585268,30.624063478521354,30.116374326864744,119.12574018621872,3.0,0.75,6,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,12.0,4.0,1.6353354142569043,1.7903237773155511,1.6799539047101626,0.06394280754571485,0.15498836305864683,93.1472314585268,30.624063478521336,30.116374326864786,119.12574018621872,3.0,0.75,7,Tetrahedron
mp-1203083,Tl3Cr4AgO14,1.8978294831553624,0.5471702620860881,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Cr,0.0,True,13.0,4.0,1.6353354142569065,1.7903237773155518,1.6799539047101635,0.06394280754571476,0.15498836305864527,93.1472314585268,30.62406347852137,30.116374326864698,119.12574018621875,3.0,0.75,8,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,6.0,4.0,1.624625604622649,1.8582238785359522,1.6837235182071528,0.10075354030063609,0.23359827391330312,58.68830359374865,32.04008731664226,20.63545513330123,107.20044511247009,1.0,0.25,1,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,7.0,4.0,1.6246213978180295,1.8582288540121188,1.6837214983072522,0.10075757928017898,0.2336074561940893,61.16508357336844,31.287181613262472,18.767334935474917,107.2003981334019,1.0,0.25,2,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,8.0,4.0,1.624614852361897,1.8582304558638623,1.6837215559198029,0.10075851457348732,0.2336156035019652,109.46498230883022,1.408609514590877,107.20005504799634,111.49243151077798,1.0,0.25,3,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,9.0,4.0,1.6246256046226488,1.8582238785359535,1.6837235182071533,0.10075354030063681,0.23359827391330468,58.68830359374862,32.04008731664224,20.635455133301196,107.20044511247,1.0,0.25,4,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,10.0,4.0,1.6246213978180302,1.8582288540121203,1.6837214983072526,0.10075757928017953,0.23360745619409018,61.16508357336844,31.287181613262465,18.767334935474935,107.20039813340188,1.0,0.25,5,Tetrahedron
mp-1203089,K2Cr2AsHO10,1.958395818616549,0.6944300279212954,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,Cr,0.0,True,11.0,4.0,1.6246148523618953,1.8582304558638638,1.683721555919803,0.10075851457348818,0.23361560350196853,109.46498230883022,1.408609514590878,107.20005504799636,111.492431510778,1.0,0.25,6,Tetrahedron
mp-1203963,RbUCrNO9,1.798036060561558,0.3245093463771616,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Cr,0.0,True,8.0,4.0,1.6069271773094842,1.6930524621166094,1.6683107682420033,0.035633881506872876,0.08612528480712522,65.76410458412,24.969648061188916,41.997465348030964,110.41025179251261,3.0,0.75,1,Tetrahedron
mp-1203963,RbUCrNO9,1.798036060561558,0.3245093463771616,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Cr,0.0,True,9.0,4.0,1.6069271773094842,1.69305246211661,1.6683107682420037,0.035633881506873084,0.08612528480712589,91.65204484472609,26.666118754183888,45.046188957149226,113.13895316983489,3.0,0.75,2,Tetrahedron
mp-1203963,RbUCrNO9,1.798036060561558,0.3245093463771616,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Cr,0.0,True,10.0,4.0,1.606927177309485,1.693052462116609,1.6683107682420035,0.035633881506872564,0.08612528480712389,65.76410458412003,24.969648061188913,41.997465348030964,110.41025179251264,3.0,0.75,3,Tetrahedron
mp-1203963,RbUCrNO9,1.798036060561558,0.3245093463771616,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Cr,0.0,True,11.0,4.0,1.6069271773094846,1.6930524621166068,1.6683107682420026,0.03563388150687214,0.08612528480712212,91.6520448447261,26.666118754183895,45.04618895714921,113.13895316983492,3.0,0.75,4,Tetrahedron
