material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Nb_wyckoff,num_Nb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2715247,Na9Ca4Nb2(PO4)9,1.807842109535564,1.2295404433783643,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,56.0,6.0,1.983184574238515,2.1168978111010817,2.04636024197398,0.04848573505982163,0.13371323686256664,106.22162817240994,32.99777161438061,79.77488409573223,174.32689233180116,6.0,1.0,5,Octahedron
mp-2715247,Na9Ca4Nb2(PO4)9,1.807842109535564,1.2295404433783643,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,57.0,6.0,1.951201502827778,2.129573313720567,2.0296348408596545,0.05958544313651736,0.17837181089278897,54.48866223591111,29.551380511650244,12.818942155189054,95.76947667430981,6.0,1.0,6,Octahedron
mp-2715247,Na9Ca4Nb2(PO4)9,1.807842109535564,1.2295404433783643,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,58.0,6.0,1.944134610897574,2.2235807421136307,2.0335528684352417,0.0921793101770576,0.27944613121605677,54.533599757047206,30.120850057423144,14.609562637832633,99.87578942080098,6.0,1.0,7,Octahedron
mp-2715247,Na9Ca4Nb2(PO4)9,1.807842109535564,1.2295404433783643,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,59.0,6.0,1.9795576985844352,2.1003707756720287,2.0218098703482803,0.04456805490360022,0.12081307708759348,54.24438307856042,28.369250047477315,14.99943357591189,93.30914512014691,6.0,1.0,8,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,12.0,6.0,1.9320658133253685,2.065413463817753,2.006888418035208,0.05102882031336595,0.1333476504923845,98.29310456686099,35.670003049017296,42.10845825594524,176.4003751987667,6.0,1.0,1,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,13.0,6.0,1.9347917078333028,2.0563656845187905,2.008647198986677,0.04070801082902943,0.12157397668548775,66.19354044736528,28.445879444810995,17.112592201708324,100.87590328588367,6.0,1.0,2,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,14.0,6.0,1.9313833094286446,2.0798313370486254,2.0128532286540657,0.057035597843291576,0.14844802761998088,98.17098015836385,35.35199559731536,43.42193164188136,176.06200330418625,6.0,1.0,3,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,15.0,6.0,1.9320658133253672,2.0654134638177517,2.0068884180352087,0.051028820313366176,0.1333476504923845,106.42707106501129,33.310898844038206,83.78691915880297,176.4003751987666,6.0,1.0,4,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,16.0,6.0,1.9347917078333,2.05636568451879,2.0086471989866763,0.04070801082903032,0.12157397668549019,56.286632855189744,29.8023734454943,15.66901175354963,98.02022352281759,6.0,1.0,5,Octahedron
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,17.0,6.0,1.9313833094286443,2.079831337048626,2.0128532286540652,0.05703559784329186,0.14844802761998155,106.35076008804909,33.20139919530942,82.3585743580873,176.06200330418625,6.0,1.0,6,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,40.0,6.0,1.9647399458494925,2.0395296748797733,2.0104630849846896,0.02655442450536517,0.0747897290302808,98.1355903170483,36.6023752724948,43.0635865701825,176.59863636414923,6.0,1.0,1,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,41.0,6.0,1.9169323167610417,2.081940871488169,2.01341353776283,0.0493994899721306,0.1650085547271274,98.40398193569766,36.29150118107069,43.04834589280664,177.47952763145767,6.0,1.0,2,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,42.0,6.0,1.944655517487821,2.0629688408665454,2.011603734280415,0.04235875750015795,0.11831332337872436,98.72165516610953,35.6791747718712,45.42637210084685,175.45610263575168,6.0,1.0,3,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,43.0,6.0,1.912528744448889,2.1007074951096794,2.0025712362621184,0.060627211950355316,0.18817875066079037,65.91497100500733,28.50068515763564,14.445183745836427,102.3986256405598,6.0,1.0,4,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,44.0,6.0,1.9319502985831285,2.0903042857093133,2.0042313555823563,0.051957819830467725,0.15835398712618476,66.38861881011499,28.06967763573715,17.365657564427984,105.12647410276172,6.0,1.0,5,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,45.0,6.0,1.9354494143189918,2.0928983447321583,2.004686461296826,0.05728959908122968,0.15744893041316654,65.51652987279756,28.02429993836755,14.904689570341944,100.52942730491269,6.0,1.0,6,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,46.0,6.0,1.9324833482864632,2.083549875738811,2.0137748143593224,0.057749789029824763,0.15106652745234772,99.26459512842423,35.694404453501875,45.28251573334424,174.62351607879594,6.0,1.0,7,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,47.0,6.0,1.9164653370842375,2.118307308197356,2.0217453013884095,0.07168004512573131,0.2018419711131183,63.982711880471626,27.968944603240846,15.95855372189165,96.99042598236124,6.0,1.0,8,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,48.0,6.0,1.9395526499383495,2.0764814793033057,2.014889584017178,0.05181769773101965,0.1369288293649562,64.39018414780767,27.692808711083355,16.980423288913613,98.12263380641103,6.0,1.0,9,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,49.0,6.0,1.9080453971579627,2.136007375842545,2.0218471270989404,0.07480169301161303,0.22796197868458212,64.18034127036258,27.174952727490606,18.09007445036713,97.36487708483489,6.0,1.0,10,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,50.0,6.0,1.916932316761041,2.0819408714881726,2.013413537762831,0.049399489972131685,0.1650085547271316,106.50075644590838,33.46541100033259,83.91333876331558,177.47952763145767,6.0,1.0,11,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,51.0,6.0,1.9446555174878224,2.062968840866543,2.0116037342804156,0.04235875750015768,0.1183133233787208,106.50993219068162,33.42802591923611,82.60765195627766,175.45610263575182,6.0,1.0,12,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,52.0,6.0,1.964739945849492,2.039529674879774,2.0104630849846905,0.026554424505365663,0.07478972903028214,106.84415914421334,33.94355351481913,83.1915712747555,176.59863636414903,6.0,1.0,13,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,53.0,6.0,1.9319502985831272,2.090304285709313,2.0042313555823554,0.05195781983046834,0.15835398712618565,54.929542134480954,29.35382888918769,14.496647208972993,95.62095170339303,6.0,1.0,14,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,54.0,6.0,1.9354494143189933,2.0928983447321574,2.0046864612968265,0.05728959908122938,0.1574489304131641,55.02778335980407,29.495699098036518,14.801903688623787,94.67827474316205,6.0,1.0,15,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,55.0,6.0,1.912528744448888,2.1007074951096825,2.0025712362621184,0.06062721195035669,0.18817875066079437,54.89114842140575,29.79955002140913,14.386533784985415,95.11753987450773,6.0,1.0,16,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,56.0,6.0,1.9324833482864636,2.0835498757388136,2.013774814359323,0.057749789029825506,0.15106652745234994,106.59839289623922,33.536994298002064,83.45487585274896,174.62351607879594,6.0,1.0,17,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,57.0,6.0,1.908045397157965,2.136007375842545,2.021847127098939,0.07480169301161227,0.2279619786845799,53.53767451727165,27.781706220219974,14.440335872606376,93.08027927359846,6.0,1.0,18,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,58.0,6.0,1.91646533708424,2.1183073081973527,2.02174530138841,0.07168004512572997,0.20184197111311275,53.89557357356,28.559118932183566,15.643028336418034,95.53481502460102,6.0,1.0,19,Octahedron
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True,59.0,6.0,1.9395526499383478,2.0764814793033035,2.014889584017178,0.05181769773101879,0.13692882936495576,54.29262832302367,28.48061615720027,15.166723277805124,95.5235114574137,6.0,1.0,20,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,60.0,6.0,1.935416987798249,2.0680518518215387,2.0073494876011773,0.05237984949993065,0.13263486402328972,71.89330966712068,33.28725265939986,17.633162898344157,119.21820640066538,6.0,1.0,1,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,61.0,6.0,1.8986275845122171,2.079385774105392,2.0142174933233394,0.0606735348516873,0.1807581895931749,54.90389620185708,26.931205174844276,18.40016024316706,92.96612717056082,6.0,1.0,2,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,62.0,6.0,1.9824752891502406,2.076641823970363,2.023002959316068,0.03369656307789336,0.09416653482012238,56.77543950680677,26.842159846245707,18.717264081218893,92.74803152512315,6.0,1.0,3,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,63.0,6.0,1.9517777784539796,2.0467341591277544,2.003805424566833,0.038252460547457665,0.09495638067377477,72.24075984639347,30.859207847596565,6.907074201792813,115.83814622946986,6.0,1.0,4,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,64.0,6.0,1.8973902299669436,2.0791812657733653,2.013206507597367,0.058793891930623725,0.18179103580642164,63.16423949594945,33.57042229589922,9.42571839112534,114.27654519169701,6.0,1.0,5,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,65.0,6.0,1.9565700078872004,2.0963468049746043,2.024052815454921,0.04332136341135763,0.13977679708740398,65.3903479127302,35.71766299704719,10.510656453966904,120.08093231146086,6.0,1.0,6,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,66.0,6.0,1.9491985435010766,2.1030002927979425,2.0206062259651745,0.06383814845665728,0.15380174929686596,65.83224027881582,35.74821340556688,5.809487439487899,112.18850067916485,6.0,1.0,7,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,67.0,6.0,1.9564182607362635,2.1151323876732055,2.001366322803326,0.05419406277112886,0.1587141269369421,80.77977158778806,37.29642954282968,18.53059577256881,173.38328101829782,6.0,1.0,8,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,68.0,6.0,1.9369199575629201,2.094412953502046,2.018176056342773,0.05505635049909343,0.1574929959391258,61.48129999303947,35.635456936010485,7.011590046248304,116.6284682875262,6.0,1.0,9,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,69.0,6.0,1.9557182193761777,2.116512098073969,2.002005083172402,0.05553901795961696,0.16079387869779138,63.782566147755425,35.1138644770026,10.49288280541991,119.08470080203418,6.0,1.0,10,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,70.0,6.0,1.9714040548429,2.0764016033503014,2.021669501462714,0.038933724434483515,0.1049975485074015,106.9710831662971,34.17944877093393,81.50194055127835,175.69394811982252,6.0,1.0,11,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,71.0,6.0,1.952629651453032,2.0771876784547465,2.0197021531786237,0.04411945928508173,0.12455802700171459,106.40352963280426,33.24229371581701,82.26527523654632,173.58825582580846,6.0,1.0,12,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,72.0,6.0,1.9792947233264762,2.055740321807049,2.020262617077828,0.0296797044583886,0.07644559848057297,107.12529929313159,34.43579133195688,82.375220137666,176.394783797995,6.0,1.0,13,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,73.0,6.0,1.9441402389014553,2.080295279519031,2.017131952869691,0.04497652527363302,0.13615504061757577,106.4521274716275,33.32379164064638,82.0330064457801,174.12918845120134,6.0,1.0,14,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,74.0,6.0,1.9909400101100552,2.0499626854035737,2.0192263429431847,0.018031870544612565,0.05902267529351857,50.90185992500866,25.58318976576191,7.522526813111964,88.30964826011156,6.0,1.0,15,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,75.0,6.0,1.9103207671315707,2.126267383662458,2.0133151578425355,0.07469016143400199,0.21594661653088743,49.91067858554526,25.096920919049534,7.402140544700431,88.36618121036433,6.0,1.0,16,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,76.0,6.0,2.0068892706107047,2.0295734971847286,2.0183270830107483,0.008102546133064839,0.022684226574023914,107.70879012837048,35.442549484565674,87.68705673621578,178.55976207062147,6.0,1.0,17,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,77.0,6.0,1.9481898597702514,2.0389206254033363,2.0053435216702566,0.037131520075204594,0.09073076563308491,107.29638034427552,34.61794953981552,86.93460377760653,178.67652738776613,6.0,1.0,18,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,78.0,6.0,1.9346463932270528,2.13654449178132,2.0033637366885357,0.06335710714665294,0.2018980985542671,49.308069761225205,24.80818238167492,7.690653139358595,88.45973433276373,6.0,1.0,19,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,79.0,6.0,1.9803768671801658,2.073969180428813,2.020238868818549,0.03469735321494485,0.09359231324864736,49.07004753665403,24.521070548927625,7.733492576327222,85.9407610758094,6.0,1.0,20,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,80.0,6.0,1.9150267314985534,2.1485985204734876,2.0086139774098455,0.07270695348054988,0.23357178897493425,49.34705527807137,24.823857721417234,7.655187938573607,87.40622125308703,6.0,1.0,21,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,81.0,6.0,1.9350957239213538,2.1365355046530032,2.003973802323291,0.06444468225855662,0.20143978073164948,105.8838199718811,32.440887765963225,81.17112636265004,172.36708897929603,6.0,1.0,22,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,82.0,6.0,1.9619468328863645,2.0958931778967362,2.022781100593359,0.05278343730805227,0.13394634501037173,105.88574403070601,32.40902556155316,81.72912171439373,172.1191415111698,6.0,1.0,23,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,83.0,6.0,1.937927695361812,2.1362936760372007,2.012750554446834,0.07363053110840298,0.19836598067538858,105.71355767609158,32.3029304358844,81.36730755679915,173.93987988134992,6.0,1.0,24,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,84.0,6.0,1.9037643525709764,2.0814905695582517,2.0129046550756944,0.06012653298890591,0.1777262169872753,106.16725318004507,32.69215276089559,83.13525047387492,171.80456332967057,6.0,1.0,25,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,85.0,6.0,1.9104010047428723,2.111304514412393,1.9948958277511981,0.06404888506346258,0.20090350966952086,106.77185258920743,33.873935531868796,84.23483649535838,177.99430990009515,6.0,1.0,26,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,86.0,6.0,1.9163504958042898,2.1478035263580284,2.00865920157857,0.07135557069068242,0.23145303055373856,106.37721427851176,33.244155150403884,82.41596243083583,175.84414503879287,6.0,1.0,27,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,87.0,6.0,1.899799069337956,2.0817303812026893,2.0138802810417284,0.06429633299037893,0.18193131186473321,106.08278782998251,32.57070764275384,82.67034195633148,171.2820818527482,6.0,1.0,28,Octahedron
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,88.0,6.0,1.9041348742778272,2.0863503035032864,1.99486854852615,0.059860197231398245,0.1822154292254592,106.91244955641824,34.139729263389896,83.20008916866067,179.3027519671285,6.0,1.0,29,Octahedron
