material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,La_wyckoff,num_La_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-541211,KLaCr2O8,2.230382084537779,0.3204605900781301,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,9.0,La,0.0,True,7.0,9.0,2.4873811191256245,2.7551646232271123,2.5599579316069843,0.07289901065377273,0.26778350410148777,63.12929988321147,29.891799776785405,19.282426388714395,150.926184906206,9.0,1.0,4,Square-face monocapped antiprism
mp-541280,BaLaGaO4,2.001720809736894,0.677292683481584,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4a,1,8.0,La,0.0,True,4.0,8.0,2.364751428442217,2.8238352907871085,2.5828218475182627,0.1287256582495123,0.4590838623448916,84.20749997981173,33.76750718438668,27.862981683022387,144.16580011796086,8.0,1.0,1,Dodecahedron with triangular faces - p2345 plane normalized
mp-541280,BaLaGaO4,2.001720809736894,0.677292683481584,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4a,1,8.0,La,0.0,True,5.0,8.0,2.3647514284422173,2.823835290787108,2.5828218475182627,0.12872565824951201,0.45908386234489074,62.898350505513484,28.79923242982736,13.860283354974436,125.7175414821548,8.0,1.0,2,Dodecahedron with triangular faces - p2345 plane normalized
mp-541280,BaLaGaO4,2.001720809736894,0.677292683481584,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4a,1,8.0,La,0.0,True,6.0,8.0,2.3647514284422178,2.8238352907871085,2.582821847518263,0.12872565824951188,0.45908386234489074,92.11768260824037,34.38102729535852,26.958031963319637,156.3537541183048,8.0,1.0,3,Dodecahedron with triangular faces - p2345 plane normalized
mp-541280,BaLaGaO4,2.001720809736894,0.677292683481584,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4a,1,8.0,La,0.0,True,7.0,8.0,2.364751428442218,2.8238352907871085,2.5828218475182627,0.12872565824951193,0.4590838623448903,63.3304261852503,29.7270807201654,23.07345862511972,125.71754148215477,8.0,1.0,4,Dodecahedron with triangular faces - p2345 plane normalized
mp-541600,RbLaTa2O7,2.5292811313901344,0.1408539880008506,[12.0],3.0,3.0,3.0,Cuboctahedron,1c,1,12.0,La,0.0,True,1.0,12.0,2.7079561490294806,2.7650661145111886,2.7269928041900506,0.026921895910296315,0.05710996548170799,48.839760768148814,27.36239116846262,0.0,81.7554789581296,12.0,1.0,1,Cuboctahedron
mp-541611,La4Ru6O19,2.346072362713666,0.2385720463436706,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,4c,1,10.0,La,0.0,True,0.0,10.0,2.51143910638944,2.9965732082335896,2.6856007675077227,0.2041648698949826,0.4851341018441495,65.14635665557905,28.769450442272394,4.972449662675342,131.58357417433226,10.0,1.0,1,Square-face bicapped square antiprism
mp-541611,La4Ru6O19,2.346072362713666,0.2385720463436706,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,4c,1,10.0,La,0.0,True,1.0,10.0,2.5114391063894397,2.9965732082335905,2.685600767507723,0.20416486989498292,0.48513410184415084,65.14635665557905,28.76945044227239,4.972449662675415,131.58357417433226,10.0,1.0,2,Square-face bicapped square antiprism
mp-541611,La4Ru6O19,2.346072362713666,0.2385720463436706,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,4c,1,10.0,La,0.0,True,2.0,10.0,2.5114391069461863,2.9965679236816287,2.685600417988567,0.20416473290855686,0.4851288167354424,79.38334491581519,32.36411765260264,9.381045358016511,122.68455436294667,10.0,1.0,3,Square-face bicapped square antiprism
mp-541611,La4Ru6O19,2.346072362713666,0.2385720463436706,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,4c,1,10.0,La,0.0,True,3.0,10.0,2.51143910638944,2.996573208233592,2.685600767507723,0.20416486989498267,0.48513410184415173,65.14635665557905,28.7694504422724,4.972449662675195,131.58357417433223,10.0,1.0,4,Square-face bicapped square antiprism
mp-541612,La4Os6O19,2.218365484696519,0.3987814154343968,[10.0],3.0,3.0,3.0,Square-face bicapped square antiprism,4k,1,10.0,La,0.0,True,0.0,10.0,2.494436984530919,2.9438092882526004,2.666528372483609,0.18176161095692328,0.44937230372168147,37.922204056161604,17.04007258571976,6.660243621900339,79.07639845580948,10.0,1.0,1,Square-face bicapped square antiprism
mp-541612,La4Os6O19,2.218365484696519,0.3987814154343968,[10.0],3.0,3.0,3.0,Square-face bicapped square antiprism,4k,1,10.0,La,0.0,True,1.0,10.0,2.495346652744652,2.9434579795191027,2.6663682501586448,0.18125676127450596,0.44811132677445054,51.66434656902574,24.904162926686777,8.072989751694031,109.13546751416735,10.0,1.0,2,Square-face bicapped square antiprism
mp-541612,La4Os6O19,2.218365484696519,0.3987814154343968,[10.0],3.0,3.0,3.0,Square-face bicapped square antiprism,4k,1,10.0,La,0.0,True,2.0,10.0,2.494888165515814,2.944052322568323,2.6664653197784034,0.18154649059860584,0.4491641570525089,82.31611370216957,33.18645661665247,9.706964458668931,170.91183224875297,10.0,1.0,3,Square-face bicapped square antiprism
mp-541612,La4Os6O19,2.218365484696519,0.3987814154343968,[10.0],3.0,3.0,3.0,Square-face bicapped square antiprism,4k,1,10.0,La,0.0,True,3.0,10.0,2.494924593620202,2.9439669267408273,2.66641769189272,0.18153853750154136,0.44904233312062525,60.36175706186355,27.649645506929794,13.976428741458284,132.16779079994748,10.0,1.0,4,Square-face bicapped square antiprism
mp-541986,K2LaH4N5O17,2.676911342540354,0.0121504767115993,[12.0],3.0,3.0,3.0,Icosahedron,2a,1,12.0,La,0.0,True,4.0,12.0,2.624262318477949,2.7542502885109363,2.6948067043211643,0.04151957571328084,0.12998797003298712,40.90815567164668,19.011597058456744,11.550533173344911,103.47581138581093,12.0,1.0,1,Icosahedron
mp-541986,K2LaH4N5O17,2.676911342540354,0.0121504767115993,[12.0],3.0,3.0,3.0,Icosahedron,2a,1,12.0,La,0.0,True,5.0,12.0,2.6242623184819496,2.7542502891332785,2.6948085325938127,0.041520427683530405,0.12998797065132894,84.8055597711179,39.49763953994206,15.56389204471802,171.0111335357135,12.0,1.0,2,Icosahedron
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,0.0,6.0,2.4707960448879516,2.912689666494215,2.6328442291532874,0.1987035218447319,0.4418936216062632,45.549873067511975,16.178650027760423,13.75509672556557,80.4287299633708,6.0,1.0,1,Square-face monocapped antiprism
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,1.0,6.0,2.470795980782642,2.9126896422694544,2.6328442168462733,0.19870352350727924,0.4418936614868123,103.35316890683916,32.01653115579557,56.91623549885859,141.03806188977933,6.0,1.0,2,Square-face monocapped antiprism
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,2.0,6.0,2.4707960448879507,2.9126896664942175,2.6328442291532883,0.1987035218447329,0.4418936216062668,70.84155056739527,32.698622714499606,12.62334329840607,140.50528483135076,6.0,1.0,3,Square-face monocapped antiprism
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,3.0,6.0,2.4707960448879516,2.912689666494213,2.6328442291532874,0.1987035218447323,0.44189362160626144,48.33220874080478,24.58505129642715,12.623343298406041,91.11556338164478,6.0,1.0,4,Square-face monocapped antiprism
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,4.0,6.0,2.4707959807826425,2.912689642269452,2.632844216846273,0.1987035235072785,0.44189366148680964,46.054837524436735,23.66957767387619,13.422112093848366,80.42872933852644,6.0,1.0,5,Square-face monocapped antiprism
mp-541995,LaSiO3F,2.2083635196238967,0.3619513711720732,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,6g,1,6.0,La,0.0,True,5.0,6.0,2.4707960448879533,2.912689666494214,2.6328442291532883,0.19870352184473253,0.44189362160626056,70.84155056739529,32.698622714499606,12.62334329840607,140.50528483135076,6.0,1.0,6,Square-face monocapped antiprism
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,0.0,1.0,2.409931944103297,2.409931944103297,2.409931944103297,0.0,0.0,,,,,0.0,0.0,1,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,1.0,1.0,2.409931944103297,2.409931944103297,2.409931944103297,0.0,0.0,,,,,0.0,0.0,2,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,2.0,1.0,2.390976713219482,2.390976713219482,2.390976713219482,0.0,0.0,,,,,1.0,1.0,3,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,3.0,1.0,2.390976713219482,2.390976713219482,2.390976713219482,0.0,0.0,,,,,1.0,1.0,4,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,4.0,1.0,2.390976713219482,2.390976713219482,2.390976713219482,0.0,0.0,,,,,1.0,1.0,5,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,5.0,1.0,2.3909767132194815,2.3909767132194815,2.3909767132194815,0.0,0.0,,,,,1.0,1.0,6,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,6.0,1.0,2.3909767132194815,2.3909767132194815,2.3909767132194815,0.0,0.0,,,,,1.0,1.0,7,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,7.0,1.0,2.390976713219482,2.390976713219482,2.390976713219482,0.0,0.0,,,,,1.0,1.0,8,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,8.0,1.0,2.390976713219481,2.390976713219481,2.390976713219481,0.0,0.0,,,,,1.0,1.0,9,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,1.0,La,1.0,False,9.0,1.0,2.390976713219481,2.390976713219481,2.390976713219481,0.0,0.0,,,,,1.0,1.0,10,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,10.0,4.0,2.3205826013864836,2.622798121321879,2.4394182079357103,0.11978387638179594,0.3022155199353955,60.81737049746386,21.77135732533435,29.880947505374508,90.78914991121759,4.0,1.0,1,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,11.0,4.0,2.320582601386485,2.622798121321879,2.4394182079357103,0.11978387638179573,0.3022155199353942,74.64743727261559,31.64996948138148,29.880947505374493,136.8807845611412,4.0,1.0,2,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,12.0,4.0,2.320582601386486,2.6227981213218796,2.4394182079357107,0.11978387638179548,0.30221551993539375,79.16315447791624,31.696443536096638,35.15223021783024,136.88078456114116,4.0,1.0,3,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,13.0,4.0,2.3205826013864845,2.6227981213218796,2.4394182079357107,0.1197838763817958,0.3022155199353951,47.077620550964276,17.670182415965776,25.043998863802454,73.99870050363278,4.0,1.0,4,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,14.0,4.0,2.320582601386484,2.6227981213218796,2.4394182079357103,0.11978387638179612,0.3022155199353955,79.16315447791625,31.696443536096652,35.15223021783024,136.8807845611412,4.0,1.0,5,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,15.0,4.0,2.3205826013864845,2.622798121321879,2.4394182079357103,0.11978387638179584,0.30221551993539464,60.817370497463855,21.771357325334343,29.880947505374493,90.78914991121758,4.0,1.0,6,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,16.0,4.0,2.3205826013864845,2.6227981213218787,2.4394182079357107,0.11978387638179536,0.3022155199353942,47.07762055096429,17.670182415965776,25.043998863802464,73.99870050363278,4.0,1.0,7,"See-saw, Square pyramid"
mp-542503,La9(SbO)5,2.259801018553752,0.310209810522391,"[1.0, 4.0]",2.333333333333333,2.0,3.0,"See-saw, Square pyramid","8g, 2c",2,4.0,La,1.0,False,17.0,4.0,2.3205826013864854,2.6227981213218796,2.4394182079357107,0.11978387638179566,0.3022155199353942,74.64743727261559,31.64996948138148,29.880947505374493,136.8807845611412,4.0,1.0,8,"See-saw, Square pyramid"
mp-542724,LaNbO4,2.489903176210034,0.0411542794976278,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,La,0.0,True,0.0,8.0,2.4597201196549143,2.547460128048484,2.5034081305775593,0.0324347256381994,0.08774000839356955,56.983132364471665,26.2544212715344,15.784318755924401,110.44628558762344,8.0,1.0,1,Square antiprism
mp-542724,LaNbO4,2.489903176210034,0.0411542794976278,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,La,0.0,True,1.0,8.0,2.459720119654915,2.5474601280484825,2.5034081305775597,0.03243472563819912,0.08774000839356733,56.98313236447167,26.2544212715344,15.784318755924449,110.44628558762342,8.0,1.0,2,Square antiprism
mp-553248,CsLaNb2O7,2.437618312002108,0.2132294715017004,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True,1.0,12.0,2.7081069061929957,2.7945602454612604,2.736924685949084,0.0407544949685407,0.0864533392682647,48.971565483871856,27.339000712170133,0.0,81.84663451429743,12.0,1.0,1,Cuboctahedron
mp-553281,Ba2LaNbO6,2.345796225479808,0.0712552824511673,[6.0],3.0,3.0,3.0,Octahedron,1c,1,6.0,La,0.0,True,2.0,6.0,2.3922785542945926,2.401387335598175,2.3953148147291206,0.004293920685405252,0.009108781303582614,30.39345703866451,10.016064021284038,15.090041328891433,44.442134882610695,6.0,1.0,1,Octahedron
mp-553965,RbLaNb2O7,2.472427939163064,0.2169468038243584,[11.0],3.0,3.0,3.0,Diminished icosahedron,2e,1,11.0,La,0.0,True,2.0,11.0,2.333739597104914,2.8578938255151316,2.71381385914154,0.1566226208857499,0.5241542284102176,29.69641737022567,19.68126456995863,0.0,92.43237380381969,11.0,1.0,1,Diminished icosahedron
mp-553965,RbLaNb2O7,2.472427939163064,0.2169468038243584,[11.0],3.0,3.0,3.0,Diminished icosahedron,2e,1,11.0,La,0.0,True,3.0,11.0,2.3337395971049153,2.8578938255151285,2.71381385914154,0.15662262088575007,0.5241542284102132,14.611062015062986,9.553348018670869,1.2074182697257333e-06,36.629222287562904,11.0,1.0,2,Diminished icosahedron
mp-554034,KLa2NbO6,2.13925779069736,0.4222587705475219,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",2i,2,8.0,La,0.0,True,2.0,8.0,2.437481767641103,2.6363333702962417,2.544919075723148,0.07541867259672341,0.19885160265513857,34.630027675322545,15.464663865723278,12.35849203372359,60.97253488603774,8.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-554034,KLa2NbO6,2.13925779069736,0.4222587705475219,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",2i,2,8.0,La,0.0,True,3.0,8.0,2.437481767641103,2.6363333702962417,2.544919075723148,0.07541867259672329,0.19885160265513857,39.577074556915015,19.82271265218769,12.358492033723678,75.7874760194574,8.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-554034,KLa2NbO6,2.13925779069736,0.4222587705475219,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",2i,2,7.0,La,0.0,True,4.0,7.0,2.36773652818246,2.609827530585125,2.494098657282703,0.08620320397663046,0.242091002402665,77.95895640115948,31.01523937316211,27.47951696851966,141.12917628395223,7.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-554034,KLa2NbO6,2.13925779069736,0.4222587705475219,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",2i,2,7.0,La,0.0,True,5.0,7.0,2.3677365281824594,2.609827530585124,2.4940986572827026,0.0862032039766301,0.24209100240266457,58.01684582784075,22.700938606801476,21.72488500383451,102.39822987284973,7.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,0.0,8.0,2.4004491701636526,2.8028902064308463,2.552370666028322,0.14142919123995412,0.40244103626719374,94.42236440882782,34.838125731195746,29.75501493305452,175.32132789153297,8.0,1.0,1,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,1.0,8.0,2.4356912171041976,2.7639836379646416,2.549199622670545,0.12547274785594012,0.3282924208604441,50.35320185828949,26.561691419244593,10.416864416575825,86.15307124574169,8.0,1.0,2,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,2.0,8.0,2.400449170163652,2.8028902064308485,2.5523706660283225,0.1414291912399543,0.4024410362671964,52.070474705610714,28.619193102660546,8.964072255938875,105.57846400809919,8.0,1.0,3,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,3.0,8.0,2.400449170163653,2.8028902064308476,2.552370666028322,0.1414291912399542,0.40244103626719463,52.070474705610714,28.619193102660542,8.964072255938875,105.57846400809917,8.0,1.0,4,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,4.0,8.0,2.4356912171042,2.76398363796464,2.5491996226705447,0.12547274785593995,0.3282924208604401,50.353201858289495,26.56169141924459,10.416864416575825,86.15307124574169,8.0,1.0,5,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,5.0,8.0,2.435691217104198,2.763983637964641,2.5491996226705442,0.12547274785593993,0.3282924208604432,77.87292850248505,31.932435235152706,21.193149761367092,167.2493842021567,8.0,1.0,6,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,6.0,8.0,2.400449170163652,2.802890206430848,2.552370666028322,0.1414291912399538,0.40244103626719596,94.42236440882785,34.83812573119576,29.75501493305451,175.32132789153306,8.0,1.0,7,Cube
mp-554177,La4Cu3MoO12,2.2999935456457754,0.2613281404903493,[8.0],3.0,3.0,3.0,Cube,4f,1,8.0,La,0.0,True,7.0,8.0,2.4356912171041976,2.76398363796464,2.5491996226705447,0.12547274785593995,0.3282924208604423,77.87292850248507,31.93243523515271,21.193149761367092,167.2493842021567,8.0,1.0,8,Cube
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,1.0,La,0.0,True,2.0,1.0,3.052566667933759,3.052566667933759,3.052566667933759,0.0,0.0,,,,,1.0,1.0,1,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,1.0,La,0.0,True,7.0,1.0,3.0525666679337595,3.0525666679337595,3.0525666679337595,0.0,0.0,,,,,1.0,1.0,2,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,2.0,La,0.0,True,0.0,2.0,2.4489097875320747,2.8845512447227724,2.6667305161274237,0.21782072859534884,0.4356414571906977,63.57044640905138,0.0,63.57044640905138,63.57044640905138,2.0,1.0,1,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,2.0,La,0.0,True,4.0,2.0,2.448909787532075,2.884551244722776,2.6667305161274255,0.2178207285953504,0.4356414571907008,63.570446409051364,0.0,63.570446409051364,63.570446409051364,2.0,1.0,2,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,3.0,La,0.0,True,1.0,3.0,2.498346726182127,2.7975729097780455,2.598088787380767,0.141056575686163,0.29922618359591846,42.30243767323271,29.912339935754993,8.537736462515939e-07,63.45365608296224,3.0,1.0,1,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,3.0,La,0.0,True,3.0,3.0,2.498346726182126,2.7975729097780437,2.5980887873807657,0.14105657568616256,0.29922618359591757,42.30243738864149,29.912340338227747,0.0,63.45365608296224,3.0,1.0,2,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,3.0,La,0.0,True,5.0,3.0,2.4390245485009907,3.1229196823125247,2.6669895931048355,0.32239125782574457,0.683895133811534,39.855045802046256,28.181773151127352,0.0,59.78256870306939,3.0,1.0,3,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,3.0,La,0.0,True,8.0,3.0,2.4390245485009894,3.122919682312525,2.666989593104835,0.3223912578257454,0.6838951338115358,39.85504580204625,28.181773151127345,0.0,59.78256870306937,3.0,1.0,4,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,4.0,La,0.0,True,10.0,4.0,2.488917773219953,2.6467778140818448,2.54972546041041,0.0659879742499429,0.15786004086189198,57.87181103912615,27.2051726148426,0.0,87.79289746321065,4.0,1.0,1,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554286,La6Ti2S8O5,2.197394876633827,0.4537414764459258,"[0, 1.0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron",2e,3,4.0,La,0.0,True,11.0,4.0,2.4889177732199523,2.646777814081847,2.5497254604104094,0.06598797424994333,0.15786004086189465,57.87181103912615,27.2051726148426,0.0,87.79289746321065,4.0,1.0,2,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Face-capped octahedron"
mp-554402,La2(MoO4)3,2.320227831052848,0.2168784499706337,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,8.0,La,0.0,True,0.0,8.0,2.4581313976926302,2.6291835997875403,2.536855872855073,0.057774228359147285,0.17105220209491012,100.04611873882813,30.113032774927678,67.15741150215996,150.18149107641833,8.0,1.0,1,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-554402,La2(MoO4)3,2.320227831052848,0.2168784499706337,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,8.0,La,0.0,True,1.0,8.0,2.4581313976926276,2.6291835997875435,2.536855872855073,0.057774228359147896,0.1710522020949159,100.04611873882814,30.113032774927678,67.15741150215996,150.18149107641835,8.0,1.0,2,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
