material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ni_wyckoff,num_Ni_chemenvs,CN,element,charge_range,is_single_charge
mp-25446,Li3NiPCO7,3.240832354169047,-1.0361817880087183,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-25587,LiNiO2,1.6446569307533323,0.7608781296840865,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-25823,LiNi2(PO3)5,1.8659337987249347,0.2118522213285492,[5.0],2.0,2.0,2.0,Square pyramid,2a,1,5.0,Ni,0.0,True
mp-25879,LiNi3P3O11,1.906001036402938,0.1777836013167181,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-25927,LiNi(PO3)3,1.951737084795382,0.1164104668682275,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-25979,LiNi(PO3)4,1.2805962399303277,0.9847012588208734,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Ni,0.0,True
mp-25991,Li2Ni3(P2O7)2,1.8904774057945088,0.2037163793655853,[6.0],2.0,2.0,2.0,Octahedron,"2c, 4e",1,6.0,Ni,0.0,True
mp-26027,LiNi(PO3)3,1.743032907839337,0.306084085723915,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-26093,LiNiPO4,1.702387854099097,0.3681532506343708,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-26141,LiNi(PO3)4,2.001032371225219,0.1033328159914567,[6.0],3.0,3.0,3.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-26165,Li2Ni(PO3)4,2.1286906677359534,-0.036944150377229,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-26191,Li3Ni2P5O16,1.6651853327823711,0.3970087341827206,[6.0],2.0,2.0,2.0,Octahedron,4g,1,6.0,Ni,0.0,True
mp-26195,Li2Ni(PO3)4,1.8963990661883168,0.1881491345325955,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Ni,0.0,True
mp-26313,Li4Ni5(P3O11)2,1.7026066170780467,0.3494625689230181,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True
mp-26365,Li2NiP2O7,1.9214082412866724,0.1543791512670057,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Ni,0.0,True
mp-26449,LiNiP2O7,1.8816944551935395,0.2758263612007148,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-26511,LiNi4(PO4)3,1.7163236756860112,0.3306905914120907,[6.0],2.0,2.0,2.0,Octahedron,"4d, 4c",1,6.0,Ni,0.0,True
mp-26841,LiNi(PO3)3,1.8835272704998165,0.1663919580175276,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-26922,Ni5(PO4)4,1.937229306298956,0.1302718971887058,"[5.0, 6.0, 6.0]",2.333333333333333,2.0,3.0,"Octahedron, Trigonal bipyramid","1h, 1a, 2i",2,5.0,Ni,1.0,False
mp-26922,Ni5(PO4)4,1.937229306298956,0.1302718971887058,"[5.0, 6.0, 6.0]",2.333333333333333,2.0,3.0,"Octahedron, Trigonal bipyramid","1h, 1a, 2i",2,6.0,Ni,1.0,False
mp-26922,Ni5(PO4)4,1.937229306298956,0.1302718971887058,"[5.0, 6.0, 6.0]",2.333333333333333,2.0,3.0,"Octahedron, Trigonal bipyramid","1h, 1a, 2i",2,6.0,Ni,1.0,False
mp-27157,V2Ni2O7,1.986966061725031,0.0334619492860614,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-2740887,K3(NiO2)2,1.8268901169788905,0.0293907634281227,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,2a,1,4.0,Ni,1.0,False
mp-2740887,K3(NiO2)2,1.8268901169788905,0.0293907634281227,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,2a,1,4.0,Ni,1.0,False
mp-2750663,Na(NiO2)2,1.7890245941006426,0.2117859971675899,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-2750663,Na(NiO2)2,1.7890245941006426,0.2117859971675899,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-2755266,Sr(NiO2)4,1.7634388377230827,0.2885823871886344,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1c, 1d, 1a, 4j, 1b",1,6.0,Ni,1.0,False
mp-2755266,Sr(NiO2)4,1.7634388377230827,0.2885823871886344,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1c, 1d, 1a, 4j, 1b",1,6.0,Ni,1.0,False
mp-27565,K3(NiO2)2,1.817569433055814,0.1146842066675302,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2c, 2b",1,4.0,Ni,1.0,False
mp-27565,K3(NiO2)2,1.817569433055814,0.1146842066675302,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2c, 2b",1,4.0,Ni,1.0,False
mp-2760269,LiNi3O4,2.117687890864416,-0.0879827096868441,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1g, 1h, 1d, 1f, 1a, 1b",1,6.0,Ni,1.0,False
mp-2760269,LiNi3O4,2.117687890864416,-0.0879827096868441,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1g, 1h, 1d, 1f, 1a, 1b",1,6.0,Ni,1.0,False
mp-2767662,Li3Ni5O8,1.8387897799087445,0.1887621525953007,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1g, 1c, 1f, 1a, 1b",1,6.0,Ni,1.0,False
mp-2767662,Li3Ni5O8,1.8387897799087445,0.1887621525953007,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1g, 1c, 1f, 1a, 1b",1,6.0,Ni,1.0,False
mp-28162,V2NiO6,1.9346339168684688,0.051514588528193,[6.0],2.0,2.0,2.0,Octahedron,"2i, 1b",1,6.0,Ni,0.0,True
mp-28957,NiP4O11,1.8752530963450265,0.1398211374877202,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-32383,Li2NiP2O7,1.556769953871721,0.4961700036515571,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-32384,Li4Ni7(PO4)6,1.8778743931903232,0.1966616664059506,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-32395,Li2Ni3(P2O7)2,1.9357956702587584,0.1464600080362503,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Ni,0.0,True
mp-32395,Li2Ni3(P2O7)2,1.9357956702587584,0.1464600080362503,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Ni,0.0,True
mp-34234,Al2NiO4,1.8195197985143223,0.2128009387061225,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-34234,Al2NiO4,1.8195197985143223,0.2128009387061225,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-35236,Ga2NiO4,1.9031443920802829,0.1293158036461827,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Ni,0.0,True
mp-35596,Fe2NiO4,1.984748728381676,0.0528558393385763,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True
mp-36484,V8Ni2O15,2.0586672556827543,0.0389075265470519,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Ni,0.0,True
mp-37614,Al2NiO4,1.8280306039906635,0.1827074101898398,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Ni,0.0,True
mp-38676,Li11(NiO2)12,1.500695709232132,0.7245109375858585,[6.0],3.08,3.08,3.08,Octahedron,"4j, 2i",1,6.0,Ni,0.0,True
mp-40575,LiNi2P4H3O14,1.7624540885013922,0.2923863170239348,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-504371,LiNi6P7O24,1.8125173296057333,0.280250217202533,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Ni,0.0,True
mp-504372,Ni6P7O24,1.9000321537974856,0.2151429295521629,[6.0],2.17,2.17,2.17,Octahedron,4f,1,6.0,Ni,0.0,True
mp-504692,NiTe2O5,2.120146510234719,-0.0068119192867864,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Ni,0.0,True
mp-504969,Ni3(AsO4)2,1.879470320895915,0.1523303412084712,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True
mp-505076,GaNi2BO5,1.7350960804171496,0.2970153602946708,[6.0],2.0,2.0,2.0,Octahedron,"2c, 4h, 2b",1,6.0,Ni,0.0,True
mp-505232,GdNi(BO2)5,1.3164889697005664,0.7716609629609081,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Ni,0.0,True
mp-505307,Na2Si4NiO10,1.8078935595844257,0.2827003091092583,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Ni,0.0,True
mp-505449,NiPH16NO10,2.0610854003696195,0.0040295801892971,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-505457,CaNiAsHO5,1.7461217410752297,0.3119542225814734,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-505604,GdNiO3,1.7632526974865126,0.2838184197316478,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True
mp-510134,BaTm2NiO5,1.7140964562526122,0.3622555210996123,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Ni,0.0,True
mp-510526,Na2NiH8(SO6)2,2.054250795059672,0.0259339334688674,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-510642,CuNi2(PO4)2,1.986646322986137,0.0723603784853202,[5.0],2.0,2.0,2.0,Octahedron,4e,1,5.0,Ni,0.0,True
mp-510650,NiP2(H4O5)2,2.0208395306508,0.050204615031415,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-530137,Al2NiO4,1.7927972904755445,0.2333992176571479,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-530137,Al2NiO4,1.7927972904755445,0.2333992176571479,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-530184,Al2NiO4,1.7931352205830862,0.2345447991073879,"[4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,4.0,Ni,0.0,True
mp-530184,Al2NiO4,1.7931352205830862,0.2345447991073879,"[4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,6.0,Ni,0.0,True
mp-530428,Sr9(NiO3)7,1.7779499806061712,0.3115976443899912,"[4.0, 6.0, 6.0]",3.333333333333333,3.0,4.0,"Octahedron, Trigonal prism, Square plane",1a,3,4.0,Ni,1.0,False
mp-530428,Sr9(NiO3)7,1.7779499806061712,0.3115976443899912,"[4.0, 6.0, 6.0]",3.333333333333333,3.0,4.0,"Octahedron, Trigonal prism, Square plane",1a,3,6.0,Ni,1.0,False
mp-530428,Sr9(NiO3)7,1.7779499806061712,0.3115976443899912,"[4.0, 6.0, 6.0]",3.333333333333333,3.0,4.0,"Octahedron, Trigonal prism, Square plane",1a,3,6.0,Ni,1.0,False
mp-530459,Al2NiO4,1.794817989397199,0.2321305632252895,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-530459,Al2NiO4,1.794817989397199,0.2321305632252895,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-531689,TiNiO3,1.9407436601303536,0.1397537261676768,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-531917,Al2NiO4,1.8158363301852032,0.2137727362225891,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-531917,Al2NiO4,1.8158363301852032,0.2137727362225891,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-531942,Li9Ni23O32,1.9923267965365672,0.068811010431448,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-531942,Li9Ni23O32,1.9923267965365672,0.068811010431448,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-532317,Al2NiO4,1.8167660598793929,0.2121893042574955,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-532317,Al2NiO4,1.8167660598793929,0.2121893042574955,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-532446,Ga2NiO4,1.8780805611193567,0.1731023337746743,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Ni,0.0,True
mp-532446,Ga2NiO4,1.8780805611193567,0.1731023337746743,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Ni,0.0,True
mp-532552,Na3ZrNi(PO4)3,1.773273942974523,0.3003506102359301,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-532743,Li2Ti4Ni(PO5)4,1.9099941090249832,0.1712921156837205,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-540011,Li2Ni(PO3)5,0.7685214966382233,1.8933226863470736,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-540237,Li14Ni9(P2O7)8,1.426261564125372,0.6189373075521162,[6.0],2.0,2.0,2.0,Octahedron,"1h, 2i",1,6.0,Ni,0.0,True
mp-540447,LiNi(PO3)3,1.7781673559455993,0.3152725493437823,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-540518,Li4Ni3P4O15,1.784872852275888,0.2825903832015922,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,5.0,Ni,0.0,True
mp-540518,Li4Ni3P4O15,1.784872852275888,0.2825903832015922,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-540947,CoNi(PO3)4,1.884205708637826,0.175407348973394,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-540948,ZnNi(PO3)4,1.938534688713458,0.1255994160942829,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-541734,SrV2(NiO4)2,1.783933660790171,0.2945365120347366,[6.0],2.0,2.0,2.0,Octahedron,8b,1,6.0,Ni,0.0,True
mp-542151,V2Ni3O8,1.9210433328843304,0.1000205299771288,[6.0],2.0,2.0,2.0,Octahedron,"2b, 4e",1,6.0,Ni,0.0,True
mp-542158,FeNiPO5,1.875589769003985,0.1933831394861268,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-542420,Cs2NiH12(SO7)2,1.775264391865009,0.2857408729076781,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-554044,K2NiH12(C2O7)2,2.029501328253108,0.0441486727402356,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-554323,Ni3B7BrO13,1.966812953168824,0.1041763887389215,[4.0],2.0,2.0,2.0,Trigonal bipyramid,4a,1,4.0,Ni,0.0,True
mp-554446,Li2NiPO4F,1.7641671945159971,0.2436318598767549,[4.0],2.0,2.0,2.0,Octahedron,"4b, 4a",1,4.0,Ni,0.0,True
mp-554616,SiNi2(P2O7)2,1.513438579904008,0.5628787228542823,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Ni,0.0,True
mp-554784,V2Ni(PO5)2,2.046126626857265,0.0251375618609593,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-554790,Na4Ni5(P3O11)2,1.7711845230776828,0.3019807768163201,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True
mp-554864,K2Ni(MoO4)2,2.0525577688069783,0.0158893766726508,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Ni,0.0,True
mp-555010,Sm2MnNiO6,1.926190539899664,0.1459745036902112,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-555102,Ni(BO2)2,1.6362205320243326,0.435820070548054,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-555135,Nd4Ni3O10,2.078285909505822,-0.0722948866703892,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2d, 2a, 4e",1,6.0,Ni,1.0,False
mp-555135,Nd4Ni3O10,2.078285909505822,-0.0722948866703892,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2d, 2a, 4e",1,6.0,Ni,1.0,False
mp-555161,Ni5Te4(ClO6)2,2.0340499308753253,0.0646084737127692,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4f, 2e",1,5.0,Ni,0.0,True
mp-555161,Ni5Te4(ClO6)2,2.0340499308753253,0.0646084737127692,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4f, 2e",1,6.0,Ni,0.0,True
mp-555343,Ni5Se4(BrO6)2,2.026881207926836,0.0452592431219815,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Octahedron","2d, 4i",2,4.0,Ni,0.0,True
mp-555343,Ni5Se4(BrO6)2,2.026881207926836,0.0452592431219815,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Octahedron","2d, 4i",2,5.0,Ni,0.0,True
mp-555343,Ni5Se4(BrO6)2,2.026881207926836,0.0452592431219815,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Octahedron","2d, 4i",2,5.0,Ni,0.0,True
mp-555442,Ni7Te6(ClO9)2,1.9491943682577704,0.1186207025646562,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"6f, 1b",1,5.0,Ni,0.0,True
mp-555442,Ni7Te6(ClO9)2,1.9491943682577704,0.1186207025646562,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"6f, 1b",1,6.0,Ni,0.0,True
mp-555839,MnNi(BiO3)2,1.9470489220916245,0.1307028783848506,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True
mp-556059,K2Ni(NO3)4,1.5348792186127374,0.5106566467621947,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-556141,Ni3B7ClO13,1.937312458320377,0.1386517465348178,[4.0],2.0,2.0,2.0,Trigonal bipyramid,4a,1,4.0,Ni,0.0,True
mp-556265,Cs6Si2NiO8,1.9148874369681688,0.0220499227014489,[4.0],2.0,2.0,2.0,Square plane,1g,1,4.0,Ni,0.0,True
mp-556279,K2Ni2(MoO4)3,1.7438665764313002,0.3183955354050991,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-556502,K2NiP2WO10,1.89769034416361,0.1763172670150912,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-556514,Ni5Sn(BO5)2,1.760231041581767,0.3133932049645104,[6.0],2.0,2.0,2.0,Octahedron,"4b, 8d, 4c",1,6.0,Ni,0.0,True
mp-556824,Tl2Ni4P4O15,1.815225387301812,0.2616978794361236,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4f, 2c, 2e",2,4.0,Ni,0.0,True
mp-556824,Tl2Ni4P4O15,1.815225387301812,0.2616978794361236,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4f, 2c, 2e",2,6.0,Ni,0.0,True
mp-556993,NiBiPO5,2.0340941674920083,0.0365382825010783,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-557107,NiB4O7,3.77748254788636,-1.89814475015582,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Ni,0.0,True
mp-557209,NiBiAsO5,2.016350378993224,0.0538137407422647,[6.0],2.0,2.0,2.0,Octahedron,4i,1,6.0,Ni,0.0,True
mp-557503,Cs2Ni(NO3)4,1.2723987697851296,0.7536538881633037,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-558316,La4Ni3O10,2.1006434849691225,-0.1251597584382051,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4f, 2a",1,6.0,Ni,1.0,False
mp-558316,La4Ni3O10,2.1006434849691225,-0.1251597584382051,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4f, 2a",1,6.0,Ni,1.0,False
mp-558765,Li2Ni(WO4)2,1.944392948761355,0.1369981678118681,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-558963,HfNi5(BO5)2,1.7443441170426606,0.3291234111343698,[6.0],2.0,2.0,2.0,Octahedron,"4b, 8d, 4c",1,6.0,Ni,0.0,True
mp-559589,V2Ni(TeO5)2,2.049491711410115,0.0379954732316218,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-560035,Tl4Ni7(PO4)6,1.9507540661727016,0.1535104180807436,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-560090,Mn2Ni6Te3PbO18,1.8863237342700343,0.1645250405233733,[6.0],2.0,2.0,2.0,Octahedron,12i,1,6.0,Ni,0.0,True
mp-560212,Li2Ni(SO4)2,2.2773946276991066,-0.1665452934288745,[6.0],2.0,2.0,2.0,Octahedron,8c,1,6.0,Ni,0.0,True
mp-560548,KNi3As3O11,1.8738589547907056,0.2158836157368713,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-560780,Na4Ni3P4O15,1.913076473376697,0.1713905780861319,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,5.0,Ni,0.0,True
mp-560780,Na4Ni3P4O15,1.913076473376697,0.1713905780861319,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-560864,SrZnNi(PO4)2,1.840987732528839,0.2328900820176542,[6.0],2.0,2.0,2.0,Octahedron,4i,1,6.0,Ni,0.0,True
mp-562612,MnNi(BiO3)2,2.125959506966763,-0.0325701580222436,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-573037,Tb2MnNiO6,1.9257240408943848,0.129328119093073,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-578723,UNi7(BO4)4,2.035011275922052,0.0457998732013429,[6.0],2.0,2.0,2.0,Octahedron,"4g, 2c, 8h",1,6.0,Ni,0.0,True
mp-584129,Li2NiP2O7,1.775858749334985,0.3288958563576699,[6.0],2.0,2.0,2.0,Octahedron,4i,1,6.0,Ni,0.0,True
mp-585392,Ni3P3O11,1.9788753154315173,0.1037068018651814,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,4e,1,6.0,Ni,1.0,False
mp-585392,Ni3P3O11,1.9788753154315173,0.1037068018651814,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,4e,1,6.0,Ni,1.0,False
mp-622618,BaLaNiRuO6,2.060215744594074,0.0153977017612575,[6.0],2.0,2.0,2.0,Octahedron,1d,1,6.0,Ni,0.0,True
mp-643570,NiH2SO5,2.1534191563047216,-0.064456876098573,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-644129,KNiPH2O5,2.063216146520168,0.0402951635956033,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-646605,SrNi2Te3(ClO4)2,2.167272457396141,-0.0340242776350957,[5.0],2.0,2.0,2.0,Octahedron,4e,1,5.0,Ni,0.0,True
mp-646633,V2Ni(PO5)2,1.9849815483925568,0.039940132279742,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-646749,Nb2Ni4O9,2.101958229813738,0.0126111221395401,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Ni,0.0,True
mp-651726,Ni3P4PbO14,1.7136728373283323,0.3605268198748793,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True
mp-656884,Ni9O10,1.9773894406244257,0.1049337218134203,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i",1,6.0,Ni,1.0,False
mp-656884,Ni9O10,1.9773894406244257,0.1049337218134203,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i",1,6.0,Ni,1.0,False
mp-675030,TiNiO3,1.764192432229624,0.2982397223160362,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-677070,V9NiO15,1.524832827618504,0.5286518077533928,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-677318,LiNi4O5,1.676897656821059,0.4270505860970398,[6.0],2.25,2.25,2.25,Octahedron,4h,1,6.0,Ni,0.0,True
mp-685197,Sr18Ni13O42,1.6439501176861806,0.5940428619815313,"[6.0, 6.0]",3.5,3.0,4.0,"Octahedron, Trigonal prism",1a,2,6.0,Ni,1.0,False
mp-685197,Sr18Ni13O42,1.6439501176861806,0.5940428619815313,"[6.0, 6.0]",3.5,3.0,4.0,"Octahedron, Trigonal prism",1a,2,6.0,Ni,1.0,False
mp-690528,Li7(NiO2)8,1.816591472777268,0.2119146667752275,[6.0],3.12,3.12,3.12,Octahedron,2i,1,6.0,Ni,0.0,True
mp-690546,TiNiO3,1.8034479401924763,0.2309698873616485,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-690554,Sr5La5Cu(NiO5)4,1.9490217451219567,0.0490377403377541,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-690554,Sr5La5Cu(NiO5)4,1.9490217451219567,0.0490377403377541,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-690572,Li5(NiO2)6,1.770276424491037,0.2655993541162108,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-690572,Li5(NiO2)6,1.770276424491037,0.2655993541162108,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-695469,Li3Cr13Ni3(SO4)24,1.968091295530524,0.07198400848964,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-698001,La5Re3NiO16,2.272457604821452,-0.1387524096408841,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-698587,TiNiO3,1.935334713974132,0.1414955253395566,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-698691,K4Ti3Ni(PO4)6,1.933681910504284,0.1102919281775727,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Ni,0.0,True
