material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ru_wyckoff,num_Ru_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-554824,La3RuO7,1.909933701072963,0.3016809868540432,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ru,0.0,True,15.0,6.0,1.9209222502254253,2.0356790781936254,1.9664707746642887,0.03740930931254023,0.11475682796820008,66.62918107490121,30.78964754711285,2.533054948494362,90.81425554009654,6.0,1.0,4,Octahedron
mp-554949,Ba6Ru2Pt(ClO6)2,1.6809824518690122,1.7961106413070589,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ru,0.0,True,6.0,6.0,1.893719987346162,2.1310198842254597,2.0123702242314274,0.11864721916891971,0.23729989687929764,57.308007548373745,26.156060938437648,25.62476855008198,102.82484467050325,6.0,1.0,1,Octahedron
mp-554949,Ba6Ru2Pt(ClO6)2,1.6809824518690122,1.7961106413070589,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ru,0.0,True,7.0,6.0,1.8937199873461636,2.13101988422546,2.0123702242314283,0.11864721916891907,0.23729989687929653,57.308007548373745,26.15606093843765,25.62476855008201,102.82484467050327,6.0,1.0,2,Octahedron
mp-555246,Ba3LuRu2O9,1.716231237036616,1.013110643192526,[6.0],4.5,4.5,4.5,Octahedron,4f,1,6.0,Ru,0.0,True,8.0,6.0,1.9760206729625323,2.0403678119373443,2.008195612319968,0.03217215963590956,0.06434713897481203,107.25584473640525,34.624042222418694,86.13670006892376,176.390576120232,6.0,1.0,1,Octahedron
mp-555246,Ba3LuRu2O9,1.716231237036616,1.013110643192526,[6.0],4.5,4.5,4.5,Octahedron,4f,1,6.0,Ru,0.0,True,9.0,6.0,1.9760206729625291,2.0403678119373443,2.0081956123199665,0.03217215963591038,0.06434713897481514,107.25584473640528,34.624042222418716,86.13670006892379,176.390576120232,6.0,1.0,2,Octahedron
mp-555246,Ba3LuRu2O9,1.716231237036616,1.013110643192526,[6.0],4.5,4.5,4.5,Octahedron,4f,1,6.0,Ru,0.0,True,10.0,6.0,1.9760206729625283,2.0403678119373443,2.0081956123199665,0.03217215963591089,0.06434713897481603,107.2558447364053,34.624042222418744,86.13670006892377,176.390576120232,6.0,1.0,3,Octahedron
mp-555246,Ba3LuRu2O9,1.716231237036616,1.013110643192526,[6.0],4.5,4.5,4.5,Octahedron,4f,1,6.0,Ru,0.0,True,11.0,6.0,1.9760206729625303,2.040367811937343,2.0081956123199665,0.03217215963590997,0.0643471389748127,107.25584473640525,34.624042222418694,86.13670006892382,176.390576120232,6.0,1.0,4,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,32.0,6.0,1.8552484385531416,2.075135060803002,1.9658972664812804,0.10354471612297449,0.21988662224986055,105.1957955014569,31.634195678277923,77.6597011706413,169.38798863524212,6.0,1.0,1,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,33.0,6.0,1.8959424859299587,2.072315867585635,1.983886363946061,0.08782292482275915,0.1763733816556763,107.07797291884985,34.300146406194564,86.34614759510525,175.88553955862457,6.0,1.0,2,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,34.0,6.0,1.8552485300208745,2.075135060798046,1.9658972967077233,0.10354468382334263,0.21988653077717157,105.19579522955308,31.634195324562082,77.65970117087824,169.38798863521706,6.0,1.0,3,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,35.0,6.0,1.8960174940745662,2.0747537715299504,1.9841084255802557,0.08742988696428373,0.17873627745538423,107.0844437448866,34.31105728707747,85.42349630090176,176.84347350958097,6.0,1.0,4,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,36.0,6.0,1.8959424859299594,2.072315867585634,1.9838863639460609,0.08782292482275822,0.17637338165567473,107.07797291884984,34.30014640619455,86.34614759510526,175.8855395586245,6.0,1.0,5,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,37.0,6.0,1.8552484385531403,2.075135060803004,1.9658972664812804,0.10354471612297593,0.21988662224986366,105.1957955014569,31.634195678277937,77.6597011706413,169.38798863524218,6.0,1.0,6,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,38.0,6.0,1.8960174940745664,2.0747537715299496,1.9841084255802557,0.08742988696428311,0.17873627745538312,107.08444374488663,34.31105728707751,85.42349630090177,176.8434735095811,6.0,1.0,7,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,39.0,6.0,1.8960174940745647,2.0747537715299513,1.9841084255802564,0.08742988696428512,0.17873627745538667,107.08444374488663,34.3110572870775,85.42349630090177,176.8434735095811,6.0,1.0,8,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,40.0,6.0,1.855248530020875,2.075135060798047,1.9658972967077233,0.10354468382334395,0.21988653077717202,105.19579522955308,31.63419532456206,77.65970117087821,169.38798863521694,6.0,1.0,9,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,41.0,6.0,1.8959424859299598,2.0723158675856377,1.9838863639460609,0.08782292482275897,0.17637338165567784,107.07797291884987,34.30014640619459,86.34614759510526,175.8855395586245,6.0,1.0,10,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,42.0,6.0,1.8552485300208743,2.0751350607980465,1.9658972967077233,0.10354468382334328,0.21988653077717224,105.19579522955308,31.634195324562064,77.65970117087821,169.38798863521703,6.0,1.0,11,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,43.0,6.0,1.8959424859299627,2.0723158675856346,1.9838863639460609,0.08782292482275664,0.17637338165567185,107.07797291884987,34.300146406194635,86.34614759510532,175.88553955862466,6.0,1.0,12,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,44.0,6.0,1.8552485300208759,2.0751350607980448,1.965897296707723,0.10354468382334223,0.2198865307771689,105.19579522955308,31.63419532456206,77.65970117087821,169.38798863521694,6.0,1.0,13,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,45.0,6.0,1.8960174940745673,2.074753771529948,1.9841084255802561,0.08742988696428203,0.1787362774553809,107.08444374488666,34.31105728707751,85.42349630090182,176.84347350958097,6.0,1.0,14,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,46.0,6.0,1.85524843855314,2.0751350608030057,1.9658972664812808,0.10354471612297726,0.21988662224986566,105.19579550145687,31.634195678277894,77.65970117064124,169.38798863524207,6.0,1.0,15,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,47.0,6.0,1.8552484385531407,2.0751350608030035,1.96589726648128,0.10354471612297537,0.21988662224986277,105.1957955014569,31.63419567827793,77.6597011706413,169.38798863524218,6.0,1.0,16,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,32.0,6.0,1.8552484385531416,2.075135060803002,1.9658972664812804,0.10354471612297449,0.21988662224986055,105.1957955014569,31.634195678277923,77.6597011706413,169.38798863524212,6.0,1.0,1,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,33.0,6.0,1.8959424859299587,2.072315867585635,1.983886363946061,0.08782292482275915,0.1763733816556763,107.07797291884985,34.300146406194564,86.34614759510525,175.88553955862457,6.0,1.0,2,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,34.0,6.0,1.8552485300208745,2.075135060798046,1.9658972967077233,0.10354468382334263,0.21988653077717157,105.19579522955308,31.634195324562082,77.65970117087824,169.38798863521706,6.0,1.0,3,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,35.0,6.0,1.8960174940745662,2.0747537715299504,1.9841084255802557,0.08742988696428373,0.17873627745538423,107.0844437448866,34.31105728707747,85.42349630090176,176.84347350958097,6.0,1.0,4,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,36.0,6.0,1.8959424859299594,2.072315867585634,1.9838863639460609,0.08782292482275822,0.17637338165567473,107.07797291884984,34.30014640619455,86.34614759510526,175.8855395586245,6.0,1.0,5,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,37.0,6.0,1.8552484385531403,2.075135060803004,1.9658972664812804,0.10354471612297593,0.21988662224986366,105.1957955014569,31.634195678277937,77.6597011706413,169.38798863524218,6.0,1.0,6,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,38.0,6.0,1.8960174940745664,2.0747537715299496,1.9841084255802557,0.08742988696428311,0.17873627745538312,107.08444374488663,34.31105728707751,85.42349630090177,176.8434735095811,6.0,1.0,7,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,39.0,6.0,1.8960174940745647,2.0747537715299513,1.9841084255802564,0.08742988696428512,0.17873627745538667,107.08444374488663,34.3110572870775,85.42349630090177,176.8434735095811,6.0,1.0,8,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,40.0,6.0,1.855248530020875,2.075135060798047,1.9658972967077233,0.10354468382334395,0.21988653077717202,105.19579522955308,31.63419532456206,77.65970117087821,169.38798863521694,6.0,1.0,9,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,41.0,6.0,1.8959424859299598,2.0723158675856377,1.9838863639460609,0.08782292482275897,0.17637338165567784,107.07797291884987,34.30014640619459,86.34614759510526,175.8855395586245,6.0,1.0,10,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,42.0,6.0,1.8552485300208743,2.0751350607980465,1.9658972967077233,0.10354468382334328,0.21988653077717224,105.19579522955308,31.634195324562064,77.65970117087821,169.38798863521703,6.0,1.0,11,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,43.0,6.0,1.8959424859299627,2.0723158675856346,1.9838863639460609,0.08782292482275664,0.17637338165567185,107.07797291884987,34.300146406194635,86.34614759510532,175.88553955862466,6.0,1.0,12,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,44.0,6.0,1.8552485300208759,2.0751350607980448,1.965897296707723,0.10354468382334223,0.2198865307771689,105.19579522955308,31.63419532456206,77.65970117087821,169.38798863521694,6.0,1.0,13,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,45.0,6.0,1.8960174940745673,2.074753771529948,1.9841084255802561,0.08742988696428203,0.1787362774553809,107.08444374488666,34.31105728707751,85.42349630090182,176.84347350958097,6.0,1.0,14,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,46.0,6.0,1.85524843855314,2.0751350608030057,1.9658972664812808,0.10354471612297726,0.21988662224986566,105.19579550145687,31.634195678277894,77.65970117064124,169.38798863524207,6.0,1.0,15,Octahedron
mp-555258,Ba3NaRu2O9,1.9146179398651315,0.5721596812026913,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4f, 8h",1,6.0,Ru,1.0,False,47.0,6.0,1.8552484385531407,2.0751350608030035,1.96589726648128,0.10354471612297537,0.21988662224986277,105.1957955014569,31.63419567827793,77.6597011706413,169.38798863524218,6.0,1.0,16,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,24.0,6.0,1.9131729871988508,1.9855880090445932,1.9587981137211683,0.023579787929887675,0.07241502184574244,107.76761219153887,35.67649388593592,84.70319311763407,178.8697156574995,6.0,1.0,1,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,25.0,6.0,1.9131729871988505,1.9855880090445939,1.958798113721169,0.023579787929887814,0.07241502184574333,59.90948660338174,33.702860175339005,12.34907362092577,96.75616323726524,6.0,1.0,2,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,26.0,6.0,1.940849553388908,1.9788700152902443,1.9552099491224941,0.012803777092647763,0.03802046190133623,60.437394966608466,34.44769288957691,11.933334696196148,97.87330160936307,6.0,1.0,3,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,27.0,6.0,1.9408495533889076,1.9788700152902445,1.9552099491224944,0.012803777092647723,0.0380204619013369,107.7621095149064,35.73794597476513,83.41256954103628,179.03481191077458,6.0,1.0,4,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,28.0,6.0,1.9408495533889094,1.9788700152902428,1.9552099491224946,0.012803777092646882,0.03802046190133335,107.76210951490643,35.73794597476517,83.41256954103635,179.03481191077458,6.0,1.0,5,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,29.0,6.0,1.9131729871988499,1.985588009044593,1.958798113721168,0.02357978792988781,0.07241502184574311,59.90948660338172,33.702860175339005,12.34907362092574,96.75616323726521,6.0,1.0,6,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,30.0,6.0,1.9408495533889083,1.978870015290244,1.9552099491224944,0.012803777092647486,0.03802046190133579,60.437394966608466,34.44769288957691,11.93333469619621,97.87330160936307,6.0,1.0,7,Octahedron
mp-555525,Sm3RuO7,1.9491785693159416,0.0422652971157913,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ru,0.0,True,31.0,6.0,1.9131729871988492,1.985588009044593,1.958798113721168,0.023579787929887908,0.07241502184574378,107.76761219153894,35.67649388593603,84.70319311763406,178.86971565749982,6.0,1.0,8,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,34.0,6.0,1.9722530029189569,2.017413482791802,2.001193386606359,0.020513743833238812,0.045160479872845105,67.84613954753603,43.01560704102621,2.249321577199638,126.10047134216659,6.0,1.0,1,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,35.0,6.0,1.9722530884512575,2.0174133314892435,2.0011933829902433,0.020513691206038513,0.04516024303798605,67.84614014304479,43.01560668407105,2.249321507652042,126.10046967673605,6.0,1.0,2,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,36.0,6.0,1.9722530029189569,2.0174134827918033,2.0011933866063596,0.020513743833238052,0.04516047987284644,67.84614115995366,43.01560769966145,2.2493213989191294,126.10047249093205,6.0,1.0,3,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,37.0,6.0,1.9664043360619654,2.0648682261974214,2.0156362933054943,0.049231880659758594,0.09846389013545598,106.61553580140281,33.74253426133582,85.37042186289196,173.472266409296,6.0,1.0,4,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,38.0,6.0,2.0254267012061353,2.0254268086853346,2.0254267464577875,4.549051340325702e-08,1.0747919931830552e-07,14.530286606437189,4.506401189370216,10.52974137109138,21.027092585996062,6.0,1.0,5,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,39.0,6.0,1.9722530884512581,2.017413331489244,2.0011933829902433,0.020513691206040106,0.045160243037985826,67.8461401430448,43.01560668407104,2.249321507652042,126.100469676736,6.0,1.0,6,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,40.0,6.0,1.966404336061962,2.064868226197423,2.0156362933054948,0.049231880659760044,0.09846389013546109,96.94293081965253,41.419877068231195,19.767689972734136,133.0059112216061,6.0,1.0,7,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,41.0,6.0,2.0254267012061327,2.0254268086853355,2.0254267464577866,4.549051386339974e-08,1.074792028710192e-07,108.0,36.00137022438386,89.64882490699918,180.0,6.0,1.0,8,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,42.0,6.0,1.9664043360619654,2.064868226197423,2.015636293305494,0.04923188065975826,0.09846389013545775,96.9429308196525,41.419877068231166,19.767689972734114,133.00591122160594,6.0,1.0,9,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,43.0,6.0,1.9664043360619643,2.064868226197422,2.015636293305495,0.04923188065975848,0.09846389013545753,106.61553580140276,33.74253426133576,85.37042186289193,173.47226640929566,6.0,1.0,10,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,44.0,6.0,1.9722530029189582,2.0174134827918038,2.001193386606359,0.02051374383323852,0.04516047987284555,67.84613954753605,43.01560704102625,2.249321577199638,126.10047134216668,6.0,1.0,11,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,45.0,6.0,1.9722530029189607,2.0174134827918047,2.0011933866063587,0.020513743833238327,0.045160479872843995,67.8461411599537,43.01560769966147,2.2493213989191294,126.10047249093215,6.0,1.0,12,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,34.0,6.0,1.9722530029189569,2.017413482791802,2.001193386606359,0.020513743833238812,0.045160479872845105,67.84613954753603,43.01560704102621,2.249321577199638,126.10047134216659,6.0,1.0,1,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,35.0,6.0,1.9722530884512575,2.0174133314892435,2.0011933829902433,0.020513691206038513,0.04516024303798605,67.84614014304479,43.01560668407105,2.249321507652042,126.10046967673605,6.0,1.0,2,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,36.0,6.0,1.9722530029189569,2.0174134827918033,2.0011933866063596,0.020513743833238052,0.04516047987284644,67.84614115995366,43.01560769966145,2.2493213989191294,126.10047249093205,6.0,1.0,3,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,37.0,6.0,1.9664043360619654,2.0648682261974214,2.0156362933054943,0.049231880659758594,0.09846389013545598,106.61553580140281,33.74253426133582,85.37042186289196,173.472266409296,6.0,1.0,4,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,38.0,6.0,2.0254267012061353,2.0254268086853346,2.0254267464577875,4.549051340325702e-08,1.0747919931830552e-07,14.530286606437189,4.506401189370216,10.52974137109138,21.027092585996062,6.0,1.0,5,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,39.0,6.0,1.9722530884512581,2.017413331489244,2.0011933829902433,0.020513691206040106,0.045160243037985826,67.8461401430448,43.01560668407104,2.249321507652042,126.100469676736,6.0,1.0,6,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,40.0,6.0,1.966404336061962,2.064868226197423,2.0156362933054948,0.049231880659760044,0.09846389013546109,96.94293081965253,41.419877068231195,19.767689972734136,133.0059112216061,6.0,1.0,7,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,41.0,6.0,2.0254267012061327,2.0254268086853355,2.0254267464577866,4.549051386339974e-08,1.074792028710192e-07,108.0,36.00137022438386,89.64882490699918,180.0,6.0,1.0,8,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,42.0,6.0,1.9664043360619654,2.064868226197423,2.015636293305494,0.04923188065975826,0.09846389013545775,96.9429308196525,41.419877068231166,19.767689972734114,133.00591122160594,6.0,1.0,9,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,43.0,6.0,1.9664043360619643,2.064868226197422,2.015636293305495,0.04923188065975848,0.09846389013545753,106.61553580140276,33.74253426133576,85.37042186289193,173.47226640929566,6.0,1.0,10,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,44.0,6.0,1.9722530029189582,2.0174134827918038,2.001193386606359,0.02051374383323852,0.04516047987284555,67.84613954753605,43.01560704102625,2.249321577199638,126.10047134216668,6.0,1.0,11,Octahedron
mp-555804,Na3Nd14(RuO6)6,2.029540652653818,-0.0662228359015596,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,1.0,False,45.0,6.0,1.9722530029189607,2.0174134827918047,2.0011933866063587,0.020513743833238327,0.045160479872843995,67.8461411599537,43.01560769966147,2.2493213989191294,126.10047249093215,6.0,1.0,12,Octahedron
mp-555890,La7(RuO6)3,2.214923169816518,-1.2193798023171376,[6.0],5.0,5.0,5.0,Octahedron,"4c, 6e, 2b",1,6.0,Ru,0.0,True,28.0,6.0,1.9785789322206149,2.0100124364194847,1.9920360025660093,0.013224561383149208,0.03143350419886981,67.99452690879373,42.05186656828447,2.3177288554451567,123.0923234317252,6.0,1.0,1,Octahedron
