CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
5.0,2.333333333333333,51,9,1.9254738985354738,2.056000256075859,0.22116171889978908,0.02878103837471783
5.0,2.142857142857143,30,1,1.8486255589579024,1.9729382030949236,0.11497849269318787,0.016930022573363433
5.0,3.0,19,9,1.9121096533067359,2.0185011088218827,0.15965450582263577,0.01072234762979684
5.0,2.08,18,3,1.9679419693524811,2.0355883396615,0.12179632751253257,0.010158013544018058
5.0,1.0,6,2,1.9900793073719798,2.2255033169363423,0.2336775778277664,0.003386004514672686
5.0,1.83,4,1,1.9202986661220476,2.0016491381634713,0.1626978495428598,0.002257336343115124
5.0,1.6,3,1,1.9424903648113478,2.0728593111932194,0.25390848204178934,0.001693002257336343
5.0,1.33,2,1,1.9572352102832848,2.069598295480279,0.18522418896177006,0.001128668171557562
5.0,2.6666666666666665,2,1,1.8617835625928003,2.054980064223047,0.3352378308227105,0.001128668171557562
6.0,2.0,1181,337,1.9483101834711019,2.1493333775213657,0.23705652054235704,0.6783457782883401
6.0,2.5,172,23,1.8920800681130356,2.0748184181299187,0.20785878274377503,0.09879379666858128
6.0,3.0,91,28,1.9302765418065364,2.0227229548404932,0.10366759919410672,0.05226881102814474
6.0,1.5,84,15,2.1109476980905337,2.2212065253428683,0.1015274953350206,0.048248133256748996
6.0,1.6666666666666667,56,11,1.9511699546532328,2.166716196283812,0.2490317080735819,0.032165422171166
6.0,1.0,52,35,2.119040160142391,2.2216723092716815,0.12053977480772608,0.02986789201608271
6.0,2.333333333333333,47,4,1.872111617199265,2.0793296977235265,0.2338060395663938,0.026995979322228605
6.0,2.1666666666666665,18,1,1.858204710073522,2.081512004662252,0.2798819148274587,0.010338885697874785
6.0,2.25,14,3,1.852371869326793,2.090169406117565,0.2177959209553045,0.0080413555427915
6.0,2.17,12,1,1.9528097784552412,2.1282079811107724,0.23842359541148764,0.0068925904652498565
6.0,1.6,8,1,1.9995321527697931,2.194636240618684,0.2742649815363214,0.004595060310166571
6.0,1.3333333333333333,5,3,1.9853045822547564,2.169555343237909,0.22495134823695273,0.002871912693854107
6.0,1.33,1,1,1.9795548370156566,2.199315554319534,0.3107885868879834,0.0005743825387708214
7.0,2.0,1,1,,,,1.0
8.0,2.0,1,1,1.92709647638981,2.4871341833935485,0.3233379208949516,1.0
