material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,In_wyckoff,num_In_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2715907,Na5Hf2In2SiP5O24,1.8550182863607687,0.4255558404151788,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,24.0,6.0,2.0588114829881374,2.24670247533197,2.156322543248021,0.0655381752952753,0.18789099234383277,104.2535687904177,30.682599411584473,78.79049681615398,167.6434317490944,6.0,1.0,4,Octahedron
mp-2715907,Na5Hf2In2SiP5O24,1.8550182863607687,0.4255558404151788,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,25.0,6.0,2.0790175368531623,2.2098040170302267,2.1449433477521596,0.04500838333732545,0.1307864801770644,105.055114534127,31.4180918352368,77.83403583741962,168.58081795257883,6.0,1.0,5,Octahedron
mp-2715907,Na5Hf2In2SiP5O24,1.8550182863607687,0.4255558404151788,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,26.0,6.0,2.0751748543981203,2.2220499153330535,2.153249434015493,0.054571948451995325,0.1468750609349332,105.11582231685409,31.527468415078225,80.08373282904954,167.58582022775678,6.0,1.0,6,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,27.0,6.0,2.10840230990596,2.286631362093205,2.17311095018962,0.0575579573127582,0.17822905218724516,60.30727264441096,27.74229876412406,18.745838445045727,113.64937057065767,6.0,1.0,1,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,28.0,6.0,2.079535780352801,2.3143455068924434,2.174803067567552,0.07475754171851094,0.2348097265396425,59.521017309114875,27.388403908990483,18.623279128920608,111.48658894845583,6.0,1.0,2,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,29.0,6.0,2.117282298518914,2.194761159513899,2.1550433429771636,0.03489001258416436,0.07747886099498524,103.86103194994185,30.1756869576432,79.2411708528838,162.85062570826926,6.0,1.0,3,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,30.0,6.0,2.086315440471839,2.278490155727779,2.1628368193174983,0.06419274385626093,0.19217471525593988,104.13456511642208,30.502329806887428,77.60969733749947,165.75964643846618,6.0,1.0,4,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,31.0,6.0,2.073163344313934,2.357936506481976,2.181894851914372,0.08653879596021959,0.28477316216804205,47.00564501564732,23.008998258693982,8.706443294138976,86.1102427149419,6.0,1.0,5,Octahedron
mp-2715962,Na7Mg2In2P5SO24,1.7189908199296773,0.6466292910110392,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,32.0,6.0,2.0910712276117414,2.2978409796727766,2.174238055411779,0.07047137349260293,0.2067697520610352,104.45701961817242,30.812991423552646,77.90638774161877,166.6083378543258,6.0,1.0,6,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,12.0,6.0,2.110177175669411,2.1617095081578332,2.14258629341952,0.016507712371156884,0.05153233248842204,35.94089258890481,13.811822168332169,16.167820028249285,58.90164015208518,6.0,1.0,1,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,13.0,6.0,2.089540506257726,2.1590198046221194,2.1231952204381503,0.025533140264894758,0.06947929836439348,61.08517744643966,27.696106899498684,21.449861801298155,115.83089453457424,6.0,1.0,2,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,14.0,6.0,2.159666475610524,2.3137452127540232,2.2009010180163955,0.05437356758692144,0.1540787371434993,38.09844949886011,14.705202955423005,15.715179273494043,63.4648666732198,6.0,1.0,3,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,15.0,6.0,2.128595529929876,2.209570062365348,2.1777614094039355,0.025878663551145396,0.08097453243547159,61.03423575156217,26.596055770799868,23.95403694087905,111.52785387756742,6.0,1.0,4,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,16.0,6.0,2.073790801527148,2.1861724399765845,2.1376148298647277,0.03631720809071316,0.1123816384494365,105.65134411782016,32.19233748584717,78.75250365537124,171.6253870490921,6.0,1.0,5,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,17.0,6.0,2.072912195014008,2.225425101199645,2.1384645947967393,0.058585274394590624,0.15251290618563695,105.60896124703471,32.146655736351995,79.88023549233677,171.2676678888626,6.0,1.0,6,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,18.0,6.0,2.070006348436695,2.18012082468259,2.1182429405447554,0.03940711631559039,0.11011447624589499,48.4053814264179,24.013902720560658,8.095610216464733,85.45482921767747,6.0,1.0,7,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,19.0,6.0,2.0682582408715606,2.256866980768719,2.1341380533242016,0.05932592094921794,0.18860873989715854,105.44815464895949,31.93859272304283,80.84227264373075,171.73219032171025,6.0,1.0,8,Octahedron
mp-2715967,Na3NbIn3P5SO24,1.9670478151560384,0.259406117341885,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,20.0,6.0,2.1251198777915543,2.250432713016121,2.1746366053347463,0.04931912836214379,0.1253128352245665,104.8312771427551,31.110254761488957,78.15595632859035,168.22720196419522,6.0,1.0,9,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,21.0,6.0,2.104407089851161,2.244429571849383,2.17457989879354,0.04806042034056652,0.14002248199822231,61.58417444398072,27.47516128338027,21.944746173596442,114.05811701406513,6.0,1.0,1,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,22.0,6.0,2.1093978293201743,2.236059982411093,2.1596786275750204,0.05373633891053917,0.12666215309091866,59.855010869711755,27.34169562836558,19.49579929672413,112.61496354759014,6.0,1.0,2,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,23.0,6.0,2.0779302448443726,2.174500287553574,2.1469391908145172,0.03196869220559835,0.09657004270920133,49.42937604416219,24.553777218243145,8.062907508991922,86.01474593506944,6.0,1.0,3,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,24.0,6.0,2.067712810689273,2.260779305655062,2.163119583668625,0.06800708216471454,0.1930664949657892,104.8149361687724,31.240191613249543,79.63820726647471,169.74545287035775,6.0,1.0,4,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,25.0,6.0,2.08813411694431,2.2181308723969018,2.157586197515382,0.04699914769156268,0.12999675545259182,105.45305201558746,31.90874142720135,78.65277102361226,170.32151480271128,6.0,1.0,5,Octahedron
mp-2715979,Na5Zr2In2SiP5O24,1.8541105908195583,0.4378244311056495,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,26.0,6.0,2.0812708495308616,2.2224411686746453,2.1588659425434615,0.05071052844093,0.14117031914378364,105.27459999303635,31.701229602133733,79.73068247058511,168.14303654056565,6.0,1.0,6,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,9.0,6.0,2.0652817105885704,2.1744185567538588,2.1292021128884846,0.03892225976491372,0.1091368461652884,36.23070400817123,13.914258243017674,16.647762437693185,59.66979528279441,6.0,1.0,1,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,10.0,6.0,2.0742161357213944,2.1811631555436333,2.131663231540689,0.03424622050590951,0.10694701982223886,61.08089762402954,27.097654257375442,21.84396845427035,113.55758735325286,6.0,1.0,2,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,11.0,6.0,2.0903203530924066,2.1916584689763665,2.1503999235943305,0.03440468238721543,0.10133811588395991,47.64779703869871,23.50291424900437,8.352544402241225,84.48571987108015,6.0,1.0,3,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,12.0,6.0,2.0902037733273153,2.2052049377591803,2.152610590306167,0.03541279700629778,0.11500116443186492,105.40093935856768,31.891920778052082,79.50120962450457,170.80749441970218,6.0,1.0,4,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,13.0,6.0,2.0917086524192716,2.210215571012633,2.1394387928621463,0.0410329869996311,0.11850691859336138,105.7235610311319,32.22452376415616,82.44582062704089,170.211326607127,6.0,1.0,5,Octahedron
mp-2715982,Na3In2Sn2P5SO24,1.965935664291346,0.248235186153371,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,14.0,6.0,2.066591754503534,2.1876600955145675,2.13932215959556,0.03683985538505943,0.12106834101103336,105.33786875473993,31.785069318664995,79.65272846654312,170.589670861009,6.0,1.0,6,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,15.0,6.0,2.1189276836048285,2.2461372298634332,2.1764203323165376,0.0416823962369117,0.1272095462586047,62.48722549657501,27.2293821687092,22.326679511380696,114.0228384452056,6.0,1.0,1,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,16.0,6.0,2.1077853121587093,2.227812665407956,2.1570698081165243,0.047881636354133755,0.12002735324924663,52.0631167428839,25.677691943099106,16.236267904152093,110.26738286362043,6.0,1.0,2,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,17.0,6.0,2.079646635221815,2.1723758084119997,2.1509346145047687,0.03245644528029048,0.0927291731901847,49.09164689530128,24.322843033805622,8.202386875246553,86.67088290959018,6.0,1.0,3,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,18.0,6.0,2.0768061211140703,2.2373283666475703,2.157180640414715,0.05930032596394643,0.16052224553350003,104.09302774582424,30.63392512785039,78.74893387605879,168.02882112649556,6.0,1.0,4,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,19.0,6.0,2.078525423030759,2.2212525687106677,2.150094294966437,0.050067842101063284,0.14272714567990885,105.08305015699626,31.461673312810873,77.68454694283233,168.53493550213426,6.0,1.0,5,Octahedron
mp-2716003,Na5In2SiSn2P5O24,1.877606625086705,0.3997775050727802,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,20.0,6.0,2.0741313813167235,2.2068744363185133,2.1504767124483037,0.04738220020657026,0.13274305500178984,105.25478732046142,31.708762874714736,81.79221247384227,169.30843440408248,6.0,1.0,6,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,21.0,6.0,2.12355946693879,2.2646583618898166,2.187949241539674,0.049374998676756036,0.14109889495102657,61.70254379149063,27.137248680101635,22.89801583927208,111.84106472981115,6.0,1.0,1,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,22.0,6.0,2.0791206009279777,2.200279584273297,2.1287287228035425,0.04765254878948468,0.12115898334531927,63.84893346347493,29.883403734289182,18.822612784668433,117.4040595622309,6.0,1.0,2,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,23.0,6.0,2.0525856320714944,2.151754546781014,2.125961273911793,0.03357935151116704,0.09916891470951983,50.158329359892576,24.826983388021503,8.33257313131939,87.7984663589512,6.0,1.0,3,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,24.0,6.0,2.0636218579089536,2.238301521887876,2.148405632321747,0.061430197096667145,0.17467966397892232,103.54121942566695,30.123914988222232,78.56493631194486,165.05177770192986,6.0,1.0,4,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,25.0,6.0,2.066222868278233,2.1967212290050444,2.1293118114413727,0.04467963524647135,0.1304983607268113,104.93640253143606,31.214055783751828,77.89547046845371,168.7969819896447,6.0,1.0,5,Octahedron
mp-2716033,Na5Ti2In2SiP5O24,1.8719657240499827,0.3890941612478786,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,26.0,6.0,2.0540743176027365,2.2094163374958766,2.14403344721943,0.05706508432419439,0.15534201989314012,105.24233210994834,31.724326218116207,81.50931266588854,169.26511094694794,6.0,1.0,6,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,18.0,6.0,2.1187241793068408,2.160967187589332,2.139825700915437,0.013630418942740585,0.04224300828249117,61.31488707340098,27.937101262542008,21.215758643823985,116.7505547437387,6.0,1.0,1,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,19.0,6.0,2.0522068624399767,2.2609043036894145,2.1366798444766513,0.06199867271238004,0.2086974412494378,54.70852454627866,25.069132103403913,19.227484131624983,111.95834888639152,6.0,1.0,2,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,20.0,6.0,2.1470473003064408,2.313493423515675,2.2092946347657514,0.07014243512081915,0.16644612320923446,60.056726960205175,26.84344607417822,18.3878926488086,113.87632743894315,6.0,1.0,3,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,21.0,6.0,2.1399231839327078,2.252970369615146,2.186523500931926,0.03916311812553746,0.11304718568243821,37.39937207007009,14.145293525106077,15.800786740109826,60.97814384533339,6.0,1.0,4,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,22.0,6.0,2.060155342889636,2.1765192566565874,2.1418029228809687,0.0389120345419411,0.11636391376695121,105.62635029031162,31.73362955206971,83.0693885448499,170.2405017941667,6.0,1.0,5,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,23.0,6.0,2.086399807905505,2.218809282468431,2.146641802529562,0.05481280024092007,0.1324094745629263,103.93708018808458,30.400734298305075,80.38065945831063,163.38267983207652,6.0,1.0,6,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,24.0,6.0,2.026318875194093,2.2330082038339687,2.145172527143691,0.07367611640074226,0.20668932863987566,47.95005167579238,23.60262294308337,8.388371185809122,83.99766864881757,6.0,1.0,7,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,25.0,6.0,2.0979941946205964,2.224032139571308,2.144742424548032,0.05326664019507394,0.12603794495071163,104.13527915573071,30.608224545379002,80.72355783147361,164.83968152285706,6.0,1.0,8,Octahedron
mp-2716086,Na5TaIn3SiP5O24,1.842871700938296,0.4520747495989763,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,26.0,6.0,2.127388023233147,2.23788858602544,2.1788757790905904,0.04737168447769733,0.11050056279229326,103.34957911537803,29.832468856253758,78.57415031016376,160.43839936801888,6.0,1.0,9,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,15.0,6.0,2.083648070645624,2.2119236519297067,2.155209967462558,0.04458035740665909,0.12827558128408256,36.14273451156195,13.904855510921548,16.81033317252491,59.3678812669493,6.0,1.0,1,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,16.0,6.0,2.0860857035129854,2.2058077386283594,2.154067036131247,0.03804715656254861,0.11972203511537405,61.129295760779115,27.216280437776575,21.874579197614512,113.81237375354843,6.0,1.0,2,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,17.0,6.0,2.093441029141684,2.2128387607682014,2.1679071058040447,0.03944799187408764,0.11939773162651734,47.26001756574091,23.319711596651686,8.267585562768891,84.21551355381847,6.0,1.0,3,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,18.0,6.0,2.0910932409318415,2.2253397118042977,2.1694589066126633,0.042403242190396546,0.13424647087245623,105.40123018633903,31.9098366240296,78.35495963390989,171.01184133998964,6.0,1.0,4,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,19.0,6.0,2.090926670310083,2.2344865398820906,2.1506535604608037,0.04924173199548204,0.1435598695720075,105.70898706586176,32.17220539992292,81.86550141944927,169.8242918414385,6.0,1.0,5,Octahedron
mp-2716116,Na3Hf2In2P5SO24,1.952228354234515,0.2923782251229413,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,20.0,6.0,2.0706367564373234,2.200549072898151,2.149299565033475,0.03993065457247004,0.1299123164608278,105.25055309944347,31.697487271735096,78.5401275182153,171.21604824399367,6.0,1.0,6,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,30.0,6.0,2.0822217100841627,2.442335242390083,2.1934468481186755,0.11982883263711104,0.36011353230592036,60.84927199969009,28.313778492477475,18.762002125549714,115.19264025716886,6.0,1.0,1,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,31.0,6.0,2.079993901883876,2.4380914734100587,2.1899161294436573,0.12097532235922784,0.3580975715261827,60.86833849918657,28.554448968898132,18.165346684942925,115.81431991753486,6.0,1.0,2,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,32.0,6.0,2.0844731751133865,2.3968368494268995,2.1886750461836044,0.10351023819505863,0.312363674313513,33.846316666929354,12.97413640649751,14.941775170197605,52.68710997506022,6.0,1.0,3,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,33.0,6.0,2.0904263560135954,2.3339231669055587,2.188527694037529,0.08441377073163554,0.2434968108919633,48.002013931320775,23.575713818206978,8.632270566590767,83.69798208366538,6.0,1.0,4,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,34.0,6.0,2.0656306688121067,2.455587130441181,2.2029356256527066,0.13496526925028335,0.38995646162907427,47.352406904295286,23.263384682099467,8.533060281788327,84.86011025625321,6.0,1.0,5,Octahedron
mp-2716195,Na8Zr2In2Si5SO24,1.664169057926781,0.7476478909766139,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,35.0,6.0,2.1020236367805842,2.317860022098898,2.1727974645338026,0.07200476617942259,0.21583638531831362,105.07499998467848,31.46932200498134,80.29841526504896,167.6985509943577,6.0,1.0,6,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,9.0,6.0,2.068226097717035,2.1852477825133523,2.134246548303518,0.03971554949355032,0.11702168479631725,60.98047256326319,26.61162467316097,22.316378770668532,114.4433825984594,6.0,1.0,1,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,10.0,6.0,2.0625666461901675,2.1603336230998478,2.1127771129289212,0.036713419901778094,0.09776697690968028,61.70249523208742,27.11277572399684,21.649805600732854,117.6329551709821,6.0,1.0,2,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,11.0,6.0,2.084788221811751,2.2298187977030737,2.18018814336046,0.04746167585717314,0.14503057589132284,105.7711611005831,32.37086571423939,79.46204012020941,171.14858663216606,6.0,1.0,3,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,12.0,6.0,2.0813292714370424,2.1832083144990606,2.1336815440823935,0.04550936551742104,0.10187904306201823,48.90289425420287,24.32655950219528,7.971464715881263,84.20531952943551,6.0,1.0,4,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,13.0,6.0,2.0438061524625715,2.1418820752544323,2.11645993704972,0.03405957109023895,0.09807592279186084,106.22271370018399,32.90096548951575,83.61796116830314,173.2883602631607,6.0,1.0,5,Octahedron
mp-2716203,NaTa2In2P5SO24,1.972393328023219,0.2235372598052516,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,14.0,6.0,2.0792856063510863,2.184371812597969,2.105708031890424,0.03610267450140526,0.1050862062468827,106.74040309109158,33.682927056781075,83.44116899795654,175.2195544014516,6.0,1.0,6,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,30.0,6.0,2.0698343248975046,2.2898389573985893,2.155955665574775,0.07390139679858077,0.2200046325010847,60.73461441262584,28.28634583432662,18.856092634605943,115.00761260086618,6.0,1.0,1,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,31.0,6.0,2.069834349757695,2.2898389625421323,2.1559556664000663,0.07390137978351405,0.22000461278443728,60.734614763283204,28.28634619746717,18.85609240877735,115.00761219777836,6.0,1.0,2,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,32.0,6.0,2.0698343248975055,2.2898389573985867,2.155955665574774,0.07390139679857985,0.22000463250108115,104.3099656632546,30.698599492482007,80.78133359424528,166.31840035515683,6.0,1.0,3,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,33.0,6.0,2.0698343497576945,2.289838962542131,2.1559556664000654,0.07390137978351406,0.2200046127844364,104.30996563835556,30.69859951797788,80.78133651332593,166.31840020513738,6.0,1.0,4,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,34.0,6.0,2.069834324897505,2.2898389573985867,2.1559556655747745,0.0739013967985802,0.2200046325010816,47.81704915701358,23.50344120006079,8.59436312455472,83.14665918125156,6.0,1.0,5,Octahedron
mp-2716235,Na4HfInSi2PO12,1.575215792216241,0.8333520950918281,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,In,0.0,True,35.0,6.0,2.0698343497576954,2.2898389625421296,2.1559556664000645,0.07390137978351323,0.22000461278443417,104.30996563835558,30.698599517977893,80.78133651332598,166.31840020513746,6.0,1.0,6,Octahedron
mp-2716246,Na8NbIn3Si4(PO12)2,1.739794258831084,0.6183084900380715,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,27.0,6.0,2.1273965740860805,2.1724359677720813,2.1500584977686903,0.014589679002889603,0.04503939368600074,60.26663150226242,26.693576891099614,20.38058335256128,115.27203730595379,6.0,1.0,1,Octahedron
mp-2716246,Na8NbIn3Si4(PO12)2,1.739794258831084,0.6183084900380715,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,28.0,6.0,2.0867084330263674,2.20724769874296,2.154856953681318,0.04796550754469393,0.12053926571659268,59.85198719713807,28.023004414170032,18.30169699084295,113.90389978802993,6.0,1.0,2,Octahedron
