material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ir_wyckoff,num_Ir_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1228020,Ba3YIrRuO9,1.7358830214713443,0.6919866041662887,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9842680723441255,2.050222481432269,2.0172452566194585,0.03297713967428818,0.06595440908814343,107.3682376428501,34.836006039521386,86.12188960609735,176.9216110494511,6,1.0,1,Octahedron
mp-1228020,Ba3YIrRuO9,1.7358830214713443,0.6919866041662887,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9842680723441248,2.0502224814322703,2.017245256619458,0.032977139674289814,0.06595440908814543,107.36823764285008,34.836006039521294,86.12188960609733,176.92161104945083,6,1.0,2,Octahedron
mp-1228168,Ba3SmIrRuO9,1.645228610341541,0.9138231472638936,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9732764517251633,2.0603369808153476,2.016805448836076,0.04352893043518815,0.08706052909018425,107.43642252001449,34.99666244796809,85.53358901003264,177.24571033652575,6,1.0,1,Octahedron
mp-1228168,Ba3SmIrRuO9,1.645228610341541,0.9138231472638936,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.972696180136186,2.0600861343299566,2.0163898896535146,0.043693614894757135,0.0873899541937706,107.43997710872414,35.00080606344814,85.58759478584322,177.26274210767454,6,1.0,2,Octahedron
mp-1228216,Ba3PrIrRuO9,1.660894934237214,0.8865988696244873,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9791355483621342,2.0636406365669693,2.0213874088091814,0.04225185372479145,0.08450508820483504,107.57859312756594,35.22395415503756,86.72334149604667,177.9293050293204,6,1.0,1,Octahedron
mp-1228216,Ba3PrIrRuO9,1.660894934237214,0.8865988696244873,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9791355483621333,2.06364063656697,2.0213874088091814,0.04225185372479167,0.08450508820483682,107.57859312756598,35.22395415503766,86.72334149604664,177.9293050293204,6,1.0,2,Octahedron
mp-1228219,Ba3TbIrRuO9,1.737065063225419,0.7039261295459769,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9897336125421878,2.0568295708710256,2.023282978321879,0.03354657090358809,0.06709595832883775,107.36755740296682,34.84419783021776,85.88266575400161,176.91814408406844,6,1.0,1,Octahedron
mp-1228219,Ba3TbIrRuO9,1.737065063225419,0.7039261295459769,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9897336125421858,2.056829570871027,2.023282978321879,0.033546570903589125,0.06709595832884108,107.3675574029668,34.844197830217695,85.8826657540016,176.9181440840682,6,1.0,2,Octahedron
mp-1228233,Ba3ZnIrRuO9,1.8892981158298432,0.6063609972354038,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,8,6,1.966149733206826,2.0355295511635942,2.000840320512523,0.03468912081036864,0.06937981795676817,106.80199060123543,33.885407463729976,83.90168112861964,174.28589632184767,6,1.0,1,Octahedron
mp-1228233,Ba3ZnIrRuO9,1.8892981158298432,0.6063609972354038,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,9,6,1.9661497332068254,2.035529551163593,2.0008403205125225,0.03468912081036864,0.06937981795676751,106.80199060123543,33.885407463729976,83.90168112861964,174.28589632184762,6,1.0,2,Octahedron
mp-1228241,Ba3NdIrRuO9,1.6717617051783886,0.859504118172324,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.980275449686981,2.062196458077351,2.0212359482293043,0.040960486665547004,0.08192100839036986,107.48516008254433,35.04563954219523,86.56726150206981,177.47973698619822,6,1.0,1,Octahedron
mp-1228241,Ba3NdIrRuO9,1.6717617051783886,0.859504118172324,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9802754496869799,2.062196458077351,2.0212359482293043,0.040960486665547295,0.08192100839037098,107.48516008254433,35.04563954219523,86.5672615020698,177.47973698619822,6,1.0,2,Octahedron
mp-1228246,Ba3LaIrRuO9,1.8022923934214967,0.5278474431491527,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.974599164467099,2.061612666765973,2.0181052640488164,0.04350595117593868,0.08701350229887383,107.54270611291703,35.14192213464026,87.0469710579993,177.75649665431365,6,1.0,1,Octahedron
mp-1228246,Ba3LaIrRuO9,1.8022923934214967,0.5278474431491527,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9745991644670993,2.0616126667659707,2.018105264048816,0.043505951175937384,0.08701350229887139,107.54270611291705,35.14192213464031,87.04697105799929,177.75649665431365,6,1.0,2,Octahedron
mp-1228263,Ba3MgIrRuO9,1.8679028441014296,0.7146725816690518,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,8,6,1.9584884016941948,2.0402547170841223,1.9993722533646763,0.04088244863827542,0.08176631538992751,105.86897121067786,32.55919693676056,79.77332389612465,170.15206944011837,6,1.0,1,Octahedron
mp-1228263,Ba3MgIrRuO9,1.8679028441014296,0.7146725816690518,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,9,6,1.9584884016941935,2.0402547170841223,1.9993722533646758,0.04088244863827582,0.08176631538992885,105.86897121067783,32.55919693676056,79.77332389612467,170.1520694401184,6,1.0,2,Octahedron
mp-1228273,Ba3NaIrRuO9,1.97397345772458,0.9976993791039352,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9125567195236672,2.0394230767471297,1.9759885515391276,0.06343179006069755,0.1268663572234625,107.5125685242072,35.06632923148623,88.3723343214303,177.6127032483846,6,1.0,1,Octahedron
mp-1228273,Ba3NaIrRuO9,1.97397345772458,0.9976993791039352,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9125567195236666,2.039423076747131,1.9759885515391273,0.06343179006069877,0.1268663572234645,107.51256852420717,35.06632923148619,88.37233432143023,177.6127032483846,6,1.0,2,Octahedron
mp-1228297,Ba3DyIrRuO9,1.7251242099004167,0.730097311537999,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9871887541526236,2.056775177654415,2.021982609912984,0.03479250909386924,0.06958642350179156,107.36582196132471,34.833793137808605,86.05778612108416,176.91009256222307,6,1.0,1,Octahedron
mp-1228297,Ba3DyIrRuO9,1.7251242099004167,0.730097311537999,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9871887541526254,2.056775177654412,2.0219826099129836,0.03479250909386713,0.06958642350178668,107.36582196132473,34.833793137808605,86.05778612108419,176.91009256222307,6,1.0,2,Octahedron
mp-1228300,Ba3LuIrRuO9,1.7994786558169489,0.5452823857774113,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9952046714136011,2.0471758987449076,2.0211902787476332,0.025985592834025878,0.051971227331306435,107.28052652504151,34.70105880844056,85.33537013463089,176.5054732599585,6,1.0,1,Octahedron
mp-1228300,Ba3LuIrRuO9,1.7994786558169489,0.5452823857774113,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9952046714136005,2.0471758987449076,2.0211902787476324,0.025985592834025916,0.0519712273313071,107.28052652504148,34.7010588084405,85.33537013463094,176.5054732599581,6,1.0,2,Octahedron
mp-1228306,Ba6Ca2Ir3RuO18,1.8217867747295715,0.96308584186209,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1c",1,6.0,Ir,0.0,True,8,6,1.9448802940101624,2.0576627798423446,2.0012722145698176,0.05639042848073746,0.1127824858321822,107.23364856360465,34.59873195106023,85.6488555111379,176.28536552716315,6,1.0,1,Octahedron
mp-1228306,Ba6Ca2Ir3RuO18,1.8217867747295715,0.96308584186209,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1c",1,6.0,Ir,0.0,True,9,6,1.9411049842600896,2.0575810678470035,1.9993443099346766,0.0582366211110645,0.11647608358691386,107.20149983450109,34.538679091565506,85.65307321547407,176.1345878248147,6,1.0,2,Octahedron
mp-1228306,Ba6Ca2Ir3RuO18,1.8217867747295715,0.96308584186209,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1c",1,6.0,Ir,0.0,True,10,6,1.9455899896055469,2.0468937415622004,1.9962412508407157,0.05065119035963347,0.10130375195665353,57.18441360833121,26.08285577455772,28.059405410620442,102.93592289787964,6,1.0,3,Octahedron
mp-1228318,Ba3LiIrRuO9,1.9798288338781007,0.8479181901397537,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9276292517285916,2.03545017287852,1.9815411515677581,0.053908967728888674,0.10782092114992836,107.19200226998062,34.50234262077107,86.37046766069788,176.09154744746397,6,1.0,1,Octahedron
mp-1228318,Ba3LiIrRuO9,1.9798288338781007,0.8479181901397537,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.92762925172859,2.035450172878522,1.9815411515677586,0.05390896772888982,0.10782092114993214,107.19200226998063,34.502342620771095,86.37046766069784,176.09154744746408,6,1.0,2,Octahedron
mp-1228361,Ba3BiIrRuO9,1.920702770730844,0.266549997722341,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,8,6,2.0073445562113124,2.0611939690269847,2.0294270422063274,0.021071845848366622,0.05384941281567235,107.37311345337793,34.942336661944104,84.53467376527571,179.6572286590137,6,1.0,1,Octahedron
mp-1228361,Ba3BiIrRuO9,1.920702770730844,0.266549997722341,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,9,6,2.007344556211312,2.0611939690269847,2.029427042206327,0.021071845848366317,0.05384941281567279,107.37311345337794,34.9423366619441,84.53467376527577,179.6572286590137,6,1.0,2,Octahedron
mp-1228389,Ba3NiIrRuO9,1.889962622727642,0.5745396698473556,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,8,6,1.9627975283086214,2.0285072501321877,1.9956525075711637,0.03285215969462306,0.06570972182356627,106.72999635952588,33.759820243491525,83.90642498448823,173.9596499743488,6,1.0,1,Octahedron
mp-1228389,Ba3NiIrRuO9,1.889962622727642,0.5745396698473556,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,9,6,1.9627975283086228,2.0285072501321864,1.9956525075711637,0.03285215969462181,0.0657097218235636,106.72999635952588,33.759820243491525,83.90642498448824,173.9596499743488,6,1.0,2,Octahedron
mp-1228390,Ba3ErIrRuO9,1.7473777970553883,0.6728628677639085,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9888929124571908,2.0530377788407144,2.02096470015355,0.03207168529043484,0.06414486638352357,107.35087848853185,34.83333450442162,85.4214229844993,176.83839053402437,6,1.0,1,Octahedron
mp-1228390,Ba3ErIrRuO9,1.7473777970553883,0.6728628677639085,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9888929124571908,2.053037778840714,2.02096470015355,0.032071685290434804,0.06414486638352312,107.35087848853185,34.83333450442163,85.4214229844993,176.83839053402437,6,1.0,2,Octahedron
mp-1228398,Ba3HoIrRuO9,1.7799794075780284,0.5943660329579035,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9933254764818567,2.0499724098689773,2.0216489376055176,0.02832344889647418,0.05664693338712068,107.42294115125455,34.95483480743633,85.82575958616489,177.18159304259834,6,1.0,1,Octahedron
mp-1228398,Ba3HoIrRuO9,1.7799794075780284,0.5943660329579035,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9933254764818562,2.0499724098689773,2.021648937605517,0.02832344889647455,0.05664693338712112,107.42294115125455,34.95483480743633,85.82575958616489,177.18159304259834,6,1.0,2,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,10,6,1.9970976078467533,2.0719795224294875,2.0332589317042444,0.03039409858605663,0.07488191458273419,80.03825907290833,36.11758378093798,31.575238361668614,178.18607910075528,6,1.0,1,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,11,6,1.9970976078467562,2.071979522429486,2.033258931704245,0.03039409858605527,0.07488191458272997,51.87505970569516,25.13780990598963,13.077307123677997,85.51926906366877,6,1.0,2,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,12,6,1.950038061998142,2.096596895639641,2.012416946175454,0.04602770180764739,0.14655883364149913,19.832103786868267,7.420955096710871,2.0608407142938425,33.514392007536685,5,0.8333333333333334,3,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,13,6,1.9500380619981423,2.096596895639641,2.0124169461754544,0.046027701807647224,0.1465588336414987,19.832103786868274,7.42095509671087,2.0608407142938425,33.51439200753669,5,0.8333333333333334,4,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,10,6,1.9970976078467533,2.0719795224294875,2.0332589317042444,0.03039409858605663,0.07488191458273419,80.03825907290833,36.11758378093798,31.575238361668614,178.18607910075528,6,1.0,1,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,11,6,1.9970976078467562,2.071979522429486,2.033258931704245,0.03039409858605527,0.07488191458272997,51.87505970569516,25.13780990598963,13.077307123677997,85.51926906366877,6,1.0,2,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,12,6,1.950038061998142,2.096596895639641,2.012416946175454,0.04602770180764739,0.14655883364149913,19.832103786868267,7.420955096710871,2.0608407142938425,33.514392007536685,5,0.8333333333333334,3,Octahedron
mp-1228412,Ba4Al(IrO5)2,1.9661256601895272,0.1995794507511063,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2a,1,6.0,Ir,1.0,False,13,6,1.9500380619981423,2.096596895639641,2.0124169461754544,0.046027701807647224,0.1465588336414987,19.832103786868274,7.42095509671087,2.0608407142938425,33.51439200753669,5,0.8333333333333334,4,Octahedron
mp-1228718,Ba3InIrRuO9,1.9155644544690584,0.2600219212727994,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,2.008900728366724,2.0336792197450557,2.021291381762113,0.012387799757096002,0.02477849137833177,107.37127772598676,34.89578338759594,85.02991482630735,176.93480111578145,6,1.0,1,Octahedron
mp-1228718,Ba3InIrRuO9,1.9155644544690584,0.2600219212727994,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,2.008900728366722,2.033679219745055,2.0212913817621128,0.01238779975709615,0.024778491378332657,107.37127772598681,34.895783387596005,85.02991482630733,176.93480111578194,6,1.0,2,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,15,6,1.9279741956277194,2.0785613804879635,1.994687600445434,0.06684906929770146,0.15058718486024403,106.68494217528651,33.71386459234139,82.77923098793137,174.1450355781554,6,1.0,1,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,16,6,1.9284970912864745,2.0635845651329374,1.9926632080733124,0.06449748810615483,0.1350874738464629,71.43776083113292,26.072409714654913,26.845946793587835,116.07293002559,6,1.0,2,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,17,6,1.9284970912864738,2.0635845651329374,1.9926632080733118,0.06449748810615467,0.13508747384646358,71.43776083113292,26.072409714654903,26.845946793587864,116.07293002558997,6,1.0,3,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,18,6,1.9279741956277205,2.0785613804879643,1.9946876004454352,0.06684906929770033,0.1505871848602438,106.68494217528652,33.713864592341444,82.77923098793141,174.14503557815564,6,1.0,4,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,19,6,1.932877816502665,2.0565895702388146,2.01313258064738,0.03944052318738453,0.12371175373614962,79.75596423033322,34.18996506446741,24.106748186539793,171.50559552260432,6,1.0,5,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,20,6,1.9380253829769862,2.0627461655516215,2.009810266267408,0.05462197825642086,0.12472078257463526,106.79954334040424,33.87754565432108,83.50371638735173,174.644293906671,6,1.0,6,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,21,6,1.9380253829769871,2.0627461655516206,2.009810266267408,0.054621978256420275,0.12472078257463348,106.79954334040427,33.87754565432108,83.50371638735172,174.6442939066711,6,1.0,7,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,22,6,1.9328778165026634,2.0565895702388146,2.0131325806473797,0.03944052318738516,0.12371175373615118,79.75596423033322,34.18996506446741,24.10674818653984,171.50559552260438,6,1.0,8,Octahedron
mp-1228761,Ba4Li(IrO4)3,1.8863940922598232,0.6331765093555843,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1d",1,6.0,Ir,0.0,True,23,6,2.0024990277232306,2.023400341494341,2.0094661323650516,0.009852973765791776,0.020901313771110264,53.31793107467312,28.28603403458509,10.06980791461843,88.61826150273441,6,1.0,9,Octahedron
mp-1228796,Ba3GdIrRuO9,1.7239787086320528,0.7275218322200638,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,8,6,1.9851165159050734,2.054459222918145,2.019789213805429,0.0346699421544093,0.06934270701307144,107.39189651045963,34.88324872518493,86.07690674794462,177.03404454858116,6,1.0,1,Octahedron
mp-1228796,Ba3GdIrRuO9,1.7239787086320528,0.7275218322200638,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,9,6,1.9851165159050745,2.0544592229181444,2.0197892138054296,0.03466994215440941,0.06934270701306988,107.39189651045966,34.883248725184984,86.07690674794462,177.03404454858116,6,1.0,2,Octahedron
mp-12323,NaSm2IrO6,2.005675577802545,-0.0522852839494873,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,6,6,1.9914788081357069,1.999713300520126,1.9960787232080437,0.003430318153445698,0.00823449238441909,65.90757712695223,40.73320222090042,6.433922389959476,116.78755862810588,6,1.0,1,Octahedron
mp-12323,NaSm2IrO6,2.005675577802545,-0.0522852839494873,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,7,6,1.9914788081357073,1.999713300520128,1.9960787232080446,0.003430318153446226,0.008234492384420644,59.36078539475773,27.226849453366604,15.438009929907214,99.6486644988228,6,1.0,2,Octahedron
mp-1287594,Ca2CoIrO6,1.9546975337639343,0.0531846492453929,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,12,6,1.9533296660405013,1.9691204231521742,1.962480451290222,0.005942679884401026,0.015790757111672882,64.64420444250511,39.03980275683251,9.11614411931183,117.71175761786458,6,1.0,1,Octahedron
mp-1287594,Ca2CoIrO6,1.9546975337639343,0.0531846492453929,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,13,6,1.9549212382892116,1.9746494778701105,1.9646793151171693,0.006102283389168218,0.019728239580898865,61.53037159093216,37.088908754311426,8.08055647090002,110.96465249007967,6,1.0,2,Octahedron
mp-1287594,Ca2CoIrO6,1.9546975337639343,0.0531846492453929,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,14,6,1.9556445436385101,1.967153540936521,1.9622730493485114,0.0036122546497878378,0.011508997298010915,47.59216493162614,25.92876998442044,6.034947884159916,91.86949808259915,6,1.0,3,Octahedron
mp-1287594,Ca2CoIrO6,1.9546975337639343,0.0531846492453929,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,15,6,1.9615278347873222,1.9787803313065944,1.9682615672142292,0.0055888918751423365,0.017252496519272187,70.3507527430499,30.145683942098092,25.00194696260184,113.19641078710838,6,1.0,4,Octahedron
mp-1306506,Ca2FeIrO6,1.9914660846881715,0.0016308341333999,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ir,0.0,True,12,6,1.9811089760541685,2.001568043897227,1.9911382300858136,0.006374713546231824,0.02045906784305851,107.79917160090139,35.607682892654,88.50723479701341,179.07613964350807,6,1.0,1,Octahedron
mp-1306506,Ca2FeIrO6,1.9914660846881715,0.0016308341333999,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ir,0.0,True,13,6,1.9827999302967731,2.0037153551183002,1.9932691049766058,0.006529153178202945,0.020915424821527084,107.7957891594114,35.60100677191241,88.48497821834857,179.0562246663571,6,1.0,2,Octahedron
mp-1306506,Ca2FeIrO6,1.9914660846881715,0.0016308341333999,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ir,0.0,True,14,6,1.981509048359872,2.0019708320616005,1.9921732081186534,0.0063837620100770705,0.020461783701728464,60.75524290367358,28.34674707857898,14.35416200291227,106.14782267547017,6,1.0,3,Octahedron
mp-1306506,Ca2FeIrO6,1.9914660846881715,0.0016308341333999,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ir,0.0,True,15,6,1.9802478106922627,2.0011185577121635,1.9907694077297429,0.006507334670560508,0.02087074701990077,60.74690128712462,28.342333345843958,14.378153133586832,106.13110736257083,6,1.0,4,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,12,6,1.948761669399607,2.0101706628790823,1.9889456481742374,0.022932871086310935,0.06140899347947526,59.89723623448585,24.920907204651076,21.04956236941144,96.96244555801498,6,1.0,1,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,13,6,1.9502238468815158,2.0143071870536633,1.9739278512635596,0.027315652728769242,0.06408334017214745,59.687575894161,24.741784020213373,21.453960097939753,95.89037517019382,6,1.0,2,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,14,6,1.959115775094791,2.0177931802236135,1.9801331744437534,0.023587727676076795,0.05867740512882258,52.04105343960173,23.62147902350448,10.55506526292292,89.55603797044999,6,1.0,3,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,15,6,1.958508861099756,2.0040178593802134,1.9861345894890448,0.018905040947046255,0.04550899828045729,58.17216016395219,33.94091906129377,10.469850202353872,94.42944581344703,6,1.0,4,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,12,6,1.948761669399607,2.0101706628790823,1.9889456481742374,0.022932871086310935,0.06140899347947526,59.89723623448585,24.920907204651076,21.04956236941144,96.96244555801498,6,1.0,1,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,13,6,1.9502238468815158,2.0143071870536633,1.9739278512635596,0.027315652728769242,0.06408334017214745,59.687575894161,24.741784020213373,21.453960097939753,95.89037517019382,6,1.0,2,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,14,6,1.959115775094791,2.0177931802236135,1.9801331744437534,0.023587727676076795,0.05867740512882258,52.04105343960173,23.62147902350448,10.55506526292292,89.55603797044999,6,1.0,3,Octahedron
mp-1310548,Ca2CoIrO6,1.976812209427813,0.0589111745283423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Ir,1.0,False,15,6,1.958508861099756,2.0040178593802134,1.9861345894890448,0.018905040947046255,0.04550899828045729,58.17216016395219,33.94091906129377,10.469850202353872,94.42944581344703,6,1.0,4,Octahedron
mp-13369,Ba3CaIr2O9,1.7940225841419497,1.0016313742684588,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,4,6,1.9209790909532842,2.035581014088709,1.978280350163,0.05729857835319364,0.11460192313542472,99.86473117920904,39.15819645228357,26.240868479709476,178.66025794150298,6,1.0,1,Octahedron
mp-13369,Ba3CaIr2O9,1.7940225841419497,1.0016313742684588,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ir,0.0,True,5,6,1.9209790909532847,2.03558101408871,1.9782803501630004,0.057298578353193526,0.11460192313542517,58.11811831831629,22.800378881381523,22.21863400712482,89.7111364617275,6,1.0,2,Octahedron
mp-1340170,Ca2TiIrO6,1.940655058390116,0.1965222317211223,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,2.009097106066116,2.0302872795022653,2.0205046648034366,0.008726824352141406,0.021190173436149262,107.9999998390109,36.0102051872733,88.78633248823772,180.0,6,1.0,1,Octahedron
mp-1340170,Ca2TiIrO6,1.940655058390116,0.1965222317211223,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,2.0090971060661156,2.0302872795022653,2.020504664803436,0.008726824352141489,0.021190173436149706,58.08094915909771,33.769715848468344,6.374687600444517,102.31242593618484,6,1.0,2,Octahedron
