material_id,chem_formula,R$_0$,B,Na_chemenv,num_Na_chemenvs,Na_wyckoff,num_Na_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Na_sites,num_CN_env,num_charge_states,NaX_coordn,NaO_coordn,mean_coordn_Na-X,min_coordn_Na-X,max_coordn_Na-X,mean_coordn_Na-O,min_coordn_Na-O,max_coordn_Na-O,mean_Na_charge,min_Na_charge,max_Na_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NaO_BondL
mp-556039,Na3Y(BO3)2,1.912946951155801,0.323989499819022,"Square plane, Pentagonal bipyramid, Square-face capped trigonal prism",3,4e,1,"[3.469823498954356, 2.857806766760761, 4.782785115197767]",0.0,3.7034717936376276,AB2C3D6,3,3,1,"[4.0, 6.0, 7.0]","[4.0, 6.0, 7.0]",5.666666666666667,4.0,7.0,5.666666666666667,4.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Na-O-Y,0.0,-2.826943906039272,3.777,4,Monoclinic,2/m,P2_1/c,orthoborate,Na,,Y,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.49344972217044
mp-556062,NaNb4Tl3P2O17,2.335956266590995,0.0851880666185345,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D4E17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-P-Tl,0.0,-2.662858764839446,2.5448,5,Orthorhombic,mm2,Ama2,oxide,Na,,Nb,,Tl,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.493173451430624
mp-556070,Na5Gd(MoO4)4,2.416116949652047,-0.0013081857935818,"Trigonal prism, Tetrahedron",2,"8f, 2a",2,"[4.380579014388219, 2.618682706919085]",0.0,3.4996308606536517,AB4C5D16,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Mo-Na-O,0.0,-2.325360294303714,3.3922,4,Tetragonal,4/m,I4_1/a,oxide,Na,,Mo,,,,"N, O",,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3899943870211477
mp-556125,Na2BHO3,1.6881816460939365,0.5091418952079472,"Trigonal prism, Square pyramid",2,4c,1,"[1.188449389546692, 1.631270375797911]",0.0,1.4098598826723014,ABC2D3,2,2,1,"[7.0, 8.0]","[5.0, 6.0]",7.5,7.0,8.0,5.5,5.0,6.0,1.0,1.0,1.0,2.0,2,2,"O2-, H+","Alkali Metals, Metalloids, Nonmetals",GGA,B-H-Na-O,0.0,-2.183539744025041,3.810599999999999,4,Orthorhombic,mmm,Pnma,oxide,Na,,,,,B,"H, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4698404695304514
mp-556145,NaAsO2,3.399290453620924,-0.4325037909237509,Trigonal prism,1,8c,1,[5.394174751646027],1.0,5.394174751646027,ABC2,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,As-Na-O,0.000918056562499,-1.856454594719828,3.6341,3,Orthorhombic,mmm,Pbca,oxide,Na,,,,,As,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.4299581954305376
mp-556168,Na7Al3O8,1.4025081243542628,0.6595320385652104,"Trigonal prism, Square pyramid, Octahedron, Tetrahedron, Trigonal bipyramid",5,2i,1,"[5.48578437694712, 7.234434534414845, 7.333029159052202, 3.201600539999088, 7.920486628659878, 2.861640583466884, 10.937101896063787]",0.714,6.42486824551483,A3B7C8,5,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Al-Na-O,0.0,-2.469318016369729,2.7979000000000003,3,Triclinic,-1,P-1,oxide,Na,,,,Al,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4325509702673
mp-556198,Na2Si3O7,2.103128350612113,0.1961667259299893,"Trigonal prism, Tetrahedron",2,4e,1,"[8.177727669256715, 7.789796275364816]",1.0,7.983761972310766,A2B3C7,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Na-O-Si,0.016479652708328,-2.805038559513891,4.3057,3,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.477103361459145
mp-556226,NaB3O5,2.3366836480234383,0.0580292445570387,"Trigonal prism, Octahedron",2,4e,1,"[10.324694902387984, 11.206684021793535, 8.378104291462012]",1.0,9.969827738547844,AB3C5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,B-Na-O,0.001063226203702,-2.783544322653257,5.4062,3,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,B,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4401594771491544
mp-556228,Na5Ca4P4O16F,1.4087386327989468,0.640983931063374,"Bicapped square prism (opposite faces), Pentagonal bipyramid",2,"4g, 1c",2,"[2.972073823311857, 1.9054979760212452]",0.0,2.4387858996665512,AB4C4D5E16,2,2,1,"[7.0, 10.0]","[7.0, 8.0]",8.5,7.0,10.0,7.5,7.0,8.0,1.0,1.0,1.0,1.5,1,2,"O2-, F-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals",GGA,Ca-F-Na-O-P,9.73100000134508e-06,-3.030539782015599,4.7165,5,Tetragonal,-4,I-4,fluoride,Na,Ca,,,,,"C, N, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.642580902458932
mp-556232,Na2CaMg(PO4)2,1.7089437564147854,0.438445032219679,"Hexagonal bipyramid, Square-face capped square prism",2,4e,1,"[3.440757033178007, 5.387298537662374]",0.5,4.41402778542019,ABC2D2E8,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,Ca-Mg-Na-O-P,0.0,-2.950043968360309,5.336,5,Monoclinic,2/m,P2_1/c,phosphate,Na,"Mg, Ca",,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.610142884547469
mp-556236,Na3Ce2C4O12F,0.8876680555726729,0.8347806226482716,"Triangular cupola, Tricapped triangular prism (three square-face caps)",2,"2b, 4f",2,"[2.530877231940478, 1.529397319299961]",0.0,2.03013727562022,AB2C3D4E12,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",GGA,C-Ce-F-Na-O,0.007558137272728,-2.531922262688086,0.125999999999999,5,Hexagonal,6/mmm,P6_3/mmc,fluoride,Na,,,,,,"C, N, O",F,,Ce,,"B $\in$ [0.5, 1]",Positive B,2.59703943630026
mp-556252,Na4Cu(MoO4)3,2.446275877183606,0.0407517925128085,"Cube, Trigonal prism, Square-face capped trigonal prism, Octahedron",4,"1a, 2i, 1g",3,"[1.248898825756721, 7.425947505064907, 5.44061578579506, 5.154215961515499, 6.411595869610529, 3.049866221407241, 1.3427404049561091, 3.343880894819287, 3.460490387453776]",0.444,4.097583539597681,AB3C4D12,4,4,1,"[4.0, 5.0, 6.0, 7.0]","[4.0, 5.0, 6.0, 7.0]",5.5,4.0,7.0,5.5,4.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Mo-Na-O,0.02055570100001,-1.983658005525863,0.2423,4,Triclinic,-1,P-1,oxide,Na,,"Cu, Mo",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.510797529076067
mp-556258,Na3BeAl(SiO4)2,2.2539147228897938,0.1127225135452897,"Trigonal prism, Trigonal bipyramid",2,"2b, 4c",2,"[4.343767054132298, 4.029599105339062]",0.0,4.18668307973568,ABC2D3E8,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Be-Na-O-Si,0.0,-2.976630451942528,4.327500000000001,5,Orthorhombic,222,P2_12_12,silicate,Na,Be,,,Al,"B, Si","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.433233821476259
mp-556283,Na2TiSi4O11,2.609593474233172,-0.018236016186627,Square-face capped trigonal prism,1,4h,1,[3.523868468900076],0.0,3.523868468900076,AB2C4D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti,0.014424235277782,-3.119839093671773,2.726199999999999,4,Tetragonal,4/m,I4/m,oxide,Na,,Ti,,,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5329685500691648
mp-556287,NaBi2Sb3O11,2.389508305341522,0.0657931755892176,Cube,1,4c,1,[0.45011796161613304],0.0,0.45011796161613304,AB2C3D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Na-O-Sb,0.000668141911766,-1.9041289637576064,2.456699999999999,4,Cubic,m-3,Pn-3,oxide,Na,,,,Bi,"B, Sb","N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5546060190272644
mp-556289,Na2ErMoPO8,2.063458883827505,0.3635313653798377,Trigonal prism,1,8f,1,[8.531030472322556],1.0,8.531030472322556,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Er-Mo-Na-O-P,0.003199141153861,-2.775428278261652,4.1972,5,Orthorhombic,mmm,Ibca,oxide,Na,,Mo,,,,"N, O, P",,,Er,,"B $\in$ [0.1, 0.5]",Positive B,2.6222511274839584
mp-556307,Na2Si2O5,2.212439353687996,0.1478899863915578,"Trigonal bipyramid, Octahedron",2,4e,1,"[1.878689305393683, 9.233523788636559]",0.5,5.556106547015121,A2B2C5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Na-O-Si,0.006276312499997,-2.7423352625,4.4459,3,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4508702585719413
mp-556334,Na3Ce(PO4)2,2.0499324256735405,0.2617245337776971,"Hexagonal bipyramid, Pentagonal bipyramid, Square-face bicapped trigonal prism, Square-face monocapped antiprism, Octahedron",5,4a,1,"[4.197060961266736, 5.2480147853851165, 4.198038875558416, 5.036157610506366, 5.671083411126014, 3.267638586483913]",0.5,4.60299903838776,AB2C3D8,5,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Ce-Na-O-P,0.003031252886904,-2.906862519798116,3.526399999999999,4,Orthorhombic,mm2,Pca2_1,phosphate,Na,,,,,,"C, N, O, P",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.565976211139704
mp-556356,Na2SrAl4(SiO4)4,1.2411191004670643,0.7073509616645696,Pentagonal pyramid,1,4c,1,[3.0846162754927],0.0,3.0846162754927,AB2C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Al-Na-O-Si-Sr,0.0,-3.295185041398465,4.782599999999999,5,Orthorhombic,mm2,Iba2,silicate,Na,Sr,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.4738147181969663
mp-556413,Na4Cd2Si3O10,2.084354472453465,0.1889396907106971,"Tetrahedron, Square pyramid",2,4f,1,"[8.927630999485428, 1.9278128609789291]",0.5,5.427721930232178,A2B3C4D10,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cd-Na-O-Si,0.0,-2.531273301606171,2.750499999999999,4,Monoclinic,2/m,C2/c,oxide,Na,,Cd,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.34207325828262
mp-556423,Na2Si2O5,2.3818133920057454,0.0766842618775457,"Trigonal bipyramid, Square pyramid, Octahedron",3,4e,1,"[3.369520211939944, 6.794055928650651, 4.42615443147446, 1.77748087504768]",0.25,4.091802861778183,A2B2C5,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Na-O-Si,0.001039620555552,-2.747571954444445,4.449899999999999,3,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.484587945818824
mp-556438,KNaSmNbO5,2.2982953963711736,0.0068847198906923,Square pyramid,1,2c,1,[3.200192234711813],0.0,3.200192234711813,ABCDE5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-Na-Nb-O-Sm,0.0,-3.011719499292145,3.4945,5,Tetragonal,4/mmm,P4/nmm,oxide,"Na, K",,Nb,,,,"N, O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3096838188385624
mp-556521,KNa7Pb2O7,2.5269346685585776,-0.0747574499148503,"Trigonal plane, Tetrahedron, Square pyramid",3,4e,1,"[4.020840238881973, 2.501972311753047, 3.431574110297971, 0.5214913997582841, 4.052257140224033, 1.690011498437435, 3.329714906894057]",0.0,2.7925516580352574,AB2C7D7,3,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-Na-O-Pb,0.0,-1.571181561141479,0.925199999999999,4,Monoclinic,2/m,P2_1/c,oxide,"Na, K",,,,Pb,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4091555584031616
mp-556538,Na8(CuO2)5,1.9567798234110407,0.2744062911092875,"Tetrahedron, Trigonal bipyramid, Square pyramid",3,"1a, 2b",2,"[8.960444780491574, 6.329330387257189, 7.579128187684258, 7.70335671086481, 5.617344697697386]",1.0,7.237920952799042,A5B8C10,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cu-Na-O,0.0,-1.255292788260869,0.0,3,Monoclinic,m,Cm,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3769699411642216
mp-556540,Na3Fe3(PO4)4,2.082618534273072,0.2790576306954722,"End-trigonal-face capped trigonal prism, Square antiprism",2,"2e, 4f",2,"[4.960313937041168, 4.934281552173999]",0.0,4.947297744607583,A3B3C4D16,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Na-O-P,0.0,-2.437781256642667,1.7179000000000002,4,Monoclinic,2/m,C2/c,phosphate,Na,,Fe,,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6093253172325723
mp-556577,Na3Sb3(AsO7)2,2.4188090972985368,0.061312205921943,"Hexagonal bipyramid, Trigonal prism",2,"4e, 2a",2,"[1.177029202958178, 7.036053431685278]",0.5,4.106541317321728,A2B3C3D14,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,As-Na-O-Sb,0.0,-1.924756273824451,1.8894,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,"As, Sb","N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5199151012998287
mp-556619,NaLaMgWO6,2.454880487136288,0.1711890766866278,Cuboctahedron,1,2b,1,[0.23345070884851502],0.0,0.23345070884851502,ABCDE6,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mg-Na-O-W,0.028449808499999,-2.863966701637932,3.1531,5,Tetragonal,4/mmm,P4/nmm,oxide,Na,Mg,W,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.8928768551606736
mp-556637,Ba6Na2Nb2P2O17,1.7464193297493886,0.3224789697265856,Octahedron,1,2c,1,[0.284026558046375],0.0,0.284026558046375,A2B2C2D6E17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-Na-Nb-O-P,0.0,-3.141313740587736,3.0126,5,Trigonal,-3m,P-3m1,oxide,Na,Ba,Nb,,,B,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.339575465838545
mp-556641,Na2LiAlP2H2O9,1.7551961080620917,0.3641414142202244,Cube,1,"4b, 4e, 4c, 4d",4,"[4.421779557599483, 3.099719846106035, 3.390726537331698, 3.333963246268476]",0.0,3.561547296826423,ABC2D2E2F9,1,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-Li-Na-O-P,0.00547284937908,-2.5636317382575102,5.1452,6,Orthorhombic,mmm,Pcca,oxide,"Li, Na",,,,Al,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.510368639241382
mp-556676,Na3Al2(AsO4)3,1.749093460408628,0.4193683459854928,"Face-capped octahedron, Pentagonal bipyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Octahedron",5,2c,1,"[5.561334723362715, 9.941725964470496, 0.7968380798986231, 5.7878477931003784, 3.985738196838369, 4.004740159298455]",0.5,5.013037486161507,A2B3C3D12,5,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-As-Na-O,0.004764052624999,-2.304288524956897,3.386,4,Monoclinic,2,C2,oxide,Na,,,,Al,As,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.544587595410276
mp-556679,Na2Ca3Si3O10,2.2250525367050926,0.1161105513909436,Octahedron,1,4f,1,[4.916736645084927],0.0,4.916736645084927,A2B3C3D10,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-Na-O-Si,0.0,-3.217685707653257,4.375500000000001,4,Monoclinic,2/m,C2/c,oxide,Na,Ca,,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.424396451612364
mp-556699,Na2PHO3,1.1734171259437918,0.8187929824374219,Pentagonal bipyramid,1,4e,1,"[3.242075199149958, 4.548596018792563]",0.0,3.8953356089712603,ABC2D3,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-Na-O-P,0.0,-2.155557859807354,5.5817,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,,"H, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4962876958767986
mp-556709,Na2ZrSiO5,1.2180213390611336,0.7382848179087599,"Hexagonal bipyramid, Pentagonal bipyramid, Square-face capped trigonal prism, Octahedron",4,4e,1,"[5.136377482541779, 5.260307153594359, 6.457125233666584, 6.412433277519244]",1.0,5.816560786830492,ABC2D5,4,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Zr,0.0,-3.075120935584291,4.0111,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.579196309485819
mp-556740,NaSiBO4,1.5322553314190357,0.5141676656341286,"Icosahedron, Octahedron",2,"2a, 2b, 6c",3,"[5.527603955128099, 3.806528837607564, 2.494141286039326, 2.450047779911921, 2.849334350871951]",0.2,3.4255312419117723,ABCD4,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Na-O-Si,0.001199999126984,-2.910690842379585,5.5035,4,Hexagonal,6,P6_3,oxide,Na,,,,,"B, Si","N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.5433933425698223
mp-556765,NaFe2(MoO4)3,2.0112402726315985,0.3030258891416401,Square antiprism,1,2i,1,[3.6729757506709273],0.0,3.6729757506709273,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mo-Na-O,0.007070615347213,-1.937614801743294,0.8429000000000001,4,Triclinic,-1,P-1,oxide,Na,,"Fe, Mo",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.581664809243443
mp-556783,NaLiCO3,1.60532366731053,0.4954666250214775,"Face-capped octahedron, Trigonal prism, Octahedron",3,1a,1,"[5.582571911738478, 5.78668203375187, 3.35474446459048, 2.5170532660407483, 3.351379083513402, 6.439212731641601, 5.45346864642484, 6.416508292688237, 3.346155403664048]",0.556,4.694197314894856,ABCD3,3,3,1,"[5.0, 6.0, 7.0]","[5.0, 6.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,C-Li-Na-O,4.993759259175336e-05,-2.166365966572478,4.516500000000001,4,Triclinic,1,P1,carbonate,"Li, Na",,,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.453845299974665
mp-556801,Na3B6PO13,2.2833792156058066,0.1016374711888278,"Hexagonal bipyramid, Square antiprism",2,"4c, 8d",2,"[2.213997715327937, 6.625486777978414]",0.5,4.4197422466531755,AB3C6D13,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,B-Na-O-P,0.0,-2.771391324294819,4.956,4,Orthorhombic,mmm,Pnma,oxide,Na,,,,,B,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.509483558753369
mp-556806,BaNa2(SiO3)2,2.4175754269290315,0.0714586007908089,"Pentagonal bipyramid, Trigonal bipyramid",2,2a,1,"[2.881998691573906, 5.7145094883390595]",0.5,4.298254089956483,AB2C2D6,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ba-Na-O-Si,0.014120158636361,-3.001983617068965,4.1731,4,Monoclinic,2,P2_1,oxide,Na,Ba,,,,"B, Si","N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5121809774037684
mp-556822,Na2CuP2O7,1.8421880155020824,0.3267625570410652,"Pentagonal bipyramid, Square-face capped trigonal prism",2,4e,1,"[3.796804960651852, 4.270369859508022]",0.0,4.033587410079937,AB2C2D7,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,Cu-Na-O-P,0.008205520625,-2.374887227462027,0.8320000000000001,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Cu,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4310123639529047
mp-556836,Na2EuC(OF)3,1.8117443472722663,0.4104320763007761,"Trigonal prism, Octahedron",2,8c,1,"[3.955135345011123, 5.570889235375823]",0.5,4.763012290193473,ABC2D3E3,2,2,1,"[6.0, 6.0]","[2.0, 4.0]",6.0,6.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Lanthanides, Nonmetals",GGA,C-Eu-F-Na-O,0.0,-2.836438794025864,0.0246,5,Orthorhombic,mmm,Pbca,fluoride,Na,,,,,,"C, N, O",F,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,2.466119177916441
mp-556871,Na3Fe2P2O8F3,1.580600226813223,0.4948949927502001,Square-face capped trigonal prism,1,"4g, 4h",2,"[1.325696315700611, 1.296884847650056, 1.438593135346994, 1.594227845945513, 1.4975679787566691, 1.484768366469635]",0.0,1.439623081644913,A2B2C3D3E8,1,1,1,[7.0],[4.0],7.0,7.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,F-Fe-Na-O-P,0.0,-2.570426372481869,2.3434,5,Tetragonal,4/mmm,P4_2/mbc,fluoride,Na,,Fe,,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5114689677070934
