material_id,chem_formula,R$_0$,B,Sr_chemenv,num_Sr_chemenvs,Sr_wyckoff,num_Sr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sr_sites,num_CN_env,num_charge_states,SrX_coordn,SrO_coordn,mean_coordn_Sr-X,min_coordn_Sr-X,max_coordn_Sr-X,mean_coordn_Sr-O,min_coordn_Sr-O,max_coordn_Sr-O,mean_Sr_charge,min_Sr_charge,max_Sr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1046445,SrMgFe(PO4)2,2.1670444127905997,0.40525728719929166,Square antiprism,1,2i,1,[1.881301528487415],0.0,1.881301528487415,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.705777420823723,GGA_U,Fe-Mg-O-P-Sr,0.011808288012863,-2.883503197637361,3.917899999999999,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",Fe,None,None,None,"O, P, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046446,SrCaCr(PO4)2,2.0290865416033594,0.5021762190502557,Square antiprism,1,2i,1,[1.647821777878899],0.0,1.647821777878899,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.722511113559427,GGA_U,Ca-Cr-O-P-Sr,0.017247941196228002,-3.034198913791208,3.247299999999999,5,Triclinic,-1,P-1,phosphate,None,"Ca, Sr",Cr,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1046496,SrCaFe(PO4)2,1.9577689332359491,0.5566324809245838,Square antiprism,1,2i,1,[1.751104785459027],0.0,1.751104785459027,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.721660507518845,GGA_U,Ca-Fe-O-P-Sr,0.010141215555554,-2.97432898686813,3.991399999999999,5,Triclinic,-1,P-1,phosphate,None,"Ca, Sr",Fe,None,None,None,"C, O, P, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1047019,Sr2YAlFe2O7,1.9947033403658196,0.6364135929535915,Square-face bicapped trigonal prism,1,4c,1,[3.739447246647204],0.0,3.739447246647204,ABC2D2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.6368693458809105,GGA_U,Al-Fe-O-Sr-Y,0.043374861314103,-2.827538141538461,1.377899999999999,5,Orthorhombic,mm2,Ima2,oxide,None,Sr,"Fe, Y",None,Al,None,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1068742,SrZrO3,1.7971095669143824,0.7307526763854805,Cuboctahedron,1,1b,1,[0.20337495804687902],0.0,0.20337495804687902,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.8250643682002075,GGA,O-Sr-Zr,0.048340725499999,-3.567380237500001,3.2609,3,Tetragonal,4mm,P4mm,oxide,None,Sr,Zr,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1071505,Sr2FeO3,2.9586169674470817,-0.2554589655347449,Square-face capped trigonal prism,1,8j,1,[3.94690773539796],0.0,3.94690773539796,AB2C3,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.619096319596175,r2SCAN,Fe-O-Sr,0.0,-2.563631265000001,0.0,3,Orthorhombic,mmm,Immm,oxide,None,Sr,Fe,None,None,None,"O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1076090,BaSr7(Fe2O5)4,1.3503635075492562,0.9456833699668037,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.428250101018713, 4.433672842111186, 4.416431283328138, 4.509535768202927, 4.428896782562311, 4.459404615471721, 4.438379901083, 4.253487625154921, 4.542582851852795, 4.524044420364355, 4.441916548425554, 4.39021045287507, 4.52259139277947, 4.015425847895212, 4.422261295872654, 4.40595590256128, 4.623856658223737, 4.388875598318037, 4.531926437470219, 4.423137371446525, 4.260689227754236, 4.446008850591615, 4.3333092311982675, 4.548467553791138, 4.110667215221051, 4.54492117978209, 4.357512513922815, 4.6122310679278655]",0.0,4.421951804900247,AB7C8D20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.666080639897853,GGA_U,Ba-Fe-O-Sr,0.008373284272067,-2.354682297777777,0.7341000000000001,4,Triclinic,1,P1,oxide,None,"Sr, Ba",Fe,None,None,B,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076092,Sr7CaMn2(Fe3O10)2,1.3526939726269132,0.9210878295096496,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.495806948363437, 4.344845730606563, 4.3380449644519, 4.51261973626005, 4.398641574226484, 4.579313126944094, 4.406004344872303, 3.744176948387043, 4.442383184584211, 4.537424490753559, 4.399700975969213, 4.881531007561224, 4.863602227981583, 4.48587630293673, 4.418056831895592, 4.400061549550901, 4.304228241117649, 4.316429581804333, 4.745787696664521, 4.9298833185770725, 4.091797749138847, 4.537697507266784, 4.7317878856028965, 4.458561786080401, 4.887536850251331, 4.3576603855299485, 4.662473699015703, 4.376890827037329]",0.0,4.487458052622562,AB2C6D7E20,4,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6936618434222295,GGA_U,Ca-Fe-Mn-O-Sr,0.031058202473952003,-2.401391737801724,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Mn, Fe",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076147,Sr2Ca2Fe3CoO10,1.575635396438565,0.7608767049639303,"Square-face monocapped antiprism, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.5982178775859435, 4.6847819042270125, 4.070306035580438, 4.429786613494802, 4.050305673136298, 4.579321152322781, 4.301055704693465, 4.223695107265583, 4.535319343620743, 3.887959479649217, 4.6606529903210365, 4.43577311821887, 4.506519579120833, 4.055277160559114, 4.554846556970452, 4.26159223537293]",0.0,4.36471315825872,AB2C2D3E10,4,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6505777871988156,GGA_U,Ca-Co-Fe-O-Sr,0.039982823975704004,-2.315763352222223,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076159,Sr7CaFe4(CoO5)4,1.7086788452340707,0.671362283607474,no_data,1,no_data,1,no_data,0.0,no_data,AB4C4D7E20,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6461012517087505,GGA_U,Ca-Co-Fe-O-Sr,0.037405003428831005,-2.228400806875,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076177,Sr6Ca2Mn3(FeO4)5,1.2455449375357497,0.9815749500939044,"Square-face monocapped antiprism, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.102235359407349, 4.245814147843372, 4.201191430680735, 3.797863202448411, 4.909563119309568, 4.663773162452781, 3.601294859534168, 3.919294296023526, 4.368019886083865, 4.053303353562827, 4.303635596598938, 4.262862901111079, 4.132290514980643, 3.830560978992195, 4.167772646409296, 4.712998237055417, 4.233928689839128, 3.7754244363625142, 4.248948658790221, 4.122286301845731, 4.49196945507578, 4.099560510157695, 4.621422898338605, 4.004816921529854]",0.0,4.2029513151847375,A2B3C5D6E20,4,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.7085854624241525,GGA_U,Ca-Fe-Mn-O-Sr,0.04912002311631,-2.418726440105364,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Mn, Fe",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076181,BaSr7Mn2(Fe3O10)2,1.404108258362322,0.8933349067429557,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.602072193838539, 4.506232269118157, 4.433923128672609, 3.811093679062867, 4.486067392040672, 4.627092807524598, 4.416816002589853, 4.498263266573957, 4.373993247428222, 4.761961004912895, 4.398562014746784, 4.767405587017273, 5.1030721760688404, 3.715539876677563, 4.454571767623398, 4.441229508841536, 3.776803115249606, 4.4111426320184695, 4.664761156544042, 5.001728864864693, 4.571431965431716, 4.505807535084346, 4.509887563984016, 4.356368785186206, 4.242800018761595, 4.38084131263337, 4.574957055006363, 4.559163504414679]",0.071,4.462628193997031,AB2C6D7E20,4,3,1,"[7.0, 8.0, 9.0]","[7.0, 8.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.7054994217212363,GGA_U,Ba-Fe-Mn-O-Sr,0.031109679675927003,-2.3833106376628352,0.0,5,Triclinic,1,P1,oxide,None,"Sr, Ba","Mn, Fe",None,None,B,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076199,Sr5Ca3MnFe7O20,1.595011467207144,0.7601862864306014,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.328660554978315, 4.436850462173067, 4.502455888637093, 3.90291523986222, 4.680193842840273, 4.101785638334235, 4.728602043934598, 4.748326658101633, 4.507620002065259, 4.396634732763998, 3.916239873943001, 4.195537926864352, 4.884277062124015, 4.537867974338307, 4.169701520292381, 4.779552735231175, 4.652526254136966, 4.492867141070949, 4.322387350517022, 4.622637499870167]",0.0,4.445382020103951,AB3C5D7E20,4,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6745832487486108,GGA_U,Ca-Fe-Mn-O-Sr,0.031328886666664,-2.39723564855364,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Mn, Fe",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076409,Sr8MnFe7O20,1.4851897881792504,0.8420480385240529,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",2,2b,1,"[4.450854379469457, 4.622488443611252, 4.475586876882197, 4.473723070837344, 4.510685772145958, 4.4879476836569, 4.518009916347938, 4.798866078694367, 4.498515083182552, 4.565404578920889, 4.481231067360652, 4.646180639642017, 4.5004405184705085, 4.816622456797512, 4.475336727630813, 4.809923947270401]",0.0,4.570738577557547,AB7C8D20,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.681129414682492,GGA_U,Fe-Mn-O-Sr,0.013614986901071002,-2.383438430428638,0.0,4,Monoclinic,m,Cm,oxide,None,Sr,"Mn, Fe",None,None,None,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076428,Sr5Ca3Fe4(CoO5)4,1.6682063774255087,0.6943814123978844,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[3.801647112736862, 3.742902404522859, 4.553631392618119, 3.462806515200165, 4.699133874294068, 4.065231184303796, 3.512174760128782, 3.684368589758988, 4.365792821595475, 3.721391570784259, 3.440239616975804, 3.5399168078962733, 4.446306147361873, 3.596342439630023, 4.206805681555513, 3.768725350862791, 4.246560235349682, 3.660133108935701, 4.3189750996534695, 3.651690379788982]",0.0,3.9242387546976745,A3B4C4D5E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.650271873001971,GGA_U,Ca-Co-Fe-O-Sr,0.046668213550345006,-2.240145008680555,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076473,BaSr7MnFe7O20,1.4352540492660062,0.8829199501328077,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.642756524379545, 4.919815576227267, 4.501387915204895, 4.039384902895735, 4.7898789797938335, 4.5363792425176435, 4.575184637902357, 4.3204018130209985, 4.755823172521, 4.588670970277568, 4.828281072377941, 4.465290649773517, 4.892399750054529, 3.957546026403655, 4.575930735504435, 4.63699203782808, 4.654910569478988, 4.788373103157294, 4.611063484883146, 4.804973453376892, 4.357443039388936, 4.65819287186057, 4.409220939783888, 4.98536133471727, 4.19286845850525, 4.609856527322349, 4.415473287225527, 4.933416213309255]",0.0,4.587402760346156,ABC7D7E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.685186675559877,GGA_U,Ba-Fe-Mn-O-Sr,0.021118598527818,-2.367917162859195,0.0,5,Triclinic,1,P1,oxide,None,"Sr, Ba","Mn, Fe",None,None,B,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076479,Sr3Ca5FeCo7O20,1.6404977797050406,0.706383087231127,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.485060153989484, 4.217510136004964, 3.716898731311272, 4.290921583236134, 4.09609028525111, 4.503363170856245, 4.306826999840282, 3.532665307598417, 3.8507176094762, 4.380378415006532, 4.777093895672632, 4.125609252190463]",0.0,4.1902612950361435,AB3C5D7E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.643417407072224,GGA_U,Ca-Co-Fe-O-Sr,0.040169741423613,-2.168639530416666,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076487,Sr7CaMnFe7O20,1.4611505074303035,0.8543277824863187,"Square-face bicapped trigonal prism, Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",4,1a,1,"[4.660374444732432, 4.34838222790481, 4.535129111083328, 4.429456776138653, 4.861693549456037, 4.521626148252058, 4.568893808930106, 4.781973292575669, 4.513690409202717, 4.458287994905078, 4.825400901885596, 4.5705319002299785, 4.760240199821801, 4.458168240597617, 4.422684553115378, 4.659786366021415, 4.249644868538251, 4.411577367191763, 4.373235153236783, 4.856100664941845, 4.635837237725548, 4.635899492080892, 4.647597986707642, 4.928502916230688, 4.8536990780995115, 4.433823455201326, 4.5176712636588565, 4.701145466441961]",0.0,4.593609102675276,ABC7D7E20,4,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6786915208510145,GGA_U,Ca-Fe-Mn-O-Sr,0.02001840189236,-2.387538721400862,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Mn, Fe",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076488,Sr6Ca2Fe3(CoO4)5,1.6546518165486153,0.7049095348194698,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[3.692836613860381, 3.604769342792482, 3.534629348232967, 3.5339488743910783, 4.648842841884721, 4.218364931439062, 3.350666599408743, 3.326710253517434, 4.315477881717648, 4.582303041172082, 4.613152121507956, 4.416440704894269, 3.669934050897869, 3.411430560830655, 3.750550154324979, 4.311649875614674, 3.802057857777871, 3.5983552881722423, 4.016622583647286, 3.502411517321569, 4.569085387682771, 3.692543252563737, 4.307303092762999, 3.65632245461476]",0.0,3.9219336929595934,A2B3C5D6E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6673460091655357,GGA_U,Ca-Co-Fe-O-Sr,0.0391469481684,-2.207947944097223,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076502,Sr4Ca4Fe3(CoO4)5,1.6298926849581836,0.7175970331146542,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[3.633557923553909, 4.545177898776235, 3.484237034687075, 4.518071106932041, 4.153773777884442, 3.862676447163947, 4.042340486419479, 4.329908508291626, 4.31265184521962, 3.516460273188001, 3.442976681718416, 4.266590897022021, 4.704375635910902, 4.34887902982532, 4.223493249155931, 4.085988079511398]",0.0,4.091947429703772,A3B4C4D5E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.654779864476862,GGA_U,Ca-Co-Fe-O-Sr,0.047937016305570006,-2.217424614861111,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076516,Sr5Ca3Fe7CoO20,2.3212975611615447,0.23592839273448543,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.494026581627877, 4.697050017729684, 4.4806426406917215, 3.972423793648256, 4.705764697129163, 4.176695063314411, 4.785987197470633, 4.749813783211931, 4.03356500457232, 4.471189450436736, 4.021525071842856, 4.783811242021422, 4.766959832389605, 4.414268742854854, 4.063652639141694, 4.744883898572498, 4.281356985039643, 4.554221626753558, 4.417402777611412, 4.76651078047562]",0.0,4.469087591326795,AB3C5D7E20,3,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6485269251186008,GGA_U,Ca-Co-Fe-O-Sr,0.027270371666652003,-2.347186722569445,0.39480000000000004,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1076631,Sr7CaFe6(CoO10)2,1.6751843156738002,0.701546158719635,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.647519149106284, 4.62104793404651, 4.556760077299575, 4.247887286671044, 4.678973556948613, 4.514399752397155, 4.621147965066357, 3.7442898757578673, 4.259144766666424, 4.458407697613068, 4.478145748515922, 4.552971928674627, 4.038981325899358, 4.217504182790977, 4.5788840033605975, 4.658487662850174, 4.105208044892708, 4.520778358409096, 4.422333510118833, 4.730946122505744, 3.926717281977047, 4.352745197514459, 4.553457679760471, 4.391165414220313, 3.9697661145065473, 4.4156742792438735, 4.68820486218682, 4.210394680989743]",0.0,4.398640873571078,AB2C6D7E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6516391882054173,GGA_U,Ca-Co-Fe-O-Sr,0.021093493654513,-2.303141564652778,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076675,SrCa3(Co2O5)2,1.5749360882934105,0.7526252416620306,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D10,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.6312132117345457,GGA_U,Ca-Co-O-Sr,0.033900089212965,-2.147788814513888,0.016300000000000002,4,Triclinic,1,P1,oxide,None,"Ca, Sr",Co,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076718,Sr2Mn2O5,1.3776602967137084,0.894648384869803,Tricapped triangular prism (three square-face caps),1,1a,1,"[2.818994253598918, 2.8138884252361542, 2.894357107262358, 2.859075869300127]",0.0,2.846578913849389,A2B2C5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.7018909617671354,GGA_U,Mn-O-Sr,0.023967226111111004,-2.547335910095785,0.0,3,Orthorhombic,mm2,Ima2,oxide,None,Sr,Mn,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076758,Sr7CaFe5Co3O20,1.5481762538265644,0.7842572237552705,no_data,1,no_data,1,no_data,0.0,no_data,AB3C5D7E20,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6471559708044694,GGA_U,Ca-Co-Fe-O-Sr,0.032065805208318005,-2.262954629097223,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076761,Sr3Ca(Fe2O5)2,1.7647236891550773,0.6437764614926701,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.6574383029906645,GGA_U,Ca-Fe-O-Sr,0.015285220677084,-2.377882791597222,0.7409999999999991,4,Triclinic,1,P1,oxide,None,"Ca, Sr",Fe,None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076769,Sr6Ca2Fe5Co3O20,1.6143921463246045,0.7341734483468996,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,1a,1,"[4.5161128069415835, 4.68860204000654, 4.754748315249683, 4.599360426308287, 4.702458027400095, 4.157953177868655, 3.707105919724178, 3.803197770644814, 4.284842519500046, 4.493547652813995, 4.190390917911465, 3.962927139819355, 4.489006659954793, 3.903637062463047, 4.702954408051534, 4.327831382952007, 4.382723796422199, 3.865571442228275, 4.020787799710482, 4.832693151771958, 4.275251164500437, 4.04837609944735, 4.207861192141767, 3.890260045664024]",0.0,4.283675038312357,A2B3C5D6E20,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.645280645473643,GGA_U,Ca-Co-Fe-O-Sr,0.035702199435775,-2.269821940833333,0.0,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1076884,Sr6Ca2Fe7CoO20,2.244485808024149,0.29251076449848434,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,1a,1,"[4.422434271826407, 4.55672403741127, 4.550848487140449, 4.790650683579046, 4.601483474551789, 4.041500382189407, 4.738042173623022, 4.703413400864095, 4.35346801265552, 4.500239066719708, 4.38210628386128, 4.023597344552943, 4.446785766633359, 4.7216137645324565, 4.603964995651355, 4.24859139688639, 4.626053328900434, 4.715320992842776, 4.130726348358316, 4.796520348462537, 4.3080584481048785, 4.744381934153973, 4.209768478206667, 4.716912208628692]",0.0,4.497216901264032,AB2C6D7E20,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.650223955431404,GGA_U,Ca-Co-Fe-O-Sr,0.023809254800346003,-2.340144133472222,0.2066,5,Triclinic,1,P1,oxide,None,"Ca, Sr","Fe, Co",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1077875,Sr2RhO4,3.0499949897126477,-0.21820523298915387,Tricapped triangular prism (three square-face caps),1,2e,1,[3.386276025414843],0.0,3.386276025414843,AB2C4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.683107941335029,SCAN,O-Rh-Sr,0.025745587500000004,-2.339764912857142,0.0,3,Tetragonal,4/mmm,I4/mmm,oxide,None,Sr,Rh,None,None,None,"O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
