material_id,chem_formula,R$_0$,B,Cs_chemenv,num_Cs_chemenvs,Cs_wyckoff,num_Cs_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Cs_sites,num_CN_env,num_charge_states,CsX_coordn,CsO_coordn,mean_coordn_Cs-X,min_coordn_Cs-X,max_coordn_Cs-X,mean_coordn_Cs-O,min_coordn_Cs-O,max_coordn_Cs-O,mean_Cs_charge,min_Cs_charge,max_Cs_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CsO_BondL
mp-1178463,Cs4SiO4,1.839514084052145,0.7933738464587846,"See-saw, Trigonal bipyramid, Trigonal prism",3,4e,1,"[13.345781995232198, 7.9308635061783175, 6.848853456703528, 9.646086519339612]",1.0,9.442896369363414,AB4C4,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Cs-O-Si,0.002155552777777,-2.2009731584578542,2.4373,3,Monoclinic,2/m,P2_1/c,silicate,Cs,,,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.102707041923537
mp-1178471,Cs2(B2O3)9,3.3963703940267123,-0.0315570537278428,Metabidiminished icosahedron,1,4c,1,[6.629751560814072],1.0,6.629751560814072,A2B18C27,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-O,0.023462128919533,-2.5264405863286763,5.0938,3,Orthorhombic,222,C222_1,oxide,Cs,,,,,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.31626115035303
mp-1178475,Cs5YO4,1.966564053420231,0.8277816477735203,"See-saw, Octahedron, Tetrahedron",3,4e,1,"[5.57997430902536, 5.911675455281154, 5.49874164438332, 4.974579808763088, 5.9884151894347895]",0.8,5.590677281377543,AB4C5,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Y,0.001066919249993,-1.825689099249999,1.9342,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Y,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.094683096071029
mp-1178539,Cs3ScO3,2.1984848516247832,0.6385926335462653,"Tetrahedron, Octahedron, Trigonal bipyramid",3,4e,1,"[5.956197853596488, 7.243630081735356, 8.556041326996555]",1.0,7.251956420776132,AB3C3,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Sc,0.010390159285709,-2.172365230714285,2.4443,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Sc,,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.146266096496911
mp-1178583,Cs3DyO3,2.746137298946195,0.3064463644193924,"Tetrahedron, Octahedron, Trigonal bipyramid",3,4e,1,"[5.319640275898514, 6.009890080041211, 7.61581265220909]",1.0,6.315114336049606,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Cs-Dy-O,0.026126287500002,-2.116323140357142,2.0884,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"C, O",,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,3.1205150558844066
mp-1181688,Cs2K2B10O17,2.896383958942733,0.2050331316529611,Bicapped octahedron (cap faces with one edge in common),1,1a,1,"[10.32392027747315, 10.371367204510404, 10.277446690772397, 10.361828578582829]",1.0,10.333640687834695,A2B2C10D17,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-K-O,0.00036635483871,-2.795557113725064,4.933,4,Triclinic,1,P1,oxide,"K, Cs",,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.35394870666249
mp-1181689,Cs3Ba4C3O9F5,1.628493708515424,0.748621323061202,Pentagonal-face capped pentagonal antiprism,1,6c,1,[5.766071391817583],1.0,5.766071391817583,A3B3C4D5E9,1,1,1,[9.0],[7.0],9.0,9.0,9.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Ba-C-Cs-F-O,0.004711984401042,-2.909968350269397,4.7611,5,Hexagonal,6mm,P6_3mc,fluoride,Cs,Ba,,,,B,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,3.3587467208750272
mp-1181702,Cs3H(SeO4)2,2.8677588506527893,0.2024434291672132,"Hexagonal bipyramid, Bicapped square prism (adjacent faces), Metabidiminished icosahedron",3,2e,1,"[5.621431237753302, 7.575148553769627, 7.381113927797808]",1.0,6.859231239773579,AB2C3D8,3,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-H-O-Se,0.001632107499999,-1.662171125350215,3.487999999999999,4,Monoclinic,2/m,P2_1/m,oxide,Cs,,,,,,"H, C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.313479985971119
mp-1184398,Cs3Mo2BrO7,4.833961856303614,-0.5631445839930833,"Anticuboctahedron, Bicapped square prism (adjacent faces)",2,"4f, 2c",2,"[8.25395120098278, 4.395592416268868]",0.5,6.324771808625824,AB2C3D7,2,2,1,"[9.0, 10.0]","[6.0, 9.0]",9.5,9.0,10.0,7.5,6.0,9.0,1.0,1.0,1.0,2.0,2,2,"Br-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Br-Cs-Mo-O,0.004129156634614,-2.126652912612732,2.8825000000000003,4,Hexagonal,6/mmm,P6_3/mmc,hypobromite,Cs,,Mo,,,B,"C, O",Br,,,,"B $\in$ [-1, -0.1]",Negative B,3.388431148262502
mp-1189563,CsCoO2,3.2284048552653184,-0.0429945215038349,Bicapped octahedron (cap faces with one atom in common),1,4f,1,[9.466362922757062],1.0,9.466362922757062,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Cs-O,0.000546021249999,-1.432468523663793,0.6383999999999991,3,Monoclinic,2/m,C2/c,oxide,Cs,,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.119733867339816
mp-1189724,CsCoO2,3.297872137019515,-0.0892728102266705,Bicapped octahedron (cap faces with one atom in common),1,4f,1,[9.595899669734244],1.0,9.595899669734244,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Cs-O,0.0,-1.433014544913794,0.4868,3,Orthorhombic,mmm,Cmce,oxide,Cs,,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1192863191072426
mp-1190751,Cs2H2C2O5,3.250015261082839,0.0450707749102527,Square-face bicapped trigonal prism,1,4f,1,[7.011085030305991],1.0,7.011085030305991,A2B2C2D5,1,1,1,[10.0],[8.0],10.0,10.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,C-Cs-H-O,0.036430835946968,-1.722694209710031,3.4412000000000003,4,Monoclinic,2/m,C2/c,oxide,Cs,,,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.236305325965498
mp-1191022,CsY(MoO4)2,2.842122439881195,0.2303327242279554,Bicapped square prism (adjacent faces),1,2f,1,[7.050945900369526],1.0,7.050945900369526,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mo-O-Y,0.025798274999999,-2.533941935804598,3.6146,4,Monoclinic,2/m,P2/c,oxide,Cs,,"Y, Mo",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3518137626120312
mp-1191216,Cs4Fe2O5,2.8464496517836886,0.2136072202758049,"Square antiprism, Octahedron, Trigonal prism",3,"4f, 2e",2,"[7.259977445315896, 7.023921612060308, 8.996721655753374]",1.0,7.760206904376527,A2B4C5,3,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Cs-Fe-O,0.0,-1.617868950329153,0.523299999999999,3,Monoclinic,2/m,C2/c,oxide,Cs,,Fe,,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1673675766372043
mp-1191606,CsHCO3,3.632495930855446,-0.0117035552588213,Square-face bicapped trigonal prism,1,4e,1,[5.337540167832575],1.0,5.337540167832575,ABCD3,1,1,1,[10.0],[9.0],10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,C-Cs-H-O,0.00190990875,-1.867099028484195,4.5588,4,Monoclinic,2/m,P2_1/c,bicarbonate,Cs,,,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3638851421478937
mp-1191993,CsGd(MoO4)2,3.1354038704846223,0.1086949084351701,Bicapped square prism (adjacent faces),1,2f,1,[6.72941412556447],1.0,6.72941412556447,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cs-Gd-Mo-O,0.001516599583334,-2.5279756608045982,3.1586,4,Monoclinic,2/m,P2/c,oxide,Cs,,Mo,,,,"C, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,3.315545316699204
mp-1191996,CsP2(HO2)3,3.102482872762677,0.137859504741123,Bicapped square prism (adjacent faces),1,2i,1,[3.615107171250041],0.0,3.615107171250041,AB2C3D6,1,1,1,[11.0],[10.0],11.0,11.0,11.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,Cs-H-O-P,0.028939917345237,-2.059007184807573,5.861000000000001,4,Triclinic,-1,P-1,oxide,Cs,,,,,,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.383923777711484
mp-1192419,CsHSO4,3.3667967696653123,0.0047692886593919,Pentagonal prism,1,4e,1,[2.403142516135181],0.0,2.403142516135181,ABCD4,1,1,1,[12.0],[10.0],12.0,12.0,12.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",SCAN,Cs-H-O-S,0.0,-1.959486448700739,5.3412,4,Monoclinic,2/m,P2_1/c,bisulfate,Cs,,,,,,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.249791965739692
mp-1192530,CsPPbO4,3.795726674891884,-0.292911991660388,Bicapped octahedron (cap faces with one atom in common),1,4c,1,[8.00937508246579],1.0,8.00937508246579,ABCD4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Cs-O-P-Pb,0.0,-2.42757103775686,4.0581,4,Orthorhombic,mmm,Pnma,oxide,Cs,,,,Pb,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,3.197955635841089
mp-1192638,Cs4U3Si4O17,3.4066142629286444,-0.1404616136729382,"Square-face capped square prism, Dodecahedron with triangular faces - p2345 plane normalized",2,2i,1,"[6.02550914352295, 6.177462266814697]",1.0,6.101485705168823,A3B4C4D17,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",r2SCAN,Cs-O-Si-U,0.0,-3.256705192629312,0.0235,4,Monoclinic,2/m,C2/m,oxide,Cs,,,,,Si,"C, O, S",,,,U,"B $\in$ [-1, -0.1]",Negative B,3.1535398959480148
mp-1192732,Cs3H(SeO4)2,2.940581834918077,0.1839648644354907,"Octahedron, Square-face bicapped square antiprism",2,"4f, 2e",2,"[4.715673373458635, 6.9946051171147285]",0.5,5.855139245286682,AB2C3D8,2,2,1,"[12.0, 9.0]","[10.0, 9.0]",10.5,9.0,12.0,9.5,9.0,10.0,1.0,1.0,1.0,1.5,1,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,Cs-H-O-Se,0.000584166428571,-1.663219066421644,3.7763,4,Monoclinic,2/m,C2/c,oxide,Cs,,,,,,"H, C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3202159126060846
mp-1192933,CsAlSiO4,3.3198358144886067,0.026841892567444,Metabidiminished icosahedron,1,4a,1,[11.629929775085982],1.0,11.629929775085982,ABCD4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cs-O-Si,0.0,-3.186565120307881,4.466799999999999,4,Orthorhombic,mm2,Pna2_1,silicate,Cs,,,,Al,Si,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3228441959144024
mp-1193066,Cs3FeO3,2.504577007796608,0.423982461799873,"Square-face capped trigonal prism, Trigonal bipyramid",2,4e,1,"[4.885747974384572, 11.053260058691647, 5.999141524671908]",0.667,7.312716519249377,AB3C3,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Cs-Fe-O,0.0,-1.547254847352217,2.1129,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,Fe,,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.075369134839704
mp-1193081,Cs6Cr2O7,3.179020636833012,0.0081328836991696,"Square-face capped trigonal prism, Octahedron, Pentagonal pyramid",3,4e,1,"[6.064312563567802, 8.406809845610308, 8.98349272113169]",1.0,7.8182050434366,A2B6C7,3,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cr-Cs-O,0.0,-1.857782984195404,1.643999999999999,3,Monoclinic,2/m,P2_1/c,dichromate,Cs,,Cr,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.153459303645794
mp-1193131,Cs2PbN2(ClO3)2,1.83130966944587,0.66601921770096,Anticuboctahedron,1,4e,1,[8.362381266824725],1.0,8.362381266824725,AB2C2D2E6,1,1,1,[12.0],[8.0],12.0,12.0,12.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Cl-Cs-N-O-Pb,0.0,-1.468844774562333,2.8095,5,Tetragonal,4/mmm,I4_1/amd,chlorate,Cs,,,,Pb,,"C, N, O, P",Cl,,,,"B $\in$ [0.5, 1]",Positive B,3.4313761058348042
mp-1193656,Cs2WO4,1.4088723104057994,0.8686272979178865,"Square-face monocapped antiprism, Bicapped square prism (adjacent faces)",2,4c,1,"[4.01959655811242, 8.27827888104555]",0.5,6.148937719578985,AB2C4,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-W,0.0,-2.252970350258624,4.544799999999999,3,Orthorhombic,mmm,Pnma,oxide,Cs,,W,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.3370921495940125
mp-1194312,Cs2MoO4,1.418656069812367,0.8611256650305308,"Square-face monocapped antiprism, Bicapped square prism (adjacent faces)",2,4c,1,"[8.323522685841317, 4.130596923439942]",0.5,6.227059804640629,AB2C4,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-Mo-O,0.0,-2.203920136687191,4.6118,3,Orthorhombic,mmm,Pnma,oxide,Cs,,Mo,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.3254728040664174
mp-1194629,CsSc(SeO3)2,4.412441292460423,-0.4013904702464004,Hexagonal prism,1,4c,1,[2.998961604414374],0.0,2.998961604414374,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cs-O-Sc-Se,0.0,-2.167684215684267,4.1332,4,Orthorhombic,mmm,Pnma,oxide,Cs,,Sc,,,,"C, O, S, Se",,,,,"B $\in$ [-1, -0.1]",Negative B,3.434503622836445
mp-1194926,Cs3Gd(PO4)2,2.875246850908275,0.2010759199323352,"Triangular-face bicapped trigonal prism, Bicapped octahedron (cap faces with one atom in common), Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)",4,2a,1,"[5.513865992913111, 4.973383078564231, 9.993897561126383, 11.561880953282746, 7.5055682691299275, 12.757495343153542]",0.833,8.717681866361657,AB2C3D8,4,3,1,"[10.0, 8.0, 9.0]","[10.0, 8.0, 9.0]",9.0,8.0,10.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Cs-Gd-O-P,0.0,-2.9376609213036597,3.1528,4,Monoclinic,2,P2_1,phosphate,Cs,,,,,,"C, O, P",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,3.310782076258064
mp-1195000,CsZn2B3O7,3.022217117855183,0.1080437350080083,"Cube, Square-face capped square prism",2,2a,1,"[6.918424761826733, 7.488076282783742, 5.859936863591255]",1.0,6.75547930273391,AB2C3D7,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,B-Cs-O-Zn,0.010651954679479,-2.2949829568589752,3.5131,4,Orthorhombic,mm2,Cmc2_1,triborate,Cs,,Zn,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.27805500843161
mp-1195142,Cs2ErSi6O14F,3.1018848837444906,0.1314331712611426,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D6E14,2,2,1,"[7.0, 8.0]","[7.0, 7.0]",7.5,7.0,8.0,7.0,7.0,7.0,1.0,1.0,1.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",GGA,Cs-Er-F-O-Si,0.004651581597222,-3.301847211325432,4.7321,5,Orthorhombic,mmm,Cmce,fluoride,Cs,,,,,Si,"C, O, S",F,,Er,,"B $\in$ [0.1, 0.5]",Positive B,3.3751026823815757
mp-1195571,Cs2Mg2(WO4)3,1.4737461955686348,0.8662994262303372,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",2,4a,1,"[6.44016732054804, 2.137427768682472]",0.5,4.288797544615257,A2B2C3D12,2,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mg-O-W,0.021879610394739,-2.426476608121597,4.659,4,Cubic,23,P2_13,oxide,Cs,Mg,W,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.3854019574198504
mp-1195679,Cs2Th(Si2O5)3,3.38597660086367,0.0484196143683848,no_data,1,no_data,1,no_data,0.0,no_data,AB2C6D15,2,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",SCAN,Cs-O-Si-Th,0.0,-3.308357584554598,4.7695,4,Orthorhombic,mm2,Cmc2_1,oxide,Cs,,,,,Si,"C, O, S",,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.511886986591462
mp-1196065,Cs2I4O11,3.4990792999314,-0.1002847772722298,Tricapped triangular prism (three square-face caps),1,2b,1,"[4.16547809875956, 3.3957841133294773]",0.0,3.7806311060445186,A2B4C11,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",r2SCAN,Cs-I-O,0.003588342647054,-1.149741326724137,2.8686,3,Hexagonal,6,P6_3,oxide,Cs,,,,,,"C, O",I,,,,"B $\in$ [-1, -0.1]",Negative B,3.2730421381326607
mp-1196318,Cs2Li3B3P6(PbO12)2,3.5281789977696603,-0.084804588600373,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E6F24,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Cs-Li-O-P-Pb,0.0,-2.683245777116686,5.0959,6,Cubic,23,P2_13,oxide,"Li, Cs",,,,Pb,B,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3479542097114896
mp-1196533,CsNO3,2.100537055002822,0.5533364921844285,"Cuboctahedron, Octahedron",2,"4b, 4a",2,"[5.529113926891915, 16.545062355683456]",1.0,11.037088141287686,ABC3,2,2,1,"[12.0, 6.0]","[12.0, 6.0]",9.0,6.0,12.0,9.0,6.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-N-O,0.021673316333334,-1.392881108931035,3.276399999999999,3,Cubic,m-3,Pa-3,nitrate,Cs,,,,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.343875384865103
mp-1196579,Cs2CuSi5O12,3.0701276491737435,0.1377918605528311,"Truncated tetrahedron, Bicapped square prism (adjacent faces)",2,8c,1,"[7.062148501701189, 8.865341420593092]",1.0,7.963744961147141,AB2C5D12,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cs-Cu-O-Si,0.006159259124999,-2.867034138028017,0.1801,4,Orthorhombic,mmm,Pbca,oxide,Cs,,Cu,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.4569109356946885
mp-1196865,Cs8In2O7,3.1304178866573658,-0.0360007219385955,"See-saw, Square pyramid, Trigonal bipyramid, Tetrahedron",4,4e,1,"[5.414475541858903, 7.10731500012392, 12.35963574746261, 5.331536069720244]",1.0,7.55324058979142,A2B7C8,4,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",r2SCAN,Cs-In-O,0.0,-1.464555205294118,1.8541,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,In,,"C, O",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.046284948709168
mp-1197350,CsFeBP3O11,3.3067417453000125,-0.0190241954203697,Triangular cupola,1,4c,1,[9.150197431958622],1.0,9.150197431958622,ABCD3E11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Cs-Fe-O-P,0.004326784852937,-2.605139810014731,2.452,5,Orthorhombic,mmm,Pnma,oxide,Cs,,Fe,,,B,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2739625045983423
mp-1197494,CsVP3HO10,1.875449322559323,0.6315602209693809,Square-face bicapped square antiprism,1,4e,1,[9.145930338643385],1.0,9.145930338643385,ABCD3E10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-H-O-P-V,0.0,-2.591905020145859,0.0,5,Monoclinic,2/m,C2/c,oxide,Cs,,V,,,,"H, C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,3.3328208126259127
mp-1197584,CsH3(SeO4)2,3.254160004987169,0.0691456910296887,Hendecahedron,1,4e,1,[10.117404725791229],1.0,10.117404725791229,AB2C3D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-H-O-Se,0.0,-1.325113565399476,3.6551,4,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"H, C, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.4475725935587223
mp-1197828,Cs2MnH12(SO7)2,2.7860108762791937,0.3317696970751289,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[4.475896946720162],0.0,4.475896946720162,AB2C2D12E14,1,1,1,[13.0],[9.0],13.0,13.0,13.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-H-Mn-O-S,0.0,-1.655159337491738,4.2046,5,Monoclinic,2/m,P2_1/c,oxide,Cs,,Mn,,,,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.239685261956515
mp-1197853,CsH2SNO3,2.499533153418599,0.4913900401440816,Triangular cupola,1,4e,1,[6.240154868284878],1.0,6.240154868284878,ABCD2E3,1,1,1,[10.0],[8.0],10.0,10.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,3.0,3,3,"N3-, H+, O2-","Alkali Metals, Nonmetals",GGA,Cs-H-N-O-S,0.048387961115445,-1.456993539331896,5.1346,5,Monoclinic,2/m,P2_1/c,nitrate,Cs,,,,,,"H, C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2688930852655718
