material_id,chem_formula,R$_0$,B,Sn_chemenv,num_Sn_chemenvs,Sn_wyckoff,num_Sn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sn_sites,num_CN_env,num_charge_states,mean_coordn_Sn-X,min_coordn_Sn-X,max_coordn_Sn-X,mean_coordn_Sn-O,min_coordn_Sn-O,max_coordn_Sn-O,mean_Sn_charge,min_Sn_charge,max_Sn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SnO_BondL,SnX_coordn,SnO_coordn
mp-2714892,Na2Zn5Sn3(SO4)12,1.9170127099842704,0.3791480415494622,Octahedron,1,1a,1,"[0.2005848101269747, 0.3615579609075627, 0.2819893275616526, 0.318646037081163, 0.35446193257338365, 0.3465455718444585, 0.29459572400851725, 0.17255237780760962, 0.18494895804834594]",0.0,0.2795425222177409,A2B3C5D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Sn-Zn,0.0011620429582999,-1.881049523396552,1.5830000000000002,5,Triclinic,1,P1,sulfate,Na,,Zn,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0716236713409573,[6.0],[6.0]
mp-2714968,Na7Sc2Si3Sn2(PO8)3,1.7915636627072602,0.703057165807362,Octahedron,1,1a,1,"[0.4706245109435027, 0.4676589693725484, 0.5270582605252803, 0.5380964832658875, 0.4886124583772849, 0.5623932900970025]",0.0,0.5090739954302511,A2B2C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Si-Sn,0.0344439831808909,-2.8082530543150503,3.3052,6,Triclinic,1,P1,oxide,Na,,Sc,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.077963107951833,[6.0],[6.0]
mp-2715027,Na8Mg3Sn(PO4)6,1.6735355725570098,0.9968490886283418,Octahedron,1,"1a, 1c",2,"[1.0328222166029004, 0.48977932324652995, 0.7071528738977589]",0.0,0.7432514712490631,AB3C6D8E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Sn,0.014981454980159,-2.696633057195833,1.7843999999999998,5,Trigonal,3,P3,phosphate,Na,Mg,,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0785013992418166,[6.0],[6.0]
mp-2715065,Na6Zn7Sn(SO4)12,1.7201872684864206,0.8692923621829131,Octahedron,1,1a,1,"[0.4047485881339827, 0.41712477202850057, 0.3915961375624862]",0.0,0.40448983257498977,AB6C7D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Sn-Zn,0.0149787543074975,-1.948412408828052,2.6018,5,Triclinic,1,P1,sulfate,Na,,Zn,,Sn,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.072870140690505,[6.0],[6.0]
mp-2715074,Na6Ca7Sn(SO4)12,1.778418794205796,0.802220773259028,Octahedron,1,1a,1,"[0.4664047286369043, 0.48324772280470907, 0.44968353783360904]",0.0,0.46644532975840747,AB6C7D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Na-O-S-Sn,0.0277955969144159,-2.389845086710936,2.2456,5,Triclinic,1,P1,sulfate,Na,Ca,,,Sn,,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.103882049999116,[6.0],[6.0]
mp-2715080,Na5Mg2Sn2P5SO24,1.8149402034368527,0.6416441009282444,Octahedron,1,1a,1,"[0.477835251020312, 0.4476569063441218, 0.28820669801654186, 0.6327767609945022, 0.255410549350316, 0.7282809924157962]",0.0,0.47169452635693165,AB2C2D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-S-Sn,0.0368870584017102,-2.55661858528062,2.1945,6,Triclinic,1,P1,oxide,Na,Mg,,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0768601803030724,[6.0],[6.0]
mp-2715088,Na8Ca3Sn(PO4)6,1.768171726928714,0.8216743358610555,Octahedron,1,"1a, 1c",2,"[0.7284162200983095, 0.5473658585873045, 1.094970711090469]",0.0,0.7902509299253611,AB3C6D8E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Na-O-P-Sn,0.0356152815787984,-2.754677396600594,1.5316000000000003,5,Trigonal,3,P3,phosphate,Na,Ca,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.102134483874244,[6.0],[6.0]
mp-2715091,Na6Mg7Sn(SO4)12,1.6796361881861803,0.9667398688015908,Octahedron,1,1a,1,"[0.3416940394031855, 0.3526712299351146, 0.33344798596040576]",0.0,0.34260441843290196,AB6C7D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-S-Sn,0.0006954396396361,-2.272713092003728,2.7913,5,Triclinic,1,P1,sulfate,Na,Mg,,,Sn,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.071854807533835,[6.0],[6.0]
mp-2715108,Na2NbSi2SnPO12,1.9072740505154853,0.3601391578360492,Octahedron,1,6a,1,[0.3695180412271042],0.0,0.3695180412271042,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-P-Si-Sn,0.0449706445175408,-2.7731561236351645,2.7818000000000005,6,Monoclinic,m,Cc,oxide,Na,,Nb,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.055698675780924,[6.0],[6.0]
mp-2715149,Na2TaSi2SnPO12,1.9042833749663024,0.3595890330071224,Octahedron,1,6a,1,[0.34110856205201034],0.0,0.34110856205201034,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Ta,0.0401237834210519,-2.837497118319376,3.608800000000001,6,Monoclinic,m,Cc,oxide,Na,,Ta,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0524789710080533,[6.0],[6.0]
mp-2715229,Na3ZnSn(PO4)3,1.8356194589767367,0.6164354060963919,Octahedron,1,4a,1,[0.7140164461301325],0.0,0.7140164461301325,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sn-Zn,0.0453891017750009,-2.4733826276533235,2.3572,5,Monoclinic,m,Cc,phosphate,Na,,Zn,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.086260970265716,[6.0],[6.0]
mp-2715231,Na3HfSi2SnPO12,1.8776967845475825,0.4951288942331775,Octahedron,1,1a,1,"[0.5726133513407848, 0.4481257228978903, 0.43945003325860915, 0.4949225588811729]",0.0,0.4887779165946143,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-Na-O-P-Si-Sn,0.0209232048888852,-2.892565063314038,3.3881,6,Triclinic,1,P1,oxide,Na,,Hf,,Sn,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0809144961843784,[6.0],[6.0]
mp-2715242,Na3MgSn(PO4)3,1.82298301994346,0.6327206231801548,Octahedron,1,2a,1,"[0.7803132146279533, 0.7272715576789588, 0.7570617366052751]",0.0,0.7548821696373959,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Sn,0.0141766873749986,-2.6418478194866584,2.593,5,Monoclinic,m,Cc,phosphate,Na,Mg,,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.080012759454777,[6.0],[6.0]
mp-2715243,Na3CaSn(PO4)3,1.8938350986661423,0.5594862668880725,Octahedron,1,4a,1,[0.9161168053938178],0.0,0.9161168053938178,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Na-O-P-Sn,0.0443656998249899,-2.668485182653324,1.9935,5,Monoclinic,m,Cc,phosphate,Na,Ca,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.121500595558523,[6.0],[6.0]
mp-2715282,Na3TaSi3SnO12,1.852586357514626,0.5113180737352533,Octahedron,1,4a,1,[0.4259681868078575],0.0,0.4259681868078575,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-Si-Sn-Ta,0.017139852833333,-2.859363738323564,3.6974,5,Monoclinic,m,Cc,oxide,Na,,Ta,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.060823895472027,[6.0],[6.0]
mp-2715316,Na3NbSi3SnO12,1.8731083938784576,0.4607099618413556,Octahedron,1,4a,1,[0.4080088098496074],0.0,0.4080088098496074,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-Si-Sn,0.0266331205833347,-2.7953280878318965,2.9701,5,Monoclinic,m,Cc,oxide,Na,,Nb,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.060735202534671,[6.0],[6.0]
mp-2715333,Na3NbSi3SnO12,1.8246494346996869,0.5779304165765272,Octahedron,1,2a,1,"[0.5082819487023507, 0.4978755542699338, 0.5001604840937]",0.0,0.5021059956886614,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-Si-Sn,0.027371778291668,-2.794589430123564,2.9655,5,Monoclinic,m,Cc,oxide,Na,,Nb,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.059872293433469,[6.0],[6.0]
mp-2715344,Na6MgSi2Sn3(PO6)4,1.8390448677200069,0.5658226832671361,Octahedron,1,1a,1,"[0.4438572038010055, 0.4491017797160059, 0.5724583422091603, 0.6385478052688767, 1.085075685212187, 0.7001163067863906, 0.33765070115265683, 0.5383706078909286, 0.5821906028477184]",0.0,0.5941521149872144,AB2C3D4E6F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Si-Sn,0.0441803840041679,-2.602082155254516,2.3661,6,Triclinic,1,P1,oxide,Na,Mg,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.070356344497305,[6.0],[6.0]
mp-2715425,Na3TaSi3SnO12,1.8245967473528013,0.5770059224706211,Octahedron,1,2a,1,"[0.5535420364957909, 0.5378397396908622, 0.5400426285325978]",0.0,0.543808134906417,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-Si-Sn-Ta,0.0175877755833333,-2.8589158155735634,3.7104,5,Monoclinic,m,Cc,oxide,Na,,Ta,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.059442413531744,[6.0],[6.0]
mp-2715474,Na3Si2Sn2PO12,1.806974266110512,0.6428308818867408,Octahedron,1,6a,1,"[0.4262025630645143, 0.5124105573471577]",0.0,0.469306560205836,AB2C2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Na-O-P-Si-Sn,0.0411649659583313,-2.57868791193904,2.9473,5,Monoclinic,m,Cc,oxide,Na,,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.069446908126076,[6.0],[6.0]
mp-2715479,Na3MgSn(PO4)3,1.8126719662271007,0.663197492988045,Octahedron,1,4a,1,[0.7268340649958748],0.0,0.7268340649958748,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Sn,0.013625770958332,-2.642398735903325,2.5556,5,Monoclinic,m,Cc,phosphate,Na,Mg,,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0823284145793166,[6.0],[6.0]
mp-2715485,Na3HfSi2SnPO12,1.790445227629019,0.6961076505217111,Octahedron,1,1a,1,"[0.4064058486683216, 0.5529649213992316, 0.5381513310274261, 0.45082639259974794, 0.5113758027441958, 0.4659098803804579]",0.0,0.4876056961365634,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-Na-O-P-Si-Sn,0.0243802680138838,-2.88910800018904,3.27,6,Triclinic,1,P1,oxide,Na,,Hf,,Sn,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.074671910910164,[6.0],[6.0]
mp-2715487,Na3Si2Sn2PO12,1.8579418891879824,0.5229386093513568,Octahedron,1,4a,1,"[0.4497260597407017, 0.4723809837029831]",0.0,0.4610535217218424,AB2C2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Na-O-P-Si-Sn,0.0393674594583313,-2.58048541843904,2.9264,5,Monoclinic,m,Cc,oxide,Na,,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.072216527380036,[6.0],[6.0]
mp-2715492,Na3ZnSn(PO4)3,1.813389586561916,0.6586106949038057,Octahedron,1,2a,1,"[0.642052475388415, 0.5908087173143415, 0.6221031839559676]",0.0,0.6183214588862415,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sn-Zn,0.0446692278583329,-2.474102501569992,2.3386,5,Monoclinic,m,Cc,phosphate,Na,,Zn,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.080934705392856,[6.0],[6.0]
mp-2715501,Na3ScSiSn(PO6)2,1.8195380729298432,0.6547715823763662,Octahedron,1,2a,1,"[0.6925696240947115, 0.721928206967777, 0.6044403229323237]",0.0,0.6729793846649375,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Si-Sn,0.0413090546833307,-2.804322772837849,2.6552,6,Monoclinic,m,Cc,oxide,Na,,Sc,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0865410277485026,[6.0],[6.0]
mp-2715509,Na3CaSn(PO4)3,1.908585187396786,0.5339366689454812,Octahedron,1,2a,1,"[0.7888792187758807, 0.7451139715163824, 0.7754627046316186]",0.0,0.7698186316412938,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Na-O-P-Sn,0.047707220991656,-2.6651436614866584,1.9157,5,Monoclinic,m,Cc,phosphate,Na,Ca,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.125465184856432,[6.0],[6.0]
mp-2715514,Na3ScSiSn(PO6)2,1.7621220010710033,0.798162692922031,Octahedron,1,4a,1,[0.7264727970745577],0.0,0.7264727970745577,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Si-Sn,0.0416945245999977,-2.803937302921182,2.7839,6,Monoclinic,m,Cc,oxide,Na,,Sc,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0875479365424403,[6.0],[6.0]
mp-2715537,Na2Nb4Si7Sn4S5O48,1.949960926135367,0.2590106975330885,Octahedron,1,1a,1,"[0.4249176211647844, 0.4130788774898857, 0.37018453623655584, 0.4159046968554062, 0.5177675841230859, 0.4474518402996058, 0.39291125244144504, 0.4542547103345904, 0.34851630527224053, 0.28875690982397256, 0.41404736512849283, 0.40547889101681295]",0.0,0.4077725491822399,A2B4C4D5E7F48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-S-Si-Sn,0.0475329903898824,-2.5155770401703603,1.595,6,Triclinic,1,P1,oxide,Na,,Nb,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.069489882317177,[6.0],[6.0]
mp-2715552,NaTa2SiSn2P5O24,1.9412623836019267,0.2558384698780548,Octahedron,1,1a,1,"[0.2447817965964045, 0.23079395668239153, 0.2554279860485159, 0.3674194321666504, 0.18123102574111613, 0.19806634898023842]",0.0,0.2462867577025528,ABC2D2E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Ta,0.0180267619523508,-2.8033775172169606,3.3905000000000003,6,Triclinic,1,P1,oxide,Na,,Ta,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.046867398250116,[6.0],[6.0]
mp-2715563,NaNbSiSn(PO6)2,1.911085981887663,0.3228851479226238,Octahedron,1,2a,1,"[0.2786207050424001, 0.2434647398348381, 0.2400061688384135]",0.0,0.25403053790521724,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-P-Si-Sn,0.021919856342591,-2.753077882536945,2.5295,6,Monoclinic,m,Cc,oxide,Na,,Nb,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.045488596061517,[6.0],[6.0]
mp-2715578,Na8Sc2Si5Sn2SO24,1.6696162842962756,1.0131005100561108,Octahedron,1,1a,1,"[0.467659251587813, 0.38514777333336475, 0.5005381989671858, 0.753275458780262, 0.5823151058786783, 0.47389209025900025]",0.0,0.5271379798010507,AB2C2D5E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Sc-Si-Sn,0.049529418412697,-2.728018472147647,2.9378,6,Triclinic,1,P1,oxide,Na,,Sc,,Sn,Si,"N, O, S",,,,,B > 1,Positive B,2.0834902903042383,[6.0],[6.0]
mp-2715612,NaTaSiSn(PO6)2,1.9063580453456253,0.3289360941506821,Octahedron,1,2a,1,"[0.2689639541250214, 0.2355018630205618, 0.231976492401916]",0.0,0.24548076984916636,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Ta,0.0224368137407333,-2.821377770629538,3.3464000000000005,6,Monoclinic,m,Cc,oxide,Na,,Ta,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0432783446965623,[6.0],[6.0]
mp-2715645,NaNb2SiSn2P5O24,1.9496803739831905,0.2411599576352503,Octahedron,1,1a,1,"[0.24899566033301104, 0.24376123533083782, 0.2682854681534709, 0.34507628800782353, 0.149196151622971, 0.20041397925642823]",0.0,0.24262146378409036,ABC2D2E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-Nb-O-P-Si-Sn,0.0185728049999989,-2.731622879178865,2.6019,6,Triclinic,1,P1,oxide,Na,,Nb,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.049237285472566,[6.0],[6.0]
mp-2715774,Na8MgSi4Sn3(PO12)2,1.730964712726366,0.8322378191773344,Octahedron,1,1a,1,"[0.39150809255664276, 0.6025360021186078, 0.5305235541528288, 0.6315070737989262, 0.7331667192279673, 0.5719898467738733, 0.48759726430621836, 0.5286267563871863, 0.5478515104875149]",0.0,0.5583674244233072,AB2C3D4E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Si-Sn,0.0352337016468267,-2.615579898817148,2.4896,6,Triclinic,1,P1,oxide,Na,Mg,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.069683204782703,[6.0],[6.0]
mp-2715793,Na7Mg2SiSn2P5O24,1.7433914640161212,0.833600230179796,Octahedron,1,1a,1,"[0.5817767204374136, 0.616044458521522, 0.8184524374299699, 0.700805620817067, 0.6922104551443025, 0.8005135655105805]",0.0,0.7016338763101425,AB2C2D5E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-Si-Sn,0.0396686412520344,-2.6400668597447834,2.2218,6,Triclinic,1,P1,oxide,Na,Mg,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.082223134158832,[6.0],[6.0]
mp-2715794,Na4InSi2SnPO12,1.773654248985452,0.7777963344511243,Octahedron,1,6a,1,[0.4995099887507203],0.0,0.4995099887507203,ABCD2E4F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-Na-O-P-Si-Sn,0.0424273939682544,-2.547495230880639,2.5387000000000004,6,Monoclinic,m,Cc,oxide,Na,,,,"In, Sn",Si,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.090337824296648,[6.0],[6.0]
mp-2715828,Na5Sc2SiSn2P5O24,1.857480867153304,0.5359945047427366,Octahedron,1,1a,1,"[0.3015712174661544, 0.42360848368873094, 0.5686488525410902, 0.5745919408683167, 0.7883947160761674, 0.40906494345867356]",0.0,0.5109800256831889,AB2C2D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Si-Sn,0.0308427867008562,-2.8023131047036967,2.6385,6,Triclinic,1,P1,oxide,Na,,Sc,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0762554464704905,[6.0],[6.0]
mp-2715841,Na7Mg3SnP5SO24,1.7830695304614874,0.7145994409861546,Octahedron,1,1a,1,"[0.4006467697568807, 0.6233414129681341, 0.4854818414856416]",0.0,0.5031566747368855,ABC3D5E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-Na-O-P-S-Sn,0.0255444799552844,-2.628680831431776,2.8673,6,Triclinic,1,P1,oxide,Na,Mg,,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.073440068734117,[6.0],[6.0]
mp-2715843,Na3Al2Sn2P5SO24,1.9069079100385569,0.3562372077141546,Octahedron,1,1a,1,"[0.27473722128846295, 0.23692762812643187, 0.7068351108171764, 0.6017925884515325, 0.368823732677772, 0.36242283772532624]",0.0,0.42525651984778373,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-P-S-Sn,0.0409835017567523,-2.618024253149159,3.2724,6,Triclinic,1,P1,oxide,Na,,,,"Al, Sn",,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0535962903859843,[6.0],[6.0]
