material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,W_wyckoff,num_W_chemenvs,CN,element,charge_range,is_single_charge
mp-29366,PWO5,1.861934939140001,0.4385848122534191,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,W,0.0,True
mp-29782,Bi2W2O9,2.0272637727797607,1.044110147664077,[6.0],6.0,6.0,6.0,Octahedron,8d,1,6.0,W,0.0,True
mp-29894,Hg2WO4,2.065043814280469,1.90409424767056,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-29926,PW5O17,1.927824002843048,0.2438523133598029,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-29926,PW5O17,1.927824002843048,0.2438523133598029,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-30162,La2W2O9,1.9622138220163727,0.6761961944202017,"[5.0, 6.0]",6.0,6.0,6.0,"Trigonal bipyramid, Octahedron",2i,2,5.0,W,0.0,True
mp-30162,La2W2O9,1.9622138220163727,0.6761961944202017,"[5.0, 6.0]",6.0,6.0,6.0,"Trigonal bipyramid, Octahedron",2i,2,6.0,W,0.0,True
mp-30539,Y2WO6,1.9265649880217868,0.6206828283884883,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-30960,Dy2(WO4)3,2.077481962081926,0.6972973934392802,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-30960,Dy2(WO4)3,2.077481962081926,0.6972973934392802,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-32244,LiNbWO6,1.9593924144215351,0.4697431080220333,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-32533,Na2W4O13,1.9812270022028704,0.5497206648316337,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-32537,Ag2W2O7,1.9887820406780907,0.7755495403302478,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-33436,Tl(WO3)6,1.9038012583153865,0.2269899188183136,[6.0],5.83,5.83,5.83,Octahedron,6i,1,6.0,W,0.0,True
mp-34278,K(WO3)6,1.9042076376986,0.2051165339176844,[6.0],5.83,5.83,5.83,Octahedron,6i,1,6.0,W,0.0,True
mp-36529,Na3(WO3)10,1.9473330774054023,-0.0373466643756083,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2m, 1d, 1f, 2n",1,6.0,W,1.0,False
mp-36529,Na3(WO3)10,1.9473330774054023,-0.0373466643756083,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2m, 1d, 1f, 2n",1,6.0,W,1.0,False
mp-38637,Rb(WO3)6,1.905426391569112,0.1799032125317874,[6.0],5.83,5.83,5.83,Octahedron,"4k, 2g",1,6.0,W,0.0,True
mp-504466,Ag2WO4,1.963696491869081,0.5101231649327492,[6.0],6.0,6.0,6.0,Octahedron,"4g, 4f",1,6.0,W,0.0,True
mp-504532,As2W2O11,1.9551144711514616,0.3362136325652605,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,W,0.0,True
mp-504591,PbWO4,2.02701779717378,1.479523542919535,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-504667,RbIn(WO4)2,2.090165530654933,0.6840532992922673,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,W,0.0,True
mp-504840,K4WO5,2.072411932281398,1.0448408031612118,[5.0],6.0,6.0,6.0,Trigonal bipyramid,2i,1,5.0,W,0.0,True
mp-504864,YCu(WO4)2,2.033063858691035,1.0118652885268489,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-504997,NdCu(WO4)2,2.032155090571422,0.9951426691445944,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-505166,ErCu(WO4)2,2.0340892598989835,1.0055978928982203,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-505168,DyCu(WO4)2,2.0346178245780115,1.0074540061575346,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-505194,GdCu(WO4)2,1.9789628453697603,0.6705037882890424,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-505647,KGd(WO4)2,2.014474735844808,1.0692992632603882,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-510264,KY(WO4)2,2.023510175840885,1.0395478467515251,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-510294,Sr2CuWO6,1.953787067239385,0.1154884820852804,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-510541,RbGd(WO4)2,2.0190974798531576,1.054558103499048,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-530781,Na2(WO3)17,1.9229092686181155,0.0458557857217573,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 2i",1,6.0,W,1.0,False
mp-530781,Na2(WO3)17,1.9229092686181155,0.0458557857217573,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 2i",1,6.0,W,1.0,False
mp-531981,Rb2(WO3)9,1.9420638062968143,0.0830013438206901,[6.0],5.78,5.78,5.78,no_data,no_data,1,6.0,W,0.0,True
mp-532050,Nd4(WO5)3,1.943437848386803,0.6537986779530833,[6.0],6.0,6.0,6.0,Octahedron,"8d, 4c",1,6.0,W,0.0,True
mp-532334,Na(WO3)8,1.9381871883180264,0.5268815684342962,[6.0],5.88,5.88,5.88,no_data,no_data,1,6.0,W,0.0,True
mp-540937,Na5La(WO4)4,2.059898359707412,0.582553792250553,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,W,0.0,True
mp-541643,Na5Lu(WO4)4,2.1158071455616767,0.7149147874307922,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,W,0.0,True
mp-541917,Na2Te4WO12,1.9276923100944807,0.1648974213703056,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-542317,K2U(WO5)2,1.976489599430365,0.1737749218696177,[6.0],6.0,6.0,6.0,Octahedron,8d,1,6.0,W,0.0,True
mp-542837,BaWO4,1.9978199057683,1.2322005616719058,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-542871,RbP2WO8,1.855054302161816,0.6726105225112257,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,W,0.0,True
mp-545622,ZnWO4,2.050515410402167,0.9234755007615678,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-552307,Li2Co(WO4)2,2.030572028921425,1.2390173159062594,[6.0],6.0,6.0,6.0,Octahedron,4i,1,6.0,W,0.0,True
mp-553883,Ba3WCl2O5,2.1848384080267698,1.522562984095588,[5.0],6.0,6.0,6.0,Square pyramid,2c,1,5.0,W,0.0,True
mp-553938,KGd(WO4)2,1.9650245651723324,0.7574983829365527,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-554313,Nd2Te2W2O13,1.974998188076972,0.4921556397564906,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-554500,Bi2WO6,1.95546054326546,0.74041934536633,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-554597,La2WO6,1.9642854889381915,0.7332863350213611,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-554773,La3BWO9,1.933428716382121,0.5884372321552679,[6.0],6.0,6.0,6.0,Trigonal prism,2b,1,6.0,W,0.0,True
mp-554807,Er10W2O21,1.947087130362704,0.4342133133348786,[6.0],6.0,6.0,6.0,Octahedron,8d,1,6.0,W,0.0,True
mp-554970,Rb2Te(WO4)3,1.9737849514614143,0.1907978043722413,[6.0],6.0,6.0,6.0,Octahedron,6c,1,6.0,W,0.0,True
mp-555084,GdWClO4,1.9448986098672385,0.318351817426293,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,W,0.0,True
mp-555219,CuWO3F2,1.935732461304988,0.6240639712710567,[4.0],6.0,6.0,6.0,Octahedron,2e,1,4.0,W,0.0,True
mp-555335,K2HoPWO8,2.067147372701716,0.6101583975651887,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,W,0.0,True
mp-555377,Li4WO5,1.968726911992556,1.101984177803572,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-555398,K2MgP2WO10,1.961802267113932,0.7035322964685663,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-555494,NaTbMnWO6,1.965682979248132,2.023721854326645,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-555519,Li2Cu(WO4)2,2.0160329326216373,0.985651250221932,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-555626,Na2Li8U11(WO22)2,1.9560854216123305,0.3030684915191815,[5.0],6.0,6.0,6.0,Square pyramid,2i,1,5.0,W,0.0,True
mp-555747,Lu2WO6,1.93545021720399,1.1941572731157917,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-555944,NaP(WO4)2,1.9139036290855729,0.4507098207100177,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,W,0.0,True
mp-556028,Ca4Al6WO16,1.875732706970597,0.1535112662137713,[4.0],6.0,6.0,6.0,Tetrahedron,4b,1,4.0,W,0.0,True
mp-556102,Na2U(WO5)2,1.9856072004862937,0.263078527465714,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-556220,Y10W2O21,1.9507261944937224,0.4392591331189367,[6.0],6.0,6.0,6.0,Octahedron,8d,1,6.0,W,0.0,True
mp-556249,Er2WO6,1.9772802874354671,0.8397324577860668,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-556386,KNa3WO5,2.5196739203592413,3.3263232642038725,[5.0],6.0,6.0,6.0,Trigonal bipyramid,2i,1,5.0,W,0.0,True
mp-556502,K2NiP2WO10,1.9609541520270213,0.7904681748484605,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-556619,NaLaMgWO6,1.9459334311501189,1.1374536094568974,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-556620,P2W2O11,1.9164311500226985,0.3321061552540255,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-556626,Eu3BWO9,1.953317267392018,0.4301918545848445,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-556640,CuBi(WO4)2,1.97697504678182,0.7254560980674886,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-556914,P2W5O19,1.9290097233693904,0.266584608977399,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2a, 4e",1,6.0,W,1.0,False
mp-556914,P2W5O19,1.9290097233693904,0.266584608977399,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2a, 4e",1,6.0,W,1.0,False
mp-556980,Sn3WO6,1.9792410034086776,0.2978545104800399,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-556997,Dy3BWO9,1.9554644519008009,0.7365733691845809,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-557110,Tb3BWO9,1.9561531207788847,0.7550722178840736,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-557309,Na3LiWO5,1.9884394968758785,1.2713424744484785,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-557415,P(W2O7)2,1.927877574717871,0.2461453276397682,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-557415,P(W2O7)2,1.927877574717871,0.2461453276397682,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-557475,BaBi12Mo4WO34,1.932528768511251,0.2792946053034316,[4.0],6.0,6.0,6.0,Tetrahedron,2f,1,4.0,W,0.0,True
mp-557633,Sn2WO5,1.9413724331541449,0.3671245826575014,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-557816,Ba5Li2(WO5)3,1.9729128897056216,1.32637436109346,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-557893,Li2U4W4O25,1.981095793163809,0.2554669048121535,[6.0],6.0,6.0,6.0,"Octahedron, Square pyramid",4f,2,6.0,W,0.0,True
mp-558010,KEr(WO4)2,2.005950398094278,1.0273695611115026,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-558051,Pr3BWO9,1.9611607987783168,0.7276133694700878,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-558136,Te4W(OF4)5,1.942246427954188,0.3301100681282853,[5.0],6.0,6.0,6.0,Square pyramid,2i,1,5.0,W,0.0,True
mp-558194,NaLaMgWO6,1.9664921619956568,1.0303490092736594,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-558216,K2Te(WO4)3,1.9499169957433813,0.5314557276632674,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-558328,Rb(WO3)3,1.926864196383912,0.8052098952295266,[6.0],5.67,5.67,5.67,no_data,no_data,1,6.0,W,0.0,True
mp-558409,Bi2Te2W3O16,1.964948654466666,0.2516271496093105,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2e",1,6.0,W,0.0,True
mp-558558,Ca3WCl2O5,2.039508037366168,0.7483259954640687,[5.0],6.0,6.0,6.0,Square pyramid,4c,1,5.0,W,0.0,True
mp-558581,P2W2O11,1.9474966950896195,0.3095895318971999,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2e",1,6.0,W,0.0,True
mp-558673,Pb3WCl2O5,1.9977202996186056,3.8414074157181446,[5.0],6.0,6.0,6.0,Square pyramid,2c,1,5.0,W,0.0,True
mp-558710,Na2Zr(WO4)3,2.0169187433169355,0.6533863013559197,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,W,0.0,True
mp-558710,Na2Zr(WO4)3,2.0169187433169355,0.6533863013559197,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,6.0,W,0.0,True
mp-558765,Li2Ni(WO4)2,2.0328764167013267,1.2726768288394426,[6.0],6.0,6.0,6.0,Octahedron,4i,1,6.0,W,0.0,True
mp-558773,LaWClO4,2.066072628537759,0.7398784331088029,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4c,1,5.0,W,0.0,True
mp-558850,RbNd(WO4)2,2.0311602388994263,1.234704218261507,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-559085,Y2WO6,1.9621367677367687,0.737704745981448,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-559294,K4WS3O14,1.978589117958908,0.6894741505031063,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-559318,UAg2(WO5)2,1.9781975944683712,0.1301424742889236,[6.0],6.0,6.0,6.0,Octahedron,8d,1,6.0,W,0.0,True
mp-559362,K4Zn(WO4)3,2.10027773290496,0.7411992255807744,"[4.0, 5.0]",6.0,6.0,6.0,"Trigonal bipyramid, Tetrahedron",2i,2,4.0,W,0.0,True
mp-559362,K4Zn(WO4)3,2.10027773290496,0.7411992255807744,"[4.0, 5.0]",6.0,6.0,6.0,"Trigonal bipyramid, Tetrahedron",2i,2,5.0,W,0.0,True
mp-559456,KNd(WO4)2,1.9319060225015143,0.5760709795829955,[6.0],6.0,6.0,6.0,Octahedron,"2h, 2i",1,6.0,W,0.0,True
mp-559510,Y2WO6,1.9401030776212624,1.2391257851875288,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-559577,Na10U8W5O44,1.9759958880717288,0.4429557924299487,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4f, 2e",2,4.0,W,0.0,True
mp-559577,Na10U8W5O44,1.9759958880717288,0.4429557924299487,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4f, 2e",2,6.0,W,0.0,True
mp-559837,Bi2Te2WO10,1.9313123643270536,0.2083349186388908,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-560076,Nd2W2O9,1.937675718429988,0.7913700657173457,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-560148,RbDy(WO4)2,2.005605020258617,0.664096813933137,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Square pyramid",4e,2,5.0,W,0.0,True
mp-560148,RbDy(WO4)2,2.005605020258617,0.664096813933137,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Square pyramid",4e,2,6.0,W,0.0,True
mp-560362,W8O21,1.97024463324398,0.1815264669652549,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",4g,2,6.0,W,1.0,False
mp-560362,W8O21,1.97024463324398,0.1815264669652549,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",4g,2,7.0,W,1.0,False
mp-560362,W8O21,1.97024463324398,0.1815264669652549,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",4g,2,6.0,W,1.0,False
mp-560403,InAg(WO4)2,1.9844995372945056,0.6648442045245618,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-561009,K2U2WO10,1.9357272796168168,0.2603096566764788,[5.0],6.0,6.0,6.0,"Trigonal bipyramid, Square pyramid",4e,2,5.0,W,0.0,True
mp-561031,Rb2MgP2WO10,1.9651774283772727,0.8456376981558934,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-561177,Gd3BWO9,1.957174136002017,0.7057052198294975,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-561186,Sm3BWO9,1.958354792703204,0.7647499317298907,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-561230,K2BiPWO8,2.0885944909777665,0.6583319589487109,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,W,0.0,True
mp-561272,Nd3BWO9,1.9596981565377207,0.7518808873830027,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,W,0.0,True
mp-561311,K2P2WO9,1.96621249970484,0.5994347811181604,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-565431,Rb(WO3)3,1.9113858978984628,0.0856194076566091,[6.0],5.67,5.67,5.67,no_data,no_data,1,6.0,W,0.0,True
mp-565757,Gd2WO6,1.928682398001471,0.6258924817318441,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-566332,Rb(WO3)3,1.911213528028564,0.256118868597712,[6.0],5.67,5.67,5.67,no_data,no_data,1,6.0,W,0.0,True
mp-566368,K2Te(WO4)3,1.950946846572354,0.5068607656175186,[6.0],6.0,6.0,6.0,Octahedron,"8d, 4c",1,6.0,W,0.0,True
mp-567014,Rb2Te(WO4)3,1.92795180365904,0.2045886567473216,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,W,0.0,True
mp-578781,BaP4(W2O7)8,1.938761217316042,0.1835436022026874,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,W,1.0,False
mp-578781,BaP4(W2O7)8,1.938761217316042,0.1835436022026874,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,W,1.0,False
mp-581446,Ba8Re2(WO8)3,1.983801772805296,0.948589823587513,[6.0],6.0,6.0,6.0,Octahedron,"1b, 2c",1,6.0,W,0.0,True
mp-609151,MgWO4,1.9650153828902688,0.767450155120399,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-624769,P2WO8,1.921105219144979,0.3478341238291908,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,W,0.0,True
mp-628817,P2W9O31,1.9364856244432425,0.1075325770356498,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 1h, 2i",1,6.0,W,1.0,False
mp-628817,P2W9O31,1.9364856244432425,0.1075325770356498,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 1h, 2i",1,6.0,W,1.0,False
mp-637188,Ag2WO4,1.974223091776166,0.5582996591772509,[6.0],6.0,6.0,6.0,Octahedron,"2b, 4c",1,6.0,W,0.0,True
mp-640227,KEu(WO4)2,2.007074823208032,1.0803503681628892,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-641415,PbWO4,1.9878910496058235,0.974132163515142,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-644303,UW3O11,1.9567974348637016,-0.2145018688000269,[6.0],6.0,6.0,6.0,Octahedron,"4i, 2c",1,6.0,W,0.0,True
mp-645301,K2CoP2WO10,1.955536403935568,0.432182798440262,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-649605,W25O73,1.9481440398081165,0.1549182781107316,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4g, 2f",1,6.0,W,1.0,False
mp-649605,W25O73,1.9481440398081165,0.1549182781107316,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4g, 2f",1,6.0,W,1.0,False
mp-652282,P(W3O10)2,1.932506275432435,0.2636719036148228,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-652282,P(W3O10)2,1.932506275432435,0.2636719036148228,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4a,1,6.0,W,1.0,False
mp-672012,InCu(WO4)2,2.0247480303980536,1.0705238473789065,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
mp-673812,Tl(WO3)6,1.9179319814659024,3.1217198793674146,[6.0],5.83,5.83,5.83,no_data,no_data,1,6.0,W,0.0,True
mp-675140,K(WO3)6,1.9022495919690587,2.8340479523658697,[6.0],5.83,5.83,5.83,Octahedron,6k,1,6.0,W,0.0,True
mp-675527,La(WO3)11,1.9072414409458247,0.1411751969383744,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1g, 2i",1,6.0,W,1.0,False
mp-675527,La(WO3)11,1.9072414409458247,0.1411751969383744,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1g, 2i",1,6.0,W,1.0,False
mp-685441,K(WO3)9,1.9411426958053937,0.1734453830589946,[6.0],5.89,5.89,5.89,Octahedron,"3f, 3g, 6i",1,6.0,W,0.0,True
mp-685528,Sn(WO3)18,1.9351970836877808,0.0735030106912805,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2b, 8g",1,6.0,W,1.0,False
mp-685528,Sn(WO3)18,1.9351970836877808,0.0735030106912805,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2b, 8g",1,6.0,W,1.0,False
mp-685542,La2(WO3)19,1.9354961613658488,0.1500158876047322,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2i",1,6.0,W,1.0,False
mp-685542,La2(WO3)19,1.9354961613658488,0.1500158876047322,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2i",1,6.0,W,1.0,False
mp-687234,P2WO8,1.9235884413221995,0.3373883476690562,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-690542,Li4WO5,2.011020281806431,2.419191706045299,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-690560,TiTlWO5F,1.9503565147886184,0.7758654821815683,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-694898,Sr5La3Mn4(WO6)4,2.005230065656798,-0.0247063982374981,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-694898,Sr5La3Mn4(WO6)4,2.005230065656798,-0.0247063982374981,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-694933,MgTi3Pb5WO15,1.942127400499408,0.9041821206573026,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-694946,CsCoW(OF)3,1.937048342026324,0.3213913087694726,[4.0],6.0,6.0,6.0,Octahedron,2a,1,4.0,W,0.0,True
mp-698610,Rb(WO3)6,1.9356358496140933,0.310060984357535,[6.0],5.83,5.83,5.83,Octahedron,"4g, 8h",1,6.0,W,0.0,True
mp-704467,Rb2U2WO10,1.939090314059616,0.2715848476619543,[5.0],6.0,6.0,6.0,"Trigonal bipyramid, Square pyramid",4e,2,5.0,W,0.0,True
mp-704637,Nb12WO33,1.857825562136608,0.1138310036709706,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,W,0.0,True
mp-705061,UAg2(WO5)2,1.96858477672114,0.2378890528654658,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-705713,Bi14WO24,1.7809715469791003,-0.0229525049678757,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,W,0.0,True
mp-706225,Sr3LaMn2(WO6)2,2.0027062030881213,-0.1408701472806081,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-706225,Sr3LaMn2(WO6)2,2.0027062030881213,-0.1408701472806081,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-706249,Rb(WO3)4,1.9417583020898663,0.0487138828308632,[6.0],5.75,5.75,5.75,no_data,no_data,1,6.0,W,0.0,True
mp-715557,W3O8,1.9665795791235416,0.2466435043881878,"[6.0, 7.0, 7.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",1a,2,6.0,W,1.0,False
mp-715557,W3O8,1.9665795791235416,0.2466435043881878,"[6.0, 7.0, 7.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",1a,2,7.0,W,1.0,False
mp-715557,W3O8,1.9665795791235416,0.2466435043881878,"[6.0, 7.0, 7.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid",1a,2,7.0,W,1.0,False
mp-723466,Na2TeW2O9,1.9649524011982624,0.6245900866279834,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-752528,LiP2WO7,2.0845952223520308,0.1201815848742857,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,W,0.0,True
mp-752611,LiNbTe2WO12,1.944895142558412,1.1827850222248102,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-752957,Li4CrSb(WO6)2,1.950911323955819,0.6425045360132167,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-752993,Li4Mn3Ni3(WO8)2,1.9935606376252408,2.2371016880361663,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-753065,Li4Mn3V3(WO8)2,1.978680391715594,0.6367705617938169,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
