material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Te_wyckoff,num_Te_chemenvs,CN,element,charge_range,is_single_charge
mp-10349,Na2SnTeO6,1.955879087327788,-0.0496629690546183,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1040443,KBaBiTeO6,1.972140046166404,0.7146922413935453,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Te,0.0,True
mp-10447,Rb2TeMo2(PO7)2,2.018157797031734,1.8786275852660763,[4.0],4.0,4.0,4.0,See-saw,4c,1,4.0,Te,0.0,True
mp-10448,Tl2TeMo2(PO7)2,1.987646267206348,1.7587373924992185,[4.0],4.0,4.0,4.0,See-saw,4c,1,4.0,Te,0.0,True
mp-1046497,Mg4Co5(TeO6)3,1.960641816793375,0.0937238611306418,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1046508,Mg4Ni5(TeO6)3,1.9575076724441096,0.1670150933575038,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1046528,Zn4Co5(TeO6)3,1.9663098415055944,0.1644952737598623,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1046551,Zn4Ni5(TeO6)3,1.9652978314247656,0.2825696809355356,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1046588,Mg4Mn5(TeO6)3,1.9602752497174247,0.2087982904556423,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1046628,Mn5Zn4(TeO6)3,1.965916108129348,0.3254376348641593,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2a",1,6.0,Te,0.0,True
mp-1105362,MnTeMoO6,1.921739154985569,0.8431943975025693,[6.0],4.0,4.0,4.0,See-saw,2c,1,6.0,Te,0.0,True
mp-1105700,TePb2O5,1.944048640862831,0.5691236266234142,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1106129,Bi4Te2Br2O9,1.938635136761495,0.7092014527011535,"[4.0, 5.0]",4.0,4.0,4.0,"Square non-coplanar, Square pyramid","1a, 1b",2,4.0,Te,0.0,True
mp-1106129,Bi4Te2Br2O9,1.938635136761495,0.7092014527011535,"[4.0, 5.0]",4.0,4.0,4.0,"Square non-coplanar, Square pyramid","1a, 1b",2,5.0,Te,0.0,True
mp-1173529,Nd2TeMo6H38O43,1.9617247185039008,-0.0018430944465329,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1173612,Pr5Te7WCl3O23,1.9454789841435407,0.3825594438706707,"[3.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,3.0,Te,0.0,True
mp-1173612,Pr5Te7WCl3O23,1.9454789841435407,0.3825594438706707,"[3.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,3.0,Te,0.0,True
mp-1173612,Pr5Te7WCl3O23,1.9454789841435407,0.3825594438706707,"[3.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,4.0,Te,0.0,True
mp-1173612,Pr5Te7WCl3O23,1.9454789841435407,0.3825594438706707,"[3.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,4.0,Te,0.0,True
mp-1176529,Mn3TeO6,1.963771100001816,-0.3602995663066317,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True
mp-1176834,Li8Fe7Te(PO4)12,1.9684030848158147,1.2075908076150297,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1177314,Li4NbCr(TeO6)2,1.9516326147696976,0.5029892126103706,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1177425,Li4Fe3Co3(TeO8)2,1.981389323709504,0.5310574710952428,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1177448,Li4Cr(TeO4)3,2.18379785002358,-0.7017370359001646,[6.0],4.67,4.67,4.67,Octahedron,"1d, 1b, 1c",1,6.0,Te,0.0,True
mp-1179315,SrTeO3,2.1876132617661512,1.0794419211769568,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,1a,1,3.0,Te,0.0,True
mp-1179315,SrTeO3,2.1876132617661512,1.0794419211769568,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,1a,1,4.0,Te,0.0,True
mp-1179320,SrTeO3,2.1903461100281367,1.1176965737860605,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1179320,SrTeO3,2.1903461100281367,1.1176965737860605,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,2i,1,4.0,Te,0.0,True
mp-1179820,Rb2TeH6SeO10,1.9542524412309272,0.0519815865368814,[6.0],6.0,6.0,6.0,Octahedron,"2d, 2a",1,6.0,Te,0.0,True
mp-1181006,LiVTeO5,2.1755634199461333,1.327212681834637,[4.0],4.0,4.0,4.0,Square pyramid,4a,1,4.0,Te,0.0,True
mp-1181313,Ga2(TeO3)3,1.936966758126107,0.1410853378450527,[3.0],4.0,4.0,4.0,Triangular non-coplanar,6h,1,3.0,Te,0.0,True
mp-1182595,BaTe2Mo2(HO6)2,2.087467302404714,0.2250281199421363,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4a,1,4.0,Te,0.0,True
mp-1182595,BaTe2Mo2(HO6)2,2.087467302404714,0.2250281199421363,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4a,1,5.0,Te,0.0,True
mp-11887,K2U3(TeO7)2,1.91768012664269,0.0170124699276104,[3.0],4.0,4.0,4.0,See-saw,2i,1,3.0,Te,0.0,True
mp-1190021,TeO2,2.066459755714567,0.2979080000728175,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,4.0,Te,0.0,True
mp-1190021,TeO2,2.066459755714567,0.2979080000728175,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,5.0,Te,0.0,True
mp-1190177,Dy2CoTe2(SO7)2,1.8347657779952584,-0.2614527577119615,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190196,Er2CoTe2(SO7)2,1.807790672348678,-0.3527631620147959,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190203,Lu2CuTe2(SO7)2,1.704371155855489,-0.7370435722936534,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190208,Y2CuTe2(SO7)2,1.627396519787308,-1.0232475248689286,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190336,Ho2CoTe2(SO7)2,1.8319514680998488,-0.2699463008970778,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190341,Nd2CoTe2(SO7)2,1.866986432338188,-0.1497105322970288,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190344,Er2CuTe2(SO7)2,1.6221799210241574,-1.039562834680471,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190350,Ho2ZnTe2(SO7)2,1.829101572912854,-0.2749640962345329,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190351,Tm2CuTe2(SO7)2,1.6164355875518226,-1.0617116397578656,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190377,Er2ZnTe2(SO7)2,1.8381656266522988,-0.2442252735357351,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190385,Tb2CoTe2(SO7)2,1.815068556184494,-0.2534192270986396,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190393,Dy2CuTe2(SO7)2,1.634859847890996,-1.0055869947004052,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190396,Sm2ZnTe2(SO7)2,1.888466922706172,-0.0707248282834737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190435,Nd2CuTe2(SO7)2,1.6725774608661754,-0.7911140465929926,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190438,Eu2CoTe2(SO7)2,1.18679740539593,-2.571378955914295,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190440,Ho2CuTe2(SO7)2,1.6403770016979613,-0.9791494733701804,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190446,Sm2CuTe2(SO7)2,1.664019736070695,-0.8947450148801976,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190452,Sm2CoTe2(SO7)2,1.846340837788492,-0.220413324182472,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190458,Gd2ZnTe2(SO7)2,1.872316109014757,-0.1381268788975893,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190470,Gd2CoTe2(SO7)2,1.8375890661522687,-0.2466818712747913,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190474,Tb2CuTe2(SO7)2,1.6399558171859308,-0.979199820508175,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190475,Lu2CoTe2(SO7)2,1.861275924350945,-0.1603895163672395,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190505,Y2CoTe2(SO7)2,1.834414569180457,-0.2665632606217296,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8i,1,3.0,Te,0.0,True
mp-1190512,Na2UTeO7,1.9458219413180344,0.2270955419868476,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1190515,Gd2CuTe2(SO7)2,1.6628729532167408,-0.9034224537051122,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190527,Dy2ZnTe2(SO7)2,1.871691721785833,-0.1233654161865675,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190652,Eu2CuTe2(SO7)2,0.953763996364603,-3.42278823730586,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1190916,Ag2Te3Mo3O16,2.010259106748894,0.3262735079111161,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","1b, 2c",2,3.0,Te,0.0,True
mp-1190916,Ag2Te3Mo3O16,2.010259106748894,0.3262735079111161,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","1b, 2c",2,4.0,Te,0.0,True
mp-1191023,Bi3Te4(ClO2)5,1.9773004871810311,0.3546308764159205,"[4.0, 4.0]",4.0,4.0,4.0,See-saw,2i,1,4.0,Te,0.0,True
mp-1191023,Bi3Te4(ClO2)5,1.9773004871810311,0.3546308764159205,"[4.0, 4.0]",4.0,4.0,4.0,See-saw,2i,1,4.0,Te,0.0,True
mp-1191464,UTe(PbO4)2,1.9697618819948008,0.2834693296562875,[6.0],6.0,6.0,6.0,Octahedron,2d,1,6.0,Te,0.0,True
mp-1191720,TlAgTeO3,1.8899035973367528,-0.059625284704111,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1191811,BaZnTe2O7,2.0264621872362034,-0.1249842548121607,"[4.0, 6.0]",5.0,5.0,5.0,"See-saw, Octahedron",2b,2,4.0,Te,0.0,True
mp-1191811,BaZnTe2O7,2.0264621872362034,-0.1249842548121607,"[4.0, 6.0]",5.0,5.0,5.0,"See-saw, Octahedron",2b,2,6.0,Te,0.0,True
mp-1191858,Tl4CuTeO6,1.976477775130896,0.3290863515931103,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Te,0.0,True
mp-1191912,NaTl3Cu4(TeO6)2,1.975890015137841,-1.5230192795988728,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Te,0.0,True
mp-1192126,Zn2TeMoO7,2.05938405060041,1.6369196227825806,[4.0],4.0,4.0,4.0,See-saw,2a,1,4.0,Te,0.0,True
mp-1192413,CsInTe3O8,2.05497298644909,0.5149110774450921,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1192413,CsInTe3O8,2.05497298644909,0.5149110774450921,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
mp-1192556,RbInTe3O8,2.099888281526003,0.7392676575283312,"[3.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1192556,RbInTe3O8,2.099888281526003,0.7392676575283312,"[3.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,5.0,Te,0.0,True
mp-1192658,Bi2Te2SeO10,1.964602070663556,0.1652437289758059,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True
mp-1192807,Cu2Te2Pb(ClO3)2,2.067400464914741,0.6965276176169822,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2a,2,3.0,Te,0.0,True
mp-1192807,Cu2Te2Pb(ClO3)2,2.067400464914741,0.6965276176169822,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2a,2,4.0,Te,0.0,True
mp-1193128,Te2Pb3(BrO3)2,1.9882910013341828,0.7302028854230945,"[3.0, 4.0]",4.0,4.0,4.0,"Square non-coplanar, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1193128,Te2Pb3(BrO3)2,1.9882910013341828,0.7302028854230945,"[3.0, 4.0]",4.0,4.0,4.0,"Square non-coplanar, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
mp-1193238,Ag2Te(H2O3)2,1.969780333538203,-0.4257657440035927,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1193463,Mn4SiTeBr2O7,1.9969965135267405,0.2317201092126198,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1193709,UTeO5,2.0130461939893207,0.7431370661748088,[4.0],4.0,4.0,4.0,See-saw,4a,1,4.0,Te,0.0,True
mp-1193732,Te2PdPb2(ClO3)2,2.007814485339181,0.3289763146953645,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1193890,Mn4SiTeCl2O7,1.9827577126872165,0.2001755257004981,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True
mp-1193939,Te2P2O9,1.910497510217907,0.6919198464335956,[5.0],4.0,4.0,4.0,Square pyramid,2a,1,5.0,Te,0.0,True
mp-1194532,Cd2Ni6Te3PbO18,1.947131411790395,0.4224019823261792,[6.0],6.0,6.0,6.0,Octahedron,6h,1,6.0,Te,0.0,True
mp-1194584,Hg3Te2SeO10,1.985604776745092,0.2431488569408272,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Te,0.0,True
mp-1194587,Na2Y2B2TeO10,1.96105916831854,1.1553581946221525,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1194612,YNb(TeO4)2,1.8830621649644528,-0.1137801879999802,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True
mp-1194639,ThTe2WO9,2.264028418471413,1.3726729539595757,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",8f,2,3.0,Te,0.0,True
mp-1194639,ThTe2WO9,2.264028418471413,1.3726729539595757,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",8f,2,4.0,Te,0.0,True
mp-1194678,Bi2TeIClO8,1.9579021166294708,0.3701553442981179,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1194706,RbY(TeO3)2,1.93153629687896,0.1396402894114044,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1194777,Cu3Hg2(Te3O8)2,1.9858742468878483,0.1890072953660075,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","8g, 4e",2,3.0,Te,0.0,True
mp-1194777,Cu3Hg2(Te3O8)2,1.9858742468878483,0.1890072953660075,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","8g, 4e",2,4.0,Te,0.0,True
mp-1194796,Na2Dy2B2TeO10,1.9610608484049823,1.1286943732122283,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1194859,AlV(TeO4)2,2.0154681077112704,0.3652085337764638,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1194859,AlV(TeO4)2,2.0154681077112704,0.3652085337764638,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1194862,Sr2Zn3Te2(PO7)2,1.9015306064081323,-0.0776453780895351,[3.0],4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1194878,NaIn(TeO3)2,2.132635468926268,0.9809143655920468,"[3.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",8c,2,3.0,Te,0.0,True
mp-1194878,NaIn(TeO3)2,2.132635468926268,0.9809143655920468,"[3.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",8c,2,5.0,Te,0.0,True
mp-1194895,Th2Te3MoO13,2.090609609552041,0.8953027461761203,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1194895,Th2Te3MoO13,2.090609609552041,0.8953027461761203,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1194948,Ba2Cu2Te2P2O13,2.0622982959661256,1.802650120700926,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True
mp-1194980,KY(TeO3)2,1.9036883429149007,0.0366319732781169,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1194989,Na2Ho2B2TeO10,1.9588619140624373,1.093881125206655,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1195016,BaTe4O9,2.0790338355294167,0.7279827725182926,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True
mp-1195016,BaTe4O9,2.0790338355294167,0.7279827725182926,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4f,1,5.0,Te,0.0,True
mp-1195028,Na2Lu2B2TeO10,1.9591519616172013,1.1388970297862258,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1195032,BiTeNO6,1.939640036421696,0.1553365260905959,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1195039,Ba2Zn2TeP2O11,2.00527089585911,0.3546150659155251,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1195118,BaTe3O7,2.0251608220424897,0.7339520569465198,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4e,2,4.0,Te,0.0,True
mp-1195118,BaTe3O7,2.0251608220424897,0.7339520569465198,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4e,2,5.0,Te,0.0,True
mp-1195222,NbIn(TeO4)2,2.012280703740512,0.3644754299815286,[4.0],4.0,4.0,4.0,See-saw,4a,1,4.0,Te,0.0,True
mp-1195227,NaY(Te2O5)2,2.1830543313595947,1.8258848401746568,[4.0],4.0,4.0,4.0,See-saw,16k,1,4.0,Te,0.0,True
mp-1195246,Sc2Te(SeO5)2,1.9634099555659528,0.2517523967281293,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1195253,KIn(TeO3)2,2.171974767652281,1.431001372765311,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1195253,KIn(TeO3)2,2.171974767652281,1.431001372765311,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,4.0,Te,0.0,True
mp-1195263,CaTeO3,1.950969105559968,0.190824880761048,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Te,0.0,True
mp-1195381,Zn3Te2P2(PbO7)2,2.1892994904772705,1.5317258454307847,[4.0],4.0,4.0,4.0,See-saw,4e,1,4.0,Te,0.0,True
mp-1195435,Na2Er2B2TeO10,1.9571498653392176,1.0944080537811682,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1195449,Rb7Nd11Te12(Br4O9)4,1.9178700982723995,0.0293785737344097,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,"16m, 8l",1,3.0,Te,0.0,True
mp-1195449,Rb7Nd11Te12(Br4O9)4,1.9178700982723995,0.0293785737344097,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,"16m, 8l",1,3.0,Te,0.0,True
mp-1195479,TeSO5,2.003858364186231,0.6518045177371538,"[4.0, 6.0, 7.0]",4.0,4.0,4.0,See-saw,2i,1,4.0,Te,0.0,True
mp-1195479,TeSO5,2.003858364186231,0.6518045177371538,"[4.0, 6.0, 7.0]",4.0,4.0,4.0,See-saw,2i,1,6.0,Te,0.0,True
mp-1195479,TeSO5,2.003858364186231,0.6518045177371538,"[4.0, 6.0, 7.0]",4.0,4.0,4.0,See-saw,2i,1,7.0,Te,0.0,True
mp-1195532,Na2Tm2B2TeO10,1.9590649066076355,1.1136146361252706,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1195554,ThTe2MoO9,1.9887273344398035,0.8855349425143361,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True
mp-1195554,ThTe2MoO9,1.9887273344398035,0.8855349425143361,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,4f,1,5.0,Te,0.0,True
mp-1195677,ThTeSO7,2.008035491973186,0.3587875802429627,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1195697,VGa(TeO4)2,2.0213830473914767,0.3619782431803037,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1195697,VGa(TeO4)2,2.0213830473914767,0.3619782431803037,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,4.0,Te,0.0,True
mp-1195764,Cu7Te6(O9F)2,2.059826323639327,0.6235985098192339,"[3.0, 5.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1195764,Cu7Te6(O9F)2,2.059826323639327,0.6235985098192339,"[3.0, 5.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",2i,2,5.0,Te,0.0,True
mp-1195865,Ce2Te4Cl2O11,1.932480452015328,0.2904147933815069,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1195865,Ce2Te4Cl2O11,1.932480452015328,0.2904147933815069,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1195865,Ce2Te4Cl2O11,1.932480452015328,0.2904147933815069,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
mp-1196110,SrCuTe2O7,2.0177057132191902,-0.1447983971318698,"[4.0, 6.0]",4.5,4.0,5.0,"See-saw, Octahedron",4d,2,4.0,Te,1.0,False
mp-1196110,SrCuTe2O7,2.0177057132191902,-0.1447983971318698,"[4.0, 6.0]",4.5,4.0,5.0,"See-saw, Octahedron",4d,2,6.0,Te,1.0,False
mp-1196304,NiTe6O13,2.07396998973546,0.484547552087177,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",6f,2,4.0,Te,0.0,True
mp-1196304,NiTe6O13,2.07396998973546,0.484547552087177,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",6f,2,5.0,Te,0.0,True
mp-1196481,Sr3Te4O11,2.0866508439711944,1.6766765680239282,[4.0],4.0,4.0,4.0,"See-saw, Triangular non-coplanar",1a,2,4.0,Te,0.0,True
mp-1196566,Tl2TeH6SeO10,1.9594914045128224,0.0780574689731067,[6.0],6.0,6.0,6.0,Octahedron,"2b, 2c",1,6.0,Te,0.0,True
mp-1196688,Te3As2O11,1.983858176330776,0.3590165971534281,[5.0],4.0,4.0,4.0,Square pyramid,2i,1,5.0,Te,0.0,True
mp-1196950,TePb3Cl4O3,1.9878485295815185,0.2800621578692577,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Te,0.0,True
mp-1196951,Ce2Te7Br2O17,1.999482625167872,0.4772790109578785,"[4.0, 4.0, 4.0]",4.0,4.0,4.0,See-saw,"4g, 2f",1,4.0,Te,0.0,True
mp-1196951,Ce2Te7Br2O17,1.999482625167872,0.4772790109578785,"[4.0, 4.0, 4.0]",4.0,4.0,4.0,See-saw,"4g, 2f",1,4.0,Te,0.0,True
mp-1196951,Ce2Te7Br2O17,1.999482625167872,0.4772790109578785,"[4.0, 4.0, 4.0]",4.0,4.0,4.0,See-saw,"4g, 2f",1,4.0,Te,0.0,True
mp-1197213,PuTeSO7,1.9431586555182103,0.1155545486828207,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1197295,ScV(TeO4)2,2.030034041987901,0.4071209775939402,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1197295,ScV(TeO4)2,2.030034041987901,0.4071209775939402,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,4.0,Te,0.0,True
mp-1197464,Ag2Te4MoO12,2.080972667279769,0.6080285615592776,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,3.0,Te,0.0,True
mp-1197464,Ag2Te4MoO12,2.080972667279769,0.6080285615592776,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,6.0,Te,0.0,True
mp-1197627,Pu2Te4Cl2O11,1.967226235210705,0.3782184693676236,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1197627,Pu2Te4Cl2O11,1.967226235210705,0.3782184693676236,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
