material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Te_wyckoff,num_Te_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-5363,Hg2TeO5,1.9368902586071328,0.2694620883036136,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Te,0.0,True,11.0,6.0,1.8926774917359248,1.980093441076745,1.9399212531466816,0.03111776702035052,0.0874159493408202,78.36760050697738,40.76518511451356,7.0803314827572565,176.72809881280617,6.0,1.0,4,Octahedron
mp-540537,Cr2Te4O11,2.0496410110330463,0.681597683486298,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
mp-540537,Cr2Te4O11,2.0496410110330463,0.681597683486298,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True,4.0,4.0,1.871532540195072,2.661618054915023,2.0768868832261407,0.33769917037270547,0.790085514719951,73.17775358195861,27.125333423091895,15.531612147200972,101.47963867648326,4.0,1.0,1,"See-saw, Triangular non-coplanar"
mp-540537,Cr2Te4O11,2.0496410110330463,0.681597683486298,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True,5.0,4.0,1.8715325401950709,2.661618054915025,2.0768868832261402,0.3376991703727066,0.7900855147199539,71.42738385102344,26.115824280201632,15.531612147200972,95.25851481324884,4.0,1.0,2,"See-saw, Triangular non-coplanar"
mp-540537,Cr2Te4O11,2.0496410110330463,0.681597683486298,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True,6.0,4.0,1.8715325401950695,2.661618054915025,2.0768868832261402,0.33769917037270675,0.7900855147199553,73.1777535819586,27.12533342309188,15.531612147200999,101.47963867648326,4.0,1.0,3,"See-saw, Triangular non-coplanar"
mp-540537,Cr2Te4O11,2.0496410110330463,0.681597683486298,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True,7.0,4.0,1.8715325401950702,2.661618054915023,2.0768868832261402,0.3376991703727057,0.7900855147199528,71.42738385102344,26.115824280201632,15.531612147200972,95.25851481324884,4.0,1.0,4,"See-saw, Triangular non-coplanar"
mp-540592,Fe2(TeO3)3,2.062545243769246,0.7473735124313003,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4c,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
mp-540592,Fe2(TeO3)3,2.062545243769246,0.7473735124313003,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4c,2,4.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
mp-541285,Th(TeO3)2,1.945641938991987,0.214544844485498,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-541619,Na2TeO3,1.8974944131223328,0.0409617914994481,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,4.0,6.0,1.882756048515017,3.168658465168769,2.4219662453686843,0.5304919718739388,1.285902416653752,67.79532343973634,33.271291215875245,14.089944208894549,116.36318883556828,6.0,1.0,1,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,5.0,6.0,1.882756048515015,3.16865846516877,2.4219662453686843,0.5304919718739385,1.285902416653755,63.51455657487224,32.35154338624201,14.0899442088946,116.36318883556831,6.0,1.0,2,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,6.0,6.0,1.8827560485150157,3.1686584651687686,2.4219662453686848,0.530491971873939,1.285902416653753,67.79532343973634,33.27129121587523,14.0899442088946,116.36318883556831,6.0,1.0,3,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,7.0,6.0,1.882756048515014,3.168658465168769,2.4219662453686843,0.530491971873939,1.285902416653755,63.51455657487223,32.35154338624201,14.089944208894574,116.36318883556828,6.0,1.0,4,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,8.0,6.0,1.9024154788036445,2.8742573631236428,2.2603548547410317,0.3217603959431747,0.9718418843199983,74.10697621823653,37.747115945669655,7.070162054762608,150.17581355450326,6.0,1.0,5,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,9.0,6.0,1.9024154788036443,2.874257363123642,2.2603548547410317,0.32176039594317457,0.9718418843199976,80.52945580639376,42.48064776509421,7.070162054762711,151.0157881331287,6.0,1.0,6,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,10.0,6.0,1.902415478803644,2.874257363123643,2.2603548547410313,0.321760395943175,0.9718418843199992,74.10697621823654,37.74711594566968,7.070162054762659,150.17581355450335,6.0,1.0,7,"See-saw, Square pyramid"
mp-541917,Na2Te4WO12,2.0703836274723044,0.599139536170919,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,6.0,Te,0.0,True,11.0,6.0,1.902415478803645,2.874257363123642,2.260354854741031,0.32176039594317446,0.971841884319997,80.52945580639376,42.480647765094204,7.070162054762711,151.01578813312864,6.0,1.0,8,"See-saw, Square pyramid"
mp-541918,Na2Te4MoO12,2.065844398834934,0.5984580069706558,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"Square pyramid, Triangular non-coplanar"
mp-541918,Na2Te4MoO12,2.065844398834934,0.5984580069706558,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,6.0,Te,0.0,True,8.0,6.0,1.9003675238960138,2.845452526084938,2.257796826989471,0.3128254282320573,0.9450850021889243,74.58356069326334,37.7227861599129,7.24361732668688,151.00586344722916,6.0,1.0,1,"Square pyramid, Triangular non-coplanar"
mp-541918,Na2Te4MoO12,2.065844398834934,0.5984580069706558,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,6.0,Te,0.0,True,9.0,6.0,1.900367523896013,2.845452526084939,2.2577968269894706,0.3128254282320577,0.9450850021889261,80.30508773630397,42.422750268587016,7.243617326686778,151.0058634472292,6.0,1.0,2,"Square pyramid, Triangular non-coplanar"
mp-541918,Na2Te4MoO12,2.065844398834934,0.5984580069706558,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,6.0,Te,0.0,True,10.0,6.0,1.9003675238960143,2.84545252608494,2.257796826989471,0.3128254282320575,0.9450850021889257,74.5835606932633,37.72278615991291,7.243617326686829,151.00586344722913,6.0,1.0,3,"Square pyramid, Triangular non-coplanar"
mp-541918,Na2Te4MoO12,2.065844398834934,0.5984580069706558,"[3.0, 6.0]",4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",4f,2,6.0,Te,0.0,True,11.0,6.0,1.9003675238960167,2.845452526084939,2.257796826989472,0.3128254282320567,0.9450850021889223,80.30508773630397,42.422750268587,7.243617326686829,151.00586344722916,6.0,1.0,4,"Square pyramid, Triangular non-coplanar"
mp-542501,Rb2U3(TeO7)2,1.911277104094656,0.0244982370062641,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-542514,Ho2Te4O11,2.022761849209072,0.8511434932271849,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-542515,Gd2Te4O11,2.0328623767103555,0.9192517361171392,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,8.0,4.0,1.841660742936488,2.347321538279721,2.023620462498997,0.1960475282582231,0.5056607953432328,96.80733713278265,45.485117766122876,39.795999635209725,173.71944178512936,4.0,1.0,1,See-saw
mp-542515,Gd2Te4O11,2.0328623767103555,0.9192517361171392,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,9.0,4.0,1.8416607429364868,2.3473215382797203,2.023620462498997,0.19604752825822336,0.5056607953432335,96.80733713278266,45.48511776612294,39.7959996352097,173.71944178512953,4.0,1.0,2,See-saw
mp-542515,Gd2Te4O11,2.0328623767103555,0.9192517361171392,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,10.0,4.0,1.8416607429364868,2.347321538279718,2.023620462498997,0.19604752825822228,0.5056607953432313,96.80733713278265,45.48511776612292,39.7959996352097,173.71944178512948,4.0,1.0,3,See-saw
mp-542515,Gd2Te4O11,2.0328623767103555,0.9192517361171392,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,11.0,4.0,1.8416607429364882,2.3473215382797226,2.023620462498998,0.19604752825822344,0.5056607953432344,96.80733713278265,45.48511776612288,39.79599963520971,173.71944178512936,4.0,1.0,4,See-saw
mp-542676,Lu2Te4O11,2.015623542344158,0.8001821282966286,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-542807,Cu2Te2Br2O5,2.193901339096466,2.924281273462434,[4.0],4.0,4.0,4.0,See-saw,4h,1,4.0,Te,0.0,True,4.0,4.0,1.9132477830112409,2.5133868054518325,2.0867447208120127,0.2472643860418179,0.6001390224405916,99.99122260881917,28.73211493760052,72.01510915683271,161.7311028736489,4.0,1.0,1,See-saw
mp-542807,Cu2Te2Br2O5,2.193901339096466,2.924281273462434,[4.0],4.0,4.0,4.0,See-saw,4h,1,4.0,Te,0.0,True,5.0,4.0,1.9132477830112407,2.5133868054518325,2.0867447208120122,0.24726438604181802,0.6001390224405918,67.9915712934302,21.652512018599673,37.189929921177935,97.37251118964592,4.0,1.0,2,See-saw
mp-542807,Cu2Te2Br2O5,2.193901339096466,2.924281273462434,[4.0],4.0,4.0,4.0,See-saw,4h,1,4.0,Te,0.0,True,6.0,4.0,1.9132477830112407,2.513386805451832,2.086744720812013,0.24726438604181733,0.6001390224405914,99.99122260881916,28.732114937600514,72.01510915683271,161.73110287364887,4.0,1.0,3,See-saw
mp-542807,Cu2Te2Br2O5,2.193901339096466,2.924281273462434,[4.0],4.0,4.0,4.0,See-saw,4h,1,4.0,Te,0.0,True,7.0,4.0,1.9132477830112422,2.5133868054518325,2.086744720812013,0.24726438604181758,0.6001390224405903,67.9915712934302,21.652512018599662,37.189929921177935,97.37251118964589,4.0,1.0,4,See-saw
mp-543028,Tl2TeO3,1.8750466730772004,-0.0151686914908657,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8m,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-543034,Ba3Zn6Si4TeO20,1.9548848142539248,1.6016509457495514,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True,13.0,6.0,1.9097581055140367,1.9779343137735066,1.955208911020349,0.0321385727839041,0.0681762082594699,40.793667054127056,13.045340405412704,22.40400960524403,56.911873123629775,6.0,1.0,1,Octahedron
mp-543039,TePbO3,1.9321566824816985,0.1593957042941561,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-543040,Ga2Te3(HO2)6,1.9043404896093947,-0.0368781543760693,[3.0],4.0,4.0,4.0,Triangular non-coplanar,6b,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-5431,BaTeO3,2.3094927650467083,4.1919957897447935,[4.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,4.0,Te,0.0,True,2.0,4.0,1.8678203906735535,2.8032383430239487,2.1033016843469916,0.40411735017243694,0.9354179523503952,75.74884154426233,34.030946389651994,0.0,98.00733568521129,0.0,0.0,1,Triangular non-coplanar
mp-5431,BaTeO3,2.3094927650467083,4.1919957897447935,[4.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,4.0,Te,0.0,True,3.0,4.0,1.867820390673554,2.803238343023948,2.1033016843469916,0.40411735017243644,0.9354179523503938,75.74884154426233,34.030946389652,0.0,98.0073356852113,0.0,0.0,2,Triangular non-coplanar
mp-551806,CoTeMoO6,1.9300279516173329,0.7918728929730191,[6.0],4.0,4.0,4.0,See-saw,2b,1,6.0,Te,0.0,True,2.0,6.0,1.929970343453418,2.8395045687987492,2.2960155996570215,0.391758141186117,0.9095342253453313,60.70045414702647,20.168921822522602,38.06170799255612,100.0642336574871,6.0,1.0,1,See-saw
mp-551806,CoTeMoO6,1.9300279516173329,0.7918728929730191,[6.0],4.0,4.0,4.0,See-saw,2b,1,6.0,Te,0.0,True,3.0,6.0,1.9302441840721438,2.8386673350265497,2.2957954431095016,0.3913368763798468,0.9084231509544058,57.838167703323556,21.170241455375383,22.207110397642104,92.38741083751363,6.0,1.0,2,See-saw
mp-552051,Ca2CoTeO6,1.959808403926854,0.0138998120050803,[6.0],6.0,6.0,6.0,Octahedron,4b,1,6.0,Te,0.0,True,12.0,6.0,1.9585225832119881,1.9608257340985005,1.9598562291851522,0.0008962958534219061,0.0023031508865123396,59.244577685044895,31.662586956942114,10.834191709260052,113.18775267344185,6.0,1.0,1,Octahedron
mp-552051,Ca2CoTeO6,1.959808403926854,0.0138998120050803,[6.0],6.0,6.0,6.0,Octahedron,4b,1,6.0,Te,0.0,True,13.0,6.0,1.9580512162918624,1.9611236354802468,1.9599696258969066,0.0011190990542524783,0.003072419188384412,59.245682952180346,31.662148714345424,10.839736356266059,113.19440414175389,6.0,1.0,2,Octahedron
mp-552051,Ca2CoTeO6,1.959808403926854,0.0138998120050803,[6.0],6.0,6.0,6.0,Octahedron,4b,1,6.0,Te,0.0,True,14.0,6.0,1.9585017268395668,1.96119524695019,1.9599159683433296,0.0011830179758437012,0.002693520110623293,107.99258617049703,35.994592246667786,88.95295000664443,179.97969464039915,6.0,1.0,3,Octahedron
mp-552051,Ca2CoTeO6,1.959808403926854,0.0138998120050803,[6.0],6.0,6.0,6.0,Octahedron,4b,1,6.0,Te,0.0,True,15.0,6.0,1.9587619203365714,1.9608208537236997,1.9599344640256477,0.0007747803265553411,0.00205893338712837,51.0500162806161,26.758833730489215,11.993891846270534,96.14048913171919,6.0,1.0,4,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,8.0,6.0,1.8528610137739394,1.9802256870815877,1.9373550054328685,0.049273394264685536,0.12736467330764834,99.74316785376307,34.01785219558372,44.304299183251594,175.42351150743568,6.0,1.0,1,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,9.0,6.0,1.852861013773939,1.9802256870815893,1.9373550054328683,0.049273394264685556,0.12736467330765033,80.0486628515781,37.496401871994394,7.416817630219939,175.42351150743562,6.0,1.0,2,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,10.0,6.0,1.8528610137739365,1.9802256870815886,1.9373550054328679,0.04927339426468633,0.1273646733076521,99.74316785376307,34.01785219558369,44.30429918325161,175.4235115074355,6.0,1.0,3,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,11.0,6.0,1.9167906929753282,1.958211746497526,1.944232585794314,0.01940549382242048,0.041421053522197715,41.68253656382934,25.301497590577643,8.783916089754344,91.42855392816126,6.0,1.0,4,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,12.0,6.0,1.852861013773938,1.9802256870815884,1.9373550054328683,0.049273394264686,0.12736467330765033,80.0486628515781,37.49640187199441,7.4168176302198905,175.42351150743562,6.0,1.0,5,Octahedron
mp-553949,Ag2Hg2(TeO4)3,1.94105714929712,0.4495372398641418,[6.0],6.0,6.0,6.0,Octahedron,"4e, 2c",1,6.0,Te,0.0,True,13.0,6.0,1.9167906929753271,1.9582117464975257,1.944232585794314,0.019405493822420905,0.0414210535221986,48.14511215596767,23.11585075681653,10.415418498546373,89.96305267211615,6.0,1.0,6,Octahedron
mp-553969,Na2Te3Mo3O16,2.070355593197481,0.0495321498037254,[4.0],4.0,4.0,4.0,"See-saw, Triangular non-coplanar","1a, 2c",2,4.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,2.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,9.0,3.0,1.8773967036491568,3.083319418946689,2.2943420968879606,0.5581924494077577,1.205922715297532,61.039647780200596,20.478269611241718,39.85857601288773,88.73459650081274,3.0,1.0,1,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,10.0,3.0,1.8773967036491548,3.0833194189466924,2.294342096887961,0.5581924494077598,1.2059227152975376,61.039647780200625,20.478269611241743,39.85857601288775,88.73459650081281,3.0,1.0,2,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,18.0,3.0,1.8773967036491532,3.0833194189466924,2.2943420968879606,0.5581924494077602,1.2059227152975391,84.49266372836463,11.401467553471948,68.8997005218903,95.8436941623908,3.0,1.0,3,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,20.0,3.0,1.877396703649155,3.0833194189466906,2.2943420968879606,0.5581924494077589,1.2059227152975356,84.4926637283646,11.401467553471985,68.89970052189022,95.84369416239085,3.0,1.0,4,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,9.0,3.0,1.8773967036491568,3.083319418946689,2.2943420968879606,0.5581924494077577,1.205922715297532,61.039647780200596,20.478269611241718,39.85857601288773,88.73459650081274,3.0,1.0,1,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,10.0,3.0,1.8773967036491548,3.0833194189466924,2.294342096887961,0.5581924494077598,1.2059227152975376,61.039647780200625,20.478269611241743,39.85857601288775,88.73459650081281,3.0,1.0,2,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,18.0,3.0,1.8773967036491532,3.0833194189466924,2.2943420968879606,0.5581924494077602,1.2059227152975391,84.49266372836463,11.401467553471948,68.8997005218903,95.8436941623908,3.0,1.0,3,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True,20.0,3.0,1.877396703649155,3.0833194189466906,2.2943420968879606,0.5581924494077589,1.2059227152975356,84.4926637283646,11.401467553471985,68.89970052189022,95.84369416239085,3.0,1.0,4,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True,12.0,4.0,1.8960222128586754,2.5708581278275773,2.095871863093352,0.2766958702226406,0.6748359149689018,99.82577370587417,28.113471295970083,73.00432251891922,159.5807042522587,4.0,1.0,1,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True,13.0,4.0,1.8960222128586754,2.570858127827574,2.0958718630933513,0.2766958702226391,0.6748359149688987,90.74924446485501,27.019932272613165,34.17280805560232,113.66339854877778,4.0,1.0,2,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True,16.0,4.0,1.8960222128586752,2.5708581278275737,2.0958718630933513,0.2766958702226388,0.6748359149688985,99.82577370587416,28.113471295970076,73.00432251891924,159.58070425225867,4.0,1.0,3,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554007,FeTe2BrO5,2.02097088266701,0.3740889157569913,"[2.0, 3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True,21.0,4.0,1.896022212858677,2.570858127827576,2.0958718630933517,0.27669587022263986,0.6748359149688989,90.74924446485504,27.01993227261317,34.17280805560232,113.66339854877776,4.0,1.0,4,"See-saw, Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,17.0,4.0,1.8803530435303752,2.709503387667862,2.115371820691328,0.3438297850572773,0.8291503441374868,51.203770782574686,29.048432160425996,12.579486523188908,88.08387305049418,4.0,1.0,1,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,18.0,4.0,1.8803530435303746,2.7095033876678642,2.115371820691327,0.34382978505727874,0.8291503441374897,74.61939951981645,24.816830793183147,40.52755019686658,101.14756935543996,4.0,1.0,2,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,19.0,4.0,1.8803530435303752,2.7095033876678642,2.115371820691327,0.3438297850572788,0.829150344137489,51.24964162295274,38.842027747255855,8.925594056955683,96.92010449960763,4.0,1.0,3,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,20.0,4.0,1.880353043530376,2.709503387667864,2.115371820691327,0.34382978505727846,0.8291503441374879,106.88193192495528,29.98820522738078,81.26050995173563,172.00424870366567,4.0,1.0,4,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,21.0,4.0,1.8803530435303746,2.709503387667863,2.1153718206913275,0.34382978505727785,0.8291503441374883,106.88193192495531,29.98820522738076,81.26050995173568,172.00424870366564,4.0,1.0,5,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,24.0,4.0,1.8803530435303752,2.709503387667864,2.115371820691327,0.3438297850572786,0.8291503441374886,51.203770782574686,29.048432160425985,12.579486523188937,88.08387305049419,4.0,1.0,6,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,26.0,4.0,1.880353043530376,2.7095033876678625,2.1153718206913266,0.343829785057278,0.8291503441374866,74.61939951981644,24.816830793183144,40.52755019686656,101.14756935543991,4.0,1.0,7,"Square pyramid, Triangular non-coplanar"
mp-554193,NaGa(TeO3)2,2.1549520367015136,2.477197135439796,[4.0],4.0,4.0,4.0,"Square pyramid, Triangular non-coplanar",8c,2,4.0,Te,0.0,True,29.0,4.0,1.880353043530375,2.709503387667863,2.115371820691327,0.3438297850572783,0.8291503441374879,51.249641622952744,38.842027747255834,8.925594056955806,96.92010449960765,4.0,1.0,8,"Square pyramid, Triangular non-coplanar"
mp-554219,U(TeO3)3,2.4113792573607453,-0.5450622550086441,[5.0],4.0,4.0,4.0,Square pyramid,24d,1,5.0,Te,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-554313,Nd2Te2W2O13,2.093854466173769,0.7640600499360299,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
