material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sb_wyckoff,num_Sb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,8.0,Sb,0.0,True,0.0,8.0,2.0972475617095134,2.8177809741028783,2.448873528190579,0.28736789767413634,0.7205334123933649,94.57719560000193,31.775464278002747,22.48333439572467,148.34512019557846,8.0,1.0,1,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,8.0,Sb,0.0,True,1.0,8.0,2.097247561709512,2.817780974102878,2.448873528190579,0.28736789767413623,0.7205334123933658,94.57719560000194,31.77546427800274,22.483334395724718,148.3451201955785,8.0,1.0,2,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,8.0,Sb,0.0,True,2.0,8.0,2.0479785838620286,2.9469781881266264,2.4546005391250816,0.29968755784290174,0.8989996042645978,69.37996986623128,33.938024961291404,5.465605544369552,137.36802660197574,8.0,1.0,3,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,8.0,Sb,0.0,True,3.0,8.0,2.0479785838620286,2.946978188126626,2.4546005391250816,0.2996875578429015,0.8989996042645974,69.37996986623128,33.9380249612914,5.465605544369619,137.3680266019757,8.0,1.0,4,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,"Square pyramid, Square-face capped trigonal prism"
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,7.0,Sb,0.0,True,0.0,7.0,2.0725262903229256,2.73867642180214,2.3843566403478746,0.23618100570251693,0.6661501314792146,40.87327694113291,21.90761768283093,6.694552289459973,80.45866411792773,7.0,1.0,1,"Square pyramid, Square-face capped trigonal prism"
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,7.0,Sb,0.0,True,1.0,7.0,2.0725262903229242,2.738676421802139,2.3843566403478746,0.236181005702517,0.6661501314792146,68.74119827435644,29.69362237090071,2.1081771432583074,114.00558280222431,7.0,1.0,2,"Square pyramid, Square-face capped trigonal prism"
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,7.0,Sb,0.0,True,2.0,7.0,2.0725262903229242,2.738676421802138,2.3843566403478738,0.2361810057025166,0.6661501314792138,40.87327694113289,21.90761768283094,6.694552289459864,80.45866411792773,7.0,1.0,3,"Square pyramid, Square-face capped trigonal prism"
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,7.0,Sb,0.0,True,3.0,7.0,2.0725262903229247,2.7386764218021415,2.384356640347875,0.23618100570251768,0.6661501314792169,68.74119827435648,29.693622370900634,2.1081771432589993,114.00558280222431,7.0,1.0,4,"Square pyramid, Square-face capped trigonal prism"
mp-2740809,Co(SbO2)2,1.983299114525024,0.2043088635589662,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4j,1,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,2.0,6.0,1.9231264898700748,2.082133176632302,2.0000779364498738,0.07367297917003174,0.15900668676222707,100.65178855559583,34.94441592954405,56.244670798641714,169.71467619575714,6.0,1.0,1,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,3.0,6.0,1.9231264898700762,2.0821331766323024,2.000077936449874,0.07367297917003165,0.15900668676222618,55.370747511570165,27.112635565483206,9.359309678086744,96.30161604860803,6.0,1.0,2,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,4.0,6.0,1.9056994804573044,2.050244113525254,1.9929174833835501,0.06249570077734444,0.1445446330679494,56.470328898760705,27.925856273393563,0.0,87.47631468323708,6.0,1.0,3,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,5.0,6.0,1.9231264898700744,2.0821331766323024,2.0000779364498733,0.07367297917003168,0.15900668676222796,106.0000776656794,32.979235026479806,73.71561151479996,172.7522681576845,6.0,1.0,4,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,6.0,6.0,1.9231264898700762,2.0821331766323024,2.000077936449874,0.07367297917003152,0.15900668676222618,106.0000776656794,32.97923502647982,73.71561151479997,172.75226815768465,6.0,1.0,5,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,7.0,6.0,1.9056994804573042,2.050244113525254,1.9929174833835497,0.06249570077734441,0.14454463306794962,51.78826700066631,28.41313840083978,0.0,110.30904957800963,6.0,1.0,6,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,8.0,6.0,1.910066737996369,2.1311199465565593,1.9819268364312956,0.07142720144264378,0.2210532085601904,98.67616454853997,48.538384843102826,18.244827169020013,175.23164145435453,6.0,1.0,7,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,9.0,6.0,1.9100667379963683,2.1311199465565593,1.9819268364312956,0.07142720144264389,0.22105320856019106,98.67616454853997,48.538384843102826,18.244827169020013,175.23164145435453,6.0,1.0,8,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,10.0,6.0,1.9100667379963685,2.1311199465565585,1.9819268364312954,0.07142720144264354,0.22105320856018995,98.67616454853997,48.53838484310283,18.24482716901997,175.2316414543546,6.0,1.0,9,Octahedron
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,11.0,6.0,1.9100667379963685,2.131119946556562,1.981926836431296,0.07142720144264475,0.2210532085601935,98.67616454853997,48.538384843102826,18.244827169020013,175.2316414543546,6.0,1.0,10,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,2.0,6.0,1.9082042070645202,2.0516865918269804,1.9957097465007063,0.06245314207189124,0.14348238476246022,56.52470093339219,27.995396732078575,0.0,87.56602889123276,6.0,1.0,1,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,3.0,6.0,1.90820420706452,2.0516865918269804,1.995709746500706,0.06245314207189125,0.14348238476246045,51.828053514741555,28.421548016549742,0.0,110.221174571013,6.0,1.0,2,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,4.0,6.0,1.928319450887706,2.15905930254741,1.987648496076133,0.07908529582635182,0.2307398516597039,98.20773572716573,48.44981398665583,18.12039253316893,173.3857255687178,6.0,1.0,3,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,5.0,6.0,1.9283194508877093,2.1590593025474107,1.9876484960761334,0.0790852958263517,0.23073985165970146,98.20773572716573,48.449813986655805,18.12039253316893,173.3857255687177,6.0,1.0,4,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,6.0,6.0,1.928319450887711,2.1590593025474045,1.9876484960761325,0.07908529582634928,0.23073985165969346,98.20773572716573,48.44981398665582,18.12039253316893,173.3857255687178,6.0,1.0,5,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,7.0,6.0,1.9283194508877066,2.159059302547411,1.9876484960761331,0.0790852958263522,0.23073985165970456,98.20773572716573,48.44981398665582,18.12039253316893,173.38572556871776,6.0,1.0,6,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,8.0,6.0,1.9219909812558345,2.0756967456135746,1.9976291654542033,0.07020560682253961,0.1537057643577402,55.37140125859537,27.17275582708902,9.185368957109446,95.95486180961626,6.0,1.0,7,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,9.0,6.0,1.921990981255832,2.0756967456135755,1.9976291654542029,0.07020560682254069,0.15370576435774352,106.09755770536097,33.0585810920644,74.18536326940031,173.37031803112438,6.0,1.0,8,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,10.0,6.0,1.9219909812558333,2.0756967456135738,1.997629165454203,0.07020560682253894,0.15370576435774042,106.09755770536098,33.058581092064465,74.18536326940038,173.3703180311245,6.0,1.0,9,Octahedron
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True,11.0,6.0,1.9219909812558333,2.0756967456135746,1.9976291654542038,0.07020560682253987,0.1537057643577413,100.55405438814677,34.93179157639203,56.235638622450246,170.12671017785985,6.0,1.0,10,Octahedron
mp-2761488,NaSbO2,1.9782512227929328,0.8347779703588539,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8c,1,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-2761543,Co5SbO8,1.9333957370430064,0.3376009638530793,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True,10.0,6.0,1.959910778911202,2.048976844664884,1.9966114605432335,0.03312380512549293,0.08906606575368192,51.08514029084359,24.810826623601343,15.861699625652626,86.56712508408623,6.0,1.0,1,Octahedron
mp-2761543,Co5SbO8,1.9333957370430064,0.3376009638530793,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True,11.0,6.0,1.9599346869746856,2.0492902644080235,1.99669912008235,0.03316022463487317,0.08935557743333788,62.21925528914017,27.83077418074548,24.70290460130007,107.10395644114242,6.0,1.0,2,Octahedron
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True,0.0,3.0,1.9897475696584648,2.1012577695064762,2.0374350349604646,0.04693180409003716,0.11151019984801147,113.53817450939287,14.27342030671057,93.99624441422849,127.6886962691102,3.0,1.0,1,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True,1.0,3.0,1.9897475696584639,2.101257769506477,2.037435034960465,0.04693180409003766,0.11151019984801325,71.29141611874225,24.799597262458153,36.28665302255118,90.67261564760055,3.0,1.0,2,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True,2.0,3.0,1.9897475696584634,2.1012577695064776,2.0374350349604655,0.04693180409003785,0.11151019984801414,113.53817450939289,14.27342030671056,93.99624441422851,127.6886962691102,3.0,1.0,3,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True,3.0,3.0,1.9897475696584646,2.1012577695064762,2.0374350349604646,0.04693180409003718,0.11151019984801169,71.29141611874225,24.79959726245814,36.28665302255119,90.67261564760054,3.0,1.0,4,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True,4.0,4.0,1.9240262637061218,2.340883409327827,2.1294010711333295,0.15221658703037427,0.41685714562170517,99.63649299677492,28.431549942511356,46.07652234967709,140.36187483527112,4.0,1.0,1,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True,5.0,4.0,1.9240262637061218,2.3408834093278252,2.129401071133329,0.15221658703037402,0.4168571456217034,79.24780084818582,38.70006226100176,24.469518900036384,117.42484458882392,4.0,1.0,2,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True,6.0,4.0,1.924026263706122,2.3408834093278243,2.129401071133329,0.1522165870303736,0.4168571456217023,100.1956475108273,34.454186553288864,29.536331504790144,140.36187483527115,4.0,1.0,3,"See-saw, Triangular non-coplanar"
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True,7.0,4.0,1.9240262637061225,2.3408834093278283,2.1294010711333304,0.1522165870303747,0.41685714562170584,57.05807174390875,40.189546909885415,11.929871961454623,99.64795962071442,4.0,1.0,4,"See-saw, Triangular non-coplanar"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True,4.0,4.0,1.9664727278367553,2.260051635275796,2.0786944374233434,0.11040329459318059,0.29357890743904047,49.676666934990145,18.341759138932645,28.10839290390935,76.84038938998322,4.0,1.0,1,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True,5.0,4.0,1.966472727836756,2.2600516352757962,2.0786944374233443,0.11040329459318053,0.29357890743904025,49.67666693499012,18.34175913893264,28.10839290390935,76.84038938998319,4.0,1.0,2,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True,10.0,4.0,1.977078059766104,2.450048087989326,2.1104687776711355,0.19644878981193742,0.47297002822322187,67.60144945117767,21.322014177438135,25.917775369003877,91.85871806720172,4.0,1.0,3,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True,11.0,4.0,1.9770780597661055,2.4500480879893267,2.1104687776711355,0.19644878981193772,0.4729700282232212,67.60144945117766,21.322014177438124,25.917775369003877,91.85871806720169,4.0,1.0,4,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,2.0,5.0,1.9605354159773773,2.629183268170256,2.2400977534316313,0.2778107921013698,0.6686478521928787,98.18324847489471,29.984026857054854,66.66511144784286,151.65815464583986,5.0,1.0,1,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,3.0,5.0,1.9605354159773771,2.6291832681702556,2.2400977534316313,0.27781079210136955,0.6686478521928785,98.18324847489471,29.98402685705486,66.66511144784286,151.65815464583986,5.0,1.0,2,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,6.0,5.0,1.9855488881199774,2.9702059934036313,2.268756561820415,0.36357434085433354,0.9846571052836539,98.32031971622959,30.194317092062693,62.821498201437855,154.52290334487395,5.0,1.0,3,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,7.0,5.0,1.985548888119979,2.970205993403632,2.268756561820415,0.36357434085433377,0.9846571052836528,98.32031971622959,30.194317092062693,62.821498201437855,154.52290334487392,5.0,1.0,4,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,8.0,5.0,1.9603624847616652,3.0957404336850596,2.3191220568325255,0.4408209498308937,1.1353779489233944,81.04509755765912,29.271478469682165,31.374001300872703,138.51696834640825,5.0,1.0,5,"Square pyramid, See-saw"
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True,9.0,5.0,1.9603624847616659,3.0957404336850596,2.3191220568325255,0.4408209498308935,1.1353779489233937,81.04509755765909,29.27147846968216,31.374001300872674,138.51696834640822,5.0,1.0,6,"Square pyramid, See-saw"
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,0.0,3.0,2.0098406067031407,2.0098406505394286,2.0098406240908293,1.900842121860597e-08,4.383628793291905e-08,91.81157016893944,1.0671728470417926e-06,91.8115686840593,91.81157114512094,3.0,1.0,1,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,1.0,3.0,2.0098406067031416,2.0098406505394286,2.0098406240908293,1.9008420947789696e-08,4.383628704474063e-08,91.81157016893944,1.0671728470417926e-06,91.8115686840593,91.81157114512094,3.0,1.0,2,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,2.0,3.0,2.0098406067031394,2.0098406505394286,2.009840624090829,1.9008421624830396e-08,4.383628926518668e-08,91.81157016893944,1.0671728338596632e-06,91.81156868405932,91.81157114512094,3.0,1.0,3,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,3.0,3.0,2.009840606703139,2.009840650539428,2.0098406240908284,1.9008421624830396e-08,4.383628926518668e-08,91.81157016893947,1.0671728272685983e-06,91.81156868405935,91.81157114512095,3.0,1.0,4,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,4.0,3.0,1.9873463396682933,2.086907092808756,2.0205332573817816,0.04693338912377363,0.09956075314046253,87.20302419487878,3.127303419769884,84.99168673993158,91.6256991047731,3.0,1.0,5,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,5.0,3.0,1.9873463454832312,2.0869070978233664,2.0205332629299435,0.0469333887464957,0.09956075234013517,17.00439444334155,3.798219270331823,14.318647840856487,22.375887648311657,3.0,1.0,6,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,6.0,3.0,1.9873463702869005,2.086907034592024,2.020533258388609,0.04693334724639292,0.09956066430512345,46.02694197237522,13.24554633894453,27.29491069879856,55.39295760916354,3.0,1.0,7,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,7.0,3.0,1.9873463702869032,2.086907034592024,2.0205332583886104,0.04693334724639208,0.09956066430512078,46.026941972375205,13.245546338944527,27.29491069879856,55.39295760916353,3.0,1.0,8,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,8.0,3.0,1.987346345483232,2.0869070978233664,2.0205332629299435,0.04693338874649548,0.09956075234013428,17.004394443341557,3.798219270331846,14.318647840856487,22.375887648311693,3.0,1.0,9,Triangular non-coplanar
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True,9.0,3.0,1.9873463396682944,2.0869070928087554,2.0205332573817816,0.04693338912377321,0.09956075314046098,87.20302419487878,3.127303419769911,84.9916867399316,91.62569910477315,3.0,1.0,10,Triangular non-coplanar
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,10.0,4.0,1.990807627971596,2.1428364397623074,2.0668254475458774,0.07601079020712728,0.15202881179071137,14.730060154455344,4.948304655932382,8.430762510134679,24.421646408061633,4.0,1.0,1,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,11.0,4.0,1.9908080196710085,2.1428365528916666,2.066825855993619,0.07601034149764287,0.15202853322065812,14.730059473821177,4.9482973038470375,8.430786689551777,24.421636369625215,4.0,1.0,2,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,12.0,4.0,1.9908087522217068,2.142837648254775,2.0668268575517184,0.07601009276666115,0.15202889603306802,14.730061361182168,4.948304287918773,8.430763911041316,24.421645716706188,4.0,1.0,3,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,13.0,4.0,1.99082075289947,2.1428270211709264,2.066821435078844,0.07599856753386533,0.15200626827145647,20.54622211670957,8.036380512535548,10.711091095578958,31.23537551053249,4.0,1.0,4,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,14.0,4.0,1.990820219776896,2.1428264368864056,2.0668218937733784,0.07599911011860117,0.15200621710950957,20.54622956231164,8.036383183741659,10.71109937486348,31.235392366990308,4.0,1.0,5,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True,15.0,4.0,1.9908219573485115,2.1428269015090162,2.0668216315312993,0.07599937215722709,0.1520049441605047,20.546209137244674,8.036369262705323,10.71109427819993,31.235355507011626,4.0,1.0,6,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True,6.0,6.0,2.000960848803716,2.6759205198803775,2.3384409223985636,0.3374784977685173,0.6749596710766617,104.54677935802974,34.034580669013394,73.26086706266305,165.42280966357563,6.0,1.0,1,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True,7.0,6.0,2.000961267695677,2.6759110598339273,2.3384271669318513,0.3374604772632424,0.6749497921382503,51.27245368154796,21.4548904559992,16.679235163105865,97.43078717064373,6.0,1.0,2,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True,8.0,6.0,2.000960374863196,2.675912164645709,2.3384269382940523,0.33746119416776565,0.6749517897825128,51.27245539260456,21.454888185738504,16.679242394422015,97.43079900680493,6.0,1.0,3,"See-saw, Octahedron"
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True,9.0,6.0,2.0009615033084933,2.67591009214091,2.3384266246730667,0.3374602000309196,0.6749485888324167,51.27242280957527,21.454874558822755,16.679246073624707,97.43070577503859,6.0,1.0,4,"See-saw, Octahedron"
mp-28779,USbO5,2.0080707272469076,-0.0353759667622108,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,2.0,6.0,1.9948660672561545,2.0098798194446683,2.0010271825098127,0.006418016589507483,0.015013752188513863,33.51049689937592,11.03528782369441,11.806819574709138,48.70228692919128,6.0,1.0,1,Octahedron
