material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sb_wyckoff,num_Sb_chemenvs,CN,element,charge_range,is_single_charge
mp-1566038,Ca2MnSbO6,2.0807562559577932,-0.3592631162015053,[6.0],5.0,5.0,5.0,Octahedron,"2g, 2d",1,6.0,Sb,0.0,True
mp-16280,Ca2Sb2O7,1.9448738084539507,0.1732686229646048,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2b",1,6.0,Sb,0.0,True
mp-16281,Cd2Sb2O7,2.0080845650550985,-0.2022404926038147,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2c",1,6.0,Sb,0.0,True
mp-1638622,Li5Fe3(SbO5)2,2.1726048020475446,-0.1042663249772784,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-1639336,CaLaFeSbO6,1.967749292523163,0.1414871463210027,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-1639439,Li2Ni2SbO6,2.0065555701032856,0.1113644981630477,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1a",1,6.0,Sb,0.0,True
mp-1639712,Ca4Mn3SbO12,1.9464062557276245,0.3100408079903805,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-1641174,Mn3In2Sb3O14,1.939048511485416,0.276814686541333,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1a, 1e, 1f, 1g",1,6.0,Sb,0.0,True
mp-1647282,CoSb(PO4)2,1.8605331033877457,0.5588252309692143,"[6.0, 6.0]",3.5,3.0,4.0,no_data,no_data,1,6.0,Sb,1.0,False
mp-1647282,CoSb(PO4)2,1.8605331033877457,0.5588252309692143,"[6.0, 6.0]",3.5,3.0,4.0,no_data,no_data,1,6.0,Sb,1.0,False
mp-1648716,Li6Mn5SbO12,1.9663141344380872,0.2769436496327368,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-1666215,Li4Fe3Sn3(SbO8)2,1.9679840019119612,0.6109195811894892,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-1666679,CoSb(PO4)2,1.8913189691298944,0.5141173824143191,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-1666679,CoSb(PO4)2,1.8913189691298944,0.5141173824143191,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-1666719,CoSb(PO4)2,1.996338324330969,0.3263573414797605,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-1666719,CoSb(PO4)2,1.996338324330969,0.3263573414797605,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-16978,Ba3MgSb2O9,1.8027739712237223,1.231793403385698,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-1705,Sb2O5,1.9260502992874224,0.4510321207917195,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-17145,Ba3CuSb2O9,1.8827099997857384,0.8242199593089954,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True
mp-17269,Ba3NiSb2O9,1.807475123487863,1.1976419068537942,[6.0],5.0,5.0,5.0,Octahedron,8f,1,6.0,Sb,0.0,True
mp-17290,LiSbWO6,2.0133959182528716,0.0801587767686543,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-17341,Ba3MnSb2O9,1.7974395740920468,1.307938324482922,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-17433,NaSr4(SbO4)3,1.8785070702461075,0.8801669042593889,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2b, 2c",1,6.0,Sb,0.0,True
mp-18611,Ba3NiSb2O9,1.8609891409672925,0.9021594553044334,[6.0],5.0,5.0,5.0,Octahedron,"4b, 4a",1,6.0,Sb,0.0,True
mp-19231,Mn(SbO2)2,1.9887385043425063,0.2674202473493843,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8h,1,3.0,Sb,0.0,True
mp-19243,VSb2O5,2.049405522803393,1.3795504155485467,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-19337,Ba3CoSb2O9,1.8113853897461092,1.1908677203469888,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-19496,KV2SbO8,1.964769828797606,0.1754662095695789,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-1983740,CoSb(PO4)2,1.8829282449249036,0.5301348193371578,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Sb,1.0,False
mp-1983740,CoSb(PO4)2,1.8829282449249036,0.5301348193371578,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Sb,1.0,False
mp-1987201,CoSb(PO4)2,1.9147626092325296,0.4736008168406705,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-1987201,CoSb(PO4)2,1.9147626092325296,0.4736008168406705,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Sb,1.0,False
mp-20431,Ca2FeSbO6,2.00643514948218,0.0444276677502512,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-21275,Ni(SbO2)2,1.9843023312934516,0.2093098767821694,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8h,1,3.0,Sb,0.0,True
mp-2136,Sb2O3,2.3451991102931067,0.351357649869212,[5.0],3.0,3.0,3.0,Square pyramid,8e,1,5.0,Sb,0.0,True
mp-2207479,Tm3SbO7,1.948497542248158,0.1125834992191487,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-2209213,Er3SbO7,1.949094254150329,0.1248067009111927,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-2211594,Dy3SbO7,1.9464046886123545,0.1697924520430096,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-2212065,Ho3SbO7,1.9478476944202636,0.1441051640052109,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-22265,Fe(SbO2)2,1.9866807926024657,0.22598361267571,[3.0],3.0,3.0,3.0,Triangular non-coplanar,2c,1,3.0,Sb,0.0,True
mp-22355,Sr2InSbO6,2.0149472823586954,0.0200433160684389,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True
mp-23018,BiSbO4,1.96428665379859,0.1353571829353576,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Sb,0.0,True
mp-23419,Sb4Cl2O5,1.919699758891835,0.5869085033383222,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True
mp-23419,Sb4Cl2O5,1.919699758891835,0.5869085033383222,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-25946,Sb2P5O16,1.7920010924733467,1.0656383657749786,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-26157,LiSb(PO3)4,0.7058263054545663,2.322405619077689,[6.0],3.0,3.0,3.0,Pentagonal pyramid,4e,1,6.0,Sb,0.0,True
mp-26281,Li3Sb5(PO4)6,1.7481925660396105,0.9021590487581532,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",1a,2,5.0,Sb,0.0,True
mp-26281,Li3Sb5(PO4)6,1.7481925660396105,0.9021590487581532,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",1a,2,6.0,Sb,0.0,True
mp-26341,LiSbP2O7,1.6472018297761586,0.989911710184499,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-26541,LiSb(PO3)4,1.846480558118973,0.6282313076481103,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4c,1,7.0,Sb,0.0,True
mp-26542,Sb(PO3)4,2.099929801707212,0.4140734810525684,[7.0],5.0,5.0,5.0,Square-face capped trigonal prism,4c,1,7.0,Sb,0.0,True
mp-26585,Li5Sb2P5O18,1.2348074867829393,1.5881649543400298,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-26586,Li3Sb2P5O18,2.1728060619220457,-0.185147821706853,"[6.0, 5.0]",4.5,4.0,5.0,"Square pyramid, Octahedron",1a,2,6.0,Sb,1.0,False
mp-26586,Li3Sb2P5O18,2.1728060619220457,-0.185147821706853,"[6.0, 5.0]",4.5,4.0,5.0,"Square pyramid, Octahedron",1a,2,5.0,Sb,1.0,False
mp-26745,LiSbP2O7,1.3905400889190165,1.5458530200408422,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-27111,Li3Sb3(PO4)4,2.0157169827877985,0.4896048243679944,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Trigonal bipyramid, Octahedron",1a,4,3.0,Sb,0.0,True
mp-27111,Li3Sb3(PO4)4,2.0157169827877985,0.4896048243679944,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Trigonal bipyramid, Octahedron",1a,4,4.0,Sb,0.0,True
mp-27111,Li3Sb3(PO4)4,2.0157169827877985,0.4896048243679944,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Trigonal bipyramid, Octahedron",1a,4,5.0,Sb,0.0,True
mp-27111,Li3Sb3(PO4)4,2.0157169827877985,0.4896048243679944,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Trigonal bipyramid, Octahedron",1a,4,6.0,Sb,0.0,True
mp-27140,K2Sb4O11,1.935373045308453,0.2944784416599194,[6.0],5.0,5.0,5.0,Octahedron,"4j, 2i",1,6.0,Sb,0.0,True
mp-27219,Mg(SbO2)2,1.980174484960412,0.2734245068522916,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8h,1,3.0,Sb,0.0,True
mp-27220,Tl5SbO5,1.9577890613345037,0.293518590219303,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-27229,Sb6S2O15,2.1549575206836877,0.2337610473633133,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4d,2,4.0,Sb,0.0,True
mp-27229,Sb6S2O15,2.1549575206836877,0.2337610473633133,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4d,2,5.0,Sb,0.0,True
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,6.0,Sb,0.0,True
mp-27256,Sb2(S2O7)3,1.9733324607809464,0.4553341469504035,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,8.0,Sb,0.0,True
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,5.0,Sb,0.0,True
mp-27339,Sb2(SO4)3,2.1442261024336644,0.2548209504981947,"[5.0, 7.0]",3.0,3.0,3.0,"Square pyramid, Square-face capped trigonal prism",4e,2,7.0,Sb,0.0,True
mp-2740809,Co(SbO2)2,1.983299114525024,0.2043088635589662,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4j,1,3.0,Sb,0.0,True
mp-2741573,NaSb5O13,1.9184305929379633,0.3672308023290714,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True
mp-2741624,KSb5O13,1.9188369363121216,0.37394136693626,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True
mp-2761488,NaSbO2,1.9782512227929328,0.8347779703588539,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8c,1,3.0,Sb,0.0,True
mp-2761543,Co5SbO8,1.9333957370430064,0.3376009638530793,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True
mp-27700,Sb4Br2O5,1.924028556537276,0.5841057615179226,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True
mp-27878,NaSb5O8,1.9218923383436943,0.6619831937544658,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True
mp-28485,Sb5IO7,2.012917119376968,0.1804146378640666,[3.0],3.0,3.0,3.0,Triangular non-coplanar,"6h, 4f",1,3.0,Sb,0.0,True
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-28617,In3Sb5O12,1.8740988401358247,0.6699245103437717,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True
mp-28779,USbO5,2.0080707272469076,-0.0353759667622108,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-28918,Sb2WO6,2.012286840913105,0.5150153737935036,[5.0],3.0,3.0,3.0,Square pyramid,2a,1,5.0,Sb,0.0,True
mp-2901572,KLaPrSbO6,2.018369976517554,-0.1050424392141277,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-29146,VSbO4,1.9575192464996611,0.2003402986802377,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-29364,Li5SbO5,1.9350471590248968,0.248545998936161,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-29591,Sb3ClO4,2.069806226694945,0.1137010200863365,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar","4g, 2f",2,3.0,Sb,0.0,True
mp-29591,Sb3ClO4,2.069806226694945,0.1137010200863365,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar","4g, 2f",2,4.0,Sb,0.0,True
mp-2973,Pr3Sb5O12,1.9687234530667688,0.4790277879200908,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar","6e, 4c",2,3.0,Sb,0.0,True
mp-2973,Pr3Sb5O12,1.9687234530667688,0.4790277879200908,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar","6e, 4c",2,4.0,Sb,0.0,True
mp-29892,LiSb3O8,1.926557595181147,0.3501669113301308,[6.0],5.0,5.0,5.0,Octahedron,"2d, 4e",1,6.0,Sb,0.0,True
mp-29922,Sb5PO10,2.055287142231119,0.3027546899419469,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",4a,3,3.0,Sb,0.0,True
mp-29922,Sb5PO10,2.055287142231119,0.3027546899419469,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",4a,3,4.0,Sb,0.0,True
mp-29922,Sb5PO10,2.055287142231119,0.3027546899419469,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",4a,3,5.0,Sb,0.0,True
mp-29970,Cs3Sb5O14,1.993461264372277,0.1955885831214163,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4g, 4h, 8i",2,5.0,Sb,0.0,True
mp-29970,Cs3Sb5O14,1.993461264372277,0.1955885831214163,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4g, 4h, 8i",2,6.0,Sb,0.0,True
mp-30304,Bi3SbO7,1.9651034700923264,0.1491089475228166,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1a",1,6.0,Sb,0.0,True
mp-30972,Na2Sb4O7,1.833730247321876,0.9820924017554594,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-31001,KSb3O5,1.9079132068164824,0.9234944565468132,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True
mp-31001,KSb3O5,1.9079132068164824,0.9234944565468132,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-31238,Ba3(SbO3)2,1.9523014477729337,0.032771358100698,[3.0],3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True
mp-31256,U(SbO3)2,1.9658674452364415,0.4651177714521076,[4.0],3.0,3.0,3.0,Square non-coplanar,2i,1,4.0,Sb,0.0,True
mp-31418,La(SbO3)3,1.958739520402117,0.1366642691158219,[6.0],5.0,5.0,5.0,Octahedron,"2b, 4f",1,6.0,Sb,0.0,True
mp-31419,LaSb5O12,1.9781123308833564,0.0010485199168975,"[3.0, 6.0]",4.2,4.2,4.2,"Triangular non-coplanar, Octahedron","3e, 2c",2,3.0,Sb,0.0,True
mp-31419,LaSb5O12,1.9781123308833564,0.0010485199168975,"[3.0, 6.0]",4.2,4.2,4.2,"Triangular non-coplanar, Octahedron","3e, 2c",2,6.0,Sb,0.0,True
mp-3154,Sm3Sb5O12,1.971558106697617,0.4467005870920628,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,3.0,Sb,0.0,True
mp-3154,Sm3Sb5O12,1.971558106697617,0.4467005870920628,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-33857,CrSbO4,1.9247380208287577,0.3400059937098268,[6.0],5.0,5.0,5.0,Octahedron,4d,1,6.0,Sb,0.0,True
mp-3491,NbSbO4,1.0876075161047436,2.3859483704855178,[5.0],3.0,3.0,3.0,Square pyramid,4a,1,5.0,Sb,0.0,True
mp-37436,Li7SbO6,1.8883953115306504,0.6401052116129007,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-3782,Nd3Sb5O12,1.9696113610490855,0.4674049452835078,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,3.0,Sb,0.0,True
mp-3782,Nd3Sb5O12,1.9696113610490855,0.4674049452835078,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-39419,NdTiCdSbO7,1.6335221531124895,2.043736740371412,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True
mp-40451,NaGd3Ti2(SbO7)2,1.960637138304167,0.2381255674161844,[6.0],5.0,5.0,5.0,Octahedron,"2f, 2c",1,6.0,Sb,0.0,True
mp-40478,NaDy3Ti2(SbO7)2,1.9527089971123777,0.2601188162759932,[6.0],5.0,5.0,5.0,Octahedron,"2f, 2a",1,6.0,Sb,0.0,True
mp-40484,NaNd3Ti2(SbO7)2,1.967101002228568,0.2458206530750835,[6.0],5.0,5.0,5.0,Octahedron,"2f, 2c",1,6.0,Sb,0.0,True
mp-40685,NaSm3Ti2(SbO7)2,1.961520015259064,0.2512258923044334,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2e",1,6.0,Sb,0.0,True
mp-4103,Sr2Sb2O7,1.9025357900322188,0.5069820702655714,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2c",1,6.0,Sb,0.0,True
mp-504341,Sb(PO3)4,2.121390639856623,0.1353494204921452,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-504350,Sb(PO3)4,2.0957312944365696,0.4280137852314628,[7.0],5.0,5.0,5.0,Square-face bicapped trigonal prism,2a,1,7.0,Sb,0.0,True
mp-504353,LiSb(PO3)4,2.923485728953584,-0.8451933084926078,[6.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,6.0,Sb,0.0,True
mp-504662,SbClO,1.9493569373088175,0.4191336889556356,"[2.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,2.0,Sb,0.0,True
mp-504662,SbClO,1.9493569373088175,0.4191336889556356,"[2.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-505043,Eu3Sb5O12,1.986998778057072,0.4236692991182748,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,3.0,Sb,0.0,True
mp-505043,Eu3Sb5O12,1.986998778057072,0.4236692991182748,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-505046,Gd3Sb5O12,1.9726470084767649,0.4291289443926637,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,3.0,Sb,0.0,True
mp-505046,Gd3Sb5O12,1.9726470084767649,0.4291289443926637,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-510305,MnVSbO6,2.0218145121517503,-0.0010990333711612,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-510637,EuSbO4,1.8422088900122944,0.8598988971192023,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-5388,Zn(SbO2)2,1.982787061067836,0.1982884713700134,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8h,1,3.0,Sb,0.0,True
mp-541240,Sb3O2F5,2.255058204160367,-0.3425900701634603,"[1.0, 0, 3.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw","4g, 2f, 2e",2,1.0,Sb,0.0,True
mp-541240,Sb3O2F5,2.255058204160367,-0.3425900701634603,"[1.0, 0, 3.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw","4g, 2f, 2e",2,0.0,Sb,0.0,True
mp-541240,Sb3O2F5,2.255058204160367,-0.3425900701634603,"[1.0, 0, 3.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw","4g, 2f, 2e",2,3.0,Sb,0.0,True
mp-541240,Sb3O2F5,2.255058204160367,-0.3425900701634603,"[1.0, 0, 3.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw","4g, 2f, 2e",2,4.0,Sb,0.0,True
mp-541741,Mn2Sb2O7,1.982495049322673,0.1153354770463472,[6.0],5.0,5.0,5.0,Octahedron,"3a, 6c, 3b",1,6.0,Sb,0.0,True
mp-5448,Pr3SbO7,1.9628564042296597,0.1724170792257655,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Sb,0.0,True
mp-550763,CoSb2Br2O3,1.9906940630522647,0.3120382675345507,"[3.0, 3.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4i,2,3.0,Sb,0.0,True
mp-550763,CoSb2Br2O3,1.9906940630522647,0.3120382675345507,"[3.0, 3.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4i,2,3.0,Sb,0.0,True
mp-553374,Cs4Sb2O5,1.9467758711027552,0.6547844227153936,[3.0],3.0,3.0,3.0,Triangular non-coplanar,1a,1,3.0,Sb,0.0,True
mp-554052,SmSbMo2O9,1.8652583094282833,0.8735167997863102,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-554138,Pr2SbO5F,1.9326390661704231,0.4703388034397727,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-554481,Ba2Sb4P2O17,1.9768809084999424,0.1690399305052436,[6.0],5.0,5.0,5.0,Octahedron,"8d, 4a, 4c",1,6.0,Sb,0.0,True
mp-554631,Sb2(PO4)3,2.273091642583887,-0.7182391115593241,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Sb,1.0,False
mp-554631,Sb2(PO4)3,2.273091642583887,-0.7182391115593241,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Sb,1.0,False
mp-554643,K2SbSO4F3,4.255589327677538,-2.982490813897531,[2.0],3.0,3.0,3.0,Square pyramid,4a,1,2.0,Sb,0.0,True
mp-554817,Ba3CaSb2O9,1.8600061743551315,0.9718086019952074,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-555078,Ba3SrSb2O9,1.8985858225382577,0.7532522531357186,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-556234,Rb3Sb5O14,1.9240681891552924,0.4107007546015148,[6.0],5.0,5.0,5.0,Octahedron,"4g, 4h, 8i",1,6.0,Sb,0.0,True
mp-556287,NaBi2Sb3O11,2.027287682149041,0.0432402546121032,[6.0],5.0,5.0,5.0,Octahedron,12g,1,6.0,Sb,0.0,True
mp-556535,NdSbMo2O9,1.855789980121198,0.9125923454881824,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-556577,Na3Sb3(AsO7)2,1.928355448660041,0.2739517706420962,[6.0],5.0,5.0,5.0,Octahedron,"4e, 2c",1,6.0,Sb,0.0,True
mp-556756,KSb2PO8,1.9091788324798171,0.409928314790087,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-556869,Sb5IO7,2.0341100219741457,0.3791430405570105,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Sb,0.0,True
mp-556869,Sb5IO7,2.0341100219741457,0.3791430405570105,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-557022,Sb8Cl2O11,2.0054894688400067,0.2741397455830404,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True
mp-557022,Sb8Cl2O11,2.0054894688400067,0.2741397455830404,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True
mp-557022,Sb8Cl2O11,2.0054894688400067,0.2741397455830404,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,4.0,Sb,0.0,True
mp-557022,Sb8Cl2O11,2.0054894688400067,0.2741397455830404,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,4.0,Sb,0.0,True
mp-557087,NaSbMoO5,1.909953464849421,0.7014231252413486,[4.0],3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True
mp-557416,Sb2MoO6,1.879690417837304,0.7245575675747826,[5.0],3.0,3.0,3.0,Square pyramid,2i,1,5.0,Sb,0.0,True
mp-557470,K2Sb2S(O2F3)2,4.886049237251595,-3.881260840276016,"[0, 2.0]",3.0,3.0,3.0,Square pyramid,4e,1,0.0,Sb,0.0,True
