material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sc_wyckoff,num_Sc_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,65.0,6.0,2.0772230040691664,2.213332659305434,2.123787181157311,0.04476098833614586,0.13610965523626772,105.74745933736664,31.414938792028817,80.08675562809493,171.12604068184328,6.0,1.0,18,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,66.0,6.0,2.077223004069166,2.2133326593054274,2.1237871811573106,0.044760988336143566,0.1361096552362615,53.84028271400249,26.85644193432077,10.288684460579864,101.14064938888261,6.0,1.0,19,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,67.0,6.0,2.077223004069167,2.213332659305429,2.12378718115731,0.04476098833614429,0.1361096552362624,105.74745933736662,31.41493879202882,80.08675562809495,171.12604068184314,6.0,1.0,20,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,68.0,6.0,2.077223004069169,2.213332659305431,2.1237871811573106,0.044760988336144794,0.13610965523626195,53.84028271400247,26.856441934320745,10.288684460579937,101.14064938888254,6.0,1.0,21,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,69.0,6.0,2.077223004069166,2.213332659305432,2.12378718115731,0.04476098833614531,0.13610965523626595,105.74745933736664,31.414938792028817,80.08675562809495,171.12604068184325,6.0,1.0,22,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,70.0,6.0,2.077223004069165,2.21333265930543,2.12378718115731,0.04476098833614502,0.13610965523626506,53.840282714002456,26.85644193432075,10.288684460579864,101.14064938888254,6.0,1.0,23,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,71.0,6.0,2.0772230040691673,2.2133326593054305,2.1237871811573106,0.044760988336144655,0.13610965523626328,105.74745933736664,31.41493879202881,80.08675562809496,171.12604068184314,6.0,1.0,24,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,72.0,6.0,2.12868296448756,2.128682964487562,2.128682964487561,7.475135279923368e-16,1.7763568394002505e-15,50.17662910845763,20.64267494116482,7.4091451686181005,89.78800036000983,6.0,1.0,25,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,73.0,6.0,2.128682964487561,2.1286829644875627,2.1286829644875622,7.021666937153402e-16,1.7763568394002505e-15,107.99999991950546,36.00049921163134,89.7880003600098,180.0,6.0,1.0,26,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,74.0,6.0,2.128682964487559,2.1286829644875627,2.1286829644875613,1.2560739669470201e-15,3.552713678800501e-15,50.17662910845763,20.64267494116482,7.4091451686181005,89.78800036000983,6.0,1.0,27,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,75.0,6.0,2.128682964487559,2.1286829644875622,2.128682964487561,9.763231673693172e-16,3.1086244689504383e-15,50.176629108457625,20.64267494116482,7.4091451686181005,89.78800036000983,6.0,1.0,28,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,76.0,6.0,2.152390196216465,2.1523901962164698,2.152390196216467,1.4503892858778862e-15,4.884981308350689e-15,54.15581767598169,28.663448170571062,10.253941805526408,92.86470844029674,6.0,1.0,29,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,77.0,6.0,2.1523901962164667,2.1523901962164698,2.152390196216468,1.1466334093198022e-15,3.1086244689504383e-15,54.1558176759817,28.66344817057105,10.253941805526479,92.86470844029677,6.0,1.0,30,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,78.0,6.0,2.152390196216466,2.1523901962164698,2.152390196216467,1.2161883888976235e-15,3.552713678800501e-15,59.82818594431496,18.167023250528647,40.154094039248,81.53017291740335,6.0,1.0,31,Octahedron
mp-1205185,Rb3Sc2(AsO4)3,1.7986935813275218,0.4739867923075503,[6.0],3.0,3.0,3.0,Octahedron,"24d, 4b, 4a",1,6.0,Sc,0.0,True,79.0,6.0,2.1523901962164658,2.1523901962164684,2.152390196216467,1.0094282222676724e-15,2.6645352591003757e-15,54.155817675981694,28.663448170571055,10.253941805526408,92.86470844029677,6.0,1.0,32,Octahedron
mp-1207696,TmScO3,2.2558712691382743,-0.1866879331847419,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,4.0,6.0,2.089698448107268,2.1472335716355113,2.117360964401543,0.02354054638736916,0.057535123528243304,43.23621935631327,14.780379208736374,18.012039785568142,69.78894343130338,6.0,1.0,1,Octahedron
mp-1207696,TmScO3,2.2558712691382743,-0.1866879331847419,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,5.0,6.0,2.0896984481072685,2.1472335716355118,2.1173609644015436,0.02354054638736944,0.057535123528243304,57.56498752761408,30.73080848238825,12.855362717947493,93.3382791160463,6.0,1.0,2,Octahedron
mp-1207696,TmScO3,2.2558712691382743,-0.1866879331847419,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,6.0,6.0,2.089698448107268,2.1472335716355118,2.1173609644015436,0.023540546387369434,0.05753512352824375,44.20667116320446,18.48812726961142,24.449778404265835,87.26094487586046,6.0,1.0,3,Octahedron
mp-1207696,TmScO3,2.2558712691382743,-0.1866879331847419,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,7.0,6.0,2.0896984481072685,2.1472335716355118,2.1173609644015436,0.02354054638736944,0.057535123528243304,107.9999998390109,36.08424760124031,86.6617208839537,180.0,6.0,1.0,4,Octahedron
mp-1208776,Sr2ScTaO6,2.102223039055289,0.0209503487867682,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.1151638954572576,2.117628814179701,2.1167759022812755,0.0011405042471372005,0.0024649187224432545,37.11197761996025,20.632767105246142,8.22224189422046,73.09993548951573,6.0,1.0,1,Octahedron
mp-1208776,Sr2ScTaO6,2.102223039055289,0.0209503487867682,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.115163895457258,2.117628814179703,2.116775902281277,0.0011405042471372005,0.002464918722445031,60.3633879705513,25.997729899242483,20.50979563397079,101.99618691939105,6.0,1.0,2,Octahedron
mp-1209046,ScBi3(MoO6)2,1.7587387547765787,0.6588647149962519,[6.0],3.0,3.0,3.0,Trigonal prism,2e,1,6.0,Sc,0.0,True,0.0,6.0,2.1023903880495385,2.2801672132072035,2.171782872893614,0.07763772058091878,0.17777682515766502,73.67303965930051,34.82712647139972,16.680336393927462,114.20537524909813,6.0,1.0,1,Trigonal prism
mp-1209046,ScBi3(MoO6)2,1.7587387547765787,0.6588647149962519,[6.0],3.0,3.0,3.0,Trigonal prism,2e,1,6.0,Sc,0.0,True,1.0,6.0,2.1023903880495376,2.280167213207206,2.171782872893615,0.07763772058091976,0.17777682515766857,73.67303965930051,34.82712647139972,16.68033639392744,114.20537524909813,6.0,1.0,2,Trigonal prism
mp-1209155,ScCu(WO4)2,2.1417253325313563,-0.0179983807414004,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,0.0,6.0,2.105760081064162,2.159560924984296,2.128291967574879,0.02281644155057672,0.05380084392013407,73.89844439061997,25.04482050005868,28.477992259771774,117.88451439454049,6.0,1.0,1,Octahedron
mp-1209155,ScCu(WO4)2,2.1417253325313563,-0.0179983807414004,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,1.0,6.0,2.105760081064162,2.159560924984296,2.1282919675748793,0.022816441550576765,0.05380084392013407,73.89844439061997,25.044820500058687,28.477992259771774,117.88451439454052,6.0,1.0,2,Octahedron
mp-1209239,RbSc(WO4)2,2.088604323646478,0.0998948083369126,[6.0],3.0,3.0,3.0,Trigonal prism,2e,1,6.0,Sc,0.0,True,,,,,,,,,,,,,,0,Trigonal prism
mp-1209257,ScP2H5O9,2.0741843397386126,0.0461465788898626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sc,0.0,True,0.0,6.0,2.021169530488349,2.168102936428792,2.1117776158680823,0.051063761287768794,0.14693340594044324,98.75216777605483,36.211905068577835,39.779557267742696,179.19829024266096,6.0,1.0,1,Octahedron
mp-1209257,ScP2H5O9,2.0741843397386126,0.0461465788898626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sc,0.0,True,1.0,6.0,2.021169530488352,2.1681029364287947,2.111777615868083,0.05106376128776802,0.1469334059404428,98.75216777605488,36.21190506857796,39.77955726774274,179.19829024266187,6.0,1.0,2,Octahedron
mp-1209257,ScP2H5O9,2.0741843397386126,0.0461465788898626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sc,0.0,True,2.0,6.0,2.0211695304883497,2.1681029364287934,2.1117776158680828,0.051063761287768475,0.14693340594044368,54.85248514828657,22.596347289210073,15.111202516754034,91.31655789553082,6.0,1.0,3,Octahedron
mp-1209257,ScP2H5O9,2.0741843397386126,0.0461465788898626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sc,0.0,True,3.0,6.0,2.021169530488345,2.168102936428789,2.1117776158680823,0.05106376128776958,0.14693340594044413,54.85248514828657,22.59634728921008,15.111202516754009,91.31655789553079,6.0,1.0,4,Octahedron
mp-1210161,NaSc(WO4)2,2.662247716432873,-0.6827970786930698,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,2.0,6.0,2.064479085140727,2.2436233690293648,2.1422426391750533,0.07501776170915465,0.1791442838886379,52.90571803945787,20.39796256325775,18.541157650180093,88.86243580660022,6.0,1.0,1,Octahedron
mp-1210161,NaSc(WO4)2,2.662247716432873,-0.6827970786930698,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,3.0,6.0,2.0644790851407273,2.243623369029365,2.142242639175053,0.07501776170915499,0.1791442838886379,55.79618158385821,24.358085513515253,17.02547662093075,98.128086113038,6.0,1.0,2,Octahedron
mp-1211126,LiSc(WO4)2,2.1389785720851293,-0.0219389471021935,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,2.0,6.0,2.1002825408993115,2.1555577440823734,2.1225989144718427,0.023787719865828897,0.055275203183061894,73.7102292726549,24.9722583281189,28.19644237179439,117.47319609581875,6.0,1.0,1,Octahedron
mp-1211126,LiSc(WO4)2,2.1389785720851293,-0.0219389471021935,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,3.0,6.0,2.100282540899311,2.1555577440823734,2.1225989144718422,0.023787719865829306,0.05527520318306234,73.7102292726549,24.972258328118897,28.196442371794415,117.47319609581875,6.0,1.0,2,Octahedron
mp-1211342,KSc(SO4)2,1.4959534640337084,0.8772857891820239,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Sc,0.0,True,1.0,6.0,2.0826409931261534,2.114942205825259,2.1041751349255566,0.015226937693390633,0.0323012126991058,37.170890863447504,16.073842820190862,17.059653918724273,65.71982311620012,6.0,1.0,1,Octahedron
mp-1211497,KSc(WO4)2,2.0902360277988348,0.0766853076179239,[6.0],3.0,3.0,3.0,Trigonal prism,2e,1,6.0,Sc,0.0,True,,,,,,,,,,,,,,0,Trigonal prism
mp-1211967,KSr6Sc(SiO4)4,1.1214442370288766,1.4441634115146451,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Sc,0.0,True,28.0,6.0,2.067059942331474,2.165000074224557,2.1265753379901855,0.03396848656791725,0.09794013189308304,53.53138645649055,20.058828508156,26.720438382497278,87.61954243140845,6.0,1.0,1,Octahedron
mp-1211967,KSr6Sc(SiO4)4,1.1214442370288766,1.4441634115146451,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Sc,0.0,True,29.0,6.0,2.0670599423314693,2.165000074224557,2.1265753379901846,0.033968486567919,0.09794013189308792,53.53138645649053,20.058828508155997,26.720438382497278,87.6195424314084,6.0,1.0,2,Octahedron
mp-1211967,KSr6Sc(SiO4)4,1.1214442370288766,1.4441634115146451,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Sc,0.0,True,30.0,6.0,2.0670599423314715,2.1650000742245563,2.126575337990185,0.03396848656791781,0.09794013189308481,56.73341086848596,31.431392050192372,8.410903602659646,95.88360722459977,6.0,1.0,3,Octahedron
mp-1211967,KSr6Sc(SiO4)4,1.1214442370288766,1.4441634115146451,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Sc,0.0,True,31.0,6.0,2.0670599423314755,2.1650000742245585,2.1265753379901864,0.03396848656791758,0.09794013189308304,56.73341086848596,31.43139205019236,8.410903602659646,95.88360722459976,6.0,1.0,4,Octahedron
mp-1212024,K2ScSn(AsO4)3,2.381838550085172,-0.394844194884176,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,8.0,6.0,2.0885312417987763,2.1268473284141223,2.1076892851064497,0.019158043307672273,0.03831608661534602,107.32700940882775,34.661504435127625,86.6732202524093,176.5561615538366,6.0,1.0,1,Octahedron
mp-1212024,K2ScSn(AsO4)3,2.381838550085172,-0.394844194884176,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,9.0,6.0,2.0885312417987785,2.1268473284141236,2.1076892851064506,0.019158043307671086,0.038316086615345135,88.38097552059614,33.82889411353045,39.104614925384936,176.55616155383646,6.0,1.0,2,Octahedron
mp-1212024,K2ScSn(AsO4)3,2.381838550085172,-0.394844194884176,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,10.0,6.0,2.0885312417987785,2.126847328414123,2.1076892851064506,0.01915804330767094,0.03831608661534469,88.38097552059617,33.828894113530474,39.10461492538493,176.5561615538366,6.0,1.0,3,Octahedron
mp-1212024,K2ScSn(AsO4)3,2.381838550085172,-0.394844194884176,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,11.0,6.0,2.0885312417987794,2.1268473284141227,2.1076892851064506,0.01915804330767057,0.03831608661534336,88.38097552059618,33.82889411353051,39.10461492538493,176.5561615538368,6.0,1.0,4,Octahedron
mp-1212985,ErScO3,2.2194057415509247,-0.1374912610121293,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,4.0,6.0,2.0896860105048645,2.139397076395505,2.114950238985937,0.020302686425179014,0.04971106589064034,43.44151183922436,14.81948089257512,18.012186416677608,70.03626935905942,6.0,1.0,1,Octahedron
mp-1212985,ErScO3,2.2194057415509247,-0.1374912610121293,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,5.0,6.0,2.0896860105048645,2.1393970763955057,2.1149502389859367,0.02030268642517928,0.049711065890641226,57.62628850625708,30.977333801325553,12.5975386109908,93.18817186554487,6.0,1.0,2,Octahedron
mp-1212985,ErScO3,2.2194057415509247,-0.1374912610121293,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,6.0,6.0,2.0896860105048645,2.1393970763955052,2.1149502389859376,0.020302686425179108,0.04971106589064078,44.185226230229276,18.61074419265714,23.991239621405388,87.52302111844693,6.0,1.0,3,Octahedron
mp-1212985,ErScO3,2.2194057415509247,-0.1374912610121293,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Sc,0.0,True,7.0,6.0,2.0896860105048645,2.139397076395506,2.1149502389859367,0.02030268642517928,0.04971106589064167,108.0,36.07456835437681,86.81182813445513,180.0,6.0,1.0,4,Octahedron
mp-1213174,CsSc(WO4)2,1.907678944848512,0.2936902616498947,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Sc,0.0,True,1.0,6.0,2.1039785951980554,2.115002185816097,2.111326250796346,0.005195577384256235,0.011023590618041368,51.778407573995004,25.963549658008738,17.708923935923202,86.33357745536233,6.0,1.0,1,Octahedron
mp-1214081,Ca2ScTaO6,2.113426470158187,0.0090819552229129,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.1190389511604497,2.120813137295739,2.119735570556931,0.0007727762802096621,0.0017741861352891242,36.185569005604165,20.588932810857237,6.997894623647008,70.53320978342175,6.0,1.0,1,Octahedron
mp-1214081,Ca2ScTaO6,2.113426470158187,0.0090819552229129,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.1190389511604497,2.1208131372957384,2.11973557055693,0.0007727762802095286,0.00177418613528868,60.23467430594393,24.657517446370647,21.341851691696554,97.52899231796427,6.0,1.0,2,Octahedron
mp-1214125,Ca2ScNbO6,2.1144742464506545,0.0065516546117013,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.117478407059322,2.12108171583699,2.1190248008227344,0.001514690836986417,0.003603308777667902,36.22009434185546,20.608524888461538,6.9979505140053195,70.55401141705437,6.0,1.0,1,Octahedron
mp-1214125,Ca2ScNbO6,2.1144742464506545,0.0065516546117013,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.117478407059322,2.1210817158369895,2.1190248008227344,0.0015146908369861654,0.0036033087776674577,60.26804092816799,24.628342556746073,21.51758932695308,97.32777622599367,6.0,1.0,2,Octahedron
mp-1214448,Ba8Sc3(Pt2O9)2,2.100971345255127,0.0091921381699385,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Sc,0.0,True,8.0,6.0,2.106725171526,2.1077101563030003,2.107381828044,0.00046432627678811363,0.000984984777000264,84.0,39.7994974842648,0.0,180.0,6.0,1.0,1,Octahedron
mp-1214448,Ba8Sc3(Pt2O9)2,2.100971345255127,0.0091921381699385,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Sc,0.0,True,9.0,6.0,2.106725171526,2.1077101563030003,2.107381828044,0.00046432627678806126,0.000984984777000264,84.0,39.7994974842648,0.0,180.0,6.0,1.0,2,Octahedron
mp-1214448,Ba8Sc3(Pt2O9)2,2.100971345255127,0.0091921381699385,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Sc,0.0,True,10.0,6.0,2.106725171526,2.1077101563030003,2.107381828044,0.0004643262767880613,0.000984984777000264,84.0,39.7994974842648,0.0,180.0,6.0,1.0,3,Octahedron
mp-1214840,Ba2ScV3O11,2.071538049070985,-0.0310671197146013,[4.0],3.0,3.0,3.0,Octahedron,4e,1,4.0,Sc,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1218030,SrPrScO4,2.615490644505915,-0.7133559605006449,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.0533656638975315,2.356735544801651,2.1157034059021718,0.1080343028478413,0.3033698809041194,92.30074520181209,48.297343113233325,14.198185575848735,176.38797709077247,6.0,1.0,1,Octahedron
mp-1218030,SrPrScO4,2.615490644505915,-0.7133559605006449,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.0533656638975297,2.3567355448016523,2.1157034059021718,0.1080343028478419,0.30336988090412254,60.5460403796505,30.430618678327797,14.198185575848735,103.48607613824245,6.0,1.0,2,Octahedron
mp-1218040,SrNdScO4,2.582388484823948,-0.6684862645363795,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.043314688906704,2.352205186783834,2.1130066399097935,0.1075227110868522,0.30889049787712963,91.58911013547132,48.64990729489324,12.845400072052147,175.97964624521447,6.0,1.0,1,Octahedron
mp-1218040,SrNdScO4,2.582388484823948,-0.6684862645363795,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.043314688906705,2.3522051867838325,2.1130066399097935,0.10752271108685155,0.3088904978771274,68.66561026815897,34.47185083661965,21.257163187200092,132.20304627666397,6.0,1.0,2,Octahedron
mp-1218142,SrLaScO4,2.6124389674982007,-0.7137855428837078,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Sc,0.0,True,2.0,6.0,2.0391305398153206,2.19232384526014,2.0867327829566613,0.0675862961281474,0.15319330544481957,16.534237376922885,8.825621593621145,0.0,25.553068201017282,2.0,0.3333333333333333,1,Octahedron
mp-1218207,SrLaScO4,2.616231576869011,-0.71421823245524,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,4.0,6.0,2.0569690753884102,2.3535898175848926,2.1182356352709877,0.10545328064230815,0.2966207421964824,92.50083688151675,48.34805877697897,14.20963217702822,176.77295683781122,6.0,1.0,1,Octahedron
mp-1218207,SrLaScO4,2.616231576869011,-0.71421823245524,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sc,0.0,True,5.0,6.0,2.05696907538841,2.3535898175848917,2.1182356352709872,0.105453280642308,0.29662074219648193,60.72168882359851,30.580866670907895,14.209632177028245,103.67042627316971,6.0,1.0,2,Octahedron
mp-1218245,SrLa2Sc2O7,1.4320222824889757,1.017069896574513,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,3.0,6.0,2.043800762621353,2.3035146355829816,2.095402679207148,0.09318189409310701,0.25971387296162884,73.66350257994144,34.26249744529885,0.0,97.78555403603414,6.0,1.0,1,Octahedron
mp-1218245,SrLa2Sc2O7,1.4320222824889757,1.017069896574513,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Sc,0.0,True,4.0,6.0,2.043800762621352,2.3035146355829825,2.095402679207148,0.09318189409310748,0.2597138729616306,67.19024542698449,31.642892272456834,0.0,109.44528050833576,6.0,1.0,2,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,3.0,6.0,2.098304148050595,2.2164982040947536,2.1470511321765886,0.04315905212681954,0.11819405604415856,47.77825273226839,35.246143319864935,0.0,87.83935295230248,6.0,1.0,1,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,4.0,6.0,2.0983172605488036,2.216524530847456,2.147059744975278,0.04314175469584831,0.1182072702986523,45.724667262036625,28.227110247995483,0.0,87.83461479532464,6.0,1.0,2,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,5.0,6.0,2.098351737362474,2.2164870315645815,2.1470611733121605,0.0431172795583081,0.11813529420210767,80.84640625922977,37.24916813851735,0.0,162.43667304410516,6.0,1.0,3,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,6.0,6.0,2.0983041480505946,2.2164982040947554,2.147051132176589,0.04315905212682025,0.11819405604416078,47.77825265177386,35.246143428980105,0.0,87.83935295230249,6.0,1.0,4,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,7.0,6.0,2.0983172605488045,2.2165245308474555,2.1470597449752784,0.043141754695848085,0.11820727029865097,45.724667423025714,28.227109987211676,1.2074182697257333e-06,87.8346147953246,6.0,1.0,5,Octahedron
mp-1218492,SrCa2Sc6O12,1.9180909912014907,0.367972592014998,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Sc,0.0,True,8.0,6.0,2.098351737362474,2.2164870315645815,2.1470611733121605,0.043117279558307915,0.11813529420210767,80.84640617873518,37.24916831322447,0.0,162.4366730441052,6.0,1.0,6,Octahedron
mp-1219154,Sm2ScNbO7,2.076283539532408,0.0718562571004504,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Sc,0.0,True,4.0,6.0,2.115617568452848,2.131961938806228,2.12651155062751,0.007703209169197457,0.016344370353379656,66.66530029032857,31.21386906730003,11.741999175548921,115.10719250105518,6.0,1.0,1,Octahedron
mp-1219154,Sm2ScNbO7,2.076283539532408,0.0718562571004504,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Sc,0.0,True,5.0,6.0,2.1156175684374765,2.1319554245348518,2.1265093791942236,0.007701673246344111,0.01633785609737526,108.0,36.899413428527446,79.76998712834498,180.0,6.0,1.0,2,Octahedron
mp-1219213,Sm2ScTaO7,2.0776782891574586,0.0744851165790882,[6.0],3.0,3.0,3.0,Octahedron,2d,1,6.0,Sc,0.0,True,4.0,6.0,2.118452979432957,2.135391616448399,2.1297454041019317,0.007984950059470235,0.01693863701544185,56.065162035269466,23.660664194826467,16.666328998914512,92.70464254422933,6.0,1.0,1,Octahedron
mp-1219213,Sm2ScTaO7,2.0776782891574586,0.0744851165790882,[6.0],3.0,3.0,3.0,Octahedron,2d,1,6.0,Sc,0.0,True,5.0,6.0,2.1184529793960314,2.1353916164749562,2.12974540409608,0.007984950081442945,0.016938637078924845,53.44748229711436,23.964224815428057,26.174037739287673,101.82324618786355,6.0,1.0,2,Octahedron
mp-1219308,ScNiBO4,1.722820932169934,0.5950546239935429,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Sc,0.0,True,2.0,6.0,1.9850363221372664,2.224471637464755,2.1295096898025125,0.08803378365561744,0.23943531532748863,68.21367468156235,44.2921080386365,0.0,169.66254932137676,6.0,1.0,1,Octahedron
mp-1219308,ScNiBO4,1.722820932169934,0.5950546239935429,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Sc,0.0,True,3.0,6.0,1.9850363221372649,2.2244716374647555,2.1295096898025125,0.08803378365561815,0.23943531532749063,81.20961444485222,38.167544326645505,0.0,169.66254932137676,6.0,1.0,2,Octahedron
