material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pt_wyckoff,num_Pt_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1221367,Na2La2PtO6,2.0417104183795565,0.0588892263920627,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Pt,0.0,True,8.0,6.0,2.0440280780556312,2.088338126803155,2.065618530094367,0.017939957733155164,0.044310048747523645,57.68534310221121,30.800459430617934,13.01572772213537,99.42063775397425,6.0,1.0,1,Octahedron
mp-1221367,Na2La2PtO6,2.0417104183795565,0.0588892263920627,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Pt,0.0,True,9.0,6.0,2.04402807805563,2.0883381268031562,2.065618530094367,0.01793995773315633,0.04431004874752631,57.68534310221121,30.80045943061792,13.015727722135397,99.42063775397423,6.0,1.0,2,Octahedron
mp-1223078,La4PtO7,1.9630923585630573,0.1427419577769212,[4.0],2.0,2.0,2.0,Square plane,1a,1,4.0,Pt,0.0,True,4.0,4.0,2.0514215396770012,2.068322259555566,2.0602977295404106,0.006786651704577355,0.016900719878564896,44.927893416547796,31.885861948510488,0.0,80.07782698373771,4.0,1.0,1,Square plane
mp-1224648,H2PtPbI6O19,2.019662837426306,0.0106222200288989,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pt,0.0,True,2.0,6.0,2.0197898150572198,2.0273058860865807,2.023996882506277,0.0023136187446524013,0.007516071029360916,107.5634404104193,35.14971121545509,88.54610896589172,178.45995295189033,6.0,1.0,1,Octahedron
mp-1225837,Cu4PtO5,2.037315173788127,0.0616927341142071,[4.0],4.0,4.0,4.0,Square plane,2m,1,4.0,Pt,0.0,True,8.0,4.0,2.0267138932491027,2.0501240667755805,2.0384189800123416,0.011705086763238448,0.023410173526477784,42.29840361541472,13.096322846150093,27.489904271252765,60.542382090985534,4.0,1.0,1,Square plane
mp-1225837,Cu4PtO5,2.037315173788127,0.0616927341142071,[4.0],4.0,4.0,4.0,Square plane,2m,1,4.0,Pt,0.0,True,9.0,4.0,2.0267138932491027,2.050124066775581,2.038418980012342,0.011705086763238892,0.02341017352647823,42.298403615414706,13.096322846150098,27.489904271252765,60.542382090985534,4.0,1.0,2,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,2.0,4.0,2.0360171971194068,2.0360171971194077,2.036017197119407,3.1401849173675503e-16,8.881784197001252e-16,48.997937136800516,22.2454457670652,25.019995460809962,85.91164237512851,4.0,1.0,1,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,3.0,4.0,2.035789514667382,2.0357895146673823,2.035789514667382,2.220446049250313e-16,4.440892098500626e-16,48.53860438901754,22.062429733915152,24.67365847482303,85.07328921552036,4.0,1.0,2,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,4.0,4.0,2.021231699934044,2.0212316999340447,2.0212316999340443,3.1401849173675503e-16,8.881784197001252e-16,51.35944645497483,23.242858954322248,26.90873589902148,90.49017498304292,4.0,1.0,3,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,5.0,4.0,2.0053031824429532,2.050035786318486,2.02766948438072,0.022366301937765898,0.044732603875532906,118.3927420225214,40.27161923112533,84.5188894162018,175.2235566778559,4.0,1.0,4,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,6.0,4.0,2.0387580840980952,2.038758084098096,2.0387580840980952,5.438959822042073e-16,8.881784197001252e-16,118.24114682675742,40.22808357551846,85.91218552216131,174.94667776099556,4.0,1.0,5,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,7.0,4.0,2.005303182442953,2.050035786318486,2.02766948438072,0.022366301937766453,0.04473260387553335,118.39274202252142,40.27161923112533,84.51888941620176,175.2235566778559,4.0,1.0,6,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,8.0,4.0,2.0398734895044384,2.041122354767297,2.0404979221358674,0.0006244326314289728,0.0012488652628586117,49.23497575957973,22.368154231210507,24.861927088901012,86.276812369421,4.0,1.0,7,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,9.0,4.0,2.0398734895044384,2.0411223547672974,2.040497922135868,0.0006244326314293058,0.0012488652628590557,49.23497575957973,22.36815423121051,24.861927088900995,86.276812369421,4.0,1.0,8,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,10.0,4.0,2.0050043428041087,2.0050043428041096,2.005004342804109,3.1401849173675503e-16,8.881784197001252e-16,38.42843413220344,18.94707847902147,10.080465656676303,66.74888806530139,4.0,1.0,9,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,11.0,4.0,2.035789514667382,2.0357895146673823,2.035789514667382,2.220446049250313e-16,4.440892098500626e-16,48.53860438901754,22.062429733915152,24.67365847482303,85.07328921552036,4.0,1.0,10,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,12.0,4.0,2.0360171971194063,2.036017197119407,2.0360171971194063,5.438959822042073e-16,8.881784197001252e-16,48.99793713680051,22.24544576706521,25.01999546080993,85.91164237512851,4.0,1.0,11,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,13.0,4.0,2.021231699934044,2.0212316999340447,2.0212316999340443,3.1401849173675503e-16,8.881784197001252e-16,51.35944645497483,23.242858954322248,26.90873589902148,90.49017498304292,4.0,1.0,12,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,14.0,4.0,2.0053031824429532,2.050035786318485,2.0276694843807195,0.022366301937765565,0.044732603875531574,118.39274202252143,40.27161923112536,84.51888941620182,175.2235566778559,4.0,1.0,13,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,15.0,4.0,2.0387580840980952,2.038758084098096,2.0387580840980952,5.438959822042073e-16,8.881784197001252e-16,118.24114682675742,40.22808357551846,85.91218552216131,174.94667776099556,4.0,1.0,14,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,16.0,4.0,2.005303182442953,2.050035786318486,2.02766948438072,0.022366301937766453,0.04473260387553335,118.39274202252142,40.27161923112533,84.51888941620176,175.2235566778559,4.0,1.0,15,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,17.0,4.0,2.0398734895044393,2.041122354767297,2.0404979221358683,0.0006244326314286397,0.0012488652628577235,49.23497575957975,22.368154231210507,24.861927088901012,86.276812369421,4.0,1.0,16,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,18.0,4.0,2.0398734895044397,2.041122354767296,2.040497922135868,0.0006244326314279736,0.0012488652628563912,49.23497575957973,22.368154231210514,24.86192708890098,86.276812369421,4.0,1.0,17,Square plane
mp-1227215,Cd(Pt3O4)3,1.9932303838052867,0.0739974564390439,[4.0],2.44,2.44,2.44,Square plane,"2m, 4u, 4x, 2s, 2l",1,4.0,Pt,0.0,True,19.0,4.0,2.0050043428041087,2.005004342804109,2.005004342804109,2.220446049250313e-16,4.440892098500626e-16,38.42843413220344,18.94707847902147,10.080465656676303,66.74888806530139,4.0,1.0,18,Square plane
mp-1227402,Ca2IrPtO6,1.910806436183988,0.390042858153533,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pt,0.0,True,3.0,6.0,2.046658033401502,2.0806014782430546,2.0692869966292036,0.016001093349528733,0.03394344484155276,30.276060483503745,18.52370700467111,0.0,61.39183888953806,6.0,1.0,1,Octahedron
mp-1227497,Bi2Pd3PtO8,2.01610000125433,0.1176041304655281,[6.0],4.0,4.0,4.0,Octahedron,1e,1,6.0,Pt,0.0,True,5.0,6.0,2.0451307650144033,2.08990277770799,2.063802919056748,0.01901773517844924,0.04477201269358666,61.487981018123904,27.38932726430175,24.848816965740056,100.9315302745888,6.0,1.0,1,Octahedron
mp-1227763,BaSr2Y2Cu2PtO10,2.504344767814009,-1.114757039391801,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Pt,0.0,True,7.0,6.0,2.0150716235213597,2.06423704909068,2.051473119660644,0.016527635073577643,0.04916542556932013,30.480585831241502,11.637523909460919,17.781009322919964,57.68312189852862,6.0,1.0,1,no_data
mp-1228242,Ba3YRuPtO9,1.8042507603433249,0.5811802232049529,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Pt,0.0,True,10.0,6.0,2.004123470865107,2.0780229962730994,2.04107192640544,0.03694842488464302,0.0738995254079926,106.6105108334227,33.70110966314936,81.39990033451308,173.40947268751623,6.0,1.0,1,Octahedron
mp-1228242,Ba3YRuPtO9,1.8042507603433249,0.5811802232049529,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Pt,0.0,True,11.0,6.0,2.0041234708651063,2.0780229962731003,2.0410719264054404,0.03694842488464361,0.07389952540799394,106.61051083342267,33.701109663149325,81.39990033451306,173.40947268751617,6.0,1.0,2,Octahedron
mp-1228458,Ba6Y2Ru3PtO18,1.692448612342785,0.8522449358852244,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pt,0.0,True,11.0,6.0,2.004834193410922,2.0725170662691963,2.038675733972589,0.03384007089348337,0.06768287285827412,57.9964219017746,26.369887861129158,27.364407457688916,103.24526552806878,6.0,1.0,1,Octahedron
mp-1228609,Ba5Co4PtClO13,1.89436220382708,0.3628516667422717,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Pt,0.0,True,18.0,6.0,2.028279971204377,2.0527157207867157,2.0412334781975674,0.010622554319273336,0.02443574958233885,34.15958734148676,11.420769097673332,15.012312080356777,52.44359251065914,6.0,1.0,1,Octahedron
mp-1228609,Ba5Co4PtClO13,1.89436220382708,0.3628516667422717,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Pt,0.0,True,19.0,6.0,2.028279971204378,2.052715720786717,2.041233478197568,0.010622554319274183,0.02443574958233885,34.15958734148675,11.420769097673332,15.012312080356729,52.44359251065911,6.0,1.0,2,Octahedron
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,4.0,Pt,0.0,True,4.0,4.0,1.9628123002800724,1.963548511425048,1.963231676098419,0.000275045872176019,0.0007362111449755737,96.9326036955871,41.85417725950327,41.612441950540884,179.97884888160021,4.0,1.0,1,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,4.0,Pt,0.0,True,5.0,4.0,1.962459535253915,1.9631881914386464,1.962882333158992,0.0002694602474664817,0.0007286561847315021,96.93645017322321,41.853634246960965,41.61216911843812,179.97805999969597,4.0,1.0,2,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,4.0,Pt,0.0,True,6.0,4.0,1.9628161667219195,1.9635363568095028,1.9632278566946213,0.00026790630901147905,0.0007201900875832834,96.93700184242243,41.853382052737956,41.61598852435586,179.97902868201925,4.0,1.0,3,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,4.0,Pt,0.0,True,7.0,4.0,1.9624629601101216,1.9631809213709475,1.9628827387392622,0.00026542559854752606,0.0007179612608259056,96.93186454324272,41.85464834322369,41.607719392064965,179.97752077509566,4.0,1.0,4,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,8.0,6.0,2.0158505780623295,2.065937940919404,2.0326890675600064,0.02345304325291185,0.0500873628570746,61.751567236826006,27.953706002796963,16.231131330145093,103.36110532428737,6.0,1.0,1,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,9.0,6.0,2.0156090640528967,2.065744047568675,2.0325118258060666,0.023446813993250527,0.05013498351577805,58.76198260067997,26.828006169900082,21.446075911780433,103.35621894269727,6.0,1.0,2,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,10.0,6.0,2.0158614544353592,2.065939500205326,2.0326890234638926,0.023454648750843285,0.05007804576996655,52.182341909837085,25.223121146041453,14.574754857830374,100.56410257342272,6.0,1.0,3,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,11.0,6.0,2.0156038292755034,2.0657435367758694,2.0325117815838536,0.02344806058504823,0.050139707500366004,43.511343917079714,20.29232868043975,17.363352956784723,85.6684756986199,6.0,1.0,4,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,12.0,6.0,2.016100892052948,2.0658464170357904,2.0326528028714503,0.023311536631980524,0.04974552498284224,107.99851420944948,37.455993156123505,76.65123500283408,179.99822387931184,6.0,1.0,5,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,13.0,6.0,2.0162273043171313,2.0662016983808065,2.032864446746431,0.02341893925145616,0.04997439406367521,77.29655920756701,37.93259336915751,23.565436511823574,179.9830307785376,6.0,1.0,6,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,14.0,6.0,2.016102647373642,2.0658542036036294,2.032653339021377,0.023314001508600822,0.049751556229987504,77.29438269832683,37.93446784779715,23.56310429552422,179.98297083937558,6.0,1.0,7,"Octahedron, Square plane"
mp-1272688,Ni(PtO2)3,1.97612868089874,0.0908937363971165,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4b, 4f",2,6.0,Pt,0.0,True,15.0,6.0,2.0162286759386174,2.0662007793474686,2.032864079697609,0.02341870354817705,0.049972103408851165,107.99857101844042,37.45451074794874,76.66096201779021,179.99774577046193,6.0,1.0,8,"Octahedron, Square plane"
mp-18971,Mn(PtO2)3,1.9772068228842543,0.0980005731526608,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","2f, 1a",2,4.0,Pt,0.0,True,1.0,4.0,1.9810641733115462,1.9810696186149763,1.9810665492256185,1.9650207848583225e-06,5.445303430162696e-06,44.607285745970614,19.960587002181896,25.64623825467967,80.66582540704799,4.0,1.0,1,"Octahedron, Square plane"
mp-18971,Mn(PtO2)3,1.9772068228842543,0.0980005731526608,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","2f, 1a",2,6.0,Pt,0.0,True,2.0,6.0,2.0342723166691172,2.0418160368150304,2.03678784574922,0.0035532601795401526,0.007543720145913202,43.094057910470774,24.849730039196274,8.537736462515939e-07,79.97285351860131,6.0,1.0,1,"Octahedron, Square plane"
mp-18971,Mn(PtO2)3,1.9772068228842543,0.0980005731526608,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","2f, 1a",2,6.0,Pt,0.0,True,3.0,6.0,2.03426840309761,2.0418142490450855,2.036785396890945,0.0035542155243927813,0.007545845947475538,43.09433804584751,24.849942434855095,8.537736462515939e-07,79.97340428719312,6.0,1.0,2,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,4.0,Pt,0.0,True,4.0,4.0,1.9712240781612596,1.9713988353610044,1.9713100971374389,7.591764932754434e-05,0.00017475719974480164,119.99919570368907,43.27021974008482,79.57806559910205,179.99777474106776,4.0,1.0,1,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,4.0,Pt,0.0,True,5.0,4.0,1.9711336428584028,1.9711762124600405,1.9711577319004778,1.5439196796104578e-05,4.2569601637731935e-05,38.854540075724735,16.49612356822395,21.644597623747984,68.69969008334182,4.0,1.0,2,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,4.0,Pt,0.0,True,6.0,4.0,1.9712088808448927,1.9714152917028847,1.971310314966485,9.0769446570567e-05,0.00020641085799200098,119.99903698714131,43.26999775544819,79.57806133429519,179.99733447437438,4.0,1.0,3,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,4.0,Pt,0.0,True,7.0,4.0,1.9711215287036037,1.971167340963266,1.9711466786460736,1.6409373943169542e-05,4.5812259662270094e-05,38.8549427536503,16.49550269276714,21.64644797448292,68.69953642941125,4.0,1.0,4,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,8.0,6.0,2.025994716662294,2.0430650434634487,2.031782866027091,0.007867886449004236,0.017070326801154945,107.99610964348645,37.65014607285262,75.9246192992315,179.98674099780183,6.0,1.0,1,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,9.0,6.0,2.025974315952612,2.0429343577482295,2.0317265265926197,0.007771351475997813,0.01696004179561772,77.12694874015436,38.11805440510973,23.381239474830004,179.9729203615688,6.0,1.0,2,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,10.0,6.0,2.02594192409273,2.0431277950009563,2.031783619329215,0.007869539561777134,0.01718587090822643,77.12696190319083,38.1184842107698,23.38087819299487,179.97256832674083,6.0,1.0,3,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,11.0,6.0,2.0259978223241433,2.042934980133841,2.031725761285486,0.007771559755638484,0.016937157809697734,107.99597659986088,37.649314823789,75.92517112210932,179.98664466740217,6.0,1.0,4,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,12.0,6.0,2.026006213224949,2.0429711982852456,2.0317486736901795,0.0077863058396348125,0.016964985060296645,98.74900832079281,36.03326384365975,41.27079831703972,179.9867256126521,6.0,1.0,5,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,13.0,6.0,2.025972175875487,2.043172221587567,2.0318048873053076,0.007880782135272166,0.017200045712080225,98.74970940270104,36.03216012852394,41.28379462881912,179.98506234271855,6.0,1.0,6,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,14.0,6.0,2.0259865329860554,2.042970431873421,2.031750254203287,0.007786257879583837,0.016983898887365623,67.88109940024438,27.509689933220038,23.38163562426371,103.646892743157,6.0,1.0,7,"Octahedron, Square plane"
mp-19238,Co(PtO2)3,1.9708147260967324,0.0998422833033779,"[4.0, 6.0]",3.33,3.33,3.33,"Octahedron, Square plane","4d, 8e",2,6.0,Pt,0.0,True,15.0,6.0,2.025949259299327,2.043166249289519,2.031804674961774,0.007880125745435446,0.017216989990191944,67.8818427133888,27.509601433835055,23.380980657610134,103.6510047477377,6.0,1.0,8,"Octahedron, Square plane"
mp-22048,Pt2PbO4,2.001337412213297,0.0293879883497759,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","1f, 1e, 1h, 1b",2,4.0,Pt,0.0,True,1.0,4.0,1.9873369632198887,2.005661867751562,1.9964994154857252,0.009162452265836509,0.018324904531673347,64.18300774411205,33.07341872371513,21.189605590830652,106.19375583248438,4.0,1.0,1,"Octahedron, Square plane"
mp-22048,Pt2PbO4,2.001337412213297,0.0293879883497759,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","1f, 1e, 1h, 1b",2,4.0,Pt,0.0,True,2.0,4.0,2.002535104884968,2.0059574490933882,2.004246276989178,0.0017111721042094574,0.003422344208420025,66.3778130033255,32.804826108002025,21.397218967257924,108.54729837818846,4.0,1.0,2,"Octahedron, Square plane"
mp-22048,Pt2PbO4,2.001337412213297,0.0293879883497759,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","1f, 1e, 1h, 1b",2,6.0,Pt,0.0,True,0.0,6.0,2.0068278060431863,2.029084995140432,2.021588371423404,0.010437728136981324,0.02225718909724561,108.0,36.488163011785666,78.8145219105181,180.0,6.0,1.0,1,"Octahedron, Square plane"
mp-22048,Pt2PbO4,2.001337412213297,0.0293879883497759,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","1f, 1e, 1h, 1b",2,6.0,Pt,0.0,True,3.0,6.0,2.027375229615565,3.1799630676945125,2.4129126470652866,0.5423890423046042,1.1525878380789476,57.62533606784727,27.876036068127,23.696398835594124,110.98421511245206,6.0,1.0,2,"Octahedron, Square plane"
mp-2767430,La4PtO7,1.9102813905361864,0.1928599805108373,[4.0],2.0,2.0,2.0,Square plane,1a,1,4.0,Pt,0.0,True,4.0,4.0,2.0365564486571803,2.0499432743475463,2.0433492309137717,0.006280971673171821,0.013386825690365978,37.8157536925868,27.2718999673352,0.0,68.81600697489361,4.0,1.0,1,Square plane
mp-29332,Pt(PbO2)2,2.006480725645837,0.0710554696214661,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Pt,0.0,True,0.0,6.0,2.0227491608498314,2.0429073403682207,2.0356473281375482,0.009144384240590645,0.020158179518389385,77.83613609074085,37.108464740927595,24.551052788351864,179.69688314699152,6.0,1.0,1,Octahedron
mp-29332,Pt(PbO2)2,2.006480725645837,0.0710554696214661,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Pt,0.0,True,1.0,6.0,2.0227491608498327,2.0429073403682203,2.0356473281375487,0.009144384240590227,0.02015817951838761,44.83060095804992,22.193454905631643,0.22513701201172234,80.31397885101532,6.0,1.0,2,Octahedron
mp-29332,Pt(PbO2)2,2.006480725645837,0.0710554696214661,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Pt,0.0,True,2.0,6.0,2.0227491608498323,2.04290734036822,2.035647328137548,0.00914438424059033,0.02015817951838761,107.26394036122687,35.070983224924696,77.70326129486662,179.69688314699152,6.0,1.0,3,Octahedron
mp-29332,Pt(PbO2)2,2.006480725645837,0.0710554696214661,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Pt,0.0,True,3.0,6.0,2.0227491608498323,2.0429073403682216,2.0356473281375487,0.009144384240590404,0.020158179518389385,44.98265477129448,20.387809672068396,0.22513701201172234,74.61175648329838,6.0,1.0,4,Octahedron
mp-29787,Ba5Pt2O9,1.925282727798131,0.3457780397167631,[6.0],4.0,4.0,4.0,Octahedron,"2d, 2c",1,6.0,Pt,0.0,True,15.0,6.0,2.055714463436497,2.0903041030788434,2.0730065658483428,0.01728790323077389,0.03458963964234618,50.185778889697374,20.000182180832624,21.423756572161484,81.24863278642889,3.0,0.5,1,Octahedron
mp-29787,Ba5Pt2O9,1.925282727798131,0.3457780397167631,[6.0],4.0,4.0,4.0,Octahedron,"2d, 2c",1,6.0,Pt,0.0,True,16.0,6.0,2.05571542829272,2.0902994566506203,2.0730070768363458,0.017286013354697764,0.0345840283579002,50.185752778942835,20.000155584732788,21.42379541856097,81.24852217380874,3.0,0.5,2,Octahedron
mp-29787,Ba5Pt2O9,1.925282727798131,0.3457780397167631,[6.0],4.0,4.0,4.0,Octahedron,"2d, 2c",1,6.0,Pt,0.0,True,17.0,6.0,2.0295688145334014,2.0943569740725403,2.061964153456439,0.0323869202838343,0.06478815953913886,106.28497619833729,33.150480330597325,81.0579394673869,171.95693376613264,3.0,0.5,3,Octahedron
