material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,P_wyckoff,num_P_chemenvs,CN,element,charge_range,is_single_charge
mp-558631,Mn3(PO4)2,1.5567984873438188,0.073931856445837,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-558650,UCu2(PO5)2,1.4983415487238982,-0.2421683684238194,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-558711,V3Cd5P6O25,1.6211467490670262,0.2925253665929526,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-558795,KMgPO4,1.6239226472351105,0.3103386780170316,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-558822,Na2Fe3(PO4)3,1.6005034290435418,0.1934538492201495,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 2e",1,4.0,P,0.0,True
mp-558841,FeP2HO7,1.605912326795917,0.2514776031724791,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-558862,NaGe4(PO4)3,1.600912119849538,0.2081822667497362,[4.0],5.0,5.0,5.0,Tetrahedron,6b,1,4.0,P,0.0,True
mp-558870,P3RuO9,1.5856767575639412,0.2281828052491883,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-558930,Zn(PO3)2,1.5914724604406243,0.2695242568137962,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-558954,Na2Sr2Al2PO4F9,1.6448634847177437,0.411651939981773,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-558956,K2VPO6,1.6240813411394774,0.3047409802337194,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559020,KBi(PO3)4,1.6192383807528965,0.2855591005742356,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559070,Li2Hg(PO3)4,1.6135811305228591,0.2683941754109496,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559111,Na2TbMoPO8,1.5084641083531811,-0.2088049798863507,[4.0],5.0,5.0,5.0,Tetrahedron,4d,1,4.0,P,0.0,True
mp-559118,CsTa(PO4)2,1.6446428849378765,0.4353472159261673,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-559142,KLi(PO3)2,1.6138658400829768,0.3452358912997144,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 2e",1,4.0,P,0.0,True
mp-559207,Rb2Mn(PO3)4,1.6198320148842758,0.2921901281594977,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559219,Zr(PO3)4,1.6038783999949444,0.2634560007110674,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-559234,CsLa(PO3)4,1.6285903649505449,0.3340348048210077,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-559288,Gd(PO3)3,1.5858895556602834,0.2514434608170986,[4.0],5.0,5.0,5.0,Tetrahedron,"2a, 4c",1,4.0,P,0.0,True
mp-559300,KLi(PO3)2,1.6285493265120767,0.4021068564181894,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559343,KCu4(PO4)3,1.6450054952971591,0.4047439492463409,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-559376,Na2CaPO4F,1.5790320982401966,0.0812595997670458,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559441,LiTiPO5,1.679778388773585,0.6631920000499936,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-559452,Na5Li(PO4)2,1.6272563742212425,0.2922166748305774,[4.0],5.0,5.0,5.0,Tetrahedron,"8d, 4c",1,4.0,P,0.0,True
mp-559537,Ca4P6O19,1.5946203043853644,0.2691063236588393,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-559539,Li2U3P2O15,1.540044095280114,0.0162626884851742,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559610,Rb2NaAl2(PO4)3,1.695096917486337,0.6435983807771304,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559615,Na5CrP2(O4F)2,1.6781886027181403,0.5318972316463507,[4.0],5.0,5.0,5.0,Tetrahedron,6g,1,4.0,P,0.0,True
mp-559627,LiP3PbO9,1.6196839341548273,0.2848891206861366,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face monocapped antiprism",2i,2,4.0,P,0.0,True
mp-559662,V2P2O9,1.5968249182731888,0.2431892331691015,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-559692,Ta2Cd(P2O7)3,1.5997918161957272,0.2446465901341563,[4.0],5.0,5.0,5.0,Tetrahedron,"8d, 4c",1,4.0,P,0.0,True
mp-559696,Rb3Mo4(P2O11)2,1.603638141890721,0.2161917770367011,[4.0],5.0,5.0,5.0,Tetrahedron,8b,1,4.0,P,0.0,True
mp-559713,Fe3(P2O7)2,1.596096284772044,0.2977151822508218,[4.0],5.0,5.0,5.0,Tetrahedron,8d,1,4.0,P,0.0,True
mp-559715,Li2Cd(PO3)4,1.6077223080880003,0.2604481869986499,[4.0],5.0,5.0,5.0,Tetrahedron,"8d, 4c",1,4.0,P,0.0,True
mp-559723,Cr2B(PO4)3,1.5959765937966608,0.154587959043188,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,P,0.0,True
mp-559732,K2Nd(PO3)5,1.6359167908879255,0.3671248639295418,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-559752,CsZnPO4,1.5832706255657978,0.218632506512705,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-559799,KGd(PO3)4,1.6404785206990848,0.3779652618283801,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559852,CsUGa(PO5)2,1.554299930880093,0.0151690529470353,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-559899,BaVCu4P4O17,1.5524162520370637,-0.017981849622587,[4.0],5.0,5.0,5.0,Tetrahedron,8g,1,4.0,P,0.0,True
mp-559910,Na2HoMoPO8,1.6024557162601127,0.2183897310996397,[4.0],5.0,5.0,5.0,Tetrahedron,4d,1,4.0,P,0.0,True
mp-559919,CsMo2P3O13,1.6175220306342073,0.3180098935338638,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,P,0.0,True
mp-559939,Ba(PO3)2,1.6161765725463106,0.3369942037672456,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-559977,KNd(PO3)4,1.606988242408112,0.3278633575678467,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-559985,CaP4O11,1.609840311264361,0.2641934425314637,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 8g, 4d",1,4.0,P,0.0,True
mp-559987,LiAl(PO3)4,1.609267515130347,0.2694895977115017,[4.0],5.0,5.0,5.0,Tetrahedron,8d,1,4.0,P,0.0,True
mp-559996,Al(PO3)3,1.6012233588085905,0.257377672673261,[4.0],5.0,5.0,5.0,Tetrahedron,"6f, 12g",1,4.0,P,0.0,True
mp-560016,NaNb2PO8,1.5913181455815797,0.1941063928798128,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-560035,Tl4Ni7(PO4)6,1.723730393690459,0.7260736177678263,[4.0],5.0,5.0,5.0,Tetrahedron,"2b, 1a",1,4.0,P,0.0,True
mp-560058,Li9Ga3P8O29,1.6058369517336255,0.2461337161086824,[4.0],5.0,5.0,5.0,Tetrahedron,"12g, 4d",1,4.0,P,0.0,True
mp-560117,CsMn(PO3)4,1.6329665589232325,0.3426457399241743,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-560126,Fe4(P2O7)3,1.590987197107491,0.2143056760118762,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-560174,NaZn(PO3)3,1.6276594398560142,0.311530011827597,[4.0],5.0,5.0,5.0,Tetrahedron,24e,1,4.0,P,0.0,True
mp-560209,Li9Al3P8O29,1.6020396765178884,0.2364183324091893,[4.0],5.0,5.0,5.0,Tetrahedron,"12g, 4d",1,4.0,P,0.0,True
mp-560216,Cs2GeP4O13,1.621377556171511,0.2966816774497844,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-560240,K2SbPO6,1.743434290379654,0.8008487896445409,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-560244,CsZnB(PO4)2,1.6952741204046884,0.642108011481852,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-560292,KEu(PO3)4,1.6131645234668373,0.2693089851264451,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-560320,KBa2(PO3)5,1.6238525328929685,0.3055173024297057,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-560387,Cs2Al2P2O9,1.5035445053473038,-0.2307630936544026,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-560431,KBe(PO3)3,1.6250202824135518,0.3263032796729778,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-560521,Be(PO3)2,1.5830639144116216,0.2650292854261606,[4.0],5.0,5.0,5.0,Tetrahedron,"2b, 2a, 4c",1,4.0,P,0.0,True
mp-560528,K2Ce(PO4)2,1.532898961315187,0.0010250454643244,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-560585,P3IrO9,1.5854624302031983,0.2278866693258102,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-560620,BaZr(PO4)2,1.626569971896058,0.4455578536423704,[4.0],5.0,5.0,5.0,Tetrahedron,2d,1,4.0,P,0.0,True
mp-560623,Mg3(PO4)2,1.6981025699232792,0.7049674543968316,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-560681,NdP5O14,1.5853803432541589,0.2408613630628434,[4.0],5.0,5.0,5.0,Tetrahedron,"4e, 4h, 4f, 8i",1,4.0,P,0.0,True
mp-560761,RbGa3(P3O10)2,1.6252590115547172,0.3325523996583167,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-560812,KU2(PO4)3,1.546044064748343,-0.0180924992629532,[4.0],5.0,5.0,5.0,Tetrahedron,6e,1,4.0,P,0.0,True
mp-560866,LiLa(PO3)4,1.6115746957417418,0.2652568672019965,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-560891,SnP2Cl8O3,1.5470863842334754,0.0818649510311556,"[1.0, 2.0]",5.0,5.0,5.0,Tetrahedron,2i,1,1.0,P,0.0,True
mp-560891,SnP2Cl8O3,1.5470863842334754,0.0818649510311556,"[1.0, 2.0]",5.0,5.0,5.0,Tetrahedron,2i,1,2.0,P,0.0,True
mp-560939,NaLaP2O7,1.6252573227358014,0.3347825607133807,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-560988,V3SiP5O19,1.593387158985779,0.2158487654564819,[4.0],5.0,5.0,5.0,Tetrahedron,"6c, 2a",1,4.0,P,0.0,True
mp-561006,Na2CaVP2O9,1.590824826702412,0.1630558762085795,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-561008,Ca(PO3)2,1.58329740372333,0.2468523986037679,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-561049,NaCe(PO3)4,1.6107460503355475,0.2639385569652321,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561057,SbP2O7,1.5405785817045576,0.0809897661008557,[4.0],4.5,4.5,4.5,Tetrahedron,4a,1,4.0,P,0.0,True
mp-561058,Na3Ga(PO4)2,1.648457995269006,0.4078218010480505,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-561063,BaFe2P2O7F2,1.62806851293778,0.3461635857328872,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561065,MgTi2(PO5)2,1.5616100140388838,0.07103376150064,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561083,Na3Bi(PO4)2,1.6134590413705223,0.2407721150185154,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561098,LiUPO6,1.5155018227354875,-0.1732312180196689,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-561125,Ba5P3BrO12,1.4718558111137228,-0.4067607754216092,[4.0],5.0,5.0,5.0,Tetrahedron,6h,1,4.0,P,0.0,True
mp-561131,NaGd(PO3)4,1.6106625312218927,0.2658746461739043,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561138,RbGd(PO3)4,1.6435333012607078,0.38717430048199,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561145,Sr3CePC3O13,1.5725922798565015,0.0975989126660618,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-561230,K2BiPWO8,1.6222167053936711,0.2846365372306894,[4.0],5.0,5.0,5.0,Tetrahedron,4d,1,4.0,P,0.0,True
mp-561247,Na2LuMoPO8,1.605249987792142,0.2350518072318764,[4.0],5.0,5.0,5.0,Tetrahedron,4d,1,4.0,P,0.0,True
mp-561402,KFe2(PO4)2,1.6500633620264022,0.4286743372878853,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561486,Na2Mg5(PO4)4,1.6273814525812864,0.3298670438258592,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-561556,Sr2Co(PO4)2,1.645510888935496,0.3923762395665344,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-5616,Sr2P2O7,1.6028650654878351,0.3047414331840355,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-561700,LaP5O14,1.6074460682156555,0.2535029896554496,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561712,CsEr(PO3)4,1.6376889514390889,0.3598956698857521,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561817,Co3(PO4)2,1.6778851652761382,0.6022213072416225,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-561886,CsNd(PO3)4,1.647409232134573,0.3991855863500546,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-562076,Nb2Co(P2O7)3,1.5915272387801669,0.2178458187719842,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-562419,NaCa9Co(PO4)7,1.6662584829375948,0.4967257792501571,[4.0],5.0,5.0,5.0,Tetrahedron,"2a, 6b",1,4.0,P,0.0,True
mp-562436,NaCoPO4,1.657661550650385,0.4433074181836683,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-562437,KCa9Co(PO4)7,1.666777953370942,0.4915044150994947,[4.0],5.0,5.0,5.0,Tetrahedron,"2a, 6b",1,4.0,P,0.0,True
mp-562456,Fe3(PO4)2,1.600419249470826,0.2037896554115927,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-562473,LiSn2(PO4)3,1.5876537129168802,0.2822138044670682,[4.0],5.0,5.0,5.0,Tetrahedron,6e,1,4.0,P,0.0,True
mp-562501,SiP3RuO11,1.603787020035068,0.2298882917339836,[4.0],5.0,5.0,5.0,Tetrahedron,12f,1,4.0,P,0.0,True
mp-562669,CoP4O11,1.5868407588105504,0.2420633469476532,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-562797,Ti2Co(PO5)2,1.5714865351371212,0.1134323797916704,[4.0],5.0,5.0,5.0,Tetrahedron,8e,1,4.0,P,0.0,True
mp-565692,K3Bi5(PO4)6,1.6509322265904811,0.4103710599431235,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-565711,P2O2F3,1.581446628063917,0.0330434806941231,"[1.0, 4.0]",3.5,3.5,3.5,"Tetrahedron, Triangular non-coplanar","6d, 2b, 2a, 2c",2,1.0,P,0.0,True
mp-565711,P2O2F3,1.581446628063917,0.0330434806941231,"[1.0, 4.0]",3.5,3.5,3.5,"Tetrahedron, Triangular non-coplanar","6d, 2b, 2a, 2c",2,4.0,P,0.0,True
mp-566150,In2Cu3(PO4)4,1.6665158334061476,0.4906171226381147,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-566293,K3Gd5(PO4)6,1.639084232787224,0.3765378669333863,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-566534,EuP5O14,1.5950587126825126,0.234285479326699,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-5680,Ca(PO3)2,1.585592118596597,0.2399599435607044,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-5709,Tl3PO4,1.6068316819770805,0.2703054379281946,[4.0],5.0,5.0,5.0,Tetrahedron,2b,1,4.0,P,0.0,True
mp-572271,Cs3P7Pb2O21,1.6521533583326762,0.4109346377424175,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism",2i,2,4.0,P,0.0,True
mp-572292,FeCoPO4F,1.6707605263475955,0.5195870642597995,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-572543,CsPr(PO3)4,1.62386440293442,0.3849463377912175,[4.0],5.0,5.0,5.0,"Tetrahedron, Square antiprism",4e,2,4.0,P,0.0,True
mp-572741,CsUP3O11,1.6210428085081596,0.3015581440958306,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-573001,CsGd(PO3)4,1.6376082603520714,0.3582199777876612,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-573324,CsK2Ho(PO4)2,1.65548066866342,0.4379601081848013,[4.0],5.0,5.0,5.0,Tetrahedron,2d,1,4.0,P,0.0,True
mp-574928,CsPH3O3F,1.3959893894019857,-0.2632068181217454,[3.0],5.0,5.0,5.0,no_data,no_data,1,3.0,P,0.0,True
mp-579125,Gd(PO3)3,1.607561202428165,0.2673544300154674,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 2e",1,4.0,P,0.0,True
mp-579214,Rb3Mo4(P2O11)2,1.6321340973989322,0.3482357791777503,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-581138,Cs2TiV3(PO6)3,1.55482882042052,0.0180452768715106,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,P,0.0,True
mp-581237,K3Fe2(PO4)3,1.6425131379753228,0.3977502595577699,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-581303,NaCuPO4,1.6427300430676912,0.3740309184833702,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-581326,SiMoP3O11,1.6035099530754742,0.2464198561053476,[4.0],5.0,5.0,5.0,Tetrahedron,12f,1,4.0,P,0.0,True
mp-581532,Cs3Fe4(PO4)5,1.6026165540671262,0.306419969909656,[4.0],5.0,5.0,5.0,Tetrahedron,"8e, 4d",1,4.0,P,0.0,True
mp-581609,BiP(PbO2)4,1.5532396261381076,-0.048950450359157,[4.0],5.0,5.0,5.0,"Tetrahedron, Pentagonal pyramid, Square pyramid",2i,3,4.0,P,0.0,True
mp-582483,Na2Th(PO4)2,1.535495235957085,-0.0856397268600835,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-582585,SrCu2(PO4)2,1.6016833976933078,0.1937799960695587,[4.0],5.0,5.0,5.0,Tetrahedron,"8e, 4c, 4d",1,4.0,P,0.0,True
mp-582882,Cu2P2PbO8,1.6178954264269862,0.2602856009340686,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face monocapped antiprism","8e, 4c, 4d",2,4.0,P,0.0,True
mp-583985,Li9Co3P8O29,1.5995101172119153,0.2219396613468464,[4.0],5.0,5.0,5.0,Tetrahedron,"12g, 4d",1,4.0,P,0.0,True
mp-584012,Li2NiP2O7,1.64799523566182,0.4114096517059907,[4.0],5.0,5.0,5.0,Tetrahedron,8f,1,4.0,P,0.0,True
mp-5843,Ce(PO3)3,1.5883985017113214,0.2558927966068693,[4.0],5.0,5.0,5.0,Tetrahedron,"2a, 4c",1,4.0,P,0.0,True
mp-584429,Co(PO3)3,1.5796168395128505,0.2185458982080075,[4.0],5.0,5.0,5.0,Tetrahedron,"8e, 4c",1,4.0,P,0.0,True
mp-584450,Li9Co3P8O29,1.6082356843808097,0.258157768586185,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-584637,Cr(PO3)3,1.60506030279001,0.2575767994837581,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-584674,LiCo(PO3)3,1.6092785717495233,0.2649493359741462,[4.0],5.0,5.0,5.0,Tetrahedron,"8e, 4c",1,4.0,P,0.0,True
mp-585184,Mo2P3O13,1.6113747068448956,0.2958983476349722,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-585261,LiMo4(P2O11)2,1.6551217193505667,0.4777586849396149,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-585305,Li9Bi3P8O29,1.6271363232489056,0.3161105320605885,[4.0],5.0,5.0,5.0,Tetrahedron,"12g, 4d",1,4.0,P,0.0,True
mp-585323,Cr4P7O24,1.6155190891061193,0.3043389470461284,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-585332,LiMo4P7O24,1.6161788177123175,0.3000784139034741,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-585339,LiCu2P5O16,1.6072523627651858,0.2444844359340193,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-585354,LiCr2P3O10,1.6221448607489957,0.2983012716710105,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-585392,Ni3P3O11,1.6184566884019382,0.2754321451608646,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-585408,Li3Sn2(PO4)3,1.5651984284429186,0.0270314065432807,[4.0],5.0,5.0,5.0,Tetrahedron,6f,1,4.0,P,0.0,True
mp-601268,FePH5CO4,1.6478897665840182,0.3261612002789927,[3.0],5.0,5.0,5.0,Tetrahedron,1a,1,3.0,P,0.0,True
mp-601292,RbPrP3HO10,1.6293396749041134,0.3247536316651416,[4.0],5.0,5.0,5.0,"Square-face bicapped trigonal prism, Tetrahedron",2i,2,4.0,P,0.0,True
mp-601302,GdP2H9O11,1.620036566073328,0.2870152352032726,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6017,Na3In(PO4)2,1.691605798921828,0.6886427583356923,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-604273,Cu2GeP2(H5O7)2,1.5245680045086396,-0.1352182195656726,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-604694,FeP3(HO2)6,1.572173725635729,0.0890689679354715,[4.0],5.0,5.0,5.0,Tetrahedron,6e,1,4.0,P,0.0,True
mp-604725,RbMgP(H6O5)2,1.5660916383317782,0.1125166691686481,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-605503,CrP3(HO5)2,1.5973024476316469,0.213622222185205,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-606691,KU2P3O14,1.6068432018258776,0.2531220999027347,[4.0],5.0,5.0,5.0,Tetrahedron,"8d, 4c",1,4.0,P,0.0,True
mp-608358,CuAgPO4,1.6215183049577888,0.2578890961407082,[4.0],5.0,5.0,5.0,Tetrahedron,8c,1,4.0,P,0.0,True
mp-6089,BaZn2(PO4)2,1.594963583244994,0.1757304086164211,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6095,Mg2PO4F,1.5869558087152231,0.1532528583181489,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6160,Rb2PO3F,1.556570127508674,0.1912706111455421,[3.0],5.0,5.0,5.0,Tetrahedron,4c,1,3.0,P,0.0,True
mp-616572,Li2P2PdO7,1.6275062597139294,0.3133529405171655,[4.0],5.0,5.0,5.0,"Tetrahedron, Square plane","2d, 4h",2,4.0,P,0.0,True
mp-6226,NaSn4(PO4)3,1.5909556856360652,0.1553523466980225,[4.0],5.0,5.0,5.0,Tetrahedron,6b,1,4.0,P,0.0,True
mp-624769,P2WO8,1.555506835216812,0.1536042504519506,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-6248,LiGd(PO3)4,1.6085775356958425,0.2592248330541747,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-626450,PH3O4,1.5594720578266723,0.0171850721795189,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-626464,PH3O4,1.5594427256223238,0.0189898104591267,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6268,KTiPO5,1.5563871195689778,0.0997858930161717,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-628817,P2W9O31,1.541746717661065,0.003898883582086,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-628951,V2P2O9,1.5937916048529663,0.2251220322864296,[4.0],5.0,5.0,5.0,Tetrahedron,8d,1,4.0,P,0.0,True
mp-6336,Na3In(PO4)2,1.6612367006214843,0.5518808997203806,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6358,NaTiPO5,1.599393133323824,0.1934450350975676,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-636950,Mo2P2O11,1.592016885108832,0.2603557510617957,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-6373,Li3Fe2(PO4)3,1.6001176462770097,0.2290547408739185,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6392,NaBePO4,1.561026347387036,0.0472135109973113,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-6412,Li2CuP2O7,1.637625682319786,0.3693708868676411,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-6413,LiDy(PO3)4,1.6080741838890418,0.2591445550063934,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
