material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ge_wyckoff,num_Ge_chemenvs,CN,element,charge_range,is_single_charge
mp-1212393,Ho2Cu(GeO4)2,1.7965862000846755,0.2759969015235001,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,5.0,Ge,0.0,True
mp-1212488,GdCrGeO5,1.724516291776628,0.6800116781842396,[5.0],4.0,4.0,4.0,Square pyramid,4g,1,5.0,Ge,0.0,True
mp-1212505,K2Sr(Ge4O9)2,1.7821458207041605,0.3234837720973817,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,4.0,Ge,0.0,True
mp-1212505,K2Sr(Ge4O9)2,1.7821458207041605,0.3234837720973817,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True
mp-1212574,GdAlGe2O7,1.7729015597134914,0.3351415918036396,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1212633,LaGaGe2O7,1.7813772019029266,0.3568176608701262,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1212638,Gd2Cu(GeO3)4,1.776841540838524,0.2701280718100744,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1212657,Gd2Cu(GeO4)2,1.7989039776712226,0.2866127506599243,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,4.0,Ge,0.0,True
mp-1212657,Gd2Cu(GeO4)2,1.7989039776712226,0.2866127506599243,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,5.0,Ge,0.0,True
mp-1212732,K2CdGeO4,1.7877988633033677,-0.0113388114239743,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-1212996,Gd3VGeO9,1.785006949890422,0.4003284930208425,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1213026,DyCrGeO5,1.7164452672429895,0.7112054742291791,[5.0],4.0,4.0,4.0,Square pyramid,4g,1,5.0,Ge,0.0,True
mp-1213038,Er2Cu(GeO4)2,1.7966314964465144,0.2705221103298205,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,4.0,Ge,0.0,True
mp-1213038,Er2Cu(GeO4)2,1.7966314964465144,0.2705221103298205,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,5.0,Ge,0.0,True
mp-1213060,DyAlGe2O7,1.7737468774187846,0.3468664328486842,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1213112,ErAlGeO5,1.7152713230946497,0.6693519060723574,[5.0],4.0,4.0,4.0,Square pyramid,4g,1,5.0,Ge,0.0,True
mp-1213126,DyGaGe2O7,1.775054921750569,0.3394801552708725,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1213218,Dy2Cu(GeO4)2,1.796168896820798,0.2815841500200866,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,4.0,Ge,0.0,True
mp-1213218,Dy2Cu(GeO4)2,1.796168896820798,0.2815841500200866,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron","1a, 2b",2,5.0,Ge,0.0,True
mp-1213301,ErCrGeO5,1.7076605535506817,0.7325200078682095,[5.0],4.0,4.0,4.0,Square pyramid,4g,1,5.0,Ge,0.0,True
mp-1213396,KGaGeO4,1.7709552145312322,0.2006076104104729,[4.0],4.0,4.0,4.0,Tetrahedron,6c,1,4.0,Ge,0.0,True
mp-1213525,ErFeGe2O7,1.7335561843549692,0.8352368057651297,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",2i,2,4.0,Ge,0.0,True
mp-1213525,ErFeGe2O7,1.7335561843549692,0.8352368057651297,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",2i,2,5.0,Ge,0.0,True
mp-1214433,BaGe(AsO4)2,1.7066221762266864,0.493259022236206,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-1214603,Ba3Cd(GeO4)2,1.7593895080130395,0.569679583676327,[4.0],4.0,4.0,4.0,Tetrahedron,2d,1,4.0,Ge,0.0,True
mp-1214739,Ba2CdGe2O7,1.7600590885189895,0.3406364227571075,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-1214741,Ba3FeGe5O14,1.7885114040504138,0.4184685543159501,[4.0],4.0,4.0,4.0,Tetrahedron,"1c, 3d, 1b",1,4.0,Ge,0.0,True
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,4.0,Ge,0.0,True
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,4.0,Ge,0.0,True
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True
mp-1216376,Y2Mn(GeO3)4,1.7845486073681414,0.3440332671322726,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1216872,Tm2Mn(GeO3)4,1.7857413802730424,0.3491439263654966,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,4.0,Ge,0.0,True
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True
mp-1218580,SrCaTi2(GeO5)2,1.7789971297154268,-0.0218561464583348,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True
mp-1221029,NaPr9(Ge3O13)2,1.7719759995952422,0.3250010076959354,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True
mp-1221045,NaNd9(Ge3O13)2,1.769352056437158,0.3392100563483532,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True
mp-1221239,Na4Al3Ge3O13,1.7656904807506144,0.1280092200093888,[4.0],4.0,4.0,4.0,Tetrahedron,6b,1,4.0,Ge,0.0,True
mp-1221459,Na2Ca(Ge3O7)2,1.7838780479951986,0.3560561043454445,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,4.0,Ge,0.0,True
mp-1221459,Na2Ca(Ge3O7)2,1.7838780479951986,0.3560561043454445,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True
mp-1222349,LiGeRhO4,1.563728399486376,0.9637673421471068,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True
mp-1222561,Li5Ga(GeO4)2,1.7863723749372025,0.6166295012300159,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-1222837,Lu2Mn(GeO3)4,1.786294955405999,0.3496105728824299,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1223527,KMg3AlGe3(O5F)2,1.7704822923893366,0.2819693979354875,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1223555,KGaGe3O8,1.7461445937476892,0.4106502714305414,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1223590,KMgMn2AlGe3(O5F)2,1.7753259833852788,0.283434862219466,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1224234,Ho2Mn(GeO3)4,1.784389099876865,0.3367454707578767,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1224906,Ge2Pb5SO12,1.7861484828298937,0.1459320767570511,[4.0],4.0,4.0,4.0,Tetrahedron,"1a, 1b",1,4.0,Ge,0.0,True
mp-1225644,Dy2Mn(GeO3)4,1.783976641002308,0.3454680400786989,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1225782,Er2Mn(GeO3)4,1.7844889030927256,0.3412545988502716,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1225903,Gd2Mn(GeO3)4,1.7846460599336704,0.3390809263947656,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1226301,Eu2Mn(GeO3)4,1.7861379709479213,0.2418944498934435,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1226455,Cs2GeB4O9,1.7714029372752336,0.3915958675833831,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1227190,Ca4ZrTi3(GeO5)4,1.773965032687969,0.041441782653234,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1227196,Cd5Ge(PO6)2,1.780525674815279,-2.323513071207054,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-1227205,Ca8Zn4Si3Ge5O28,1.778334985935885,0.3857968124221297,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1227314,CaGd2(GeO3)4,1.7824493477075225,0.3365659964234649,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1227317,Ca4Ti4Si3GeO20,1.7691846272292548,0.0290244475888358,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1227370,Ca2Ti2SiGeO10,1.768410112094266,-0.0335743050362788,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1227514,Ca2Ga2GeO7,1.7730395837001314,0.4121053400212252,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-1227515,CaHo2(GeO3)4,1.7811839859747802,0.3651615781337864,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1227561,CaEr2(GeO3)4,1.780455424562712,0.3806872628504206,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1227583,CaLu2(GeO3)4,1.781393430749646,0.3754872841718506,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1227668,Ca5Zr4Ti(GeO5)5,1.7755556212881871,0.0108782654674912,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1227716,Ca3Ga2(Ge2O7)2,1.7638942192814668,0.3523812488310199,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,4.0,Ge,0.0,True
mp-1227716,Ca3Ga2(Ge2O7)2,1.7638942192814668,0.3523812488310199,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True
mp-1227737,Ca2ZrTi(GeO5)2,1.7753592198735593,0.1047972187002673,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1227800,Ca3Si2GeO9,1.7600704472225197,0.3077408963399816,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1227805,CaDy2(GeO3)4,1.7837981980920776,0.3562500819912146,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True
mp-1227808,Ca3Er3Ge2BO13,1.787537995115947,0.4286806458952569,[4.0],4.0,4.0,4.0,Tetrahedron,1b,1,4.0,Ge,0.0,True
mp-1227935,Ca20Si3Ge9O44,1.7798341076035769,0.282571539487526,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1228564,Ba2Si3GeO10,1.7618020837350408,0.4097631650945444,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-1228626,Ba2Si3Ge5O18,1.776333949676048,0.3174685099907597,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2g, 3k",2,4.0,Ge,0.0,True
mp-1228626,Ba2Si3Ge5O18,1.776333949676048,0.3174685099907597,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2g, 3k",2,6.0,Ge,0.0,True
mp-1228826,Ba3Fe2(Ge2O7)2,1.7878113618799738,0.3852017028909079,[4.0],4.0,4.0,4.0,Tetrahedron,2c,1,4.0,Ge,0.0,True
mp-1229182,Ag9Ge2NO11,1.7870554807966066,0.1253841592401748,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1229240,Ca3Ti3Si2GeO15,1.7678490677303418,0.0427505081336025,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-12326,CaZn(GeO3)2,1.7873574660281126,0.3756777952655997,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True
mp-1274129,Sr2CoGe2O7,1.780503625235129,0.3909134602110375,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-1277255,CaFe(GeO3)2,1.7834039998643412,0.3502673159007173,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-13546,Y2Ge2O7,1.7601285146816672,0.350520244589165,[4.0],4.0,4.0,4.0,Tetrahedron,8b,1,4.0,Ge,0.0,True
mp-13643,Er2Ge2O7,1.7588416337306525,0.3463471790972659,[4.0],4.0,4.0,4.0,Tetrahedron,8b,1,4.0,Ge,0.0,True
mp-13863,BaGeO3,1.7684324682240338,0.4418997563091508,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-14065,Na2TiZn2GeO7,1.779057511007462,0.2901386514424716,[4.0],4.0,4.0,4.0,Tetrahedron,8c,1,4.0,Ge,0.0,True
mp-14328,Pr3GePO9,1.780210291945102,0.3545378014995616,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-14352,KGeSbO5,1.7721243957873678,-0.036897950344762,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-14353,BaNaNd(GeO3)3,1.7809287718229636,0.4934819216616103,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-14377,KTaGeO5,1.7667758343188296,0.0690851515507823,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-14383,KGePO5,1.6789002912337914,0.6195325803730449,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ge,0.0,True
mp-14411,K4GeO4,1.7834109977580477,-0.2751718280500398,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-14511,NaAlGeO4,1.768521281683506,0.0763686972278439,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-14526,Na4Hf2(GeO4)3,1.747338511035549,0.0445243585512763,[4.0],4.0,4.0,4.0,Tetrahedron,6e,1,4.0,Ge,0.0,True
mp-14649,Tb2Ge2O7,1.7603409699739618,0.3549966810057689,[4.0],4.0,4.0,4.0,Tetrahedron,8b,1,4.0,Ge,0.0,True
mp-14708,Tm2Ge2O7,1.7579348119307632,0.3470422624597642,[4.0],4.0,4.0,4.0,Tetrahedron,8b,1,4.0,Ge,0.0,True
mp-15349,Li2GeO3,1.7680711085572505,0.5293112981946941,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-15487,Ag6Ge2O7,1.7883753096992574,0.1788170717425819,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-16056,Ho2Cu(GeO3)4,1.774531480861152,0.2921670701082915,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-16057,Er2Cu(GeO3)4,1.7743276467031428,0.2887322185353926,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-1642632,SrCo(GeO3)2,1.7858085172622933,0.330315979204241,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-16805,Cs2Ti(GeO3)3,1.78032964879873,0.8430978594124017,[4.0],4.0,4.0,4.0,Tetrahedron,6h,1,4.0,Ge,0.0,True
mp-16871,K2ZrGe2O7,1.7722031979246438,0.4188417714315031,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True
mp-16927,NaTbGeO4,1.782703647433615,0.6096947483385657,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-16947,LiAlGeO4,1.781685655208183,0.4916557814075148,[4.0],4.0,4.0,4.0,Tetrahedron,6f,1,4.0,Ge,0.0,True
mp-17015,K4GeO4,1.7802028162957668,0.2793303555011431,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-17020,TiTl2(GeO3)3,1.7579901166875045,0.6221627969700887,[4.0],4.0,4.0,4.0,Tetrahedron,6h,1,4.0,Ge,0.0,True
mp-17164,NaNbGeO5,1.7715500359164398,0.1392339568607891,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-17392,Sr2ZnGe2O7,1.7767324934499429,0.4065823980567072,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-17394,NaYGeO4,1.7827313790771395,0.6077056443628834,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-17464,SrGeO3,1.7587542836530865,0.4352987825174484,[4.0],4.0,4.0,4.0,Tetrahedron,"4f, 2e",1,4.0,Ge,0.0,True
mp-17487,NaErGeO4,1.7637538545475604,0.5757441936503596,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-17685,Li3GaGeO5,1.7852398251822248,0.5658552254116525,[4.0],4.0,4.0,4.0,Tetrahedron,4a,1,4.0,Ge,0.0,True
mp-17761,CaGeO3,1.7537548734952069,0.2942017531407576,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-17784,CaTiGeO5,1.7730479359521478,0.0542546104309932,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-17854,LiInGeO4,1.783703815156099,0.6072187516503427,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-18049,Ge5P6O25,1.7242914570736267,0.3429334266520054,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c",2,4.0,Ge,0.0,True
mp-18049,Ge5P6O25,1.7242914570736267,0.3429334266520054,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c",2,6.0,Ge,0.0,True
mp-18197,Na2BeGeO4,1.7784714987187895,0.3388414061973455,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-18224,Rb6Ge2O7,1.77211437748188,0.3909523386277054,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-18334,NaHoGeO4,1.7823101212530503,0.6139447685327996,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-18460,K2Si6GeO15,1.8188799539058305,0.2290272906422298,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ge,0.0,True
mp-18464,Rb4GeO4,1.7841922129061818,0.3631986006809533,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-18547,NaGdGeO4,1.783684774566381,0.5947536107046957,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-18596,Ca2ZnGe2O7,1.7740065639925184,0.4265965453828296,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-18629,NaTmGeO4,1.7819111574407358,0.6185756298779893,[4.0],4.0,4.0,4.0,Tetrahedron,4c,1,4.0,Ge,0.0,True
mp-18637,Na2Cu3(GeO3)4,1.780917272107875,0.3607647338118788,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-19483,TmFeGe2O7,1.7450014153245057,0.6944249161669498,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",2i,2,4.0,Ge,0.0,True
mp-19483,TmFeGe2O7,1.7450014153245057,0.6944249161669498,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",2i,2,5.0,Ge,0.0,True
mp-19957,LaGeBO5,1.768343343985078,0.2686403059193035,[4.0],4.0,4.0,4.0,Tetrahedron,3a,1,4.0,Ge,0.0,True
mp-19980,LaFeGe2O7,1.778984755627846,0.3493082503082616,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-21213,NaCr(GeO3)2,1.775940871302075,0.277242372325737,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True
mp-21270,LiFe(GeO3)2,1.7740306694685628,0.3312668811569291,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-21532,La2Ge2O7,1.762785302505731,0.2796253676066843,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-21549,LiCr(GeO3)2,1.7777729731626024,0.3842166439026639,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-21635,CeMn2(GeO3)4,1.783824682833756,0.3011103969512824,[4.0],4.0,4.0,4.0,Tetrahedron,8k,1,4.0,Ge,0.0,True
mp-21650,Li2NiGe3O8,1.7718870535868554,0.3701221404344359,[6.0],4.0,4.0,4.0,Octahedron,12d,1,6.0,Ge,0.0,True
mp-22067,Ba2CuGe2O7,1.7799573452504087,0.4584737530799942,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-22136,CoGeO3,1.7699300905308657,0.3167803253348221,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True
mp-22173,LiFe(GeO3)2,1.7797858007572906,0.3494766579486374,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True
mp-22196,Dy2Cu(GeO3)4,1.7748338812109772,0.2931493984886878,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-22208,PrFeGe2O7,1.7782665463713847,0.3760216085291601,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True
mp-2229749,Pr2MgMn2(GeO5)2,1.7784379348240928,0.310031414317016,[4.0],4.0,4.0,4.0,Tetrahedron,1a,1,4.0,Ge,0.0,True
mp-22334,FeGeO3,1.7705130900576556,0.3012918240392369,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True
mp-22458,Sr2MnGe2O7,1.7760253699223267,0.3845451360368634,[4.0],4.0,4.0,4.0,Tetrahedron,8e,1,4.0,Ge,0.0,True
mp-22614,NaFe(GeO3)2,1.7755308924298523,0.2504982077803394,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True
mp-22781,Mn2GeO4,1.802400325562025,0.4797564128909666,[4.0],4.0,4.0,4.0,Tetrahedron,4h,1,4.0,Ge,0.0,True
mp-23446,GeBi2O5,1.7649874585052516,0.2370033687080457,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True
mp-23553,GeBi2O5,1.6661582831220578,0.9407154202053296,[5.0],4.0,4.0,4.0,Trigonal bipyramid,4c,1,5.0,Ge,0.0,True
mp-24405,LiCd4Ge5HO15,1.776789561269048,0.2277607438862415,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True
mp-2712618,NaAlGeP2SO12,1.7628982880027024,0.3414125468577544,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Ge,0.0,True
mp-2712676,Na2MgGe3P4(SO12)2,1.6971493976041416,0.5138593994372648,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2712854,AlGeP(SO6)2,1.7572956450041135,0.3300388302069589,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ge,0.0,True
mp-2712874,ZnGe3P2(SO6)4,1.7423533681501682,0.3948476586511714,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2712962,MgGe3P2(SO6)4,1.739781425327919,0.3992854703061161,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2712986,Na3SiGe4P5O24,1.70367066664361,0.4655715528310752,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713069,GaGeP(SO6)2,1.772415153860323,0.3444003444939975,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ge,0.0,True
mp-2713112,Na3Ti2SiGe2P5O24,1.7166360440571136,0.466911962822763,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713163,NaHfGe(PO4)3,1.786472585838747,0.3044910329115923,[6.0],4.0,4.0,4.0,Octahedron,"1c, 1a, 1b",1,6.0,Ge,0.0,True
mp-2713174,Na5Nb3Si6GeO24,1.6987417467749342,0.5759031000097373,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713175,TiGeP2SO12,1.779162480416378,0.2781402049961964,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713183,HfGeP2SO12,1.7180924511499511,0.465379862978168,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713191,Na5Al3Ge(PO4)6,1.6781710816479165,0.5667784997902247,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
mp-2713281,Na3Mg3GePS5O24,1.6915515037302988,0.6379021897443076,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ge,0.0,True
