material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ge_wyckoff,num_Ge_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,43.0,6.0,1.7493128329772227,3.0747595378523274,2.194162222581926,0.5930485329019654,1.3254467048751046,87.00023267676895,29.81954573633114,36.56544226023877,160.73779254892426,6.0,1.0,26,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,44.0,6.0,1.7493129187034426,3.0747595116932676,2.194162244971728,0.5930486052981264,1.325446592989825,100.632550343891,28.533576693514267,61.86995263280636,160.73779035536634,6.0,1.0,27,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,45.0,6.0,1.749312832977223,3.0747595378523283,2.1941622225819257,0.5930485329019656,1.3254467048751053,87.00023267676893,29.819545736331136,36.56544226023874,160.73779254892426,6.0,1.0,28,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,46.0,6.0,1.7493128329772227,3.0747595378523265,2.1941622225819266,0.5930485329019651,1.3254467048751037,87.00023267676893,29.819545736331143,36.56544226023877,160.73779254892432,6.0,1.0,29,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,47.0,6.0,1.7493128330980188,3.0747595548260667,2.1941621870722767,0.5930485618052769,1.325446721728048,86.90371636406833,33.255341493897866,35.677677527906695,160.7377924783128,6.0,1.0,30,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,48.0,6.0,1.7493128329772227,3.0747595378523274,2.1941622225819253,0.5930485329019651,1.3254467048751046,87.00023267676892,29.819545736331136,36.56544226023877,160.7377925489243,6.0,1.0,31,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,49.0,6.0,1.7493128330980203,3.0747595548260653,2.1941621870722776,0.5930485618052761,1.325446721728045,86.90371636406834,33.25534149389786,35.67767752790673,160.73779247831277,6.0,1.0,32,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,50.0,6.0,1.7493129187034426,3.0747595116932676,2.194162244971728,0.5930486052981265,1.325446592989825,100.632550343891,28.533576693514267,61.86995263280639,160.7377903553663,6.0,1.0,33,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,51.0,6.0,1.7493129187034453,3.0747595116932676,2.194162244971728,0.593048605298126,1.3254465929898223,100.632550343891,28.533576693514274,61.869952632806395,160.73779035536637,6.0,1.0,34,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,52.0,6.0,1.7539221209352902,3.093380511166295,2.1590880457044475,0.5510263937871118,1.3394583902310047,101.72032307812096,29.619415008712938,61.94167109764824,169.341970375957,6.0,1.0,35,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,53.0,6.0,1.7539221209352898,3.0933805111662958,2.1590880457044483,0.5510263937871122,1.339458390231006,101.72032307812093,29.61941500871293,61.941671097648225,169.34197037595692,6.0,1.0,36,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,54.0,6.0,1.753922088622524,3.093380707443603,2.1590880602157427,0.5510264460708069,1.339458618821079,101.72032235829127,29.61941509850407,61.94166659366035,169.34196715829745,6.0,1.0,37,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,55.0,6.0,1.7539220737365704,3.0933804934192866,2.159088036266889,0.5510263916679796,1.3394584196827162,101.72032344580113,29.61941483423638,61.94166765688337,169.34196814029326,6.0,1.0,38,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,56.0,6.0,1.7539220886225262,3.0933807074436053,2.159088060215744,0.5510264460708072,1.339458618821079,101.72032235829127,29.619415098504057,61.941666593660365,169.34196715829736,6.0,1.0,39,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,57.0,6.0,1.7539220737365706,3.0933804934192866,2.15908803626689,0.5510263916679796,1.339458419682716,101.72032344580113,29.619414834236377,61.94166765688337,169.3419681402932,6.0,1.0,40,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,58.0,6.0,1.75392207373657,3.0933804934192874,2.159088036266889,0.55102639166798,1.3394584196827175,101.72032344580111,29.619414834236373,61.94166765688337,169.3419681402932,6.0,1.0,41,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,59.0,6.0,1.7539221209352889,3.0933805111662944,2.1590880457044475,0.5510263937871122,1.3394583902310055,101.72032307812096,29.619415008712924,61.94167109764826,169.34197037595692,6.0,1.0,42,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,60.0,6.0,1.7539220737365706,3.093380493419286,2.159088036266889,0.5510263916679793,1.3394584196827155,101.72032344580114,29.619414834236373,61.94166765688338,169.34196814029318,6.0,1.0,43,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,61.0,6.0,1.7539221209352893,3.0933805111662966,2.159088045704448,0.5510263937871125,1.3394583902310073,101.72032307812096,29.619415008712938,61.94167109764821,169.34197037595692,6.0,1.0,44,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,62.0,6.0,1.753922088622526,3.093380707443605,2.1590880602157436,0.5510264460708072,1.3394586188210789,101.72032235829124,29.61941509850405,61.94166659366034,169.34196715829736,6.0,1.0,45,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,63.0,6.0,1.7539220886225255,3.0933807074436044,2.1590880602157436,0.5510264460708075,1.3394586188210789,101.72032235829127,29.619415098504057,61.941666593660365,169.34196715829736,6.0,1.0,46,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,64.0,6.0,1.931157968620221,1.931158112751834,1.931158018190139,6.689133166627188e-08,1.4413161308901579e-07,60.07473241817115,26.438987292549573,14.595992888654347,110.64264925428895,6.0,1.0,47,"Octahedron, Tetrahedron"
mp-1215058,BaNa2(Ge4O9)2,1.782792930452984,0.315637295123726,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","12g, 2a, 4d, 2b",2,6.0,Ge,0.0,True,65.0,6.0,1.931157968620223,1.9311581127518351,1.9311580181901398,6.689133200715532e-08,1.4413161220083737e-07,58.156970641350306,24.556911277338664,15.916411656336901,113.31168837795143,6.0,1.0,48,"Octahedron, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,8.0,5.0,1.7756339811148378,2.903236066131095,2.0081522683629656,0.44760711105622414,1.1276020850162571,61.33517336860933,21.591108190691983,17.46034068636685,107.37732221319773,5.0,1.0,1,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,9.0,5.0,1.7771138089155367,2.9011653795196146,2.0078578427430367,0.4467036111401805,1.124051570604078,61.24899151198847,21.55916063904859,17.441646208011232,107.28805813088792,5.0,1.0,2,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,10.0,5.0,1.7817258048358628,2.9756615468057963,2.026135624759225,0.4748057161173695,1.1939357419699335,81.19714249891854,35.16548786027393,18.224235473345907,114.53676618480192,5.0,1.0,3,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,11.0,5.0,1.7803620445795103,2.981702720180197,2.027166972842525,0.47732552193284594,1.2013406756006868,81.18452033907643,35.089580907289594,18.463715139933562,114.56447518827744,5.0,1.0,4,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,12.0,5.0,1.7455119158862236,2.3591244284215693,1.8950560798221532,0.23410053213942297,0.6136125125353458,105.15833035097884,24.05901369707501,76.27012690997697,160.28457670201925,5.0,1.0,5,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,13.0,5.0,1.7495495843830675,2.3600092734208964,1.8953540315134032,0.2343749325089497,0.6104596890378289,105.16056041991112,24.06302576914384,76.30740316346875,160.29590056118755,5.0,1.0,6,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,14.0,5.0,1.7449217485790613,2.4586668113596337,1.9097636952828279,0.2751729288036768,0.7137450627805724,69.42688743194773,24.771741633170027,14.665553050146164,118.92681190006638,5.0,1.0,7,"Trigonal bipyramid, Tetrahedron"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7623635770638262,0.7409170408888663,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",1a,2,5.0,Ge,0.0,True,15.0,5.0,1.7483724627165778,2.4651055117320797,1.910895409019119,0.2777536953050351,0.7167330490155019,69.38255539942499,24.737722290892105,14.808160118935023,118.99094153515276,5.0,1.0,8,"Trigonal bipyramid, Tetrahedron"
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,20.0,4.0,1.7901903595845234,1.7902007986884785,1.790193556923682,4.289715665894741e-06,1.0439103955039997e-05,109.7066948365403,9.195836770127828,96.70163573719647,116.20926629430842,4.0,1.0,1,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,21.0,4.0,1.7901903595845232,1.7902007986884785,1.7901935569236813,4.289715666228215e-06,1.0439103955262041e-05,67.61785917035603,31.448550126286364,11.319897907344869,116.20900045485824,4.0,1.0,2,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,22.0,4.0,1.7636590363916538,1.7870015410631306,1.7753290869580838,0.011667228062054122,0.023342504671476805,85.22229838271726,20.134449914234185,56.15157215494531,115.24363622433825,4.0,1.0,3,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,23.0,4.0,1.7636646828889664,1.7870015410573334,1.7753331174711116,0.01166724911702038,0.02333685816836706,71.73195670247146,34.24595015434333,10.830933915670585,115.24367835007564,4.0,1.0,4,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,24.0,4.0,1.7636590363916549,1.78700154106313,1.7753290869580831,0.011667228062053456,0.02334250467147503,93.8194413962313,27.367185619209035,45.79604116632147,119.46715709791422,4.0,1.0,5,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,25.0,4.0,1.7636646828889682,1.7870015410573332,1.775333117471112,0.011667249117020047,0.02333685816836506,109.62979135340062,7.48133018444752,98.79552848634737,115.24367835007565,4.0,1.0,6,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,26.0,4.0,1.7901903595845232,1.7902007986884783,1.790193556923682,4.289715666013923e-06,1.0439103955039997e-05,73.31674679643852,26.18879420645344,48.723608038139076,112.78148514838593,4.0,1.0,7,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,27.0,4.0,1.7901903595845232,1.7902007986884787,1.7901935569236818,4.2897156662038195e-06,1.0439103955484086e-05,109.7066948365403,9.195836770127825,96.70163573719647,116.20926629430842,4.0,1.0,8,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,28.0,4.0,1.7636590363916549,1.7870015410631301,1.7753290869580838,0.01166722806205379,0.02334250467147525,109.6297979314915,7.481491702612792,98.79530574865973,115.24363622433825,4.0,1.0,9,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,29.0,4.0,1.7636646828889666,1.7870015410573332,1.7753331174711113,0.011667249117020714,0.023336858168366614,96.19168736174178,38.34075527071869,12.634795106897878,127.76947998654727,4.0,1.0,10,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,30.0,4.0,1.7636590363916542,1.7870015410631295,1.7753290869580833,0.01166722806205329,0.02334250467147525,90.3083789390103,21.296647227289817,56.89258494686549,115.24363622433829,4.0,1.0,11,Tetrahedron
mp-1216309,Y2Mg3(GeO4)3,1.780210578723583,0.6433221734494897,[4.0],4.0,4.0,4.0,Tetrahedron,"8e, 4a",1,4.0,Ge,0.0,True,31.0,4.0,1.7636646828889693,1.7870015410573328,1.7753331174711118,0.011667249117020047,0.023336858168363506,70.07017941892312,31.9601451691313,10.830933915670652,108.56545995845862,4.0,1.0,12,Tetrahedron
mp-1216376,Y2Mn(GeO3)4,1.7845486073681414,0.3440332671322726,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1216872,Tm2Mn(GeO3)4,1.7857413802730424,0.3491439263654966,[4.0],4.0,4.0,4.0,Tetrahedron,8o,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,1.0,6.0,1.7831579124305081,2.755122471132265,2.115620989051385,0.4516530427345599,0.9719645587017567,59.75655512854609,23.750045425942346,14.536892296818513,109.56971371957604,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,2.0,6.0,1.7831579124305095,2.7551224711322644,2.1156209890513846,0.4516530427345593,0.9719645587017549,59.75655512854606,23.750045425942332,14.536892296818488,109.56971371957596,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,3.0,6.0,1.785056117403723,2.7521559079349127,2.115017527472244,0.45062088246238136,0.9670997905311898,99.99478245158853,29.591853780561078,44.933458604972536,139.64388603516335,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,4.0,6.0,1.9298312817053516,1.935520549782495,1.9325929513296423,0.0023255955646543243,0.005689268077143428,53.97443200905114,21.52663155683121,16.682216819458922,109.21251497858316,6.0,1.0,4,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,5.0,6.0,1.766096771732034,2.872417706449727,2.136023397217067,0.5058979790498285,1.1063209347176932,101.50306039447838,29.42522513294982,65.46101300285518,165.28130788692349,6.0,1.0,5,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,6.0,6.0,1.7641827591095998,2.863484145752979,2.135107569511059,0.5041623848220199,1.0993013866433794,101.55519000844717,29.41945057237125,65.91872464680321,165.4999953220972,6.0,1.0,6,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,7.0,6.0,1.7647872684553079,2.869325205078579,2.1347585050076816,0.5049602160962307,1.104537936623271,88.49780281380646,33.640353375239464,36.97661804864913,165.47077840865313,6.0,1.0,7,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,8.0,6.0,1.7660967717320317,2.8724177064497276,2.136024009888061,0.5058975327955015,1.1063209347176959,101.50306462845855,29.425221574923327,65.46098646914353,165.28130788692354,6.0,1.0,8,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,9.0,6.0,1.764787268455307,2.869327468954234,2.1347588823202908,0.5049607649740926,1.1045402004989269,88.49780820112233,33.640351993436795,36.97661804864911,165.47077840865313,6.0,1.0,9,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,10.0,6.0,1.764182759109598,2.8634841457529787,2.135107569511059,0.5041623848220198,1.0993013866433807,101.55519000844717,29.419450572371243,65.91872464680317,165.49999532209722,6.0,1.0,10,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,11.0,6.0,1.891982896030388,1.8993760858948254,1.8961009137222795,0.003348725903995593,0.007393189864437488,60.59696616295775,20.488515395875343,38.76414980397521,91.49069399556116,6.0,1.0,11,"Octahedron, Tetrahedron"
mp-1218292,SrGe12Pb2O27,1.7855404732560576,0.2930587203945787,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","1a, 2c, 1b",2,6.0,Ge,0.0,True,12.0,6.0,1.891982896030388,1.8993760858948214,1.8961004453120467,0.0033482849958403186,0.0073931898644334915,60.596962242622716,20.48851651001558,38.76412749921017,91.49069399556113,6.0,1.0,12,"Octahedron, Tetrahedron"
mp-1218580,SrCaTi2(GeO5)2,1.7789971297154268,-0.0218561464583348,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,8.0,4.0,1.7772292593010515,1.784087543649578,1.780492016771643,0.002522283621127554,0.006858284348526533,50.07684024225867,15.096127361987907,28.821343458787627,70.51569664083975,4.0,1.0,1,Tetrahedron
mp-1218580,SrCaTi2(GeO5)2,1.7789971297154268,-0.0218561464583348,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,9.0,4.0,1.7772292593010532,1.784087543649578,1.7804920167716431,0.002522283621126893,0.006858284348524757,59.905893739308624,27.00160665193348,25.193058967750698,109.49866900905981,4.0,1.0,2,Tetrahedron
mp-1218580,SrCaTi2(GeO5)2,1.7789971297154268,-0.0218561464583348,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,10.0,4.0,1.771008421791806,1.7821963024000085,1.7774692422191083,0.00425974380117371,0.011187880608202416,56.42047931423008,24.69413411803295,20.90259968052617,104.91066777438394,4.0,1.0,3,Tetrahedron
mp-1218580,SrCaTi2(GeO5)2,1.7789971297154268,-0.0218561464583348,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,11.0,4.0,1.771008421791806,1.7821963024000087,1.7774692422191083,0.00425974380117359,0.011187880608202638,109.42457277448416,4.297191374227633,104.9106677743839,114.78238920306985,4.0,1.0,4,Tetrahedron
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True,10.0,4.0,1.7552682146410103,1.7840471279559198,1.7728980536724916,0.011989233118015863,0.02877891331490945,59.634748896843554,37.242249162109076,17.467578771620406,112.38655963145803,4.0,1.0,1,Tetrahedron
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True,11.0,4.0,1.7552683926767376,1.7840470581579895,1.7728980534332346,0.011989147809151965,0.028778665481251853,109.38096232308102,4.374132297432763,102.34652060304033,116.1355662040623,4.0,1.0,2,Tetrahedron
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True,12.0,4.0,1.7552684067478554,1.784047128499401,1.7728980551959115,0.011989113527717614,0.02877872175154561,59.652887318400616,39.73565881004194,17.344150246087633,112.38655878300436,4.0,1.0,3,Tetrahedron
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True,13.0,4.0,1.736238858094523,1.7902393640591792,1.773455423370152,0.021781585588550596,0.05400050596465622,109.23978409084468,5.4780719476779245,103.58448382135127,117.36392250899607,4.0,1.0,4,Tetrahedron
mp-1220900,NaLa9(Ge3O13)2,1.772884804410554,0.366407805586279,[4.0],4.0,4.0,4.0,Tetrahedron,3d,1,4.0,Ge,0.0,True,14.0,4.0,1.7362388291243582,1.7902310291713501,1.7734532929923654,0.021779973921860603,0.0539922000469919,100.12358674357053,27.89198026312024,41.019844252758695,123.95161909902794,4.0,1.0,5,Tetrahedron
