material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ti_wyckoff,num_Ti_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-6696,K2Ti2(PO4)3,1.972938950376256,0.0520590613583646,[6.0],3.5,3.0,4.0,Octahedron,4a,1,6.0,Ti,1.0,False,12.0,6.0,2.0048961823374105,2.0132959060511655,2.0090960441942878,0.004199861856876892,0.00839972371375497,98.71188654770195,36.385220837285935,40.503858453967844,177.6697778187854,6.0,1.0,5,Octahedron
mp-6696,K2Ti2(PO4)3,1.972938950376256,0.0520590613583646,[6.0],3.5,3.0,4.0,Octahedron,4a,1,6.0,Ti,1.0,False,13.0,6.0,2.00489618233741,2.013295906051166,2.0090960441942873,0.004199861856877189,0.008399723713755858,98.71188654770194,36.38522083728594,40.50385845396784,177.6697778187854,6.0,1.0,6,Octahedron
mp-6696,K2Ti2(PO4)3,1.972938950376256,0.0520590613583646,[6.0],3.5,3.0,4.0,Octahedron,4a,1,6.0,Ti,1.0,False,14.0,6.0,2.00489618233741,2.013295906051165,2.0090960441942873,0.004199861856877041,0.00839972371375497,98.71188654770194,36.385220837285885,40.50385845396786,177.6697778187851,6.0,1.0,7,Octahedron
mp-6696,K2Ti2(PO4)3,1.972938950376256,0.0520590613583646,[6.0],3.5,3.0,4.0,Octahedron,4a,1,6.0,Ti,1.0,False,15.0,6.0,2.004896182337411,2.0132959060511646,2.0090960441942873,0.004199861856876597,0.008399723713753637,78.7948317959866,25.89956082544557,40.503858453967844,111.70345829882571,6.0,1.0,8,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,0.0,6.0,1.8177530834914917,2.0991256528248683,1.9896090214043218,0.08512124754343256,0.2813725693333766,106.79726179106152,33.834565664065245,85.21375310288487,175.21282544351598,6.0,1.0,1,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,1.0,6.0,1.8177530834914923,2.0991256528248683,1.9896090214043223,0.08512124754343225,0.28137256933337595,106.79726179106146,33.834565664065245,85.21375310288487,175.2128254435159,6.0,1.0,2,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,2.0,6.0,1.8177530834914923,2.099125652824868,1.9896090214043216,0.08512124754343219,0.2813725693333755,106.7972617910615,33.83456566406526,85.21375310288487,175.21282544351598,6.0,1.0,3,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,3.0,6.0,1.775098791142754,2.1729954172566375,2.003197628397397,0.13070982874360934,0.39789662611388343,60.12356350564473,35.69073639335385,9.601258240473719,103.34213520195506,6.0,1.0,4,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,4.0,6.0,1.7750987911427538,2.172995417256638,2.0031976283973973,0.13070982874360956,0.3978966261138841,50.85505946358853,21.088112549285096,13.798534277341805,83.6711406271611,6.0,1.0,5,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,5.0,6.0,1.7750987911427525,2.172995417256637,2.003197628397397,0.13070982874360976,0.39789662611388454,105.79814111164366,32.32546529905396,80.81956885873916,171.31690246481068,6.0,1.0,6,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,6.0,6.0,1.8177530834914932,2.099125652824868,1.9896090214043216,0.0851212475434318,0.2813725693333746,106.79726179106147,33.83456566406525,85.21375310288484,175.2128254435159,6.0,1.0,7,Octahedron
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ti,0.0,True,7.0,6.0,1.7750987911427547,2.172995417256639,2.0031976283973973,0.1307098287436094,0.3978966261138841,53.45556866802564,27.015018696412504,14.74772109169872,92.2368563414262,6.0,1.0,8,Octahedron
mp-6748,Cs2Ti(Si2O5)3,2.0867244910245093,-0.3224364252372708,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,4.0,6.0,1.9268391582597129,1.9907846361800008,1.9557588342953798,0.023923396324786798,0.06394547792028793,94.31238629332594,36.40527651975178,30.585429317729414,177.25060575704418,6.0,1.0,1,Octahedron
mp-6748,Cs2Ti(Si2O5)3,2.0867244910245093,-0.3224364252372708,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,5.0,6.0,1.926839162454632,1.9907846404449103,1.9557588343510164,0.0239233971836297,0.06394547799027839,100.20272875660484,38.30041452145964,30.585429312205612,177.2506057517169,6.0,1.0,2,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,0.0,6.0,1.8432030478874635,2.1252988659754095,1.9994920371345533,0.10730748853663553,0.28209581808794604,88.09153011808313,34.17857095583227,14.707566663336829,165.86771788028653,6.0,1.0,1,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,1.0,6.0,1.8364691072414727,2.1610340473956264,1.993355304178637,0.10617889379992924,0.3245649401541537,78.32519619317337,36.7256341876967,20.112329963287582,164.27437698190747,6.0,1.0,2,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,2.0,6.0,1.852606411230606,2.1519215911587772,1.995070026018951,0.11109884415403486,0.29931517992817125,70.13808741604798,33.71940448399733,4.483284356774273,102.72384771685945,6.0,1.0,3,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,3.0,6.0,1.85347842736952,2.1557424935767084,2.007585664652789,0.1340082531271579,0.3022640662071885,103.45904702327114,29.712389476636027,77.48090664146089,160.68520824544626,6.0,1.0,4,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,4.0,6.0,1.8560842889072193,2.2317002036327906,2.0046502255998315,0.14573426331226894,0.3756159147255713,103.78650568493929,30.032432869733924,78.2616067492686,162.95541660989716,6.0,1.0,5,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,5.0,6.0,1.8575581031106505,2.2115657069325025,2.0083286870177974,0.14496006326766583,0.35400760382185203,69.45287230703697,26.666713784004386,15.117496021316146,105.05500859735025,6.0,1.0,6,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,6.0,6.0,1.8548661222572873,2.2551247653299584,2.010397304062853,0.15498018874986857,0.4002586430726711,79.3970189288044,36.07649544079658,19.081326811351893,154.93924256816584,6.0,1.0,7,Octahedron
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,7.0,6.0,1.866586500419826,2.189286300713824,2.0013616972571797,0.1230434048468797,0.32269980029399803,51.25287201337292,27.11034631543332,1.6576501182801595,92.50349281776185,6.0,1.0,8,Octahedron
mp-675087,Ti3Fe5O12,1.8421149212803465,0.4325759339325524,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,0.0,6.0,1.839696349650457,2.169519545282213,2.0160856555446167,0.15232414660347632,0.3298231956317559,60.109825862907556,23.511197475219483,27.074770678318774,99.4935123010336,6.0,1.0,1,Octahedron
mp-675087,Ti3Fe5O12,1.8421149212803465,0.4325759339325524,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,1.0,6.0,1.849323564236854,2.281832313237666,2.0153781999508356,0.14348846102727678,0.43250874900081215,56.39506155338525,20.743913733603847,27.797708083632255,88.79977747519635,6.0,1.0,2,Octahedron
mp-675087,Ti3Fe5O12,1.8421149212803465,0.4325759339325524,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,2.0,6.0,1.8572524267371606,2.2358875980781856,2.0221738100737547,0.1599079590001213,0.378635171341025,86.16433244271524,32.82682336154795,18.277476432106976,159.90824250441386,6.0,1.0,3,Octahedron
mp-675128,Sc4Ti3O12,1.8082321404621848,0.5031143983699249,[6.0],4.0,4.0,4.0,"Trigonal prism, Octahedron",2i,2,6.0,Ti,0.0,True,9.0,6.0,1.8788564167872273,2.145773960701329,1.9944430945290146,0.09609056718947664,0.2669175439141016,53.21096139835176,26.79519837337662,7.865001261047646,92.88076229220542,6.0,1.0,1,"Trigonal prism, Octahedron"
mp-675128,Sc4Ti3O12,1.8082321404621848,0.5031143983699249,[6.0],4.0,4.0,4.0,"Trigonal prism, Octahedron",2i,2,6.0,Ti,0.0,True,13.0,6.0,1.8788564167872266,2.145773960701329,1.9944430945290146,0.0960905671894764,0.2669175439141023,53.21096139835177,26.79519837337662,7.865001261047692,92.88076229220543,6.0,1.0,2,"Trigonal prism, Octahedron"
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"[5.0, 6.0]",3.5,3.0,4.0,"Square pyramid, Octahedron","1f, 2i",2,5.0,Ti,1.0,False,5.0,5.0,1.915516672541721,2.006808034612473,1.9638110821787134,0.03360411206849089,0.09129136207075184,68.84851590372514,27.061687114856742,26.340075797103527,97.30748044727525,5.0,1.0,1,"Square pyramid, Octahedron"
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"[5.0, 6.0]",3.5,3.0,4.0,"Square pyramid, Octahedron","1f, 2i",2,5.0,Ti,1.0,False,6.0,5.0,1.897661940788435,2.0084591505566713,1.962964050953088,0.039791837787371706,0.11079720976823637,69.72741434617048,20.9598738379468,42.456295695008784,99.56099845804796,5.0,1.0,2,"Square pyramid, Octahedron"
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"[5.0, 6.0]",3.5,3.0,4.0,"Square pyramid, Octahedron","1f, 2i",2,5.0,Ti,1.0,False,7.0,5.0,1.897661940788436,2.0084591505566713,1.9629640509530888,0.03979183778737119,0.11079720976823526,92.23013214723507,31.702488510229017,42.456295695008784,171.34101957234634,5.0,1.0,3,"Square pyramid, Octahedron"
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"[5.0, 6.0]",3.5,3.0,4.0,"Square pyramid, Octahedron","1f, 2i",2,5.0,Ti,1.0,False,8.0,5.0,1.91551667254172,2.0068080346124715,1.963811082178713,0.03360411206849071,0.09129136207075139,68.84851590372512,27.06168711485673,26.340075797103527,97.30748044727525,5.0,1.0,4,"Square pyramid, Octahedron"
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"[5.0, 6.0]",3.5,3.0,4.0,"Square pyramid, Octahedron","1f, 2i",2,6.0,Ti,1.0,False,9.0,6.0,1.9892919555192325,2.024701757263702,2.0077246835209697,0.014492589184061192,0.03540980174446928,56.97624964592019,21.83197462088585,27.10978842400738,90.77728582921564,6.0,1.0,1,"Square pyramid, Octahedron"
mp-675692,LiTi2O4,2.021502640533415,0.009812614824855,[6.0],3.5,3.0,4.0,Octahedron,"1b, 1a",1,6.0,Ti,1.0,False,1.0,6.0,1.9585201708204654,2.1381316880943557,2.017571076007783,0.062158993344534806,0.17961151727389035,77.87968673962769,44.74338358388421,0.0,157.44798290632198,6.0,1.0,1,Octahedron
mp-675692,LiTi2O4,2.021502640533415,0.009812614824855,[6.0],3.5,3.0,4.0,Octahedron,"1b, 1a",1,6.0,Ti,1.0,False,2.0,6.0,1.9596446808863126,2.14967022366867,2.016128094102116,0.067939933227133,0.19002554278235761,69.17872180242374,34.987639096491534,0.0,91.04252740207139,6.0,1.0,2,Octahedron
mp-6761,NaTi2(PO4)3,1.728647858362585,0.563213205542543,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,2.0,6.0,1.9228658576568614,1.9933618275846934,1.9581138467249382,0.03524796775409294,0.07049596992783203,40.617631401806634,14.389892135232618,14.692930649239548,55.28356213511931,6.0,1.0,1,Octahedron
mp-6761,NaTi2(PO4)3,1.728647858362585,0.563213205542543,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,3.0,6.0,1.9228658576568598,1.9933618275846936,1.9581138467249384,0.035247967754093126,0.0704959699278338,106.81872527904649,33.868603254921766,84.76020421431173,174.3221254829187,6.0,1.0,2,Octahedron
mp-6761,NaTi2(PO4)3,1.728647858362585,0.563213205542543,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,4.0,6.0,1.9228658576568625,1.9933618275846927,1.9581138467249382,0.03524796775409223,0.07049596992783025,106.8187252790465,33.86860325492181,84.76020421431181,174.3221254829188,6.0,1.0,3,Octahedron
mp-6761,NaTi2(PO4)3,1.728647858362585,0.563213205542543,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,5.0,6.0,1.9228658576568618,1.9933618275846938,1.9581138467249382,0.03524796775409242,0.07049596992783203,40.617631401806634,14.389892135232603,14.692930649239548,55.283562135119276,6.0,1.0,4,Octahedron
mp-6763,K2Ti(Si2O5)3,1.7667128881954544,0.5202391063862485,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,2.0,6.0,1.963004755826518,2.007927554213374,1.9780752181387726,0.02110911805628057,0.04492279838685587,58.72086897322603,22.502649019808587,29.519482502479573,98.30409931639333,6.0,1.0,1,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,16.0,6.0,1.8236966713465101,2.1667830381170776,2.0082873092339284,0.12385224369489592,0.3430863667705675,76.81699884446685,34.163771620874215,25.261262360796504,171.07309963994135,6.0,1.0,1,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,17.0,6.0,1.8236966713465104,2.1667830381170767,2.008287309233929,0.12385224369489581,0.34308636677056636,76.81699884446685,34.16377162087422,25.261262360796472,171.07309963994135,6.0,1.0,2,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,18.0,6.0,1.928156622062465,2.0279360424223,1.986417706725361,0.04242030106791575,0.09977942035983478,108.0,36.16143414482105,84.22897833691508,180.0,6.0,1.0,3,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,19.0,6.0,1.9579270721123525,2.0264420059214014,1.9920244457023146,0.027972020881858364,0.06851493380904894,60.63989673574896,29.671716678089194,24.008757830579388,110.59038090808288,6.0,1.0,4,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,20.0,6.0,1.9579270721123527,2.0264420059214014,1.992024445702314,0.02797202088185819,0.06851493380904872,45.69537947915197,21.89557707594603,8.745322424424979,71.46626751607883,6.0,1.0,5,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,21.0,6.0,1.8236966713465101,2.166783038117077,2.0082873092339284,0.1238522436948965,0.34308636677056703,76.81699884446688,34.163771620874215,25.261262360796486,171.07309963994135,6.0,1.0,6,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,22.0,6.0,1.9281566220624646,2.0279360424223007,1.9864177067253603,0.04242030106791598,0.09977942035983611,57.049580982719704,35.80950538847108,8.740727239694518,98.5357266067073,6.0,1.0,7,Octahedron
mp-676365,Li2TiO3,1.6786393691065755,0.8056601674887478,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2b, 4f",1,6.0,Ti,0.0,True,23.0,6.0,1.8236924121601994,2.1667830381170763,2.0082865993695433,0.12385330168961457,0.3430906259568769,76.81699397025372,34.16377262256259,25.261329094524353,171.0730996399412,6.0,1.0,8,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,6.0,6.0,1.8279672987841888,2.2514417319543782,1.9995177111382765,0.13644964941088558,0.4234744331701894,55.30458291117518,32.17792443129456,13.544020419128849,99.81901003026323,6.0,1.0,1,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,7.0,6.0,1.827748942874274,2.20255680861205,1.9886594690486818,0.11529200350832207,0.37480786573777625,72.71763344890529,41.60790469784247,14.703346198661361,176.06849675670838,6.0,1.0,2,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,8.0,6.0,1.8201216838287402,2.244566101280648,1.996837362864477,0.1393475746489085,0.424444417451908,105.63289984754111,32.34018743793524,81.30533991433278,175.53513828688182,6.0,1.0,3,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,9.0,6.0,1.8343177004354232,2.2291746917501034,1.9934152820318622,0.12361611835975618,0.3948569913146802,58.16370985584557,33.324157923912246,11.384022507097107,97.65179410980006,6.0,1.0,4,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,10.0,6.0,1.8381558298139489,2.1766762863347737,1.984329652582362,0.10256646543608355,0.33852045652082485,106.1269273871078,33.06793370738918,83.27444645691978,178.2181193617835,6.0,1.0,5,Octahedron
mp-676447,Na2LiLa3Ti6O18,1.9828242947628367,0.0246380463017901,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,11.0,6.0,1.8269832466271883,2.2430953965985223,1.9944130637228508,0.1318834226964113,0.41611214997133406,69.92415751502168,42.75461256578538,5.5830149681279195,177.3303602690164,6.0,1.0,6,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,10.0,6.0,1.9557523828438341,2.0092405978381835,1.9895843671798883,0.0240272245597882,0.053488214994349415,55.4160648901652,24.609062560572095,10.153252550242785,88.9569455537131,6.0,1.0,1,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,11.0,6.0,1.9051364009060616,2.081414073208436,1.9881455954399165,0.0621590654225474,0.17627767230237423,62.686672503023274,28.20026204514824,20.9791000516889,107.66059271085325,6.0,1.0,2,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,12.0,6.0,1.9557523828438346,2.0092405978381835,1.9895843671798883,0.024027224559788462,0.05348821499434897,48.952523755257396,30.95710528995507,9.402435138908256,89.15068591251655,6.0,1.0,3,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,13.0,6.0,1.9051364009060656,2.0814140732084367,1.988145595439917,0.062159065422546234,0.17627767230237112,62.68667250302327,28.200262045148243,20.979100051688864,107.66059271085322,6.0,1.0,4,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,14.0,6.0,1.905136400906063,2.0814140732084363,1.9881455954399172,0.0621590654225473,0.17627767230237334,60.222788173893484,24.972623761612056,23.988625420993838,98.59303013135892,6.0,1.0,5,Octahedron
mp-676461,Ca2La2MgTi3O12,1.8248100473241649,0.4424842988489964,[6.0],4.0,4.0,4.0,Octahedron,"2c, 4e",1,6.0,Ti,0.0,True,15.0,6.0,1.905136400906062,2.0814140732084367,1.9881455954399163,0.06215906542254731,0.17627767230237468,60.2227881738935,24.972623761612066,23.988625420993824,98.59303013135893,6.0,1.0,6,Octahedron
mp-676975,Ba3Na7Ti3Nb7O30,1.581277011727821,1.053163434766428,[6.0],4.0,4.0,4.0,Octahedron,1b,1,6.0,Ti,0.0,True,10.0,6.0,1.9656892304255815,2.0584196360687415,2.0124732945198027,0.027986639739663425,0.09273040564315993,71.79885405452325,35.66439465242086,0.0,90.38112697598072,4.0,0.6666666666666666,1,Octahedron
mp-676975,Ba3Na7Ti3Nb7O30,1.581277011727821,1.053163434766428,[6.0],4.0,4.0,4.0,Octahedron,1b,1,6.0,Ti,0.0,True,11.0,6.0,1.9567949585364195,2.0764537395957925,2.009770242148449,0.034970664257008385,0.119658781059373,95.8103527873793,39.42972434106175,0.0,179.82466916973232,4.0,0.6666666666666666,2,Octahedron
mp-676975,Ba3Na7Ti3Nb7O30,1.581277011727821,1.053163434766428,[6.0],4.0,4.0,4.0,Octahedron,1b,1,6.0,Ti,0.0,True,12.0,6.0,1.947720446396607,2.0641355892738718,2.0126498111300073,0.04187648281424634,0.11641514287726484,83.40574799071662,39.23983337653035,0.0,178.03817650927192,4.0,0.6666666666666666,3,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,16.0,6.0,1.9072298145957085,2.088078776244541,1.997967864658574,0.07383261117495012,0.18084896164883246,59.27998161326507,27.726861743140656,23.392626893601953,105.25858263995602,6.0,1.0,1,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,17.0,6.0,1.9485616924772302,2.0595941610594464,1.987246089473917,0.03474380770273288,0.11103246858221616,107.6949346594147,35.627053638144666,82.8529909756968,179.33109150281305,6.0,1.0,2,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,18.0,6.0,1.8969668518085634,2.138546375055113,1.994687592397285,0.08877522538924038,0.24157952324654963,80.20281193361116,38.75252438503472,15.907421424809325,172.94634440364572,6.0,1.0,3,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,19.0,6.0,1.9036398281033469,2.0876366832672626,1.9964227071876124,0.07974467062942614,0.18399685516391573,106.50381714762791,33.50043376492836,79.9841517969768,175.64599130240222,6.0,1.0,4,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,20.0,6.0,1.9036398281033473,2.0876366832672635,1.9964227071876126,0.07974467062942622,0.18399685516391617,106.50381714762791,33.500433764928346,79.98415179697678,175.64599130240205,6.0,1.0,5,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,21.0,6.0,1.909540153764246,2.0901415830077377,1.9918148085321983,0.07459880236539976,0.18060142924349165,106.52346170323948,33.53997340571024,80.94930416129962,174.10646533626488,6.0,1.0,6,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,22.0,6.0,1.94856169247723,2.059594161059447,1.987246089473918,0.0347438077027329,0.11103246858221683,107.6949346594147,35.627053638144666,82.85299097569681,179.33109150281305,6.0,1.0,7,Octahedron
mp-676979,Mg2TiO4,1.6547229544358473,0.830945695410587,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ti,0.0,True,23.0,6.0,1.896966851808563,2.138546375055113,1.994687592397285,0.08877522538924064,0.24157952324655008,80.20281193361117,38.75252438503474,15.907421424809348,172.94634440364578,6.0,1.0,8,Octahedron
mp-676988,Na3HoTi2Nb2O12,1.5575257259653985,1.348411347614387,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,8.0,6.0,1.8365238349990096,2.273401495958526,2.0219766188833996,0.1519055816485623,0.4368776609595164,87.59544693297741,33.621846470642694,17.66870001173878,163.5702777793924,6.0,1.0,1,Octahedron
mp-676988,Na3HoTi2Nb2O12,1.5575257259653985,1.348411347614387,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,9.0,6.0,1.83652383499901,2.2734014959585256,2.0219766188834,0.1519055816485621,0.4368776609595155,95.69728285227397,34.01473774967263,41.19393354569736,168.05236012293224,6.0,1.0,2,Octahedron
mp-676988,Na3HoTi2Nb2O12,1.5575257259653985,1.348411347614387,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,10.0,6.0,1.8365238349990107,2.2734014959585247,2.0219766188834,0.15190558164856188,0.43687766095951397,63.27415826548091,29.04644894170983,19.700976742853705,112.06595028360249,6.0,1.0,3,Octahedron
mp-676988,Na3HoTi2Nb2O12,1.5575257259653985,1.348411347614387,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,11.0,6.0,1.8365238349990105,2.2734014959585256,2.0219766188834005,0.15190558164856216,0.4368776609595151,67.01676316485586,24.897523780748486,19.700976742853705,97.12381794191901,6.0,1.0,4,Octahedron
mp-677014,K2ErTi(PO4)3,1.247207053114845,1.8473001828183115,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Ti,0.0,True,12.0,6.0,1.9531612494400927,2.0403128141250306,1.996737031782562,0.043575782342468394,0.0871515646849379,97.7254191020875,34.79143228925434,47.709699345508895,172.36050313824109,6.0,1.0,1,no_data
mp-677014,K2ErTi(PO4)3,1.247207053114845,1.8473001828183115,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Ti,0.0,True,13.0,6.0,1.9531612494400934,2.040312814125031,1.996737031782562,0.04357578234246814,0.08715156468493768,97.7254191020875,34.79143228925434,47.709699345508895,172.36050313824109,6.0,1.0,2,no_data
