material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Al_wyckoff,num_Al_chemenvs,CN,element,charge_range,is_single_charge
mp-545404,SrGd2Al2O7,1.250531010955391,1.0508529223550402,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-547017,LiAlAs2O7,1.6980642620435673,0.3228186585250719,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-5492,SrAl2O4,1.7314137855697185,0.0729714891267167,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Al,0.0,True
mp-5512,Sr4Al14O25,1.6407426445247608,0.3996261199530066,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4k, 2c, 8l, 4g, 2b",2,4.0,Al,0.0,True
mp-5512,Sr4Al14O25,1.6407426445247608,0.3996261199530066,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4k, 2c, 8l, 4g, 2b",2,6.0,Al,0.0,True
mp-5525,KAlO2,1.7478476356664268,0.0355974443510294,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Al,0.0,True
mp-554041,Na2Al2B2O7,1.589602619497581,0.5990124510693915,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-554152,Sr4Al6CrO16,1.6182809557356563,0.4829569483019957,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-554206,Cs2Al2As2O7,1.6901943162339674,0.2996178973481071,[4.0],3.0,3.0,3.0,no_data,no_data,1,4.0,Al,0.0,True
mp-554390,SrAl2SiN2O3,1.7251473691309325,0.167888716999313,"[2.0, 3.0]",3.0,3.0,3.0,Tetrahedron,4a,1,2.0,Al,0.0,True
mp-554390,SrAl2SiN2O3,1.7251473691309325,0.167888716999313,"[2.0, 3.0]",3.0,3.0,3.0,Tetrahedron,4a,1,3.0,Al,0.0,True
mp-554959,K2Al2Sb2O7,1.732854558709978,0.1319903483057967,[4.0],3.0,3.0,3.0,Tetrahedron,2c,1,4.0,Al,0.0,True
mp-555284,Ba2NdAlO5,1.7862273572507743,0.016410003919923,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-555548,MgAlPO5,1.7668404572945022,-0.0865840307961808,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-555621,RbAl3(P3O10)2,1.6686145043800835,0.3315993542147346,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 2a",2,4.0,Al,0.0,True
mp-555621,RbAl3(P3O10)2,1.6686145043800835,0.3315993542147346,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 2a",2,6.0,Al,0.0,True
mp-555644,Al2Tl3(PO4)3,1.5498299959090596,0.5801908024055764,[5.0],3.0,3.0,3.0,Trigonal bipyramid,8d,1,5.0,Al,0.0,True
mp-556028,Ca4Al6WO16,1.741806296999314,0.0802915882418691,[4.0],3.0,3.0,3.0,Tetrahedron,"4b, 2a",1,4.0,Al,0.0,True
mp-556168,Na7Al3O8,1.662636016293505,0.3569824861726108,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-556178,BaAl2(GeO4)2,1.697917147541792,0.1716465929639936,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-556195,Na2AlB(As2O7)2,1.8041155291186184,0.1682115915865772,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-556275,Rb2Al2Sb2O7,1.7295598396924827,0.1538381297383593,[4.0],3.0,3.0,3.0,Tetrahedron,2c,1,4.0,Al,0.0,True
mp-556282,Ba2AlInO5,1.7322183440325234,0.1034861561634544,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-556356,Na2SrAl4(SiO4)4,1.6879797604562623,0.1974807695095793,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-556532,CaAlB3O7,1.61972416786072,0.4383275378281704,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Al,0.0,True
mp-556630,RbAlAs2O7,1.8866396115382256,0.0169037680035416,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-556641,Na2LiAlP2H2O9,1.8005321698127177,0.1831241930096197,[6.0],3.0,3.0,3.0,Octahedron,"4d, 4a",1,6.0,Al,0.0,True
mp-556655,Li2AlBO4,1.615320080403175,0.5625260367893878,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-556676,Na3Al2(AsO4)3,1.692967101434705,0.3381512841485907,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b, 2c",1,6.0,Al,0.0,True
mp-556858,Al2P3H9(CO3)3,1.645313305366494,0.3682502514132253,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 6c",2,4.0,Al,0.0,True
mp-556858,Al2P3H9(CO3)3,1.645313305366494,0.3682502514132253,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 6c",2,6.0,Al,0.0,True
mp-556889,Ca4Al6MoO16,1.7449488217062388,0.0686743985008198,[4.0],3.0,3.0,3.0,Tetrahedron,"4b, 2a",1,4.0,Al,0.0,True
mp-557084,Al2CuSi2O7F2,1.1881351457993543,1.0330257985629907,[4.0],3.0,3.0,3.0,Octahedron,8d,1,4.0,Al,0.0,True
mp-557104,LiAlB2O5,1.758522195468171,0.0331269865556434,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-557177,Li2Al(BO2)5,1.829759291924097,-0.2253701308499291,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-557268,KLi4AlO4,1.574914244343602,0.7390522255749465,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-557359,Cs2Al2Sb2O7,1.7277364750793598,0.1734574730296834,[4.0],3.0,3.0,3.0,Tetrahedron,2c,1,4.0,Al,0.0,True
mp-557689,CaAl2B2O7,1.6899502662448929,0.2650230701985909,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-557955,Ca3Al4ZnO10,1.72475954945411,0.1776661486494186,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-558114,Sr4NbAlO8,1.7398455720747037,0.1707774711222648,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-558240,K3Al4P2O8F9,1.630524602609198,0.3767891366272774,[2.0],3.0,3.0,3.0,Octahedron,"2e, 4f",1,2.0,Al,0.0,True
mp-558566,Ba5Er2ZrAl2O13,1.7387402029359198,0.0987582811294661,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-558602,CsAl3(P3O10)2,1.6723678279690095,0.3242866112420227,"[4.0, 6.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Al,0.0,True
mp-558602,CsAl3(P3O10)2,1.6723678279690095,0.3242866112420227,"[4.0, 6.0]",3.0,3.0,3.0,no_data,no_data,1,6.0,Al,0.0,True
mp-558636,CaAl2O4,1.6857953455153225,0.3298279938018802,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-558669,SrAl2B2O7,1.6908593603260276,0.2493317401394795,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-558808,LiAl(SiO3)2,1.7069683690576074,0.1979022480156186,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-558954,Na2Sr2Al2PO4F9,1.7888320675455165,0.1416510376599286,"[1.0, 2.0]",3.0,3.0,3.0,Octahedron,"2a, 4e, 2c",1,1.0,Al,0.0,True
mp-558954,Na2Sr2Al2PO4F9,1.7888320675455165,0.1416510376599286,"[1.0, 2.0]",3.0,3.0,3.0,Octahedron,"2a, 4e, 2c",1,2.0,Al,0.0,True
mp-559284,Rb2Al2B2O7,1.6507193427264455,0.4024125957012271,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-559325,Ba7Sc6Al2O19,1.7407038663345673,0.0758448838807837,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-559390,CaAl2O4,1.767920423963696,0.0262112583414463,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Al,0.0,True
mp-559534,Ba5Al2In2IrClO13,0.8920556234666257,3.041897322367997,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True
mp-559610,Rb2NaAl2(PO4)3,1.6550950890582548,0.377494664631839,"[4.0, 5.0]",3.0,3.0,3.0,"Trigonal bipyramid, Tetrahedron",4e,2,4.0,Al,0.0,True
mp-559610,Rb2NaAl2(PO4)3,1.6550950890582548,0.377494664631839,"[4.0, 5.0]",3.0,3.0,3.0,"Trigonal bipyramid, Tetrahedron",4e,2,5.0,Al,0.0,True
mp-559642,CaZrAl9BO18,1.7573222455299788,0.2722968257118144,[6.0],3.0,3.0,3.0,Octahedron,"12i, 6h",1,6.0,Al,0.0,True
mp-559691,Ca2Al2SiO7,1.6956906746246332,0.2564181012671381,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-559759,CaAlBO4,1.672498181597641,0.3470756089403875,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Al,0.0,True
mp-559777,Na5Ca2Al(PO4)4,1.623681300603694,0.4872540727284887,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-559901,KNa3Al4(SiO4)4,1.9534549003355224,-0.6839914522588467,[4.0],3.0,3.0,3.0,Tetrahedron,"2b, 6c",1,4.0,Al,0.0,True
mp-559916,Na17Al5O16,1.696013396054293,0.2294271542151621,[4.0],3.0,3.0,3.0,Tetrahedron,"2b, 1a",1,4.0,Al,0.0,True
mp-559984,Rb8AlAu3O4,1.809383762670517,0.0325723295248195,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-559987,LiAl(PO3)4,1.7393796259236023,0.2359314678918772,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Al,0.0,True
mp-560164,Li3AlMo2(AsO7)2,1.832526033413964,0.1170345605592787,[6.0],3.0,3.0,3.0,Octahedron,1d,1,6.0,Al,0.0,True
mp-560173,KAlSiO4,1.707108507705713,0.1152129300493889,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-560209,Li9Al3P8O29,1.8436321519871512,0.0995251691694752,[6.0],3.0,3.0,3.0,Octahedron,6f,1,6.0,Al,0.0,True
mp-560217,K2Al2B2O7,1.5743798693910895,0.5936729056446494,[4.0],3.0,3.0,3.0,Tetrahedron,2c,1,4.0,Al,0.0,True
mp-560271,AlCuAsO5,1.7000375032277557,0.2468205914277884,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-560387,Cs2Al2P2O9,1.708971321423468,0.1765302248643569,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-560459,Rb3Al2(PO4)3,1.9757644445366085,-0.761918058768128,[4.0],3.0,3.0,3.0,Tetrahedron,4b,1,4.0,Al,0.0,True
mp-560591,NaTi2Al5O12,1.716800882183652,0.2525570811322052,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4g, 4h, 2a",2,4.0,Al,0.0,True
mp-560591,NaTi2Al5O12,1.716800882183652,0.2525570811322052,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4g, 4h, 2a",2,6.0,Al,0.0,True
mp-560629,K3Al2(PO4)3,1.7389641024970983,0.0665528382133281,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-560765,Rb4Nb35Al2O70,1.7858568282487757,-0.0390491181575107,[4.0],3.0,3.0,3.0,Tetrahedron,2d,1,4.0,Al,0.0,True
mp-560917,Mn13Al4Si2(SbO14)2,1.715219858065545,0.2480836929355419,[4.0],3.0,3.0,3.0,Tetrahedron,4j,1,4.0,Al,0.0,True
mp-560921,NaAlAs2O7,1.803727409151956,0.1835426198693741,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-560927,Y4Al2O9,1.737412833957793,0.0958206365890139,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-560974,BeAl6O10,1.6711157296307717,0.3432000482506857,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,4.0,Al,0.0,True
mp-560974,BeAl6O10,1.6711157296307717,0.3432000482506857,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,6.0,Al,0.0,True
mp-560978,Ba4Al2O7,1.7468903387563124,0.1295205872913893,[4.0],3.0,3.0,3.0,Tetrahedron,"4f, 8g",1,4.0,Al,0.0,True
mp-560993,CaAl12Si4O27,1.6442234814872785,0.4143713057839046,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Al,0.0,True
mp-561084,Nd4Al2O9,1.711646561442593,0.1472405922616527,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-561246,Al2Si2Pb2O9,1.6101956244034394,0.4858649831096344,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Al,0.0,True
mp-561315,Cs3AlGe2O7,1.5758399834893435,0.6296909074909266,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,Al,0.0,True
mp-561398,NaAl(MoO4)2,1.960029625745921,-0.0734479926164381,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Al,0.0,True
mp-561447,K3AlB8O15,1.6149680183957271,0.4904625281186445,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-561457,CsAlSiO4,1.8690648275679007,-0.3983513408413779,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-561473,CaTaAlO5,1.7353278198502404,0.0670425895615872,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-562441,Cs3AlO3,1.621374189114872,0.5981390647852616,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-572149,Cs2Al(NO3)5,0.0140554461025206,2.772274224699056,[6.0],3.0,3.0,3.0,Octahedron,3a,1,6.0,Al,0.0,True
mp-572634,Al2AgCl5O,1.9887027872327248,-0.4333544530249895,"[1.0, 2.0]",3.0,3.0,3.0,Tetrahedron,8c,1,1.0,Al,0.0,True
mp-572634,Al2AgCl5O,1.9887027872327248,-0.4333544530249895,"[1.0, 2.0]",3.0,3.0,3.0,Tetrahedron,8c,1,2.0,Al,0.0,True
mp-581862,Cs2NaAl(PO4)2,1.844781391516653,-0.3032250991045766,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-6016,NdAlGe2O7,1.9271427891367368,-0.1537704587553721,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Al,0.0,True
mp-6091,BaAl2(SiO4)2,1.7005921704844162,0.15337540166251,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-6097,Li3Al(BO3)2,1.6786831134981326,0.3424140695465462,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-6124,NaAl(SiO3)2,1.5943323556175149,0.5425422812343769,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-6174,Mg2Al4Si5O18,1.6878670764207695,0.2604787752254941,[4.0],3.0,3.0,3.0,Tetrahedron,"4l, 4k",1,4.0,Al,0.0,True
mp-626094,Al(HO)3,1.8240154742541208,0.1429579848895174,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-626161,Al5HO8,1.758270691192957,0.189721010475036,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 6c",2,4.0,Al,0.0,True
mp-626161,Al5HO8,1.758270691192957,0.189721010475036,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 6c",2,6.0,Al,0.0,True
mp-6340,LiAl(SiO3)2,1.4878752640131097,0.6785398786428312,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-643387,AlH2PbO2F3,1.794196935394223,0.1629165795682066,[3.0],3.0,3.0,3.0,Octahedron,2i,1,3.0,Al,0.0,True
mp-643741,Sr2YAlCu2O7,0.9749018053998488,2.8041162131100377,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Al,0.0,True
mp-643941,CaAl2Si(HO2)4,1.7820516616304336,0.2373731232394361,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-644285,KAlH2CO5,1.940705525768506,-0.0284797305867586,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Al,0.0,True
mp-644409,LiAlPHO5,1.913508557021165,0.0106518867372427,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b",1,6.0,Al,0.0,True
mp-644506,NaAlH2CO5,1.740118358905697,0.2199808485431384,[6.0],3.0,3.0,3.0,Octahedron,2d,1,6.0,Al,0.0,True
mp-651024,KAlGeO4,1.7168098021859763,0.1841257942452334,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Al,0.0,True
mp-6532,CaAl2(SiO4)2,1.7092193710112975,0.1865134122710578,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-6596,MgAlPO5,1.6392615516778917,0.3653742549859801,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-662566,Ca4Al6SO16,1.7703634904763217,-0.0184018423050615,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True
mp-667374,NaAlSiO4,1.7528460052460917,0.0311872469110732,[4.0],3.0,3.0,3.0,Tetrahedron,6a,1,4.0,Al,0.0,True
mp-667379,Ba7Al64O103,1.6879625722647862,0.3418500011913824,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","12l, 2e, 6i, 4h",2,4.0,Al,0.0,True
mp-667379,Ba7Al64O103,1.6879625722647862,0.3418500011913824,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","12l, 2e, 6i, 4h",2,6.0,Al,0.0,True
mp-674298,Al22CdO34,1.6776299051033756,0.36061855636588,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4f, 2a",2,4.0,Al,0.0,True
mp-674298,Al22CdO34,1.6776299051033756,0.36061855636588,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4f, 2a",2,6.0,Al,0.0,True
mp-674336,Al2CoO4,1.7235078860919564,0.3108219377893814,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3d, 1c",2,4.0,Al,0.0,True
mp-674336,Al2CoO4,1.7235078860919564,0.3108219377893814,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3d, 1c",2,6.0,Al,0.0,True
mp-675472,Al17(NO7)3,1.715426170412914,0.3106604137994961,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,3.0,Al,0.0,True
mp-675472,Al17(NO7)3,1.715426170412914,0.3106604137994961,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,4.0,Al,0.0,True
mp-675472,Al17(NO7)3,1.715426170412914,0.3106604137994961,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,5.0,Al,0.0,True
mp-675472,Al17(NO7)3,1.715426170412914,0.3106604137994961,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,6.0,Al,0.0,True
mp-675601,Al3NO3,1.750389241637151,0.2737533445341907,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4a, 4c",2,3.0,Al,0.0,True
mp-675601,Al3NO3,1.750389241637151,0.2737533445341907,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4a, 4c",2,4.0,Al,0.0,True
mp-675601,Al3NO3,1.750389241637151,0.2737533445341907,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4a, 4c",2,5.0,Al,0.0,True
mp-675682,Al11NO15,1.7114403060790793,0.3152406606419496,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,3.0,Al,0.0,True
mp-675682,Al11NO15,1.7114403060790793,0.3152406606419496,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,4.0,Al,0.0,True
mp-675682,Al11NO15,1.7114403060790793,0.3152406606419496,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,5.0,Al,0.0,True
mp-675682,Al11NO15,1.7114403060790793,0.3152406606419496,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,6.0,Al,0.0,True
mp-676431,Na4Al3Si9ClO24,1.7304546417501618,0.0791773108040936,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-676456,Sr6La2Ta3Al5O24,1.903216901876457,0.0353598244423387,[6.0],3.0,3.0,3.0,Octahedron,"1a, 2c",1,6.0,Al,0.0,True
mp-676467,Na3Al2P2O8F3,1.754130124474394,0.2423840762677142,[4.0],3.0,3.0,3.0,Octahedron,2c,1,4.0,Al,0.0,True
mp-6765,Li3AlGeO5,1.7102017005785997,0.269098162476992,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-676861,AlSbO4,1.921739639723535,-0.0027337509911715,[6.0],3.0,3.0,3.0,Octahedron,1c,1,6.0,Al,0.0,True
mp-677029,Ca2MgAl2(SiO4)3,1.654105554579905,0.4460776906047826,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",2i,2,4.0,Al,0.0,True
mp-677029,Ca2MgAl2(SiO4)3,1.654105554579905,0.4460776906047826,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",2i,2,6.0,Al,0.0,True
mp-677078,Ca11AlSi3ClO18,1.9337500237507428,-0.5442201036950687,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-677121,KBaAl3Si5O16,1.702808074820751,0.202168835333101,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-677283,Sr4NdNb2Al3O15,2.0222591526216704,-0.142686422114916,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b, 2c",1,6.0,Al,0.0,True
mp-677529,Sr2La18AlSi11O52,1.801615128753276,-0.1275923835392152,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-677551,Na6MgAl4Si13O36,1.6543405992037097,0.4223466358268277,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Al,0.0,True
mp-677638,Na27Ca3Al5(P2O7)12,1.650275635225368,0.387303191141696,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-677680,LiMgAl3(SO4)6,1.8458404876502497,0.0952318474464513,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-677733,K2TiAl(PO4)3,1.949780710720167,-0.0296943046879079,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Al,0.0,True
mp-680193,Ca4Al6O13,1.6826300416091378,0.3832449848359238,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","8d, 4a, 4c",3,4.0,Al,0.0,True
mp-680193,Ca4Al6O13,1.6826300416091378,0.3832449848359238,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","8d, 4a, 4c",3,5.0,Al,0.0,True
mp-680193,Ca4Al6O13,1.6826300416091378,0.3832449848359238,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","8d, 4a, 4c",3,6.0,Al,0.0,True
mp-680374,KAlSiO4,1.72443711477452,0.1358436111349375,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Al,0.0,True
mp-680432,Sr10Al6O19,1.7232546069919787,0.1901865456865659,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-684265,Mg2Al4Si5O18,1.6947114241897565,0.2247640330597128,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-684864,Na6Al4Fe(Si4O13)2,1.7008250109632677,0.1508152337914671,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-684921,Na3CaAl4Si8ClO24,1.7012096483707857,0.1909409024440903,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-686310,BaNa2Al4(SiO4)4,1.6845956902490744,0.279556830475257,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-686540,Na3Al2P2O8F3,1.656089188635884,0.37987021669685,[4.0],3.0,3.0,3.0,Octahedron,4b,1,4.0,Al,0.0,True
mp-686653,KMg4Al9(SiO4)9,1.681114221515219,0.2811640872831175,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-686729,Na7AlSn11(PO4)18,1.7093944124931273,0.3344587634373174,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-686748,Ca2Al2Si(HO4)2,1.7021785230193174,0.2595072345016919,[4.0],3.0,3.0,3.0,Tetrahedron,4b,1,4.0,Al,0.0,True
mp-6873,CaAlSiO4F,1.7640851972024585,0.2321990160518972,[4.0],3.0,3.0,3.0,Octahedron,2b,1,4.0,Al,0.0,True
mp-6875,BaNa2Al4(SiO4)4,1.688631745322739,0.2632900599442113,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-690136,Mg4Al3(HO)17,1.7980856525973743,0.2080192563821861,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-693358,Ca6Ti5AlSi6O29F,1.7890923085450603,0.2315642255319784,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,1a,1,4.0,Al,0.0,True
mp-693358,Ca6Ti5AlSi6O29F,1.7890923085450603,0.2315642255319784,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,1a,1,5.0,Al,0.0,True
mp-693409,Ca10Ti8NbAl(SiO5)10,1.5920988085356649,0.4831609647147133,[6.0],3.0,3.0,3.0,Octahedron,1e,1,6.0,Al,0.0,True
mp-694012,Ca3YAl3B4O15,1.5479159887813183,0.5792212469038709,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Al,0.0,True
mp-694940,MnAl2Sb2(PO4)6,1.6763751514121945,0.3307381315055996,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
