material_id,chem_formula,R$_0$,B,Rb_chemenv,num_Rb_chemenvs,Rb_wyckoff,num_Rb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Rb_sites,num_CN_env,num_charge_states,RbX_coordn,RbO_coordn,mean_coordn_Rb-X,min_coordn_Rb-X,max_coordn_Rb-X,mean_coordn_Rb-O,min_coordn_Rb-O,max_coordn_Rb-O,mean_Rb_charge,min_Rb_charge,max_Rb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_RbO_BondL
mp-18483,Rb6Si2O7,2.889601834586895,0.073082343175618,"Square-face capped trigonal prism, Octahedron, Pentagonal pyramid",3,4e,1,"[9.278268843129327, 8.820324849370646, 6.716647194700659]",1.0,8.271746962400211,A2B6C7,3,3,1,"[5.0, 6.0, 7.0]","[5.0, 6.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,O-Rb-Si,0.0,-2.426575227999998,3.139,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9671553285854615
mp-18741,RbLiCrO4,2.90387228880992,0.0790204338657782,Tricapped triangular prism (three square-face caps),1,2a,1,[6.23780221725517],1.0,6.23780221725517,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,Cr-Li-O-Rb,0.0,-2.090644955833333,2.9916,4,Trigonal,3m,P31c,chromate,"Li, Rb",,Cr,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.029203467625215
mp-18868,RbFe(MoO4)2,3.59736567550562,-0.1143001230719096,Cuboctahedron,1,1b,1,[4.2903424495931475],0.0,4.2903424495931475,ABC2D8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mo-O-Rb,0.0,-2.015124586458334,2.3779,4,Trigonal,-3m,P-3m1,oxide,Rb,,"Fe, Mo",,,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,3.279748466056512
mp-18873,Rb2NaMnO4,3.7229991493138734,-0.3985089453165114,"Hexagonal bipyramid, Pentagonal bipyramid",2,2e,1,"[2.097808376220648, 5.064346456413742]",0.5,3.581077416317195,ABC2D4,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Mn-Na-O-Rb,0.0,-1.815569341788795,1.811599999999999,4,Monoclinic,2/m,P2_1/m,permanganate,"Na, Rb",,Mn,,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.9973560095398435
mp-19123,Rb2LiVO4,3.09473061654032,-0.0256971258618433,"Bicapped octahedron (cap faces with one atom in common), Hexagonal bipyramid",2,2a,1,"[10.294854956353994, 7.625651393883406]",1.0,8.9602531751187,ABC2D4,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-O-Rb-V,0.0,-2.367439304166667,3.965,4,Orthorhombic,mm2,Cmc2_1,oxide,"Li, Rb",,V,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.025690411405897
mp-19144,Rb2W2O7,3.206138169239116,-0.137650773155208,Bicapped square prism (adjacent faces),1,4e,1,[2.498097908439878],0.0,2.498097908439878,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,O-Rb-W,0.0,-2.2765630359090903,2.4023,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,W,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.920315414887686
mp-19251,RbLiCrO4,2.957542247385782,0.0577461047015259,Tridiminished icosahedron,1,2a,1,[4.2514596730054],0.0,4.2514596730054,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,Cr-Li-O-Rb,0.000234935714286,-2.090410020119047,2.976,4,Hexagonal,6,P6_3,chromate,"Li, Rb",,Cr,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0321357163768914
mp-19428,K2RbTbV2O8,3.840455482739229,-0.1772039711245353,Cuboctahedron,1,1b,1,[3.8484900946155793],0.0,3.8484900946155793,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-O-Rb-Tb-V,0.0,-2.7278107384761903,3.3975,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Tb,,"B $\in$ [-1, -0.1]",Negative B,3.323150722905609
mp-19488,Rb2MnSO4F3,2.6475966599471783,0.1935623144646033,Square-face monocapped antiprism,1,4e,1,"[6.333943101948066, 6.630382777312617]",1.0,6.482162939630341,ABC2D3E4,1,2,1,"[7.0, 9.0]","[3.0, 5.0]",8.0,7.0,9.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,F-Mn-O-Rb-S,0.0,-2.5124309991300957,1.746999999999999,5,Monoclinic,2/m,P2_1/c,sulfate,Rb,,Mn,,,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.058721370511402
mp-19617,Rb(WO3)3,3.367005376467083,-0.0007632303165554,no_data,1,no_data,1,no_data,0.0,no_data,AB3C9,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-W,0.001931611153844,-2.239767973653846,0.0,3,Monoclinic,2/m,P2/m,oxide,Rb,,W,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3650664341384946
mp-21331,K2RbGdV2O8,3.856838776712276,-0.1788693176791488,Cuboctahedron,1,1b,1,[3.868467546876825],0.0,3.868467546876825,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-K-O-Rb-V,0.0,-2.712102805857142,3.3892,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Gd,,"B $\in$ [-1, -0.1]",Negative B,3.33467190013748
mp-21461,Rb2PbO3,2.7510980852047355,0.1780869108732823,Trigonal prism,1,8d,1,[6.218793012223743],1.0,6.218793012223743,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.0,-1.5558054725,1.2741,3,Orthorhombic,mmm,Pnma,oxide,Rb,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9633429552713415
mp-21489,Rb2PbO3,2.8256842968096425,0.1485673607611075,Trigonal prism,1,4b,1,[5.562173695597193],1.0,5.562173695597193,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.000977296666668,-1.554828175833331,1.2033,3,Orthorhombic,mm2,Cmc2_1,oxide,Rb,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.971238535827941
mp-21801,Rb4PbO3,2.630710931696226,0.1841438994449619,"Tetrahedron, Triangular non-coplanar, Octahedron",3,8c,1,"[1.163770577771045, 5.029959767167237, 3.970438539522048, 0.717751807079647]",0.25,2.7204801728849946,AB3C4,3,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.0,-1.40916538796875,2.2987,3,Orthorhombic,mmm,Pbca,oxide,Rb,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8667537411379582
mp-22038,RbFe(SeO4)2,2.7939398563476265,0.1988931779773695,Cuboctahedron,1,4a,1,[9.407571095725727],1.0,9.407571095725727,ABC2D8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Rb-Se,0.001058162708331,-1.426532142473957,2.2159,4,Trigonal,2,P321,oxide,Rb,,Fe,,,,"O, S, Se",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3466217247136267
mp-23626,RbLi2(IO3)3,2.86003098263131,0.1104223058052695,Square-face capped square prism,1,4e,1,[4.03971935219459],0.0,4.03971935219459,AB2C3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",GGA,I-Li-O-Rb,0.0,-1.395937227444445,3.8158,4,Monoclinic,2/m,P2_1/c,iodate,"Li, Rb",,,,,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1095513526060348
mp-23781,Rb3H(SO4)2,2.751310860659509,0.1470213330998701,"Square-face bicapped square antiprism, Octahedron",2,"4f, 2e",2,"[7.327710392049891, 4.447537955374905]",0.5,5.887624173712398,AB2C3D8,2,2,1,"[10.0, 12.0]","[10.0, 10.0]",11.0,10.0,12.0,10.0,10.0,10.0,1.0,1.0,1.0,1.5,1,2,"H+, O2-","Alkali Metals, Nonmetals",SCAN,H-O-Rb-S,0.0,-2.111496826696428,5.251099999999999,4,Monoclinic,2/m,C2/c,sulfate,Rb,,,,,,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0417349934361626
mp-23809,RbScBP2HO9,3.549018599642946,-0.1901624708394074,Bicapped square prism (adjacent faces),1,2i,1,[6.978099745892259],1.0,6.978099745892259,ABCDE2F9,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,B-H-O-P-Rb-Sc,0.0,-2.873099768813494,4.806,6,Triclinic,-1,P-1,oxide,Rb,,Sc,,,B,"H, O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,3.042415692582702
mp-23897,Rb3H(SeO4)2,2.8764284727702187,0.129182835159996,"Square antiprism, Bicapped square prism (adjacent faces)",2,"4f, 2e",2,"[6.879042010901978, 4.8292059540609324]",0.5,5.854123982481456,AB2C3D8,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-Se,0.000105926071428,-1.659275085245536,3.622099999999999,4,Monoclinic,2/m,C2/c,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.121036843826149
mp-24022,RbH3(SeO3)2,1.881504947894386,0.6099365462583203,Square antiprism,1,4a,1,[4.580397138336652],0.0,4.580397138336652,AB2C3D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-Se,0.0,-1.405106869453125,4.1504,4,Orthorhombic,222,P2_12_12_1,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,3.1297685856789657
mp-24606,Rb2MgH8(CO5)2,3.028293123057831,-0.0389061876370507,Trigonal prism,1,4e,1,[7.544672517149584],1.0,7.544672517149584,AB2C2D8E10,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,C-H-Mg-O-Rb,0.0,-1.763348777173914,4.7717,5,Monoclinic,2/m,P2_1/c,oxide,Rb,Mg,,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.96071487857609
mp-24609,RbMnP3HO10,3.0528796135150715,0.057873493412228,Bicapped square prism (adjacent faces),1,2e,1,[8.83779439268756],1.0,8.83779439268756,ABCD3E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Mn-O-P-Rb,0.000551262187499,-2.4789160159756,0.0,5,Monoclinic,2/m,C2/c,oxide,Rb,,Mn,,,,"H, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1740308187784225
mp-24683,RbZn2P2HO8,2.0169585915939714,0.5021709459572834,Square-face capped trigonal prism,1,2i,1,[8.37043517414051],1.0,8.37043517414051,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,H-O-P-Rb-Zn,0.0,-2.375370650573981,3.9293,5,Triclinic,-1,P-1,oxide,Rb,,Zn,,,,"H, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.917276721969436
mp-24729,RbGa2P2H5O11,2.5108143945960952,0.2557071776974677,Triangular-face bicapped trigonal prism,1,4e,1,[9.59601465032978],1.0,9.59601465032978,AB2C2D5E11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Ga-H-O-P-Rb,0.003157163373015,-2.117686732287414,4.3057,5,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,Ga,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0102186156698614
mp-2646944,Rb2Sn3O7,2.89950268870166,0.0273216969166976,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",2,4c,1,"[6.058934755304398, 4.731517764054398]",0.5,5.395226259679398,A2B3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,O-Rb-Sn,0.0,-2.051512688958332,1.450599999999999,3,Orthorhombic,mmm,Pnma,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.943460328897625
mp-27376,Rb6Si10O23,2.9005693610008976,0.0801164965147396,"Cube, Hendecahedron, Square-face capped trigonal prism, Bicapped square prism (adjacent faces)",4,"2d, 1a, 2e, 1b",4,"[2.315140854819226, 4.451401032331645, 2.314541100327815, 13.893437410170764]",0.25,5.743630099412362,A6B10C23,4,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,O-Rb-Si,0.0,-3.018547375384607,4.468400000000001,3,Orthorhombic,mm2,Amm2,oxide,Rb,,,,,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0884391397723103
mp-2741910,Rb2Ge2O5,2.952687810283188,0.0174467097193446,"Face-capped octahedron, Trigonal bipyramid",2,4f,1,"[6.752542793962421, 4.226009523950909]",0.5,5.489276158956665,A2B2C5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Ge-O-Rb,0.021103010864187,-1.893903866944444,2.9781999999999997,3,Monoclinic,2/m,C2/c,oxide,Rb,,,,,Ge,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9472579082700077
mp-2748904,Rb4SnO3,2.702928374114401,0.1316067713671438,"Triangular non-coplanar, Angular, Square pyramid",3,2a,1,"[0.568529755911108, 2.949538061935487, 3.575418340278861, 1.227683932282632]",0.0,2.080292522602022,AB3C4,3,3,1,"[2.0, 3.0, 5.0]","[2.0, 3.0, 5.0]",3.333333333333333,2.0,5.0,3.333333333333333,2.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Rb-Sn,0.0,-1.422095743749999,2.083999999999999,3,Monoclinic,m,Cc,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8766640937639747
mp-2754174,Rb3IO5,1.9387480381459177,0.5383011561606259,"Bicapped square prism (adjacent faces), Pentagonal bipyramid",2,"4d, 4c",2,"[4.65837672982391, 5.936348668915069, 5.940006141134839]",0.667,5.511577179957939,AB3C5,2,2,1,"[5.0, 8.0]","[5.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",r2SCAN,I-O-Rb,0.0,-1.273809634305556,1.9552,3,Orthorhombic,mmm,Cmcm,hypoiodite,Rb,,,,,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.993668937015351
mp-2756207,Rb4FeO4,2.165609339659512,0.45324746270202,"Trigonal bipyramid, Octahedron, Trigonal prism, Square plane",4,4i,1,"[6.991393235785863, 4.135409947427466, 3.521018028527338, 9.29590161645158]",0.5,5.9859307070480625,AB4C4,4,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-O-Rb,0.001442911944445,-1.5253036302777772,0.9588999999999992,3,Triclinic,-1,P-1,oxide,Rb,,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8786783455185097
mp-27563,Rb2In4O7,1.5902862678008771,0.6986934724235623,Tridiminished icosahedron,1,2c,1,[4.831992206740678],0.0,4.831992206740678,A2B4C7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",r2SCAN,In-O-Rb,0.0,-1.894328326666664,1.4515999999999991,3,Trigonal,-3m,P-31m,oxide,Rb,,,,In,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,3.13167878592297
mp-2763164,Rb2SeO4,1.799975636921522,0.6392136803688511,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",2,"2b, 2a",2,"[0.7226689388755021, 5.165796496477455]",0.5,2.9442327176764787,AB2C4,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",r2SCAN,O-Rb-Se,0.022946051428572,-1.779616020334819,3.7471,3,Orthorhombic,mm2,Ama2,oxide,Rb,,,,,,"O, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,3.0085492019267304
mp-27931,Rb2SnO2,1.0331468353036048,1.419074814831277,"See-saw, Square plane",2,4a,1,"[2.8991839998191153, 2.097282009664968]",0.0,2.4982330047420414,AB2C2,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Rb-Sn,0.0,-1.644154647499998,2.225199999999999,3,Orthorhombic,222,P2_12_12_1,oxide,Rb,,,,Sn,,"O, S",,,,,B > 1,Positive B,2.936291040951679
mp-28264,RbH3O2,2.649174422717696,0.3212276907068144,Octahedron,1,2a,1,[0.7224753798379521],0.0,0.7224753798379521,AB2C3,1,1,1,[16.0],[6.0],16.0,16.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",r2SCAN,H-O-Rb,0.0,-1.453589847708332,4.2519,3,Orthorhombic,mm2,Cmc2_1,oxide,Rb,,,,,,"H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9655892706162406
mp-28380,Rb3TlO3,2.7024345863084616,0.1916088330329179,"Trigonal bipyramid, Trigonal prism",2,4e,1,"[5.003986634314784, 3.913462507311599, 4.039644181433067]",0.333,4.319031107686484,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Rb-Tl,0.0,-1.373017168690475,1.460799999999999,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,Tl,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.944277386689386
mp-28433,RbClO4,2.620596148421545,0.2178271912105362,Anticuboctahedron,1,4c,1,[6.681404349767547],1.0,6.681404349767547,ABC4,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",r2SCAN,Cl-O-Rb,0.0,-1.094393234583335,5.4759,3,Orthorhombic,mmm,Pnma,perchlorate,Rb,,,,,,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,3.040535872952561
mp-28568,Rb3CuO2,2.9761497531852847,-0.0375439325590558,Tetrahedron,1,4e,1,"[3.1566889045710482, 2.042069700711491, 0.7191059972496111]",0.0,1.9726215341773834,AB2C3,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cu-O-Rb,0.0,-1.237837759583333,1.4422,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,Cu,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.8911126329088783
mp-28971,Rb2Si2O5,2.664870698984419,0.1868911030058286,"Bicapped octahedron (cap faces with one edge in common), Square-face capped trigonal prism",2,4f,1,"[9.941576502285733, 7.97085733319083]",1.0,8.956216917738281,A2B2C5,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,O-Rb-Si,0.0,-2.889471357500001,4.0396,3,Monoclinic,2/m,C2/c,oxide,Rb,,,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0592801325297776
mp-2912047,RbAl(SO4)2,2.7756871703000647,0.1200573554888661,Cuboctahedron,1,1b,1,[8.119132289058157],1.0,8.119132289058157,ABC2D8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Al-O-Rb-S,0.0,-2.061277153072916,6.5783000000000005,4,Trigonal,-3m,P-3m1,sulfate,Rb,,,,Al,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1093045068321747
mp-29525,Rb3BiO3,2.265377888182594,0.4441310429883739,"Triangular non-coplanar, Octahedron",2,4a,1,"[4.908537130872839, 7.2474949398028, 2.241714801106193]",0.333,4.799248957260611,AB3C3,2,2,1,"[3.0, 6.0]","[3.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Rb,0.0,-1.62119586142857,3.1021,3,Cubic,23,P2_13,oxide,Rb,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.934463635211076
mp-29756,RbB3O5,1.729834149440314,0.6326444521242384,Bicapped square prism (adjacent faces),1,4a,1,[9.748295524426313],1.0,9.748295524426313,AB3C5,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,B-O-Rb,0.001123378580259,-2.805382906111112,5.2118,3,Orthorhombic,222,P2_12_12_1,oxide,Rb,,,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,3.107433990640846
mp-30004,Rb4Br2O,2.3170743312563213,0.3548779078085702,"Linear, Octahedron",2,"2c, 2e",2,"[0.600735666416368, 1.919981814142532]",0.0,1.26035874027945,AB2C4,2,2,1,"[6.0, 6.0]","[2.0, 1.0]",6.0,6.0,6.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,2,2,"Br-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals",r2SCAN,Br-O-Rb,0.001570637142858,-1.6602146249999992,0.5864,3,Tetragonal,4/mmm,I4/mmm,oxide,Rb,,,,,B,O,Br,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7074594099296267
mp-30194,Rb3CoO2,2.6902302496150767,0.1462286959498245,"See-saw, Angular",2,"8d, 4c",2,"[4.203866742464873, 3.7761030717602493]",0.0,3.9899849071125613,AB2C3,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-O-Rb,0.0,-1.19144224375,0.0,3,Orthorhombic,mmm,Pnma,oxide,Rb,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.857133098190043
mp-30299,RbAsO2,2.632695569436808,0.1873798460683368,Bicapped octahedron (cap faces with one atom in common),1,4d,1,[10.594629334910625],1.0,10.594629334910625,ABC2,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,As-O-Rb,0.0,-1.863198834375,3.8821,3,Orthorhombic,mmm,Pbcm,oxide,Rb,,,,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.036141449622403
