material_id,chem_formula,R$_0$,B,Er_chemenv,num_Er_chemenvs,Er_wyckoff,num_Er_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Er_sites,num_CN_env,num_charge_states,ErX_coordn,ErO_coordn,mean_coordn_Er-X,min_coordn_Er-X,max_coordn_Er-X,mean_coordn_Er-O,min_coordn_Er-O,max_coordn_Er-O,mean_Er_charge,min_Er_charge,max_Er_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_ErO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-19256,Er2Mn2O7,1.6375621154975508,0.7082839303437332,Cube,1,4d,1,[2.058048331006925],0.0,2.058048331006925,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3438942468983415,r2SCAN,Er-Mn-O,0.0,-2.915723314623823,1.1678,3,Cubic,m-3m,Fd-3m,oxide,None,None,Mn,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-19319,ErMnO3,1.1642437305006177,1.3490380317758295,Square-face bicapped trigonal prism,1,4c,1,[1.454801594051227],0.0,1.454801594051227,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.380136351549555,SCAN,Er-Mn-O,0.034405180666666,-3.048090045586206,1.0455,3,Orthorhombic,mmm,Pnma,oxide,None,None,Mn,None,None,None,O,None,None,Er,None,B > 1,Positive B
mp-19345,ErMn2O5,1.6380694882517008,0.7641004486577835,Square-face bicapped trigonal prism,1,4g,1,[2.386330802350818],0.0,2.386330802350818,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3564021176371472,r2SCAN,Er-Mn-O,0.0,-2.6572080897952652,1.0779,3,Orthorhombic,mmm,Pbam,oxide,None,None,Mn,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-1983109,ErBiW2O9,2.190799095182439,0.15540079957064562,Square-face capped trigonal prism,1,2a,1,[4.175978996048083],0.0,4.175978996048083,ABC2D9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.3223460373758504,GGA_U,Bi-Er-O-W,0.015132361730769001,-2.488767008461538,2.543399999999999,4,Orthorhombic,mmm,Pmmn,oxide,None,None,W,None,Bi,B,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-19935,ErFeO3,0.6634492001444551,1.9475954444074244,Square-face bicapped trigonal prism,1,4c,1,[1.5660454780376],0.0,1.5660454780376,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.4045190438614625,r2SCAN,Er-Fe-O,0.017954620499999,-2.8641381045000003,1.5703,3,Orthorhombic,mmm,Pnma,oxide,None,None,Fe,None,None,None,O,F,None,Er,None,B > 1,Positive B
mp-2209213,Er3SbO7,1.9532878592242686,0.4564296017879558,"Cube, Pentagonal bipyramid",2,"2a, 4c",2,"[3.86323378514494, 1.111953468660423]",0.0,2.4875936269026813,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.3492943964976116,r2SCAN,Er-O-Sb,0.0,-3.447885611818183,3.7509,3,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,Sb,"O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-23086,ErSeClO3,1.9535937608952547,0.395298260858381,Pentagonal bipyramid,1,4c,1,[1.425909364189638],0.0,1.425909364189638,ABCD3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals",2.2884129358834437,GGA,Cl-Er-O-Se,0.0,-2.4952205137239583,4.3487,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,None,None,"C, O, S, Se",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2460,Er2O3,1.8851467400553055,0.5637076541405992,"Square-face capped trigonal prism, Octahedron",2,2i,1,"[1.305811153091898, 2.251248721216076, 1.68851979676433]",0.0,1.7485265570241015,A2B3,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.3134931085238644,r2SCAN,Er-O,0.034199426166669,-3.948809574666666,4.1023,2,Monoclinic,2/m,C2/m,oxide,None,None,None,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-24640,ErH3(SO4)3,2.281775802847886,0.05567315852151998,Square antiprism,1,8c,1,[0.9885219452533721],0.0,0.9885219452533721,AB3C3D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.337296141470306,GGA,Er-H-O-S,0.0041156363158000005,-1.722820402724781,5.665900000000001,4,Orthorhombic,mmm,Pbca,sulfate,None,None,None,None,None,None,"H, O, S",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-30902,Er2Ru2O7,1.7797153532275167,0.6072939130849808,Cube,1,4d,1,[1.503629568404123],0.0,1.503629568404123,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.38533671990821,GGA,Er-O-Ru,0.032431834545450004,-2.6067901540909073,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,Ru,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-31115,Er3GaO6,1.8158959053070884,0.600567275230659,Square-face capped trigonal prism,1,"4b, 2a",2,"[3.312886078658435, 2.23373692061183]",0.0,2.7733114996351325,AB3C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.3190312643852584,r2SCAN,Er-Ga-O,0.006228128550006,-3.524844343999999,3.538999999999999,3,Orthorhombic,mm2,Cmc2_1,oxide,None,None,None,None,Ga,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-31122,Er2MoO6,2.1699551549613973,0.2097851354733355,"Cube, Square antiprism",2,"4f, 2e",2,"[3.594530259016847, 2.982053461836289, 1.6406637880988422]",0.0,2.7390825029839925,AB2C6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3645869401554496,r2SCAN,Er-Mo-O,0.0,-3.199730765555552,1.8785,3,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-31352,Er2(SeO3)3,2.0264326349640824,0.3283355770143608,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2,2i,1,"[0.7243185040931921, 1.506693617491498]",0.0,1.115506060792345,A2B3C9,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.327709454917316,r2SCAN,Er-O-Se,0.0,-2.072245321346725,3.9484999999999992,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,None,"O, S, Se",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-3444,ErTaO4,2.133072484217339,0.26679713635283553,Square antiprism,1,2e,1,[2.124987617941024],0.0,2.124987617941024,ABC4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3435749582369447,r2SCAN,Er-O-Ta,0.0,-3.595519051777778,4.050700000000001,3,Monoclinic,2/m,P2/c,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-3457,ErP5O14,2.4136529600181538,-0.05649777256564712,Square-face bicapped trigonal prism,1,4c,1,[0.942920623604753],0.0,0.942920623604753,AB5C14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.3312698035441946,SCAN,Er-O-P,0.009359793125,-2.822339418785713,5.5593,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,None,"O, P",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-3688,Er2Sn2O7,1.8476632292525363,0.563226290714252,Cube,1,4d,1,[1.284243129669181],0.0,1.284243129669181,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.409339761198456,r2SCAN,Er-O-Sn,0.0,-3.030940987272725,2.6825,3,Cubic,m-3m,Fd-3m,oxide,None,None,None,None,Sn,None,"O, S",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-41109,Ca3Er3Ge2BO13,2.034301848887928,0.3144707172110344,Pentagonal bipyramid,1,"2b, 4c",2,"[2.348013377102388, 2.398386792137805]",0.0,2.3732000846200965,AB2C3D3E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.3045760680381413,r2SCAN,B-Ca-Er-Ge-O,0.0,-3.324719248825758,3.8902,5,Orthorhombic,mm2,Pnn2,oxide,None,Ca,None,None,None,"B, Ge","C, O",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-4871,ErP5O14,2.167869009122416,0.13802287671078317,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,2e,1,"[0.646641388269642, 0.9036851887297551]",0.0,0.7751632884996986,AB5C14,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.304261881889986,SCAN,Er-O-P,0.0,-2.831699211910713,5.4363,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504801,ErHO2,2.0537970908214795,0.32425280792212574,Square-face capped trigonal prism,1,2e,1,[2.426272538272759],0.0,2.426272538272759,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.304519897969238,r2SCAN,Er-H-O,0.0,-2.927944936770833,3.9885,3,Monoclinic,2/m,P2_1/m,oxide,None,None,None,None,None,None,"H, O",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505166,ErCu(WO4)2,2.2107844029091863,0.07854819210620023,Octahedron,1,1c,1,[0.6622850038567201],0.0,0.6622850038567201,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.2710608045991805,GGA_U,Cu-Er-O-W,0.040625647968754,-2.3839313258333332,1.2269,4,Triclinic,-1,P-1,oxide,None,None,"Cu, W",None,None,None,"C, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-505808,BaEr2CuO5,1.6053891028922447,0.8660880817911826,Square-face capped trigonal prism,1,4c,1,"[1.9553814535759302, 2.169562840396784]",0.0,2.062472146986357,ABC2D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.326550752791077,GGA,Ba-Cu-Er-O,0.030774783611112,-3.108483970833333,0.0,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,Cu,None,None,B,"C, O",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-5370,ErNbO4,2.3035659829666955,0.06158023982812176,Square antiprism,1,2e,1,[2.7884860811143213],0.0,2.7884860811143213,ABC4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.329863431863977,r2SCAN,Er-Nb-O,0.0,-3.577529446666666,3.4799,3,Monoclinic,2/m,C2/c,oxide,None,None,Nb,None,None,None,"N, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-541636,KEr(PO3)4,2.034961024258385,0.3302406462993032,Square antiprism,1,4e,1,[0.438574917293553],0.0,0.438574917293553,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.3607112697965476,GGA,Er-K-O-P,0.012243919444443,-2.918776637406745,5.494,4,Monoclinic,2/m,P2_1/c,phosphite,K,None,None,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-542038,Er3Si3O10F,1.739034569425229,0.7437875371317648,no_data,1,no_data,1,no_data,0.0,no_data,AB3C3D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.335782941222078,GGA,Er-F-O-Si,0.005913618186266001,-3.5969810960620823,5.271800000000001,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,Si,"O, S",F,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-5503,ErTaO4,2.2317793238939094,0.1419987210286519,Square antiprism,1,2e,1,[2.523727570837318],0.0,2.523727570837318,ABC4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3316954119590028,r2SCAN,Er-O-Ta,0.003958654999998,-3.591560396777777,4.0517,3,Monoclinic,2/m,C2/c,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554009,Er4Si3O11F2,1.8201980688298136,0.6251669428303549,"Square antiprism, Square-face capped trigonal prism",2,2i,1,"[2.043609097547379, 1.4831697891728841, 2.742414307212703, 2.293217751572409]",0.0,2.140602736376344,A2B3C4D11,2,3,1,"[5.0, 6.0, 6.0]","[5.0, 6.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.332903448391052,GGA,Er-F-O-Si,0.006664683687503001,-3.7026518330104112,5.0561,4,Triclinic,-1,P-1,fluoride,None,None,None,None,None,Si,"O, S",F,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-554615,KEr(PO3)4,2.2445698464946378,0.14415520757484562,Dodecahedron with triangular faces - p2345 plane normalized,1,4c,1,[1.34757618300761],0.0,1.34757618300761,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.387390063697461,GGA,Er-K-O-P,0.0058747972222210005,-2.9251457596289683,5.5675,4,Orthorhombic,222,C222_1,phosphite,K,None,None,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554807,Er10W2O21,2.0976347244239264,0.27427070412309396,"Pentagonal bipyramid, Square-face capped trigonal prism, Trigonal prism",3,8d,1,"[3.277184454440304, 4.084208064649077, 3.489473531633435, 2.61528814322873, 3.477962051727638]",0.0,3.3888232491358368,A2B10C21,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3253047425762885,GGA_U,Er-O-W,0.0,-3.664397379166666,3.078999999999999,3,Orthorhombic,mmm,Pbcn,oxide,None,None,W,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555002,LiEr2S2O8F3,1.945318160116162,0.40517563217262265,Square antiprism,1,8d,1,[0.897645725029502],0.0,0.897645725029502,AB2C2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",2.2988770659730964,GGA,Er-F-Li-O-S,0.014181028124998002,-3.027459691302083,6.176,5,Orthorhombic,mmm,Pbcn,fluoride,Li,None,None,None,None,None,"O, S",F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555065,LiEr(PO3)4,1.8627867129135673,0.5261839864563075,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.516041744030742],0.0,0.516041744030742,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.386295179838796,GGA,Er-Li-O-P,0.008097708425927,-2.927661526494708,5.9556000000000004,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-555104,Na2Er2B2O7,2.0375043333838314,0.3707095873260535,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[1.650814355103737, 4.196620254472454]",0.0,2.9237173047880956,A2B2C2D7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.381205958115484,GGA,B-Er-Na-O,0.0,-3.177710530468611,4.35,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,B,"N, O",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555481,Ba6Er2Ga4O15,3.0010117640725142,-1.0688555947044767,Octahedron,1,4g,1,[0.515396774112548],0.0,0.515396774112548,A2B4C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.2597311060426932,GGA,Ba-Er-Ga-O,0.0,-3.0085503674074072,3.7436,4,Monoclinic,2/m,P2/c,oxide,None,Ba,None,None,Ga,B,O,None,None,Er,None,B < -1,Negative B
mp-555517,ErCu3Se2ClO8,2.0447207592957635,0.3512161099317654,Cube,1,2a,1,[0.632210527057802],0.0,0.632210527057802,ABC2D3E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.3809570419984247,GGA,Cl-Cu-Er-O-Se,0.013503922916662001,-1.611825396979167,0.0,5,Orthorhombic,mmm,Pmmn,hypochlorite,None,None,Cu,None,None,None,"C, O, S, Se",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555537,Na3ErV2O8,2.261217654541905,-0.0011050365594677855,Octahedron,1,2b,1,[0.233971840179922],0.0,0.233971840179922,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.2604505859408386,GGA_U,Er-Na-O-V,0.0,-2.6915894467241372,3.625499999999999,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,V,None,None,None,"N, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-555884,ErCuTe2ClO6,2.277847821233955,0.11172914484608928,Square antiprism,1,4e,1,[2.352419959738936],0.0,2.352419959738936,ABCD2E6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.37324466243285,GGA,Cl-Cu-Er-O-Te,0.0,-2.001535114166666,0.6057,5,Monoclinic,2/m,P2_1/c,hypochlorite,None,None,Cu,None,None,Te,"C, O",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555942,Er3SiSe2O10F,2.1460320488353335,0.21748069400733766,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2,"8e, 4c",2,"[2.513475674141162, 1.017141398372938]",0.0,1.76530853625705,ABC2D3E10,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.337189399131078,GGA,Er-F-O-Se-Si,0.0,-3.059561982628675,4.122,5,Orthorhombic,mmm,Pnna,fluoride,None,None,None,None,None,Si,"O, S, Se",F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555983,Er2SiO5,1.823647120414708,0.6341951207590302,"Pentagonal bipyramid, Octahedron",2,4f,1,"[3.603319257818137, 4.67629554491069]",0.0,4.139807401364414,AB2C5,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.2899671823873526,r2SCAN,Er-O-Si,0.0,-3.7192014139583343,4.7585999999999995,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,Si,"O, S",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-556249,Er2WO6,2.2466688696659323,0.12142919445374936,Square-face capped trigonal prism,1,8c,1,"[1.9600127117888682, 1.905776585862779]",0.0,1.9328946488258236,AB2C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3169771392733844,GGA_U,Er-O-W,0.0015428411111130002,-3.327959800833333,3.2025,3,Orthorhombic,mmm,Pbca,oxide,None,None,W,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556289,Na2ErMoPO8,1.9769273639252263,0.41549113478991473,Dodecahedron with triangular faces - p2345 plane normalized,1,4d,1,[0.40993694756751103],0.0,0.40993694756751103,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.349046651698198,GGA_U,Er-Mo-Na-O-P,0.0031991411538610003,-2.775428278261652,4.1972,5,Orthorhombic,mmm,Ibca,oxide,Na,None,Mo,None,None,None,"N, O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556766,ErMoO4F,2.173824465882272,0.17909280112301523,Square antiprism,1,4e,1,[1.673144873611288],0.0,1.673144873611288,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.3610256165613106,GGA_U,Er-F-Mo-O,0.0,-3.001477765,3.7331000000000003,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,Mo,None,None,None,O,F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556986,Er2B2Cl2O5,1.9308926643758304,0.4336337783920575,"Pentagonal bipyramid, Octahedron",2,4h,1,"[1.293510766003582, 1.983421523367138]",0.0,1.63846614468536,A2B2C2D5,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.2876627433275427,GGA,B-Cl-Er-O,0.0,-3.27238317030303,5.0806000000000004,4,Orthorhombic,mmm,Pbam,oxide,None,None,None,None,None,B,"C, O",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556999,ErSeO3F,1.9285136635491373,0.49967334329425245,Square-face bicapped trigonal prism,1,4e,1,[3.111734598850121],0.0,3.111734598850121,ABCD3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals",2.419942511032992,GGA,Er-F-O-Se,0.002283030972234,-2.609158869427079,4.3039,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,None,"O, S, Se",F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557019,RbErSeCl2O3,2.0296625595572686,0.35182572851217275,Pentagonal bipyramid,1,4e,1,[1.712267465341462],0.0,1.712267465341462,ABCD2E3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",2.3306981917867176,GGA,Cl-Er-O-Rb-Se,0.0,-2.434949383105468,4.3055,5,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,"C, O, S, Se",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557684,Er2V2O7,1.6847401304347298,0.6741042547758054,Cube,1,4c,1,[1.861431205318028],0.0,1.861431205318028,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3569883119041584,r2SCAN,Er-O-V,0.00636384477273,-3.250776504545453,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,V,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-557890,Er2Hf2O7,1.8666029041235412,0.5723010708221644,Cube,1,4c,1,[1.294800111892951],0.0,1.294800111892951,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4373264779441444,GGA,Er-Hf-O,0.026654398636360002,-3.9161941581060553,3.1401,3,Cubic,m-3m,Fd-3m,oxide,None,None,Hf,None,None,None,"H, O",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
