material_id,chem_formula,R$_0$,B,Mn_chemenv,num_Mn_chemenvs,Mn_wyckoff,num_Mn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mn_sites,num_CN_env,num_charge_states,MnX_coordn,MnO_coordn,mean_coordn_Mn-X,min_coordn_Mn-X,max_coordn_Mn-X,mean_coordn_Mn-O,min_coordn_Mn-O,max_coordn_Mn-O,mean_Mn_charge,min_Mn_charge,max_Mn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MnO_BondL
mp-770667,Li24MnCr11O36,2.249041655678173,-0.4450248948501072,Octahedron,1,1b,1,[0.303101245807111],0.0,0.303101245807111,AB11C24D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-Mn-O,0.025876790393516,-2.228356305387931,0.9203,4,Monoclinic,2,C2,oxide,Li,,"Cr, Mn",,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.940569851752093
mp-770685,Li4Mn3Ni3(SbO8)2,1.7350196052066784,0.5751874408136135,Octahedron,1,"1a, 2b",2,"[0.627594047028701, 0.45859450512028904]",0.0,0.543094276074495,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-Sb,0.042808034821424,-1.8736068220402304,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Ni",,,Sb,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9706828042643725
mp-770696,Mn7(PO4)6,1.8710951089311705,0.2725009861922433,"Trigonal bipyramid, Octahedron",2,"1a, 2i",2,"[2.101735420755332, 2.692909086483049, 1.834459174715983, 0.7722060237914351]",0.0,1.8503274264364498,A6B7C24,2,3,2,"[5.0, 6.0, 6.0]","[5.0, 6.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-O-P,0.012591413783797,-2.468798889820931,0.0,3,Triclinic,-1,P-1,phosphate,,,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0899823740589207
mp-770710,Li3Mn7O16,1.83083864183476,0.2818459691659273,Octahedron,1,"1a, 3b",2,"[0.730451281511585, 0.7990966155569551, 0.734723208187254]",0.0,0.7547570350852647,A3B7C16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.14,4.14,4.14,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.041005662155451,-1.886640759058356,0.0,3,Trigonal,3m,R3m,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.938128747709834
mp-770722,Mg3Mn5(BO4)4,1.9605061107133228,0.2551357676145394,Octahedron,1,1a,1,"[0.840272179167984, 1.441107035641955, 1.414361606588199, 1.458620143489644, 1.477352320088131]",0.0,1.3263426569951826,A3B4C5D16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Mg-Mn-O,0.0,-2.585630404332923,0.8500000000000001,4,Triclinic,1,P1,oxide,,Mg,Mn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.136449726673186
mp-770763,LiMnPO4,1.9103034799046985,0.2720751645561362,"Trigonal bipyramid, Tetrahedron",2,2i,1,"[2.879073571723522, 0.5343490506674801]",0.0,1.706711311195501,ABCD4,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-P,0.049786353571423,-2.58364237977246,3.543,4,Triclinic,-1,P-1,phosphate,Li,,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.130476244302874
mp-770765,Na3MnBAsO7,0.928593251674364,1.633456803191504,Octahedron,1,4e,1,[1.445160449277345],0.0,1.445160449277345,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-B-Mn-Na-O,0.016846963616045,-2.187534427787356,1.5191,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,"B, As","N, O",,,,,B > 1,Positive B,2.0779643927665847
mp-770835,Na3Li3Mn2P2(CO7)2,1.344577736365432,0.7902222761522066,Octahedron,1,1a,1,"[3.580334667481927, 3.264250227694279]",0.0,3.422292447588103,A2B2C2D3E3F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.038387983461556,-2.376044123626374,3.6139,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.216257669773073
mp-770866,LiMn5O8,1.9914980672728693,0.0006486948499744,"Tetrahedron, Octahedron",2,"8c, 12d",2,"[0.019768796481178002, 0.548089789807322]",0.0,0.28392929314425003,AB5C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mn-O,0.038091442142855,-2.02116634949918,0.0,3,Cubic,432,P4_332,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.968144040790688
mp-770900,NaMnAsCO7,1.6526274986659406,0.7616527960706583,Octahedron,1,2a,1,[1.476325119456378],0.0,1.476325119456378,ABCDE7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-C-Mn-Na-O,0.015655306207073,-1.821739389482758,1.3106,5,Monoclinic,2,P2_1,oxide,Na,,Mn,,,As,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9617642557081565
mp-770903,Li3Mn(BO3)2,1.5790917149613968,0.8230286064429547,Square pyramid,1,4i,1,[1.9781347171359611],0.0,1.9781347171359611,AB2C3D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.032762614374989,-2.512521067813698,1.273,4,Triclinic,-1,P-1,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.004563699199505
mp-770904,Li3Mn(BO3)2,1.6123995321811075,0.7624227968112085,Square pyramid,1,4i,1,[2.201020556148344],0.0,2.201020556148344,AB2C3D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.036785471666667,-2.520607542188698,1.481999999999999,4,Triclinic,-1,P-1,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0058909923000288
mp-770905,LiMnAsCO7,1.7669024734052647,0.456601147871408,Octahedron,1,2a,1,[1.526832826620994],0.0,1.526832826620994,ABCDE7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-C-Li-Mn-O,0.047601954469691,-1.834147510114943,1.3688,5,Monoclinic,2,P2_1,oxide,Li,,Mn,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.952634819806998
mp-770906,Li3Mn(BO3)2,1.741864176751531,0.5031572560355577,Octahedron,1,4e,1,[2.548646346977023],0.0,2.548646346977023,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.041338128750001,-2.516054885105364,1.3772,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Mn,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.093060120665753
mp-770910,Li3Mn(BO3)2,1.3600169065878809,1.224471407708187,Trigonal bipyramid,1,4e,1,[0.7663082115680041],0.0,0.7663082115680041,AB2C3D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Li-Mn-O,0.024560782916666,-2.532832230938698,1.3526999999999991,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,Mn,,,B,O,,,,,B > 1,Positive B,1.9856165959463692
mp-770912,Na2MnSiCO7,1.7115869904133472,0.5844450110011359,Octahedron,1,4e,1,[1.565441834613213],0.0,1.565441834613213,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,C-Mn-Na-O-Si,0.026295848020835,-2.282369493390804,1.0701,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.957318852852402
mp-770929,Na3Li3Mn2P2(CO7)2,1.9559205491005145,0.2334143596496179,Octahedron,1,1a,1,"[3.825203394834401, 3.123980179528843]",0.0,3.474591787181622,A2B2C2D3E3F14,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.024137938846171,-2.390294168241758,3.7234,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1935977109313423
mp-770941,Li4Mn3Nb2Fe3O16,1.259722891856372,1.1696986037761834,Octahedron,1,"1a, 2b",2,"[1.060524320420364, 1.176332893737338]",0.0,1.118428607078851,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Mn-Nb-O,0.023918606250009,-2.270507981325945,0.7841,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Fe, Nb",,,,"N, O",F,,,,B > 1,Positive B,2.0756974349200656
mp-770951,Li4Mn3Ni3(TeO8)2,1.7355485820615637,0.4880824446425155,Octahedron,1,"1a, 2b",2,"[1.001509842112193, 0.6101857614982721]",0.0,0.8058478018052326,A2B3C3D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-Te,0.001312447996045,-1.812229406444991,0.1057,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Ni",,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0156831567020235
mp-770967,Li2MnP2O7,1.5431019940385748,0.6135384098053489,Octahedron,1,4a,1,[1.712864776024047],0.0,1.712864776024047,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-P,0.006566664374998,-2.664677827615284,4.269,4,Monoclinic,2,P2_1,oxide,Li,,Mn,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.220435994663041
mp-771003,NaLi2MnPCO7,1.408467402940752,0.7555588240507316,Octahedron,1,2i,1,[3.035658408762353],0.0,3.035658408762353,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.02594852871796,-2.406571588701528,3.8639,6,Triclinic,-1,P-1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2449595088539347
mp-771021,Na3Li3Mn2P2(CO7)2,1.5344796681807662,0.6641036720889584,Octahedron,1,2a,1,"[3.121873634047348, 2.814338670826547]",0.0,2.968106152436947,A2B2C2D3E3F14,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.024130802884632,-2.390301304203297,3.787199999999999,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.210213745477424
mp-771035,Na3MnAsCO7,1.1835698341226055,0.9637403766493412,Octahedron,1,4e,1,[3.317849249056161],0.0,3.317849249056161,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-C-Mn-Na-O,0.0,-2.060110244005305,2.6273,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,As,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.2346380449204024
mp-771039,NaLi2MnPCO7,3.336525309687984,-1.0054641772941433,Octahedron,1,1a,1,"[3.338002102172205, 2.991031996880711]",0.0,3.1645170495264576,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.041073223333345,-2.391446894086143,3.7605,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,B < -1,Negative B,2.229420155528022
mp-771047,Mn(IO3)2,1.994364560143841,0.2170743179570652,Octahedron,1,4c,1,[0.933196884565565],0.0,0.933196884565565,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,I-Mn-O,0.040689294444444,-1.12431370532567,1.909299999999999,3,Orthorhombic,mmm,Pbcn,iodate,,,Mn,,,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.218646032037148
mp-771056,Li7Ti5Mn12O32,1.857103564931408,0.2858925413749281,Octahedron,1,1a,1,"[1.188348726901268, 1.31117003365735, 0.61333078217347, 1.214559988032466, 0.263858341203876, 0.707443934216735, 0.8013683804446821, 0.837086305667033, 0.773157044906824, 0.261536698196116, 1.210652373260955, 0.9648111981165991]",0.0,0.845610317231448,A5B7C12D32,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Ti,0.034632894386145,-2.457616077235222,0.0,4,Triclinic,1,P1,oxide,Li,,"Ti, Mn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.010376242557183
mp-771112,Li2Mn3NiO8,1.8623657418492816,0.2059941113819419,Octahedron,1,12d,1,[0.46944823877601005],0.0,0.46944823877601005,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.0,-1.950653339675697,1.399299999999999,4,Cubic,432,P4_332,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.937239988205272
mp-771140,Li5Mn5(SnO6)2,2.0518167195173804,0.1489378728287091,Octahedron,1,"1a, 2c, 1b",3,"[0.19556220694178403, 0.23672429438306603, 0.194928158568782, 0.29761668354327503]",0.0,0.23120783585922677,A2B5C5D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-Sn,0.040306616250003,-2.109538362346743,0.0986,4,Monoclinic,2,C2,oxide,Li,,Mn,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1852487214847662
mp-771151,Li2MnAsCO7,1.6390423557334834,0.622441327367225,Octahedron,1,4e,1,[3.371689590938019],0.0,3.371689590938019,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-C-Li-Mn-O,0.02625481159721,-2.014318563716476,0.8344,5,Monoclinic,2/m,P2_1/m,oxide,Li,,Mn,,,As,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.060827883698071
mp-771196,Li8Mn12Ni4O31,1.796003281525263,0.258839599919102,"Square pyramid, Octahedron",2,1a,1,"[0.468805069809041, 0.47786261868252206, 0.48525191287562003, 0.46488758981960604, 0.48045229507104903, 0.47141020288566604, 0.46350581786975004, 0.397510274414873, 0.36477906002875504, 0.454718548024136, 0.49415829149958707, 0.775259806894634]",0.0,0.4832167906562699,A4B8C12D31,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mn-Ni-O,0.025359580454544,-1.9304366837607088,0.9554999999999992,4,Triclinic,1,P1,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.908900863444026
mp-771232,Li5Mn2Ni5O12,1.940342640571263,0.0147448035510052,Octahedron,1,"1a, 1b",2,"[0.035292290620093, 0.006398581178791001]",0.0,0.020845435899442002,A2B5C5D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.025864111388891,-1.719885903438696,0.0,4,Monoclinic,2,C2,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9484412328405052
mp-771237,Mn(IO3)2,2.0467865501319564,0.0622239726383908,Square pyramid,1,4e,1,[2.065594754752509],0.0,2.065594754752509,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",r2SCAN,I-Mn-O,0.032221068055554,-1.13278193171456,2.7249,3,Monoclinic,2/m,P2_1/c,iodate,,,Mn,,,,O,I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1008987613159684
mp-771252,LiMnH4(SO5)2,2.0060149060222328,0.0713774265294138,Octahedron,1,2a,1,[0.39295683311122803],0.0,0.39295683311122803,ABC2D4E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Li-Mn-O-S,0.027868870351444,-1.741936384514686,1.035699999999999,5,Monoclinic,2,P2_1,oxide,Li,,Mn,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0572462749266958
mp-771330,Mn(IO3)2,2.15847490388886,0.0794325080551721,Square-face capped trigonal prism,1,4a,1,[3.9029048501674772],0.0,3.9029048501674772,AB2C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",r2SCAN,I-Mn-O,0.024082223888888,-1.140920775881226,2.673,3,Orthorhombic,222,P2_12_12_1,iodate,,,Mn,,,,O,I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2807083446982586
mp-771333,LiMnH4(SO5)2,1.9496874866411205,0.1273025974553517,Octahedron,1,1a,1,"[0.376298175757365, 0.5100360360624391]",0.0,0.44316710590990205,ABC2D4E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Li-Mn-O-S,0.041394605073666,-1.728410649792464,1.2671,5,Triclinic,1,P1,oxide,Li,,Mn,,,,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.041155200999305
mp-771340,Li3MnPCO7,1.827968830532382,0.3509658574620096,Trigonal bipyramid,1,4a,1,[2.027907918355556],0.0,2.027907918355556,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-O-P,0.047338273461538,-2.42135786462107,4.0296,5,Monoclinic,2,P2_1,oxide,Li,,Mn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1526408810148467
mp-771355,Li5Ti2Mn8O20,1.9129494082299672,0.2028789861217947,Octahedron,1,"1a, 2f, 1c, 2i, 4j",5,"[0.42827342333690605, 1.248115131904486, 1.576776492814917, 0.8906595416928751, 0.435027040072607, 1.106161043443094, 0.296921216346727]",0.0,0.8545619842302303,A2B5C8D20,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Ti,0.018447306142861,-2.322254698622333,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ti, Mn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.011587795672094
mp-771385,Na3MnPCO7,1.465508474491136,0.7938172766796131,Trigonal bipyramid,1,4a,1,[1.926434576658734],0.0,1.926434576658734,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Mn-Na-O-P,0.009710948461537,-2.350457127631678,3.5557,5,Monoclinic,2,P2_1,oxide,Na,,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.194935693107156
mp-771449,Mn2PO5,1.9100273981318936,0.2514659772432764,Octahedron,1,2i,1,"[1.838127951356731, 1.320801825869822, 2.592238632123224, 3.745270302648973]",0.0,2.3741096779996873,AB2C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-O-P,0.00093117401041,-2.413430583188118,0.2925,3,Triclinic,-1,P-1,oxide,,,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1243422049272027
mp-771567,LiTi3MnCr(PO4)6,2.158259805239952,0.0830758836459955,Octahedron,1,1a,1,[4.545297420742369],0.0,4.545297420742369,ABCD3E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-Mn-O-P-Ti,0.000113686111099,-2.901141472753375,2.346899999999999,6,Trigonal,3,R3,phosphate,Li,,"Ti, Cr, Mn",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.250279919739243
mp-771575,Li2TiMn3O8,1.7089144468395865,0.5318425794457566,Octahedron,1,"2a, 4b",2,"[1.525512589859138, 0.308815014519209]",0.0,0.9171638021891735,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Ti,0.026799954642863,-2.38205096562808,0.7281999999999991,4,Orthorhombic,mm2,Cmc2_1,oxide,Li,,"Ti, Mn",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.003794739973176
mp-771651,Li8Mn13Fe3O32,1.9044931753507053,0.1651784520096015,Octahedron,1,"1a, 1e, 1h, 2i",4,"[0.34984556091518704, 0.34532450849003005, 0.330214886083937, 0.35346770972464603, 1.625494238413244, 1.491095251923631, 1.3319331750094912, 0.33491070997523803]",0.0,0.7702857550669255,A3B8C13D32,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Mn-O,0.004099636830344,-2.021447039103038,0.38,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Fe",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.994423175797411
mp-771693,TiMn5(PO4)6,1.845748717953327,0.3248677287873657,Octahedron,1,1a,1,"[5.124393558244368, 0.5993952192635741, 4.275583112108374, 0.5238328296671251, 0.555394618269967]",0.2,2.2157198675106815,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Ti,0.038860567013864,-2.547776122523489,0.0,4,Trigonal,3,R3,phosphate,,,"Ti, Mn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.163342138856173
mp-771695,Mn5Cr(PO4)6,1.7141224125042498,0.4179529213335938,Octahedron,1,1a,1,"[4.7972404378091635, 0.506008629876424, 5.261272384704133, 0.44150284433597303, 0.49818921802960003]",0.2,2.300842702951059,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cr-Mn-O-P,0.041039208055586,-2.428088025208675,0.0,4,Trigonal,3,R3,phosphate,,,"Cr, Mn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.106962286037412
