material_id,chem_formula,R$_0$,B,Cu_chemenv,num_Cu_chemenvs,Cu_wyckoff,num_Cu_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Cu_sites,num_CN_env,num_charge_states,CuX_coordn,CuO_coordn,mean_coordn_Cu-X,min_coordn_Cu-X,max_coordn_Cu-X,mean_coordn_Cu-O,min_coordn_Cu-O,max_coordn_Cu-O,mean_Cu_charge,min_Cu_charge,max_Cu_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CuO_BondL
mp-753366,Li2CoCuO4,1.9201868001356088,0.0845006263325552,Octahedron,1,2a,1,[0.42209068414426204],0.0,0.42209068414426204,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cu-Li-O,0.041144628749996,-1.556975962083333,0.0,4,Orthorhombic,mmm,Imma,oxide,Li,,"Co, Cu",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0133667737005756
mp-753403,LiCu2(CO3)2,1.7908167698030026,0.2613191553631709,"Tetrahedron, See-saw",2,2i,1,"[6.5463978365585795, 5.086458593039649]",1.0,5.816428214799114,AB2C2D6,2,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,1.5,1.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Cu-Li-O,0.025262265909089,-1.57105520030303,0.0,4,Triclinic,-1,P-1,carbonate,Li,,Cu,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0773641351734735
mp-753437,La5Cu5O13,2.3190639556447383,-0.3629145013286183,"Octahedron, Square pyramid",2,"2m, 1a",2,"[0.12020133647304002, 0.340505293162476, 0.35905869875962304]",0.0,0.27325510946504633,A5B5C13,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O,0.044830991521784,-2.371460514130413,0.0,3,Monoclinic,2/m,P2/m,oxide,,,Cu,,,,"C, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.0117478605289243
mp-753552,Cu4PtO5,1.927407600058358,0.0205788239371779,Square plane,1,"1h, 2n, 1c, 2m",4,"[0.304812823088479, 0.30600874787695603, 0.302642508829365, 0.273190901062137, 0.29702162039533603]",0.0,0.29673532025045457,AB4C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.5,1.5,1.5,1.0,1,1,Cu1.50+-O2-,"Nonmetals, Transition Metals",r2SCAN,Cu-O-Pt,0.011472353499998,-0.7302254965,0.0,3,Monoclinic,2/m,P2/m,oxide,,,"Cu, Pt",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9466665885725285
mp-753744,Li4MnCu3(PO4)4,0.4702463049381563,1.530151861881108,Octahedron,1,"1a, 1b",2,"[2.877463733298593, 3.1790084780284262, 2.749957504027121]",0.0,2.9354765717847133,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Mn-O-P,0.043184879374994,-2.291769255351278,0.0,5,Monoclinic,m,Pm,phosphate,Li,,"Mn, Cu",,,,"C, O, P",,,,,B > 1,Positive B,2.1543743776020796
mp-753845,LiCuO2,1.846708776757842,0.0078795784526532,Square plane,1,1a,1,"[0.22231450014110202, 0.27914832988395605, 0.32289075661696703, 0.366101005432764]",0.0,0.2976136480186973,ABC2,1,2,1,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Li-O,0.037458719374999,-1.413122691458333,0.173899999999999,3,Triclinic,1,P1,oxide,Li,,Cu,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8524221294098802
mp-753889,Li4CuNi3(PO4)4,0.7447358705530998,1.257845055434471,Octahedron,1,1b,1,[2.381985231220572],0.0,2.381985231220572,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O-P,0.017732649732145,-2.314919111139456,0.1027,5,Monoclinic,m,Pm,phosphate,Li,,"Ni, Cu",,,,"C, N, O, P",,,,,B > 1,Positive B,2.1291583219881485
mp-754100,Li2FeCuO4,2.0538742326182544,-0.001228106480389,Octahedron,1,1g,1,[0.11240684270854001],0.0,0.11240684270854001,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"O-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Li-O,0.042483585937499,-1.655275493333333,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Fe, Cu",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.051743309918674
mp-754267,Li2MnCu3O8,2.084603890104655,-0.1267817500753935,Octahedron,1,3e,1,[0.85689419971386],0.0,0.85689419971386,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Mn-O,0.038954105836301,-1.352370296756978,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"Mn, Cu",,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9786624811750113
mp-754273,Li3Co(CuO2)4,1.8511129673516509,0.0830837369303654,"Octahedron, Square plane",2,"1d, 1a, 2f",3,"[0.104970919124826, 0.22994446781166802, 4.330098939464374]",0.0,1.555004775466956,AB3C4D8,2,3,2,"[6.0, 4.0, 4.0]","[6.0, 4.0, 4.0]",4.666666666666667,4.0,6.0,4.666666666666667,4.0,6.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cu-Li-O,0.042279298124998,-1.355125085624999,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Co, Cu",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.959340011945027
mp-754322,Sr2CuO4,1.94518751406193,-0.0204338491822572,Octahedron,1,1a,1,[0.000654798395534],0.0,0.000654798395534,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Cu-O-Sr,0.0167033275,-2.030147008571429,0.0,3,Tetragonal,4/mmm,I4/mmm,oxide,,Sr,Cu,,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9204447632200887
mp-754351,K2CuPCO7,1.6812191341806362,0.8583785410846749,Square plane,1,2e,1,[2.284988701469868],0.0,2.284988701469868,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Cu-K-O-P,0.010480923567712,-2.047356701386904,0.0811,5,Monoclinic,2/m,P2_1/m,oxide,K,,Cu,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9285205606929257
mp-754449,Li5Cu2Ni5O12,2.6044507933178127,-0.4801290139301848,Octahedron,1,"1a, 1b",2,"[1.8069065179162, 1.675799498065369]",0.0,1.7413530079907846,A2B5C5D12,1,2,1,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.5,1,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.013139647083333,-1.422397356111111,0.2376,4,Monoclinic,2,C2,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.997800790575698
mp-754458,Li3Cu(NiO3)2,2.178268348649781,-0.0932771966300362,Octahedron,1,1b,1,[0.31052934835010604],0.0,0.31052934835010604,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.041316919722216,-1.4408710833333331,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.004011808893979
mp-754468,NaCuO2,1.866129504653409,-0.0176527378703441,Square plane,1,2i,1,"[0.31769665934810903, 0.30695118159462603]",0.0,0.31232392047136753,ABC2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Na-O,0.026543110624999,-1.159364386874999,0.5377999999999991,3,Triclinic,-1,P-1,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8535400105054483
mp-754483,Na3(CuO2)2,1.880509162838288,0.0855047243433057,Square plane,1,2i,1,[0.469652185947378],0.0,0.469652185947378,A2B3C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.5,2.5,1.0,1,1,Cu2.50+-O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Na-O,0.043347851666666,-1.204529490277778,0.0,3,Monoclinic,2/m,C2/m,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9208273263965085
mp-754549,Na2CuO2,1.7097305198296784,0.3966312897849373,Square plane,1,2a,1,[0.28842201472634804],0.0,0.28842201472634804,AB2C2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Na-O,0.047826573,-1.225375947000002,0.0,3,Orthorhombic,mm2,Cmc2_1,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9848483707056654
mp-754637,NaCuP2O7,1.749959279153277,0.4001134450001751,Square plane,1,2a,1,[0.13460453748707601],0.0,0.13460453748707601,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Na-O-P,0.016846675757577,-2.215141074151364,0.6816,4,Monoclinic,m,Cc,oxide,Na,,Cu,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8652472141327467
mp-754716,Li2CuNiO4,1.6565103926991456,0.3015663908007767,Octahedron,1,2b,1,[0.38869834239299805],0.0,0.38869834239299805,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.014933122291665,-1.4593532327083332,0.0,4,Tetragonal,-42m,I-4m2,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9711095944472925
mp-754778,Li2CrCuO4,1.976969572156304,0.0547127677190118,Octahedron,1,1c,1,[0.223132073690603],0.0,0.223132073690603,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Cu-Li-O,0.029186123749999,-1.900415508333333,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Cr, Cu",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.037301802629966
mp-754978,CdCu2O3,1.687990198903271,0.4261286120285118,Square plane,1,4e,1,[0.269403379971832],0.0,0.269403379971832,AB2C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cd-Cu-O,0.039499720000002,-0.8961352533333311,0.0,3,Orthorhombic,mmm,Pmmn,oxide,,,"Cu, Cd",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9640590021953144
mp-755025,VCu(PO4)2,1.6404169227002776,0.4471524701293122,Octahedron,1,2e,1,[3.496294580304229],0.0,3.496294580304229,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-O-P-V,0.03857700749999,-2.307575525357144,0.5038,4,Monoclinic,2/m,P2_1/m,phosphate,,,"V, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.17146849135159
mp-755040,Cu2O3,1.8022631148086543,0.1792817515013217,"Trigonal bipyramid, Square plane",2,4e,1,"[0.40917198668293703, 3.131403720405069]",0.0,1.770287853544003,A2B3,2,2,1,"[5.0, 4.0]","[5.0, 4.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Nonmetals, Transition Metals",GGA,Cu-O,0.046102307249999,-0.578519740750002,0.0,2,Monoclinic,2/m,P2_1/c,oxide,,,Cu,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8975405867646535
mp-755180,Li3Fe2CuO6,2.0313699325297514,0.0075793918941993,Octahedron,1,1c,1,[0.10928224470690401],0.0,0.10928224470690401,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2,"O-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Li-O,0.027527612083331,-1.752624023333332,0.610399999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Cu",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.044509380887807
mp-755201,Li3Fe(CuO3)2,2.084072660480325,-0.0406933988976807,Octahedron,1,2i,1,[0.13119404971022602],0.0,0.13119404971022602,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Li-O,0.049326528958332,-1.5660399941666672,0.098599999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Cu",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0333726689315577
mp-755409,Li5Mn2Cu3O10,1.757328548675233,0.3615517809499834,"Octahedron, Square plane",2,2a,1,"[0.21913060706313803, 2.622822119746383, 2.56705900513134]",0.0,1.8030039106469538,A2B3C5D10,2,2,2,"[6.0, 4.0]","[6.0, 4.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Mn-O,0.046727353250006,-1.740015555376437,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Cu",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0349942241707946
mp-755530,Na3CuO2,1.716376156224123,0.0944021160741702,Linear,1,4e,1,[0.016968219112745],0.0,0.016968219112745,AB2C3,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cu-Na-O,0.00507766291666,-1.261739570833333,1.6034000000000002,3,Monoclinic,2/m,P2_1/c,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7819410268780185
mp-755864,TiCu(PO4)2,1.620334205664809,0.4605352795347096,Octahedron,1,2e,1,[3.689834010903953],0.0,3.689834010903953,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-P-Ti,0.036468916874993,-2.588273093968253,0.302,4,Monoclinic,2/m,P2_1/m,phosphate,,,"Ti, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1672460558940845
mp-756021,Li5Cu2Ni3O10,1.955569916028268,0.0594837511253021,Octahedron,1,2i,1,[0.6498023892244871],0.0,0.6498023892244871,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.031247639000006,-1.447779704833332,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.00181859088137
mp-756050,TaCuO3,1.836020649321099,0.016899204405795,Linear,1,"2i, 2g",2,"[0.027467300811401002, 0.03759072143805]",0.0,0.032529011124725504,ABC3,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-Ta,0.023556358500005,-2.296663537466665,1.5612,3,Monoclinic,2/m,C2/m,oxide,,,"Cu, Ta",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8610922263383542
mp-756167,V4CuNiO12,1.4613670563685486,0.6004545010011547,Octahedron,1,2c,1,[2.174737448671127],0.0,2.174737448671127,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Ni-O-V,0.016889661944445,-2.039255946666666,0.557499999999999,4,Monoclinic,2,C2,oxide,,,"V, Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.132443738086199
mp-756169,Li3Cu(NiO2)4,2.192841764718633,-0.1565473359862974,Octahedron,1,1b,1,[0.49697160545150904],0.0,0.49697160545150904,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.039327502291667,-1.376834824999999,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.0207073751727447
mp-756188,LiCu3O4,2.219574340412268,-0.069193226681833,"Octahedron, Square plane",2,"2d, 2b, 2c",3,"[1.406300561180078, 3.60411798775362, 0.721560542054529]",0.0,1.9106596969960759,AB3C4,2,3,2,"[4.0, 6.0, 6.0]","[4.0, 6.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,1.6666666666666667,1.0,2.0,2.0,2,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Li-O,0.046115690624999,-1.150572486041666,0.0,3,Monoclinic,2/m,C2/c,oxide,Li,,Cu,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0362047701796477
mp-756257,LiV4CuO12,1.437459365443439,0.836408131929755,Octahedron,1,1b,1,[0.535903180197997],0.0,0.535903180197997,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-O-V,0.043648920034724,-2.08436254074074,0.3866,4,Monoclinic,2,C2,oxide,Li,,"V, Cu",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.017549245421814
mp-756288,Li3Cu4SnO8,2.1166130466745465,-0.0112424402012829,"Octahedron, Square plane",2,"1d, 1a, 2f",3,"[0.011229647444711001, 0.329923379939267, 3.001401091085106]",0.0,1.1141847061563614,AB3C4D8,2,3,2,"[6.0, 4.0, 6.0]","[6.0, 4.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,1.6666666666666667,1.0,2.0,1.6666666666666667,1,2,"O2-, O-","Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-Li-O-Sn,0.04860329515625,-1.501847707812499,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,Cu,,Sn,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.069892195543092
mp-756337,Li2CoCu(PO4)2,0.1572844256316334,1.8089210547014367,Octahedron,1,1a,1,"[3.022065529133728, 2.885053277630588]",0.0,2.953559403382158,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cu-Li-O-P,0.045023406428573,-2.274752868639456,0.0,5,Monoclinic,2/m,P2_1/m,phosphate,Li,,"Co, Cu",,,,"C, O, P",,,,,B > 1,Positive B,2.1482345491511774
mp-756343,Li3Cu4NiO8,1.8232916512692243,0.1102734148846356,"Octahedron, Square plane",2,"1d, 1a, 2f",3,"[0.030758563517462003, 0.17560849429444603, 0.298718879352572]",0.0,0.16836197905482667,AB3C4D8,2,3,2,"[6.0, 4.0, 4.0]","[6.0, 4.0, 4.0]",4.666666666666667,4.0,6.0,4.666666666666667,4.0,6.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.047054639062499,-1.310991449375,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9644519249699166
mp-756349,Mn3Cu(PO4)4,1.6948886792055675,0.3499977759259003,Octahedron,1,1a,1,[4.249038302708696],0.0,4.249038302708696,AB3C4D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-O-P,0.017666020156224,-2.287113597181856,0.0,4,Monoclinic,m,Pm,phosphate,,,"Mn, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1244964462249
mp-756355,Li3V4CuO12,1.1775696474912578,0.5613365616029568,Octahedron,1,1b,1,[0.9637307979912351],0.0,0.9637307979912351,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-O-V,0.043731216999993,-2.249886024000001,1.0834,4,Monoclinic,2,C2,oxide,Li,,"V, Cu",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1886633187868747
mp-756483,V4CrCuO12,1.7688984075287042,0.2032175310475606,Octahedron,1,1a,1,[2.8674519652031973],0.0,2.8674519652031973,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cr-Cu-O-V,0.039875401736107,-2.180077924444445,0.6418,4,Monoclinic,2,C2,oxide,,,"V, Cr, Cu",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1865013598874885
mp-756531,LiNd6(CuO6)2,1.6485380736554305,0.6173670335600239,Square plane,1,2i,1,[0.029381249248009004],0.0,0.029381249248009004,AB2C6D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.5,2.5,1.0,1,1,Cu2.50+-O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-Li-Nd-O,0.025656944035713,-3.053568413730159,0.081399999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,Cu,,,,"C, N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,1.9398233069020272
mp-756553,Li5Cu3(SbO5)2,2.546776660784704,-0.2661930018669295,Octahedron,1,"2i, 1c",2,"[2.465640113929113, 2.398355901160977]",0.0,2.4319980075450447,A2B3C5D10,1,2,2,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.5,1.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cu-Li-O-Sb,0.046133192437501,-1.783768492333333,0.119699999999999,4,Triclinic,-1,P-1,oxide,Li,,Cu,,,Sb,"C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1456405862195607
mp-756758,CuH4(IO4)2,1.1534160341936484,0.906973291962306,Octahedron,1,2a,1,[1.7383214455355822],0.0,1.7383214455355822,AB2C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA,Cu-H-I-O,0.011211346666665,-0.9985807943333332,0.5259,4,Monoclinic,2/m,P2_1/c,periodate,,,Cu,,,,"H, C, O",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1584148030554076
mp-756800,Li3Cr(CuO2)4,1.950145781852246,0.0092672739402288,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D8,3,3,1,"[4.0, 4.0, 6.0]","[4.0, 4.0, 6.0]",4.666666666666667,4.0,6.0,4.666666666666667,4.0,6.0,2.0,2.0,2.0,1.6666666666666667,1,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Cu-Li-O,0.032274038749998,-1.5308708656250012,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Cr, Cu",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9519456858280502
mp-757073,Ba4LiY2Cu5O14,1.9098930799748897,0.112086474069877,"Square pyramid, Square plane",2,1a,1,"[0.156718830239125, 0.17982214121141402, 1.687721674941241, 1.6188382185675811, 2.2215847283167762]",0.0,1.1729371186552275,AB2C4D5E14,2,3,1,"[4.0, 5.0, 5.0]","[4.0, 5.0, 5.0]",4.666666666666667,4.0,5.0,4.666666666666667,4.0,5.0,2.0,2.0,2.0,1.6666666666666667,1,2,"O2-, O-","Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Cu-Li-O-Y,0.024140332954062,-2.258967747435897,0.0,5,Monoclinic,m,Cm,oxide,Li,Ba,"Cu, Y",,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9828061712960028
