material_id,chem_formula,R$_0$,B,Zn_chemenv,num_Zn_chemenvs,Zn_wyckoff,num_Zn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zn_sites,num_CN_env,num_charge_states,ZnX_coordn,ZnO_coordn,mean_coordn_Zn-X,min_coordn_Zn-X,max_coordn_Zn-X,mean_coordn_Zn-O,min_coordn_Zn-O,max_coordn_Zn-O,mean_Zn_charge,min_Zn_charge,max_Zn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZnO_BondL
mp-1224589,K2Mg3Zn2(Si2O5)6,1.760215449985285,0.3301367117627949,Tetrahedron,1,"1b, 1a, 2c",3,"[3.780259482155548, 3.8001149447955633, 3.802486383885687]",0.0,3.7942869369456,A2B2C3D12E30,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-Mg-O-Si-Zn,0.0,-3.090634864479592,4.388999999999999,5,Monoclinic,2,C2,oxide,K,Mg,Zn,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.989586398894014
mp-1225904,CsVZn(PO3)6,2.074855161919668,0.0177016436188408,Octahedron,1,1a,1,"[0.098027968587201, 0.10259184475851]",0.0,0.1003099066728555,ABCD6E18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-P-V-Zn,0.0,-2.6159871819449,0.0,5,Triclinic,1,P1,phosphite,Cs,,"V, Zn",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0944916515959573
mp-1226446,Cs3MnZn3(PO3)12,2.1821347396989035,-0.0429487841645438,Octahedron,1,1a,1,"[0.137251851359029, 0.061894022038542, 0.142571486020539]",0.0,0.11390578647270333,AB3C3D12E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P-Zn,0.0,-2.55743831204747,1.2174,5,Monoclinic,m,Cm,phosphite,Cs,,"Mn, Zn",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1331485109999244
mp-1227080,Ca4Zn3Fe(SiO3)8,1.9538034013133003,0.165428960556115,Octahedron,1,1a,1,"[0.33079986877641104, 0.329599773154409, 0.30097270713253604]",0.0,0.3204574496877854,AB3C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si-Zn,0.032114938187504,-3.026572536499999,3.0625,5,Triclinic,1,P1,oxide,,Ca,"Fe, Zn",,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1371129854574114
mp-1227136,Ca4ZnFe3(SiO3)8,1.853247368697047,0.2280137368624653,Octahedron,1,1d,1,[0.243566666566069],0.0,0.243566666566069,AB3C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ca-Fe-O-Si-Zn,0.018704310562506,-3.014474088500001,3.1671,5,Monoclinic,2,P2,oxide,,Ca,"Fe, Zn",,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1059052774262663
mp-1227205,Ca8Zn4Si3Ge5O28,1.616834582048964,0.5093299035457785,Tetrahedron,1,1a,1,"[0.905816969977951, 0.722549790363327, 0.9134399907079751, 1.144948424998019]",0.0,0.9216887940118181,A3B4C5D8E28,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Si-Zn,0.010945640295143,-2.7995524986458333,3.2833,5,Triclinic,1,P1,oxide,,Ca,Zn,,,"Si, Ge","C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9709829584569556
mp-1227270,CaTi8Zn2O19,1.896965733155295,0.1811548028834442,"Tetrahedron, Octahedron",2,1a,1,"[0.096220468595534, 0.037368560854095005, 0.8064165848826771, 0.7890051231438691]",0.0,0.4322526843690438,AB2C8D19,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ti-Zn,0.026248268541662,-3.263221765388889,2.6081,4,Triclinic,1,P1,oxide,,Ca,"Ti, Zn",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0700427704180395
mp-1227396,BaYZn3CoO7,1.7964343678759136,0.2656505127645979,Tetrahedron,1,6c,1,[0.066210645356712],0.0,0.066210645356712,ABCD3E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Co-O-Y-Zn,0.039621152302352,-2.277275303461538,0.0,5,Hexagonal,6mm,P6_3mc,oxide,,Ba,"Co, Zn, Y",,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9783706441052609
mp-1227427,Ca6Mg2ZnP6(H2O5)6,1.6357744526369502,0.4458092959260854,Octahedron,1,1a,1,[0.215074028313222],0.0,0.215074028313222,AB2C6D6E12F30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-H-Mg-O-P-Zn,0.0057678438227,-2.566139742155388,5.033,6,Triclinic,-1,P-1,oxide,,"Mg, Ca",Zn,,,,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1316034815471396
mp-1227662,Ca2ZnFe(SiO3)4,1.8808352652145024,0.2324865260360132,Octahedron,1,1a,1,"[0.25055429414679503, 0.23882640307570402]",0.0,0.24469034861124953,ABC2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si-Zn,0.024782868125007,-3.021150068750001,3.2058,5,Monoclinic,2,C2,oxide,,Ca,"Fe, Zn",,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1384512103164552
mp-1227934,BaMgV2ZnO8,1.719551431523115,0.3937774780191787,Octahedron,1,4c,1,[0.293231249892322],0.0,0.293231249892322,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mg-O-V-Zn,0.007319765721155,-2.638737280961538,3.175,5,Orthorhombic,mm2,Iba2,oxide,,"Mg, Ba","V, Zn",,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1380222340744024
mp-1228048,Ba4Ta2TiZnO12,0.0041112861832558,1.9476818040986736,Octahedron,1,1b,1,[0.003976862671134],0.0,0.003976862671134,ABC2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ta-Ti-Zn,0.019100291999999,-3.266062606899999,1.289199999999999,5,Tetragonal,4/mmm,P4/mmm,oxide,,Ba,"Ti, Zn, Ta",,,B,O,,,,,B > 1,Positive B,2.1434729530108263
mp-1228110,Ba3TiZnWO9,1.6595669167421403,0.4469438022389692,Octahedron,1,2a,1,[0.013480035488710001],0.0,0.013480035488710001,ABCD3E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-O-Ti-W-Zn,0.004522152666668,-2.929323469888889,3.081699999999999,5,Hexagonal,6mm,P6_3mc,oxide,,Ba,"Ti, Zn, W",,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.15262101046167
mp-1228163,CaMnZnAs2H3O10,2.0539999128519213,0.0652561626005947,Octahedron,1,2a,1,[0.7233345894670331],0.0,0.7233345894670331,ABCD2E3F10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-H-Mn-O-Zn,0.00686968923611,-1.913428371482279,2.748599999999999,6,Triclinic,1,P1,oxide,,Ca,"Mn, Zn",,,As,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.12733947686386
mp-1228198,Ca4MgZnAs4(H2O5)4,1.7565735993223044,0.3447588011303663,Octahedron,1,1a,1,[0.24815190015221802],0.0,0.24815190015221802,ABC4D4E8F20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Ca-H-Mg-O-Zn,0.000476587640972,-2.133286027763159,3.5302,6,Triclinic,-1,P-1,oxide,,"Mg, Ca",Zn,,,As,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1400135048601725
mp-1228317,Ba2Y2Zn8O13,1.8097897429226493,0.2635910437473016,"Tetrahedron, Trigonal plane",2,"2b, 1a",2,"[0.0528957062702, 0.40560251749382004, 0.45272764009722005, 0.10028479960483201, 0.164464451619585, 0.6599171607807991]",0.0,0.3059820459777427,A2B2C8D13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Y-Zn,0.039284176083331,-2.3680574742,1.6886,4,Monoclinic,m,Cm,oxide,,Ba,"Zn, Y",,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9775444404606204
mp-1228595,Ba2Tm2Zn8O13,1.8097652278987693,0.2651785767593604,"Tetrahedron, Trigonal plane",2,"2b, 1a",2,"[0.29228373581947203, 0.06287055695040901, 0.21911424507458502, 0.5124193573836381, 0.52018673876491, 0.23410706043658003]",0.0,0.3068302824049323,A2B2C8D13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Tm-Zn,0.039719105833331,-2.394862740600001,1.621299999999999,4,Monoclinic,m,Cm,oxide,,Ba,Zn,,,B,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,1.977837193276791
mp-12326,CaZn(GeO3)2,1.7326868031977891,0.4024927740291462,Octahedron,1,2e,1,[0.69281297622613],0.0,0.69281297622613,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Zn,0.022708663166667,-2.3650328105,2.4804,4,Monoclinic,2/m,C2/c,oxide,,Ca,Zn,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.144510852416506
mp-1249045,VZn(SiO3)2,1.570610221568528,0.6291572811276136,See-saw,1,4e,1,[3.888647553710155],0.0,3.888647553710155,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,O-Si-V-Zn,0.045619252166661,-2.737442956,0.5847999999999991,4,Monoclinic,2/m,C2/c,oxide,,,"V, Zn",,,Si,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.009870539655532
mp-1255447,ZnFe(SiO3)2,1.634233529370158,0.5278996832824037,See-saw,1,2e,1,[4.323675518388041],0.0,4.323675518388041,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-O-Si-Zn,0.028762343416673,-2.6150553155000003,3.1041,4,Monoclinic,2/m,C2/c,oxide,,,"Fe, Zn",,,Si,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.00279941835718
mp-1258028,ZnSi2NiO6,1.6515268643853294,0.5034594955108374,See-saw,1,2e,1,[3.553529756013908],0.0,3.553529756013908,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ni-O-Si-Zn,0.02990716441667,-2.548374156499997,3.9418,4,Monoclinic,2/m,C2/c,oxide,,,"Ni, Zn",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0030275447077877
mp-1264233,ZnCo(SiO3)2,1.616759345726826,0.5504727454672997,See-saw,1,4e,1,[3.5542685984542812],0.0,3.5542685984542812,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-Si-Zn,0.030058065250001,-2.5535754722500013,2.5473,4,Monoclinic,2/m,C2/c,oxide,,,"Co, Zn",,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0010857496215393
mp-1277731,VZnPO5,1.5805737202362926,0.5964835167306136,Square pyramid,1,2a,1,"[8.612782964582903, 8.65439458693852]",1.0,8.633588775760712,ABCD5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,O-P-V-Zn,0.015172548645833,-2.473775475892857,2.3139,4,Triclinic,-1,P-1,oxide,,,"V, Zn",,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.146228268989148
mp-1280709,LiV3Zn2O8,1.9489293396280427,0.0572548741980169,Tetrahedron,1,4c,1,[0.041698069110382006],0.0,0.041698069110382006,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.0,-2.31999644952381,1.377499999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9889972249844456
mp-1290989,LiV3Zn2O8,1.9252898879098752,0.0922775618658651,Tetrahedron,1,1a,1,"[0.041021650342848, 0.025119098505786003, 0.07774652745919701, 0.096999331980852]",0.0,0.06022165207217075,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.004525201071415,-2.315471248452382,1.1698,4,Triclinic,1,P1,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9901340389386202
mp-1302478,LiV3Zn2O8,1.949376732087493,0.0601677890723578,Tetrahedron,1,2i,1,"[0.05294956538788401, 0.05938459887678801]",0.0,0.05616708213233601,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.000341014999986,-2.31965543452381,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9914833607549336
mp-1303832,LiV3Zn2O8,1.9421887786359573,0.0670873821033146,Tetrahedron,1,2i,1,"[0.055319278073005004, 0.052733117347151005]",0.0,0.05402619771007801,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.001806116428558,-2.318190333095238,1.230999999999999,4,Monoclinic,2/m,C2/c,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9891401700527358
mp-1307235,CaMnZnAs2H3O10,1.9685396420474923,0.140356162073294,Octahedron,1,1a,1,"[0.7510705697148331, 0.9329759242160851, 1.036029906693448, 0.8997313083874101]",0.0,0.904951927252944,ABCD2E3F10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-H-Mn-O-Zn,0.011952566597221,-1.908345494121168,1.1903,6,Triclinic,1,P1,oxide,,Ca,"Mn, Zn",,,As,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1262866166054484
mp-1311636,LiV3Zn2O8,1.9209463637663904,0.100782346328936,Tetrahedron,1,1a,1,"[0.123473587815718, 0.134339840595525, 0.039419375415997, 0.026822759144641002]",0.0,0.08101389074297025,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.004954153571415,-2.315042295952381,1.027,4,Triclinic,1,P1,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9917913641297256
mp-13199,Zn3TeO6,1.578100646692056,0.5404922047564475,"Tetrahedron, Octahedron, Square pyramid",3,"4f, 2e",2,"[1.894347564119591, 2.473821163619676, 3.396562053388121, 1.437917762981379, 4.089911276677679]",0.0,2.658511964157289,AB3C6,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,O-Te-Zn,0.0,-1.6995915370000012,1.062799999999999,3,Monoclinic,2/m,C2/c,oxide,,,Zn,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0774970595132176
mp-1320262,ZnFe(SiO3)2,1.5575558493169142,0.6360440117338128,See-saw,1,2i,1,"[4.465857971369428, 4.052794051438163]",0.0,4.259326011403795,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-O-Si-Zn,0.030624887666672,-2.613192771250001,2.9054,4,Triclinic,-1,P-1,oxide,,,"Fe, Zn",,,Si,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.001624420630115
mp-1333433,VZnNiP2O9,1.697881240077606,0.5609912836531352,Octahedron,1,4c,1,[2.162037477662666],0.0,2.162037477662666,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-V-Zn,0.049327090476128,-2.33405102994898,1.9474,5,Orthorhombic,mmm,Pnma,oxide,,,"V, Ni, Zn",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.3149486208637122
mp-1337096,ZnCrP2O7,1.881880694929826,0.2567492351916644,Trigonal bipyramid,1,2i,1,[1.985520098248367],0.0,1.985520098248367,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cr-O-P-Zn,0.019952558238637,-2.458175737662336,2.471,4,Triclinic,-1,P-1,oxide,,,"Cr, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1058351846629915
mp-1344325,ZnNiP2O7,1.982728674287276,0.1398452711821904,Trigonal bipyramid,1,4i,1,[2.4390795739803],0.0,2.4390795739803,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Zn,0.020187626761373,-2.310477909253245,3.851199999999999,4,Triclinic,-1,P-1,oxide,,,"Ni, Zn",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.103438778558041
mp-1350669,Zn3Cu3(AsO4)4,1.622206443244755,0.5160249052389547,"Octahedron, Trigonal prism",2,"4e, 2a",2,"[6.9720670919040195, 0.783303821947091]",0.5,3.877685456925555,A3B3C4D16,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,As-Cu-O-Zn,0.031768855673072,-1.519146611923076,0.5754,4,Monoclinic,2/m,P2_1/c,oxide,,,"Cu, Zn",,,As,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.2231248997030217
mp-1358135,V4Zn(PO4)6,1.891858558324812,0.210322416740195,Octahedron,1,1a,1,[1.292115846361394],0.0,1.292115846361394,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,O-P-V-Zn,0.042636521238071,-2.540851810510203,1.331899999999999,4,Triclinic,-1,P-1,phosphate,,,"V, Zn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1821335212618114
mp-1358311,MnZnAsO5,1.7697512212181556,0.3441944329590417,See-saw,1,4a,1,[3.909436142009673],0.0,3.909436142009673,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mn-O-Zn,0.017557972395832,-1.821930925053879,1.098199999999999,4,Orthorhombic,222,P2_12_12_1,oxide,,,"Mn, Zn",,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0182540321781386
mp-1359749,ZnCu(PO3)4,1.6503434485201836,0.4317592425996299,Octahedron,1,2e,1,[0.6936281005690991],0.0,0.6936281005690991,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-P-Zn,0.028952281250007,-2.3385369890873,0.0146,4,Monoclinic,2/m,C2/c,phosphite,,,"Cu, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1328822229185587
mp-1367944,ZnCoP2O7,1.9331173287832768,0.1722946251118086,Trigonal bipyramid,1,1a,1,"[2.142094565851798, 2.053454791277575, 2.102992571460962, 2.221635234817769]",0.0,2.130044290852026,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P-Zn,0.027404846704548,-2.315349659707792,2.4361,4,Triclinic,-1,P-1,oxide,,,"Co, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.094851990242966
mp-1367959,VZnP2O7,1.6921764811397295,0.571475497852813,Trigonal bipyramid,1,4i,1,[1.5105416700997911],0.0,1.5105416700997911,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,O-P-V-Zn,0.047347706354901,-2.4766714183441563,1.773699999999999,4,Triclinic,-1,P-1,oxide,,,"V, Zn",,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1671948980827933
mp-1370903,MnZnP2O7,1.791132693152523,0.3556836713093546,Trigonal bipyramid,1,2i,1,"[0.9892430972278111, 0.9902078131597731]",0.0,0.9897254551937922,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Zn,0.03263788142047,-2.4745715767924312,3.1303,4,Triclinic,-1,P-1,oxide,,,"Mn, Zn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.124995218468313
mp-13726,Na3SrLaZnSi6O17,1.5758711410662047,0.5846221381221351,Tetrahedron,1,4e,1,[0.34902023937938303],0.0,0.34902023937938303,ABCD3E6F17,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-Na-O-Si-Sr-Zn,0.0,-3.116521979280619,4.7991,6,Orthorhombic,mmm,Pcca,oxide,Na,Sr,Zn,,,Si,"N, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,1.981254197710748
mp-1376100,ZnFeP2O7,1.8163942991673363,0.3140296864264453,Trigonal bipyramid,1,2i,1,"[0.7943074877871531, 0.792476147867162]",0.0,0.7933918178271575,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-P-Zn,0.021346199147734,-2.3813534812987,3.422,4,Triclinic,-1,P-1,oxide,,,"Fe, Zn",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.096030095302577
mp-1376498,ZnSnP2O7,1.801379931161272,0.3117789118859609,See-saw,1,2i,1,[3.42588094119235],0.0,3.42588094119235,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Sn-Zn,0.030791118693191,-2.370172388571427,3.498099999999999,4,Triclinic,-1,P-1,oxide,,,Zn,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.007785284920407
