material_id,chem_formula,R$_0$,B,Pr_chemenv,num_Pr_chemenvs,Pr_wyckoff,num_Pr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pr_sites,num_CN_env,num_charge_states,PrX_coordn,PrO_coordn,mean_coordn_Pr-X,min_coordn_Pr-X,max_coordn_Pr-X,mean_coordn_Pr-O,min_coordn_Pr-O,max_coordn_Pr-O,mean_Pr_charge,min_Pr_charge,max_Pr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-10080,PrGeBO5,2.314942453939077,0.2500274245464521,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,3a,1,[4.682057320931371],0.0,4.682057320931371,ABCD5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.563246481947427,SCAN,B-Ge-O-Pr,0.0056120415625000005,-2.957194700104167,4.0149,4,Trigonal,3,P3_1,oxide,None,None,None,None,None,"B, Ge","O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1044426,CaPrTi2O6,1.5828598336284128,0.7084486930726841,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.018519127859205],0.0,4.018519127859205,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.568569047068286,GGA,Ca-O-Pr-Ti,0.0,-3.585082267833333,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,Ti,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1044464,CaPr(CuO3)2,2.4445953233636866,0.0654137804599624,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.208278315222396],0.0,4.208278315222396,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5225126403092055,GGA,Ca-Cu-O-Pr,0.049100569687501004,-1.9161107490416651,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,Cu,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1044530,PrMg(MoO3)2,0.365499031307964,2.2811012857063053,Square-face bicapped trigonal prism,1,2a,1,[1.944733789826628],0.0,1.944733789826628,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5712057865902187,GGA_U,Mg-Mo-O-Pr,0.044072973874994,-2.562335871666666,1.2662,4,Monoclinic,m,Pc,oxide,None,Mg,Mo,None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1044723,CaPrCr2O6,1.6004269553406805,0.6701374717144934,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.03110572923779],0.0,4.03110572923779,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5349075730904165,GGA_U,Ca-Cr-O-Pr,0.046829072500003004,-2.855696057166667,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,Cr,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1044725,CaPrV2O6,2.088831941133999,0.32793798032607135,Square-face bicapped trigonal prism,1,2a,1,[3.042888511617996],0.0,3.042888511617996,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5513125759706226,GGA_U,Ca-O-Pr-V,0.014988662705356,-3.055043548166668,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,V,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1044733,CaPr(NiO3)2,1.7718344826527186,0.5437561639012294,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.094790788343171],0.0,4.094790788343171,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5294601298569637,GGA_U,Ca-Ni-O-Pr,0.019238472124991003,-2.096811694166666,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,Ni,None,None,None,"C, N, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1044741,CaPr(CoO3)2,1.6210935636824988,0.9325387347304319,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.098069625342812],0.0,4.098069625342812,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5326543547322116,GGA_U,Ca-Co-O-Pr,0.046077371468753,-2.231611039166665,0.0,4,Monoclinic,m,Pc,oxide,None,Ca,Co,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1044742,CaPr(MoO3)2,0.8852853261936999,1.7445969122081224,Square-face bicapped trigonal prism,1,2a,1,[2.038073403985781],0.0,2.038073403985781,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5765328826770153,GGA_U,Ca-Mo-O-Pr,0.0,-2.731335463166666,1.2495,4,Monoclinic,m,Pc,oxide,None,Ca,Mo,None,None,None,"C, O, P",None,None,Pr,None,B > 1,Positive B
mp-1044754,CaPr(FeO3)2,1.713574964263071,1.2492481608133694,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.072180051386302],0.0,4.072180051386302,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5532727290199215,GGA_U,Ca-Fe-O-Pr,0.0,-2.506947514166667,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ca,Fe,None,None,None,"C, O, P",F,None,Pr,None,B > 1,Positive B
mp-1044778,PrZn(MoO3)2,1.7371039722514687,0.8707324604082831,Square-face bicapped trigonal prism,1,2a,1,[1.9314395776293471],0.0,1.9314395776293471,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.576158713031101,GGA_U,Mo-O-Pr-Zn,0.045965411874991,-2.310961422166666,1.2831000000000001,4,Monoclinic,m,Pc,oxide,None,None,"Zn, Mo",None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-10620,LiPrO2,2.3095125685800477,0.242867930286345,Square-face capped trigonal prism,1,4e,1,[1.600940682440276],0.0,1.600940682440276,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4739060701555755,r2SCAN,Li-O-Pr,0.009265334843749001,-3.094627863749999,3.533199999999999,3,Monoclinic,2/m,P2_1/c,oxide,Li,None,None,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-10925,Pr2Se2O,2.784688566398908,-0.521569132647467,"Square-face capped trigonal prism, Trigonal prism",2,4e,1,"[2.186670857827579, 2.550486883685625]",0.0,2.3685788707566022,AB2C2,2,2,1,"[3.0, 1.0]","[3.0, 1.0]",2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Nonmetals",2.4137559731062845,r2SCAN,O-Pr-Se,0.0025430343750000002,-2.7507749761041653,2.062399999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"O, P, S, Se",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1104533,NaPrTiO4,1.7629400687807142,0.7799975736098977,Tricapped triangular prism (three square-face caps),1,2c,1,[2.51474230947463],0.0,2.51474230947463,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.585824103917533,GGA,Na-O-Pr-Ti,0.001759404761902,-3.322996665197045,2.470799999999999,4,Tetragonal,4/mmm,P4/nmm,oxide,Na,None,Ti,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1105130,PrInO3,0.6515510338943595,2.204729511217804,Square-face bicapped trigonal prism,1,4c,1,[1.8826191533468912],0.0,1.8826191533468912,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Post-Transition Metals",2.6026070390009144,r2SCAN,In-O-Pr,0.0,-2.760938726833333,2.633599999999999,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,In,None,"O, P",I,None,Pr,None,B > 1,Positive B
mp-1105528,Pr5As2ClO10,2.11011041928957,0.423551895266481,"Cube, Trigonal prism",2,"2i, 1a",2,"[0.22336449992797403, 3.485128885551914, 1.049188095843028]",0.0,1.5858938271076386,AB2C5D10,2,3,1,"[6.0, 6.0, 8.0]","[6.0, 6.0, 8.0]",6.666666666666667,6.0,8.0,6.666666666666667,6.0,8.0,3.0,3.0,3.0,1.6666666666666667,1,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.46656421309148,GGA,As-Cl-O-Pr,0.0,-3.202888005740741,3.2745,4,Monoclinic,2/m,C2/m,hypochlorite,None,None,None,None,None,As,"C, O, P",Cl,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1105822,PrCrO3,1.597518258275445,1.0886154722824817,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4c,1,[4.037556537471209],0.0,4.037556537471209,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5453326154956124,r2SCAN,Cr-O-Pr,0.0,-3.121656220833332,2.0419,3,Orthorhombic,mmm,Pnma,oxide,None,None,Cr,None,None,None,"C, O, P",None,None,Pr,None,B > 1,Positive B
mp-11183,Pr(BO2)3,2.2482238969949786,0.3015185803369661,Square-face bicapped square antiprism,1,2e,1,[5.556324038191971],1.0,5.556324038191971,AB3C6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.578146571224287,r2SCAN,B-O-Pr,0.0,-2.973072889416666,5.3984,3,Monoclinic,2/m,C2/c,metaborate,None,None,None,None,None,B,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-11207,Pr3ReO7,2.0396721986722386,0.5130834150502085,"Cube, Pentagonal bipyramid",2,"4g, 2b",2,"[2.37527480768094, 0.9717095048150151]",0.0,1.6734921562479776,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5121435528926352,GGA,O-Pr-Re,0.040983677977273,-3.209051400681818,0.0,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Re,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1173145,SrPrGaCuO5,2.4813229539018318,0.018499945217824835,Dodecahedron with triangular faces - p2345 plane normalized,1,1a,1,"[4.154778292536613, 4.095795314239457]",0.0,4.125286803388035,ABCDE5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.4970099930697,GGA,Cu-Ga-O-Pr-Sr,0.021222829444447002,-2.616728344907408,0.15909999999999902,5,Monoclinic,m,Cc,oxide,None,Sr,Cu,None,Ga,None,"C, O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1173249,Sr3Pr7Cr9NiO30,2.3297243251976347,0.23065494055661412,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,1a,1,"[4.187921321423272, 4.360494498651792, 4.3375382129135485, 4.209836660355308, 4.673846346477162, 4.8169436426158665, 4.621451521063586, 4.439002329522406, 4.674862453193643, 4.925700079488552, 4.298908523473402, 4.272574090701891, 4.387577972975281, 4.423573444441659]",0.0,4.473587935521239,AB3C7D9E30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.558891241180845,GGA_U,Cr-Ni-O-Pr-Sr,0.04776005962500501,-2.8703592162333322,0.0,5,Triclinic,1,P1,oxide,None,Sr,"Cr, Ni",None,None,None,"C, N, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173412,Pr4AlSi5(NO)7,2.2696657981122073,0.3060950743873052,Square antiprism,1,1a,1,"[1.6071604070600412, 1.233759036314141, 1.594304805958004, 1.426095299087918, 1.716096187500741, 1.450537825349548, 1.7326843091529271, 1.9447367331791532, 1.439512359059163, 1.591084038910918, 1.518868592955908, 1.619974027482399]",0.0,1.572901135167572,AB4C5D7E7,1,5,1,"[3.0, 3.0, 4.0, 5.0, 6.0]","[3.0, 3.0, 4.0, 5.0, 6.0]",4.2,3.0,6.0,4.2,3.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.637480770268297,GGA,Al-N-O-Pr-Si,0.009397544107143,-2.475858200277779,3.1192,5,Triclinic,1,P1,oxide,None,None,None,None,Al,Si,"N, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173439,PrNb3O9,2.601210675489063,0.059702451125122846,"Bicapped square prism (adjacent faces), Cuboctahedron",2,2i,1,"[2.279489426985973, 0.9436785281109741]",0.0,1.6115839775484737,AB3C9,2,2,1,"[10.0, 11.0]","[10.0, 11.0]",10.5,10.0,11.0,10.5,10.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.64858414706702,GGA,Nb-O-Pr,0.034828989065934006,-3.215752765128205,1.7191,3,Triclinic,-1,P-1,oxide,None,None,Nb,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1173503,NaPr2Ti2MnO9,2.117179581073929,0.44673018530838704,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,1a,1,"[4.935996679767897, 4.964034893054143, 5.4563573112976425, 4.848472283099261, 3.286425012585947, 3.294756646520225, 4.386861728234895, 4.363254502505184]",0.125,4.442019882133149,ABC2D2E9,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.5574872095046626,GGA_U,Mn-Na-O-Pr-Ti,0.027832652166670004,-3.23626329312069,0.7915000000000001,5,Triclinic,1,P1,oxide,Na,None,"Ti, Mn",None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173612,Pr5Te7WCl3O23,2.177922220088905,0.3603755092092895,"Square antiprism, Bicapped square prism (adjacent faces)",2,"1b, 2c",2,"[1.65666536653159, 1.645059310943391, 4.513042797771664, 4.436935876037472, 1.8828226513382642, 1.8828335120029]",0.0,2.669559919104213,AB3C5D7E23,2,3,1,"[10.0, 7.0, 8.0]","[10.0, 7.0, 8.0]",8.333333333333334,7.0,10.0,8.333333333333334,7.0,10.0,3.0,3.0,3.0,1.3333333333333333,1,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5568911329939605,GGA_U,Cl-O-Pr-Te-W,0.0,-2.380788661410257,2.6893000000000002,5,Monoclinic,2,C2,oxide,None,None,W,None,None,Te,"C, O, P",Cl,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173713,Na3PrTi2Nb2O12,3.2515067506317736,-0.7252863609795202,Square-face bicapped trigonal prism,1,2a,1,[3.715938528362503],0.0,3.715938528362503,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.531592248276181,GGA,Na-Nb-O-Pr-Ti,0.002751821099998,-3.124206803373563,2.4518,5,Orthorhombic,mm2,Pmc2_1,oxide,Na,None,"Ti, Nb",None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1186715,Pr2SiC(NO2)2,2.074636848597289,0.4840401129229456,"Square antiprism, Square-face monocapped antiprism",2,2i,1,"[3.144419077542065, 3.036865692216187]",0.0,3.090642384879126,ABC2D2E4,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals",2.5391067520283075,GGA,C-N-O-Pr-Si,0.0,-2.6577134150833333,3.8967,5,Triclinic,-1,P-1,nitrite,None,None,None,None,None,Si,"C, N, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1186971,RbPrP3HO10,1.9861917516591734,0.565764122092408,Square-face bicapped trigonal prism,1,2i,1,[1.337028259661222],0.0,1.337028259661222,ABCD3E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.512139083219744,GGA,H-O-P-Pr-Rb,0.0,-2.8374861846465773,5.4516,5,Triclinic,-1,P-1,oxide,Rb,None,None,None,None,None,"H, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1188397,Pr2MgIrO6,1.322475460344158,1.396033992460427,Square-face bicapped trigonal prism,1,4e,1,[2.214414777091046],0.0,2.214414777091046,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5639777704645343,GGA,Ir-Mg-O-Pr,0.0,-2.865563944333333,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Ir,None,None,None,"O, P",I,None,Pr,None,B > 1,Positive B
mp-11906,LiPr2IrO6,1.3714806129872905,1.2931264878202122,Square-face bicapped trigonal prism,1,4e,1,[1.783453231495504],0.0,1.783453231495504,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.544876009450431,GGA,Ir-Li-O-Pr,0.0,-2.699372322166667,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Ir,None,None,None,"O, P",I,None,Pr,None,B > 1,Positive B
mp-1191029,PrCO4,2.204069705816072,0.32448698741377485,Bicapped square prism (adjacent faces),1,4c,1,[6.80993186442956],1.0,6.80993186442956,ABC4,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Lanthanides, Nonmetals",2.5270137831732677,r2SCAN,C-O-Pr,0.0031801853125030003,-2.435430336527775,0.0,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-11913,NaPr2IrO6,0.841008971851568,1.9253158956294165,Square-face bicapped trigonal prism,1,4e,1,[1.8494668317824212],0.0,1.8494668317824212,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5771028762199393,GGA,Ir-Na-O-Pr,0.0,-2.621027141971264,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,Ir,None,None,None,"N, O, P",I,None,Pr,None,B > 1,Positive B
mp-1191389,PrVO4,1.1337849969226828,1.38053256679332,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[4.110484555815498],0.0,4.110484555815498,ABC4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.56313583902342,SCAN,O-Pr-V,0.04636773458333401,-3.117268984027777,3.4977,3,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1192218,Pr3Mn2Sb3O14,2.158537082576127,0.36374792512963905,Cube,1,3e,1,[1.5002781074855451],0.0,1.5002781074855451,A2B3C3D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.535519266535428,GGA_U,Mn-O-Pr-Sb,0.0,-2.681966737311913,0.0,4,Trigonal,-3m,R-3m,oxide,None,None,Mn,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192352,K3Pr(PO4)2,2.7114163061890713,-0.23953035410725093,Square-face capped trigonal prism,1,2e,1,[1.6050463041697012],0.0,1.6050463041697012,AB2C3D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.492632332803209,GGA,K-O-P-Pr,0.0,-2.9625048259073132,4.8643,4,Monoclinic,2/m,P2_1/m,phosphate,K,None,None,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1192358,PrMoO4F,2.2463268172325623,0.2586579675137853,Square-face bicapped trigonal prism,1,4e,1,[1.278398674546546],0.0,1.278398674546546,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.521330042740671,GGA_U,F-Mo-O-Pr,0.020716089761901,-2.958582848809524,4.0857,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,Mo,None,None,None,"O, P",F,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192370,Na5Pr4Si4O16F,4.931947684118317,-2.559940058069679,Square-face bicapped trigonal prism,1,4g,1,[1.8189018340046101],0.0,1.8189018340046101,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.490295646599822,GGA,F-Na-O-Pr-Si,0.0,-3.253769356285441,4.466,5,Tetragonal,-4,I-4,fluoride,Na,None,None,None,None,Si,"N, O, P, S",F,None,Pr,None,B < -1,Negative B
mp-1192433,Na5Pr4Ge4O16F,3.6426777536096937,-1.1379200418523725,Square-face bicapped trigonal prism,1,4g,1,[1.505562393367601],0.0,1.505562393367601,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.497214368699205,GGA,F-Ge-Na-O-Pr,0.0,-2.777117020952107,3.6885,5,Tetragonal,-4,I-4,fluoride,Na,None,None,None,None,Ge,"N, O, P",F,None,Pr,None,B < -1,Negative B
mp-1192490,K5Pr4Si4O16F,3.4839361860190707,-1.0304258334587153,Square antiprism,1,4g,1,[1.99952297299405],0.0,1.99952297299405,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.5052699093130895,r2SCAN,F-K-O-Pr-Si,0.0,-3.267186189597221,5.043299999999999,5,Tetragonal,-4,I-4,fluoride,K,None,None,None,None,Si,"O, P, S",F,None,Pr,None,B < -1,Negative B
mp-1194712,Pr5Si2Se3O17F,2.174664734945529,0.3829340374299919,"Square-face bicapped trigonal prism, Square-face capped square prism, Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4,2i,1,"[1.512224533239706, 3.027359232009922, 2.6378440229853473, 3.430709740886541, 4.560739045872757]",0.0,3.0337753149988544,AB2C3D5E17,4,3,1,"[7.0, 8.0, 8.0]","[7.0, 8.0, 8.0]",7.666666666666667,7.0,8.0,7.666666666666667,7.0,8.0,3.0,3.0,3.0,1.6666666666666667,1,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.557185582045644,GGA,F-O-Pr-Se-Si,0.0,-3.016056508941592,3.9696,5,Triclinic,-1,P-1,fluoride,None,None,None,None,None,Si,"O, P, S, Se",F,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195324,Pr2TiO5,2.3551971825103086,0.11084584221939564,Face-capped octahedron,1,4c,1,"[3.292248950942667, 2.889803729648738]",0.0,3.0910263402957026,AB2C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.451743091838865,r2SCAN,O-Pr-Ti,0.0,-3.618512869687499,3.3239,3,Orthorhombic,mmm,Pnma,oxide,None,None,Ti,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195909,BaPr2Sc2O7,2.251187526465762,0.3487634665347214,Square-face capped trigonal prism,1,8j,1,[3.871457590093806],0.0,3.871457590093806,AB2C2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.511361939849194,GGA,Ba-O-Pr-Sc,0.0,-3.739574395694444,3.543299999999999,4,Tetragonal,4/mmm,P4_2/mnm,oxide,None,Ba,Sc,None,None,B,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
