material_id,chem_formula,R$_0$,B,Mg_chemenv,num_Mg_chemenvs,Mg_wyckoff,num_Mg_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mg_sites,num_CN_env,num_charge_states,MgX_coordn,MgO_coordn,mean_coordn_Mg-X,min_coordn_Mg-X,max_coordn_Mg-X,mean_coordn_Mg-O,min_coordn_Mg-O,max_coordn_Mg-O,mean_Mg_charge,min_Mg_charge,max_Mg_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_MgO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1040156,LiCeMg30O32,1.6577325526277462,0.44217290272075854,Octahedron,1,"2f, 2e, 4k, 8t, 1c, 4j, 8s, 1d",8,"[0.032521790510593, 0.09872339565949201, 0.0014818543824810001, 0.00037094153747700004, 0.122359222832565, 0.0038839862407280003, 0.044315358140946004, 0.11805651471905201]",0.0,0.052714133002916747,ABC30D32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals",2.1476802059886895,GGA,Ce-Li-Mg-O,0.041097063251952004,-3.002833800364582,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,None,None,None,None,"C, O",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040241,KMg30CrO32,1.5227278411087486,0.558563737944844,Octahedron,1,"2f, 2e, 4k, 8t, 1b, 4j, 8s, 1d",8,"[0.388620194457204, 0.30138173391712, 0.020673288293588003, 0.040403896167682, 0.29634647291071703, 0.015716848444146, 0.25641622188790203, 0.048616787654172]",0.0,0.17102193046656639,ABC30D32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1435799442196033,GGA_U,Cr-K-Mg-O,0.04710402046875,-2.933728682300781,3.5878,4,Tetragonal,4/mmm,P4/mmm,oxide,K,Mg,Cr,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1040266,KMg30CrO32,1.6436783624926405,0.452469213999668,Octahedron,1,"2f, 2e, 4k, 8t, 1c, 4j, 8s, 1d",8,"[0.322716999945588, 0.045476586504368005, 0.016254438763913002, 0.003275082741626, 0.267788508684207, 0.017515066917834003, 0.249880558217649, 0.015823573810592]",0.0,0.11734135194822212,ABC30D32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.143994882750313,GGA_U,Cr-K-Mg-O,0.042850153125000005,-2.937982549644531,3.6932,4,Tetragonal,4/mmm,P4/mmm,oxide,K,Mg,Cr,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040361,LiMg30TiO32,1.6592025550851843,0.4256806900903031,Octahedron,1,"2f, 2e, 4k, 8t, 1b, 4j, 8s, 1d",8,"[0.029168281840975002, 0.043043631779458004, 0.007518008326157, 0.028253057803473, 0.046526919273284006, 0.007130993052933, 0.026074077016047, 0.031590010301113004]",0.0,0.02741312242418,ABC30D32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1283153803312564,GGA,Li-Mg-O-Ti,0.016893815859375,-3.017730840260416,0.233799999999999,4,Tetragonal,4/mmm,P4/mmm,oxide,Li,Mg,Ti,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040902,MgCr2(PO4)2,1.812974643518808,0.34895183526869966,Octahedron,1,4f,1,[6.859848099184372],1.0,6.859848099184372,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.2469993388047516,GGA_U,Cr-Mg-O-P,0.042537682472529,-2.609948881868132,2.3581,4,Monoclinic,2/m,C2/c,phosphate,None,Mg,Cr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040921,MgMn2O4,1.829880553685971,0.2609478364263588,"Tetrahedron, Octahedron",2,1a,1,"[0.136509034815946, 0.045675070348351006, 0.725273313183584, 0.09056840004467101, 0.069395573493049, 0.038234480589536005]",0.0,0.1842759787458562,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0293044885145237,GGA_U,Mg-Mn-O,0.025242698333328,-2.311757607504106,0.0,3,Monoclinic,m,Cm,oxide,None,Mg,Mn,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040943,MgV2O4,1.8548964331357432,0.22614020305677637,"Tetrahedron, Octahedron",2,"1b, 1c, 1a",3,"[0.018529470118347, 0.005901455803679001, 0.433194064116368, 0.00010175027605, 0.0036803340776910003, 0.002147629165216]",0.0,0.07725911725955852,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0309007954288556,GGA_U,Mg-O-V,0.0,-2.701663290238095,0.00019999999999900002,3,Trigonal,3m,P3m1,oxide,None,Mg,V,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041000,Mg(NiO2)2,1.8493360104814738,0.19493799547107532,"Tetrahedron, Octahedron",2,"1b, 1c, 1a",3,"[0.028380704388901, 1.6102812916112943e-05, 0.647110505640575, 0.022684059592350002, 0.003655798512037, 0.0029682753616650003]",0.0,0.11746924105140737,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.003033531005132,GGA_U,Mg-Ni-O,0.03365443174603,-1.536137684761905,0.0,3,Trigonal,3m,P3m1,oxide,None,Mg,Ni,None,None,None,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041014,MgV2O4,1.839786538551552,0.23995779941599435,"Tetrahedron, Octahedron",2,"1b, 1c, 1a",3,"[0.013350739799768, 0.012367631029063, 0.45836667197978903, 0.002643148743432, 0.345734474740754, 0.0052781053526920006]",0.0,0.13962346194091635,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.045351610767222,GGA_U,Mg-O-V,0.018658150952377002,-2.6830051392857133,1.2114,3,Trigonal,3m,P3m1,oxide,None,Mg,V,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041097,MgMn2O4,1.8753076798639003,0.20844831439875597,"Tetrahedron, Octahedron",2,1a,1,"[0.110310486064652, 0.058050494393676, 0.8666549089891201, 0.041634069791784, 0.744371899888926, 0.031171459921430004]",0.0,0.30869888650826477,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.04932012576446,GGA_U,Mg-Mn-O,0.034525702142851,-2.302474603694582,0.0,3,Monoclinic,m,Cm,oxide,None,Mg,Mn,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041103,HoMg(MoO3)2,2.1373622201118576,-0.016721774580064967,Square-face capped trigonal prism,1,2a,1,[2.004229439624978],0.0,2.004229439624978,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.12572940471651,GGA_U,Ho-Mg-Mo-O,0.046695613562498,-2.629172555499998,1.235199999999999,4,Monoclinic,m,Pc,oxide,None,Mg,Mo,None,None,None,"H, O",None,None,Ho,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1041166,Mg(NiO2)2,1.850360097744716,0.19901665221833936,"Tetrahedron, Octahedron",2,1a,1,"[0.049209408156428006, 0.0036959024532980003, 1.275810688855909, 0.08559652802032, 0.7783747632337891, 0.003149136535983]",0.0,0.3659727378759545,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0211789943884146,GGA_U,Mg-Ni-O,0.041081831031744,-1.52871028547619,0.0,3,Monoclinic,m,Cm,oxide,None,Mg,Ni,None,None,None,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041365,MgBi4O9,1.973979469546149,0.1433436784886623,Tetrahedron,1,2e,1,[2.378530965461083],0.0,2.378530965461083,AB4C9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.0753417057507697,GGA,Bi-Mg-O,0.048421895595245006,-1.647599028214287,1.104299999999999,3,Monoclinic,2/m,P2/c,oxide,None,Mg,None,None,Bi,B,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041600,Mg3Fe3(AsO4)4,1.9037777275254322,0.19923495436894473,"Trigonal bipyramid, Octahedron",2,"4e, 2a",2,"[2.646276278665842, 0.8018068496027391]",0.0,1.7240415641342905,A3B3C4D16,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.1111713778324805,GGA_U,As-Fe-Mg-O,0.03485096241453,-2.035919061730769,2.0922,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Fe,None,None,As,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041631,Mg(CuO2)2,1.9007424645169533,0.23113537251576166,Square-face bicapped trigonal prism,1,4d,1,[1.8303056914877072],0.0,1.8303056914877072,AB2C4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.2537192161597863,r2SCAN,Cu-Mg-O,0.0,-1.309097384642857,0.3094,3,Orthorhombic,mmm,Pbcm,oxide,None,Mg,Cu,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041741,MgCuP2O7,4.957832237382485,-2.5734522207991946,Octahedron,1,2i,1,[2.60134453319408],0.0,2.60134453319408,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.119747012974952,GGA,Cu-Mg-O-P,0.0,-2.510072194935064,0.3723,4,Triclinic,-1,P-1,oxide,None,Mg,Cu,None,None,None,"C, O, P",None,None,None,None,B < -1,Negative B
mp-1041772,MgV2CuO7,1.9358314727061319,0.18515507759381758,"Pentagonal bipyramid, Octahedron",2,"4g, 2f",2,"[2.195735460602124, 0.693449921153344]",0.0,1.444592690877734,ABC2D7,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1244824397987183,GGA_U,Cu-Mg-O-V,0.016057684696967,-2.226870957878787,0.317499999999999,4,Monoclinic,2/m,P2/c,oxide,None,Mg,"V, Cu",None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041840,MgCo(SiO3)2,1.6359272704961267,0.47717485394249853,Octahedron,1,8c,1,[0.48782992913764306],0.0,0.48782992913764306,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1168011672731115,GGA_U,Co-Mg-O-Si,0.0068638559999970004,-2.844870474,3.0905,4,Orthorhombic,mmm,Pbca,oxide,None,Mg,Co,None,None,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041845,MgMn(SiO3)2,1.5905601326839434,0.5253315551944203,Octahedron,1,8c,1,[0.347095882461797],0.0,0.347095882461797,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.122023873927535,GGA_U,Mg-Mn-O-Si,0.00513071879166,-3.011844112668105,3.101,4,Orthorhombic,mmm,Pbca,oxide,None,Mg,Mn,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1041848,MgV2O4,2.064736585868008,0.028260741307958404,Octahedron,1,2e,1,[0.26986353445662997],0.0,0.26986353445662997,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0958443838215346,GGA_U,Mg-O-V,0.048824226666663,-2.652839063571429,1.0888,3,Orthorhombic,mmm,Imma,oxide,None,Mg,V,None,None,None,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1041862,MgCr(SiO3)2,1.6757180120832913,0.44516672621758424,Octahedron,1,8c,1,[0.38707384305817405],0.0,0.38707384305817405,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1213016901904727,GGA_U,Cr-Mg-O-Si,0.021448470777775,-2.9781102379999993,2.372,4,Orthorhombic,mmm,Pbca,oxide,None,Mg,Cr,None,None,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041866,MgV(SiO3)2,1.6298103544305256,0.46064091132650037,Octahedron,1,8c,1,[0.286923031900225],0.0,0.286923031900225,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1044616265514313,GGA_U,Mg-O-Si-V,0.019966107791665,-3.010163520250001,2.3372,4,Orthorhombic,mmm,Pbca,oxide,None,Mg,V,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041887,MgSi2NiO6,1.6248096110424224,0.48747685367390214,Octahedron,1,8c,1,[0.534747037214946],0.0,0.534747037214946,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1170525426752635,GGA_U,Mg-Ni-O-Si,0.015691301291662,-2.830690812124999,3.937499999999999,4,Orthorhombic,mmm,Pbca,oxide,None,Mg,Ni,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041914,MgMn2O4,1.4146482621203158,0.610712210039341,Octahedron,1,2c,1,[1.065185538529741],0.0,1.065185538529741,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0868865740363365,GGA_U,Mg-Mn-O,0.046921899999994,-2.290078405837439,0.08069999999999901,3,Orthorhombic,mmm,Imma,oxide,None,Mg,Mn,None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1042011,MgCoP2O7,2.0847759721865478,0.05220002870681684,Octahedron,1,4i,1,[2.800474910694579],0.0,2.800474910694579,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.123817053720526,GGA_U,Co-Mg-O-P,0.022240177613642,-2.60233359038961,2.752799999999999,4,Triclinic,-1,P-1,oxide,None,Mg,Co,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1042026,MgMnP2O7,2.3287953920947966,-0.18074584330473806,Octahedron,1,4i,1,[2.196479338828132],0.0,2.196479338828132,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1223689511490105,GGA_U,Mg-Mn-O-P,0.0015305761363730002,-2.77922274747425,1.8588,4,Triclinic,-1,P-1,oxide,None,Mg,Mn,None,None,None,"O, P",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1042037,MgFeP2O7,2.6757722933925736,-0.49212639759071736,Octahedron,1,4i,1,[2.438139890593212],0.0,2.438139890593212,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.1219858715468867,GGA_U,Fe-Mg-O-P,0.0,-2.680121119707792,4.2706,4,Triclinic,-1,P-1,oxide,None,Mg,Fe,None,None,None,"O, P",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1042039,MgCrP2O7,3.9479528493964295,-1.6505502797569107,Octahedron,1,2i,1,[2.015485515611769],0.0,2.015485515611769,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1261389193681057,GGA_U,Cr-Mg-O-P,0.0,-2.758850699025973,3.1611000000000002,4,Triclinic,-1,P-1,oxide,None,Mg,Cr,None,None,None,"C, O, P",None,None,None,None,B < -1,Negative B
mp-1042060,MgNiP2O7,2.124842630050949,0.003765372820399615,Octahedron,1,4i,1,[2.707577210542404],0.0,2.707577210542404,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1161669973345143,GGA_U,Mg-Ni-O-P,0.002496988750007,-2.601712412662337,3.8079,4,Triclinic,-1,P-1,oxide,None,Mg,Ni,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1042238,Mg(BiO2)2,1.3855653944017408,0.7226742471122887,Octahedron,1,2i,1,[1.245428153149962],0.0,1.245428153149962,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.1835969679546388,GGA,Bi-Mg-O,0.046655365000002,-1.994095265714285,2.0669,3,Monoclinic,2/m,C2/m,oxide,None,Mg,None,None,Bi,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1042395,Mg2Ti3O8,1.889595814438748,0.18189743399824057,"Tetrahedron, Octahedron",2,2b,1,"[0.815827068024161, 0.205092311702558]",0.0,0.5104596898633595,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0669358371065902,GGA,Mg-O-Ti,0.044405029230862,-3.355213158846154,2.6527000000000003,3,Hexagonal,6mm,P6_3mc,oxide,None,Mg,Ti,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042399,MgCuAs2O7,2.3240902413509827,-0.1579752655269345,Octahedron,1,4e,1,[3.581008997244056],0.0,3.581008997244056,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1380773988928525,GGA,As-Cu-Mg-O,0.014152689393934001,-1.8060128827272721,0.043899999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1042428,MgBi2O5,2.3403172376229158,-0.12313597954964131,Trigonal prism,1,8c,1,[4.196231123252181],0.0,4.196231123252181,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.176979186250647,GGA,Bi-Mg-O,0.028604813645844003,-1.835202140937501,0.433899999999999,3,Orthorhombic,mmm,Pbca,oxide,None,Mg,None,None,Bi,B,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1042442,Mg2Sn3O8,1.8900849488024054,0.2353555550813741,"Tetrahedron, Octahedron",2,2b,1,"[0.41285583540818505, 0.9798100084367821]",0.0,0.6963329219224836,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.1160753405875825,GGA,Mg-O-Sn,0.04372834115384,-2.362877446923077,1.9433999999999991,3,Hexagonal,6mm,P6_3mc,oxide,None,Mg,None,None,Sn,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042694,Mg2Mn3O8,1.8185019643390237,0.2108545872003144,"Tetrahedron, Octahedron",2,2b,1,"[0.9468168210759811, 0.071630444754676]",0.0,0.5092236329153286,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.019838518734185,r2SCAN,Mg-Mn-O,0.018262420384616,-2.227761069137932,1.1612,3,Hexagonal,6mm,P6_3mc,oxide,None,Mg,Mn,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042707,Mg2V3O8,1.86423127222509,0.19973277124097735,"Tetrahedron, Octahedron",2,2b,1,"[0.9164493335028521, 0.08615962272053501]",0.0,0.5013044781116935,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0621229227841433,GGA_U,Mg-O-V,0.0495081573077,-2.662542940384615,1.4555999999999991,3,Hexagonal,6mm,P6_3mc,oxide,None,Mg,V,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042722,MgCoAs2O7,1.99529777348137,0.14675821654903812,Octahedron,1,4e,1,[3.775312329674433],0.0,3.775312329674433,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.144512426412051,GGA_U,As-Co-Mg-O,0.013756844848506,-1.923150231136364,2.0853,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042753,Mg2Co3O8,1.8387868754718713,0.17526407134412952,"Tetrahedron, Octahedron",2,2b,1,"[1.162389422347711, 0.006716036350822001]",0.0,0.5845527293492665,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0126766616085643,r2SCAN,Co-Mg-O,0.014482778653848002,-1.701694818076923,0.0,3,Hexagonal,6mm,P6_3mc,oxide,None,Mg,Co,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042773,MgMnAs2O7,2.13987814722146,0.019705340262304076,Octahedron,1,4e,1,[3.0771143210094882],0.0,3.0771143210094882,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.150933693264736,GGA_U,As-Mg-Mn-O,0.01831349924242,-2.083152737311912,1.4717,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Mn,None,None,As,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1042809,MgFeAs2O7,2.0579784883146384,0.09444792226848568,Octahedron,1,4e,1,[3.357980927773948],0.0,3.357980927773948,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.150112276857683,GGA_U,As-Fe-Mg-O,0.006600408409066,-1.9848618138636351,1.911499999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Fe,None,None,As,O,F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1042817,MgNiAs2O7,2.3774013262485907,-0.2041779605198692,Octahedron,1,4e,1,[3.783738187695557],0.0,3.783738187695557,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1379026218523047,GGA_U,As-Mg-Ni-O,0.015062525909084001,-1.911130267045453,2.642299999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Ni,None,None,As,"N, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1042980,MgSn2O5,1.6099980393374325,0.4801930502122954,Octahedron,1,2c,1,[6.787021989809963],1.0,6.787021989809963,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.1516950209712484,GGA,Mg-O-Sn,0.031472742499994,-2.319047336249999,1.7832999999999992,3,Orthorhombic,mmm,Cmcm,oxide,None,Mg,None,None,Sn,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
