material_id,chem_formula,R$_0$,B,Zr_chemenv,num_Zr_chemenvs,Zr_wyckoff,num_Zr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zr_sites,num_CN_env,num_charge_states,ZrX_coordn,ZrO_coordn,mean_coordn_Zr-X,min_coordn_Zr-X,max_coordn_Zr-X,mean_coordn_Zr-O,min_coordn_Zr-O,max_coordn_Zr-O,mean_Zr_charge,min_Zr_charge,max_Zr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZrO_BondL
mp-2714873,Na6MgZr7(PO4)12,1.9048791754813064,0.4683082492273945,Octahedron,1,1a,1,"[0.099403499308162, 0.08140296068373801, 0.10491406550581, 0.10586226377616201, 0.10633979385487001, 0.105731977992256, 0.124281672038101, 0.101856939328198, 0.086279234227865, 0.110725806827747, 0.19444126953245602, 0.19528133084503702, 0.17735092194459, 0.093603284124918, 0.08728118191844701, 0.096403968662657, 0.090856984927937, 0.193221536119198, 0.20852753928259601, 0.216985927235737, 0.22349190822315101]",0.0,0.1335354317314111,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Zr,0.008481150213961,-3.095937562103471,3.6707,5,Triclinic,1,P1,phosphate,Na,Mg,Zr,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.095545367583703
mp-2714886,Na2Mg5Zr3(SO4)12,1.8999893683543327,0.4736215806890703,Octahedron,1,1a,1,"[0.032001110853012, 0.065466633151741, 0.036736876401431, 0.055179223882255005, 0.040416066180288, 0.025063588595038003, 0.019897637364107, 0.027883199126085, 0.031542097986147]",0.0,0.037131825948900445,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Zr,0.0,-2.400216970729886,2.9207,5,Triclinic,1,P1,sulfate,Na,Mg,Zr,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0931225280200842
mp-2714895,Na3Zr3Sc(PO4)6,1.94400655862783,0.4313078056031648,Octahedron,1,1a,1,"[0.06789696330061601, 0.087044502424045, 0.100703733193961, 0.114947014923999, 0.16210645797980502, 0.062426092677846004, 0.075587823892183, 0.13230881805831002, 0.154916389338481]",0.0,0.10643753286547179,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.014103784144142,-3.127305916585453,4.055300000000001,5,Triclinic,1,P1,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1196254730287687
mp-2714899,Na7Zr2Sc2Si3(PO8)3,1.7751448411863675,0.8069974903926838,Octahedron,1,1a,1,"[0.264643818493631, 0.25658862822225603, 0.26611793003751705, 0.25958956572999403, 0.20214214028066102, 0.26580719284001103]",0.0,0.2524815459340117,A2B2C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Zr,0.022037505497968,-3.075091553583344,4.2916,6,Triclinic,1,P1,oxide,Na,,"Sc, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1038847058978276
mp-2714936,Na8ZrZn3(PO4)6,1.5516571482846004,1.341518455096108,Octahedron,1,"1a, 1c",2,"[0.350111914907868, 0.12928627779499702, 0.238356748122618]",0.0,0.23925164694182768,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.049871148273815,-2.595922260687896,2.988799999999999,5,Trigonal,3,P3,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,B > 1,Positive B,2.0966425944674985
mp-2714954,Na7Zr3ZnSi3(PO8)3,1.741565374382174,0.8966466437134585,Octahedron,1,1a,1,"[0.20534217836003402, 0.21699082833141703, 0.22862137792644502, 0.24398266698989501, 0.26307022355718, 0.332686144412077, 0.292371514776434, 0.325091714469949, 0.289357573528331]",0.0,0.26639046915019576,AB3C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zn-Zr,0.042538760203253,-2.929580051957328,3.8181,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1080689677259676
mp-2714994,Na7Zr2Al2Si3(PO8)3,1.7896182581450002,0.7665471360642986,Octahedron,1,1a,1,"[0.5388056296522511, 0.49881715427358503, 0.32111551473690103, 0.276914939500685, 0.21270048020286503, 0.28339621497086204]",0.0,0.3552916555561915,A2B2C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Si-Zr,0.048143846483736,-2.983436491713425,4.0963,6,Triclinic,1,P1,oxide,Na,,Zr,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.101881294386063
mp-2715012,Na6Mg7Zr(SO4)12,1.798712276543898,0.7242628202461867,Octahedron,1,1a,1,"[0.13307400330680802, 0.13703126424977802, 0.11953315050507302]",0.0,0.1298794726872197,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Zr,0.0,-2.359257938062286,3.3357,5,Triclinic,1,P1,sulfate,Na,Mg,Zr,,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0925514098052687
mp-2715028,Na7Zr2Ga2Si3(PO8)3,1.801239868667022,0.7260796771076892,Octahedron,1,1a,1,"[0.43000279819757004, 0.37723909180749404, 0.30327710612833503, 0.24959469317304503, 0.19784817529756402, 0.25610890324317304]",0.0,0.3023451279745302,A2B2C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Si-Zr,0.04719438601626,-2.835221771591474,3.9425,6,Triclinic,1,P1,oxide,Na,,Zr,,Ga,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.097020156903311
mp-2715029,Na5Mg2Zr2P5SO24,1.8146829735409,0.7200473480779586,Octahedron,1,1a,1,"[0.15430242718154902, 0.25573309671495503, 0.1327587457253, 0.28126040851295503, 0.17827827174389202, 0.344428638134456]",0.0,0.22446026466885116,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Zr,0.030775168333328,-2.856177469126774,3.505099999999998,6,Triclinic,1,P1,oxide,Na,Mg,Zr,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1086104411492848
mp-2715046,Na8Ca3Zr(PO4)6,1.9501213374102992,0.4125624386017798,Octahedron,1,"1a, 1c",2,"[0.36072218735549305, 0.177721292434896, 0.45417767198714504]",0.0,0.330873717259178,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Zr,0.022938395456344,-2.894992960052975,2.9874,5,Trigonal,3,P3,phosphate,Na,Ca,Zr,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.118517076018516
mp-2715092,Na8Mg3Zr(PO4)6,1.5535595123436845,1.3373348811848689,Octahedron,1,"1a, 1c",2,"[0.40761398207916905, 0.147002059684499, 0.21674266831574301]",0.0,0.25711957002647035,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Zr,0.007024218194445,-2.828915828981547,2.7285999999999992,5,Trigonal,3,P3,phosphate,Na,Mg,Zr,,,,"N, O, P",,,,,B > 1,Positive B,2.0968475111627347
mp-2715120,Na6Ca7Zr(SO4)12,1.8328871400347573,0.684468770246684,Octahedron,1,1a,1,"[0.122825642805616, 0.157810267702959, 0.140989586195054]",0.0,0.140541832234543,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Zr,0.017847653918924,-2.477180760201927,3.4169,5,Triclinic,1,P1,sulfate,Na,Ca,Zr,,,,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1105842449826415
mp-2715121,Na7Zr2In2Si3(PO8)3,1.8280631927828768,0.6763244894520921,Octahedron,1,1a,1,"[0.30214297114291805, 0.256606223918786, 0.31158786945586103, 0.263713801607027, 0.19848371043880803, 0.27087502599378305]",0.0,0.2672349337595305,A2B2C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Zr,0.026393113800813,-2.820457328623994,3.6567,6,Triclinic,1,P1,oxide,Na,,Zr,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1038099926770277
mp-2715138,Na5Ca2Zr2P5SO24,1.840919085793812,0.7003984792450468,Octahedron,1,1a,1,"[0.305517112584271, 0.5533996931221601, 0.5053175369967661, 0.405992073300031, 0.07340215531972101, 0.48660079990418803]",0.0,0.38837156187118954,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-S-Zr,0.040824550128204,-2.9051056770754933,3.4044,6,Triclinic,1,P1,oxide,Na,Ca,Zr,,,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.126996717865145
mp-2715147,Na6ZrZn7(SO4)12,1.8006290107233247,0.7150652824591907,Octahedron,1,1a,1,"[0.10659074692801, 0.11010274211797101, 0.094598562030657]",0.0,0.10376401702554601,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Zn-Zr,0.014527215050669,-2.035104966553278,3.4384,5,Triclinic,1,P1,sulfate,Na,,"Zn, Zr",,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0907378838176722
mp-2715193,Na2ZrTaSi2PO12,1.908619165672052,0.4276134844927963,Octahedron,1,6a,1,[0.19078284665404002],0.0,0.19078284665404002,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zr,0.037487377596487,-3.122658875775517,3.5700000000000003,6,Monoclinic,m,Cc,oxide,Na,,"Zr, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.084848646040039
mp-2715227,Na3ZrInSi(PO6)2,1.841965071005712,0.6695945732375735,Octahedron,1,2a,1,"[0.312243132808871, 0.34514714778813904, 0.256726776619556]",0.0,0.3047056857388553,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Zr,0.03396841958333,-2.816632500421182,3.7413,6,Monoclinic,m,Cc,oxide,Na,,Zr,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1149879318736495
mp-2715235,Na6MgZr3Si2(PO6)4,1.8189457213583584,0.7153660825347161,Octahedron,1,1a,1,"[0.491167751623364, 0.255994638788595, 0.25927326936156203, 0.436547276939841, 0.42538203669164104, 0.45009031227258106, 0.163819473455141, 0.22923302781497001, 0.29429095817446405]",0.0,0.33397763834690664,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Zr,0.018384227395831,-3.023151183962849,3.610799999999999,6,Triclinic,1,P1,oxide,Na,Mg,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.111451145018924
mp-2715246,Na6CaZr3Si2(PO6)4,1.825535035611893,0.7175559725914468,Octahedron,1,2a,1,"[0.42225383451805404, 0.517640461395524, 0.8234794006000341]",0.0,0.5877912321712041,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Si-Zr,0.026141672354172,-3.044090696921182,4.1168,6,Triclinic,1,P1,oxide,Na,Ca,Zr,,,Si,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.118946835982872
mp-2715256,Na3ZrZn(PO4)3,1.7310806114321728,0.9287779473345678,Octahedron,1,2a,1,"[0.263597873463073, 0.21826161067132302, 0.26075726132237403]",0.0,0.24753891515225668,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.041663150041677,-2.760511356486659,3.9335,5,Monoclinic,m,Cc,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.108377898163922
mp-2715268,Na3ZrTa(SiO4)3,1.7226984988224436,0.9230849604470176,Octahedron,1,2a,1,"[0.338830083178484, 0.30749458997005, 0.341727247536355]",0.0,0.32935064022829635,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta-Zr,0.022037442958334,-3.12498223399023,3.792,5,Monoclinic,m,Cc,silicate,Na,,"Zr, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0984029672859945
mp-2715270,Na3ZrInSi(PO6)2,1.8659816911254268,0.624633832518068,Octahedron,1,4a,1,[0.723955228598804],0.0,0.723955228598804,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Zr,0.036335392999998,-2.814265527004515,3.7489,6,Monoclinic,m,Cc,oxide,Na,,Zr,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.121689204527066
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.8486682320774968,0.639800923726459,Octahedron,1,1a,1,"[0.475181572159217, 0.25456443259986, 0.23774015075259503, 0.36294796179307004, 0.36370341200209505, 0.470742469395434, 0.13247278221400302, 0.233350761135788, 0.273205638234622]",0.0,0.3115454644762983,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zn-Zr,0.032181737479166,-2.942802350504516,3.6668,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1106556577888846
mp-2715300,Na3HfZrSi2PO12,1.769685454769822,0.8453433710358157,Octahedron,1,1a,1,"[0.380839921690509, 0.5435389183169991, 0.490749057075875, 0.344744510379281, 0.534343830746636, 0.36280450393709]",0.0,0.4428367903577317,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Zr,0.007855245729167,-3.169319047772374,4.471999999999999,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.114842351216931
mp-2715323,Na6CaZr3Si2(PO6)4,1.8552689490973608,0.6442796873635904,Octahedron,1,1a,1,"[0.404405927704996, 0.350230565677337, 0.40292579423088204, 0.47814727637380905, 0.578270826838707, 0.736524446888506, 0.09335754385542701, 0.38362354975447804, 0.37171000272762905]",0.0,0.4221328815613079,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Si-Zr,0.024034620437506,-3.046197748837849,3.5844,6,Triclinic,1,P1,oxide,Na,Ca,Zr,,,Si,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1191480561123655
mp-2715328,Na3CaZr(PO4)3,1.761579103699885,0.9378533657763466,Octahedron,1,4a,1,[0.7887474099174691],0.0,0.7887474099174691,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Zr,0.031053638458335,-2.961617430653325,3.7761,5,Monoclinic,m,Cc,phosphate,Na,Ca,Zr,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1430371485965978
mp-2715334,Na3ZrZn(PO4)3,1.7927798020064962,0.7876762737312435,Octahedron,1,4a,1,[0.43617396434426303],0.0,0.43617396434426303,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.042534180000011,-2.759640326528325,3.8968,5,Monoclinic,m,Cc,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.113366774821042
mp-2715349,Na3ZrNb(SiO4)3,1.7284175058328906,0.9105134564283396,Octahedron,1,4a,1,[0.265715328104957],0.0,0.265715328104957,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Si-Zr,0.030082546874995,-3.062394747331897,2.947199999999999,5,Monoclinic,m,Cc,silicate,Na,,"Zr, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0989954488051197
mp-2715355,Na3ZrScSi(PO6)2,1.807056506476917,0.7365824771858648,Octahedron,1,2a,1,"[0.327016990172942, 0.32659521361842603, 0.252527247484342]",0.0,0.3020464837585701,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Zr,0.02688869125,-3.082021378921182,4.0539,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1074211157248905
mp-2715387,Na3YZrSi(PO6)2,1.812712939694417,0.7949323065460343,Octahedron,1,2a,1,"[0.345715986827958, 0.35144488637362803, 0.312411467559125]",0.0,0.3365241135869037,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Y-Zr,0.044358366791665,-3.079012484254515,3.6818,6,Monoclinic,m,Cc,oxide,Na,,"Y, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.136872864225489
mp-2715410,Na3ZrNb(SiO4)3,1.7558796099982945,0.8429311297980622,Octahedron,1,2a,1,"[0.29358372598936805, 0.28521867554809804, 0.28560836140633]",0.0,0.28813692098126537,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Si-Zr,0.033079127916661,-3.05939816629023,2.8732,5,Monoclinic,m,Cc,silicate,Na,,"Zr, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.098960441094733
mp-2715417,Na3YZrSi(PO6)2,1.8602765270351256,0.6746793241805958,Octahedron,1,4a,1,[0.8475763611147671],0.0,0.8475763611147671,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Y-Zr,0.040724130499999,-3.082646720546182,3.9616,6,Monoclinic,m,Cc,oxide,Na,,"Y, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.136471496618736
mp-2715424,Na6Zr3ZnSi2(PO6)4,1.8331740834885049,0.6853505809979801,Octahedron,1,2a,1,"[0.358871405127123, 0.33532089045837105, 0.47421813267406304]",0.0,0.3894701427531857,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zn-Zr,0.035963905437499,-2.939020182546182,4.1366,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1133661368504173
mp-2715444,Na3MgZr(PO4)3,1.7444676376696164,0.9050673638481956,Octahedron,1,4a,1,[0.46004539122688304],0.0,0.46004539122688304,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Zr,0.007972118499997,-2.927305034778324,3.9846,5,Monoclinic,m,Cc,phosphate,Na,Mg,Zr,,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.112831891419049
mp-2715445,Na3MgZr(PO4)3,1.72528661765558,0.9447992726442488,Octahedron,1,2a,1,"[0.322418442115228, 0.262050355228229, 0.31883272124501805]",0.0,0.30110050619615836,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Zr,0.008449671291662,-2.926827481986659,4.0712,5,Monoclinic,m,Cc,phosphate,Na,Mg,Zr,,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1090640916964634
mp-2715450,Na6MgZr3Si2(PO6)4,1.8396971173080992,0.6835145176996369,Octahedron,1,2a,1,"[0.421636605980275, 0.359512430815189, 0.528379412253259]",0.0,0.43650948301624104,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Zr,0.022199383562497,-3.019336027796183,4.1183,6,Triclinic,1,P1,oxide,Na,Mg,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1191416259390183
mp-2715468,Na3HfZrSi2PO12,1.793422622822607,0.7858132376798489,Octahedron,1,1a,1,"[0.390331082948401, 0.40872732433333603, 0.409512122227757, 0.39708037212468306]",0.0,0.4014127254085442,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Zr,0.005706109937502,-3.171468183564039,4.4903,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1153511747149043
mp-2715471,Na3CaZr(PO4)3,1.816408125197748,0.8070835409805126,Octahedron,1,2a,1,"[0.5498280569584441, 0.513430906672328, 0.567864411825424]",0.0,0.543707791818732,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Zr,0.030762781041668,-2.961908288069992,3.7604,5,Monoclinic,m,Cc,phosphate,Na,Ca,Zr,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1444015708782493
mp-2715472,Na3ZrScSi(PO6)2,1.8585933245121888,0.6267598633138682,Octahedron,1,4a,1,[0.5270957621394481],0.0,0.5270957621394481,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Zr,0.023958575,-3.084951495171181,4.0502,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1151764500758787
