material_id,chem_formula,R$_0$,B,In_chemenv,num_In_chemenvs,In_wyckoff,num_In_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_In_sites,num_CN_env,num_charge_states,mean_coordn_In-X,min_coordn_In-X,max_coordn_In-X,mean_coordn_In-O,min_coordn_In-O,max_coordn_In-O,mean_In_charge,min_In_charge,max_In_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_InO_BondL,InX_coordn,InO_coordn
mp-17966,KInP2O7,2.0577269814814008,0.1564590934243447,Octahedron,1,4e,1,[0.2672311083570262],0.0,0.2672311083570262,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-K-O-P,0.0,-2.608915814154761,3.844700000000001,4,Monoclinic,2/m,P2_1/c,oxide,K,,,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1662940603271714,[6.0],[6.0]
mp-19956,Ba2InO3F,2.1051175377933653,0.0633116736407292,Octahedron,1,2c,1,[0.8904416660618667],0.0,0.8904416660618667,ABC2D3,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-F-In-O,0.0,-2.864597325952381,2.0466999999999995,4,Tetragonal,4/mmm,P4/nmm,fluoride,,Ba,,,In,B,O,"F, I",,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.144801426331844,[6.0],[5.0]
mp-20105,LiIn(MoO4)2,2.694792349650523,-0.6335739174415851,Octahedron,1,2e,1,[0.6525730399508327],0.0,0.6525730399508327,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Li-Mo-O,0.0219600414062499,-2.0482068225000005,2.827,4,Monoclinic,2/m,C2/c,oxide,Li,,Mo,,In,,O,I,,,,"B $\in$ [-1, -0.1]",Negative B,2.2076860126425264,[6.0],[6.0]
mp-20222,Sr2NbInO6,2.1633163522544034,0.035415194042678,Octahedron,1,2a,1,[0.022652357178282474],0.0,0.022652357178282474,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Nb-O-Sr,0.0,-2.983586746833334,3.2116,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Nb,,In,,"N, O, S",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.187918092636455,[6.0],[6.0]
mp-20352,Ba3In2O6,1.9287649953655328,0.397657114897694,Square pyramid,1,2e,1,[0.8296221172539632],0.0,0.8296221172539632,A2B3C6,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Ba-In-O,0.0,-2.499550458030303,0.8820000000000001,3,Tetragonal,4/mmm,I4/mmm,oxide,,Ba,,,In,B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.132659118209169,[5.0],[5.0]
mp-20546,Ba2In2O5,1.951053176588322,0.4197588015717401,"Tetrahedron, Octahedron",2,"2a, 2b",2,"[1.5115944001064292, 0.30823556782136036]",0.0,0.9099149839638948,A2B2C5,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Ba-In-O,0.0,-2.420001497314816,0.919,3,Orthorhombic,mm2,Ima2,oxide,,Ba,,,In,B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.154988822564736,"[4.0, 6.0]","[4.0, 6.0]"
mp-20678,NaIn(WO4)2,2.697902991541009,-0.6457762449260436,Octahedron,1,2f,1,[0.624950714112607],0.0,0.624950714112607,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Na-O-W,0.0,-2.17790054900383,3.4845,4,Monoclinic,2/m,P2/c,oxide,Na,,W,,In,,"N, O",I,,,,"B $\in$ [-1, -0.1]",Negative B,2.204311338742843,[6.0],[6.0]
mp-21274,VIn2O5,2.420511474871432,-0.2571945274978645,Octahedron,1,4c,1,"[2.1383817706494948, 1.8373719048636379]",0.0,1.9878768377565663,AB2C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-O-V,0.0443887128125002,-2.1451397722916656,0.197,3,Orthorhombic,mmm,Pnma,oxide,,,V,,In,,O,I,,,,"B $\in$ [-1, -0.1]",Negative B,2.238675528349712,[6.0],[6.0]
mp-21445,Ba3In2O5F2,1.9573778588779305,0.2880616503930086,Octahedron,1,2e,1,[0.5295232879854405],0.0,0.5295232879854405,A2B2C3D5,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-F-In-O,0.020119398750003,-2.8358777529861103,1.5869000000000004,4,Tetragonal,4/mmm,I4/mmm,fluoride,,Ba,,,In,B,O,"F, I",,,,"B $\in$ [0.1, 0.5]",Positive B,2.1379425989268226,[6.0],[5.0]
mp-21617,In2Cu2O5,2.0663578397799336,0.2242117160272253,Octahedron,1,4a,1,"[1.487337596776249, 1.3086398628959615]",0.0,1.3979887298361051,A2B2C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-In-O,0.0455803536111059,-1.3385644509722237,0.1949999999999994,3,Orthorhombic,mm2,Pna2_1,oxide,,,Cu,,In,,"C, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2215108820543263,[6.0],[6.0]
mp-21699,BaLa2In2O7,2.5784682146799534,-0.5427336466302588,Octahedron,1,8j,1,[0.406540874384351],0.0,0.406540874384351,AB2C2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-In-La-O,0.0057229989583236,-2.9305651323611106,2.4620000000000006,4,Tetragonal,4/mmm,P4_2/mnm,oxide,,Ba,,,In,B,O,I,,La,,"B $\in$ [-1, -0.1]",Negative B,2.1982888446490496,[6.0],[6.0]
mp-22189,In6TeO12,1.523888946947595,1.0595080706487523,Square-face capped trigonal prism,1,6f,1,[4.136965959210002],0.0,4.136965959210002,AB6C12,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,In-O-Te,0.0103298710526305,-1.8990640092982447,1.0099,3,Trigonal,-3,R-3,oxide,,,,,In,Te,O,I,,,,B > 1,Positive B,2.274659370836825,[7.0],[7.0]
mp-22355,Sr2InSbO6,2.15723827601904,0.0467399278001785,Octahedron,1,2b,1,[0.026828226099219303],0.0,0.026828226099219303,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-O-Sb-Sr,0.0,-2.583106877333333,2.0177,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,In,Sb,"O, S",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1897064904221346,[6.0],[6.0]
mp-22402,BaInCo4O7,2.133410337930035,0.1010489250558681,Octahedron,1,2b,1,[0.003680120467812341],0.0,0.003680120467812341,ABC4D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ba-Co-In-O,0.0390522385576845,-1.6539678491666665,0.0,4,Hexagonal,6mm,P6_3mc,oxide,,Ba,Co,,In,B,"C, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.203607985697244,[6.0],[6.0]
mp-22443,VInO4,2.08684690151244,0.1130912925652856,Octahedron,1,2a,1,[0.5512622983338209],0.0,0.5512622983338209,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,In-O-V,0.0,-2.213257416111111,2.9684,3,Orthorhombic,mmm,Cmcm,oxide,,,V,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.167383754257702,[6.0],[6.0]
mp-22512,Sr2In2O5,2.029553715588006,0.2802606290356487,"Tetrahedron, Octahedron",2,"2a, 2b",2,"[0.6166477424963573, 0.16777616827100733]",0.0,0.39221195538368236,A2B2C5,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-O-Sr,0.0290245105555495,-2.483501671203703,0.9973,3,Orthorhombic,mm2,Ima2,oxide,,Sr,,,In,,"O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.158785230191506,"[4.0, 6.0]","[4.0, 6.0]"
mp-22569,InPO4,1.870638056469483,0.4311286396568571,Octahedron,1,4a,1,[1.7202559860926958],0.0,1.7202559860926958,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",R2SCAN,In-O-P,0.0061057241666659,-2.2765515196626978,2.7323000000000004,3,Orthorhombic,mmm,Pnma,phosphate,,,,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1776571898989823,[6.0],[6.0]
mp-22804,Na3In2(AsO4)3,1.9155376384314848,0.3632320678242359,Octahedron,1,4f,1,[1.3196963947183447],0.0,1.3196963947183447,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,As-In-Na-O,0.0,-1.9727326129985627,2.3697,4,Monoclinic,2/m,C2/c,oxide,Na,,,,In,As,"N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1686571483531067,[6.0],[6.0]
mp-2712649,Na2TaIn3P4(SO12)2,1.940420451458788,0.2855392715131293,Octahedron,1,1a,1,"[0.2976847342078908, 0.22794477860689352, 0.7955084718509349, 0.38908282151110946, 0.3134725066926242, 0.4289989935701549, 0.33472506570625354, 0.20916708686515967, 0.26571508247332204]",0.0,0.3624777268315936,AB2C2D3E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Ta,0.0173698632870342,-2.4535579869536126,2.7924,6,Triclinic,1,P1,oxide,Na,,Ta,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.143909494861396,[6.0],[6.0]
mp-2712685,NaHfInP2SO12,1.8855767991466137,0.3503714681793627,Octahedron,1,6a,1,[0.36649161943566155],0.0,0.36649161943566155,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-In-Na-O-P-S,0.02371712638889,-2.6793329283239817,3.9554,6,Monoclinic,m,Cc,oxide,Na,,Hf,,In,,"H, N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.135889783284568,[6.0],[6.0]
mp-2712728,Na3Ca2In2PS5O24,1.8906931597241807,0.4031951403992603,Octahedron,1,1a,1,"[0.6217137920400678, 0.7415280601102213, 0.4746678039459671, 0.38448850924813427, 0.4409739870350974, 0.37275230961243677]",0.0,0.5060207436653208,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Ca-In-Na-O-P-S,0.0316151233333341,-2.300758550034616,2.8066,6,Triclinic,1,P1,oxide,Na,Ca,,,In,,"C, N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.173772054343771,[6.0],[6.0]
mp-2712745,NaZrInP2SO12,1.884794667465901,0.3597238077740584,Octahedron,1,6a,1,[0.31399722619737025],0.0,0.31399722619737025,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Zr,0.0207596405092598,-2.6408131207313903,3.8543,6,Monoclinic,m,Cc,oxide,Na,,Zr,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1417896603991813,[6.0],[6.0]
mp-2712756,Na2NbIn3P4(SO12)2,1.9437459218891315,0.2913393216315459,Octahedron,1,1a,1,"[0.33320594672481607, 0.25594432613996365, 0.8575839876479249, 0.4097183799722427, 0.33356608836159435, 0.4307831936303067, 0.39362081284255723, 0.2533243414408952, 0.2952133351250059]",0.0,0.3958844902094785,AB2C2D3E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P-S,0.013330412222225,-2.422982148786946,2.1537,6,Triclinic,1,P1,oxide,Na,,Nb,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1513692074851942,[6.0],[6.0]
mp-2712772,NaInSnP2SO12,1.920742178518392,0.2933127927941196,Octahedron,1,6a,1,[0.3079737883387533],0.0,0.3079737883387533,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-Na-O-P-S-Sn,0.0277731143518504,-2.314859266194353,2.2722,6,Monoclinic,m,Cc,oxide,Na,,,,"In, Sn",,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1302943284109723,[6.0],[6.0]
mp-2712779,Na3Mg2In2PS5O24,1.909537023766768,0.3574899917576479,Octahedron,1,1a,1,"[0.36223543063421443, 0.4538798507024048, 0.7708187642617155, 0.5450704765656466, 0.5242070994095708, 0.4169386172119172]",0.0,0.5121917064642448,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-Mg-Na-O-P-S,0.0159645849584206,-2.2400766093138955,3.3014,6,Triclinic,1,P1,oxide,Na,Mg,,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1605270097631246,[6.0],[6.0]
mp-2712790,Na3MgInP2SO12,1.670893086365692,0.6965294577911709,Octahedron,1,6a,1,[0.863766049039753],0.0,0.863766049039753,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-Mg-Na-O-P-S,0.0429338591666832,-2.4869851467128483,3.462,6,Monoclinic,m,Cc,oxide,Na,Mg,,,In,,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1569421753734552,[6.0],[6.0]
mp-2712817,NaTiInP2SO12,1.9086826095924945,0.2885910459763827,Octahedron,1,6a,1,[0.3621572969858779],0.0,0.3621572969858779,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Ti,0.0347637375925913,-2.5533374881387974,2.1051,6,Monoclinic,m,Cc,oxide,Na,,Ti,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1148592000325523,[6.0],[6.0]
mp-2712839,Zr2In2SiS5O24,1.977851817489806,0.2470076005260576,Octahedron,1,1a,1,"[0.12965198930268315, 0.049598059305563276, 0.1790031539674817, 0.22757237979257272, 0.20313935599988814, 0.039334899742079994]",0.0,0.13804997301837815,AB2C2D5E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-S-Si-Zr,0.017034875294116,-2.336818450367647,3.0538000000000003,5,Triclinic,1,P1,oxide,,,Zr,,In,Si,"O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.157447505670346,[6.0],[6.0]
mp-2712841,TaIn3P2(SO6)4,1.981321115681645,0.2320404190358447,Octahedron,1,1a,1,"[0.11904348078792094, 0.2544002258642289, 0.4344356814694998, 0.17169701332570844, 0.2163776693275837, 0.17376910829464073, 0.17571992460593897, 0.14230356595249274, 0.0628405854455309]",0.0,0.19450969500817167,AB2C3D4E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-S-Ta,0.0272551246732071,-2.2210910671554616,2.9253,5,Triclinic,1,P1,oxide,,,Ta,,In,,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.146482054191553,[6.0],[6.0]
mp-2712871,Na3Nb3InSi3(PO8)3,1.931606750310604,0.307204715906048,Octahedron,1,1a,1,"[0.4393209292695414, 0.21984695346139663, 1.1527047741955994]",0.0,0.6039575523088457,AB3C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P-Si,0.0364962247522475,-2.856862646524321,2.3343000000000003,6,Triclinic,1,P1,oxide,Na,,Nb,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.14902764584523,[6.0],[6.0]
mp-2712877,NbIn3P2(SO6)4,1.9949494311630345,0.2170283244121744,Octahedron,1,1a,1,"[0.1085412308771032, 0.23861361120232563, 0.35186296846403886, 0.15249904893052366, 0.19455414830620793, 0.14986907744337546, 0.15392418935253419, 0.11081369318950952, 0.05835408525893786]",0.0,0.1687813392249507,AB2C3D4E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Nb-O-P-S,0.023378173921575,-2.18803075644958,2.3403,5,Triclinic,1,P1,oxide,,,Nb,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1494232585014736,[6.0],[6.0]
mp-2712889,Hf2In2SiS5O24,1.9705944230471049,0.2583530903410297,Octahedron,1,1a,1,"[0.1327829138005272, 0.05523535416786322, 0.22964267418903833, 0.31805698493201573, 0.26312570431166205, 0.04542059257979106]",0.0,0.17404403733014961,AB2C2D5E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-In-O-S-Si,0.0163726550980376,-2.3735711875245102,2.9231,5,Triclinic,1,P1,oxide,,,Hf,,In,Si,"H, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1584419069670533,[6.0],[6.0]
mp-2712894,InSnP(SO6)2,1.9418487933700752,0.2451789747153781,Octahedron,1,2a,1,"[0.10274888513767358, 0.12215168420557242, 0.10411294679471969]",0.0,0.10967117204598857,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",GGA,In-O-P-S-Sn,0.0324448601164206,-2.056799458508403,1.959,5,Monoclinic,m,Cc,oxide,,,,,"In, Sn",,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1180835196510825,[6.0],[6.0]
mp-2712898,Na14Ta5In3(SiO4)12,1.7113472544793322,0.6297640961242664,Octahedron,1,1a,1,"[0.8385798514866254, 0.580757963310248, 0.5532893162593232, 0.9043501330251976, 0.7628013436689673, 1.2811494286728682, 1.2920286370226421, 1.2029868518323863, 0.9532686465912491]",0.0,0.9299124635410563,A3B5C12D14E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-Si-Ta,0.0322207453861791,-2.878341611211101,3.2805,5,Triclinic,1,P1,silicate,Na,,Ta,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.149952356758784,[6.0],[6.0]
mp-2712905,Na3Nb2In2SiP5O24,1.9420497357142144,0.2446449965112902,Octahedron,1,1a,1,"[0.5079030073770674, 0.34584114037775915, 0.24591819629664172, 0.18321434420149893, 0.1524048538254759, 0.3447184329033135]",0.0,0.29666666249695944,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P-Si,0.0493403815765747,-2.6969561433518625,2.1767000000000003,6,Triclinic,1,P1,oxide,Na,,Nb,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.114557068353993,[6.0],[6.0]
mp-2712923,HfInP(SO6)2,1.939488825132037,0.2587399787237672,Octahedron,1,2a,1,"[0.12598105493838208, 0.10914592931519686, 0.10543694190391971]",0.0,0.11352130871916621,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-In-O-P-S,0.0278000497549024,-2.4599468682142853,3.8905,5,Monoclinic,m,Cc,oxide,,,Hf,,In,,"H, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.125470614326178,[6.0],[6.0]
mp-2712944,TiInP(SO6)2,1.9640397304932555,0.2036903371956791,Octahedron,1,2a,1,"[0.26677905746711383, 0.24762147746242033, 0.25114942665732376]",0.0,0.25518332052895265,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-S-Ti,0.0350399561764698,-2.3290018112535016,2.1697,5,Monoclinic,m,Cc,oxide,,,Ti,,In,,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.11045470763427,[6.0],[6.0]
mp-2712950,Ti2In2SiS5O24,1.982991537625325,0.2042923690784638,Octahedron,1,1a,1,"[0.06969624409299469, 0.08937039288783821, 0.2709915299238632, 0.44846243953573756, 0.3607071477643556, 0.0825734014742055]",0.0,0.22030019261316577,AB2C2D5E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-S-Si-Ti,0.0363083249754918,-2.260054418602941,2.0061,5,Triclinic,1,P1,oxide,,,Ti,,In,Si,"O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1315278509228084,[6.0],[6.0]
mp-2713016,Na3Ta3InSi3(PO8)3,1.925172985171092,0.3165157643026212,Octahedron,1,1a,1,"[0.4305263426085154, 0.24890364513420743, 1.3191116700018248]",0.0,0.6661805525815159,AB3C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Ta,0.0274419218918886,-2.9591730828846807,3.1096,6,Triclinic,1,P1,oxide,Na,,Ta,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1491837984212645,[6.0],[6.0]
mp-2713061,Na4Nb3InSi4(PO12)2,1.8976944538665657,0.3606020131914466,Octahedron,1,1a,1,"[0.45174916462633163, 0.6683503798514405, 0.8758367494684203]",0.0,0.6653120979820641,AB2C3D4E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P-Si,0.0466293372149095,-2.860741654249201,2.4376,6,Triclinic,1,P1,oxide,Na,,Nb,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.152533492436964,[6.0],[6.0]
mp-2713071,Na14Nb5In3(SiO4)12,1.711921315405667,0.6284315621420908,Octahedron,1,1a,1,"[0.8591269112599738, 0.6039709122243775, 0.5706329404920214, 0.9245478248531048, 0.7819183097959908, 1.2654022356593178, 1.2722632716932143, 1.1814218012320463, 0.9462850811710931]",0.0,0.9339521431534599,A3B5C12D14E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-Si,0.0412443449288622,-2.802802910763948,2.4529000000000005,5,Triclinic,1,P1,silicate,Na,,Nb,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.149626607013434,[6.0],[6.0]
mp-2713079,ZrInP(SO6)2,1.9432338770297093,0.2687141093044895,Octahedron,1,2a,1,"[0.12592216788121477, 0.10964774250573862, 0.1040208250966187]",0.0,0.11319691182785736,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-S-Zr,0.0227493446568605,-2.424255105567228,3.7386,5,Monoclinic,m,Cc,oxide,,,Zr,,In,,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1363863528324334,[6.0],[6.0]
