material_id,chem_formula,R$_0$,B,Co_chemenv,num_Co_chemenvs,Co_wyckoff,num_Co_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Co_sites,num_CN_env,num_charge_states,CoX_coordn,CoO_coordn,mean_coordn_Co-X,min_coordn_Co-X,max_coordn_Co-X,mean_coordn_Co-O,min_coordn_Co-O,max_coordn_Co-O,mean_Co_charge,min_Co_charge,max_Co_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CoO_BondL
mp-765840,Li4V3Co(PO4)4,2.2841235566984945,-0.1198626208690683,Octahedron,1,1b,1,[2.172769386261101],0.0,2.172769386261101,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P-V,0.047002768345235,-2.566085392210884,0.616699999999999,5,Monoclinic,m,Pm,phosphate,Li,,"V, Co",,,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1521996138753905
mp-766205,SrLiLa15(CoO8)4,0.6306200458062894,3.1861263558776,Octahedron,1,1a,1,"[0.29631858456409305, 0.31958223447801104, 1.254525695539795, 0.361978850114545]",0.0,0.558101341174111,ABC4D15E32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-Li-O-Sr,0.039393085989043,-3.15336382600629,0.8584,5,Triclinic,1,P1,oxide,Li,Sr,Co,,,,"C, O, S",,,La,,B > 1,Positive B,1.924880792702807
mp-766206,SrLi4La15(CoO8)4,1.626022620603671,0.6237418571421536,Octahedron,1,"1b, 1a, 2c",3,"[0.25812320499196, 1.158135054576612, 1.223177887105209]",0.0,0.8798120488912603,AB4C4D15E32,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-Li-O-Sr,0.025210059598217,-3.186298736041667,0.924199999999999,5,Monoclinic,2,C2,oxide,Li,Sr,Co,,,,"C, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,1.9569634782584209
mp-766225,Na3(CoO2)4,1.6510769973868118,0.4095954462411991,Octahedron,1,4e,1,"[0.570062310649694, 0.607958636481127]",0.0,0.5890104735654105,A3B4C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.25,3.25,3.25,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Na-O,0.001549543500008,-1.502138286275862,0.0,3,Orthorhombic,mmm,Pmmn,oxide,Na,,Co,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.90238766841821
mp-766451,LiCo2(PO4)2,1.809571282079776,0.2183601049492219,Tetrahedron,1,2a,1,"[0.9573111771148771, 0.49106841670733403, 0.350731112711192, 0.272800149347716]",0.0,0.5179777139702798,AB2C2D8,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.042285802884613,-2.231005159624542,0.341899999999999,4,Monoclinic,m,Pc,phosphate,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9184204041035442
mp-766459,LiCo2(PO4)2,1.798254218527768,0.2669118233117463,Tetrahedron,1,4a,1,"[0.275979022846682, 1.156750996710605]",0.0,0.7163650097786436,AB2C2D8,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.03664767980769,-2.236643282701465,0.5025000000000001,4,Orthorhombic,mm2,Pca2_1,phosphate,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9311377578936304
mp-766523,LiCo2(PO4)2,1.7858717816500012,0.2799383981240065,Tetrahedron,1,2a,1,"[1.8174481022402542, 0.159770488761024, 0.9384581884434561, 0.18229066291429902]",0.0,0.7744918605897584,AB2C2D8,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.027982297115382,-2.245308665393773,0.6804,4,Monoclinic,m,Pc,phosphate,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.924953562783525
mp-766563,Mn2V3Co(PO4)6,1.7444730279081142,0.2284301464487067,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-Mn-O-P-V,0.028938639861102,-2.521217580658868,0.0,5,Trigonal,3,R3,phosphate,,,"V, Mn, Co",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.010188173014484
mp-766567,Li12Co3NiP4(CO7)4,3.412721366481141,-1.1767468260225515,Octahedron,1,"1b, 1a",2,"[1.9908191406450992, 1.983198495329105, 1.9805752721433412]",0.0,1.9848643027058486,AB3C4D4E12F28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-Ni-O-P,0.044179027692308,-2.289843410164835,2.84,6,Monoclinic,m,Pm,oxide,Li,,"Co, Ni",,,,"C, N, O, P",,,,,B < -1,Negative B,2.108601533934577
mp-766589,Li5(CoO2)8,1.7269398976127512,0.3256825926302463,Octahedron,1,1a,1,"[0.446238709011802, 0.33836211274681804, 0.5160501261654941, 0.50576298901237, 0.45235693976296204, 0.502173423869396, 0.395850952380617, 0.566873391033859, 0.334070546798629, 0.437106663472681, 0.5493045796842561, 0.45922690440564706, 0.45326786183961404, 0.437402817844648, 0.44870447095321003, 0.334783928582831]",0.0,0.44859602609780214,A5B8C16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.38,3.38,3.38,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.031350225732758,-1.541109236609196,0.431,3,Triclinic,1,P1,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9146043121150174
mp-766681,Co15O28,1.8214138814438263,0.1813949006869354,Octahedron,1,"1c, 1a, 2i, 1h",4,"[0.8686342204310501, 0.8965173026885611, 0.7305138352898951, 0.722966382875422, 1.005472238019535, 0.788037065519918, 0.8824777876215151, 0.9655739114623961, 1.654089133280774]",0.0,0.9460313196876741,A15B28,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O,0.023970381727576,-1.08509475116279,0.4962,2,Triclinic,-1,P-1,oxide,,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9245119584564305
mp-766811,LiCoPO4,1.773312853227122,0.2904496450911354,Tetrahedron,1,4a,1,[0.05205908424735901],0.0,0.05205908424735901,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.048273519642843,-2.355816428639456,2.9644,4,Monoclinic,m,Cc,phosphate,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9773894485150483
mp-766880,LiCo2(PO4)2,1.8553476839670089,0.1453253941041043,Tetrahedron,1,1a,1,"[0.121852392380075, 0.5370701145792081, 0.34098715144114705, 0.299312140759709, 0.37520277218581605, 0.182583676915891, 0.39771421748940305, 0.6125666812400491, 0.5033437447171001, 0.29617131572346, 0.14585717015344402, 0.137513409066904]",0.0,0.3291812322210172,AB2C2D8,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.049400792692306,-2.22389016981685,0.3906,4,Triclinic,1,P1,phosphate,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.928241036468365
mp-767036,Li2Co(CO3)2,1.9649183509908243,0.1513349329179494,Octahedron,1,4a,1,[3.9777556897834323],0.0,3.9777556897834323,AB2C2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-O,0.04789585022727,-1.935710055833333,2.4818,4,Monoclinic,m,Pc,carbonate,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.132099390858622
mp-767053,Li2Co(CO3)2,1.9608703773171536,0.1507584250724014,Octahedron,1,2a,1,"[4.327188600213757, 3.870408521520058]",0.0,4.098798560866908,AB2C2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-O,0.044030452045451,-1.939575454015152,2.3937,4,Triclinic,1,P1,carbonate,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1275340157698426
mp-767791,Mg5Co19O32,1.9489626462632788,-0.0149050566656631,"Tetrahedron, Octahedron",2,"1a, 3b",2,"[0.697014372498526, 0.700749421516188, 0.000260445960828, 0.67832837222422, 0.6960901571673681, 0.6855213344311031, 0.689822351640142, 7.641835752904357e-06, 0.00016193815735300002, 0.67202641110946, 0.693562964365059]",0.0,0.5012314009914545,A5B19C32,2,3,2,"[6.0, 4.0, 6.0]","[6.0, 4.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,2.6666666666666665,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Mg-O,0.0,-1.657928673482142,0.0,3,Trigonal,3m,R3m,oxide,,Mg,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.935752667542506
mp-768110,Li2Ti3CoO8,1.9909939449846448,-0.0079608450789578,Tetrahedron,1,4a,1,[0.003046075900398],0.0,0.003046075900398,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-Ti,0.0,-2.982573306904761,2.4572,4,Cubic,23,P2_13,oxide,Li,,"Ti, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9854121897165742
mp-768354,Li4Mn5Co3O16,1.9633137458055991,-0.0566985478838915,Octahedron,1,"2b, 1a",2,"[0.605611307385287, 0.6713616709294511]",0.0,0.638486489157369,A3B4C5D16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.040241357837309,-1.842892699392447,0.0,4,Monoclinic,m,Cm,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9366636273880764
mp-768412,Li2CoSnO4,1.778193786536411,0.3395605448533169,Octahedron,1,2a,1,[0.22044798179305602],0.0,0.22044798179305602,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-O-Sn,0.022117388749997,-1.964355491458333,1.9029999999999991,4,Orthorhombic,mmm,Imma,oxide,Li,,Co,,Sn,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1518205727046062
mp-768616,LiCo2(SO4)3,1.7202094646662722,0.3521257997594056,Octahedron,1,4c,1,[0.44255461765109105],0.0,0.44255461765109105,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,1.0,1,1,Co2.50+-O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-S,0.038168960486111,-1.7601322028240731,0.0,4,Trigonal,-3m,R-3c,sulfate,Li,,Co,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0302545320787035
mp-768659,Li2Co2(SO4)3,1.7841703223871548,0.3084250834251801,Octahedron,1,4f,1,[0.89794902979998],0.0,0.89794902979998,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-S,0.036282792763158,-1.913031739166666,2.716199999999999,4,Monoclinic,2/m,C2/c,sulfate,Li,,Co,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.123512942000931
mp-768850,Na5LiCo2P2(CO7)2,1.4873413488106797,0.5946435564499006,Octahedron,1,1a,1,"[2.463268148010854, 2.091427706677366]",0.0,2.2773479273441097,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-Na-O-P,0.011431079711536,-2.234257085173677,2.6862,6,Triclinic,1,P1,oxide,"Li, Na",,Co,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.142263857946623
mp-769110,LiCo2(SO4)3,1.8960238493754968,0.173494098221395,Octahedron,1,4e,1,"[0.48085990604876805, 0.405419525839866]",0.0,0.443139715944317,AB2C3D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-S,0.012131626597223,-1.7861695367129622,0.4145,4,Monoclinic,2/m,P2_1/c,sulfate,Li,,Co,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0530726586311383
mp-769483,Li11(CoO4)2,2.0518913463269,-0.1942100019278721,Tetrahedron,1,"2b, 2a",2,"[1.404972413546669, 0.8730307215593691]",0.0,1.1390015675530192,A2B8C11,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.023964020595229,-1.913115221269842,0.2897,3,Orthorhombic,222,C222_1,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9564652148034067
mp-769507,Li10CoNi9O20,2.014499364249022,-0.2369520296140128,Octahedron,1,1a,1,[0.129905027424176],0.0,0.129905027424176,AB9C10D20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.008307472166666,-1.517547280333332,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9180369286750647
mp-769527,Li2MgCo13O28,1.7810332451563389,0.2731355982516041,Octahedron,1,"1a, 2i",2,"[0.9038338813376451, 0.69910641709343, 0.7621232270007811, 0.8036167756986881, 0.8131982429052591, 0.768501675719507, 0.8018025979618091]",0.0,0.7931689739595885,AB2C13D28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mg-O,0.039352647897728,-1.243824240265152,1.0548,4,Triclinic,-1,P-1,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8922695802820182
mp-769537,Li14MgCo13O28,1.9284709059366103,0.0018227350238139,no_data,1,no_data,1,no_data,0.0,no_data,AB13C14D28,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mg-O,0.007876497589285,-1.787312525029762,0.0,4,Triclinic,-1,P-1,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9308968382798526
mp-769553,Li5Co2Ni3O10,1.9142101458285328,0.0190928757584891,no_data,1,no_data,1,no_data,0.0,no_data,A2B3C5D10,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.038247945666667,-1.571197166833333,0.0,4,Monoclinic,2/m,P2/m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9283085940165516
mp-769575,Li6Co5(P2O7)4,1.8615174529907068,0.2431242373169598,"Octahedron, Square pyramid",2,"1e, 2i",2,"[1.790900224271906, 1.395456862942429, 1.063429325084964]",0.0,1.416595470766433,A5B6C8D28,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.015354510620581,-2.449707859939209,2.9697999999999998,4,Triclinic,-1,P-1,oxide,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1086412913523356
mp-769585,Li4Mn3Co3(TeO8)2,1.8086224116014205,0.2871425426502983,Octahedron,1,1a,1,"[1.074907131203343, 1.060539405844609, 1.161700367345419]",0.0,1.0990489681311235,A2B3C3D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O-Te,0.00782631484694,-1.822767525373564,0.0,5,Triclinic,1,P1,oxide,Li,,"Mn, Co",,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0799875031839505
mp-769597,Li2CoGe3O8,1.87151311870793,0.1293997947972513,Tetrahedron,1,4a,1,[0.072731199883794],0.0,0.072731199883794,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Co-Ge-Li-O,0.013278495535717,-2.105510020654762,2.765399999999999,4,Cubic,23,P2_13,oxide,Li,,Co,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9622076289407078
mp-770199,Li2CoSn3(PO4)6,1.814405367822765,0.2729475037508934,Octahedron,1,1a,1,[0.384329105235082],0.0,0.384329105235082,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-O-P-Sn,0.046916229537037,-2.391588839431217,0.0,5,Trigonal,3,R3,phosphate,Li,,Co,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9256103179603354
mp-770598,Li2CoH8(CO5)2,1.9533436596393048,0.1603940890124918,Octahedron,1,2e,1,[6.077283582969041],1.0,6.077283582969041,AB2C2D8E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-H-Li-O,0.025367861956527,-1.5911408722463771,2.08,5,Monoclinic,2/m,C2/c,oxide,Li,,Co,,,,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.138636247338828
mp-770624,Li2CoPO4F,1.2837761135832584,0.7926520821902562,Octahedron,1,8d,1,[2.138376854129466],0.0,2.138376854129466,ABCD2E4,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O-P,0.049910244861111,-2.523217024728835,2.972399999999999,5,Orthorhombic,mmm,Pbcn,phosphate,Li,,Co,,,,"C, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.086781538613997
mp-770820,NaCoCSO7,1.640212605649846,0.5549355725349165,Octahedron,1,2a,1,[1.681200229537687],0.0,1.681200229537687,ABCDE7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Na-O-S,0.030786000530303,-1.776472722852664,0.4885,5,Monoclinic,2,P2_1,oxide,Na,,Co,,,,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0284649457512773
mp-770853,Li2CoPO4F,1.7033575429273171,0.3432402558079913,Octahedron,1,"4b, 4a",2,"[1.013844138141304, 1.4937713035219842]",0.0,1.253807720831644,ABCD2E4,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O-P,0.035994524583333,-2.537132745006614,2.7098,5,Orthorhombic,mmm,Pnma,phosphate,Li,,Co,,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0663965138579226
mp-770937,Na3CoPCO7,1.5044470147684743,0.6598325465530076,Trigonal bipyramid,1,2a,1,[2.109164752307316],0.0,2.109164752307316,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Na-O-P,0.01813566519232,-2.209556127021599,2.8747,5,Monoclinic,2,P2_1,oxide,Na,,Co,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1107685596561843
mp-770948,Na3CoPCO7,1.5073215570300196,0.5782298531035079,Octahedron,1,2i,1,"[1.974996157533412, 1.9590152999856532]",0.0,1.9670057287595326,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Na-O-P,0.0,-2.227691792213907,2.223,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Co,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1445285302624675
mp-770952,Li4Co3Ni(PO4)4,1.981835139483421,0.1424712240947173,Octahedron,1,"1b, 1a",2,"[1.9889956159762812, 1.93349310029301, 2.00926802893772]",0.0,1.977252248402337,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O-P,0.030601925803566,-2.363727572210885,2.5875,5,Monoclinic,m,Pm,phosphate,Li,,"Co, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1386464709468616
mp-770988,Na2CoPCO7,1.4607514581069303,0.8422013180441631,Octahedron,1,2e,1,[1.9670800377558921],0.0,1.9670800377558921,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Na-O-P,0.027324753229168,-2.095747514575123,0.8442000000000001,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Co,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.0437059069198633
mp-770995,Co2HgO4,1.8727902464133568,0.0533677793378021,Octahedron,1,"4c, 4e",2,"[0.39479274411276405, 0.47248747782804706]",0.0,0.43364011097040556,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Co-Hg-O,0.0,-1.062120947857144,0.0,3,Orthorhombic,mmm,Pmmn,oxide,,,"Co, Hg",,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9009468395804756
mp-771059,Li4Nb2Co3Sn3O16,1.7170551085012715,0.3795177233538358,Octahedron,1,1a,1,"[0.660617388079181, 0.87010834514128, 0.8705429624433031, 0.659051851272755, 0.87604366944999, 0.8587172520244871]",0.0,0.799180244735166,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-Nb-O-Sn,0.029386628214282,-2.217645777440477,1.7506,5,Monoclinic,1,Cm,oxide,Li,,"Co, Nb",,Sn,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.138243089819785
mp-771155,Li7Co5O12,1.8356646734102888,0.1076528229356622,Octahedron,1,"1d, 2g, 2h",3,"[0.39531271955953, 0.33729390629801903, 0.33720284628725705]",0.0,0.35660315738160203,A5B7C12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Li-O,0.003907136250002,-1.7574475763888882,0.6824,3,Monoclinic,2/m,C2/m,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8934313972718604
