material_id,chem_formula,R$_0$,B,Y_chemenv,num_Y_chemenvs,Y_wyckoff,num_Y_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Y_sites,num_CN_env,num_charge_states,YX_coordn,YO_coordn,mean_coordn_Y-X,min_coordn_Y-X,max_coordn_Y-X,mean_coordn_Y-O,min_coordn_Y-O,max_coordn_Y-O,mean_Y_charge,min_Y_charge,max_Y_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_YO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-561442,Y2Hf2O7,1.8384373434024162,0.6053083547916762,Cube,1,4d,1,[1.431125138838303],0.0,1.431125138838303,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.4420796338814155,r2SCAN,Hf-O-Y,0.0,-3.9152625968181853,3.4628,3,Cubic,m-3m,Fd-3m,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-561531,Y2Si2O7,2.122963948815978,0.3039855935297336,"Hexagonal bipyramid, Octahedron",2,"2d, 2a",2,"[2.6862147523921953, 1.125089023445626]",0.0,1.9056518879189106,A2B2C7,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3942951745548027,GGA,O-Si-Y,0.046977508257578,-3.624045520454544,4.5957,3,Monoclinic,2/m,P2_1/m,oxide,None,None,Y,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-561551,Y2Si2O7,2.303571022998677,0.12440838813754992,Face-capped octahedron,1,4f,1,[2.471708624176205],0.0,2.471708624176205,A2B2C7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3716816440670394,GGA,O-Si-Y,0.022948241893940003,-3.648074786818182,5.176900000000001,3,Monoclinic,2/m,P2_1/m,oxide,None,None,Y,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-581114,Cs2YSi4O10F,2.12369750353592,0.20720940229481757,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D4E10,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.2626170565934087,GGA,Cs-F-O-Si-Y,0.0,-3.30559459253113,4.938700000000001,5,Orthorhombic,mmm,Pnma,fluoride,Cs,None,Y,None,None,Si,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-581370,YCu3Se2ClO8,2.0788815983285898,0.3393082532475459,Cube,1,2a,1,[0.6804241836110451],0.0,0.6804241836110451,ABC2D3E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",2.4040593743674696,GGA,Cl-Cu-O-Se-Y,0.0012288826666660001,-1.602180340645834,0.23849999999999902,5,Orthorhombic,mmm,Pmmn,hypochlorite,None,None,"Cu, Y",None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-581644,Y2Si2O7,2.055728093858721,0.3712716208438317,"Octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",5,2i,1,"[3.148381849064566, 2.319803025127839, 2.991102064853667, 2.6980742889696963, 2.039303399398009, 2.8178612069435873, 1.976016661065729, 2.9718198041659782, 1.944937620968385, 2.603443666286643, 2.798667301338939, 3.622720666243396]",0.0,2.6610109628688696,A2B2C7,5,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.404853713050842,GGA,O-Si-Y,0.0,-3.671023028712122,4.7121,3,Triclinic,-1,P-1,oxide,None,None,Y,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-5905,Y2BeO4,1.8275166828119627,0.6830083230958971,"Square-face capped trigonal prism, Octahedron",2,4c,1,"[3.032976631947157, 2.591871874273517]",0.0,2.812424253110337,AB2C4,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.3435202027008044,GGA,Be-O-Y,0.029521198392856003,-3.6812032614285712,4.0945,3,Orthorhombic,mmm,Pnma,oxide,None,Be,Y,None,None,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-601241,Na3YH12(CO5)3,2.3380669528731537,0.06948941399022235,Tricapped triangular prism (three square-face caps),1,2b,1,[1.466965103120009],0.0,1.466965103120009,AB3C3D12E15,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.4254275023854865,GGA,C-H-Na-O-Y,0.015498243676460001,-1.780431653136409,4.5966000000000005,5,Hexagonal,6,P6_3,oxide,Na,None,Y,None,None,None,"H, C, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-6019,Sr2YNbO6,2.2513608520556163,0.02298823356945859,Octahedron,1,2a,1,[0.04489555738511301],0.0,0.04489555738511301,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.2673293928649634,GGA,Nb-O-Sr-Y,0.0,-3.46656378,3.2249,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,"Y, Nb",None,None,None,"N, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-6121,BaY2ZnO5,2.489780249171837,-0.14153043210251923,Square-face capped trigonal prism,1,4c,1,"[2.056246815400037, 1.640246059348897]",0.0,1.848246437374467,ABC2D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.363244002298665,GGA,Ba-O-Y-Zn,0.021570728101845002,-3.226324356388889,3.0989,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,"Zn, Y",None,None,B,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-626151,YHO2,2.0543697134020853,0.3544491110710674,Square-face capped trigonal prism,1,2e,1,[2.473219946333701],0.0,2.473219946333701,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.336877604271946,r2SCAN,H-O-Y,0.0,-2.8834560421875,4.0468,3,Monoclinic,2/m,P2_1/m,oxide,None,None,Y,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-6310,Ba3Y(BO3)3,2.042272116359778,0.3271989833791989,Octahedron,1,"4b, 2a",2,"[0.328792429639486, 0.298621101046257]",0.0,0.3137067653428715,AB3C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.269406462894684,GGA,B-Ba-O-Y,0.0,-3.292742405572916,3.815299999999999,4,Hexagonal,6mm,P6_3cm,orthoborate,None,Ba,Y,None,None,B,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-6331,Na2Y2B2O7,2.0440703735290016,0.39141287278154896,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[1.6474222421980902, 4.25212518912774]",0.0,2.949773715662915,A2B2C2D7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.410546578836299,GGA,B-Na-O-Y,0.004374055267096001,-3.145333890468611,4.4190000000000005,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,Y,None,None,B,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-642313,K3Y3(BO3)4,1.9157336739620923,0.5321574330474457,"Pentagonal bipyramid, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",3,4e,1,"[2.142284712432314, 2.090883227884278, 1.9142367317605862, 2.400765788545946, 1.7232496737453151, 2.5798043731107843]",0.0,2.1418707512465374,A3B3C4D12,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.395059985877632,GGA,B-K-O-Y,0.0,-3.147924460268939,4.3171,4,Monoclinic,2/m,P2_1/c,orthoborate,K,None,Y,None,None,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-642787,Y2V2O7,1.6750736653952814,0.709119113380309,Cube,1,4c,1,[2.002366225503619],0.0,2.002366225503619,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3822379843202377,r2SCAN,O-V-Y,0.011973221363637002,-3.209218996818181,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,"V, Y",None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-644527,LiY2Ti2S2O5,1.7963662168166898,0.6827485590303126,Tricapped triangular prism (three square-face caps),1,2i,1,[1.625184979757306],0.0,1.625184979757306,AB2C2D2E5,1,1,1,[9.0],[4.0],9.0,9.0,9.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Alkali Metals, Nonmetals, Transition Metals",2.46632151770784,GGA,Li-O-S-Ti-Y,0.046925061416672006,-3.093382159166667,0.0,5,Orthorhombic,mmm,Immm,oxide,Li,None,"Ti, Y",None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-650518,Ca4YFe5O13,1.369873255855207,1.2235948658255529,Square-face bicapped trigonal prism,1,4c,1,[2.6109444245283733],0.0,2.6109444245283733,AB4C5D13,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.4984596819803615,GGA_U,Ca-Fe-O-Y,0.043731235081543,-2.493826706413044,1.0376,4,Orthorhombic,mmm,Pnma,oxide,None,Ca,"Fe, Y",None,None,None,"C, O",F,None,None,None,B > 1,Positive B
mp-6655,Y2Be2SiO7,1.8364578610239133,0.6483288768348887,Square antiprism,1,4e,1,[1.266707156460683],0.0,1.266707156460683,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.433973815685282,GGA,Be-O-Si-Y,0.0,-3.561541379999999,5.1545,4,Tetragonal,-42m,P-42_1m,oxide,None,Be,Y,None,None,"B, Si","O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-667498,Ba8CaY2U4O24,1.4332558627739256,1.1809906236098395,Octahedron,1,4m,1,[0.029281222723430003],0.0,0.029281222723430003,AB2C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.2518688097129744,GGA,Ba-Ca-O-U-Y,0.0,-3.570523737948716,1.937,5,Orthorhombic,mmm,Cmmm,oxide,None,"Ca, Ba",Y,None,None,B,"C, O",None,None,None,U,B > 1,Positive B
mp-675733,Y5(ReO6)2,2.2067530559477815,0.1462012915466214,"Square-face capped trigonal prism, Octahedron",2,"2i, 1a",2,"[3.7894096359435423, 2.8861803417157192, 1.06185128645336]",0.0,2.5791470880375407,A2B5C12,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.326711136924264,r2SCAN,O-Re-Y,0.0,-3.317054344999999,0.0,3,Monoclinic,2/m,C2/m,oxide,None,None,"Y, Re",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-675802,Y4Zr3O12,1.9454600066350722,0.457540358265189,Square-face capped trigonal prism,1,2i,1,"[4.026125073305047, 4.264052671401892, 4.014560744229939, 4.529105664654066]",0.0,4.208461038397736,A3B4C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.328186347038524,r2SCAN,O-Y-Zr,0.007041161052635,-3.872797759736841,4.1333,3,Triclinic,-1,P-1,oxide,None,None,"Y, Zr",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-676605,Y6O5F8,2.072730102434142,0.31155888987601194,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4,1a,1,"[4.943040895685178, 2.764432059035614, 3.728072150171419, 4.562015670108573, 2.965278535097655, 4.02063576999655]",0.0,3.8305791800158318,A5B6C8,4,4,1,"[7.0, 8.0, 7.0, 8.0]","[3.0, 3.0, 4.0, 4.0]",7.5,7.0,8.0,3.5,3.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.2893416665334803,GGA,F-O-Y,0.039172412763159005,-4.233518221315791,5.1787,3,Triclinic,1,P1,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677237,Y3U2O10,2.4071769739518225,-0.05877597090958048,Cube,1,"1b, 2i",2,"[0.16894918937227402, 0.07011975365315701]",0.0,0.11953447151271551,A2B3C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.3462699483698017,r2SCAN,O-U-Y,0.0,-3.90252685,0.146699999999999,3,Monoclinic,2/m,C2/m,oxide,None,None,Y,None,None,None,O,None,None,None,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-6829,Ba3Y2Cu2PtO10,1.988239132662784,0.46284510916708255,Square-face capped trigonal prism,1,2i,1,[2.164467416306022],0.0,2.164467416306022,AB2C2D3E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.3760917991236186,GGA,Ba-Cu-O-Pt-Y,0.025988677152773,-2.4939990572222213,0.0,5,Monoclinic,2/m,C2/m,oxide,None,Ba,"Cu, Y, Pt",None,None,B,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-684017,Y2Te4O11,2.261591617380484,0.14481697394391055,Square-face bicapped trigonal prism,1,4f,1,[1.574657973301942],0.0,1.574657973301942,A2B4C11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.378086398501372,r2SCAN,O-Te-Y,0.002652926129273,-2.2864514400980402,3.270199999999999,3,Monoclinic,2/m,C2/c,oxide,None,None,Y,None,None,Te,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-685370,Y2Ti2O7,1.6928965249478338,0.774362974314875,"Cube, Hexagonal bipyramid, Pentagonal bipyramid",3,"2f, 2e, 2i, 1a, 4j, 1d",6,"[1.889391821404912, 2.046396748260671, 4.245530162589226, 1.307735009567709, 1.629305019136961, 2.178275233883242, 2.125529732652164, 1.8087983507185261]",0.0,2.153870259776676,A2B2C7,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.43976856637131,GGA,O-Ti-Y,0.041199349318183004,-3.617088448257561,2.7196,3,Monoclinic,2/m,C2/m,oxide,None,None,"Ti, Y",None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-685633,Y10U4O27,2.1717823377839394,0.18490153557165662,"Cube, Face-capped octahedron, Square-face capped trigonal prism",3,1a,1,"[0.25470981823022804, 0.26367579023833904, 0.6966427614267651, 0.693765293292364, 4.750730745998171, 0.228930654946426, 4.141017464531448, 0.7263505761955551, 0.272007970949651, 4.203067138131872]",0.0,1.6230898213940819,A4B10C27,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.3499398433013052,r2SCAN,O-U-Y,0.0,-3.891439072804877,1.7321,3,Triclinic,1,P1,oxide,None,None,Y,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-686482,K2YTi(PO4)3,2.177358828380369,0.09782123908019671,Octahedron,1,1a,1,"[1.442291492713598, 0.8510490564477711, 0.6098216099039, 0.950902161865906, 0.6706549198088041, 0.8228920861715621, 1.461412179608582, 0.8889281720800171]",0.0,0.9622439598250175,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.245761960227359,GGA,K-O-P-Ti-Y,0.005379684802643001,-3.088377105882204,2.5593,5,Triclinic,1,P1,phosphate,K,None,"Ti, Y",None,None,None,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-694012,Ca3YAl3B4O15,1.8719601158659895,0.530328500019722,"Octahedron, Tricapped triangular prism (three square-face caps)",2,"2c, 1b, 1a",3,"[3.670235790219707, 0.37200326758510005, 0.29523128712129504]",0.0,1.4458234483087005,AB3C3D4E15,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.423195439371457,GGA,Al-B-Ca-O-Y,0.033229002532053,-3.327550050544872,4.442,5,Monoclinic,m,Pm,oxide,None,Ca,Y,None,Al,B,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-6941,Y2Si3N4O3,2.78972985094211,-0.20796463952501787,Square antiprism,1,4e,1,[1.259790780861189],0.0,1.259790780861189,A2B3C3D4,1,1,1,[8.0],[4.0],8.0,8.0,8.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"N3-, O2-","Metalloids, Nonmetals, Transition Metals",2.4938927153307353,GGA,N-O-Si-Y,0.041531871979165004,-2.363416295416667,3.024599999999999,4,Tetragonal,-42m,P-42_1m,oxide,None,None,Y,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-694869,Ca2YFe3(SnO6)2,1.9437630967831212,0.5010706084841882,Cube,1,1a,1,"[2.689273235871651, 2.550178243104127, 2.3990611369260932, 2.649802421882062]",0.0,2.5720787594459833,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.4361093018776288,GGA_U,Ca-Fe-O-Sn-Y,0.009377912343751,-2.472292858624999,0.0,5,Triclinic,1,P1,oxide,None,Ca,"Fe, Y",None,Sn,None,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-695044,Ca5Y3Ti5Mn3O24,1.8354722240683135,0.6090483645434609,Square-face bicapped trigonal prism,1,1a,1,"[2.161375553219697, 2.077387269347009, 2.031629402772859]",0.0,2.090130741779855,A3B3C5D5E24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.4354431332196635,GGA_U,Ca-Mn-O-Ti-Y,0.020469166687488,-3.337391526011495,0.5861000000000001,5,Triclinic,1,P1,oxide,None,Ca,"Ti, Mn, Y",None,None,None,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-695475,Ca3YGa3B4O15,1.8521081675523994,0.5625613157206943,"Octahedron, Tricapped triangular prism (three square-face caps)",2,"2c, 1b, 1a",3,"[3.967884758095684, 0.405246130661555, 0.365864180088851]",0.0,1.5796650229486966,AB3C3D4E15,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.438869387327867,GGA,B-Ca-Ga-O-Y,0.035688995801283,-2.99154903323718,3.995599999999999,5,Monoclinic,m,Pm,oxide,None,Ca,Y,None,Ga,B,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-697317,Rb2YTi(PO4)3,2.081692474283492,0.22512664018545495,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.238012216169133,GGA,O-P-Rb-Ti-Y,0.006774412105263,-3.086774677487468,2.5494,5,Monoclinic,2,P2_1,phosphate,Rb,None,"Ti, Y",None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-7020,LiYO2,2.0443059641108965,0.38681651947152035,Octahedron,1,4e,1,[2.870963074920125],0.0,2.870963074920125,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2790677679777223,r2SCAN,Li-O-Y,0.0,-3.247456247708332,4.3896999999999995,3,Monoclinic,2/m,P2_1/c,oxide,Li,None,Y,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-703429,Ba3Y4O9,2.355994620679149,-0.06990508536237323,"Trigonal prism, Octahedron",2,1a,1,"[0.42768126435922404, 0.6171892344808511, 0.515629911520563, 0.6363128841019301]",0.0,0.5492033236156421,A3B4C9,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.307052535382532,GGA,Ba-O-Y,0.025340262499998004,-3.5164848690625,3.373,3,Triclinic,1,P1,oxide,None,Ba,Y,None,None,B,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-707095,YHSO5,1.9014642074821864,0.5295984427106017,Square antiprism,1,4e,1,"[1.021655450041009, 1.115203110088006]",0.0,1.0684292800645077,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.415076529387492,GGA,H-O-S-Y,0.002903540677079,-2.52577447625,5.5269,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-720216,Ca3Y9Al18CrSiO48,2.079105883097001,0.325174151269014,Cube,1,1a,1,"[2.72255562124728, 2.6017985970715563, 2.6467735221641213, 2.735775436817207, 2.586045464232033, 2.634931114557569, 2.704247337851042, 2.587123106188648, 2.622636601331903]",0.0,2.6490985334957067,ABC3D9E18F48,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.3993927806387916,GGA_U,Al-Ca-Cr-O-Si-Y,0.021394568993301003,-3.5388778815,0.5981999999999991,6,Triclinic,1,P1,silicate,None,Ca,"Cr, Y",None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-720719,Ca2Y2Si4H2CO16,2.053550568084705,0.39150680232291823,Dodecahedron with triangular faces - p2345 plane normalized,1,8d,1,[1.74325105599256],0.0,1.74325105599256,AB2C2D2E4F16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.405128472688471,GGA,C-Ca-H-O-Si-Y,0.006591873672844001,-3.131187268703704,5.429,6,Orthorhombic,mmm,Pnma,oxide,None,Ca,Y,None,None,Si,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-726398,Ca3YMn3B4O15,2.0610520347674006,0.39330686923533414,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",2,1b,1,"[4.362783544157731, 0.44282694183182203]",0.0,2.402805242994776,AB3C3D4E15,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.4958715905520146,GGA_U,B-Ca-Mn-O-Y,0.015674949467104002,-2.9263718896330673,1.384499999999999,5,Monoclinic,m,Pm,oxide,None,Ca,"Mn, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-732235,Ca2Y3Si3O13,2.6853522655910935,-0.36030877734628214,Pentagonal bipyramid,1,2a,1,"[1.531581999637533, 1.387600244175375, 1.5666549217078831]",0.0,1.495279055173597,A2B3C3D13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.346735696008769,GGA,Ca-O-Si-Y,0.022325695436515,-3.538746074761905,0.0,4,Hexagonal,6,P6_3,oxide,None,Ca,Y,None,None,Si,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-734150,Na3YH6(CO4)3,2.393103699667612,0.009919217229897501,Tricapped triangular prism (three square-face caps),1,4a,1,[1.3386253994581732],0.0,1.3386253994581732,AB3C3D6E12,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.4051236561248754,r2SCAN,C-H-Na-O-Y,0.0,-1.981663582065517,5.0238,5,Orthorhombic,mm2,Pna2_1,oxide,Na,None,Y,None,None,None,"H, C, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
