material_id,chem_formula,R$_0$,B,Bi_chemenv,num_Bi_chemenvs,Bi_wyckoff,num_Bi_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Bi_sites,num_CN_env,num_charge_states,BiX_coordn,BiO_coordn,mean_coordn_Bi-X,min_coordn_Bi-X,max_coordn_Bi-X,mean_coordn_Bi-O,min_coordn_Bi-O,max_coordn_Bi-O,mean_Bi_charge,min_Bi_charge,max_Bi_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BiO_BondL
mp-28990,Bi2Te4O11,2.418092794746072,0.0999611729335006,"Pentagonal bipyramid, Square-face bicapped trigonal prism",2,4e,1,"[4.164901571015981, 4.426974689908431]",0.0,4.295938130462206,A2B4C11,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Te,0.0,-1.576844434068622,2.828999999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Bi,"B, Te",O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4812674227324223
mp-28996,Ag4Bi2O5,2.663621989393433,-0.1937837374586221,Square pyramid,1,8e,1,[5.78483755297167],1.0,5.78483755297167,A2B4C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-Bi-O,0.022976319499999,-0.903705255378788,1.7207999999999992,3,Orthorhombic,mmm,Pnna,oxide,,,Ag,,Bi,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.395236497828709
mp-2903109,TlBi(SO4)2,3.6266727142366313,-1.1819219507607186,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-S-Tl,0.0,-1.498720838385416,4.567399999999999,4,Monoclinic,-1,C2/c,sulfate,,,,,"Tl, Bi",B,"O, S",,,,,B < -1,Negative B,2.467006333549566
mp-29048,Sr(BiO2)2,2.037521262080912,0.4516818030143742,See-saw,1,2i,1,"[2.753826169500678, 3.7343896722898373]",0.0,3.2441079208952575,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Sr,0.0,-1.862006241428572,2.567199999999999,3,Monoclinic,2/m,C2/m,oxide,,Sr,,,Bi,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1894025033182896
mp-29058,V3(Bi3O8)2,2.2115524742498245,0.4467308352544364,"Square-face capped trigonal prism, Pentagonal pyramid, Square antiprism",3,"4c, 8d",2,"[5.467563389214796, 7.60502878049158, 7.043473464641531, 9.215444783061038]",1.0,7.332877604352236,A3B6C16,3,3,1,"[4.0, 6.0, 7.0]","[4.0, 6.0, 7.0]",5.666666666666667,4.0,7.0,5.666666666666667,4.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-V,0.0,-2.000582200400001,2.2173,3,Orthorhombic,mmm,Pnma,oxide,,,V,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.470001033892606
mp-29365,Li5BiO5,2.08473107522492,0.1962504280320383,Octahedron,1,1a,1,[0.021532308664446],0.0,0.021532308664446,AB5C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O,0.0,-1.948860575606061,1.3597,3,Monoclinic,m,Cm,oxide,Li,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.120854484893861
mp-29447,Bi3BrO4,2.0300410066945647,0.5860113651007495,"Cube, Triangular non-coplanar",2,"4c, 8e",2,"[3.847583339109123, 3.480075114598052]",0.0,3.6638292268535877,AB3C4,2,2,1,"[5.0, 8.0]","[3.0, 8.0]",6.5,5.0,8.0,5.5,3.0,8.0,3.0,3.0,3.0,1.5,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-Br-O,0.018067621875001,-1.612070544999998,2.3158,3,Orthorhombic,mmm,Pnna,perbromate,,,,,Bi,B,O,Br,,,,"B $\in$ [0.5, 1]",Positive B,2.3648596046736574
mp-29542,K4Bi2O5,2.06660180974292,0.8468413025540876,"See-saw, Triangular non-coplanar",2,2i,1,"[0.9169062554680061, 2.582505507864429]",0.0,1.7497058816662174,A2B4C5,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-K-O,0.004531490681817,-1.687838196727276,2.6155,3,Triclinic,-1,P-1,oxide,K,,,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.1767318312847865
mp-29558,Bi3ClO4,2.04423149723286,0.5941092595806665,"Cube, Triangular non-coplanar",2,"2e, 4f",2,"[3.729605765390612, 3.5750657771260093]",0.0,3.6523357712583104,AB3C4,2,2,1,"[5.0, 8.0]","[3.0, 8.0]",6.5,5.0,8.0,5.5,3.0,8.0,3.0,3.0,3.0,1.5,1,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Cl-O,0.008405470562497,-1.361826345375004,2.306999999999999,3,Monoclinic,2/m,C2/c,perchlorate,,,,,Bi,B,"C, O",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.386078024863223
mp-29680,Ta2Bi4O11,2.250286791129344,0.2287647414372621,"Cube, Face-capped octahedron, Pentagonal pyramid",3,2i,1,"[3.517892582172057, 2.218058723433238, 3.21734862647215, 2.424955915134667]",0.0,2.8445639618030283,A2B4C11,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-O-Ta,0.0,-2.406476838215685,2.7997,3,Triclinic,-1,P-1,oxide,,,Ta,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4227760623217462
mp-29782,Bi2W2O9,2.114164855714624,0.4838140452039764,Square-face capped trigonal prism,1,8d,1,[5.186130514172673],1.0,5.186130514172673,A2B2C9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-O-W,0.000431490288466,-2.028216003653846,2.020299999999999,3,Orthorhombic,mmm,Pbcn,oxide,,,W,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.463013811520572
mp-29833,Bi2(SeO3)3,1.8664545339495544,0.6910985555909278,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[2.333694043488499, 3.381124726861545]",0.0,2.857409385175022,A2B3C9,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Se,0.0,-1.079512229977678,3.4553000000000003,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Bi,B,"O, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,2.5011952536039272
mp-29839,Bi2SeO5,2.143551597807756,0.4115453367835823,"Dodecahedron with triangular faces - p2345 plane normalized, Square pyramid, Square-face capped trigonal prism",3,"4d, 2c",2,"[5.257080536150554, 1.024348694543308, 3.620512746879383]",0.333,3.300647325857748,AB2C5,3,3,1,"[5.0, 7.0, 8.0]","[5.0, 7.0, 8.0]",6.666666666666667,5.0,8.0,6.666666666666667,5.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Se,0.0,-1.232551086445315,2.8422,3,Orthorhombic,mm2,Aem2,oxide,,,,,Bi,B,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.493647365330969
mp-30120,K3BiO4,2.1311584127752248,1.3789306876830472,Trigonal bipyramid,1,2i,1,[1.367997568753832],0.0,1.367997568753832,AB3C4,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-K-O,0.0,-1.639996911468749,1.1394,3,Triclinic,-1,P-1,oxide,K,,,,Bi,B,O,,,,,B > 1,Positive B,2.1033825978371707
mp-30205,Cr2(Bi2O5)3,2.2156892737652205,0.3040134780056682,"Pentagonal pyramid, Square pyramid",2,4d,1,"[3.422673988029226, 4.338376754258054, 6.7394599023207356]",0.333,4.833503548202672,A2B6C15,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Cr-O,0.0,-1.7208289165217372,2.408,3,Orthorhombic,mm2,Ccc2,oxide,,,Cr,,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3025377413074044
mp-30303,Bi4O7,1.514543943883261,1.4452233906277328,"Square-face capped trigonal prism, Octahedron",2,"1a, 2i, 1b",3,"[0.579670005432652, 3.7304901714760152, 0.50354754159766, 3.943671080689734, 7.572735826190971]",0.2,3.2660229250774067,A4B7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.5,3.5,3.5,1.0,1,1,Bi3.50+-O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O,0.0,-1.22721266,0.9108,2,Triclinic,-1,P-1,oxide,,,,,Bi,B,O,,,,,B > 1,Positive B,2.4105159307835007
mp-30304,Bi3SbO7,2.0059414890779044,0.6593666977037479,"Face-capped octahedron, Pentagonal pyramid, Square-face capped trigonal prism",3,2i,1,"[3.316254455148332, 4.508534847393994, 4.7442469367210816]",0.0,4.189678746421136,AB3C7,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Sb,0.0,-1.470148172272729,2.168599999999999,3,Triclinic,-1,P-1,oxide,,,,,Bi,"B, Sb","O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.4630158256492773
mp-30900,TaBiO4,1.3548607828166876,1.566809048445937,Trigonal prism,1,4c,1,[9.569226070987462],1.0,9.569226070987462,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-O-Ta,0.0,-2.704939912888891,2.9755000000000003,3,Orthorhombic,mmm,Pnna,oxide,,,Ta,,Bi,B,O,,,,,B > 1,Positive B,2.39704291240898
mp-31289,Bi5NO10,2.165214399235265,0.4562009186719555,"See-saw, Square-face capped trigonal prism, Pentagonal pyramid, Square antiprism",4,4e,1,"[4.002305985939987, 4.8662476819611244, 5.206461064649393, 4.444879245753616, 2.196066775293431]",0.2,4.14319215071951,AB5C10,4,5,1,"[3.0, 4.0, 5.0, 6.0, 7.0]","[3.0, 4.0, 5.0, 6.0, 7.0]",5.0,3.0,7.0,5.0,3.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-N-O,0.0,-1.499000011093752,2.6161,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3592198487045373
mp-32597,Bi13O20,2.101968379675358,0.5516358220926373,"Tetrahedron, Square pyramid",2,"12f, 1a",2,"[3.15128642136547, 4.646246030571739e-09]",0.0,1.575643213005858,A13B20,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,3.08,3.08,3.08,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O,0.031666065719694,-1.27426538469697,0.354899999999999,2,Cubic,23,I23,oxide,,,,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.324725867997097
mp-35185,NbBi3O7,2.365148881153392,0.096226693377454,"Cube, Face-capped octahedron, Trigonal bipyramid",3,1a,1,"[0.40813065716428504, 3.040957204614695, 1.076284563045941]",0.0,1.5084574749416404,AB3C7,3,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Nb-O,0.024321299318184,-2.097080187727272,0.0,3,Monoclinic,m,Cm,oxide,,,Nb,,Bi,B,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.415736513872591
mp-35799,Hf2Bi2O7,1.5684519863812612,1.1242144808473775,Face-capped octahedron,1,2c,1,"[6.461449885200246, 6.401611196546117]",1.0,6.431530540873181,A2B2C7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Hf-O,0.008158152954543,-2.724993225454547,2.936799999999999,3,Monoclinic,2,C2,oxide,,,Hf,,Bi,B,"H, O",,,,,B > 1,Positive B,2.532511631668509
mp-38487,Li7BiO6,2.0182517899628767,0.5797592066013697,Octahedron,1,1a,1,[0.18670197950477702],0.0,0.18670197950477702,AB6C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-Li-O,0.0,-1.9806555430952384,1.9268,3,Triclinic,1,P1,oxide,Li,,,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.1241022399372573
mp-504354,LiBi(PO3)4,2.05618016987793,0.4070469390306231,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.473876549799275],0.0,0.473876549799275,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-Li-O-P,0.0,-2.565099889272486,5.1324,4,Monoclinic,2/m,C2/c,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4611720565167508
mp-504468,Bi3Ru3O11,1.975024677619821,0.5225680242831804,"Cube, Tricapped triangular prism (three square-face caps)",2,"4c, 8e",2,"[0.821466201844474, 3.621660291785963]",0.0,2.2215632468152187,A3B3C11,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ru,0.0,-1.544209805882353,0.0,3,Cubic,m-3,Pn-3,oxide,,,Ru,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.5361004325421947
mp-504697,Mn2BiO5,3.2132869787834464,-0.708650280204152,Square-face bicapped trigonal prism,1,4h,1,[2.672416256069373],0.0,2.672416256069373,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Mn-O,0.0,-1.885386032295258,0.416199999999999,3,Orthorhombic,mmm,Pbam,oxide,,,Mn,,Bi,B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.4645013407296448
mp-505104,Cu3BiSe2ClO8,1.7343194121574208,0.8172669894471923,Cube,1,2a,1,[1.2808994048164561],0.0,1.2808994048164561,ABC2D3E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cl-Cu-O-Se,0.0,-1.212203975645833,0.0,5,Orthorhombic,mmm,Pmmn,hypochlorite,,,Cu,,Bi,B,"C, O, S, Se",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.5065711450797687
mp-505145,Ag3BiO3,1.7351147323123215,1.295816924996407,Square pyramid,1,4b,1,"[1.417145840795771, 1.454571528260523]",0.0,1.4358586845281471,AB3C3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-Bi-O,0.01554486485714,-0.7834499885714281,1.546999999999999,3,Tetragonal,4,I4_1,oxide,,,Ag,,Bi,B,O,,,,,B > 1,Positive B,2.349382694066655
mp-505201,Mn(Bi3O5)4,2.304683681058512,0.3090535651320021,Square pyramid,1,12f,1,[4.361869081738839],0.0,4.361869081738839,AB12C20,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mn-O,0.044618452575746,-1.6205993814524562,0.0,3,Cubic,23,I23,oxide,,,Mn,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3744208091684498
mp-505697,Bi6P4PbO20,1.983837929044252,0.6084958882588859,"Square-face capped trigonal prism, Trigonal prism, Square antiprism",3,2i,1,"[6.759617269218715, 2.998273501654728, 4.432659748319896]",0.333,4.73018350639778,AB4C6D20,3,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-P-Pb,0.0,-2.256616235437789,3.333199999999999,4,Triclinic,-1,P-1,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.473777531762824
mp-531130,TlBi25O39,2.12959561596251,0.4430796849387773,"See-saw, Square pyramid, Triangular non-coplanar",3,1a,1,"[4.033737311685249, 3.880288649922542, 3.13157741658437, 3.085485667012013, 3.020408023341151, 3.677964240099378, 3.028307385401945, 3.116305289955522, 3.754119379015266, 3.641867151735031, 3.765657255401106, 3.038877826207438, 3.6147962871262482, 3.191585104283445, 3.337191453708617, 2.714288457513588, 3.212940293850773, 3.040045058867624, 3.9851862865609897, 3.017036720250563, 3.426825649590738, 3.692596262040563, 2.7719775658091823, 2.6207711413151022, 0.8825432997432371]",0.0,3.2272951670808667,AB25C39,3,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-Tl,0.025398709500006,-1.27614917417307,2.228399999999999,3,Triclinic,1,P1,oxide,,,,,"Tl, Bi",B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3494355338342885
mp-532540,Sr3Ca6V7BiO28,1.747691134805533,0.788439374756447,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,[2.770483954173618],0.0,2.770483954173618,AB3C6D7E28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-O-Sr-V,0.0,-2.917199772444444,3.6107,5,Monoclinic,m,Cc,oxide,,"Ca, Sr",V,,Bi,B,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.52792168250067
mp-540977,Bi5IO7,2.1089667210198746,0.3625680800862051,"See-saw, Cube, Pentagonal pyramid, Square pyramid",4,2i,1,"[0.373877938732249, 3.8359834368369152, 6.33018747234814, 5.9480673885939215, 6.3091358697782]",0.6,4.559450421257885,AB5C7,4,5,1,"[6.0, 8.0, 7.0, 6.0, 8.0]","[4.0, 4.0, 5.0, 6.0, 8.0]",7.0,6.0,8.0,5.4,4.0,8.0,3.0,3.0,3.0,1.6,1,2,"O2-, I-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-I-O,0.000276235769224,-1.280514439038462,2.4304,3,Monoclinic,2/m,C2/m,hypoiodite,,,,,Bi,B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3769252341923104
mp-541433,Cd(BiO2)2,2.05188673868761,0.6113845632144144,"See-saw, Square pyramid",2,"8g, 8h",2,"[3.341163958739575, 4.8019864852059]",0.0,4.071575221972737,AB2C4,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cd-O,0.007015089464285,-1.292852859464277,2.7639,3,Tetragonal,4/mmm,I4_1/amd,oxide,,,Cd,,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.3036457141973363
mp-542931,Bi2B8O15,1.6885039358235705,0.9843623597621722,Face-capped octahedron,1,2a,1,"[10.64383269459184, 10.695434020769286]",1.0,10.669633357680564,A2B8C15,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,B-Bi-O,0.017071362266673,-2.359835172800001,4.3605,3,Monoclinic,2,P2_1,oxide,,,,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.5020050282718347
mp-545522,CoBiO3,1.7049542903077095,0.8028362826868962,Cuboctahedron,1,1a,1,[0.49166640159191305],0.0,0.49166640159191305,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Co-O,0.0,-1.458912713,0.0,3,Tetragonal,4mm,P4mm,oxide,,,Co,,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.5087862806955266
mp-545544,Ba2TaBiO6,2.389711466825718,-0.0382022780484177,Octahedron,1,1c,1,[0.034580932195822],0.0,0.034580932195822,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Bi-O-Ta,0.0,-2.950626889733333,2.536299999999999,4,Monoclinic,2/m,C2/m,oxide,,Ba,Ta,,Bi,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.363213034552885
mp-545769,MnCo(BiO3)2,2.2359870998011155,0.4176452113111993,Bicapped octahedron (cap faces with one atom in common),1,2c,1,"[9.32448468103607, 9.141302491684874]",1.0,9.232893586360472,ABC2D6,1,2,1,"[4.0, 7.0]","[4.0, 7.0]",5.5,4.0,7.0,5.5,4.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Co-Mn-O,0.028589515600008,-1.631063862293103,0.0,4,Monoclinic,2,C2,oxide,,,"Mn, Co",,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4549103577682336
mp-546321,Ba2NdBiO6,2.1423540877382137,0.0390971528037456,Octahedron,1,1b,1,[0.008507830091869001],0.0,0.008507830091869001,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Bi-Nd-O,0.0,-2.763932660750001,1.683,4,Monoclinic,2/m,C2/m,oxide,,Ba,,,Bi,B,"N, O",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.149505133113406
mp-548598,U(BiO3)2,1.999899775070048,0.5147326759902864,Face-capped octahedron,1,2d,1,[3.299146633964985],0.0,3.299146633964985,AB2C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",SCAN,Bi-O-U,0.039862613333331,-2.512985851111112,1.593,3,Trigonal,-3m,P-3m1,oxide,,,,,Bi,B,O,,,,U,"B $\in$ [0.5, 1]",Positive B,2.4358640040245203
mp-550553,CdBiClO2,2.148200277186851,0.37993735656345,Square non-coplanar,1,2e,1,[3.03543670022617],0.0,3.03543670022617,ABCD2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cd-Cl-O,0.0,-1.597907493,2.8427,4,Monoclinic,2/m,P2_1/m,chlorite,,,Cd,,Bi,B,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.24695809053544
mp-553025,CaBiClO2,2.1160581838141588,0.4291185478597126,Square non-coplanar,1,2e,1,[1.7650474261333362],0.0,1.7650474261333362,ABCD2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Ca-Cl-O,0.0,-2.432456591,3.6238,4,Monoclinic,2/m,P2_1/m,chlorite,,Ca,,,Bi,B,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.234699451427796
mp-553887,NaV2Bi3O10,2.017510018561474,0.5533259442197667,"Face-capped octahedron, Pentagonal pyramid",2,1a,1,"[7.905451101029868, 4.413024274491413, 4.805692621738309]",0.333,5.70805599908653,AB2C3D10,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Na-O-V,0.007206624374999,-2.0787245738362072,2.71,4,Triclinic,1,P1,oxide,Na,,V,,Bi,B,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4520914016383
