material_id,chem_formula,R$_0$,B,H_chemenv,num_H_chemenvs,H_wyckoff,num_H_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_H_sites,num_CN_env,num_charge_states,HX_coordn,HO_coordn,mean_coordn_H-X,min_coordn_H-X,max_coordn_H-X,mean_coordn_H-O,min_coordn_H-O,max_coordn_H-O,mean_H_charge,min_H_charge,max_H_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_HO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-559469,CaH6C2O7,0.9284961803803939,0.640790548955656,Single neighbor,1,2i,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB2C6D7,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.1609121493704384,GGA,C-Ca-H-O,0.034942648359375,-1.690951725781249,3.7229,4,Triclinic,-1,P-1,oxide,None,Ca,None,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-560059,KVH6SO9,0.9676637354287261,0.5636233140646308,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,ABCD6E9,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.0828249092700022,GGA_U,H-K-O-S-V,0.022348359791674002,-1.717374065125,2.93,5,Monoclinic,2,P2_1,oxide,K,None,V,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-560243,Np2H12SO14,0.9778283667814109,0.5723894271462864,Single neighbor,1,4e,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB2C12D14,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.0955431739738133,GGA,H-Np-O-S,0.0,-1.880896596896549,0.500599999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, N, O, S",None,None,None,Np,"B $\in$ [0.5, 1]",Positive B
mp-560314,In2H10S3O17,0.911675201448752,0.6431429557641548,Single neighbor,1,2i,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,A2B3C10D17,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",1.2327695401334633,GGA,H-In-O-S,0.0,-1.630279766822917,4.1315,4,Triclinic,-1,P-1,oxide,None,None,None,None,In,None,"H, O, S",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-561571,CoSn2H12(OF)6,0.9920715131939698,0.004766294709536631,Single neighbor,1,8i,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB2C6D6E12,1,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,2,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",0.9929899582725441,GGA_U,Co-F-H-O-Sn,0.0,-1.68722914787037,2.5957,5,Triclinic,-1,P-1,fluoride,None,None,Co,None,Sn,None,"H, C, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-562127,SrCo2As2(H2O5)2,0.7834126677635748,0.8164455084201754,Single neighbor,1,4e,1,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB2C2D4E10,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.2768000071492835,GGA_U,As-Co-H-O-Sr,0.003035290570182,-1.748149730394736,2.709699999999999,5,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Co,None,None,As,"H, C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-562339,Co3P2H2O9,0.8702372702889241,0.7572717142924689,Single neighbor,1,4e,1,"[0.0, 0.0]",0.0,0.0,A2B2C3D9,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.2394165287474765,GGA_U,Co-H-O-P,0.011536269843748,-1.9802178272991071,2.6113,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Co,None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-562382,NaCoBP2H2O9,0.9460444839645691,0.4875118990964803,Single neighbor,1,4e,1,"[0.0, 0.0]",0.0,0.0,ABCD2E2F9,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.1719754572315937,GGA_U,B-Co-H-Na-O-P,0.015817401124995002,-2.309087102958231,3.3144,6,Monoclinic,2/m,P2_1/c,oxide,Na,None,Co,None,None,B,"H, C, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-572375,Cs2Cr4Cd(HO4)4,0.9959840610855271,-0.0033855705407608836,Single neighbor,1,2i,1,"[0.0, 0.0]",0.0,0.0,AB2C4D4E16,1,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,2,O2-,"Alkali Metals, Nonmetals, Transition Metals",0.9949889476404573,GGA_U,Cd-Cr-Cs-H-O,0.0,-1.676280052752235,2.7195,5,Triclinic,-1,P-1,oxide,Cs,None,"Cr, Cd",None,None,None,"H, C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-574928,CsPH3O3F,1.3366122842468848,-0.030589699289552054,no_data,1,no_data,1,no_data,0.0,no_data,ABCD3E3,3,3,1,"[1.0, 2.0, 0]","[1.0, 2.0, 0]",1.0,0.0,2.0,1.5,0.0,2.0,0.33,0.33,0.33,1.3333333333333333,1,2,O2-,"Alkali Metals, Halogens, Nonmetals",1.2888666778728959,GGA,Cs-F-H-O-P,0.010537600322416001,-1.94040505283867,6.4259,5,Monoclinic,2/m,P2_1/c,fluoride,Cs,None,None,None,None,None,"H, C, O, P",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-601241,Na3YH12(CO5)3,0.904699108168552,0.6008540487212922,Single neighbor,1,6c,1,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB3C3D12E15,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.2155243444350232,GGA,C-H-Na-O-Y,0.015498243676460001,-1.780431653136409,4.5966000000000005,5,Hexagonal,6,P6_3,oxide,Na,None,Y,None,None,None,"H, C, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-601377,BaTe2Mo2(HO6)2,0.9842696787370049,-0.026716589079252267,Single neighbor,1,4a,1,"[0.0, 0.0]",0.0,0.0,AB2C2D2E12,1,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,2,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",0.9774486491861577,GGA_U,Ba-H-Mo-O-Te,0.040189661578941,-1.8779631951754392,3.0839,5,Orthorhombic,222,P2_12_12_1,oxide,None,Ba,Mo,None,None,"B, Te","H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-603257,Cs2Cr4Cu(HO4)4,1.0110182164223218,-0.0839514907092556,Single neighbor,1,2i,1,"[0.0, 0.0]",0.0,0.0,AB2C4D4E16,1,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,2,O2-,"Alkali Metals, Nonmetals, Transition Metals",0.990200895872043,GGA_U,Cr-Cs-Cu-H-O,0.038432522875,-1.575264359418901,0.8804000000000001,5,Triclinic,-1,P-1,oxide,Cs,None,"Cr, Cu",None,None,None,"H, C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-604273,Cu2GeP2(H5O7)2,0.9204377787844255,0.6719229594017719,Single neighbor,1,4e,1,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB2C2D10E14,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.1923591097388313,GGA,Cu-Ge-H-O-P,0.010002203218363,-1.64205490591954,0.6687000000000001,5,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,None,Ge,"H, C, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-604490,UNiH14O9F4,0.9876230492381035,0.007270061260380276,Single neighbor,1,4e,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,ABC4D9E14,1,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,2,O2-,"Actinides, Halogens, Nonmetals, Transition Metals",0.9890616103223225,GGA_U,F-H-Ni-O-U,0.0,-1.803506043706896,2.3034,5,Monoclinic,2/m,P2_1/c,fluoride,None,None,Ni,None,None,None,"H, N, O",F,None,None,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-604725,RbMgP(H6O5)2,0.8476286873243462,0.5878217144752578,Single neighbor,1,"4b, 2a",2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,ABCD10E12,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",1.2982062822919334,r2SCAN,H-Mg-O-P-Rb,0.0,-1.735121456685714,5.0479,5,Orthorhombic,mm2,Pmn2_1,oxide,Rb,Mg,None,None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-605344,ZnH4SeO6,0.8833232032808205,0.6779060257271532,Single neighbor,1,8c,1,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,ABC4D6,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.229558615482236,GGA,H-O-Se-Zn,0.017592193125001,-1.315136836028646,2.9074,4,Orthorhombic,mmm,Pbca,oxide,None,None,Zn,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-605347,HgTe(H2O3)2,0.9620010563221093,0.5020120822382405,"Single neighbor, Linear",2,4a,1,"[0.08375291780025601, 0.0, 0.0, 0.0, 0.0]",0.0,0.016750583560051203,ABC4D6,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.1258400149137562,GGA,H-Hg-O-Te,0.040393801041667,-1.187935049305556,2.2256,4,Orthorhombic,mm2,Pna2_1,oxide,None,None,Hg,None,None,Te,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625151,H7ClO3,0.9028867303115206,0.4572097145368398,"Single neighbor, Linear",2,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23172621165766702, 0.0]",0.0,0.03310374452252386,AB3C7,2,3,1,"[1.0, 1.0, 2.0]","[1.0, 1.0, 2.0]",1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.3333333333333333,1,2,O2-,"Halogens, Nonmetals",1.1081697608562484,r2SCAN,Cl-H-O,0.00034760272727300004,-1.219446524431818,5.3812,3,Monoclinic,m,Cc,chlorate,None,None,None,None,None,None,"H, C, O",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625174,H5IO6,0.9346953045494069,0.6086372575615853,Single neighbor,1,4e,1,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB5C6,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals",1.1828670543288902,GGA,H-I-O,0.023315540624999003,-0.9973210992708321,2.255499999999999,3,Monoclinic,2/m,P2_1/c,hypoiodite,None,None,None,None,None,None,"H, O",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625175,H3ClO5,0.6663833553147777,0.8687951885721367,Single neighbor,1,4a,1,"[0.0, 0.0, 0.0]",0.0,0.0,AB3C5,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals",1.3197560753593833,GGA,Cl-H-O,0.004375108888887,-0.8159247165277771,5.476,3,Orthorhombic,mm2,Pna2_1,hypochlorite,None,None,None,None,None,None,"H, C, O",Cl,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625208,H8PtO6,0.9537194912586825,0.48997838191074966,"Single neighbor, Linear",2,1a,1,"[0.0, 1.4089601675517152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.621782409628138, 0.0, 0.0]",0.0,0.12692141107374083,AB6C8,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.1717438467218606,GGA,H-O-Pt,0.04826632566666501,-0.9170693780000001,1.830699999999999,3,Triclinic,1,P1,oxide,None,None,Pt,None,None,None,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625211,LiH3O2,0.9943249132732177,0.4748189653944298,Single neighbor,1,2i,1,"[0.0, 0.0, 0.0]",0.0,0.0,AB2C3,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.1588747653592204,GGA,H-Li-O,0.000740354166667,-1.5347990820138881,4.8762,3,Triclinic,-1,P-1,oxide,Li,None,None,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625238,Re2H4O9,1.112238343658955,0.21948466613737744,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,A2B4C9,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.2190014255192223,GGA,H-O-Re,0.027942602805556,-1.7075165893333342,2.6495,3,Monoclinic,2,P2_1,oxide,None,None,Re,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625256,H5IO6,0.9170022669824041,0.694351031047107,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB5C6,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals",1.2001347775495754,GGA,H-I-O,0.033702867916666004,-0.9869337719791661,2.1302,3,Monoclinic,m,Pc,hypoiodite,None,None,None,None,None,None,"H, O",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625258,VHO3,1.1474446419139788,0.16389197165874664,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0]",0.0,0.0,ABC3,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.2974319769082274,GGA_U,H-O-V,0.024866239416664,-1.961449930583333,2.1433,3,Monoclinic,2,P2_1,oxide,None,None,V,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625381,V2H3O5,2.059447604858013,-1.0674998529224693,Single neighbor,1,1a,1,"[0.0, 0.0, 0.0]",0.0,0.0,A2B3C5,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.3155708690934018,r2SCAN,H-O-V,0.010258540499984,-1.9619874158750252,1.5180999999999991,3,Monoclinic,m,Cm,oxide,None,None,V,None,None,None,"H, O",None,None,None,None,B < -1,Negative B
mp-625572,H5BrO2,0.8378228037771092,0.5258793970505721,"Single neighbor, Linear",2,1a,1,"[0.0, 0.139844047414437, 0.0, 0.0, 0.0, 0.23022930872011801, 0.0, 0.0, 0.141869686223754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.169359728214124]",0.0,0.034065138528621655,AB2C5,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,O2-,"Halogens, Metalloids, Nonmetals",1.0601896655690004,r2SCAN,Br-H-O,0.009424737916670001,-1.11438140140625,4.1647,3,Triclinic,1,P1,bromite,None,None,None,None,None,B,"H, O",Br,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625801,Sr(H8O5)2,0.9505492687267934,0.4839068151041593,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3243121662237078,GGA,H-O-Sr,0.0,-1.400704277407408,3.8434,3,Monoclinic,m,Cc,oxide,None,Sr,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625803,Sr(H8O5)2,0.9508598934596894,0.4871121447051312,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3271740302917627,GGA,H-O-Sr,0.0007580983333330001,-1.399946179074075,3.8525,3,Monoclinic,m,Pc,oxide,None,Sr,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625824,Sr(H8O5)2,0.9370519791395745,0.5337795169320675,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3185178973461045,GGA,H-O-Sr,0.035245969259259005,-1.365458308148149,3.4704,3,Monoclinic,m,Cc,oxide,None,Sr,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-625860,Sr(H8O5)2,0.9435026968316185,0.4939549141495344,Single neighbor,1,1a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3109550968920325,GGA,H-O-Sr,0.030087237592592003,-1.370617039814816,3.4038,3,Triclinic,1,P1,oxide,None,Sr,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625890,H5IO6,1.0117028986155958,0.375354390363969,"Single neighbor, Linear",2,2a,1,"[0.8867369602628361, 0.0, 0.714423949338693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.16011609096015292,AB5C6,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals",1.190263904098082,GGA,H-I-O,0.04685653374999801,-0.9737801061458331,1.6184,3,Monoclinic,2,P2_1,hypoiodite,None,None,None,None,None,None,"H, O",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-625928,HI3O8,0.9267964960713894,0.46081894688979474,Single neighbor,1,4e,1,[0.0],0.0,0.0,AB3C8,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals",1.3645636717665388,GGA,H-I-O,0.021705477916665,-0.8001992034375001,2.5364,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, O",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-626080,V3H5O8,0.8950735539898534,0.5117692084874677,"Single neighbor, Linear",2,1a,1,"[0.0, 0.0, 0.485006251658579, 0.0, 0.0]",0.0,0.0970012503317158,A3B5C8,2,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.2688906045984933,r2SCAN,H-O-V,0.023928275468748,-1.9216887916406251,0.0,3,Monoclinic,m,Cm,oxide,None,None,V,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-626094,Al(HO)3,0.9878289717068768,0.49500155146493985,Single neighbor,1,1a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB3C3,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.040622546978759,GGA,Al-H-O,0.042542865357148005,-1.855058700892851,4.3399,3,Triclinic,1,P1,oxide,None,None,None,None,Al,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-626172,H4SO5,0.9439904367174302,0.48588979274674793,"Single neighbor, Linear",2,1a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.00623242809792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8784490229244241, 0.0]",0.0,0.1177925906888965,AB4C5,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,Nonmetals,1.2390248108894,GGA,H-O-S,0.017377451499999003,-1.1765380715312501,5.366499999999999,3,Triclinic,1,P1,oxide,None,None,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-626225,Ca(H8O5)2,0.9360031706563993,0.5217289906156333,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3386789184138537,GGA,Ca-H-O,0.045408832129633,-1.145740359166667,3.513699999999999,3,Monoclinic,m,Pc,oxide,None,Ca,None,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-626227,Ca(H8O5)2,0.9482224566218054,0.4814982004176665,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3199875210992729,GGA,Ca-H-O,0.0025278893518560002,-1.188621301944445,3.8933,3,Monoclinic,m,Pc,oxide,None,Ca,None,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-626229,H4SO5,0.9249752536344953,0.5164751008502695,"Single neighbor, Linear",2,1a,1,"[0.0, 0.0, 0.0, 0.0, 0.8413803403023711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6867734059709201, 0.0, 0.0, 0.0, 0.0]",0.0,0.0955096091420807,AB4C5,2,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,Nonmetals,1.2685760759920197,GGA,H-O-S,0.029176148250000002,-1.16473937478125,5.2692,3,Triclinic,1,P1,oxide,None,None,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-626230,Ca(H8O5)2,0.944492711728107,0.4898083935844874,Single neighbor,1,2a,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,AB10C16,1,2,1,"[1.0, 2.0]","[1.0, 2.0]",1.5,1.0,2.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals",1.3228332034196875,GGA,Ca-H-O,0.0036772632407460005,-1.187471928055556,3.9044,3,Monoclinic,m,Cc,oxide,None,Ca,None,None,None,None,"H, C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
