material_id,chem_formula,R$_0$,B,Fe_chemenv,num_Fe_chemenvs,Fe_wyckoff,num_Fe_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Fe_sites,num_CN_env,num_charge_states,mean_coordn_Fe-X,min_coordn_Fe-X,max_coordn_Fe-X,mean_coordn_Fe-O,min_coordn_Fe-O,max_coordn_Fe-O,mean_Fe_charge,min_Fe_charge,max_Fe_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_FeO_BondL,FeX_coordn,FeO_coordn,elements
mp-25303,FePO4,1.7201505772622745,0.4812811709685179,Octahedron,1,2a,1,[0.7991092641728123],0.0,0.7991092641728123,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-O-P,0.044378919583333,-2.3043385624404755,0.9954999999999998,3,Orthorhombic,mmm,Cmcm,phosphate,,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.062889197488494,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-25393,Li2FePO4F,1.882286207611396,0.2262680326044889,Octahedron,1,2a,1,"[0.6921262270469237, 0.9148805692400468]",0.0,0.8035033981434853,ABCD2E4,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-",GGA_U,F-Fe-Li-O-P,0.0404007147222245,-2.590038221812168,3.709,5,Triclinic,1,P1,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1217215571894905,[6.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25407,LiFePO4F,1.8433031723191784,0.2486844306715848,Octahedron,1,"1a, 1b",2,"[0.22987238846630584, 0.032388818093491784]",0.0,0.1311306032798988,ABCDE4,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-",GGA_U,F-Fe-Li-O-P,0.0052488571874995,-2.547775403809524,1.9307,5,Triclinic,-1,P-1,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.998689551184024,[6.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25445,Li3FePCO7,3.3013078563260216,-1.0143940701474832,Octahedron,1,4e,1,[2.649617026119577],0.0,2.649617026119577,ABCD3E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-O-P,0.0399369178846118,-2.3404260705494497,4.2226,5,Monoclinic,2/m,P2_1/m,oxide,Li,,Fe,,,,"C, O, P",F,,,,B < -1,Negative B,2.1659499586187105,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25457,Li2FePCO7,1.7724092835688143,0.3831703853136931,Octahedron,1,4e,1,[2.154452074426086],0.0,2.154452074426086,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-O-P,0.0187813559374969,-2.282217469484127,2.1712,5,Monoclinic,2/m,P2_1/m,oxide,Li,,Fe,,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.036110326965994,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25825,LiFe4(PO4)3,1.8997679704124808,0.2411179013089331,"Square plane, Octahedron",2,"4f, 2e",2,"[1.7721129874809494, 3.1343022234118814, 2.125635307945762]",0.0,2.3440168396128644,AB3C4D12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0498749212500104,-2.307845763613095,2.0777,4,Monoclinic,2/m,C2/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.146714370366021,"[4.0, 6.0]","[4.0, 6.0]","Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25883,LiFe3(P3O10)2,1.8367464148057069,0.2521355271437951,"Octahedron, Tetrahedron",2,"2a, 2b",2,"[1.3118080032459773, 0.10753055017537838, 0.23024841534367324]",0.0,0.5498623229216762,AB3C6D20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0319068593611211,-2.435822133039681,2.4394,4,Orthorhombic,222,C222_1,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9875970796367928,"[4.0, 6.0]","[4.0, 6.0]","Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25884,Fe3(P3O10)2,1.8494445000646231,0.2647482476778202,"Octahedron, Tetrahedron",2,"2a, 2b",2,"[0.19866520194007511, 0.20955061152664622, 0.21541471321357442]",0.0,0.20787684222676525,A3B6C20,2,3,2,5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,3.333333333333333,3.0,4.0,1.0,1,1,O2-,GGA_U,Fe-O-P,0.0282564206896536,-2.365466111477832,0.1071,3,Orthorhombic,222,C222_1,oxide,,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9809861741246453,"[4.0, 6.0]","[4.0, 6.0]","Halogens, Nonmetals, Transition Metals"
mp-25961,LiFe(PO3)4,1.806257866523788,0.3355980751999219,Octahedron,1,2e,1,[1.1606054082505703],0.0,1.1606054082505703,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.044715388888874,-2.502106014828042,2.6929,4,Monoclinic,2/m,C2/c,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0408757066012497,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25963,LiFe(PO3)4,1.5630043574780943,0.6785408971906097,Octahedron,1,2e,1,[0.2115259436926888],0.0,0.2115259436926888,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0370135197222074,-2.5098078839947084,0.0,4,Monoclinic,2/m,C2/c,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.035542503037888,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25977,LiFe(PO3)4,1.810662213796856,0.3021394159952859,Octahedron,1,4c,1,[0.11395617239585078],0.0,0.11395617239585078,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0,-2.546821403716929,2.938,4,Orthorhombic,mmm,Pbcn,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0204333563334846,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-25993,Li3Fe2(PO4)3,1.6795336651535124,0.5093875406837781,Octahedron,1,4e,1,"[0.7519723959907296, 0.6972392276457365]",0.0,0.724605811818233,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0053957849999992,-2.504264633696427,2.6074,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.038878363462293,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26003,LiFe(PO3)3,1.6974425809585485,0.401802765779173,Octahedron,1,2i,1,"[0.759602634797976, 1.111538433023894]",0.0,0.935570533910935,ABC3D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0,-2.5512187714115635,5.0981,4,Triclinic,-1,P-1,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1456373842477703,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26056,Li3Fe(PO4)2,1.7554444017987194,0.5188740508815616,Tetrahedron,1,2a,1,"[0.15919220211127633, 0.3793468516842967]",0.0,0.2692695268977865,AB2C3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0325983273214287,-2.546037635663264,2.3294,4,Monoclinic,2,P2_1,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,1.905113645548603,[4.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26069,Li3Fe2(PO4)3,1.7540816834673074,0.4085380457715673,Octahedron,1,4e,1,"[0.9629863375574971, 0.476558567238054]",0.0,0.7197724523977755,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.011562695624999,-2.498097723071427,2.4969,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0400431424890484,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26077,Li3Fe3(PO4)4,1.7523813478995756,0.44544367896593,"Trigonal bipyramid, Octahedron",2,1a,1,"[0.5375739062457272, 2.2411042024841445, 0.6696821398333322, 0.47702491421618326, 0.5106633152702265, 2.13421834786074, 2.3011551462000654, 0.5543432544642807, 0.5610338495181086]",0.0,1.1096443417880897,A3B3C4D16,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0167871937500008,-2.455732547252746,2.0208,4,Triclinic,1,P1,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.044067169365528,"[5.0, 6.0]","[5.0, 6.0]","Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26125,Li2Fe(PO3)4,1.8359515202477583,0.2964687871079443,Octahedron,1,4c,1,[1.237252731641779],0.0,1.237252731641779,AB2C4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0093345683772261,-2.5810754902756883,4.19,4,Orthorhombic,mmm,Pnma,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1907611318201554,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26126,LiFe(PO3)4,1.444100038164446,0.8632920449356135,Octahedron,1,4a,1,[0.38465756314023053],0.0,0.38465756314023053,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0404250763888747,-2.5063963273280407,1.8014,4,Orthorhombic,222,P2_12_12_1,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0431220303821105,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26181,LiFeP2O7,1.7613328896236449,0.3935523807402535,Octahedron,1,1a,1,[0.8744933816642575],0.0,0.8744933816642575,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.017194242272728,-2.5058270441017303,2.1785,4,Monoclinic,2,C2,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0367309141166148,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26184,LiFe2P5O16,1.6380051111993534,0.5713680572941024,Octahedron,1,2a,1,"[0.8540070511638267, 0.14661649671874705]",0.0,0.5003117739412869,AB2C5D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.004281454722232,-2.493200415272817,2.1522,4,Monoclinic,m,Pc,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0381967172773057,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26255,Li2FeP2O7,1.7886846631375923,0.3533049469085815,Trigonal bipyramid,1,4e,1,[2.6441885673138374],0.0,2.6441885673138374,AB2C2D7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0194328943055497,-2.552934820704365,3.8745,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.114250115916884,[5.0],[5.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26269,LiFe(PO3)4,1.587338033902612,0.6478908438152073,Octahedron,1,2c,1,[0.06068671376562255],0.0,0.06068671376562255,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0204585477777632,-2.5263628559391527,2.157,4,Monoclinic,2/m,C2/c,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.036682251577066,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26307,Li3Fe3(PO4)4,1.7526131637324165,0.4571353318962894,"Trigonal bipyramid, Octahedron",2,"4e, 2d",2,"[1.4244888225510919, 0.5375252508557352]",0.0,0.9810070367034136,A3B3C4D16,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0315639454807694,-2.440955795521977,2.1903,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.020647766082755,"[5.0, 6.0]","[5.0, 6.0]","Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26326,LiFeP2O7,1.775438091014107,0.376296312887569,Octahedron,1,1a,1,"[0.6911200028045928, 0.30997542612312035]",0.0,0.5005477144638566,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0348298872727275,-2.4881913991017304,0.7974999999999999,4,Triclinic,1,P1,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.041986296597456,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26335,LiFe(PO3)4,1.656884160829578,0.5428235561808347,Octahedron,1,2a,1,[0.22603584991375136],0.0,0.22603584991375136,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0194236105555418,-2.527397793161374,2.7007,4,Monoclinic,m,Cc,phosphite,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.034318870183865,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26358,LiFeP2O7,1.7617574914925669,0.4159038847624163,Octahedron,1,2a,1,"[0.5205692384851779, 0.9559302736694133]",0.0,0.7382497560772956,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0393300888636369,-2.483691197510821,2.1749,4,Monoclinic,m,Pc,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.055425780895785,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26471,Li4Fe5(P3O11)2,2.015743767833256,0.1167291520082107,Octahedron,1,"4e, 2a",2,"[2.0637152863987462, 1.343843349273898, 1.4260047534782974]",0.0,1.6111877963836472,A4B5C6D22,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0406371089189185,-2.4364895231402826,3.9173,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1447011132636,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26546,LiFeP2O7,1.737615866923885,0.4486561736135329,Octahedron,1,1a,1,"[2.1026109176948444, 0.5017550816777824, 0.5040390625112973, 2.052534744175207]",0.0,1.2902349515147828,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0374659181818195,-2.4855553681926392,2.2488,4,Triclinic,1,P1,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.053442188512457,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26563,LiFeP2O7,1.7376573702406248,0.4649795546706636,Octahedron,1,2i,1,[0.7748640127754473],0.0,0.7748640127754473,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0214661104545461,-2.501555175919912,2.3731,4,Triclinic,-1,P-1,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.056869096846316,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26575,Li3Fe(PO4)2,1.262857803874479,1.1450002629025189,Octahedron,1,1b,1,[0.11194928777250643],0.0,0.11194928777250643,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0344958958928574,-2.544140067091836,1.6401,4,Monoclinic,2/m,C2/m,phosphate,Li,,Fe,,,,"O, P",F,,,,B > 1,Positive B,2.057216996590211,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26613,LiFeP2O7,1.7330559659936535,0.4356851465485111,Octahedron,1,4f,1,[0.7403202202358937],0.0,0.7403202202358937,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0364142279545456,-2.486607058419913,1.9077,4,Monoclinic,2/m,P2_1/m,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.04094253447386,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26643,LiFeP2O7,1.6713779484394304,0.5295086759111036,Octahedron,1,4e,1,[0.6443339544617873],0.0,0.6443339544617873,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0278248202272726,-2.4951964661471853,2.448,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.042504805936469,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26677,Li3Fe2(PO4)3,1.7287659172384875,0.466546870981575,Octahedron,1,"1c, 2i, 1a",3,"[0.28269370238063085, 0.39673696650475776, 0.06728811560820133]",0.0,0.24890626149786332,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0407129207499981,-2.468947497946428,1.3953000000000002,4,Monoclinic,2/m,C2/m,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.06150214731131,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26717,LiFeP2O7,1.5344124599017437,0.7857012956907095,Octahedron,1,4e,1,[2.2376669644975875],0.0,2.2376669644975875,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.037936805000001,-2.4850844813744573,1.9186,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.060846226172348,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26749,LiFeP2O7,1.671286238170584,0.530677998336691,Octahedron,1,4e,1,[0.8479523885520532],0.0,0.8479523885520532,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0360462929545457,-2.486974993419913,2.5465000000000004,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0435879401448216,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26756,Fe4P7O24,1.8954259513639,0.2021658657735969,Octahedron,1,2i,1,"[0.22946652619214664, 1.1267848909535825, 0.9801705936883174, 0.683792122210464]",0.0,0.7550535332611276,A4B7C24,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,GGA_U,Fe-O-P,0.0247656382142871,-2.361241742499998,0.0,3,Triclinic,-1,P-1,oxide,,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0296066106748367,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-26773,Li3Fe(PO4)2,1.5868478644881872,0.6791904141338325,Octahedron,1,2b,1,[0.24189892372014377],0.0,0.24189892372014377,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0393161201785714,-2.5393198428061217,1.905,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.058264950458061,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26789,Li2FeP2O7,1.6562984462800707,0.5408928383311234,Square plane,1,2a,1,[0.20212860873776006],0.0,0.20212860873776006,AB2C2D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0353186305555492,-2.537049084454365,4.103,4,Monoclinic,2/m,C2/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0317068518249406,[4.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26805,Li3Fe(PO4)2,1.6130251119320562,0.6412375377820234,Octahedron,1,4e,1,[0.2641842033303273],0.0,0.2641842033303273,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0379755637499998,-2.540660399234693,1.9057,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0583926910622314,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26807,Li3Fe3(PO4)4,1.8456082015816773,0.2668852008721382,Octahedron,1,"2d, 4f",2,"[1.2590535047443745, 0.2930587124080677]",0.0,0.7760561085762211,A3B3C4D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0452705699038462,-2.4272491710989,2.2551,4,Monoclinic,2/m,C2/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0340570976577945,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26825,Li3Fe2(PO4)3,1.459000088472047,0.9051044408117856,Octahedron,1,4f,1,[1.4124616027980692],0.0,1.4124616027980692,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0427028822499986,-2.466957536446428,1.9116,4,Monoclinic,2/m,C2/c,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.062391596378982,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26858,Fe5(PO4)4,1.7977037005168666,0.3519057488680704,"Trigonal bipyramid, Octahedron",2,"2i, 1a",2,"[1.8428007812449445, 2.4640850235708416, 2.429368053639535]",0.0,2.2454179528184404,A4B5C16,2,3,2,5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-O-P,0.0181153668,-2.301763123142856,0.5714000000000001,3,Triclinic,-1,P-1,phosphate,,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.10196855730313,"[5.0, 6.0]","[5.0, 6.0]","Halogens, Nonmetals, Transition Metals"
mp-26985,Li2Fe3(P2O7)2,1.9099743509121616,0.2449174081793617,Octahedron,1,"4e, 2c",2,"[1.1002007272422893, 1.018753974043038]",0.0,1.0594773506426636,A2B3C4D14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0041256169565189,-2.472811901314699,3.9224,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1742992954550067,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-26986,Fe3(P2O7)2,1.8746182585130144,0.2558919633480527,Octahedron,1,"4e, 2c",2,"[0.8347325799924495, 1.095328593608305]",0.0,0.9650305868003772,A3B4C14,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-O-P,0.041600385357249,-2.3629240239795912,0.8609,3,Monoclinic,2/m,P2_1/c,oxide,,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.107217626806362,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-27007,LiFe2P3O10,1.5969749157343152,0.5221249854329336,Octahedron,1,4f,1,[2.014261586833359],0.0,2.014261586833359,AB2C3D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0,-2.476718855453869,3.1686,4,Monoclinic,2/m,P2_1/m,oxide,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1686395436710835,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
