material_id,chem_formula,R$_0$,B,Ca_chemenv,num_Ca_chemenvs,Ca_wyckoff,num_Ca_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ca_sites,num_CN_env,num_charge_states,CaX_coordn,CaO_coordn,mean_coordn_Ca-X,min_coordn_Ca-X,max_coordn_Ca-X,mean_coordn_Ca-O,min_coordn_Ca-O,max_coordn_Ca-O,mean_Ca_charge,min_Ca_charge,max_Ca_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CaO_BondL
mp-699405,Ca6Mg5Al2Si11O36,2.09860406933833,0.2733677259741717,Square antiprism,1,1a,1,"[2.527428481093568, 2.453256905423823, 2.355997377753146, 2.425229867217936, 2.784961319214994, 2.809512214954227]",0.0,2.5593976942762824,A2B5C6D11E36,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Mg-O-Si,0.008642317472215,-3.355220556750001,5.1007,5,Triclinic,1,P1,oxide,,"Mg, Ca",,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5149322440912805
mp-699464,Ca3Be2Si3(HO6)2,2.262640437808756,0.1788278988836812,"Square-face capped trigonal prism, Square antiprism",2,"4e, 8g",2,"[2.486813462770526, 1.108335637486248]",0.0,1.797574550128387,A2B2C3D3E12,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Be-Ca-H-O-Si,0.0,-3.09155277284091,5.168799999999999,5,Tetragonal,4/m,P4_2/n,oxide,,"Be, Ca",,,,"B, Si","H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4783034768435823
mp-699599,LiCa9Co(PO4)7,2.0512972356978745,0.3381469376706318,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2,6b,1,"[3.498496894891662, 3.925140494481875, 3.293261597251552]",0.0,3.5722996622083634,ABC7D9E28,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-Li-O-P,0.02483177288043,-3.160587014365941,0.000999999999999,5,Trigonal,3m,R3c,phosphate,Li,Ca,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5253141062757356
mp-703370,Ca13Si10H12(O17F5)2,2.041451185684009,0.3438760986161852,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron, Square-face bicapped trigonal prism",3,"6f, 1a",2,"[1.493977953519781, 1.808333399139234, 2.155719509995464]",0.0,1.8193436208848264,A10B10C12D13E34,3,3,1,"[8.0, 8.0, 6.0]","[4.0, 5.0, 6.0]",7.333333333333333,6.0,8.0,5.0,4.0,6.0,2.0,2.0,2.0,1.6666666666666667,1,2,"O2-, F-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Ca-F-H-O-Si,0.016428070021095,-3.071413105759493,5.0622,5,Trigonal,-3,R-3,fluoride,,Ca,,,,Si,"H, C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5019027452763436
mp-7035,CaMgAsO4F,1.6707165337787615,0.732691003372859,Square-face capped trigonal prism,1,2e,1,[2.311197789659127],0.0,2.311197789659127,ABCDE4,1,1,1,[7.0],[6.0],7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, F-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,As-Ca-F-Mg-O,0.0,-2.8852916946875,3.9326,5,Monoclinic,2/m,C2/c,fluoride,,"Mg, Ca",,,,As,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.53245698966429
mp-703515,CaCuSiH2O5,2.164367080551892,0.2200576142372069,Face-capped octahedron,1,4e,1,[2.379396385565047],0.0,2.379396385565047,ABCD2E5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Cu-H-O-Si,0.027403645083333,-2.088334561666668,0.121999999999999,5,Monoclinic,2/m,P2_1/c,oxide,,Ca,Cu,,,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.429696209487758
mp-703574,CaH2(SO4)2,2.4420260207636075,0.0531329927016049,Square-face bicapped trigonal prism,1,8c,1,[2.632956216286501],0.0,2.632956216286501,AB2C2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,Ca-H-O-S,0.0044221100641,-2.066380823846153,5.8501,4,Orthorhombic,mmm,Pbca,sulfate,,Ca,,,,,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5037727151001663
mp-705485,NaCa5ScZn5(SiO3)12,2.0270475964769714,0.3267651609511465,Square antiprism,1,"2c, 1b",2,"[2.365719471048183, 2.405726928046881, 2.501091008562925]",0.0,2.4241791358859963,ABC5D5E12F36,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.036971065833329,-3.075535121272989,4.1363,6,Monoclinic,2,C2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5213700874095535
mp-705502,NaCa9TaTi9(SiO5)10,1.921144570798002,0.4313928661802687,Square-face capped trigonal prism,1,1a,1,"[2.420408633775079, 2.413869962768954, 2.449871956241976, 2.420568689516443, 2.366299770078435, 2.438366536593219, 2.441713256253439, 2.414371620525848, 2.411673426341885]",0.0,2.419682650232809,ABC9D9E10F50,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Si-Ta-Ti,0.000141556427085,-3.442608122858908,2.9149000000000003,6,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.472890474986872
mp-705853,NaCa8SmTi10(SiO5)10,1.975075294776106,0.3907273196390947,Square-face capped trigonal prism,1,1a,1,"[2.533202496509648, 2.475579944420775, 2.474029419973612, 2.490815148057733, 2.466319395126207, 2.4784957672113253, 2.478892791402609, 2.463863450923065]",0.0,2.482649801703122,ABC8D10E10F50,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Si-Sm-Ti,0.001887458906246,-3.456979112246409,2.9163,6,Triclinic,1,P1,oxide,Na,Ca,Ti,,,Si,"C, N, O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,2.475377369247176
mp-705890,Ca2V3Ni2AgO12,1.851995146162065,0.4854108316606215,Cube,1,8e,1,[2.6154344840888912],0.0,2.6154344840888912,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ag-Ca-Ni-O-V,0.0,-2.297323727083333,2.0567,5,Tetragonal,4/mmm,I4_1/acd,oxide,,Ca,"V, Ni, Ag",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4959228748748075
mp-706235,NaCa2V3Zn2O12,1.9897797516611,0.3800006771479337,Cube,1,8e,1,[2.4937560887738233],0.0,2.4937560887738233,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Na-O-V-Zn,0.0,-2.554058480818965,3.0491,5,Tetragonal,4/mmm,I4_1/acd,oxide,Na,Ca,"V, Zn",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4938548128142193
mp-706239,NaCa2Mg2V3O12,1.8870453811099364,0.4578616159290797,Cube,1,8e,1,[2.568484639381842],0.0,2.568484639381842,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mg-Na-O-V,0.0,-2.850536808193965,3.3486,5,Tetragonal,4/mmm,I4_1/acd,oxide,Na,"Mg, Ca",V,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.495401543688989
mp-706246,Ca9LaTi6Mn4O30,1.9230151041428407,0.4356047587668826,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,1a,1,"[4.261876952656225, 4.261590573400241, 4.285295537888841, 4.373475162385914, 4.19696676123273, 4.2018941441424, 4.216060457748137, 4.310049703329121, 4.721632803607924, 4.252867584447681, 4.199734124102086, 4.208632547632107, 4.321921593988362, 4.309686039564716, 4.270886274888578, 4.7567490746874235, 4.258600692970839, 4.333872192176549]",0.0,4.318988456713882,AB4C6D9E30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-La-Mn-O-Ti,0.032909511149995,-3.183862937934482,0.0,5,Triclinic,1,P1,oxide,,Ca,"Ti, Mn",,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.530643115755547
mp-706248,Ca6Pr6Mn11CrO36,2.2894425040961184,0.1738517554855259,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,1a,1,"[4.353222385441318, 4.347649558437751, 3.196950349750096, 4.350662847559131, 4.357944027927776, 4.309080251398586]",0.0,4.15258490341911,AB6C6D11E36,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Cr-Mn-O-Pr,0.003580136736106,-2.752354378787357,0.0,5,Triclinic,1,P1,oxide,,Ca,"Cr, Mn",,,,"C, O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.5319662380059795
mp-706291,Ca2B8H2O15,2.23982914148362,0.2287147906973735,"Bicapped square prism (adjacent faces), Cube",2,2i,1,"[6.356456509045924, 2.31883703939194]",0.5,4.337646774218932,A2B2C8D15,2,2,1,"[10.0, 8.0]","[10.0, 8.0]",9.0,8.0,10.0,9.0,8.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O,0.0,-2.835319010771605,5.6576,4,Triclinic,-1,P-1,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5828094028611144
mp-706340,Ca9LaMn10O30,2.0272188485424154,0.3417344627900146,no_data,1,no_data,1,no_data,0.0,no_data,AB9C10D30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-La-Mn-O,0.047267432450002,-2.5571605270862072,0.0,4,Triclinic,1,P1,oxide,,Ca,Mn,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.504269857790695
mp-706342,Na2Ca17V2(PO4)14,2.3477821545078124,0.1197650808621548,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C14D17E56,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Na-O-P-V,0.0,-3.212778057997346,1.959299999999999,5,Triclinic,1,P1,phosphate,Na,Ca,V,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5188369782456137
mp-707027,CaScSi3HO9,1.916856413877464,0.4862011451575092,Square-face capped trigonal prism,1,2i,1,[4.538566081935084],0.0,4.538566081935084,ABCD3E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-H-O-Sc-Si,0.002639882824073,-3.255808069750001,5.101800000000001,5,Triclinic,-1,P-1,oxide,,Ca,Sc,,,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4420220250133666
mp-707176,NaCa2Al2P2H5O11F4,2.701564741861108,-0.1146458186254586,Square antiprism,1,4f,1,[1.175682198832537],0.0,1.175682198832537,AB2C2D2E4F5G11,1,1,1,[8.0],[5.0],8.0,8.0,8.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2,2,"O2-, F-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-Ca-F-H-Na-O-P,0.003147536049395,-2.813821764330186,5.634799999999999,7,Monoclinic,2/m,P2_1/m,fluoride,Na,Ca,,,Al,,"H, C, N, O, P",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.5452969536598786
mp-707645,Na2Ca3B5H2S2ClO18,2.325248529523943,0.1325323032313296,"Dodecahedron with triangular faces - p2345 plane normalized, Hexagonal bipyramid",2,"4f, 2e",2,"[4.4325032404512275, 1.892227877154892]",0.0,3.1623655588030597,AB2C2D2E3F5G18,2,2,1,"[8.0, 8.0]","[7.0, 8.0]",8.0,8.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.5,1,2,"O2-, Cl-","Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,B-Ca-Cl-H-Na-O-S,0.001693216980495,-2.6388171670027862,5.680899999999999,7,Monoclinic,2/m,C2/c,hypochlorite,Na,Ca,,,,B,"H, C, N, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5158652669532344
mp-709021,CaTi2(HO3)2,2.3210974309763808,0.0955627777966608,"Bicapped octahedron (cap faces with one edge in common), Octahedron",2,4e,1,"[2.388745191668765, 2.674354522708333]",0.0,2.531549857188549,AB2C2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-H-O-Ti,0.0,-2.931290467310606,3.1485,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ti,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4658680809416174
mp-720198,CaNdMn2O6,2.402370436657094,0.0928677844002195,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,"2c, 1a, 1b",3,"[3.4174007249680702, 3.160161670971435, 3.157012540516856, 3.305422577386156, 4.155237320310175]",0.0,3.4390469668305386,ABC2D6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Mn-Nd-O,0.001725746208363,-2.751263439711207,0.0,4,Monoclinic,m,Pm,oxide,,Ca,Mn,,,,"C, N, O",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.540393883829388
mp-720199,Ca6La14Mg7Ti13O60,1.9848658352325783,0.4266256540087015,Square-face bicapped trigonal prism,1,1a,1,"[3.895858208941126, 3.977584949107043, 3.569772292392341, 3.695004509879449, 3.364072138030748, 3.235638765504022]",0.0,3.6229884773091214,A6B7C13D14E60,1,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-La-Mg-O-Ti,0.031710019474999,-3.618959881483333,1.1974,5,Triclinic,1,P1,oxide,,"Mg, Ca",Ti,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5812037160098047
mp-720204,NaCa4Ti4Nb(SiO5)5,1.946484546270287,0.4149707126728767,Square-face capped trigonal prism,1,1a,1,"[2.376894363838533, 2.43364099379131, 2.344398227440679, 2.416614215494156, 2.353584169134073, 2.415795484316614, 2.4275469556093, 2.404886218021862]",0.0,2.3966700784558164,ABC4D4E5F25,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-Nb-O-Si-Ti,0.003391396166668,-3.378635120617816,2.9213999999999998,6,Triclinic,1,P1,oxide,Na,Ca,"Ti, Nb",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4769713433606677
mp-720216,Ca3Y9Al18CrSiO48,2.197501594829718,0.1842635825466611,Cube,1,1a,1,"[2.516881137644015, 2.56868882567615, 2.7213279375834523]",0.0,2.6022993003012056,ABC3D9E18F48,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Cr-O-Si-Y,0.021394568993301,-3.5388778815,0.5981999999999991,6,Triclinic,1,P1,silicate,,Ca,"Cr, Y",,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.456680233329618
mp-720222,Na3CaAl3Si3SO16,2.447263973367259,0.1291988874818805,Face-capped octahedron,1,1a,1,"[5.175884293390974, 4.979046454107949]",0.5,5.077465373749462,ABC3D3E3F16,1,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Na-O-S-Si,0.030201608240745,-3.011903863208811,3.997,6,Triclinic,1,P1,oxide,Na,Ca,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6359308193795186
mp-720248,Na9CaFe10(SiO3)20,1.985330713634876,0.362558240154779,Square antiprism,1,1a,1,[2.720851148520332],0.0,2.720851148520332,AB9C10D20E60,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Na-O-Si,0.003933346975,-2.754588792924138,1.3327,5,Triclinic,1,P1,oxide,Na,Ca,Fe,,,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.511848969815561
mp-720332,Na5CaAl5Fe(SiO3)12,2.107319103906291,0.2557351965167148,Square antiprism,1,1b,1,[2.758424148263045],0.0,2.758424148263045,ABC5D5E12F36,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.035132111449665,-3.126551824781609,3.257799999999999,6,Monoclinic,2,C2,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4734661730705505
mp-720340,Ca5Ti3NbAl(SiO5)5,1.975424755967804,0.3912346557115786,"Square-face capped trigonal prism, Square antiprism",2,2i,1,"[3.414314379455505, 3.461311543388703, 2.514971352668763, 2.401504391221478, 2.431751257319931]",0.0,2.8447705848108757,ABC3D5E5F25,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-Nb-O-Si-Ti,0.007288855385429,-3.4304542326250003,2.9144,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Nb",,Al,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.476133502933865
mp-720360,Na13Ca7S12Cl(O24F)2,1.8715185898483937,0.458250998146921,Pentagonal bipyramid,1,1a,1,"[1.284238539389184, 1.8729964127649752, 2.165737399207947, 1.1941130018122181, 1.7725298871602222, 1.254335373483352, 1.8978922644082252]",0.0,1.6345489826037318,AB2C7D12E13F48,1,2,1,"[7.0, 7.0]","[6.0, 6.0]",7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, F-, Cl-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals",GGA,Ca-Cl-F-Na-O-S,0.006037053855423,-2.471874131179891,5.1477,6,Triclinic,1,P1,fluoride,Na,Ca,,,,,"C, N, O, S","F, Cl",,,,"B $\in$ [0.1, 0.5]",Positive B,2.465589869800253
mp-720394,Ca5TaTi3Al(SiO5)5,1.9723033702416708,0.3778070305193283,"Square-face capped trigonal prism, Square antiprism",2,2i,1,"[3.311756372436775, 3.357741893869894, 3.505826960584729, 2.407601242918796, 2.441337559952811]",0.0,3.004852805952601,ABC3D5E5F25,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Al-Ca-O-Si-Ta-Ti,0.0,-3.465145833308333,2.8624,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Ta",,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4549931262657028
mp-720689,Na4CaTa4TiO15,1.9761637256961515,0.3953602324849767,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,1a,1,"[3.563185865281927, 4.566155951292949, 3.455952682500483, 3.398876202619881]",0.0,3.74604267542381,ABC4D4E15,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-Ta-Ti,0.011310086200001,-3.150301182227357,2.0898,5,Triclinic,1,P1,oxide,Na,Ca,"Ti, Ta",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.525341296865897
mp-720704,NaCa9ScZn9(SiO3)20,2.0493909224845863,0.3069453860396626,Square antiprism,1,"2c, 1b",2,"[2.3340761363909213, 2.35224559296981, 2.440048835792282, 2.417096416813333, 2.412814469913839]",0.0,2.3912562903760373,ABC9D9E20F60,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.038700909600006,-3.057379607663794,4.3544,6,Monoclinic,2,C2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.516704796753338
mp-720971,Ca12Al11Si3Cl5O32,2.243231308135213,0.1663242695262362,"Trigonal prism, Square-face capped trigonal prism",2,1a,1,"[3.9107554292866533, 3.024223755758159, 3.7076485940664172, 3.222998171304525, 3.279392881137627, 3.555617930951324, 2.960045965241097, 3.739146977551674, 3.754184085046683, 3.5977525984297163, 3.24166717357535, 3.428896288468804]",0.0,3.4518608209015027,A3B5C11D12E32,2,2,1,"[6.0, 7.0]","[6.0, 6.0]",6.5,6.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,1.5,1,2,"O2-, Cl-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Cl-O-Si,0.0,-3.403650273492063,4.3301,5,Triclinic,1,P1,oxide,,Ca,,,Al,Si,"C, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4740538245407016
mp-721012,Na13Ca7S12(ClO16)3,2.1428145897868545,0.2596238332953031,"Dodecahedron with triangular faces - p2345 plane normalized, Pentagonal bipyramid, Square-face capped trigonal prism",3,1a,1,"[3.91116348751633, 2.321604497263416, 4.198031251461515, 4.225144688263345, 4.156896417304864, 2.997241333871025, 3.826347064675455]",0.0,3.6623469629079928,A3B7C12D13E48,3,2,1,"[6.0, 7.0]","[6.0, 6.0]",6.5,6.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,1.5,1,2,"O2-, Cl-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals",GGA,Ca-Cl-Na-O-S,0.015269747048195,-2.417953103830494,5.0397,5,Triclinic,1,P1,hypochlorite,Na,Ca,,,,,"C, N, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4731333258517116
mp-721094,Na5Ca2Ce3Ti8Nb2O30,1.9768058016532464,0.4226939020066799,Cuboctahedron,1,1a,1,"[0.121045528572155, 0.112555782889592]",0.0,0.1168006557308735,A2B2C3D5E8F30,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-Ce-Na-Nb-O-Ti,0.040694890989994,-3.286530270471264,0.0,6,Tetragonal,4mm,P4mm,oxide,Na,Ca,"Ti, Nb",,,,"C, N, O",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.763547650710084
mp-721624,Ca5P3HO13,1.767833673819445,0.5290652359435882,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",2,4e,1,"[3.208523969193019, 3.024994288914937, 2.299937512708358, 2.286110425778811, 2.2869888879433082]",0.0,2.621311016907687,AB3C5D13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",SCAN,Ca-H-O-P,8.151136363210298e-06,-3.222590942962664,5.212999999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,,,"H, C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.49281816111559
