material_id,chem_formula,R$_0$,B,U_chemenv,num_U_chemenvs,U_wyckoff,num_U_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_U_sites,num_CN_env,num_charge_states,UX_coordn,UO_coordn,mean_coordn_U-X,min_coordn_U-X,max_coordn_U-X,mean_coordn_U-O,min_coordn_U-O,max_coordn_U-O,mean_U_charge,min_U_charge,max_U_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_UO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-556374,K2U3(IO5)4,2.078682922065599,0.5259253120214915,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[1.405462924453934, 4.372718540281788]",0.0,2.889090732367861,A2B3C4D20,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals",2.181427467927113,r2SCAN,I-K-O-U,0.0,-2.167465826362081,1.8921000000000001,4,Triclinic,-1,P-1,hypoiodite,K,None,None,None,None,None,O,I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-556389,UTl2(TeO4)2,2.060948713550748,0.7898554654401038,Pentagonal bipyramid,1,2i,1,[1.786417534452438],0.0,1.786417534452438,AB2C2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",2.2033015727213483,SCAN,O-Te-Tl-U,0.0030075755769230004,-2.077310297692308,1.8419,4,Triclinic,-1,P-1,oxide,None,None,None,None,Tl,Te,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-556481,SrU(SeO4)2,2.1113722847124814,0.5594173061776455,Octahedron,1,2i,1,[3.799922787988135],0.0,3.799922787988135,ABC2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.2561210376169543,GGA,O-Se-Sr-U,0.0,-2.499418134140624,1.981399999999999,4,Triclinic,-1,P-1,oxide,None,Sr,None,None,None,None,"O, S, Se",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-556509,UTiNb2O10,2.0872593425449617,0.38117920611099726,Linear,1,2b,1,[1.5842387906291951e-27],0.0,1.5842387906291951e-27,ABC2D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.3621376141241828,GGA,Nb-O-Ti-U,0.015214916096944002,-3.285665122023808,1.9478,4,Orthorhombic,mmm,Fddd,oxide,None,None,"Ti, Nb",None,None,None,"N, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-556708,KUP3O11,2.0610579520213017,0.7337544879683128,Pentagonal bipyramid,1,"2e, 4f",2,"[1.678233922707194, 1.98473923592636, 1.384047923578175]",0.0,1.6823403607372434,ABC3D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.219756089445574,GGA,K-O-P-U,0.0014423591406250002,-2.913150250854909,2.2248,4,Monoclinic,2/m,P2_1/m,oxide,K,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-556730,CaU(MoO4)4,2.0686935781777414,0.4514351613633094,Pentagonal bipyramid,1,2e,1,[1.516766847226684],0.0,1.516766847226684,ABC4D16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1884971518480083,r2SCAN,Ca-Mo-O-U,0.0,-2.443331495227258,2.0852,4,Monoclinic,2/m,P2/c,oxide,None,Ca,Mo,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-556764,K2UMo(IO6)2,2.087367724999752,0.5103930240343199,Pentagonal bipyramid,1,4e,1,[1.451750179948877],0.0,1.451750179948877,ABC2D2E12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals, Transition Metals",2.2334432495976033,GGA_U,I-K-Mo-O-U,0.0,-2.008158812888889,2.2171,5,Monoclinic,2/m,P2_1/c,hypoiodite,K,None,Mo,None,None,None,O,I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557365,K6U5V2O23,2.0658589894576354,0.5361613833154736,"Pentagonal bipyramid, Octahedron",2,"2d, 4e",2,"[1.63860392843806, 1.5658548401728511, 2.372994201795635]",0.0,1.8591509901355154,A2B5C6D23,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.180999668097052,r2SCAN,K-O-U-V,0.0,-3.126991497736112,1.7963,4,Monoclinic,2/m,P2_1/c,oxide,K,None,V,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557381,Rb3U3Ge2O13,1.9805436358780053,1.0179914399284604,Octahedron,1,6g,1,[0.16223192890044502],0.0,0.16223192890044502,A2B3C3D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.1667573673110043,GGA,Ge-O-Rb-U,0.0,-2.998623806071429,0.47200000000000003,4,Hexagonal,-6m2,P-62c,oxide,Rb,None,None,None,None,Ge,O,None,None,None,U,B > 1,Positive B
mp-557384,MgUB2O7,2.101547647812238,0.687424946414096,Octahedron,1,4d,1,[6.11671039925572],1.0,6.11671039925572,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",2.2382333661448603,GGA,B-Mg-O-U,0.0,-3.205660014621211,2.191099999999999,4,Orthorhombic,mmm,Pbcm,oxide,None,Mg,None,None,None,B,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557407,K3NaUC3O11,1.7230574578528135,1.9379259563994151,Hexagonal bipyramid,1,2d,1,[1.5385701011374],0.0,1.5385701011374,ABC3D3E11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2992504420067243,GGA,C-K-Na-O-U,0.0,-2.4539463242436472,2.1483,5,Hexagonal,-6m2,P-62c,oxide,"Na, K",None,None,None,None,None,"C, N, O",None,None,None,U,B > 1,Positive B
mp-557505,KUP3O11,2.067442128114899,0.7148492544238888,Pentagonal bipyramid,1,4e,1,"[1.855445591929018, 1.480704191264894]",0.0,1.668074891596956,ABC3D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.224680466753081,GGA,K-O-P-U,0.0,-2.914592609995535,2.323,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557744,NaUBO5,2.0956589230868863,0.671500139386944,Pentagonal bipyramid,1,4d,1,[1.923784345938147],0.0,1.923784345938147,ABCD5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.194152764696472,r2SCAN,B-Na-O-U,0.0,-3.153883217568253,1.9304000000000001,4,Orthorhombic,mmm,Pbcm,oxide,Na,None,None,None,None,B,"N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557826,Li3U7(PO7)5,2.0999030980659894,0.45291124786197934,"Octahedron, Square pyramid",2,"4d, 2c, 4e",3,"[1.8009486635133332, 1.204411451771861, 1.681398548216194, 1.3320983244682711]",0.0,1.5047142469924149,A3B5C7D35,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2043342447764958,GGA,Li-O-P-U,0.004160980650002,-3.223266602664285,1.9500000000000002,4,Tetragonal,-42m,P-42_1m,oxide,Li,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-557858,Cs3U2Ge2O11,2.076824277262757,0.8479595823572087,Octahedron,1,"2b, 2c, 4e",3,"[0.360140609346254, 0.7638994439963941, 0.7560650873858311]",0.0,0.6267017135761597,A2B2C3D11,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.15649858588368,GGA,Cs-Ge-O-U,0.0,-2.8452722349425272,0.194299999999999,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,None,None,None,Ge,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-557893,Li2U4W4O25,2.0946190028210645,0.6466004987592637,"Pentagonal bipyramid, Octahedron",2,"2e, 4f, 2a",3,"[1.7545986018902582, 1.977782583158199, 1.065573748604517]",0.0,1.599318311217658,A2B4C4D25,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1982502730172486,GGA_U,Li-O-U-W,0.016630219107138,-2.8562780147619042,1.917899999999999,4,Monoclinic,2/m,C2/c,oxide,Li,None,W,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558070,K6U2Mo4O21,2.0273494047499425,0.9617977214847112,Pentagonal bipyramid,1,2i,1,[1.643272186471566],0.0,1.643272186471566,A2B4C6D21,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.207700248464634,r2SCAN,K-Mo-O-U,0.0,-2.545835995409104,2.1736,4,Triclinic,-1,P-1,oxide,K,None,Mo,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558075,K2U(MoO5)2,2.0296350975267807,1.001923331728974,Pentagonal bipyramid,1,4e,1,"[1.2211482008054881, 1.412266364338822]",0.0,1.316707282572155,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2147381505411823,GGA_U,K-Mo-O-U,0.0,-2.548123813133334,2.3125,4,Monoclinic,2/m,P2_1/c,oxide,K,None,Mo,None,None,None,O,None,None,None,U,B > 1,Positive B
mp-558108,U3Tl2(IO5)4,2.0958694067369814,0.563914583500146,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[1.470005852121501, 4.370231478517585]",0.0,2.920118665319543,A2B3C4D20,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Halogens, Nonmetals, Post-Transition Metals",2.204571940108291,GGA,I-O-Tl-U,0.004188252319750001,-2.02234472954023,1.7019000000000002,4,Triclinic,-1,P-1,hypoiodite,None,None,None,None,Tl,None,O,I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558206,K9U6BiO24,2.110684035988908,2.0440680548214774,Octahedron,1,"3d, 3c",2,"[0.6032143582257411, 0.079694204483103]",0.0,0.3414542813544221,AB6C9D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",2.1123947542333332,GGA,Bi-K-O-U,0.0,-3.083181360881249,1.7081,4,Cubic,m-3m,Pm-3m,oxide,K,None,None,None,Bi,B,O,None,None,None,U,B > 1,Positive B
mp-558239,Rb4U5O17,2.094955420091969,0.5478938890190602,"Pentagonal bipyramid, Octahedron",2,"8d, 4c",2,"[3.046448297256143, 1.8884698346608721, 1.794566508464118]",0.0,2.2431615467937114,A4B5C17,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1573004298861345,GGA,O-Rb-U,0.00437258932693,-3.347125572403845,1.5709,3,Orthorhombic,mmm,Pbcn,oxide,Rb,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558289,UAg2(SeO4)2,2.0812750906016872,0.7396406070546868,Pentagonal bipyramid,1,4e,1,[1.6345748113250842],0.0,1.6345748113250842,AB2C2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2448635404052206,GGA,Ag-O-Se-U,0.0,-1.771008178693908,1.4654,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Ag,None,None,None,"O, S, Se",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558320,K3U3Si2O13,1.9898210509545418,0.934456320921717,Octahedron,1,6g,1,[0.11571586845504901],0.0,0.11571586845504901,A2B3C3D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.161026554573274,GGA,K-O-Si-U,0.0,-3.341829393416667,0.48359999999999903,4,Hexagonal,-6m2,P-62c,oxide,K,None,None,None,None,Si,"O, S",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558424,Rb2UCr(IO6)2,2.087953684067729,0.5243689735373417,Pentagonal bipyramid,1,4e,1,[1.5312405604381532],0.0,1.5312405604381532,ABC2D2E12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals, Transition Metals",2.2377578362538393,GGA_U,Cr-I-O-Rb-U,0.0,-1.945091591111111,2.2192,5,Monoclinic,2/m,P2_1/c,hypoiodite,Rb,None,Cr,None,None,None,"C, O",I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558650,UCu2(PO5)2,2.1091346751842766,1.3421264538182573,Octahedron,1,1a,1,[1.024953735079395],0.0,1.024953735079395,AB2C2D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.1259410736695314,GGA,Cu-O-P-U,0.0,-2.485950907285713,0.0,4,Monoclinic,2/m,C2/m,oxide,None,None,Cu,None,None,None,"C, O, P",None,None,None,U,B > 1,Positive B
mp-558697,Rb3U2Ge2O11,2.0742472065908264,0.8155355390412072,Octahedron,1,"2b, 2c, 4e",3,"[0.255407914051976, 0.7141449190369771, 0.727607522056783]",0.0,0.565720118381912,A2B2C3D11,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.15082449221738,GGA,Ge-O-Rb-U,0.0,-2.850831323611109,0.19459999999999902,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,Ge,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558707,K2UAs2O9,2.1055584886024468,0.782798718136258,Octahedron,1,4c,1,[1.090225045757402],0.0,1.090225045757402,AB2C2D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.139231668040068,GGA,As-K-O-U,0.0,-2.4502032006785712,2.4207,4,Orthorhombic,mmm,Pmmn,oxide,K,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558717,LiUAsO6,2.1169448580451617,0.6274350210228843,Octahedron,1,2i,1,"[1.551076689819682, 3.673360792725823]",0.0,2.6122187412727524,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.1597384954852057,GGA,As-Li-O-U,0.009508324722236,-2.6996316459259253,2.2415,4,Triclinic,-1,P-1,oxide,Li,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558910,Li2U3(PO5)4,2.103151710559991,0.5872872210610197,Octahedron,1,"1c, 2i",2,"[4.321286178564851, 1.397107699420215]",0.0,2.859196938992533,A2B3C4D20,1,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.221484377801386,GGA,Li-O-P-U,0.0,-3.084229603628899,2.1734,4,Triclinic,-1,P-1,oxide,Li,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-558943,LiUAsO6,2.108646768237663,0.7905682012920128,Octahedron,1,"1a, 1h",2,"[1.476964732427443, 1.4107176591319401]",0.0,1.4438411957796915,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.1410322869960603,GGA,As-Li-O-U,0.0,-2.709139970648147,2.2759,4,Triclinic,-1,P-1,oxide,Li,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559166,Sr2UFeO6,2.096278658961405,-0.5950016094245554,Octahedron,1,2c,1,[0.021654466699013],0.0,0.021654466699013,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.0960529217772623,GGA_U,Fe-O-Sr-U,0.012668334000004,-3.175285625,1.121399999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Fe,None,None,None,"O, S",F,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-559254,Rb2U3(IO5)4,2.096301884621232,0.5650757673011209,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[1.519145981974731, 4.510360022273072]",0.0,3.0147530021239013,A2B3C4D20,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals",2.205373867550299,GGA,I-O-Rb-U,0.0,-2.16585455637931,1.9066,4,Triclinic,-1,P-1,hypoiodite,Rb,None,None,None,None,None,O,I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559318,UAg2(WO5)2,2.1122841960078653,0.8261485422911372,Octahedron,1,4c,1,[4.304315802970646],0.0,4.304315802970646,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2333581132442317,GGA_U,Ag-O-U-W,0.020468823833333,-2.174364754888887,0.9904000000000001,4,Orthorhombic,mmm,Pnma,oxide,None,None,"Ag, W",None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559427,BaSr4U3O14,2.083761502376512,0.46609004034896095,Octahedron,1,"4c, 2a",2,"[0.7191469919529481, 0.895380967520444]",0.0,0.8072639797366961,AB3C4D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",2.088474200368321,r2SCAN,Ba-O-Sr-U,0.0,-3.637355124545455,2.0784,4,Orthorhombic,mmm,Cmce,oxide,None,"Sr, Ba",None,None,None,B,"O, S",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-559430,Na6U2Mo4O21,2.0281941892286763,1.0610301404957263,Pentagonal bipyramid,1,2i,1,[1.7727343474527641],0.0,1.7727343474527641,A2B4C6D21,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2177101477183303,GGA_U,Mo-Na-O-U,0.0039820937878760005,-2.490502361614419,2.0982,4,Triclinic,-1,P-1,oxide,Na,None,Mo,None,None,None,"N, O",None,None,None,U,B > 1,Positive B
mp-559539,Li2U3P2O15,2.0895438922126113,0.5081176843117607,"Octahedron, Square pyramid",2,"2b, 4e",2,"[1.782424416105734, 1.470867193590224]",0.0,1.626645804847979,A2B2C3D15,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2042492898963753,r2SCAN,Li-O-P-U,0.0,-3.224857878679661,2.2567,4,Tetragonal,4/mmm,I4_1/amd,oxide,Li,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559573,UAgIO6,2.0799866146314057,0.5422341272926096,"Pentagonal bipyramid, Octahedron",2,4e,1,"[1.602229395421086, 5.359680655070444, 1.462253619880467, 5.6333942556782635]",0.5,3.5143894815125654,ABCD6,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Halogens, Nonmetals, Transition Metals",2.2591732925877563,GGA,Ag-I-O-U,0.034658927916693005,-1.966903358935184,1.288599999999999,4,Monoclinic,2/m,P2_1/c,hypoiodite,None,None,Ag,None,None,None,O,I,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559577,Na10U8W5O44,2.08625987382577,0.6286218752032917,Pentagonal bipyramid,1,4f,1,"[2.010034664704708, 2.295983121491289, 1.740840391269678, 1.766780055459981]",0.0,1.953409558231414,A5B8C10D44,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2055411768321753,GGA_U,Na-O-U-W,0.007030854701500001,-2.909702043862583,1.7568000000000001,4,Monoclinic,2/m,C2/c,oxide,Na,None,W,None,None,None,"N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559639,K4U(PO5)2,2.104563165621028,1.103973702803781,Octahedron,1,2a,1,[0.8090877340337691],0.0,0.8090877340337691,AB2C4D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1217123743403845,GGA,K-O-P-U,0.0,-2.910843327252099,1.7849,4,Tetragonal,4/mmm,P4_2/nmc,oxide,K,None,None,None,None,None,"O, P",None,None,None,U,B > 1,Positive B
mp-559852,CsUGa(PO5)2,2.099095127119493,0.770013626639079,Octahedron,1,2i,1,[3.8841706922429253],0.0,3.8841706922429253,ABCD2E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Post-Transition Metals",2.2395547758445313,GGA,Cs-Ga-O-P-U,0.0,-2.9421077557627253,2.311,5,Triclinic,-1,P-1,oxide,Cs,None,None,None,Ga,None,"C, O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-559906,U3O8,2.0784920531632274,0.44842258523032213,"Pentagonal bipyramid, Octahedron",2,"2c, 4g",2,"[0.5289820853270081, 1.102640128528701]",0.0,0.8158111069278546,A3B8,2,2,2,"[7.0, 6.0]","[7.0, 6.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.153272598067394,r2SCAN,O-U,0.0030750631818190002,-3.7066054772727313,0.0,2,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-559937,UTe3Pb2O11,2.1334192299864165,0.3952889543156147,Pentagonal bipyramid,1,4e,1,[1.282599272574339],0.0,1.282599272574339,AB2C3D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",2.2215710349354967,GGA,O-Pb-Te-U,0.0014698568259730001,-2.050176742794117,1.812999999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Pb,Te,"O, P",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-560004,Na2USiO6,2.100829046807803,1.3686735049413987,Octahedron,1,8c,1,[0.6045875612050731],0.0,0.6045875612050731,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.109892555164269,GGA,Na-O-Si-U,0.042598571000022005,-3.06451681890086,1.927899999999999,4,Tetragonal,4/mmm,I4_1/acd,oxide,Na,None,None,None,None,Si,"N, O, S",None,None,None,U,B > 1,Positive B
mp-560102,RbUSO6F,2.0891908778432176,0.6819163774199792,Pentagonal bipyramid,1,4a,1,"[1.7300259126416622, 1.630764255940921, 2.053964254145594]",0.0,1.8049181409093924,ABCDE6,1,1,1,[7.0],[5.0],7.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,2.0,2,2,"F-, O2-","Actinides, Alkali Metals, Halogens, Nonmetals",2.16418864582639,GGA,F-O-Rb-S-U,0.0,-2.85986486575,2.2159,5,Orthorhombic,mm2,Pca2_1,fluoride,Rb,None,None,None,None,None,"O, S",F,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-560110,BaUTiO6,2.0489880499401534,0.8490618135832021,Pentagonal bipyramid,1,4e,1,[1.758101786580141],0.0,1.758101786580141,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1965677460676174,GGA,Ba-O-Ti-U,0.0,-3.6218420828703692,1.9643000000000002,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Ti,None,None,B,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
