material_id,chem_formula,R$_0$,B,Sc_chemenv,num_Sc_chemenvs,Sc_wyckoff,num_Sc_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sc_sites,num_CN_env,num_charge_states,mean_coordn_Sc-X,min_coordn_Sc-X,max_coordn_Sc-X,mean_coordn_Sc-O,min_coordn_Sc-O,max_coordn_Sc-O,mean_Sc_charge,min_Sc_charge,max_Sc_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ScO_BondL,ScX_coordn,ScO_coordn
mp-2714639,Na7Hf2Sc2Si3(PO8)3,1.4418002324060697,0.974924424877854,Octahedron,1,1a,1,"[0.3066447650487208, 0.5028152813572793, 0.4448685705049668, 0.4592855310947418, 0.46387983806265404, 0.3054665797898447]",0.0,0.4138267609763679,A2B2C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Sc-Si,0.0151635217073149,-3.1117718852906604,4.3573,6,Triclinic,1,P1,oxide,Na,,"Sc, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.122508007660498,[6.0],[6.0]
mp-2714692,Na5Mg2Sc2P3(SO8)3,1.8012610885623843,0.4422247701569504,Octahedron,1,1a,1,"[0.35530606678381005, 0.2830747803915118, 0.23732680781792023, 0.24441016177363817, 0.2877802084983563, 0.3648363032754325]",0.0,0.29545572142344484,A2B2C3D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Sc,0.0342902802350426,-2.685098556281841,4.153899999999999,6,Triclinic,1,P1,oxide,Na,Mg,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1113887728641,[6.0],[6.0]
mp-2714735,Na7Sc3TaSi3(PO8)3,1.5426024139575802,0.8197372865582786,Octahedron,1,1a,1,"[0.3169735885512348, 0.22343754714950595, 0.5239798306020222, 0.29533887260573416, 0.44279628641287355, 0.3646162405900913, 0.49510996723458905, 0.43249733989361905, 0.6858446187155778]",0.0,0.42006603241724977,AB3C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.034458126209353,-3.04284245225814,3.1622,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.11407074084195,[6.0],[6.0]
mp-2714746,Na6Sc5Nb3(PO4)12,1.8512860118914247,0.3418161027369423,Octahedron,1,1a,1,"[0.16516607785760468, 0.16544262911238705, 0.14376131129077863, 0.09366221751730355, 0.46686475137990074, 0.4645573955489869, 0.37137154271396394, 0.06783200620806372, 0.11652391715814654, 0.10416834036693741, 0.09344503295339933, 0.14970716991436459, 0.1626869018023264, 0.2143304258326164, 0.2221167046489741]",0.0,0.20010909495371693,A3B5C6D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc,0.0081620514639677,-3.016261928049416,2.2270000000000003,5,Triclinic,1,P1,phosphate,Na,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0912788380982823,[6.0],[6.0]
mp-2714805,Na3ScTi3(PO4)6,1.83664617138194,0.331040492834008,Octahedron,1,1a,1,"[0.17020585451454548, 0.2213189402314749, 0.38656759257788653]",0.0,0.25936412910796897,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ti,0.0140080536711693,-3.0173819676665343,2.2761,5,Triclinic,1,P1,phosphate,Na,,"Sc, Ti",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.069611352464684,[6.0],[6.0]
mp-2714826,Na5Sc2Zn2P3(SO8)3,1.83734424954474,0.3877171039781156,Octahedron,1,1a,1,"[0.3050956243081851, 0.2382517741591903, 0.20740279633147263, 0.20636079402024818, 0.25973039848809665, 0.33655137327745727]",0.0,0.258898793430775,A2B2C3D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Zn,0.0487962474786369,-2.515234763546798,4.0683,6,Triclinic,1,P1,oxide,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1092466017691818,[6.0],[6.0]
mp-2714852,NaMgSc3(SO4)6,1.9003903623062264,0.2786056285661277,Octahedron,1,"1b, 1a, 1c",3,"[0.02056096924479066, 0.09530218206247819, 0.07165195866815423, 0.10074714352289753, 0.07104682305201229, 0.023627754304279387, 0.02395437114177407, 0.022453329447511376, 0.02158466904169223]",0.0,0.05010324449839888,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Sc,0.0045501944762031,-2.5115413159917903,4.0703,5,Trigonal,3,P3,sulfate,Na,Mg,Sc,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0937433406502315,[6.0],[6.0]
mp-2714885,NaSc3Zn(SO4)6,1.908498870974542,0.2690365794981225,Octahedron,1,"1b, 1a, 1c",3,"[0.020903832291377576, 0.07033476805210649, 0.05849406001281703, 0.07429724809654775, 0.05835912240014491, 0.024943444667677367, 0.019159095718321226, 0.02888234663662844, 0.0234052887896604]",0.0,0.04208657851836458,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Zn,0.0091973652321293,-2.41051128146798,3.9778,5,Trigonal,3,P3,sulfate,Na,,"Sc, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0952107691632627,[6.0],[6.0]
mp-2714895,Na3Zr3Sc(PO4)6,1.858538277132016,0.382303765992214,Octahedron,1,1a,1,"[0.2180481459756184, 0.19303956530184027, 0.2116308860115564]",0.0,0.20757286576300504,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.0141037841441473,-3.1245149646935606,4.055300000000001,5,Triclinic,1,P1,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.127578361812688,[6.0],[6.0]
mp-2714899,Na7Zr2Sc2Si3(PO8)3,1.4370973960786166,0.9835711338150448,Octahedron,1,1a,1,"[0.28062993216038196, 0.40271573698955637, 0.39939564660231364, 0.390637758673557, 0.3973132363618074, 0.2777904329850794]",0.0,0.35808045729544924,A2B2C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Zr,0.0220375054979626,-3.0725728896809046,4.2916,6,Triclinic,1,P1,oxide,Na,,"Sc, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.123843731132668,[6.0],[6.0]
mp-2714906,Na7Sc2Ti2Si3(PO8)3,1.549072375691232,0.8069400784724639,Octahedron,1,1a,1,"[0.26834317037815614, 0.7521016054400117, 0.48150430144859, 0.6511549902568669, 0.5569469987348982, 0.27401183886194075]",0.0,0.4973438175200773,A2B2C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ti,0.0339371514685078,-3.019845564315051,2.6163,6,Triclinic,1,P1,oxide,Na,,"Sc, Ti",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1127212768200034,[6.0],[6.0]
mp-2714963,Na4MgSc(PO4)3,1.2432860601918212,1.244819495456405,Octahedron,1,6a,1,[0.33408018662597283],0.0,0.33408018662597283,ABC3D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Sc,0.0,-2.8979062549736105,4.552899999999999,5,Trigonal,3m,R3c,phosphate,Na,Mg,Sc,,,,"N, O, P, S",,,,,B > 1,Positive B,2.1069495325251144,[6.0],[6.0]
mp-2714968,Na7Sc2Si3Sn2(PO8)3,1.548963715934089,0.8136755576624296,Octahedron,1,1a,1,"[0.2988385455397293, 0.5492522720737801, 0.5252974546288934, 0.5910077597866891, 0.4768200200770413, 0.2865100170537275]",0.0,0.4546210115266434,A2B2C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Si-Sn,0.0344439831808909,-2.8082530543150503,3.3052,6,Triclinic,1,P1,oxide,Na,,Sc,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.117085633390724,[6.0],[6.0]
mp-2715006,Na4ScTa3Si4(PO12)2,1.7985537895205403,0.4233578765025771,Octahedron,1,1a,1,"[0.2352596336031919, 0.4109564140084311, 0.4274027132432163]",0.0,0.35787292028494644,AB2C3D4E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.0331421011622818,-3.1008758482053413,3.2816,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.097745166454186,[6.0],[6.0]
mp-2715018,Na3Mg3Sc(SO4)6,1.8876889380145017,0.2890508793528748,Octahedron,1,1a,1,"[0.10634945780523368, 0.1473123767683316, 0.11531887916623716]",0.0,0.12299357124660082,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Sc,0.0041547646846789,-2.3903016295262507,3.9632,5,Triclinic,1,P1,sulfate,Na,Mg,Sc,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0886425785172964,[6.0],[6.0]
mp-2715019,Na4ScZn(PO4)3,1.3964670985809169,1.0271519097069952,Octahedron,1,6a,1,[0.36543093128171555],0.0,0.36543093128171555,ABC3D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zn,0.0257773532539635,-2.743574403624404,4.1312,5,Trigonal,3m,R3c,phosphate,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,B > 1,Positive B,2.10911104999556,[6.0],[6.0]
mp-2715020,Na5Y2Sc2P5SO24,1.7767399272874875,0.509807299722624,Octahedron,1,1a,1,"[0.34990142687417775, 0.6047355302154535, 0.35006536185439574, 0.41112208179408716, 0.23908206166992457, 0.20664637776751926]",0.0,0.3602588066959263,AB2C2D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Y,0.0409844824786178,-2.9974601847677995,4.252599999999999,6,Triclinic,1,P1,oxide,Na,,"Sc, Y",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.134751739458548,[6.0],[6.0]
mp-2715040,Na4ScNb3Si4(PO12)2,1.81765003567357,0.4029623842271465,Octahedron,1,1a,1,"[0.2494267092858831, 0.4589572445630454, 0.3541633584819198]",0.0,0.35418243744361605,AB2C3D4E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc-Si,0.0471212085087522,-2.9992163648193766,2.4791,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.102425972975031,[6.0],[6.0]
mp-2715060,Na3Ca3Sc(SO4)6,1.9677395241406583,0.2460138254695833,Octahedron,1,1a,1,"[0.43797565676111866, 0.25410107246501346, 0.37968171701182246]",0.0,0.3572528154126515,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Sc,0.027864181148641,-2.4867226293010254,3.866,5,Triclinic,1,P1,sulfate,Na,Ca,Sc,,,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1387714533027418,[6.0],[6.0]
mp-2715082,Na5Sc4P5SO24,1.7795767169715675,0.4782524651990377,Octahedron,1,1a,1,"[0.19957291800195698, 0.24141475176302063, 0.3093004693929806, 0.3271859869148573, 0.34323709497834615, 0.3120008226737107, 0.2960225893044563, 0.2749855948366117, 0.24158756744054813, 0.2928458455144339, 0.2299155853028801, 0.24236381360301051]",0.0,0.2758694199772344,AB4C5D5E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc,0.0121070369230711,-2.988574724169508,4.4893,5,Triclinic,1,P1,oxide,Na,,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.113932839531426,[6.0],[6.0]
mp-2715098,Na4CaSc(PO4)3,1.370358233908193,1.1284965055915237,Octahedron,1,6a,1,[0.3771040878852112],0.0,0.3771040878852112,ABC3D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Sc,0.0259202333333341,-2.924856821243452,4.21,5,Trigonal,3m,R3c,phosphate,Na,Ca,Sc,,,,"C, N, O, P, S",,,,,B > 1,Positive B,2.153316032900826,[6.0],[6.0]
mp-2715115,Na7Sc3NbSi3(PO8)3,1.542694740992811,0.8121448451793188,Octahedron,1,1a,1,"[0.29447776090261374, 0.21805605403343564, 0.41249268202546135, 0.23208541005499245, 0.3993044644156273, 0.29780002160528196, 0.3332933197623901, 0.3946201368545356, 0.6319136499186221]",0.0,0.35711594439699557,AB3C3D3E7F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc-Si,0.041382732123985,-3.0093118059817168,2.1992000000000003,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1088743499315843,[6.0],[6.0]
mp-2715141,Na5Sc2In2P5SO24,1.7691470993346372,0.4896769466462981,Octahedron,1,1a,1,"[0.208334942981181, 0.33558597510350613, 0.2879172862063737, 0.26876314735370876, 0.19961541732896287, 0.20459261441744334]",0.0,0.25080156389852926,AB2C2D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Sc,0.0192677242307679,-2.710607364511389,3.7573,6,Triclinic,1,P1,oxide,Na,,Sc,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.112420050330151,[6.0],[6.0]
mp-2715215,Na3ScZn3(SO4)6,1.904530433730568,0.2701611517306331,Octahedron,1,1a,1,"[0.08266956576322709, 0.11170851250531137, 0.09603277557271041]",0.0,0.09680361794708296,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Zn,0.0220161716047222,-2.1099011174091324,3.9473,5,Triclinic,1,P1,sulfate,Na,,"Sc, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0923507055104085,[6.0],[6.0]
mp-2715230,Na3YSc(PO4)3,1.7760529022923588,0.5078669651429248,Octahedron,1,1a,1,"[0.446590839145783, 0.3701098543010016, 0.3740922493819608, 0.3856366618038653]",0.0,0.3941074011581527,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Y,0.0172815056874995,-3.0656369639033243,4.492900000000001,5,Triclinic,1,P1,phosphate,Na,,"Sc, Y",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.129648160356401,[6.0],[6.0]
mp-2715234,Na6Sc3TaSi2(PO6)4,1.8354211137899927,0.4075575409935889,Octahedron,1,2a,1,"[0.3474355545496238, 0.5017129247868141, 0.4974698376509126]",0.0,0.4488727723291168,AB2C3D4E6F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.0334968461083331,-3.053349812854516,3.5709,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.121674956707387,[6.0],[6.0]
mp-2715236,Na6Sc3NbSi2(PO6)4,1.8634728703346568,0.3636612523021035,Octahedron,1,2a,1,"[0.305905966229181, 0.42867267670462056, 0.43896678449184556]",0.0,0.3911818091418824,AB2C3D4E6F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc-Si,0.0378141369208355,-3.0217613306711826,2.7391,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.118603980872685,[6.0],[6.0]
mp-2715272,Na3LaSc(PO4)3,1.795627083474247,0.4776725140945593,Octahedron,1,1a,1,"[0.49089797693470594, 0.5913810116462777, 0.40218195439586196, 0.2960731163235721, 0.4531582462412328, 0.48398533204344324]",0.0,0.45294627293084894,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-P-Sc,0.0461226914999954,-3.0526667008160926,4.4424,5,Triclinic,1,P1,phosphate,Na,,Sc,,,,"N, O, P, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.1288402443817094,[6.0],[6.0]
mp-2715288,Na3ScIn(PO4)3,1.5992801815526705,0.7335203858040824,Octahedron,1,1a,1,"[0.20708317933183512, 0.2662666542461414, 0.27544017782577135, 0.2572118501189386, 0.2821396219017903, 0.256374854840159]",0.0,0.25741938971077266,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Sc,0.0182367489583334,-2.7872889254033253,3.9023,5,Triclinic,1,P1,phosphate,Na,,Sc,,In,,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.109178510120928,[6.0],[6.0]
mp-2715302,Na6Sc3NbSi2(PO6)4,1.7284369663000096,0.5488847808948399,Octahedron,1,1a,1,"[0.47535182950948446, 0.41906244149518423, 0.4373490057835656, 0.3167832076735495, 0.3175174146702802, 0.2277256467003355, 0.34356115983344127, 0.29745595049086354, 0.20459169243176387]",0.0,0.3377109276209409,AB2C3D4E6F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc-Si,0.0394711220458345,-3.020104345546183,2.5697,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.112833568316157,[6.0],[6.0]
mp-2715318,Na3ScGa(PO4)3,1.7120470505161678,0.546580288466704,Octahedron,1,1a,1,"[0.3385690598145983, 0.39294355181597646, 0.46786168587190796, 0.2834544933995997, 0.2103146543542333, 0.2935379391150989]",0.0,0.33111356406190245,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Sc,0.0238342880416722,-2.8035355976949914,3.9767,5,Triclinic,1,P1,phosphate,Na,,Sc,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.092875912842727,[6.0],[6.0]
mp-2715326,Na3YSc(PO4)3,1.74948692685586,0.5381943299375569,Octahedron,1,1a,1,"[0.33113564793794786, 0.4913100249716115, 0.37148378788033753, 0.3592745784533862, 0.3800042230330725, 0.43019752374213094]",0.0,0.3939009643364144,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Y,0.0152875847708324,-3.067630884819992,4.4857000000000005,5,Triclinic,1,P1,phosphate,Na,,"Sc, Y",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.124268867306601,[6.0],[6.0]
mp-2715327,Na6ScNb3(SiO4)6,1.639728677493514,0.6727922204540853,Octahedron,1,1a,1,"[0.331602658993684, 0.42641576385806484, 0.8225501022892959]",0.0,0.526856175047015,AB3C6D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Sc-Si,0.0370367675624967,-3.000716678165229,2.6699,5,Triclinic,1,P1,silicate,Na,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.108525236077439,[6.0],[6.0]
mp-2715337,Na3ScTiSi(PO6)2,1.6957432564494244,0.5584239752530971,Octahedron,1,2a,1,"[0.37658052492314237, 0.40247258677472325, 0.2750239879339899]",0.0,0.3513590332106185,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ti,0.0461899931000004,-3.0136136727545155,2.2967,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Ti",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.085504345026164,[6.0],[6.0]
mp-2715345,Na3ScTiSi(PO6)2,1.854707026854156,0.3304876874204284,Octahedron,1,4a,1,[0.36179901050892793],0.0,0.36179901050892793,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ti,0.0473616481416678,-3.0124420177128486,2.2898,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Ti",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.089543419330396,[6.0],[6.0]
mp-2715355,Na3ZrScSi(PO6)2,1.6459730550324916,0.6673657411038741,Octahedron,1,2a,1,"[0.37386386455824283, 0.4386891596578708, 0.3165377130436313]",0.0,0.37636357908658163,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Zr,0.0268886912499999,-3.0794397484211817,4.0539000000000005,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.111775537410991,[6.0],[6.0]
mp-2715377,Na3HfScSi(PO6)2,1.611485464473068,0.7217828391211445,Octahedron,1,4a,1,[0.4063816594974236],0.0,0.4063816594974236,ABCD2E3F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Sc-Si,0.0197210931875,-3.118105310046181,4.7242,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.117965501647442,[6.0],[6.0]
mp-2715380,Na6Sc3TaSi2(PO6)4,1.7286870274918749,0.5493049282515017,Octahedron,1,1a,1,"[0.5661910808710886, 0.4689258210647487, 0.5332665307456783, 0.3406037387112326, 0.34387285791108174, 0.21972573558535824, 0.38301315330115887, 0.34931608557824173, 0.2552897659706307]",0.0,0.3844671966376911,AB2C3D4E6F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.0334820394833332,-3.0533646194795154,3.3915,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.113320921438136,[6.0],[6.0]
mp-2715384,Na3ScAl(PO4)3,1.7080006467691842,0.539632471293411,Octahedron,1,1a,1,"[0.47826713396822473, 0.5517512358273163, 0.6082487997342289, 0.2539911007112276, 0.16389556364862293, 0.2503174220045555]",0.0,0.38441187598236265,ABC3D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Sc,0.0214430657343793,-2.9573307731533256,4.7051,5,Triclinic,1,P1,phosphate,Na,,Sc,,Al,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.083986499077175,[6.0],[6.0]
