material_id,chem_formula,R$_0$,B,P_chemenv,num_P_chemenvs,P_wyckoff,num_P_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_P_sites,num_CN_env,num_charge_states,PX_coordn,PO_coordn,mean_coordn_P-X,min_coordn_P-X,max_coordn_P-X,mean_coordn_P-O,min_coordn_P-O,max_coordn_P-O,mean_P_charge,min_P_charge,max_P_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-764867,Li3MnFeCo(PO4)3,1.7201551572734934,0.7319429838881901,Tetrahedron,1,"1b, 1a",2,"[0.165854904991929, 0.13152793498384402, 0.15243706056095202, 0.17107179150860202, 0.12761805302953402, 0.130438913607335, 0.15045240206624902, 0.17760418551331703, 0.145041037619525, 0.12785121074802802, 0.133326636219104, 0.14070859189607002]",0.0,0.14616106022870745,ABCD3E3F12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.5569477139083405,GGA_U,Co-Fe-Li-Mn-O-P,0.029671587380954004,-2.476133311398076,2.0843,6,Monoclinic,m,Pm,phosphate,Li,None,"Mn, Fe, Co",None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-764869,Li3MnFeCo(PO4)3,1.7253733177814605,0.7416508309101227,Tetrahedron,1,"1b, 1a",2,"[0.152239156940177, 0.17036884242585001, 0.150766077406181, 0.12798900492742102, 0.146271401683596, 0.128899100771512, 0.153991037154416, 0.14792217610191402, 0.151293565978484, 0.139370544299833, 0.131477061163768, 0.138186374654985]",0.0,0.14489786195901141,ABCD3E3F12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.5599999089543897,GGA_U,Co-Fe-Li-Mn-O-P,0.031080416547619002,-2.474724482231411,1.383899999999999,6,Monoclinic,m,Pm,phosphate,Li,None,"Mn, Fe, Co",None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-764875,Fe3(PO4)2,1.5921567964734236,0.16167963331357255,Tetrahedron,1,4e,1,"[0.13701134009031402, 0.22908149746019202, 0.032507124310563004, 0.091342541634609, 0.056929908711521, 0.054796187371984]",0.0,0.10027809992986385,A2B3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.5561147634469836,GGA_U,Fe-O-P,0.048578113974356005,-2.247327594047619,3.013,3,Monoclinic,2/m,P2_1/c,phosphate,None,None,Fe,None,None,None,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-764912,Li3MnFeCo(PO4)3,1.7211922901784167,0.7161740784828583,Tetrahedron,1,"1b, 1a",2,"[0.18708187563762402, 0.16336337513250201, 0.12564626562074102, 0.150860669287869, 0.134333434898286, 0.14690932374145402, 0.17600814287628103, 0.17265614292534, 0.141130038226254, 0.17216026620177202, 0.141328516693862, 0.16447732511557]",0.0,0.15632961469646292,ABCD3E3F12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.5614989584332015,GGA_U,Co-Fe-Li-Mn-O-P,0.019194940000001,-2.4866099587790282,2.0732,6,Monoclinic,m,Pm,phosphate,Li,None,"Mn, Fe, Co",None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-764928,LiVP2O7,1.5843865103492496,0.16713898738625782,Tetrahedron,1,1a,1,"[0.13002655952111902, 0.132277107176582, 0.13675596721409802, 0.130691673617776, 0.267719697388353, 0.25242343956128704, 0.24660447032048702, 0.25803254754055904]",0.0,0.19431643279253266,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5483252153447238,GGA_U,Li-O-P-V,0.037987617045468006,-2.680366092965367,2.1367,4,Monoclinic,m,Cc,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-764931,Li3MnFeCo(PO4)3,1.718447295584328,0.7011403319432109,Tetrahedron,1,"1b, 1a",2,"[0.12626075733028702, 0.151150505205425, 0.14836783332606202, 0.147291646798764, 0.16030159198641603, 0.132146598763795, 0.17574626664603302, 0.154039158699064, 0.161993480029928, 0.12231443761392101, 0.130603290325244, 0.161543165082728]",0.0,0.14764656098397225,ABCD3E3F12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.562107797820224,GGA_U,Co-Fe-Li-Mn-O-P,0.013339164880954001,-2.492465733898076,2.0595,6,Monoclinic,m,Pm,phosphate,Li,None,"Mn, Fe, Co",None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-764968,InPH5NO5,1.5687603516316686,0.05018019426258798,Tetrahedron,1,8b,1,[0.06338151524038001],0.0,0.06338151524038001,ABCD5E5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",1.5588481361348927,GGA,H-In-N-O-P,0.0,-1.610653602119963,3.783,5,Tetragonal,422,P4_32_12,oxide,None,None,None,None,In,None,"H, N, O, P",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-764969,Li3MnFeCo(PO4)3,1.726281820755109,0.741888761882412,Tetrahedron,1,"1b, 1a",2,"[0.14820575052040402, 0.15329520416243902, 0.165721583348915, 0.138058766087016, 0.14533598340877102, 0.152961626156864, 0.159114022041025, 0.140464471473947, 0.13356685108930402, 0.151774245040453, 0.15271166031052302, 0.14965064057872302]",0.0,0.14923840035153202,ABCD3E3F12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.5608529264076612,GGA_U,Co-Fe-Li-Mn-O-P,0.030564159880952003,-2.4752407388980773,2.007599999999999,6,Monoclinic,m,Pm,phosphate,Li,None,"Mn, Fe, Co",None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-764988,Li4V3P8O29,1.593621499580267,0.20312220396027914,Tetrahedron,1,1a,1,"[0.049730946758656004, 0.11319342661039102, 0.17611627503466, 0.040275391392322, 0.113517377568477, 0.105351126544798, 0.113466517144337, 0.050763301839544, 0.125121357509166, 0.12972145582535802, 0.064305525802739, 0.11675331186918701, 0.088330026904576, 0.17102764230866702, 0.13250833957743702, 0.045161002713987]",0.0,0.10220893908776887,A3B4C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.552841278152179,GGA_U,Li-O-P-V,0.048112784810611,-2.573424537397187,0.8612000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-764990,Li4V3P8O29,1.5980301568807076,0.2219452992990933,Tetrahedron,1,1a,1,"[0.14459308321535702, 0.113786138735639, 0.05486357284335901, 0.09231787562450101, 0.078523577633232, 0.068984950062576, 0.118669553713136, 0.12007009341133201, 0.123019853336607, 0.07593254567142001, 0.089545276450985, 0.15443380273179502, 0.197126960585909, 0.11720906875862701, 0.07163507763547501, 0.12347454099073]",0.0,0.10901162321254251,A3B4C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5527904936889443,GGA_U,Li-O-P-V,0.047800620833339004,-2.573736701374459,0.956199999999999,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-764994,Li3V3P8O29,1.593461913179493,0.2003010771226942,Tetrahedron,1,1a,1,"[0.11729003442208101, 0.09340387743759701, 0.20943728683708002, 0.209277862685078, 0.178943231732722, 0.122583290190703, 0.0846156504793, 0.069209733753841, 0.18042009264887302, 0.11263463782360301, 0.09494426982513701, 0.164748363681003, 0.21320449614263, 0.194289795293019, 0.09846072518764301, 0.083401316770549]",0.0,0.13917904155692867,A3B3C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5537360539575844,GGA_U,Li-O-P-V,0.049951353313957,-2.521904886677741,1.014,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765022,LiVPO4,1.696931419662853,0.6256109660042899,Tetrahedron,1,4a,1,"[0.042712934312824004, 0.042622473287196004, 0.043391162134256006]",0.0,0.04290885657809201,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5578314994443556,GGA_U,Li-O-P-V,0.010702760119062,-2.631680054234693,2.865,4,Orthorhombic,mm2,Pna2_1,phosphate,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-765025,Li4V3P8O29,1.6028015291326554,0.23801339413515027,Tetrahedron,1,1a,1,"[0.172926732177471, 0.10681704124091901, 0.06281954234900601, 0.139363135693989, 0.042577213214008, 0.07704564587085, 0.114439962836927, 0.097576292065033, 0.18703693325783402, 0.09343527750684301, 0.136219558146689, 0.127858082335185, 0.085345114465737, 0.10712496759544701, 0.070967631056936, 0.144905018896025]",0.0,0.11040363429430619,A3B4C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5538928357662845,GGA_U,Li-O-P-V,0.047478454356066006,-2.574058867851731,0.7861,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765045,Li5V3P8O29,1.601136397917406,0.23188352792626735,Tetrahedron,1,1a,1,"[0.084233919960608, 0.18146061342403302, 0.24256184934012, 0.07186381947621501, 0.08348172018451101, 0.053297921678374, 0.111774391246291, 0.07078915582305001, 0.058950389481495, 0.09394740814011401, 0.129873001226434, 0.10602710773301001, 0.09481808951263801, 0.24277034038216003, 0.19468168300934902, 0.041367658326429003]",0.0,0.11636869180905195,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5532076009766858,GGA_U,Li-O-P-V,0.038174173592593,-2.614197548084656,0.7646000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765080,Li5V3P8O29,1.5978420020222524,0.21591745064867549,Tetrahedron,1,1a,1,"[0.14006274515289102, 0.05773424528356601, 0.110682964988247, 0.057673596104373004, 0.035515610426654, 0.08611687796324301, 0.070577588869456, 0.08536481189773601, 0.13721068214902102, 0.106100430737148, 0.10952096572136401, 0.08635441634771701, 0.08492173762494301, 0.049272962383370006, 0.11581432062498301, 0.109506990530184]",0.0,0.09015193417530601,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.553735980299979,GGA_U,Li-O-P-V,0.038827761481482,-2.6135439601957673,0.2928,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765083,Li5V3P8O29,1.6012052067587341,0.23512527029618777,Tetrahedron,1,1a,1,"[0.10041399415504101, 0.08906322177166301, 0.131692550950428, 0.040378942540006006, 0.043462440062595004, 0.08187609443885001, 0.143067586057941, 0.06306270066320101, 0.15550761966984902, 0.092100732039174, 0.12952126524149501, 0.081863322747695, 0.083781985777403, 0.158419695510493, 0.143096537907886, 0.07509010468589901]",0.0,0.1007749246387262,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5524347700863594,GGA_U,Li-O-P-V,0.035399100148148004,-2.616972621529101,0.9292,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765084,Li5V3P8O29,1.5970094941058082,0.2148160554519897,Tetrahedron,1,1a,1,"[0.125374239101672, 0.06926837606545701, 0.042740135841704004, 0.034469314772188, 0.050737679864303005, 0.12422780820024901, 0.080213562979721, 0.11006063061628801, 0.14813784605279, 0.097307244133236, 0.055220879436767005, 0.08716682119916801, 0.133842752469281, 0.10869240041166701, 0.066060063841404, 0.11218103208650002]",0.0,0.09035629919202469,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.552956753321269,GGA_U,Li-O-P-V,0.035891400481482004,-2.616480321195768,0.9379000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765086,Li5V3P8O29,1.597098731909147,0.21415374552548966,Tetrahedron,1,1a,1,"[0.13838258242665402, 0.049090050740025, 0.044895331924321005, 0.16115863427384702, 0.037139794806631, 0.09369370797491401, 0.062969988730545, 0.10166466045521301, 0.152238813943285, 0.069137585508397, 0.061361982272101004, 0.056966960041256, 0.137029972224987, 0.043503204656593006, 0.06455485203481301, 0.14457273140979102]",0.0,0.08864755333896082,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5531525003345306,GGA_U,Li-O-P-V,0.041098107370371006,-2.611273614306878,0.0,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765088,Li5V3P8O29,1.5954875068966423,0.20974612450194613,Tetrahedron,1,1a,1,"[0.10694045825065501, 0.054444123459185007, 0.12499737172670701, 0.10333969041371001, 0.08732699282334601, 0.10622307823830801, 0.08855004853010201, 0.066660501738525, 0.10621296930788501, 0.082371465255061, 0.05412153235846501, 0.07878742073448301, 0.11268150514279301, 0.100202275841792, 0.051826058234602006, 0.040434975466563]",0.0,0.08532002922013637,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5522355632934515,GGA_U,Li-O-P-V,0.036996216703704,-2.615375504973545,1.1016,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765130,Li5V3P8O29,1.5979902377887787,0.21955746891244746,Tetrahedron,1,1a,1,"[0.10439957124252201, 0.060065471452919, 0.14235764460708, 0.049014600310032005, 0.034055864269296, 0.099918982109003, 0.05921636796357001, 0.063576077357142, 0.149947729373743, 0.069442835171947, 0.15027953677438002, 0.14701459773875902, 0.066617483182552, 0.10325531785874101, 0.12067095326908502, 0.056831462238755]",0.0,0.09229153093247039,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5529732854634068,GGA_U,Li-O-P-V,0.036457089148148006,-2.6159146325291003,0.9598000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765137,Li5V3P8O29,1.5974963151763049,0.217286285464905,Tetrahedron,1,1a,1,"[0.12433778273955501, 0.14831438895138302, 0.15000650497353202, 0.130316812324651, 0.065721059795217, 0.061126994190004, 0.098571946781685, 0.044366150388030004, 0.09579782772345201, 0.103394688584761, 0.08887911911116601, 0.17015123607426402, 0.041427469132897, 0.066646084704927, 0.12954397945489501, 0.035876543639399]",0.0,0.09715491178561364,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5529757544139042,GGA_U,Li-O-P-V,0.034087403370371,-2.618284318306878,0.7725000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765148,Li5V3P8O29,1.5965105487732647,0.21002872682007653,Tetrahedron,1,2i,1,"[0.12882631574049502, 0.065458214459138, 0.05617615855434, 0.079911687781514, 0.033808154952291, 0.101019993215975, 0.069455750446811, 0.117556326340086]",0.0,0.08152657518633125,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5539830640853873,GGA_U,Li-O-P-V,0.034568577814814004,-2.6178031438624343,1.1982,4,Triclinic,-1,P-1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765155,Li5V3P8O29,1.59428862722357,0.20315386183243986,Tetrahedron,1,1a,1,"[0.042516977795724005, 0.100781520801169, 0.10939462990668301, 0.03203524116453, 0.027552098309795003, 0.036076034649741004, 0.14111537281667802, 0.040065919168456005, 0.08298485112791301, 0.13470754238138402, 0.067698741721974, 0.166651634263448, 0.025215073688595, 0.14416985287451, 0.145920161548818, 0.069010958769016]",0.0,0.08536853818677714,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5530671897271757,GGA_U,Li-O-P-V,0.032881519703703004,-2.6194902019735453,0.5869,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765158,Li5V3P8O29,1.5992458220895422,0.21888376681546587,Tetrahedron,1,1a,1,"[0.15929163981666603, 0.08481400008612201, 0.09506768256796301, 0.021083399530233003, 0.035016239297487005, 0.08880378765136, 0.124040365678118, 0.089315524060757, 0.14139621299343202, 0.043234669848817006, 0.129671815415442, 0.07658672637372001, 0.134463385357933, 0.080102118933028, 0.08209225855858501, 0.06980688849936101]",0.0,0.09092416966681402,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.554380319805482,GGA_U,Li-O-P-V,0.037147389037038,-2.615224332640212,1.1186,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765196,Li5V3P8O29,1.5936970959715158,0.19917636101996344,Tetrahedron,1,1a,1,"[0.130084459188083, 0.061305882089911, 0.09970441278080501, 0.17935597960581, 0.037918805195618, 0.057646329873903, 0.072188738355541, 0.062019851087738005, 0.11782492833600001, 0.091328159461245, 0.09030939254563301, 0.125674422366362, 0.06954605366838701, 0.04333138788984801, 0.123299178972587, 0.059859151316289]",0.0,0.08883732079586001,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5534199673954996,GGA_U,Li-O-P-V,0.03449700537037,-2.6178747163068783,0.9464,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765197,Li5V3P8O29,1.600325013810877,0.2240072707023574,Tetrahedron,1,1a,1,"[0.15197267915165202, 0.112845107367361, 0.064025851176794, 0.026689806171549, 0.0710677696969, 0.12122313750116201, 0.068383626470468, 0.081090411664334, 0.11157876925516301, 0.061486386334065, 0.126549382800383, 0.049536109426654006, 0.10606866953971601, 0.131890011343781, 0.080483931405257, 0.07652675276956901]",0.0,0.09008865012967551,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5544645269738249,GGA_U,Li-O-P-V,0.038648428814815006,-2.613723292862434,0.557999999999999,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765199,Li5V3P8O29,1.5998535461597398,0.22746102428575168,Tetrahedron,1,1a,1,"[0.124623744378288, 0.18572697580861203, 0.21798260953848203, 0.131284602332641, 0.09855240473201801, 0.060573142257042, 0.141361483686702, 0.06278243442730701, 0.08051381715139101, 0.137222024494831, 0.07833727134653501, 0.11325828038060701, 0.040687360129323, 0.19139941186245002, 0.17852215741459201, 0.06149386506912]",0.0,0.11902009906312133,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5528300065629168,GGA_U,Li-O-P-V,0.03733835225926,-2.615033369417989,0.760799999999999,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765219,Li5V3P8O29,1.6062188495511158,0.2549033361732397,Tetrahedron,1,1a,1,"[0.10735537748797801, 0.09507832604138701, 0.084832286470189, 0.10087993842157901, 0.057611283448270004, 0.08161513013416301, 0.088363140912113, 0.074036361979045, 0.082262360943767, 0.07846179559484501, 0.125607770111031, 0.18439805307508902, 0.09956543149794901, 0.045925192553774, 0.118715943593896, 0.099207898305936]",0.0,0.09524476816068819,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5524757195619487,GGA_U,Li-O-P-V,0.036121453370371,-2.616250268306878,0.18989999999999901,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765231,Li5V3P8O29,1.5931547895037732,0.19625935133614825,Tetrahedron,1,1a,1,"[0.141030271122972, 0.059169839508234005, 0.056062557266993, 0.07689111999068901, 0.029222788425827, 0.06874600737787001, 0.062447716347677006, 0.10617230281661201, 0.123592332784225, 0.046756272133362003, 0.12975171048831002, 0.028111434008321, 0.13763095190058702, 0.045241478866384, 0.059428776067985, 0.10433620451999301]",0.0,0.07966198522662757,A3B5C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5533659833962943,GGA_U,Li-O-P-V,0.032398813925926,-2.619972907751323,0.8071,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765311,LiVCrP2(HO5)2,1.5481725271584874,-0.007960896963626516,Tetrahedron,1,2a,1,"[0.09732604524571101, 0.020439880511195]",0.0,0.058882962878453,ABCD2E2F10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5499438639293213,GGA_U,Cr-H-Li-O-P-V,0.010989404215679,-2.404784103242297,1.5227,6,Triclinic,1,P1,oxide,Li,None,"V, Cr",None,None,None,"H, C, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-765395,Li4V3P8O29,1.5920058912451531,0.1977689569221742,Tetrahedron,1,1a,1,"[0.088757421365614, 0.091665312460837, 0.12405736124003601, 0.038936833771394, 0.14642966663161602, 0.081825010988854, 0.092722461258433, 0.087337312291275, 0.114216403579423, 0.064623707251712, 0.101845291291108, 0.09891028808749601, 0.188474665752066, 0.10108593719478601, 0.114936569669734, 0.112794328554704]",0.0,0.103038660711818,A3B4C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.55203517229921,GGA_U,Li-O-P-V,0.046945589924248,-2.57459173228355,0.823099999999999,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765407,Li3V3P8O29,1.5934328002160207,0.19961101172303866,Tetrahedron,1,1a,1,"[0.13069413891989, 0.16744099822087502, 0.105695673119352, 0.12166788055420201, 0.11108552299242101, 0.16199129442068802, 0.068824997580869, 0.054061888284966005, 0.11201160160086202, 0.10046075430835101, 0.10417035657425301, 0.14038578658559, 0.157726199750285, 0.178223955944804, 0.1193022970408, 0.11676680748274901]",0.0,0.12190688458630983,A3B3C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.553967743067785,GGA_U,Li-O-P-V,0.049719972151168,-2.522136267840531,0.9591000000000001,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765408,Li4V3P8O29,1.5979570700806909,0.22075072465971188,Tetrahedron,1,1a,1,"[0.09300233157641101, 0.114601148245645, 0.12920622322372702, 0.089508023653318, 0.16023236213067601, 0.11471730868186601, 0.057673837484907, 0.07798684910640401, 0.066358633793481, 0.087034973384168, 0.13580251506718902, 0.17145683510731102, 0.09795950574770801, 0.14105274917524502, 0.142071236471761, 0.10231542974688401]",0.0,0.11131124766229383,A3B4C8D29,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5530134564302207,GGA_U,Li-O-P-V,0.046928401856066004,-2.574608920351732,0.8222,4,Triclinic,1,P1,oxide,Li,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
