material_id,chem_formula,R$_0$,B,Ti_chemenv,num_Ti_chemenvs,Ti_wyckoff,num_Ti_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ti_sites,num_CN_env,num_charge_states,mean_coordn_Ti-X,min_coordn_Ti-X,max_coordn_Ti-X,mean_coordn_Ti-O,min_coordn_Ti-O,max_coordn_Ti-O,mean_Ti_charge,min_Ti_charge,max_Ti_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TiO_BondL,TiX_coordn,TiO_coordn
mp-562731,La4Ti9(Si2O15)2,1.932543424368533,0.193946478636712,Octahedron,1,"1c, 2i, 4j",3,"[0.40094714575448903, 0.40065720422491163, 0.4228281307032719, 0.7741431193279154]",0.0,0.49964390000264697,A4B4C9D30,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-O-Si-Ti,0.005125961436164,-3.5349700430851057,0.0,4,Monoclinic,2/m,C2/m,oxide,,,Ti,,,Si,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.027112917098526,[6.0],[6.0]
mp-562797,Ti2Co(PO5)2,2.045430588132931,0.0323184799720766,Octahedron,1,8e,1,[0.6165004458126799],0.0,0.6165004458126799,AB2C2D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P-Ti,0.0,-2.8860863215634915,1.9118,4,Monoclinic,2/m,P2_1/c,oxide,,,"Ti, Co",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.007704932505164,[6.0],[6.0]
mp-565700,Ti8O15,1.8996136367366003,0.182494824227297,Octahedron,1,2i,1,"[0.9215883655321429, 1.0015074485372966, 0.3849947191985757, 0.26512611773479, 0.4751467978433531, 0.3844892059625378, 0.576453397290001, 0.3101382237943807]",0.0,0.5399305344866348,A8B15,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,O-Ti,0.0015851893478249,-3.2930770614492766,0.0,2,Triclinic,-1,P-1,oxide,,,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9928980374790937,[6.0],[6.0]
mp-582794,Nd3Ti4O12,1.758503000116896,0.6594593903990805,Octahedron,1,8d,1,"[0.5407038730211559, 0.2319745317720459]",0.0,0.3863392023966009,A3B4C12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Nd-O-Ti,0.0020129267105257,-3.55550564469298,0.0,3,Orthorhombic,mmm,Pnma,oxide,,,Ti,,,,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.019173227624945,[6.0],[6.0]
mp-5996,Na2Ti2Si2O9,1.671040493821429,0.8627651507645234,Octahedron,1,8d,1,[1.2293734486690986],0.0,1.2293734486690986,A2B2C2D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti,0.0,-3.1579088629616856,3.2630000000000003,4,Orthorhombic,mmm,Pbcn,oxide,Na,,Ti,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0074761324354857,[6.0],[6.0]
mp-5999,Sm2Ti2S2O5,1.8124875910684508,0.3371412182056085,Square pyramid,1,2e,1,[1.1223926519239458],0.0,1.1223926519239458,A2B2C2D5,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,O-S-Sm-Ti,0.0,-3.291506363560607,0.7798999999999996,4,Tetragonal,4/mmm,I4/mmm,oxide,,,Ti,,,,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.942445646762685,[6.0],[5.0]
mp-6081,Ba2Ti(SiO4)2,1.5627708923810104,1.5846750671009506,Square pyramid,1,2a,1,[1.6055276845204511],0.0,1.6055276845204511,AB2C2D8,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,Ba-O-Si-Ti,0.0,-3.440978604871793,3.7274,4,Tetragonal,4mm,P4bm,silicate,,Ba,Ti,,,"B, Si","O, S",,,,,B > 1,Positive B,1.920183453406416,[5.0],[5.0]
mp-6109,CaTiSiO5,1.855769037399818,0.3359276704771375,Octahedron,1,4e,1,[0.1468896846817125],0.0,0.1468896846817125,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-O-Si-Ti,0.0,-3.473512451979168,2.9855,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ti,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9765123423165287,[6.0],[6.0]
mp-6113,LiTiAsO5,2.219212040028617,-0.4098710351099141,Octahedron,1,4c,1,[0.6551970851170712],0.0,0.6551970851170712,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,As-Li-O-Ti,0.0,-2.5565262398958337,3.1654000000000004,4,Orthorhombic,mmm,Pnma,oxide,Li,,Ti,,,As,O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.9856062061920263,[6.0],[6.0]
mp-6119,Na2Nd2Ti3O10,1.6285218990643109,0.8503943446034263,Octahedron,1,"1a, 2e",2,"[0.7362773152982353, 0.0008922033143413673]",0.0,0.3685847593062883,A2B2C3D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Na-Nd-O-Ti,0.0318962536764644,-3.356827067221094,2.0423,4,Tetragonal,4/mmm,I4/mmm,oxide,Na,,Ti,,,,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,1.969618366533451,[6.0],[6.0]
mp-6138,Na2TiSiO5,1.6000951977333202,1.4630401165013178,Square pyramid,1,2c,1,[1.9435466817890787],0.0,1.9435466817890787,ABC2D5,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",SCAN,Na-O-Si-Ti,0.0,-2.993304915399106,2.9703,4,Tetragonal,4/mmm,P4/nmm,oxide,Na,,Ti,,,Si,"N, O, S",,,,,B > 1,Positive B,1.9305977108236287,[5.0],[5.0]
mp-6144,Na2La2Ti3O10,1.6101660257031385,0.9240601258111628,Octahedron,1,"1a, 2e",2,"[0.6808057874484277, 0.0004873140681882133]",0.0,0.34064655075830796,A2B2C3D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Ti,0.0125048040441235,-3.4102223645740355,2.0914,4,Tetragonal,4/mmm,I4/mmm,oxide,Na,,Ti,,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,1.9798908173813723,[6.0],[6.0]
mp-6228,Na2TiGeO5,1.5903865408924205,1.6059213383919384,Square pyramid,1,2c,1,[2.097990724457176],0.0,2.097990724457176,ABC2D5,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-Ti,0.0,-2.610961168732439,3.2391000000000005,4,Tetragonal,4/mmm,P4/nmm,oxide,Na,,Ti,,,Ge,"N, O",,,,,B > 1,Positive B,1.9531649635389936,[5.0],[5.0]
mp-6268,KTiPO5,1.6885029763724655,0.6730820418135072,Octahedron,1,4a,1,"[0.12841025176967072, 0.2936378836068721]",0.0,0.21102406768827142,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,K-O-P-Ti,0.0,-3.046276721747025,3.0442,4,Orthorhombic,mm2,Pna2_1,oxide,K,,Ti,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9651924643534275,[6.0],[6.0]
mp-6289,Ba2Ti(GeO4)2,1.8477123506680344,0.2112537977632701,Square pyramid,1,2a,1,[1.9492084649305834],0.0,1.9492084649305834,AB2C2D8,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Ge-O-Ti,0.0,-2.891864905256409,3.7129,4,Tetragonal,4mm,P4bm,oxide,,Ba,Ti,,,"B, Ge",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9355703233782944,[5.0],[5.0]
mp-6332,Li2TiSiO5,1.603679894754254,1.4608851870884876,Square pyramid,1,2c,1,[1.539275487438744],0.0,1.539275487438744,ABC2D5,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Si-Ti,0.0,-3.100385334722222,3.2153,4,Tetragonal,4/mmm,P4/nmm,oxide,Li,,Ti,,,Si,"O, S",,,,,B > 1,Positive B,1.9336933009398969,[5.0],[5.0]
mp-6358,NaTiPO5,2.033972344898905,0.0117163522386247,Octahedron,1,4e,1,[0.22910889823172376],0.0,0.22910889823172376,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Ti,0.001206514949998,-2.994780889606938,3.048,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Ti,,,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9907268192600465,[6.0],[6.0]
mp-636654,LaTiNbBi2O9,1.7402458275941353,0.6254675092089155,Octahedron,1,4h,1,[0.5202745666512312],0.0,0.5202745666512312,ABCD2E9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-La-Nb-O-Ti,0.0400888957142786,-2.844394724345238,1.7236000000000002,5,Orthorhombic,mmm,Pbam,oxide,,,"Ti, Nb",,Bi,B,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,1.9758984920573164,[6.0],[6.0]
mp-6390,Rb3Ti3(PO4)5,1.7561151167734916,0.512783146039746,Octahedron,1,4a,1,"[0.18787604805621877, 0.07138909068061187, 0.23098426485759177]",0.0,0.16341646786480749,A3B3C5D20,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-P-Rb-Ti,0.0,-2.9786044916359447,2.4621,4,Orthorhombic,mm2,Pca2_1,phosphate,Rb,,Ti,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.96693312087608,[6.0],[6.0]
mp-6394,RbTiAsO5,1.703244086177302,0.6669116276883634,Octahedron,1,4a,1,"[0.5627734189351322, 0.11184219960819787]",0.0,0.33730780927166504,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,As-O-Rb-Ti,0.0,-2.555358699947917,3.056,4,Orthorhombic,mm2,Pna2_1,oxide,Rb,,Ti,,,As,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9774277030789944,[6.0],[6.0]
mp-641117,La5Ti4FeO17,1.724699084622118,0.6486848558600874,Octahedron,1,4g,1,"[0.22800396548299165, 0.21799543976025396]",0.0,0.2229997026216228,AB4C5D17,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-O-Ti,0.0255800765277722,-3.584278209290123,1.4488000000000003,4,Orthorhombic,mmm,Pnnm,oxide,,,"Ti, Fe",,,,O,F,,La,,"B $\in$ [0.5, 1]",Positive B,1.983918691474896,[6.0],[6.0]
mp-6440,CaTiSiO5,1.7644454715448337,0.4824580202186162,Octahedron,1,4e,1,[0.14963098866611682],0.0,0.14963098866611682,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,Ca-O-Si-Ti,0.0001176662500004,-3.473394785729167,2.902,4,Monoclinic,2/m,C2/c,oxide,,Ca,Ti,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9595340685601503,[6.0],[6.0]
mp-644527,LiY2Ti2S2O5,1.743508296132776,0.4256943360434526,Square pyramid,1,2i,1,[0.6810802308173977],0.0,0.6810802308173977,AB2C2D2E5,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.5,3.5,3.5,2.0,2,2,"S2-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-S-Ti-Y,0.0469250614166725,-3.091589360208333,0.0,5,Orthorhombic,mmm,Immm,oxide,Li,,"Ti, Y",,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.963183297645464,[6.0],[5.0]
mp-6457,La2MgTiO6,1.9776039079686467,0.0155007145060664,Octahedron,1,2b,1,[0.011451776405892254],0.0,0.011451776405892254,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ti,0.0080831227499995,-3.680540609333333,3.0794000000000006,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Ti,,,,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9839183663995084,[6.0],[6.0]
mp-6465,NaTi(SiO3)2,1.775544151504556,0.443232427417662,Octahedron,1,2e,1,[0.2709950921815028],0.0,0.2709950921815028,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti,0.0134462092380953,-3.0990933489712646,0.0,4,Monoclinic,2/m,C2/c,oxide,Na,,Ti,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0782111582938207,[6.0],[6.0]
mp-6488,KTiAsO5,1.7252068908705127,0.6577907329106156,Octahedron,1,4a,1,"[0.6344562717246494, 0.146137958751217]",0.0,0.3902971152379332,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-K-O-Ti,0.0,-2.560095369135417,3.0608,4,Orthorhombic,mm2,Pna2_1,oxide,K,,Ti,,,As,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.995612899136482,[6.0],[6.0]
mp-650929,Na2Ti9O19,1.8163901379312268,0.4545499718644529,Octahedron,1,"1c, 2i",2,"[1.5204423823996698, 2.758293750753493, 2.6217419576150274, 1.4492024962193644, 0.44495836771892017]",0.0,1.758927790941295,A2B9C19,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Ti,0.0353276685833812,-3.3348482168419538,2.1946000000000003,3,Monoclinic,2/m,C2/m,oxide,Na,,Ti,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9986790208720708,[6.0],[6.0]
mp-6514,NaLaTiO4,1.7591275401716249,0.6769037437459999,Square pyramid,1,2c,1,[1.2336376038712387],0.0,1.2336376038712387,ABCD4,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Ti,0.0090452002976224,-3.3696561613875207,2.4214999999999995,4,Tetragonal,4/mmm,P4/nmm,oxide,Na,,Ti,,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,1.9149127116780995,[5.0],[5.0]
mp-651710,Ce20Ti11(S22O3)2,2.0945569551481165,-0.3497617718999474,Octahedron,1,"8g, 4f, 2a",3,"[0.2673138944224289, 0.9923767692312695, 1.7150074432554274, 1.6939282953061883, 1.5617255251376936, 0.3897151909787348]",0.0,1.1033445197219571,A6B11C20D44,1,3,2,6.0,6.0,6.0,1.5,0.0,2.0,3.6666666666666665,3.0,4.0,1.6666666666666667,1,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,Ce-O-S-Ti,5.377256171801292e-05,-2.284090466687241,0.0,4,Orthorhombic,mmm,Pmmn,oxide,,,Ti,,,,"C, O, S",,,Ce,,"B $\in$ [-1, -0.1]",Negative B,1.944636085869644,[6.0],"[0, 1.0, 2.0]"
mp-6521,LiLaTiO4,1.7942994593910535,0.5406306822170752,Square pyramid,1,2c,1,[1.3592047284506612],0.0,1.3592047284506612,ABCD4,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Li-O-Ti,0.0287709680357171,-3.449281886666666,2.2637,4,Tetragonal,4/mmm,P4/nmm,oxide,Li,,Ti,,,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,1.9187239635805744,[5.0],[5.0]
mp-6539,RbTiPO5,1.7144399243701192,0.6920412205534376,Octahedron,1,1a,1,"[0.14757640019907856, 0.17124336622804792, 0.1707223811054339, 0.2581780929303132, 0.3400238651403285, 0.38150835412760464, 0.41354384534588146, 0.27710122949236377]",0.0,0.2699871918211315,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-P-Rb-Ti,0.0,-3.038810973020833,2.3171000000000004,4,Orthorhombic,mm2,Pna2_1,oxide,Rb,,Ti,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.998958284470297,[6.0],[6.0]
mp-654139,Nd2Ti4O11,1.754961484521442,0.5840359249040505,Octahedron,1,4f,1,"[1.9262545281538184, 2.032957177189104]",0.0,1.9796058526714613,A2B4C11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,Nd-O-Ti,0.0,-3.518215594803922,3.0914,3,Monoclinic,2/m,C2/c,oxide,,,Ti,,,,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,1.9961369866159515,[6.0],[6.0]
mp-6548,K2La2Ti3O10,1.6421631234492184,0.8363186200565572,Octahedron,1,"1a, 2e",2,"[0.600653445794845, 0.0035045083258989757]",0.0,0.302078977060372,A2B2C3D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-La-O-Ti,0.0008599386764736,-3.4292274546764703,2.0398,4,Tetragonal,4/mmm,I4/mmm,oxide,K,,Ti,,,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,1.98523693400528,[6.0],[6.0]
mp-656852,Ti13O22,1.9493026014302488,0.1093951986003431,Octahedron,1,"8g, 4d, 4f, 2a",4,"[0.7082385299900421, 0.4111596925462763, 0.7763744730394331, 0.22628146915794656, 0.5279168140570404]",0.0,0.5299941957581477,A13B22,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,O-Ti,0.0282612253214296,-3.21133351704762,0.0,2,Orthorhombic,mmm,Cmce,oxide,,,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.014875444881512,[6.0],[6.0]
mp-662600,La20Ti11(S22O3)2,1.9202759245688057,0.1123236885010735,Octahedron,1,"8g, 4f, 2a",3,"[0.30704461516075837, 1.8898223850462719, 0.8073243783107071, 0.24918216390595674, 1.6734612709704684, 1.7829162820073896]",0.0,1.118291849233592,A6B11C20D44,1,4,2,6.0,6.0,6.0,1.6666666666666667,0.0,2.0,3.5,3.0,4.0,1.75,1,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-O-S-Ti,0.0,-2.3928115601440325,0.2809999999999997,4,Orthorhombic,mmm,Pmmn,oxide,,,Ti,,,,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9575946493515204,[6.0],"[0, 1.0, 2.0]"
mp-6668,LiTiPO5,2.198614555729889,-0.3946986512860352,Octahedron,1,4c,1,[0.49174657233918073],0.0,0.49174657233918073,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,Li-O-P-Ti,0.0,-3.043508785476191,3.0592,4,Orthorhombic,mmm,Pnma,oxide,Li,,Ti,,,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9753947425744187,[6.0],[6.0]
mp-667369,Ca2Zr5Ti2O16,1.7023841273970517,0.6809126479881256,Octahedron,1,8c,1,"[0.4642582966857863, 0.8699109334383085]",0.0,0.6670846150620474,A2B2C5D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ti-Zr,0.0,-3.7105478926166655,2.9678,4,Orthorhombic,mmm,Pbca,oxide,,Ca,"Ti, Zr",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.982236281823262,[6.0],[6.0]
mp-6696,K2Ti2(PO4)3,1.972938950376256,0.0520590613583646,Octahedron,1,4a,1,"[0.622822265298786, 0.04027316058339282]",0.0,0.3315477129410894,A2B2C3D12,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-O-P-Ti,0.0060623808721747,-2.963510435531328,0.0,4,Cubic,23,P2_13,phosphate,K,,Ti,,,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0015697359635785,[6.0],[6.0]
mp-6706,TiTlPO5,1.6804053576132678,0.7686288672387078,Octahedron,1,4a,1,"[0.14566351107762784, 0.32745966912594937]",0.0,0.23656159010178862,ABCD5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Ti-Tl,0.0,-2.7836224143824424,2.6472999999999995,4,Orthorhombic,mm2,Pna2_1,oxide,,,Ti,,Tl,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.99640332490086,[6.0],[6.0]
mp-6748,Cs2Ti(Si2O5)3,2.0867244910245093,-0.3224364252372708,Octahedron,1,2a,1,[0.04842682290110402],0.0,0.04842682290110402,AB2C6D15,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",SCAN,Cs-O-Si-Ti,0.0,-3.1941258712559875,3.5085,4,Monoclinic,m,Cc,oxide,Cs,,Ti,,,Si,"C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.955758833899993,[6.0],[6.0]
mp-675030,TiNiO3,1.8079468518019053,0.477964661238475,Octahedron,1,1a,1,"[0.3893771393469706, 0.6988769481419015, 0.6958098914381525, 0.8819723238251264, 0.7975569836922494, 0.7140729613356444, 0.8208424680743152, 0.8245533044268798]",0.0,0.727882752535155,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-Ti,0.0203190304999996,-2.5738170056666663,2.3354,3,Triclinic,1,P1,oxide,,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.002530117942848,[6.0],[6.0]
mp-675087,Ti3Fe5O12,1.8421149212803465,0.4325759339325524,Octahedron,1,1a,1,"[0.40507942379683065, 0.5290654991988916, 0.4814262451052337]",0.0,0.4718570560336519,A3B5C12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Ti,0.0459399322499987,-2.42553587,1.1093000000000002,3,Triclinic,1,P1,oxide,,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0178792224675326,[6.0],[6.0]
mp-675128,Sc4Ti3O12,1.8082321404621848,0.5031143983699249,"Trigonal prism, Octahedron",2,2i,1,"[5.07207416046322, 1.0065537031620444, 4.495651784509964]",0.333,3.524759882711743,A3B4C12,2,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Sc-Ti,0.0368260849999995,-3.57246814605263,2.7582000000000004,3,Triclinic,-1,P-1,oxide,,,"Sc, Ti",,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.005891056590616,[6.0],[6.0]
mp-675134,Sr5Ti5O13,2.187289482463625,-0.4391205822300678,"Square pyramid, Octahedron",2,"1f, 2i",2,"[0.27999244895075887, 0.29095737891688667, 0.010927997100147588]",0.0,0.19395927498926435,A5B5C13,2,2,2,5.5,5.0,6.0,5.5,5.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Sr-Ti,0.047959628115926,-3.238068549637759,0.0,3,Triclinic,-1,P-1,oxide,,Sr,Ti,,,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.985556124599157,"[5.0, 6.0]","[5.0, 6.0]"
mp-675692,LiTi2O4,2.021502640533415,0.009812614824855,Octahedron,1,"1b, 1a",2,"[1.0357770947047695, 1.0060369137124225]",0.0,1.020907004208596,AB2C4,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti,0.0463534050000014,-3.197398291428571,0.0,3,Orthorhombic,mm2,Imm2,oxide,Li,,Ti,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.016849586042778,[6.0],[6.0]
