material_id,chem_formula,R$_0$,B,Se_chemenv,num_Se_chemenvs,Se_wyckoff,num_Se_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Se_sites,num_CN_env,num_charge_states,SeX_coordn,SeO_coordn,mean_coordn_Se-X,min_coordn_Se-X,max_coordn_Se-X,mean_coordn_Se-O,min_coordn_Se-O,max_coordn_Se-O,mean_Se_charge,min_Se_charge,max_Se_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SeO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1193833,Cu2PbSe2(ClO3)2,1.6269125344005047,-0.336013240738524,Triangular non-coplanar,1,4f,1,[1.256129791521754],0.0,1.256129791521754,AB2C2D2E6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.723347439557891,r2SCAN,Cl-Cu-O-Pb-Se,0.005322804423077,-1.207499073052884,0.0,5,Monoclinic,2/m,C2/c,chlorate,None,None,Cu,None,Pb,None,"C, O, P, S, Se",Cl,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,Triangular non-coplanar,1,4i,1,"[0.350677995082987, 0.7879223835795781, 0.511769457145985]",0.0,0.55012327860285,AB2C3D9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.7304688425562338,GGA_U,Ni-O-Se-Sr,0.0,-1.983736891135417,3.0767,4,Triclinic,-1,P-1,oxide,None,Sr,Ni,None,None,None,"N, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194398,GaHSeO4,1.9041571910343507,0.6208214124126903,Triangular non-coplanar,1,4c,1,[0.6875875173519921],0.0,0.6875875173519921,ABCD4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.7271671943295834,r2SCAN,Ga-H-O-Se,0.0,-1.33294992611607,4.1423,4,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,Ga,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194403,PdPb2Se2(ClO3)2,1.8313753230587668,0.3929830984245749,Triangular non-coplanar,1,4e,1,[1.015502953709403],0.0,1.015502953709403,AB2C2D2E6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.7185814286614276,r2SCAN,Cl-O-Pb-Pd-Se,0.0,-1.349652564591342,1.456,5,Monoclinic,2/m,P2_1/c,chlorate,None,None,Pd,None,Pb,None,"C, O, P, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,Triangular non-coplanar,1,4f,1,[0.782095834166678],0.0,0.782095834166678,A2B2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.7439934329811262,GGA,Br-O-Pb-Se,0.0,-1.436767036514422,2.832899999999999,4,Monoclinic,2/m,C2/c,bromate,None,None,None,None,Pb,B,"O, P, S, Se",Br,None,None,None,B > 1,Positive B
mp-1194518,V2Se2O9,1.7033402220209737,-0.05414802936090553,Triangular non-coplanar,1,4e,1,"[0.7295049236483381, 0.496520356822756]",0.0,0.613012640235547,A2B2C9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.718864517191473,r2SCAN,O-Se-V,0.0,-1.782978017668271,2.259,3,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853044,"Tetrahedron, Triangular non-coplanar",2,4f,1,"[0.5857335468761641, 0.049259295739979]",0.0,0.31749642130807154,A2B5C8,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.711811342370815,GGA,Hg-O-Se,0.009856955527773001,-0.569884137680537,1.4889000000000001,3,Monoclinic,2/m,C2/c,oxide,None,None,Hg,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194561,NaSc(SeO3)2,1.77038718028865,0.15772054446097555,Triangular non-coplanar,1,4c,1,"[0.49492896580488305, 0.6773936163483121]",0.0,0.5861612910765975,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7256414472930721,GGA,Na-O-Sc-Se,0.0,-2.143505252606681,3.8413,4,Orthorhombic,mmm,Pnma,oxide,Na,None,Sc,None,None,None,"N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194569,KY(SeO3)2,1.77106709822391,0.16008643400130745,Triangular non-coplanar,1,4c,1,"[0.500971112825634, 0.45368844046779805]",0.0,0.47732977664671605,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7249054183504198,GGA,K-O-Se-Y,0.0,-2.21601721569375,4.2541,4,Orthorhombic,mmm,Pnma,oxide,K,None,Y,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194584,Hg3Te2SeO10,1.6738361787932898,-0.034123528603706016,Tetrahedron,1,2a,1,[0.01835168259195],0.0,0.01835168259195,AB2C3D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.6876440360632263,GGA,Hg-O-Se-Te,0.035720174479171,-1.111376695823569,2.099199999999999,4,Monoclinic,2,P2_1,oxide,None,None,Hg,None,None,Te,"H, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194590,B2Se3O10,1.7281356750552628,0.023986238878645847,"Tetrahedron, Triangular non-coplanar",2,4e,1,"[0.154610778411711, 1.46819462167826, 0.75012571268739]",0.0,0.7909770375924537,A2B3C10,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.67,4.67,4.67,1.0,1,1,O2-,"Metalloids, Nonmetals",1.7258246914865958,GGA,B-O-Se,0.0,-1.654536882524305,3.738,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,B,"O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,Triangular non-coplanar,1,4e,1,"[0.5424663564063691, 0.668018737947624, 0.503741575377706]",0.0,0.5714088899105664,A2B3C3D16,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7396595099618866,GGA_U,Mo-O-Rb-Se,0.0,-1.762394380501302,2.6974,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,Mo,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.052394700291342876,Triangular non-coplanar,1,4c,1,"[0.486612391691057, 0.476428367333223]",0.0,0.48152037951214,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.728838520864655,GGA,Cs-O-Sc-Se,0.0,-2.167684215684267,4.1332,4,Orthorhombic,mmm,Pnma,oxide,Cs,None,Sc,None,None,None,"C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194712,Pr5Si2Se3O17F,1.8159495170403233,0.29191810611123004,Triangular non-coplanar,1,2i,1,"[0.9442170534143871, 0.874943240918962, 0.630613640731712]",0.0,0.8165913116883537,AB2C3D5E17,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",1.732330192478158,GGA,F-O-Pr-Se-Si,0.0,-3.016056508941592,3.9696,5,Triclinic,-1,P-1,fluoride,None,None,None,None,None,Si,"O, P, S, Se",F,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194726,Li2Se2O7,1.838233200188687,0.38017648630328293,Tetrahedron,1,4c,1,"[0.26025633644289303, 0.182338725776114]",0.0,0.2212975311095035,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6935459507774884,GGA,Li-O-Se,0.0,-1.5312309833049231,2.9444999999999992,3,Orthorhombic,mmm,Pnma,oxide,Li,None,None,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194797,Na4H6Se2O11,1.7155214785720214,0.09323480197398035,Tetrahedron,1,4b,1,[0.048354384233754],0.0,0.048354384233754,A2B4C6D11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6777674602283583,GGA,H-Na-O-Se,0.012660350760866001,-1.5534665979436841,3.623,4,Orthorhombic,mm2,Fdd2,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194798,Sc2Se3O10,1.6464089829695374,-0.17858469050780418,"Tetrahedron, Triangular non-coplanar",2,4e,1,"[1.063012686541485, 1.330804178247433, 0.046677890634761]",0.0,0.8134982518078929,A2B3C10,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.67,4.67,4.67,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7046920180651568,GGA,O-Sc-Se,0.0,-2.164512307635418,3.6378,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Sc,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1194904,CuHg(SeO3)2,1.7472631189450394,0.014090172050267042,Triangular non-coplanar,1,4e,1,"[0.7639542232306331, 0.639299381121615]",0.0,0.701626802176124,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7432200948226253,GGA,Cu-Hg-O-Se,0.0,-1.07447900371875,0.7590999999999991,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cu, Hg",None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195170,Ni5H2Se6(ClO4)4,1.8132256773218014,0.2989716446286425,Triangular non-coplanar,1,4f,1,"[0.578014801411977, 1.2387187303452991, 0.8211127274182031]",0.0,0.8792820863918264,A2B4C5D6E16,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7307370325635358,r2SCAN,Cl-H-Ni-O-Se,0.0,-1.240670796714015,3.0001,5,Monoclinic,2/m,C2/c,perchlorate,None,None,Ni,None,None,None,"H, C, N, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195181,Co4Se3Cl2O9,1.8506398130181971,0.36323693699314585,Triangular non-coplanar,1,"8d, 4c",2,"[1.053812633048322, 0.42737314567205104]",0.0,0.7405928893601865,A2B3C4D9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.745473027504815,GGA_U,Cl-Co-O-Se,0.0,-1.296382944696179,2.4618,4,Orthorhombic,mmm,Pnma,oxide,None,None,Co,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195199,VPbSeO5F,1.899263221746112,0.5332681187304923,Triangular non-coplanar,1,8c,1,[0.444372998417395],0.0,0.444372998417395,ABCDE5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.7470042164764283,GGA_U,F-O-Pb-Se-V,0.0,-1.960928519704861,2.8394,5,Orthorhombic,mmm,Pbca,fluoride,None,None,V,None,Pb,None,"O, P, S, Se",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1195240,BaV2H2Se2O11,2.0147209775482375,0.9423107854933661,Triangular non-coplanar,1,4e,1,"[1.004850127909527, 0.919703919752567]",0.0,0.962277023831047,AB2C2D2E11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7440328109968923,GGA_U,Ba-H-O-Se-V,0.0038140379861330005,-1.963146396093749,1.7073,5,Monoclinic,2/m,P2_1/c,oxide,None,Ba,V,None,None,B,"H, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1195246,Sc2Te(SeO5)2,1.6368052216619138,-0.1782576492163116,"Tetrahedron, Triangular non-coplanar",2,4e,1,"[1.2487691504561291, 0.078774292790423]",0.0,0.663771721623276,AB2C2D10,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.6984662871536216,GGA,O-Sc-Se-Te,0.019835637370381,-2.2104165189236102,3.493899999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Sc,None,None,Te,"O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1195277,Na2Mo2Se2O11,1.863128071940448,0.4270216178906222,Triangular non-coplanar,1,4f,1,[0.6580950982222991],0.0,0.6580950982222991,A2B2C2D11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7404227284139424,GGA_U,Mo-Na-O-Se,0.0,-1.787252214849771,2.7771999999999992,4,Monoclinic,2/m,C2/c,oxide,Na,None,Mo,None,None,None,"N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195373,Th(Se2O5)2,1.8598244472571124,0.4027987173020664,Triangular non-coplanar,1,8c,1,"[1.187133887871215, 0.8242061724456711, 0.635966959175921, 0.574732695031211]",0.0,0.8055099286310046,AB4C10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.7509433852995173,GGA,O-Se-Th,0.0,-1.8574293114583331,3.5655,3,Orthorhombic,mmm,Pbca,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,Th,"B $\in$ [0.1, 0.5]",Positive B
mp-1195419,NaMg2HSe2O7,1.848378166082664,0.4013484265181055,Triangular non-coplanar,1,4c,1,"[0.40847724260310003, 0.900629236187452]",0.0,0.654553239395276,ABC2D2E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",1.73420722322445,GGA,H-Mg-Na-O-Se,0.0,-2.019474426332062,4.567,5,Orthorhombic,mmm,Pnma,oxide,Na,Mg,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195500,RbY(SeO3)2,1.8090097162948418,0.2847686061470609,Triangular non-coplanar,1,4c,1,"[0.45258408921186105, 0.40927225407583906]",0.0,0.43092817164385006,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7265750906743513,GGA,O-Rb-Se-Y,0.0,-2.211355717468751,4.2881,4,Orthorhombic,mmm,Pnma,oxide,Rb,None,Y,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195570,Th(SeO3)2,1.8128945544283444,0.34424766633295023,Triangular non-coplanar,1,4a,1,"[0.789826538078333, 1.009132549687473]",0.0,0.8994795438829031,AB2C6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.7142079943362203,r2SCAN,O-Se-Th,0.005591265555557,-2.3033670441319423,3.9917,3,Orthorhombic,mm2,Pna2_1,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,Th,"B $\in$ [0.1, 0.5]",Positive B
mp-1195606,K2Zn3(SeO3)4,1.7921561633466758,0.1956551415362922,Triangular non-coplanar,1,4f,1,"[0.8003309040197211, 0.44110099384925006]",0.0,0.6207159489344856,A2B3C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.736027769247017,GGA,K-O-Se-Zn,0.0,-1.630016071613095,4.1259999999999994,4,Monoclinic,2/m,C2/c,oxide,K,None,Zn,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195655,CdCu(SeO3)2,1.8159396357874769,0.25999085904524,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7412510382725739,GGA,Cd-Cu-O-Se,0.001565656000002,-1.2534289689687501,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cu, Cd",None,None,None,"C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195659,Th(SeO3)2,1.8327091774704243,0.4090244028413327,Triangular non-coplanar,1,4e,1,"[0.587579323497314, 1.163848690507413]",0.0,0.8757140070023635,AB2C6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.7154512857832558,r2SCAN,O-Se-Th,0.0,-2.3089583096874993,3.936,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,Th,"B $\in$ [0.1, 0.5]",Positive B
mp-1195788,K2Mo2Se2O11,2.1857853985336524,1.5650367378333758,Triangular non-coplanar,1,8d,1,[0.236758963203196],0.0,0.236758963203196,A2B2C2D11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7356715357883552,GGA_U,K-Mo-O-Se,0.0,-1.8241713196580882,2.787,4,Orthorhombic,mmm,Pnma,oxide,K,None,Mo,None,None,None,"O, S, Se",None,None,None,None,B > 1,Positive B
mp-1195841,VPb2Se3O10,1.7911472809530236,0.17319368019654563,Triangular non-coplanar,1,4e,1,"[0.8157237179286061, 0.6678383813624861, 0.5676936095667491]",0.0,0.6837519029526137,AB2C3D10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.7415238509838034,GGA_U,O-Pb-Se-V,0.0,-1.617859728564452,2.375999999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,Pb,None,"O, P, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195934,Na2Zn3H4(Se2O7)2,1.8438271677958937,0.3807903232457316,Triangular non-coplanar,1,4f,1,"[0.839541917182344, 0.74195890159346]",0.0,0.7907504093879021,A2B3C4D4E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7346181088625663,GGA,H-Na-O-Se-Zn,0.0,-1.521288741190133,4.0703,5,Monoclinic,2/m,C2/c,oxide,Na,None,Zn,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195946,Cu7Se2(Cl3O4)2,1.8679910071083512,0.41686300612388083,Triangular non-coplanar,1,4e,1,"[0.5481957478765961, 0.7447978045936821]",0.0,0.646496776235139,A2B6C7D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.748946128468732,GGA,Cl-Cu-O-Se,0.018359192173916003,-0.98586564955163,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195973,NdH5(SeO4)2,1.742753913725447,0.00859783633929149,Triangular non-coplanar,1,4a,1,"[0.8895311861394821, 0.9240551838601531]",0.0,0.9067931849998176,AB2C5D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",1.7402998593083983,GGA,H-Nd-O-Se,0.0154387875,-1.703251593964843,4.4243,4,Orthorhombic,222,P2_12_12_1,oxide,None,None,None,None,None,None,"H, N, O, S, Se",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196063,Ga2Se2O7,1.8246200927521634,0.37672933854656343,Triangular non-coplanar,1,8e,1,"[0.5709064784144711, 0.6123811939353221]",0.0,0.5916438361748966,A2B2C7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.7170705160665893,r2SCAN,Ga-O-Se,0.0,-1.393610015738637,3.4975,3,Orthorhombic,mmm,Pccn,oxide,None,None,None,None,Ga,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196410,NaCu5Se2Cl3O8,1.9367865903761103,0.6651159751107115,Triangular non-coplanar,1,4c,1,"[0.9969990850703391, 0.7422748845864101]",0.0,0.8696369848283746,AB2C3D5E8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.7459610227987328,GGA,Cl-Cu-Na-O-Se,0.016320075789461,-1.130856243740357,0.06820000000000001,5,Orthorhombic,mmm,Pnma,oxide,Na,None,Cu,None,None,None,"C, N, O, S, Se",Cl,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1196487,RbUH2SeO7F,1.7492597809936974,0.17800537726889448,Tetrahedron,1,8d,1,[0.064808650441025],0.0,0.064808650441025,ABCDE2F7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals",1.6786264572925438,GGA,F-H-O-Rb-Se-U,0.0,-2.235395449026442,2.2095000000000002,6,Orthorhombic,mmm,Pnma,fluoride,Rb,None,None,None,None,None,"H, O, S, Se",F,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1196510,KVH2SeO7,1.7536928008840842,0.17890627068060305,Tetrahedron,1,4e,1,[0.17953260802932403],0.0,0.17953260802932403,ABCD2E7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6822244028117028,GGA_U,H-K-O-Se-V,0.027017652239582003,-1.6777881785078121,2.5911,5,Monoclinic,2/m,P2_1/c,oxide,K,None,V,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196566,Tl2TeH6SeO10,1.64757481710677,-0.09032027491713222,Tetrahedron,1,4e,1,[0.020972238251449],0.0,0.020972238251449,ABC2D6E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.6839736451137757,GGA,H-O-Se-Te-Tl,0.015918454895836,-1.268327897158855,3.1641,5,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Tl,Te,"H, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196625,K2CoH12(SeO7)2,1.6504671827142345,-0.07087294461695691,Tetrahedron,1,4e,1,[0.024341859840949002],0.0,0.024341859840949002,AB2C2D12E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6790928957461708,GGA_U,Co-H-K-O-Se,0.010399949704299001,-1.398038761102822,2.9128,5,Monoclinic,2/m,P2_1/c,oxide,K,None,Co,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196748,LiMn3H6(SeO3)8,1.7227829360050797,-0.07524997794858032,Triangular non-coplanar,1,"6f, 2c",2,"[0.928434224601258, 0.9118293254652521]",0.0,0.920131775033255,AB3C6D8E24,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7442830884456946,GGA_U,H-Li-Mn-O-Se,0.0,-1.432949485318487,1.613099999999999,5,Trigonal,-3,R-3,oxide,Li,None,Mn,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196979,MoPbSeO6,1.7745130834840523,0.10318844521226289,Triangular non-coplanar,1,2i,1,"[0.35376400427985405, 0.349019735788758]",0.0,0.35139187003430605,ABCD6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.7451424459594034,GGA_U,Mo-O-Pb-Se,0.0,-1.697718594427082,2.3078,4,Triclinic,-1,P-1,oxide,None,None,Mo,None,Pb,None,"O, P, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
