material_id,chem_formula,R$_0$,B,Hf_chemenv,num_Hf_chemenvs,Hf_wyckoff,num_Hf_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Hf_sites,num_CN_env,num_charge_states,HfX_coordn,HfO_coordn,mean_coordn_Hf-X,min_coordn_Hf-X,max_coordn_Hf-X,mean_coordn_Hf-O,min_coordn_Hf-O,max_coordn_Hf-O,mean_Hf_charge,min_Hf_charge,max_Hf_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_HfO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2712528,Na3HfMg3PS5O24,1.8542592367741828,0.5105508939847432,Octahedron,1,1a,1,"[0.11891360382073701, 0.12944676788939502, 0.12739765833955202]",0.0,0.125252676683228,ABC3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.064613734984654,GGA,Hf-Mg-Na-O-P-S,0.017215707387389003,-2.487240386926508,4.1602000000000015,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712537,Na6Ca3HfP4(SO12)2,1.8472815162179184,0.5861750595356685,Octahedron,1,1a,1,"[0.326674695023397, 0.22816260210879102, 0.491355612347236]",0.0,0.34873096982647467,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.086879192229249,GGA,Ca-Hf-Na-O-P-S,0.047976850097219005,-2.792077852129516,4.3115,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,None,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712546,Na2Hf3ZnP4(SO12)2,1.8940679101232143,0.42805205889778,Octahedron,1,1a,1,"[0.145525032765344, 0.17075797809544802, 0.236474330510268, 0.10284188039137801, 0.136152498567638, 0.133280188280365, 0.125417054465015, 0.16899728242831802, 0.09227724816381201]",0.0,0.14574705485195402,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.070993229160619,GGA,Hf-Na-O-P-S-Zn,0.02596816920718,-2.848951451935095,4.0532,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712589,Na2Hf3MgP4(SO12)2,1.8815233152318378,0.4555050637566206,Octahedron,1,1a,1,"[0.16538958486576402, 0.199076773994516, 0.25611104861286904, 0.115488823924694, 0.165778220991411, 0.17715908213216203, 0.16151525834795002, 0.21888474546326, 0.113474710355647]",0.0,0.17476424985425257,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0697929026257746,GGA,Hf-Mg-Na-O-P-S,0.022025178055546,-2.943976974759168,4.06,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712592,Na2Hf3ZnSi2(SO6)4,1.918992982336821,0.3843686359202608,Octahedron,1,1a,1,"[0.183784819079978, 0.40638171906562903, 0.28215051004261804, 0.262456459795389, 0.36091067338639204, 0.23784628900422902, 0.454682548431719, 0.301900473838081, 0.376273254884188]",0.0,0.31848741639202477,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.087708309541172,GGA,Hf-Na-O-S-Si-Zn,0.044215715740736,-2.664075926558109,3.066,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712607,Na6HfMg3P4(SO12)2,1.7996322225234518,0.6567660989047357,Octahedron,1,1a,1,"[0.14486799273727002, 0.154731459260603, 0.24365196025545702]",0.0,0.18108380408444336,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0675946490388717,GGA,Hf-Mg-Na-O-P-S,0.036964913989582,-2.71579350683785,4.5077,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712614,Na2HfTiSi(PO6)2,1.8588500255622091,0.5168521503488557,Octahedron,1,1a,1,"[0.305048840079218, 0.169602540457123, 0.367493734028412, 0.257960613186461, 0.201216770099011, 0.21955437240127101]",0.0,0.25347947837524937,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0706164667067917,GGA,Hf-Na-O-P-Si-Ti,0.029079260236848002,-3.11704877730058,2.547799999999999,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712619,Na2Hf2Si(PO6)2,1.8617620526148033,0.522482491063072,Octahedron,1,2a,1,"[0.201057093577157, 0.273862851433253, 0.18174054682998703, 0.23870699803936302, 0.20138281651571602, 0.20522056672576303]",0.0,0.21699514552020652,AB2C2D2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0759201860947942,GGA,Hf-Na-O-P-Si,0.008408966513153001,-3.219848268265492,4.9018999999999995,5,Monoclinic,m,Cc,oxide,Na,None,Hf,None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712627,NaHfScP2SO12,1.9722820746076735,0.25572603993988846,Octahedron,1,6a,1,[0.13268061894629002],0.0,0.13268061894629002,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.078445046237404,GGA,Hf-Na-O-P-S-Sc,0.018713164953704002,-2.99063503749065,4.6457,6,Monoclinic,m,Cc,oxide,Na,None,"Sc, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712685,NaHfInP2SO12,1.9919229821406628,0.22481894455433887,Octahedron,1,6a,1,[0.23410170264316502],0.0,0.23410170264316502,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.0852534379193366,GGA,Hf-In-Na-O-P-S,0.023717126388889002,-2.682201406657316,3.955399999999999,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,In,None,"H, N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712690,NaHfGaSi(SO6)2,1.908911424496663,0.3720047343888709,Octahedron,1,2a,1,"[0.210174283630352, 0.22257899012721702, 0.163488245261839]",0.0,0.19874717300646935,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.0711388393564274,GGA,Ga-Hf-Na-O-S-Si,0.048972288148146005,-2.52805547317848,3.5321,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,Ga,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712691,Na2HfSiSn(PO6)2,1.8584481370181656,0.5044492201844621,Octahedron,1,1a,1,"[0.22062037567846302, 0.15597078197608502, 0.24663042221129303, 0.20369794656769502, 0.1832904004892, 0.188716410231712]",0.0,0.199821056192408,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.065129934344491,GGA,Hf-Na-O-P-Si-Sn,0.035780780281434006,-2.885748201160228,3.1059,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Sn,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712701,Na3HfZn3PS5O24,1.890676369346353,0.4355626667540178,Octahedron,1,1a,1,"[0.194360276976238, 0.15507373589307002, 0.17819881074916602]",0.0,0.1758776078728247,ABC3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.070137256291999,GGA,Hf-Na-O-P-S-Zn,0.030877322911034004,-2.213356820394977,3.9871,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712718,Na2CaHf3P4(SO12)2,1.8790963209951286,0.4888278725850336,Octahedron,1,1a,1,"[0.33333993235699205, 0.157459694439772, 0.42425703698501305, 0.337191671412501, 0.18236215635643901, 0.045454314470998, 0.21669549009406502, 0.29295858163063304, 0.149130581142912]",0.0,0.2376499398765917,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0811373729625844,GGA,Ca-Hf-Na-O-P-S,0.039384953958338006,-2.966634410638798,3.829099999999999,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,None,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712765,NaHfAlP2SO12,1.9795597631631785,0.13959575422636444,Octahedron,1,6a,1,[0.046301762676139],0.0,0.046301762676139,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.0375133273380577,GGA,Al-Hf-Na-O-P-S,0.037768787824074,-2.876940619249909,4.923,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,Al,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712783,Na2HfZrSi(PO6)2,1.841313730986014,0.5787230973483012,Octahedron,1,1a,1,"[0.171496140838223, 0.19898539266293902, 0.18687619960305502, 0.184369987756607, 0.19319582115022402, 0.19662189736455002]",0.0,0.18859090656259966,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.078429632672159,GGA,Hf-Na-O-P-Si-Zr,0.015292430833332002,-3.179809052826895,4.2804,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712792,NaHfGaP2SO12,1.9988555180668537,0.11816666530461321,Octahedron,1,6a,1,[0.080548355196203],0.0,0.080548355196203,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.047912811592877,GGA,Ga-Hf-Na-O-P-S,0.035175135509260005,-2.703294284388798,3.7822,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,Ga,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712835,Na7Hf3Nb(SiO4)6,1.701360490780622,0.9230627912304277,Octahedron,1,1a,1,"[0.283384465051619, 0.204294845460457, 0.359512929583229, 0.29254596910338104, 0.219649190567261, 0.325232268816874, 0.172508510609962, 0.244226257907964, 0.28844774048937305]",0.0,0.26553357528779115,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.076497455705128,GGA,Hf-Na-Nb-O-Si,0.00939175201219,-3.1430220509672,2.6942,5,Triclinic,1,P1,silicate,Na,None,"Nb, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712847,Hf2Sc2SiS5O24,1.929807061615768,0.33836887442361296,Octahedron,1,1a,1,"[0.082369663933285, 0.094334336854413, 0.18137705841506999, 0.084465193766887, 0.14924315990921902, 0.09245232875140001]",0.0,0.11404029027171232,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.080246650103517,GGA,Hf-O-S-Sc-Si,0.008434889068627001,-2.7114801562500013,3.9145000000000003,5,Triclinic,1,P1,oxide,None,None,"Sc, Hf",None,None,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712855,Na7HfMg3P5SO24,1.7481439291037162,0.7869372396657776,Octahedron,1,1a,1,"[0.118305517626604, 0.219517160867637, 0.182048051294973]",0.0,0.17329024326307133,ABC3D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.067910938482361,GGA,Hf-Mg-Na-O-P-S,0.019500785162598,-2.7855809959439712,4.1183,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2712869,HfGaP(SO6)2,1.9484821455791401,0.24091654872881701,Octahedron,1,2a,1,"[0.039411395322297, 0.033008448186918005, 0.06304394331471]",0.0,0.045154595607975,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",2.0496905142741175,GGA,Ga-Hf-O-P-S,0.021577512696078,-2.4793041576750703,3.6278,5,Monoclinic,m,Cc,oxide,None,None,Hf,None,Ga,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712881,Hf3MgP2(SO6)4,1.913038362603983,0.3720167264188016,Octahedron,1,1a,1,"[0.062436686945933004, 0.028489229989059003, 0.040243470779119, 0.07536162424280801, 0.077933819588616, 0.04877231460940901, 0.04446454712395, 0.05411525817464401, 0.042258039915572004]",0.0,0.05267499904101222,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0687252203544393,GGA,Hf-Mg-O-P-S,0.008071920637254001,-2.7487637042436983,4.1919,5,Triclinic,1,P1,oxide,None,Mg,Hf,None,None,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712889,Hf2In2SiS5O24,1.93015544163489,0.34702575557148163,Octahedron,1,1a,1,"[0.098953672455799, 0.123961292285665, 0.20892721673976103, 0.09223081445751301, 0.157251225484091, 0.104532593577669]",0.0,0.13097613583341633,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.084445481445951,GGA,Hf-In-O-S-Si,0.01637265509803,-2.376608399877452,2.9231,5,Triclinic,1,P1,oxide,None,None,Hf,None,In,Si,"H, O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712923,HfInP(SO6)2,1.9508833942463741,0.3220438871451905,Octahedron,1,2a,1,"[0.04891540102994801, 0.045526989226521, 0.082052046649551]",0.0,0.058831478968673336,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.0861693943349553,GGA,Hf-In-O-P-S,0.027800049754902002,-2.462984080567227,3.8905000000000003,5,Monoclinic,m,Cc,oxide,None,None,Hf,None,In,None,"H, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712934,Na3Hf4SiP5O24,1.8802870650270656,0.46046715519516146,Octahedron,1,1a,1,"[0.075100319102956, 0.13731272294322602, 0.315611599073498, 0.1970494292297, 0.259511349966323, 0.11871298310001001, 0.13520562493062702, 0.11219234316111601, 0.24957924123910002, 0.20541343127569503, 0.07569506577049201, 0.21728943742835902]",0.0,0.17488946226842517,AB3C4D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.068940633823106,GGA,Hf-Na-O-P-Si,0.006306016587828001,-3.232537692631142,5.078200000000001,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712951,Hf2Al2SiS5O24,1.914391379858829,0.32359457100497435,Octahedron,1,1a,1,"[0.174866117502522, 0.200522276034578, 0.33655212557944103, 0.11571761944952601, 0.320400226783915, 0.14191802717248]",0.0,0.21499606542041036,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.058253775056656,GGA,Al-Hf-O-S-Si,0.029743819803921004,-2.567895787426471,4.2199,5,Triclinic,1,P1,oxide,None,None,Hf,None,Al,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712968,HfScP(SO6)2,1.9514884166295392,0.30130706609949376,Octahedron,1,2a,1,"[0.043801018118996005, 0.042676739513538, 0.07001349151285001]",0.0,0.052163749715128015,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.078077459166744,GGA,Hf-O-P-S-Sc,0.018829460784314002,-2.7988886598809533,4.516299999999999,5,Monoclinic,m,Cc,oxide,None,None,"Sc, Hf",None,None,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712969,Na3Hf2Ta2Si3(PO8)3,1.8724166450585202,0.48853328543748586,Octahedron,1,1a,1,"[0.281835099114693, 0.16915808105360902, 0.17057741767054901, 0.317167466646867, 0.20905371758493202, 0.338429228333738]",0.0,0.24770350173406466,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0750089664612887,GGA,Hf-Na-O-P-Si-Ta,0.020302972477473,-3.184716888001797,3.7369,6,Triclinic,1,P1,oxide,Na,None,"Hf, Ta",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712970,Hf3ZnP2(SO6)4,1.9174782817117904,0.36592153230875374,Octahedron,1,1a,1,"[0.058582619145749006, 0.024365720128517003, 0.035734372183980005, 0.07013199597099, 0.07686538844902001, 0.052390882418938, 0.038233974273481006, 0.04933402930048401, 0.038466606001254004]",0.0,0.04934506531915701,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.07061267579129,GGA,Hf-O-P-S-Zn,0.0057903618137240005,-2.6456958445868333,4.1573,5,Triclinic,1,P1,oxide,None,None,"Zn, Hf",None,None,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713002,Hf3MgSiS5O24,1.9212034665120008,0.3612365717364491,Octahedron,1,1a,1,"[0.143556620614955, 0.081788669861222, 0.02107649097496, 0.196104560334828, 0.10599361325473101, 0.18597937019957503, 0.11004583696577101, 0.013853418849934001, 0.143654115068578]",0.0,0.11133918845828379,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0814510555765335,GGA,Hf-Mg-O-S-Si,0.005291912450981,-2.653740637083334,3.2251,5,Triclinic,1,P1,oxide,None,Mg,Hf,None,None,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713004,YHfP(SO6)2,1.9456375990066874,0.3752093928804022,Octahedron,1,2a,1,"[0.090044946917595, 0.08376878697359601, 0.12314928215514401]",0.0,0.098987672015445,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.1032549434228693,GGA,Hf-O-P-S-Y,0.035461489681377,-2.8157215816456582,4.2722,5,Monoclinic,m,Cc,oxide,None,None,"Y, Hf",None,None,None,"H, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713007,Na3Hf2Nb2Si3(PO8)3,1.8749358626163026,0.46743914074680337,Octahedron,1,1a,1,"[0.25147369182365503, 0.15078042056047702, 0.15144261982001903, 0.26931030485741203, 0.19970769845792602, 0.287988737834927]",0.0,0.21845057889240269,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0687789141451725,GGA,Hf-Na-Nb-O-P-Si,0.031451572612608,-3.114603549767564,2.8935999999999993,6,Triclinic,1,P1,oxide,Na,None,"Nb, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713009,LaHfP(SO6)2,1.955308205089858,0.3750763290518102,Octahedron,1,2a,1,"[0.17565496296684602, 0.16671924815295802, 0.21989716215864902]",0.0,0.18742379109281768,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.1128826587778025,GGA,Hf-La-O-P-S,0.044958775735293006,-2.811123802331934,4.2541,5,Monoclinic,m,Cc,oxide,None,None,Hf,None,None,None,"H, O, P, S",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713012,CaHf3SiS5O24,1.931105840356977,0.3662824520284046,Octahedron,1,1a,1,"[0.21350645241701102, 0.149791446011799, 0.089738181277754, 0.265098023614844, 0.16984863616092802, 0.30958853648037304, 0.187698732125182, 0.044547924790275, 0.17536404693149302]",0.0,0.17835355331218436,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0936018816190174,GGA,Ca-Hf-O-S-Si,0.004013159607843,-2.6873146796813723,3.1729,5,Triclinic,1,P1,oxide,None,Ca,Hf,None,None,Si,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713021,Y2Hf2SiS5O24,1.9347804612130701,0.3706202494886989,Octahedron,1,1a,1,"[0.108630679413604, 0.285512493753154, 0.27163983397498703, 0.113426091909904, 0.21953892284872703, 0.12490747222482002]",0.0,0.18727591568753268,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0995602584454263,GGA,Hf-O-S-Si-Y,0.018688160808841,-2.734691835171569,4.1489,5,Triclinic,1,P1,oxide,None,None,"Y, Hf",None,None,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713024,Na3Hf2Ti2SiP5O24,1.892796408167032,0.4322759855847754,Octahedron,1,1a,1,"[0.11372926697220201, 0.45472582421363306, 0.38885691475987205, 0.068976544336687, 0.11736997517032301, 0.064981242671002]",0.0,0.20143996135395317,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.070726945492666,GGA,Hf-Na-O-P-Si-Ti,0.020794866915313,-3.1223848482167282,2.5068,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713038,CaHf3P2(SO6)4,1.92293988499113,0.37595613374862896,Octahedron,1,1a,1,"[0.24492217063764002, 0.104401233183877, 0.11794353566143101, 0.08151988899173601, 0.16072684108802202, 0.217440895073045, 0.12364473253146802, 0.115709385843968, 0.106308526947123]",0.0,0.14140191221759002,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.080275220494023,GGA,Ca-Hf-O-P-S,0.010097973186246001,-2.77903294144958,3.9736000000000002,5,Triclinic,1,P1,oxide,None,Ca,Hf,None,None,None,"H, C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713063,Na3Hf2Zr2SiP5O24,1.8953000087976455,0.4403813264716083,Octahedron,1,1a,1,"[0.149308146673996, 0.316122685839588, 0.19951785900884503, 0.12307332242627401, 0.10457934795659801, 0.124426099706072]",0.0,0.16950457693522883,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0765681509071716,GGA,Hf-Na-O-P-Si-Zr,0.007435529864862,-3.194776364252763,4.3243,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
