material_id,chem_formula,R$_0$,B,Ru_chemenv,num_Ru_chemenvs,Ru_wyckoff,num_Ru_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ru_sites,num_CN_env,num_charge_states,RuX_coordn,RuO_coordn,mean_coordn_Ru-X,min_coordn_Ru-X,max_coordn_Ru-X,mean_coordn_Ru-O,min_coordn_Ru-O,max_coordn_Ru-O,mean_Ru_charge,min_Ru_charge,max_Ru_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_RuO_BondL
mp-561944,Ba(RuO2)6,1.9598994700224388,0.1456892222030144,Octahedron,1,8g,1,"[1.024568954809275, 0.808892650376912, 0.777361120666985]",0.0,0.8702742419510573,AB6C12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ru,0.018272039473678,-1.593791696842105,0.0,3,Tetragonal,4/m,P4/n,oxide,,Ba,Ru,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0278557257794962
mp-5628,K(RuO2)4,1.733096559719297,0.5931665208156873,Octahedron,1,4h,1,[1.017252412004092],0.0,1.017252412004092,AB4C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.75,3.75,3.75,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Ru,0.0,-1.47975806517309,0.0,3,Tetragonal,4/m,I4/m,oxide,K,,Ru,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9974064992076774
mp-5779,Sm3RuO7,1.9389342940933936,0.0901853402836009,Octahedron,1,2b,1,[0.19149736226614503],0.0,0.19149736226614503,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Ru-Sm,0.004882576136363,-3.00430167,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,,Ru,,,,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9556921908200682
mp-5868,Sr3Ru2O7,2.037013087037945,-0.1420773518815814,Octahedron,1,2e,1,[0.005541829641077],0.0,0.005541829641077,A2B3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,O-Ru-Sr,0.005232861666664,-2.234082209166667,0.0,3,Tetragonal,4/mmm,I4/mmm,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9781385929335702
mp-6018,Ba3NdRu2O9,1.5194801308810784,1.6945063596448868,Octahedron,1,4f,1,[0.03190069389634],0.0,0.03190069389634,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.5,4.5,1.0,1,1,Ru4.50+-O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Nd-O-Ru,0.0,-2.573923947166667,0.0,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,Ba,Ru,,,B,"N, O",,,Nd,,B > 1,Positive B,2.0078141000092593
mp-6049,Ba4Tb(RuO4)3,1.983872978294346,0.0889944995912998,Octahedron,1,"2c, 1b",2,"[0.094313353826906, 0.23005172556709802]",0.0,0.16218253969700203,AB3C4D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ru-Tb,0.002906119375001,-2.514739077833333,0.0,4,Trigonal,-3m,R-3m,oxide,,Ba,Ru,,,B,O,,,Tb,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.017331967670148
mp-6068,Sr2TbRuO6,1.9803414522483933,0.0472910596259967,Octahedron,1,2a,1,[0.006186585552773001],0.0,0.006186585552773001,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,O-Ru-Sr-Tb,0.0,-2.848211676666666,0.187899999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Ru,,,,"O, S",,,Tb,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9889898196098936
mp-6077,Ba3SmRu2O9,1.852802162184077,0.8380873183657901,Octahedron,1,4f,1,[0.033048889945095],0.0,0.033048889945095,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ru-Sm,0.0,-2.595811925000001,0.0,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,Ba,Ru,,,B,"O, S",,,Sm,,"B $\in$ [0.5, 1]",Positive B,2.006973432866374
mp-622618,BaLaNiRuO6,1.999258514743952,-0.1050723677324941,Octahedron,1,1c,1,[0.32659318593916103],0.0,0.32659318593916103,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-La-Ni-O-Ru,0.039392856166672,-2.372736589499999,0.0,5,Tetragonal,-4,I-4,oxide,,Ba,"Ni, Ru",,,B,"N, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,1.9800219109546668
mp-6294,Sr2ErRuO6,1.978846955070644,0.0438698848986208,Octahedron,1,2b,1,[0.004868261989438001],0.0,0.004868261989438001,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Er-O-Ru-Sr,0.0,-2.877480758499999,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Ru,,,,"O, S",,,Er,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9868692983145027
mp-6389,NaLa2RuO6,1.9800646548792664,0.043925157902902,Octahedron,1,2d,1,[0.009007322944176001],0.0,0.009007322944176001,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Ru,0.0,-2.79218781713793,0.4775,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Ru,,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9881270071678496
mp-642358,Ba4Pr(RuO4)3,1.9655099951774029,0.1412505924554519,Octahedron,1,"2i, 1c",2,"[0.10505194848707601, 0.196861929560904, 0.110996850635468, 0.178246732394666, 0.08941936711593801]",0.0,0.1361153656388104,AB3C4D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Pr-Ru,0.005172895625,-2.462355290083333,0.0,4,Monoclinic,2/m,C2/m,oxide,,Ba,Ru,,,B,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.0195551981306155
mp-6443,Ba3CaRu2O9,1.7119769592906344,1.5404821704884566,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Ca-O-Ru,0.0,-2.477575224000001,0.0,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,"Ca, Ba",Ru,,,B,"C, O",,,,,B > 1,Positive B,1.995359014730593
mp-6520,Ba3MgRu2O9,1.8345993255229067,0.8769422504911969,Octahedron,1,4f,1,[0.040279828031999004],0.0,0.040279828031999004,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Mg-O-Ru,0.0,-2.429325057666667,0.0,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,"Mg, Ba",Ru,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9959202379514014
mp-654335,CsK5Ru2O9,1.88660347546629,0.2639809463809353,"Tetrahedron, Trigonal bipyramid",2,4c,1,"[0.11324750980390101, 0.10527322890665401]",0.0,0.10926036935527751,AB2C5D9,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,1.5,1,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA,Cs-K-O-Ru,0.0,-1.652650206523833,0.2671,4,Orthorhombic,mmm,Pnma,oxide,"K, Cs",,Ru,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.839756776951023
mp-6580,Ba3NdRu2O9,1.5291321703875025,1.6636976616306025,Octahedron,1,4f,1,[0.034624895174152],0.0,0.034624895174152,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.5,4.5,1.0,1,1,Ru4.50+-O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Nd-O-Ru,4.5325333332790776e-05,-2.573878621833334,0.0,4,Monoclinic,2/m,C2/c,oxide,,Ba,Ru,,,B,"N, O",,,Nd,,B > 1,Positive B,2.0078304494623933
mp-6641,Ba3SrRu2O9,1.771040863010673,1.135918722134983,Octahedron,1,4f,1,[0.30433809617698604],0.0,0.30433809617698604,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-O-Ru-Sr,0.0,-2.432572327333333,0.0,4,Monoclinic,2/m,C2/c,oxide,,"Sr, Ba",Ru,,,B,"O, S",,,,,B > 1,Positive B,1.9751543315465536
mp-6644,LiLa2RuO6,1.971604007524821,0.0706812286178129,Octahedron,1,2c,1,[0.005092880929304],0.0,0.005092880929304,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Li-O-Ru,0.0,-2.862336244833334,0.293899999999999,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Ru,,,,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9845769965718614
mp-6676,Sr2HoRuO6,1.9796048649020428,0.0441380453656517,Octahedron,1,2c,1,[0.005313308756436001],0.0,0.005313308756436001,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ho-O-Ru-Sr,0.0,-2.866980289999999,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Ru,,,,"H, O, S",,,Ho,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9876762302121458
mp-675115,Co7(RuO6)2,2.0694009798864266,-0.0854264958413024,Octahedron,1,1a,1,"[0.838007807107053, 0.8400542194236551, 0.831150281323619, 0.8330666261870651]",0.0,0.835569733510348,A2B7C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-Ru,0.04735448047619,-1.283740192380952,0.130799999999999,3,Monoclinic,2/m,C2/c,oxide,,,"Co, Ru",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0534921650426683
mp-676309,Sr11Ru10O33,1.951563196045233,0.093755769997002,Octahedron,1,2i,1,"[0.041022725620842006, 0.044794588081335004, 0.034407828732569, 0.048662918948098, 0.031718693384645]",0.0,0.0401213509534978,A10B11C33,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Ru-Sr,0.041455931388902,-2.019742793672845,0.0,3,Triclinic,-1,P-1,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9821254280331262
mp-677191,BaLaZnRuO6,1.970752245724568,0.111627166089625,Octahedron,1,1d,1,[0.45751499579092203],0.0,0.45751499579092203,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-La-O-Ru-Zn,0.043950731666664,-2.4683060555000003,0.433099999999999,5,Tetragonal,-4,I-4,oxide,,Ba,"Zn, Ru",,,B,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9911883512120363
mp-677244,Tb5(RuO6)2,1.5594175027025483,1.0353936838650004,Octahedron,1,2h,1,[0.148981041556928],0.0,0.148981041556928,A2B5C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,O-Ru-Tb,0.0,-3.128271257017484,0.0,3,Monoclinic,2/m,C2/m,oxide,,,Ru,,,,O,,,Tb,,B > 1,Positive B,1.9801041523939773
mp-677659,SrLaCuRuO6,1.973605104929375,0.0375322163222799,no_data,1,no_data,1,no_data,0.0,no_data,ABCDE6,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Ru-Sr,0.023733338238099,-2.329233926928572,0.0,5,Triclinic,1,P1,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9834858474690105
mp-680680,Sr4Ru3O10,2.094326158911638,-0.2406834463047829,Octahedron,1,"4d, 2a",2,"[0.027578881237556002, 0.0005224363378040001]",0.0,0.014050658787680002,A3B4C10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,O-Ru-Sr,0.0,-2.189368287352942,0.0,3,Orthorhombic,mmm,Cmce,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9874542854643913
mp-683887,Ba5Na2Ru3O14,1.897686604544314,0.2998471591632627,"Square pyramid, Octahedron",2,2a,1,"[1.141601361327403, 0.273722124859054, 0.23279883326364703]",0.0,0.549374106483368,A2B3C5D14,2,3,2,"[6.0, 5.0, 6.0]","[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,4.666666666666667,4.0,5.0,1.3333333333333333,1,2,"O-, O2-","Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Na-O-Ru,0.026076478333284,-2.254328664073275,0.0,4,Orthorhombic,mm2,Cmc2_1,oxide,Na,Ba,Ru,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9542506981958088
mp-683963,Gd3RuO7,1.9638030884172213,0.0564764118804625,Octahedron,1,4a,1,"[0.25576073137703004, 0.399748280904059]",0.0,0.3277545061405445,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ru,0.012905425568181,-2.975747353522724,0.1542,3,Orthorhombic,mm2,Pna2_1,oxide,,,Ru,,,,O,,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9743519206791909
mp-684802,Sr8La3(RuO7)3,1.9566407781242965,0.0301054552677348,Octahedron,1,1a,1,"[0.21676387429100902, 0.162746838081882, 0.093850167662322]",0.0,0.15778696001173767,A3B3C8D21,1,3,2,"[6.0, 6.0, 6.0]","[6.0, 6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.333333333333333,5.0,6.0,1.3333333333333333,1,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ru-Sr,0.012114304535714,-2.7581420482857157,0.0,4,Triclinic,1,P1,oxide,,Sr,Ru,,,,"O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.95091242999431
mp-685341,Bi16Ru16O55,2.008743261827717,-0.0036738712925708,Octahedron,1,"2c, 1a, 1b, 6h",4,"[0.6757402814394531, 0.669924633316476, 0.682977344167902, 0.6444956786968631, 0.7595498548346991, 0.676444985018208, 0.675749556524149, 0.6868345152219271, 0.671843174225717]",0.0,0.6826177803828216,A16B16C55,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ru,0.015450945114944,-1.530497555057471,0.0,3,Trigonal,-3m,R-3m,oxide,,,Ru,,Bi,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0067051185762317
mp-685386,Sr8Ru7O24,1.9652841275771733,0.0775782734494967,Octahedron,1,"2g, 1d, 2h, 1a, 1b",5,"[0.07600548820160101, 0.084914469398121, 0.018245757654908, 0.119026351393547, 0.0058429989783410005, 0.057962573481502, 0.000383909674705, 0.0036457577864730003, 7.95034312678508e-05, 0.00035750913690300005, 1.1565451311962542e-05, 0.071650220409119]",0.0,0.03651050874981666,A7B8C24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Ru-Sr,0.048932684487192,-2.012047009829069,0.0,3,Tetragonal,4/m,P4/m,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9943559038507022
mp-686128,Bi15Ru16O55,1.977509203313102,0.0658471511184689,Octahedron,1,"2b, 1a",2,"[0.6920017787599091, 0.826652772992544, 0.620025826572149, 0.6452020402475791, 0.72886188959968, 0.6820691140109251, 0.6990864934168151, 0.7634562565257661, 0.586897341449656, 0.568431725431455, 0.6931496274015081, 0.6156174986253831, 0.729990790316957, 0.655915961636347, 0.564068380761749, 0.680360632432033, 0.703312507286667, 0.6704248994274781, 0.706584235023164, 0.7230387817597921, 0.602712252999115, 0.6994374465773, 0.559297240654666, 0.726656493833096]",0.0,0.672635499489239,A15B16C55,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ru,0.011705420872099,-1.536700346627907,0.0,3,Monoclinic,m,Cm,oxide,,,Ru,,Bi,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0056225077071446
mp-695535,Ba13Ru10BrO36,1.916811153068804,0.3536512882577109,Octahedron,1,"1c, 2i, 2f, 1d, 4j",5,"[0.5778208095163531, 0.30560135050331, 0.532388154583119, 0.26054707322498, 0.032963997102174, 0.5497209421667171, 0.252918512355682, 0.032766827001147004, 0.038384584004697006]",0.0,0.287012472273131,AB10C13D36,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Br-O-Ru,0.021625704448863,-2.190696430333333,0.0,4,Monoclinic,2/m,C2/m,bromate,,Ba,Ru,,,B,O,Br,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0095099323260177
mp-696941,K2H2RuO5,2.1107755348704105,1.2117176156405975,Trigonal bipyramid,1,4a,1,[0.5980975867867631],0.0,0.5980975867867631,AB2C2D5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-K-O-Ru,0.0,-1.597148574199999,0.8767,4,Orthorhombic,222,P2_12_12_1,oxide,K,,Ru,,,,"H, O",,,,,B > 1,Positive B,1.8974609802080642
mp-697833,SrLaFeRuO6,2.00283360056915,0.0468086379210721,Octahedron,1,2a,1,[0.06196208102929401],0.0,0.06196208102929401,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-O-Ru-Sr,0.032062083500001,-2.4897066370000003,0.0,5,Monoclinic,m,Pc,oxide,,Sr,"Fe, Ru",,,,"O, S",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0218574298216905
mp-703283,Sr2La2Mg(RuO4)3,1.874392075393916,0.3773583348838419,Octahedron,1,"2c, 4e",2,"[0.016913797661890002, 0.10704349211419001]",0.0,0.06197864488804,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ru-Sr,0.013716179000001,-2.58141825325,0.0,5,Monoclinic,2/m,P2_1/c,oxide,,"Mg, Sr",Ru,,,,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.0284837471764487
mp-722787,K4P4H7(RuO9)2,1.0995445128483774,1.4743699040283185,Square pyramid,1,4e,1,[0.6737844574456501],0.0,0.6737844574456501,A2B4C4D7E18,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,1.0,1,1,Ru2.50+-O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-K-O-P-Ru,0.025195716321424,-2.073278146466327,0.4576,5,Monoclinic,2/m,P2_1/c,oxide,K,,Ru,,,,"H, O, P",,,,,B > 1,Positive B,2.125967162371285
mp-758162,Sr16(Ru5O16)3,1.9839876716445457,0.0554273123926979,Octahedron,1,"1g, 2i, 1c, 1h, 1d, 1a, 1e, 1b",8,"[0.001427613223276, 0.105360931647773, 0.012076263517305001, 0.008635971697848, 0.041271211480273004, 0.026450559003380003, 0.015419063354440002, 0.003137640058137, 0.009143612343999, 0.002774504820908, 0.11700740311133301]",0.0,0.031154979478061093,A15B16C48,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Ru-Sr,0.027636101075957,-2.033742839156127,0.0,3,Triclinic,-1,P-1,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.007045481931714
mp-766284,Sr4(RuO4)3,1.9012406771196155,0.4528104752321559,Octahedron,1,4c,1,"[0.04551625860573601, 0.03258149619916, 0.14843936556630602]",0.0,0.07551237345706734,A3B4C12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-Ru-Sr,0.032731521381579,-2.00359954902777,0.0,3,Orthorhombic,mmm,Pnma,oxide,,Sr,Ru,,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9542812685516475
mp-766364,La19(RuO6)8,1.9738483613672528,0.1059894494470573,no_data,1,no_data,1,no_data,0.0,no_data,A8B19C48,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ru,0.015127830908362,-3.019516707666666,0.027499999999999,3,Triclinic,1,P1,oxide,,,Ru,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9914095030371652
mp-774691,Ba6Na2P2Ru2O17,1.7779408736408038,1.1841801352245411,Octahedron,1,4f,1,[0.26586904845874304],0.0,0.26586904845874304,A2B2C2D6E17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Na-O-P-Ru,0.0,-2.728408405587736,0.3806,5,Hexagonal,6/mmm,P6_3/mmc,oxide,Na,Ba,Ru,,,B,"N, O, P",,,,,B > 1,Positive B,1.9976441010174284
mp-915377,Ba4Pr(RuO4)3,1.94884929798583,0.1965769552783363,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D12,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Pr-Ru,0.002329370458333,-2.46519881525,0.0,4,Monoclinic,2/m,C2/m,oxide,,Ba,Ru,,,B,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.0199040123268763
mp-984788,Ba4Er(RuO4)3,1.9906652192894527,0.0684110514548969,Octahedron,1,"2c, 1b",2,"[0.08814040506732301, 0.25199592880793004]",0.0,0.17006816693762652,AB3C4D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Er-O-Ru,0.002434953624999,-2.5291382745,0.0,4,Trigonal,-3m,R-3m,oxide,,Ba,Ru,,,B,O,,,Er,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.016755576188517
