material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sn_wyckoff,num_Sn_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2714326,Na14Zr4Si11Sn4SO48,1.750652948404218,0.8092134791645821,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,95.0,6.0,1.985555362993277,2.3421685803211956,2.0922060986830426,0.11636364436994936,0.3566132173279186,104.98299230056007,31.436576770145752,78.53867838501144,171.10026305138746,6.0,1.0,9,Octahedron
mp-2714326,Na14Zr4Si11Sn4SO48,1.750652948404218,0.8092134791645821,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,96.0,6.0,1.9915529993115053,2.356656869647574,2.094730464892853,0.1215099099035055,0.3651038703360687,104.90455906127441,31.372913569669244,78.31903975416135,171.6029795877655,6.0,1.0,10,Octahedron
mp-2714326,Na14Zr4Si11Sn4SO48,1.750652948404218,0.8092134791645821,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,97.0,6.0,1.9827800063660037,2.3333683112018417,2.0881260725455806,0.11469630259540127,0.350588304835838,104.88785183383303,31.314863735397687,78.21320848118663,170.34264876906946,6.0,1.0,11,Octahedron
mp-2714326,Na14Zr4Si11Sn4SO48,1.750652948404218,0.8092134791645821,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,98.0,6.0,2.0439994830920996,2.1069403778519002,2.0740055269134614,0.02881704011712527,0.06294089475980069,105.43809687707662,31.838167144128242,81.85362711075733,168.70839322072177,6.0,1.0,12,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,12.0,6.0,2.002575452130887,2.1349366817183903,2.077145687272433,0.04950524383821637,0.13236122958750318,37.753476294481096,14.690553600864996,15.621374025122424,62.3692278620242,6.0,1.0,1,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,13.0,6.0,2.0025755265902565,2.13493672052808,2.0771456913405975,0.049505249943515524,0.13236119393782353,60.96658447974802,26.67040990609457,22.14829550574652,114.07672040674642,6.0,1.0,2,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,14.0,6.0,1.9908109987289553,2.1272223805344845,2.077151343055741,0.05236635105739701,0.13641138180552925,105.08602914811878,31.468749587688166,78.32697647154284,168.1376284413722,6.0,1.0,3,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,15.0,6.0,1.9908109994322953,2.1272223804545702,2.0771513221591427,0.05236633955530014,0.1364113810222749,105.08602922270727,31.468749712914057,78.32697453405208,168.13762829882486,6.0,1.0,4,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,16.0,6.0,1.9939330177053065,2.1368349401952687,2.080658006264299,0.054737101159688765,0.14290192248996214,46.05578373276673,22.80004792657879,7.877267319145396,82.25848426709766,6.0,1.0,5,Octahedron
mp-2714330,NaMgSnP(SO6)2,1.910879518224197,0.4048773442814602,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,17.0,6.0,1.9939329725883255,2.1368349396893715,2.0806579986471103,0.0547371130840587,0.14290196710104608,104.599079159914,31.02309218820545,75.99790258487204,169.88970264064918,6.0,1.0,6,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,87.0,6.0,2.012350207433489,2.1281649208765057,2.0677209827635608,0.03502347205265993,0.11581471344301653,105.76648925590271,32.37881456587178,81.6617485432367,173.546510231609,6.0,1.0,1,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,88.0,6.0,1.988398852393821,2.3076337115010332,2.0828579527726436,0.10582234070302683,0.3192348591072123,105.09266208919227,31.53771531081816,79.00114548353744,170.8925106747718,6.0,1.0,2,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,89.0,6.0,1.9880472758361718,2.2970015470601037,2.081422721752721,0.10204784548509514,0.30895427122393193,105.32201992606731,31.79993113874492,79.3685678423014,171.3474796023845,6.0,1.0,3,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,90.0,6.0,2.0383285131568645,2.0938558772282754,2.065367027379596,0.022792918026291777,0.0555273640714109,47.60126831177005,23.439148664251277,8.381592712427794,82.20767072482796,6.0,1.0,4,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,91.0,6.0,2.032757371469907,2.093557034066745,2.0630483824232386,0.024243752842902557,0.06079966259683811,104.88328347742774,31.143713922157644,81.4073871188534,166.69680098141805,6.0,1.0,5,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,92.0,6.0,2.0253253831882656,2.100255513089846,2.0631485557632723,0.027369619506897015,0.07493012990158032,47.79474360848435,23.547707465476986,8.397691268492267,82.59286603247793,6.0,1.0,6,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,93.0,6.0,2.030820995771316,2.0951917754181135,2.0586069359695216,0.0275220160968631,0.0643707796467976,47.88985769221727,23.634185535506692,8.352282983320533,83.0326200937466,6.0,1.0,7,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,94.0,6.0,2.0341198126986555,2.104508663034745,2.0695579464242706,0.027500379209605047,0.07038885033608944,104.81576798991813,31.089494133469664,81.39518216936465,166.56537257080967,6.0,1.0,8,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,95.0,6.0,1.9950198958595882,2.312881330422811,2.08595204009695,0.10616584861189546,0.3178614345632227,105.00296574555361,31.422058991277357,79.08600940066206,170.59376646865573,6.0,1.0,9,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,96.0,6.0,1.989677340238552,2.2963096773065987,2.083181485233206,0.10118007486454862,0.3066323370680468,105.29017636372991,31.75304211965845,79.18780608508395,170.79047834741687,6.0,1.0,10,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,97.0,6.0,1.9971915255826211,2.3070098312241702,2.0826292890156455,0.1040560998092602,0.3098183056415491,105.13704623029386,31.555196930281255,79.13563329631367,170.49726982825064,6.0,1.0,11,Octahedron
mp-2714336,Na14Ti4Si11Sn4SO48,1.783793846698151,0.7045646875762396,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,98.0,6.0,2.023058342254527,2.1241740386349273,2.06861704057621,0.03949990916213158,0.10111569638040008,105.44212976034154,31.89006120444034,82.38453422544526,168.62352729983138,6.0,1.0,12,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,75.0,6.0,1.9997869377321817,2.212952908127208,2.0742980065799848,0.06859842837609348,0.21316597039502638,60.662873742185575,31.10858195633303,11.653050442288265,114.71660359094858,6.0,1.0,1,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,76.0,6.0,2.001318380375971,2.2132555267743346,2.074203566034496,0.06824673826659763,0.21193714639836347,63.26255091581815,34.69446661453672,11.704982998649507,119.03717165673781,6.0,1.0,2,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,77.0,6.0,1.9984065118038077,2.2281807473616313,2.0723196592771767,0.07588846144506632,0.22977423555782361,65.11829784033964,32.108137630544036,9.665901051815919,112.76644314279751,6.0,1.0,3,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,78.0,6.0,2.0348448523994778,2.1024802542122725,2.067968180968607,0.028634398751003463,0.0676354018127947,54.82401493674946,26.142993350943033,19.329185170604497,90.4322257439565,6.0,1.0,4,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,79.0,6.0,2.0005793296418983,2.2135885657252246,2.072186334092548,0.06959381785236804,0.21300923608332623,59.81699305689257,32.81312549782274,11.769795775531255,115.19455191272138,6.0,1.0,5,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,80.0,6.0,2.0292030376472616,2.10120818952201,2.066749509045127,0.03020183578476967,0.07200515187474821,63.482470384049606,37.09307104409514,10.079534125880253,118.92095126871453,6.0,1.0,6,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,81.0,6.0,2.00062129233187,2.2080354418126,2.0741769193465656,0.06664068723414703,0.20741414948073,38.501645081190055,16.445101690498564,7.324773139706186,62.141068191574604,6.0,1.0,7,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,82.0,6.0,2.0005346529706265,2.208208737183603,2.0738902469532867,0.06656904258197856,0.2076740842129765,56.11905248269632,27.009763512970768,19.378374578948968,92.03944587516217,6.0,1.0,8,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,83.0,6.0,1.988131502364281,2.2947590329124345,2.0810837517069927,0.10079846679773834,0.3066275305481536,104.77790481304565,31.127905798811053,79.3615974452376,167.60989241653866,6.0,1.0,9,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,84.0,6.0,2.0117158329447147,2.110947433029822,2.0634837075416446,0.028997020883812535,0.09923160008510745,105.68564666132956,32.23726999857211,80.74348411444257,172.62899985904085,6.0,1.0,10,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,85.0,6.0,1.9856820028468591,2.330238702389583,2.0836453101537273,0.1141010008918026,0.34455669954272383,104.89331729834998,31.36025267331321,78.4093542088391,171.34911713278078,6.0,1.0,11,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,86.0,6.0,1.9860743965914116,2.331395162795748,2.0837573005883865,0.11448430072096036,0.3453207662043365,104.88380147449456,31.35080480439603,78.38738818976412,171.3191906907706,6.0,1.0,12,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,87.0,6.0,2.0357645626101712,2.102738020666151,2.068154745422085,0.0272534589112556,0.06697345805597976,47.57246327424082,23.50191854774448,8.169635171259921,82.19245206417374,6.0,1.0,13,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,88.0,6.0,2.0305889841407483,2.110906705634709,2.0702076008416324,0.02785547336328111,0.08031772149396055,47.82780717395397,23.637124201906087,8.174465186628877,82.56979568332638,6.0,1.0,14,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,89.0,6.0,2.0303556345695157,2.11110868139465,2.0648935969927837,0.029603047596123658,0.08075304682513407,105.24910603589956,31.60583179806092,81.70839334194854,168.19918489815808,6.0,1.0,15,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,90.0,6.0,2.031550220492489,2.1141401824926573,2.0684862712715546,0.029092853970672863,0.08258996200016844,105.03920447770594,31.360319479931224,81.33614292339196,166.80518077319758,6.0,1.0,16,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,91.0,6.0,2.0306176460380367,2.115157452633739,2.0699342605722735,0.029399987624457866,0.08453980659570215,47.76314785744878,23.599784706840957,8.197415290727841,82.54545622683314,6.0,1.0,17,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,92.0,6.0,2.0268052523976814,2.1090949072277856,2.0632107832708875,0.030946831474172338,0.0822896548301042,47.886846456453625,23.700099396100324,8.185708979827014,82.89677982121808,6.0,1.0,18,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,93.0,6.0,2.0317727402705685,2.1047853899535403,2.070206945449296,0.028172852431310055,0.07301264968297172,105.05805524363295,31.38886386310927,81.66813586932217,167.4574162386049,6.0,1.0,19,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,94.0,6.0,2.0303304862973413,2.10296045386824,2.0678053431544043,0.026699006429234683,0.07262996757089857,105.02587391703199,31.354868707434523,81.83888705291902,167.53657151689075,6.0,1.0,20,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,95.0,6.0,1.9847124253865764,2.326831894655865,2.083318979410991,0.11287876430398734,0.3421194692692884,104.9047462088535,31.367498170342497,78.44089522563233,171.31104663565773,6.0,1.0,21,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,96.0,6.0,1.9844004255684258,2.3284038664997437,2.08384701932018,0.11331705805969601,0.34400344093131796,104.88062999364912,31.346047400332075,78.39885130128229,171.31256257360806,6.0,1.0,22,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,97.0,6.0,1.9814193836272533,2.3234541507770996,2.0803252360172895,0.1130198050107247,0.34203476714984626,104.7651189150073,31.18591165348788,78.17762529026128,170.19005804402653,6.0,1.0,23,Octahedron
mp-2714337,Na14Si11Sn8SO48,1.7922519721643226,0.6839879545381324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,98.0,6.0,2.0319483852359315,2.103044577021676,2.066467655327638,0.028356117624611318,0.07109619178574444,105.38759905732815,31.783618994721678,81.99816997261387,168.1620773005726,6.0,1.0,24,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,42.0,6.0,2.004686112849839,2.156352142738542,2.0757639648810273,0.04931930346769292,0.1516660298887027,34.407532954411415,12.710842908869447,15.007326088531821,53.797294344352544,6.0,1.0,1,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,43.0,6.0,1.9976969259008888,2.1498757292489903,2.0687549715952276,0.052624786862797215,0.15217880334810152,34.6853883240134,12.902909452663014,15.134848032661349,54.59502715092386,6.0,1.0,2,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,44.0,6.0,2.0354642137956946,2.0975211516130248,2.062601824657771,0.024931940839134897,0.06205693781733013,37.197719378724216,14.687688701185621,15.078376538551503,61.624329081399445,6.0,1.0,3,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,45.0,6.0,2.010905453715689,2.165901496276188,2.078789834239434,0.051881724863374536,0.15499604256049881,60.65939733078577,27.296605472659902,20.513181689364274,111.77181318357745,6.0,1.0,4,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,46.0,6.0,2.0375733076688993,2.0904062636890295,2.0622967510287507,0.022589987342755555,0.05283295602013016,104.85729297311289,31.096633004873134,81.19243923133953,166.06688957101255,6.0,1.0,5,Octahedron
mp-2714345,Na7Ti2Si5Sn2PO24,1.7693612082398438,0.7366135778940138,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,47.0,6.0,1.9904981304195712,2.2050022435358416,2.0685716244355814,0.06668712874797926,0.21450411311627038,105.31628787975812,31.861239576249908,80.62656541370937,173.20565940831736,6.0,1.0,6,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,42.0,6.0,2.000438477513578,2.1828169445776653,2.074773621889824,0.05916046051895513,0.18237846706408734,34.98308510196783,13.227118349621316,14.932320222759486,55.7512630418283,6.0,1.0,1,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,43.0,6.0,2.0105355451079694,2.1734683234212513,2.0776264858348767,0.0529275186874147,0.1629327783132819,34.8933901152915,13.148036451010455,15.05204760030078,55.4315493196831,6.0,1.0,2,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,44.0,6.0,2.030140479297135,2.113110876776375,2.0701130680325313,0.035683428782503725,0.08297039747923973,36.94182635454449,14.389562832228465,15.038755426833628,60.68519022808025,6.0,1.0,3,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,45.0,6.0,2.0080381507583787,2.1807900761180403,2.0731258408747526,0.057171320296110995,0.17275192535966166,60.78961375472144,27.31922294179469,20.187795526730355,112.5123750913338,6.0,1.0,4,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,46.0,6.0,2.034287409510457,2.1113980751575836,2.070577803710981,0.03468615101434118,0.07711066564712654,105.54139075782615,31.99423528731163,82.76699722006106,169.0116296601627,6.0,1.0,5,Octahedron
mp-2714389,Na7Zr2Si5Sn2PO24,1.728688599004429,0.8497419733530952,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,47.0,6.0,1.998324710323452,2.2439419785507297,2.0830628428848335,0.07633984151854335,0.2456172682272777,105.29462409324265,31.789094887773693,80.38471156466154,172.6477457405609,6.0,1.0,6,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,42.0,6.0,2.016001354617177,2.1376681277375873,2.074810509621576,0.042282994167450266,0.12166677312041019,105.27792253310734,31.672771335602434,81.4283691051109,168.32119311580436,6.0,1.0,1,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,43.0,6.0,2.023531695242274,2.193450069320042,2.073850055560032,0.056338917339226864,0.1699183740777679,48.55198927813072,24.100712271659493,8.076754695378748,86.06791901745422,6.0,1.0,2,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,44.0,6.0,2.02579170220496,2.1632508951134732,2.0725340205584444,0.04637524348325349,0.13745919290851338,48.6673193779274,24.1791543668662,8.056934533077621,85.63814333966052,6.0,1.0,3,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,45.0,6.0,2.020785140719125,2.1069302603534865,2.0679805351791067,0.03388967010147232,0.08614511963436167,105.40795364200712,31.836144806428496,81.37403916411108,168.86081653147596,6.0,1.0,4,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,46.0,6.0,2.007116839042624,2.111954033376342,2.06897203153745,0.03868109359206982,0.10483719433371785,105.50392458290428,31.953202954779456,81.7967473173485,168.70906099551962,6.0,1.0,5,Octahedron
mp-2714397,Na7Hf2Si5Sn2PO24,1.804298917454044,0.6561362007903797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,47.0,6.0,2.016280280166512,2.116447213445126,2.071154367872709,0.03508201046049919,0.10016693327861415,105.29778264974028,31.70846368431822,81.41766528331334,168.23149265218586,6.0,1.0,6,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,36.0,6.0,1.9978545883487044,2.148794733818513,2.086711921832844,0.0498327716995583,0.15094014546980872,60.23404349574504,26.687356724005387,19.202770367358465,112.25825061253043,6.0,1.0,1,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,37.0,6.0,1.9978545881118859,2.1487947343261085,2.0867119218306116,0.04983277188886517,0.15094014621422258,33.793497936585,12.94910034945236,15.20930822501425,52.688477673387254,6.0,1.0,2,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,38.0,6.0,1.9974318469052443,2.1598457108499636,2.087755726448782,0.057241666688507484,0.16241386394471924,47.48523355302802,23.31535445143471,8.544134958872935,82.07420417962989,6.0,1.0,3,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,39.0,6.0,1.997431846457694,2.1598457107044706,2.087755726455151,0.057241666932550554,0.16241386424677673,104.60566262855966,30.95208095571646,80.5938301564183,166.23780182417593,6.0,1.0,4,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,40.0,6.0,2.013680909323083,2.1589137102067446,2.0861456486247065,0.04927838368117586,0.14523280088366164,104.50226004323683,30.866211285388275,80.31156616410635,166.67608671208976,6.0,1.0,5,Octahedron
mp-2714443,Na4MgSiSn(PO6)2,1.7282565148843134,0.8808584904165038,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,41.0,6.0,2.013680880950185,2.1589137098228792,2.086145637209414,0.04927837518910552,0.14523282887269406,104.50225995529219,30.866211195670747,80.31156513734611,166.67608699356586,6.0,1.0,6,Octahedron
mp-2714503,NaZnSnP(SO6)2,1.9289816149069496,0.3587151214708126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,12.0,6.0,2.011786207728952,2.1311520204342953,2.076213588646669,0.04240178806270803,0.11936581270534319,60.09835775126949,26.33092664376988,21.501835045179295,111.82641460246657,6.0,1.0,1,Octahedron
mp-2714503,NaZnSnP(SO6)2,1.9289816149069496,0.3587151214708126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,13.0,6.0,2.011786207821772,2.1311520202157967,2.076213588646243,0.04240178801918199,0.11936581239402466,34.90169911926877,12.933766755659205,16.42405722555421,55.53313580868855,6.0,1.0,2,Octahedron
mp-2714503,NaZnSnP(SO6)2,1.9289816149069496,0.3587151214708126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,14.0,6.0,2.000181180494877,2.120314083572494,2.0765039117143123,0.044805831432802534,0.12013290307761704,105.57567660496004,32.078712031542835,80.23193967558979,169.86995101708456,6.0,1.0,3,Octahedron
mp-2714503,NaZnSnP(SO6)2,1.9289816149069496,0.3587151214708126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,15.0,6.0,2.000181227339433,2.1203141487652806,2.0765039123710483,0.0448058231671295,0.12013292142584753,105.5756765041459,32.0787119595941,80.23193686972424,169.86994983950606,6.0,1.0,4,Octahedron
mp-2714503,NaZnSnP(SO6)2,1.9289816149069496,0.3587151214708126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Sn,0.0,True,16.0,6.0,1.9926950718024803,2.1314842289578353,2.0792678672547447,0.05293256676251599,0.138789157155355,46.77286557673947,23.191525726108893,7.918774717188124,82.89406987171967,6.0,1.0,5,Octahedron
