material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ta_wyckoff,num_Ta_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2712863,Na3Ta3GaSi3(PO8)3,1.889380070873672,0.5265987106417269,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,16.0,6.0,1.9005466975306562,2.1107254437688483,1.9984471233006145,0.08465980317070959,0.2101787462381921,105.9106329100965,32.510181095157364,81.49806557176727,170.7541995921735,6.0,1.0,8,Octahedron
mp-2712863,Na3Ta3GaSi3(PO8)3,1.889380070873672,0.5265987106417269,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,17.0,6.0,1.9157506425682356,2.077066551478128,1.9931681999123236,0.07587206231002024,0.16131590890989234,106.90940699600687,34.018245048422706,85.11531594935816,175.06191204213698,6.0,1.0,9,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,24.0,6.0,1.9585729685278845,2.004392826936962,1.9814828907398363,0.022909867535801164,0.04581985840907765,60.57158732815986,26.704589185239925,19.79321047301483,112.89588113904462,6.0,1.0,1,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,25.0,6.0,1.9500079393137673,2.0553554991514753,2.002681730006957,0.05267374114286173,0.10534755983770805,59.76248546060396,26.869886088424476,19.848739041938806,110.95323307983558,6.0,1.0,2,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,26.0,6.0,1.9438907757309931,2.0800496898835084,2.0119702385787086,0.06807943855018994,0.13615891415251524,60.44293451098737,26.57237028817877,20.015050404282796,112.60483076130055,6.0,1.0,3,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,27.0,6.0,1.985257774135887,2.0187823850729036,2.002020092198798,0.016759003150737337,0.03352461093701664,50.309065259692325,25.218076621431006,7.639058769564071,86.60209739515486,6.0,1.0,4,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,28.0,6.0,1.981839453726421,2.013170400209173,1.9975051122764749,0.015662161435110337,0.03133094648275203,106.7402380822372,33.72826961272835,85.56032342224066,173.98008051887737,6.0,1.0,5,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,29.0,6.0,1.9493948571354158,2.023280420703071,1.9863377264191682,0.036939209623331686,0.07388556356765497,49.87838029678422,24.92623267486263,7.792852592010219,85.84365700421284,6.0,1.0,6,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,30.0,6.0,1.9169872857974182,2.0336123119435556,1.9752999826446576,0.05830888427816367,0.11662502614613746,106.433156843156,33.27586086604712,85.72247446843387,172.64225233479016,6.0,1.0,7,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,31.0,6.0,1.996748405420271,1.9969467888887809,1.9968476947888778,9.520908746427191e-05,0.0001983834685097552,106.9897538244268,34.15054101833352,86.07236270203775,175.14706356791913,6.0,1.0,8,Octahedron
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,32.0,6.0,1.937939779640552,2.0701244042892566,2.0040322531319057,0.06608833244417657,0.13218462464870462,105.78211711447767,32.283505100161996,83.22697023345421,169.69201839382563,6.0,1.0,9,Octahedron
mp-2712878,Na7TaTi3(SiO4)6,1.7293463414556232,1.4211119927729778,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,21.0,6.0,1.9284497261484048,2.0546210206149174,1.9906870374702847,0.053765752448995105,0.12617129446651254,59.90200177702968,26.72661281440543,20.124880804493706,111.22511865014373,6.0,1.0,1,no_data
mp-2712878,Na7TaTi3(SiO4)6,1.7293463414556232,1.4211119927729778,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,22.0,6.0,1.9491989228019564,2.0271668632120523,1.9865751646833043,0.029598868962684627,0.07796794041009592,107.0331440715849,34.24806181256934,84.60823323259103,177.4269924416392,6.0,1.0,2,no_data
mp-2712878,Na7TaTi3(SiO4)6,1.7293463414556232,1.4211119927729778,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,23.0,6.0,1.9240927470274223,2.0589719116183103,1.990586813930804,0.06138272181815131,0.134879164590888,106.14175498720765,32.839162707932616,84.13405890481484,171.44515445834062,6.0,1.0,3,no_data
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,24.0,6.0,1.9524099267303756,2.0282927548774605,1.990351340945951,0.037941397053576194,0.07588282814708491,47.55528712321793,17.987617524785477,18.438524381689778,86.93895123714249,6.0,1.0,1,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,25.0,6.0,1.9447888989726076,2.068511998755949,2.006650447312897,0.06186152460806619,0.1237230997833414,59.667304872216384,26.471523332879016,20.10210178218242,110.74090886616149,6.0,1.0,2,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,26.0,6.0,1.9449734717677958,2.08804988252267,2.016511668179664,0.07153818737220485,0.1430764107548741,61.02784130671577,26.83060002758801,19.75654781274138,114.12466989396145,6.0,1.0,3,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,27.0,6.0,2.0076607756417664,2.016073863296904,2.011867373667944,0.004203178092027283,0.008413087655137819,49.92703674128931,25.014386638163643,7.64382027282785,85.9750812094925,6.0,1.0,4,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,28.0,6.0,1.9996171613715839,2.0222161668466216,2.010916955175953,0.011296238520079058,0.022599005475037792,106.39970682065456,33.11196947289202,83.5231544514569,172.16892465732457,6.0,1.0,5,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,29.0,6.0,1.9464091262872587,2.014476657994242,1.9804428786246637,0.034029969735061213,0.06806753170698321,50.46537387008267,25.262635234806954,7.729620248210528,86.82635026491444,6.0,1.0,6,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,30.0,6.0,1.9161864460038114,2.03315424905851,1.974670514679003,0.058479942627853984,0.11696780305469856,106.76307848053317,33.798936019134295,87.3623722664279,174.1088974231855,6.0,1.0,7,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,31.0,6.0,2.0055794862219605,2.013240813806137,2.0094102359121533,0.0038266117122535692,0.0076613275841763695,106.54483946568688,33.36767125882816,84.00475874940179,172.91261259491554,6.0,1.0,8,Octahedron
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,32.0,6.0,1.9541564243720464,2.0811305221614362,2.017643664714402,0.0634830042571431,0.12697409778938984,105.27801459898946,31.583552708655127,81.97967324909489,167.45020797264826,6.0,1.0,9,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,42.0,6.0,1.9260792024465618,2.013873849820496,1.9734615753989626,0.034657612218577445,0.08779464737393416,60.33613239713363,32.573968708978555,10.805348821488979,117.00985146971018,6.0,1.0,1,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,43.0,6.0,1.9429975907138515,2.002633953409312,1.9745482434232047,0.024751588431050797,0.059636362695460354,65.48688328662394,32.7800923276478,9.071126499826084,115.71685044748233,6.0,1.0,2,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,44.0,6.0,1.9437528720130415,2.0026717836794448,1.9745604647975317,0.02458368961267973,0.058918911666403284,55.07290939671619,26.195918980995657,18.030838250294046,91.8473453895416,6.0,1.0,3,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,45.0,6.0,1.9752648184594095,2.035677955643117,2.002998241836929,0.02662180439831009,0.06041313718370733,35.866311714371925,15.936991832289658,8.587310224882438,56.34052946099869,6.0,1.0,4,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,46.0,6.0,1.9799278013772408,2.0282400400421667,2.003654984869247,0.02057162574458502,0.048312238664925955,63.37091278845965,36.320564426338365,10.945204538920652,118.97830319674424,6.0,1.0,5,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,47.0,6.0,1.9797287362868303,2.0295082902100554,2.003556877927904,0.021313434260829565,0.049779553923225084,37.21851556249124,15.629152050064478,7.362218544250318,58.90769734810669,6.0,1.0,6,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,48.0,6.0,1.9767646212955519,2.042538754991608,2.00941210083921,0.030018614783286393,0.065774133696056,55.647091872503445,26.694091858584766,18.532546858318813,90.92950114796992,6.0,1.0,7,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,49.0,6.0,1.9577992982847696,2.068856054542796,2.010949044224484,0.039945518057882615,0.11105675625802625,49.234600680362284,24.65452755911827,7.603038081336616,86.46443352887545,6.0,1.0,8,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,50.0,6.0,1.9627449033157527,2.0651920487522024,2.01101196475819,0.038115196294221644,0.10244714543644973,49.22615004654766,24.653528562206585,7.578535319855034,86.50150366557737,6.0,1.0,9,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,51.0,6.0,1.9497889670318154,2.0668990497180175,2.009957002028622,0.03511943960533959,0.11711008268620215,106.70924097986185,33.76447733903674,83.23815188190876,177.15178430226888,6.0,1.0,10,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,52.0,6.0,1.9468343496413383,2.0664714751689277,2.009874459416631,0.03666390072331807,0.11963712552758943,106.60656838663641,33.612023290191736,82.1736003638656,176.62206213112495,6.0,1.0,11,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,53.0,6.0,1.943604836832804,2.0692287672537124,2.0084517537577917,0.052534935111727694,0.12562393042090836,106.1365263505063,32.79308555297111,83.26493084232273,172.21088680013239,6.0,1.0,12,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,54.0,6.0,1.9594821674559133,2.053048514830888,2.0084930594987243,0.03682100705164264,0.09356634737497482,106.42594183189455,33.259756527361894,84.0072822743353,174.1664522694521,6.0,1.0,13,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,55.0,6.0,1.9398991119501445,2.078570117257119,2.0098271408694863,0.06445743986342382,0.13867100530697463,106.02965004744841,32.64505273875222,83.69546757657625,171.03916002690204,6.0,1.0,14,Octahedron
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,56.0,6.0,1.9375786919879912,2.0822185038128245,2.01016909204504,0.06454724551194158,0.14463981182483332,106.01725362302554,32.629202397848736,83.62905735345318,171.02331948397338,6.0,1.0,15,Octahedron
mp-2712903,Sc3TaP2(SO6)4,1.907854655360031,0.4491689612650962,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,9.0,6.0,1.9117399099112287,2.0952559900186163,2.000896357763716,0.08672430480458314,0.18351608010738762,54.920654115194615,27.67411151829747,7.47379926264301,94.28779128806887,6.0,1.0,1,Octahedron
mp-2712903,Sc3TaP2(SO6)4,1.907854655360031,0.4491689612650962,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,10.0,6.0,1.89123984794807,2.057077486020252,1.9892424997892608,0.06499185531238677,0.165837638072182,107.05015820760094,34.25636682764422,86.27954541346567,176.00387480170863,6.0,1.0,2,Octahedron
mp-2712903,Sc3TaP2(SO6)4,1.907854655360031,0.4491689612650962,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,11.0,6.0,1.9251791750971698,2.0314099831570243,1.9924689842014607,0.038222919194806255,0.10623080805985441,107.48961690742826,35.020879440374685,87.10349587670254,179.7111344944223,6.0,1.0,3,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,21.0,6.0,1.9555552622734829,2.012388963431625,1.98397210792744,0.02841682562506906,0.05683370115814235,60.48405168105705,26.70689992895718,19.734961307123584,112.7619257726792,6.0,1.0,1,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,22.0,6.0,1.9513781140618887,2.0627175030342273,2.0070478191804795,0.05566965581643188,0.11133938897233864,59.780498732865354,26.90547047377807,19.818087871401367,110.99978767671413,6.0,1.0,2,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,23.0,6.0,1.9496157962521126,2.0803030571433734,2.0149594253180187,0.06534360426823684,0.13068726089126081,60.30116782152651,26.490154645574428,20.049940480285805,112.09890133237789,6.0,1.0,3,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,24.0,6.0,1.991710471132137,2.013842103689683,2.002776279942674,0.011062464034252146,0.02213163255754602,50.825995580363355,25.47555883078593,7.674027995574403,87.4331925958679,6.0,1.0,4,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,25.0,6.0,1.9842591036512904,2.0157731055704406,2.0000162793872507,0.015753678340330427,0.031514001919150214,106.78361775584389,33.802632008321396,86.16643036001084,174.18870060445343,6.0,1.0,5,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,26.0,6.0,1.9468324986764778,2.0234663598536584,1.985149505415764,0.03831335842539844,0.07663386117718063,50.08298538611974,25.02726076387105,7.80974664320179,86.17322637806433,6.0,1.0,6,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,27.0,6.0,1.9235162936421166,2.0314445559274295,1.9774805742741286,0.05396052134739249,0.10792826228531283,106.53144753980095,33.428985325124195,86.25301309028352,173.07578963274983,6.0,1.0,7,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,28.0,6.0,1.994164478390733,2.0033779383384758,1.9987713394276154,0.004602706537934984,0.009213459947742697,106.9168635762,34.030717346168124,85.90332628283127,174.8163525519371,6.0,1.0,8,Octahedron
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,0.0,True,29.0,6.0,1.9391252920557915,2.0683991337484167,2.0037623534202664,0.06463290148314949,0.12927384169262512,105.8613723745663,32.40345320592375,83.6266601467282,170.05655148458175,6.0,1.0,9,Octahedron
mp-2712913,La3TaP2(SO6)4,1.916749448259872,0.4761718158916123,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,9.0,6.0,1.92900110054477,2.1141137622949797,2.0198536022432787,0.08842122015245477,0.18511266175020968,55.7202189166725,28.21446788079518,7.153442790082154,95.74528611732521,6.0,1.0,1,no_data
mp-2712913,La3TaP2(SO6)4,1.916749448259872,0.4761718158916123,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,10.0,6.0,1.8910070972551505,2.0813041212023653,1.9992526960467814,0.07237735556336526,0.19029702394721482,106.55426627576283,33.37103722787444,82.82319544678114,176.15459421259357,6.0,1.0,2,no_data
mp-2712913,La3TaP2(SO6)4,1.916749448259872,0.4761718158916123,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,11.0,6.0,1.9220245736079349,2.0530647989501913,2.0057585708745873,0.04530740614197824,0.13104022534225646,107.00937826470606,34.150653326156835,85.15872644923344,177.4460075631855,6.0,1.0,3,no_data
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,9.0,6.0,1.9541227612756038,1.9903585449245016,1.9747572082339506,0.015163728185312243,0.03623578364889779,60.41519258493759,26.741648614365328,20.818101278362864,113.39963462077898,6.0,1.0,1,Octahedron
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,10.0,6.0,1.8769304250112249,2.0394399296429153,1.978152233570043,0.050469337321964916,0.16250950463169045,60.814679066444846,26.84084223344986,21.321804908813835,114.29909501640937,6.0,1.0,2,Octahedron
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,11.0,6.0,1.9218098757762196,2.031905625604888,1.9775268559328225,0.039433232505149775,0.11009574982866832,106.90421880273313,34.013435907744565,85.26250106887797,176.14873702804704,6.0,1.0,3,Octahedron
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,12.0,6.0,1.8838902377052555,2.029742840023172,1.981254625777636,0.046326475367661026,0.14585260231791652,107.33055581441349,34.74909860295358,86.24343729971979,178.37363604499166,6.0,1.0,4,Octahedron
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,13.0,6.0,1.907022620881338,2.029170804945196,1.9765559023229133,0.04953950355964172,0.12214818406385808,50.25976934698538,25.217627739178464,7.5457671037744865,87.64915063578691,6.0,1.0,5,Octahedron
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,14.0,6.0,1.9360181934221585,2.019148749746985,1.9747310381191816,0.028895336093872657,0.08313055632482635,107.0804437034699,34.34339732206772,85.42299764039973,178.25228051202424,6.0,1.0,6,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,6.0,6.0,1.8956267683103594,2.108730486224418,2.0045744644991004,0.07970284583893289,0.2131037179140587,61.44072052605504,27.28479255963124,21.367684858195243,115.28879872715277,6.0,1.0,1,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,7.0,6.0,1.8956267235911655,2.1087305729079144,2.0045744717996565,0.07970285889092239,0.21310384931674897,61.220684924698915,26.943130826190217,21.39298183167928,113.03826214502676,6.0,1.0,2,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,8.0,6.0,1.8918269417853348,2.093843151468499,2.004623882652798,0.07834654151029098,0.20201620968316436,51.94888121539747,26.052958346616382,7.667438179505223,91.58439092615707,6.0,1.0,3,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,9.0,6.0,1.8918269418994125,2.0938431802406723,2.0046238874215834,0.0783465469171012,0.2020162383412598,107.08991047608373,34.343929306602064,87.12695431327302,177.68250871804332,6.0,1.0,4,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,10.0,6.0,1.9404447415973989,2.062047124321544,1.998586036063611,0.04420129491665786,0.12160238272414503,107.66400861254316,35.34244923073982,88.26472364738538,179.09201492442494,6.0,1.0,5,Octahedron
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True,11.0,6.0,1.9404447140462784,2.0620471243865177,1.9985860197761252,0.044201302982011505,0.12160241034023933,107.66400873082895,35.34244947122094,88.264725704115,179.09201492430893,6.0,1.0,6,Octahedron
mp-2712931,TaGa3P2(SO6)4,1.892142060995476,0.4547082559063257,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,0.0,6.0,1.8891930853625047,2.0858935051629524,1.9823071882412264,0.09033943429326323,0.1967004198004476,54.012983594994324,27.06946155245171,7.798721859102638,92.7649410177796,6.0,1.0,1,no_data
mp-2712931,TaGa3P2(SO6)4,1.892142060995476,0.4547082559063257,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,1.0,6.0,1.8903609070835037,2.064659936461463,1.9850516683403143,0.06802137918600924,0.17429902937795916,106.9652029158787,34.15012793804324,85.8524978850728,177.72942857528423,6.0,1.0,2,no_data
mp-2712931,TaGa3P2(SO6)4,1.892142060995476,0.4547082559063257,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True,2.0,6.0,1.9059599422338784,2.009837857342559,1.9713034192819612,0.03593186183646704,0.10387791510868039,107.44807511998765,34.9413999701386,86.92089817536268,179.07341122865063,6.0,1.0,3,no_data
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,9.0,6.0,1.9655189025252877,2.01337808292522,1.99015562054232,0.01752689124797428,0.0478591803999322,36.662665660334255,14.031354217231568,15.395424441524616,60.12266355857675,6.0,1.0,1,Octahedron
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,10.0,6.0,1.885176967328294,2.063728621386083,1.9916126325020305,0.05460292881126114,0.17855165405778872,36.8100503561858,14.10971620752051,15.751916485368117,60.253205372726306,6.0,1.0,2,Octahedron
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,11.0,6.0,1.9219580338853623,2.04775393724293,1.9889089842513907,0.04481374828045935,0.12579590335756774,106.94290604440688,34.10242977151494,84.90567199210551,176.68934908489422,6.0,1.0,3,Octahedron
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,12.0,6.0,1.8926413680078118,2.041013162057054,1.9947584214235625,0.0483362879341524,0.14837179404924217,107.3345411488877,34.75570601633169,85.89499972725103,177.49753129042784,6.0,1.0,4,Octahedron
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,13.0,6.0,1.914844240101572,2.055284248971312,1.9907679363807196,0.05573025973266375,0.14044000886973995,49.98602494696113,25.063130041098052,7.530431473803753,87.21635165483467,6.0,1.0,5,Octahedron
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True,14.0,6.0,1.9503723233795713,2.0351789534769225,1.9884784140566494,0.02996014045656652,0.08480663009735112,106.97568619769166,34.15457232405565,84.86749489559139,177.51581543174322,6.0,1.0,6,Octahedron
