material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Fe_wyckoff,num_Fe_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,14.0,5.0,1.8929213489801417,2.020134783512101,1.9487154404499698,0.053464130863132384,0.12721343453195932,40.56491163823618,26.931919922652714,11.6654830960046,91.32810695033152,5.0,1.0,3,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,15.0,5.0,1.8929213489801415,2.0201347835121033,1.9487154404499702,0.05346413086313279,0.12721343453196177,93.31439006594367,26.916616131522744,40.72415067603145,124.97805733433107,5.0,1.0,4,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,16.0,5.0,1.8929213489801435,2.0201347835121,1.9487154404499698,0.05346413086313186,0.12721343453195666,42.467005641542286,29.050155990696165,11.665483096004632,87.72987371701181,5.0,1.0,5,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,17.0,5.0,1.892921348980144,2.020134783512099,1.9487154404499694,0.0534641308631317,0.12721343453195488,107.83536706638581,27.265631877374183,86.72142467855552,178.70806637597653,5.0,1.0,6,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,18.0,5.0,1.8929213489801453,2.0201347835121,1.9487154404499698,0.05346413086313206,0.12721343453195488,40.564911638236204,26.931919922652714,11.665483096004632,91.32810695033153,5.0,1.0,7,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,19.0,5.0,1.8929213489801437,2.0201347835121006,1.9487154404499698,0.05346413086313208,0.12721343453195688,93.31439006594367,26.91661613152274,40.72415067603145,124.97805733433101,5.0,1.0,8,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,20.0,5.0,1.9117210909231883,1.9983539932431529,1.9439875275157792,0.02890198694117963,0.08663290231996457,74.83544257631121,31.3556044302777,11.226799708566666,144.51030412737953,5.0,1.0,9,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,21.0,5.0,1.9117210909231883,1.9983539932431522,1.9439875275157792,0.02890198694117933,0.0866329023199639,54.71634571899292,30.893823607363306,11.226799708566666,88.90624578247473,5.0,1.0,10,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,22.0,5.0,1.911721090923191,1.9983539932431535,1.9439875275157792,0.02890198694117946,0.08663290231996257,70.39771455338867,34.803737819545084,16.032121557245574,111.46409088257606,5.0,1.0,11,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,23.0,5.0,1.9117210909231896,1.998353993243155,1.9439875275157796,0.028901986941180263,0.08663290231996545,106.95606786952968,25.59662392429425,84.21793335689395,164.96613331550458,5.0,1.0,12,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,24.0,5.0,1.9117210909231885,1.9983539932431535,1.9439875275157785,0.028901986941180104,0.08663290231996501,74.83544257631122,31.35560443027772,11.2267997085666,144.51030412737953,5.0,1.0,13,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,25.0,5.0,1.9117210909231885,1.998353993243155,1.943987527515779,0.028901986941180693,0.08663290231996656,54.71634571899292,30.89382360736333,11.2267997085666,88.90624578247473,5.0,1.0,14,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,26.0,5.0,1.9117210909231883,1.998353993243153,1.9439875275157796,0.028901986941179608,0.08663290231996479,70.39771455338865,34.80373781954509,16.03212155724555,111.46409088257603,5.0,1.0,15,"Trigonal bipyramid, Square pyramid"
mp-581532,Cs3Fe4(PO4)5,1.840936004915617,0.2059054131612593,[5.0],3.0,3.0,3.0,"Trigonal bipyramid, Square pyramid",8e,2,5.0,Fe,0.0,True,27.0,5.0,1.9117210909231876,1.998353993243153,1.9439875275157792,0.028901986941179753,0.08663290231996545,106.95606786952968,25.59662392429428,84.217933356894,164.9661333155047,5.0,1.0,16,"Trigonal bipyramid, Square pyramid"
mp-585226,Li3Fe2(PO4)3,1.7034989468913924,0.4594040935112938,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,6.0,6.0,1.9083382742336417,2.0969123869435338,2.0257184546247107,0.06238967136801355,0.1885741127098921,72.66686010872237,32.060875212219116,16.32425576131251,134.26778114668443,6.0,1.0,1,Octahedron
mp-585226,Li3Fe2(PO4)3,1.7034989468913924,0.4594040935112938,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,7.0,6.0,1.9083382742336432,2.096912386943533,2.0257184546247107,0.062389671368012704,0.18857411270988966,87.20193696570898,38.60854843526772,16.324255761312553,159.0076241020039,6.0,1.0,2,Octahedron
mp-585226,Li3Fe2(PO4)3,1.7034989468913924,0.4594040935112938,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,8.0,6.0,1.9083382742336439,2.0969123869435324,2.0257184546247107,0.062389671368012344,0.18857411270988855,87.20193696570898,38.608548435267735,16.324255761312532,159.00762410200383,6.0,1.0,3,Octahedron
mp-585226,Li3Fe2(PO4)3,1.7034989468913924,0.4594040935112938,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,9.0,6.0,1.9083382742336434,2.096912386943531,2.0257184546247102,0.06238967136801212,0.18857411270988766,72.66686010872237,32.060875212219116,16.324255761312553,134.26778114668446,6.0,1.0,4,Octahedron
mp-600576,GdFeO3,1.8907135102263328,0.2088728297930287,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Fe,0.0,True,4.0,6.0,2.0122619811879603,2.048155269117379,2.0271130418363934,0.015293352320535553,0.035893287929418705,47.01329818065258,23.480599591642118,11.024075579229672,82.47095680957179,6.0,1.0,1,Octahedron
mp-600576,GdFeO3,1.8907135102263328,0.2088728297930287,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Fe,0.0,True,5.0,6.0,2.01226198118796,2.0481552691173786,2.0271130418363934,0.015293352320535553,0.035893287929418705,60.36386432607521,27.96024276910634,13.212515202136426,104.48640746165805,6.0,1.0,2,Octahedron
mp-600576,GdFeO3,1.8907135102263328,0.2088728297930287,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Fe,0.0,True,6.0,6.0,2.0122619811879607,2.048155269117379,2.027113041836394,0.015293352320535337,0.03589328792941826,50.362348658209335,23.566565626921,13.212515202136398,81.49834025202186,6.0,1.0,3,Octahedron
mp-600576,GdFeO3,1.8907135102263328,0.2088728297930287,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Fe,0.0,True,7.0,6.0,2.012261981187961,2.0481552691173786,2.027113041836394,0.015293352320535194,0.03589328792941737,60.0802482637109,24.615966922489836,21.119108889473498,95.60955626650288,6.0,1.0,4,Octahedron
mp-604429,NaFe3H6(SO7)2,2.3654443061387256,-0.4721231676604052,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Fe,0.0,True,1.0,6.0,2.0151582580140137,2.081141587931699,2.037152701319909,0.031104840020042823,0.0659833299176853,28.614246502255625,11.835609113828149,0.5330283064306266,49.1662910379689,6.0,1.0,1,Octahedron
mp-604429,NaFe3H6(SO7)2,2.3654443061387256,-0.4721231676604052,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Fe,0.0,True,2.0,6.0,2.0151582310840546,2.0811416170515837,2.0371526991624083,0.031104862136495257,0.06598338596752917,28.61424620768077,11.83560913752407,0.5330282810305375,49.166290806653585,6.0,1.0,2,Octahedron
mp-604429,NaFe3H6(SO7)2,2.3654443061387256,-0.4721231676604052,[6.0],3.0,3.0,3.0,Octahedron,3d,1,6.0,Fe,0.0,True,3.0,6.0,2.015158231084054,2.0811416170515846,2.0371526991624074,0.031104862136495624,0.0659833859675305,28.614246207680775,11.835609137524067,0.5330282810305375,49.16629080665358,6.0,1.0,3,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,0.0,6.0,2.0151112337930863,2.2456837293234133,2.080009788210145,0.07950837263858077,0.230572495530327,88.42443014092018,35.19254800177624,30.83611264447149,177.05771355964401,6.0,1.0,1,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,1.0,6.0,2.0151112337930877,2.245683729323414,2.080009788210145,0.07950837263858107,0.23057249553032655,85.62406481189569,33.09703837899311,27.92219893376591,167.63676468084913,6.0,1.0,2,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,2.0,6.0,2.015111233793087,2.245683729323415,2.0800097882101456,0.07950837263858154,0.23057249553032788,88.42443014092015,35.192548001776196,30.83611264447149,177.05771355964376,6.0,1.0,3,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,3.0,6.0,2.0151112337930863,2.245683729323415,2.0800097882101456,0.07950837263858142,0.23057249553032877,74.91716392617306,25.843217829085095,27.922198933765948,117.98067164917168,6.0,1.0,4,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,4.0,6.0,2.0151112337930877,2.2456837293234138,2.0800097882101443,0.07950837263858127,0.2305724955303261,96.23441276047178,36.28324497597754,45.74987541969065,177.05771355964401,6.0,1.0,5,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,5.0,6.0,2.015111233793086,2.245683729323414,2.0800097882101443,0.07950837263858122,0.23057249553032833,96.23441276047176,36.28324497597746,45.74987541969063,177.05771355964353,6.0,1.0,6,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,6.0,6.0,2.015111233793088,2.2456837293234133,2.0800097882101456,0.07950837263858054,0.23057249553032522,74.91716392617307,25.843217829085102,27.922198933765948,117.98067164917171,6.0,1.0,7,Octahedron
mp-605856,Fe2(TeO3)3,2.2544602076938784,-0.1821390587303928,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Fe,0.0,True,7.0,6.0,2.015111233793087,2.2456837293234138,2.0800097882101447,0.07950837263858085,0.23057249553032655,85.62406481189569,33.09703837899312,27.92219893376592,167.63676468084918,6.0,1.0,8,Octahedron
mp-611378,BaLuFeCuO5,3.3729863685591552,-2.7101366664265094,[5.0],3.0,3.0,3.0,Square pyramid,1b,1,5.0,Fe,0.0,True,2.0,5.0,1.8792231737959997,2.015241735428128,1.988038023101702,0.054407424652851116,0.1360185616321281,76.82966601047977,39.635417641150816,0.0,106.94962900601222,5.0,1.0,1,Square pyramid
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,8.0,6.0,1.9454229998890844,2.2620052708725282,2.078536846832355,0.13226097206789958,0.3165822709834438,78.80597703032407,37.77731236926464,9.5702881669841,157.35533982318913,6.0,1.0,1,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,9.0,6.0,1.9454229998890848,2.262005270872526,2.0785368468323546,0.1322609720678983,0.31658227098344116,78.75051746868463,31.90940984892069,24.101701252650315,157.35533982318913,6.0,1.0,2,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,10.0,6.0,1.9454229998890835,2.2620052708725242,2.0785368468323537,0.13226097206789725,0.3165822709834407,78.75051746868465,31.909409848920706,24.101701252650265,157.35533982318918,6.0,1.0,3,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,11.0,6.0,1.959999011416676,2.0637883989471986,2.0288017780027707,0.048653249432653076,0.10378938753052247,55.897751524320846,34.07552182284179,10.061604488260668,93.55818331755353,6.0,1.0,4,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,12.0,6.0,1.9454229998890837,2.2620052708725247,2.0785368468323546,0.13226097206789755,0.31658227098344094,78.80597703032404,37.77731236926464,9.5702881669841,157.35533982318918,6.0,1.0,5,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,13.0,6.0,1.9599990114166768,2.0637883989472003,2.028801778002771,0.04865324943265308,0.10378938753052358,51.976248815938305,28.659793200642618,8.594547505891587,96.39383870064665,6.0,1.0,6,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,14.0,6.0,1.959999011416677,2.0637883989472003,2.0288017780027716,0.048653249432652874,0.10378938753052336,56.184580869302295,29.277285581408268,9.187452797958326,96.39383870064667,6.0,1.0,7,Octahedron
mp-619092,K2Fe2As2O9,1.6726857026206523,0.5348404584771911,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4c",1,6.0,Fe,0.0,True,15.0,6.0,1.9599990114166754,2.063788398947198,2.0288017780027703,0.04865324943265313,0.10378938753052269,48.49265573040095,25.479597723665773,10.061604488260668,87.90268499421718,6.0,1.0,8,Octahedron
mp-622558,DyFeGe2O7,1.8671644359080897,0.2634305297177993,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,4.0,6.0,1.9908929905868877,2.169665539005421,2.0598769213625947,0.07558710251029818,0.17877254841853318,74.49485258416694,35.33157244805513,24.36537545129528,171.03839078155858,6.0,1.0,1,Octahedron
mp-622558,DyFeGe2O7,1.8671644359080897,0.2634305297177993,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,5.0,6.0,1.990892990586886,2.1696655390054187,2.059876921362594,0.07558710251029734,0.17877254841853274,74.49485258416699,35.331572448055134,24.365375451295296,171.03839078155863,6.0,1.0,2,Octahedron
mp-622558,DyFeGe2O7,1.8671644359080897,0.2634305297177993,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,6.0,6.0,1.9908929905868873,2.1696655390054214,2.0598769213625947,0.07558710251029839,0.17877254841853407,104.26407955653526,29.658373455493766,77.11127768826121,171.03839078155858,6.0,1.0,3,Octahedron
mp-622558,DyFeGe2O7,1.8671644359080897,0.2634305297177993,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,7.0,6.0,1.990892990586888,2.169665539005421,2.0598769213625947,0.07558710251029807,0.17877254841853296,104.26407955653525,29.658373455493766,77.1112776882612,171.03839078155858,6.0,1.0,4,Octahedron
mp-630511,Ca2FeClO3,1.786305278457816,0.2884618153814005,[5.0],3.0,3.0,3.0,Square pyramid,2c,1,5.0,Fe,0.0,True,4.0,5.0,1.9197969104760002,1.9789492367569301,1.9671187715007439,0.02366093051237188,0.05915232628092992,75.22693305846714,37.952321378066266,8.537736462515939e-07,99.69116840213206,5.0,1.0,1,Square pyramid
mp-630511,Ca2FeClO3,1.786305278457816,0.2884618153814005,[5.0],3.0,3.0,3.0,Square pyramid,2c,1,5.0,Fe,0.0,True,5.0,5.0,1.9197969104759998,1.9789492367569301,1.967118771500744,0.023660930512372082,0.05915232628093037,75.22693288771242,37.952321716526576,0.0,99.69116840213209,5.0,1.0,2,Square pyramid
mp-630641,Sr2FeClO3,1.6789932290248628,0.6194727851899013,[5.0],3.0,3.0,3.0,Square pyramid,4c,1,5.0,Fe,0.0,True,8.0,5.0,1.9216309649596586,2.015486630750547,1.9967023881058892,0.03753571328015686,0.09385566579088844,69.29803431401167,28.615590432022586,26.876854588296528,99.6001740628293,5.0,1.0,1,Square pyramid
mp-630641,Sr2FeClO3,1.6789932290248628,0.6194727851899013,[5.0],3.0,3.0,3.0,Square pyramid,4c,1,5.0,Fe,0.0,True,9.0,5.0,1.9215586579597501,2.015472249923082,1.996685575603965,0.03756345896260011,0.09391359196333204,69.2984967756998,28.615597285083343,26.87740085039829,99.600654807163,5.0,1.0,2,Square pyramid
mp-630641,Sr2FeClO3,1.6789932290248628,0.6194727851899013,[5.0],3.0,3.0,3.0,Square pyramid,4c,1,5.0,Fe,0.0,True,10.0,5.0,1.920618666816951,2.0155367401705697,1.996544724284759,0.03796302913756429,0.09491807335361879,69.30486043501267,28.61888371133647,26.879886623521006,99.61573438415282,5.0,1.0,3,Square pyramid
mp-630641,Sr2FeClO3,1.6789932290248628,0.6194727851899013,[5.0],3.0,3.0,3.0,Square pyramid,4c,1,5.0,Fe,0.0,True,11.0,5.0,1.9211826614913832,2.015437795480699,1.996582643391784,0.03769999125754054,0.09425513398931584,69.30064677585256,28.614607401121066,26.879054942128928,99.59970791787758,5.0,1.0,4,Square pyramid
mp-632692,LiFe4(PO4)4,1.8069301743245545,0.352990786026427,[6.0],2.5,2.0,3.0,Octahedron,1a,1,6.0,Fe,1.0,False,1.0,6.0,1.9092336736980453,2.1559558678545256,2.0619813259532016,0.095422969607617,0.24672219415648033,96.06832820360826,35.52274851737341,14.721114974194961,167.82820376550427,6.0,1.0,1,Octahedron
mp-632692,LiFe4(PO4)4,1.8069301743245545,0.352990786026427,[6.0],2.5,2.0,3.0,Octahedron,1a,1,6.0,Fe,1.0,False,2.0,6.0,1.9193907310080367,2.2078466514994544,2.0793017684263133,0.10164176667650558,0.28845592049141766,60.92686851487619,23.342731088215405,15.750210734974932,98.4434399714264,6.0,1.0,2,Octahedron
mp-632692,LiFe4(PO4)4,1.8069301743245545,0.352990786026427,[6.0],2.5,2.0,3.0,Octahedron,1a,1,6.0,Fe,1.0,False,3.0,6.0,2.036213103484579,2.3454410409563895,2.177775541015766,0.12135900952774821,0.3092279374718103,62.66645034085447,23.58400642372162,16.412178964438557,99.45915368139723,6.0,1.0,3,Octahedron
mp-632692,LiFe4(PO4)4,1.8069301743245545,0.352990786026427,[6.0],2.5,2.0,3.0,Octahedron,1a,1,6.0,Fe,1.0,False,4.0,6.0,1.92624922198452,2.127260232083691,2.0597464213579397,0.06805073069750352,0.2010110100991711,96.11427365311535,35.40684631103311,14.733258237299786,166.48075228173238,6.0,1.0,4,Octahedron
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,5.0,Fe,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,0.0,6.0,2.014823368141775,2.3518667303517926,2.2079138727541454,0.13293165514417093,0.3370433622100175,92.42248865882117,33.01429914647288,24.092254477031236,152.11463555363164,6.0,1.0,1,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,1.0,6.0,1.9829893667297451,3.017359847321044,2.2993573788475943,0.34351237297029014,1.0343704805912988,41.87405975205559,18.23939176125484,17.461779859773532,75.96177534596423,6.0,1.0,2,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,2.0,6.0,2.0389370098173503,2.3518951804235724,2.200189342656779,0.09765337775411387,0.3129581706062221,80.30414687287985,34.233318250709104,10.19458857410447,161.72751412871773,6.0,1.0,3,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,3.0,6.0,2.0950645623265487,2.2858846492036275,2.1901677150965284,0.0650170824421009,0.19082008687707885,70.96855862402612,31.55259461890265,11.471933689124251,104.93609704744698,6.0,1.0,4,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,4.0,6.0,1.9829893667297418,3.0173598473210426,2.2993573788475943,0.3435123729702901,1.0343704805913008,71.58398439138404,28.946743148911263,12.932811782600634,117.4030737800281,6.0,1.0,5,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,5.0,6.0,2.014823368141775,2.351866730351793,2.2079138727541454,0.13293165514417038,0.33704336221001796,88.42928146942782,32.1548710246157,17.36546619364622,147.98418295081305,6.0,1.0,6,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,6.0,6.0,2.0950645623265487,2.285884649203629,2.190167715096529,0.06501708244210125,0.1908200868770802,97.29569383794698,34.67894356031928,17.03536529948802,171.344154147681,6.0,1.0,7,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,7.0,6.0,2.0148233681417733,2.351866730351794,2.2079138727541454,0.13293165514417182,0.3370433622100206,92.42248865882117,33.01429914647287,24.09225447703128,152.11463555363167,6.0,1.0,8,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,8.0,6.0,2.095064562326547,2.2858846492036284,2.190167715096528,0.06501708244210172,0.19082008687708152,97.29569383794697,34.678943560319254,17.035365299488067,171.344154147681,6.0,1.0,9,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,9.0,6.0,2.0950645623265474,2.2858846492036284,2.1901677150965284,0.06501708244210168,0.19082008687708107,70.96855862402614,31.55259461890266,11.471933689124219,104.936097047447,6.0,1.0,10,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,10.0,6.0,1.982989366729743,3.0173598473210417,2.2993573788475943,0.34351237297028947,1.0343704805912988,41.874059752055594,18.239391761254833,17.46177985977357,75.96177534596423,6.0,1.0,11,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,11.0,6.0,2.0389370098173485,2.351895180423572,2.2001893426567785,0.09765337775411413,0.31295817060622344,95.07343149497824,34.97491119310784,15.701503971176477,170.47786866463545,6.0,1.0,12,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,12.0,6.0,1.982989366729745,3.017359847321043,2.299357378847594,0.34351237297028997,1.034370480591298,71.58398439138402,28.946743148911256,12.932811782600634,117.40307378002807,6.0,1.0,13,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,13.0,6.0,2.0389370098173476,2.3518951804235746,2.200189342656779,0.09765337775411485,0.312958170606227,80.30414687287983,34.23331825070909,10.1945885741044,161.7275141287176,6.0,1.0,14,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,14.0,6.0,2.038937009817349,2.3518951804235715,2.2001893426567793,0.0976533777541141,0.31295817060622255,95.07343149497824,34.97491119310784,15.701503971176477,170.47786866463545,6.0,1.0,15,"Trigonal bipyramid, Octahedron"
mp-636960,Fe4P2O9,1.8845958299181007,0.2819925844127655,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Octahedron",4e,2,6.0,Fe,0.0,True,15.0,6.0,2.014823368141774,2.351866730351795,2.2079138727541454,0.13293165514417193,0.3370433622100206,88.4292814694278,32.1548710246157,17.365466193646242,147.98418295081308,6.0,1.0,16,"Trigonal bipyramid, Octahedron"
