material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hg_wyckoff,num_Hg_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1229053,AgHgAsO4,0.9976709035220728,1.5165739270973813,[6.0],2.0,2.0,2.0,Trigonal prism,2a,1,6.0,Hg,0.0,True,2.0,6.0,2.222210451658437,2.734348603535531,2.4961323602451295,0.21059842110430335,0.5121381518770942,40.78800295131105,14.341252527711386,20.422936010734418,67.58872237812078,6.0,1.0,1,Trigonal prism
mp-1229053,AgHgAsO4,0.9976709035220728,1.5165739270973813,[6.0],2.0,2.0,2.0,Trigonal prism,2a,1,6.0,Hg,0.0,True,3.0,6.0,2.2222104525925452,2.734348603291408,2.496132360026383,0.21059842050666772,0.5121381506988629,69.9252091282037,26.48819970484564,21.979488409276414,114.69534254486398,6.0,1.0,2,Trigonal prism
mp-1229082,Ba6Ca12Cu15Hg3O37,1.6406071463190317,1.2407495510535824,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,3.0,Hg,0.0,True,34.0,3.0,2.044653011587589,2.6427891038509324,2.2441755545973963,0.28186239880761094,0.5981360922633434,62.62945518696864,32.10093070311875,18.507279695450563,93.94418278045295,0.0,0.0,1,"T-shaped, Square plane"
mp-1229082,Ba6Ca12Cu15Hg3O37,1.6406071463190317,1.2407495510535824,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,3.0,Hg,0.0,True,35.0,3.0,2.0446530115875845,2.6427891038509377,2.2441755545973963,0.2818623988076144,0.5981360922633532,15.83365419864238,7.78849816093344,5.243201602513074,23.750481297963564,0.0,0.0,2,"T-shaped, Square plane"
mp-1229082,Ba6Ca12Cu15Hg3O37,1.6406071463190317,1.2407495510535824,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,4.0,Hg,0.0,True,33.0,4.0,2.056879982378765,2.7292659985198013,2.393072990449283,0.3361930080705178,0.6723860161410364,38.723352107831516,34.10650350170492,0.0,75.0541544848921,0.0,0.0,1,"T-shaped, Square plane"
mp-1229139,Ba10Ca5Cu10Hg5O31,1.8091405628992976,1.0881746701373245,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,2.0,Hg,0.0,True,28.0,2.0,1.9978398153434087,1.9978398153434103,1.9978398153434096,7.850462293418876e-16,1.5543122344752192e-15,38.482677590882595,0.0,38.482677590882595,38.482677590882595,0.0,0.0,1,"T-shaped, Linear"
mp-1229139,Ba10Ca5Cu10Hg5O31,1.8091405628992976,1.0881746701373245,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,25.0,3.0,2.0381852771229867,2.6370623139238423,2.237992614411146,0.28218497839929985,0.5988770368008556,71.93492748703902,38.746250899007414,17.473599276270175,104.39825202784584,0.0,0.0,1,"T-shaped, Linear"
mp-1229139,Ba10Ca5Cu10Hg5O31,1.8091405628992976,1.0881746701373245,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,26.0,3.0,2.0382024511474044,2.637325966689675,2.238080151716391,0.2823094997808564,0.5991235155422707,71.90275325732293,38.791467518316324,17.37674244443716,104.39572395635462,0.0,0.0,2,"T-shaped, Linear"
mp-1229139,Ba10Ca5Cu10Hg5O31,1.8091405628992976,1.0881746701373245,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,27.0,3.0,2.038185277122986,2.6370623139238423,2.237992614411146,0.2821849783993002,0.5988770368008565,14.735956915552542,2.04863977696671,12.545933487109442,17.473599276270154,0.0,0.0,3,"T-shaped, Linear"
mp-1229139,Ba10Ca5Cu10Hg5O31,1.8091405628992976,1.0881746701373245,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,29.0,3.0,2.0382024511474057,2.6373259666896756,2.238080151716392,0.2823094997808563,0.5991235155422698,14.659471892247632,2.0540168426067185,12.411562561532644,17.376742444437202,0.0,0.0,4,"T-shaped, Linear"
mp-1229200,Ba10Cu5Hg5O21,1.8144615710257528,1.0932086461802353,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,2.0,Hg,0.0,True,18.0,2.0,2.006544189282317,2.0065441892823173,2.006544189282317,3.1401849173675503e-16,4.440892098500626e-16,48.17299070246889,0.0,48.17299070246889,48.17299070246889,0.0,0.0,1,"T-shaped, Linear"
mp-1229200,Ba10Cu5Hg5O21,1.8144615710257528,1.0932086461802353,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,15.0,3.0,2.0449580447527254,2.6433022262716652,2.2444598675121465,0.28202414418981586,0.5983441815189399,25.15733536113053,10.357688561407006,10.989839493571946,35.46352245410045,0.0,0.0,1,"T-shaped, Linear"
mp-1229200,Ba10Cu5Hg5O21,1.8144615710257528,1.0932086461802353,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,16.0,3.0,2.0451632362007772,2.6429209935089166,2.2446160047241346,0.2816442652622723,0.5977577573081394,75.97920443990155,36.96026754383411,24.474606993836932,109.44832872833447,0.0,0.0,2,"T-shaped, Linear"
mp-1229200,Ba10Cu5Hg5O21,1.8144615710257528,1.0932086461802353,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,17.0,3.0,2.044958044752726,2.6433022262716652,2.244459867512147,0.2820241441898156,0.5983441815189394,65.18341131194389,27.066149026680492,29.018644135719175,94.12612850537477,0.0,0.0,3,"T-shaped, Linear"
mp-1229200,Ba10Cu5Hg5O21,1.8144615710257528,1.0932086461802353,"[2.0, 3.0]",2.0,2.0,2.0,"T-shaped, Linear","1a, 2i",2,3.0,Hg,0.0,True,19.0,3.0,2.045163236200777,2.6429209935089166,2.2446160047241346,0.2816442652622723,0.5977577573081398,19.898424682145787,3.509058413831567,15.947759312874847,24.474606993836932,0.0,0.0,4,"T-shaped, Linear"
mp-1229281,Ba6Ca15Cu18Hg3O43,1.640412734406532,1.248618221534788,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,3.0,Hg,0.0,True,40.0,3.0,2.0475605805187067,2.6276945126719276,2.242912466539796,0.2720927341657137,0.5801339321532208,11.903978043437432,4.879657179978697,5.582322628152363,17.46148802017076,0.0,0.0,1,"T-shaped, Square plane"
mp-1229281,Ba6Ca15Cu18Hg3O43,1.640412734406532,1.248618221534788,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,3.0,Hg,0.0,True,41.0,3.0,2.047560580518708,2.6276917807819524,2.242911555909804,0.2720914463912629,0.5801312002632444,58.52286073137461,25.833951909023533,23.075870905543947,83.90943538237204,0.0,0.0,2,"T-shaped, Square plane"
mp-1229281,Ba6Ca15Cu18Hg3O43,1.640412734406532,1.248618221534788,"[3.0, 4.0]",2.0,2.0,2.0,"T-shaped, Square plane","1a, 2i",2,4.0,Hg,0.0,True,39.0,4.0,2.0635018709683894,2.7396461514295494,2.4015730979953673,0.33807122700709924,0.6761442804611599,63.72966654953738,41.95581771811412,8.537736462515939e-07,96.551876742894,0.0,0.0,1,"T-shaped, Square plane"
mp-13803,Nb2Hg2O7,2.029080654503692,0.3715974878834608,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,4d,1,8.0,Hg,0.0,True,4.0,8.0,2.2866499916982077,2.6948945872956154,2.592833438396263,0.17677509537252942,0.40824459559740767,60.082880311139796,50.84607452728532,8.875116634848883,147.11539798506732,8.0,1.0,1,Hexagonal bipyramid
mp-13803,Nb2Hg2O7,2.029080654503692,0.3715974878834608,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,4d,1,8.0,Hg,0.0,True,5.0,8.0,2.2866499916982077,2.694894587295616,2.592833438396262,0.1767750953725293,0.4082445955974081,60.08288031113981,50.84607452728534,8.875116634848883,147.11539798506735,8.0,1.0,2,Hexagonal bipyramid
mp-13803,Nb2Hg2O7,2.029080654503692,0.3715974878834608,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,4d,1,8.0,Hg,0.0,True,6.0,8.0,2.2866499916982073,2.6948945872956163,2.592833438396262,0.17677509537252928,0.408244595597409,60.082880311139796,50.84607452728534,8.875116634848883,147.11539798506732,8.0,1.0,3,Hexagonal bipyramid
mp-13803,Nb2Hg2O7,2.029080654503692,0.3715974878834608,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,4d,1,8.0,Hg,0.0,True,7.0,8.0,2.2866499916982086,2.6948945872956167,2.592833438396263,0.1767750953725292,0.4082445955974081,54.87858412681608,66.69797091887934,7.44870132636831,179.99999879258172,8.0,1.0,4,Hexagonal bipyramid
mp-14469,KHg(PO3)3,2.05107647567242,0.3348094075398745,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Hg,0.0,True,4.0,6.0,2.30899018028039,2.52160045975686,2.4195356678501025,0.0739091824913769,0.21261027947647015,105.17859546793987,31.485106380945545,75.64044448328953,175.78983492442623,6.0,1.0,1,Octahedron
mp-14469,KHg(PO3)3,2.05107647567242,0.3348094075398745,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Hg,0.0,True,5.0,6.0,2.3089901802803903,2.5216004597568573,2.419535667850102,0.07390918249137651,0.21261027947646705,49.95824750574979,27.04866492078017,14.022134058919855,92.60542490513859,6.0,1.0,2,Octahedron
mp-14469,KHg(PO3)3,2.05107647567242,0.3348094075398745,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Hg,0.0,True,6.0,6.0,2.3089901802803876,2.52160045975686,2.4195356678501017,0.07390918249137725,0.21261027947647237,56.22449659431719,21.550655720110587,21.491003982463994,90.3003400433219,6.0,1.0,3,Octahedron
mp-14469,KHg(PO3)3,2.05107647567242,0.3348094075398745,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Hg,0.0,True,7.0,6.0,2.30899018028039,2.521600459756858,2.4195356678501017,0.07390918249137671,0.21261027947646838,69.5303890297277,28.66150369081701,14.946242517185372,107.86733286214255,6.0,1.0,4,Octahedron
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,0.0,6.0,2.213521289386759,2.510544613278166,2.367591066300803,0.11303486798752699,0.29702332389140684,56.62146970364028,27.61682397419276,19.951452826253387,117.8707457976528,6.0,1.0,1,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,1.0,6.0,2.213426213725029,2.510732951049196,2.3675878585020125,0.11311994454456317,0.2973067373241669,53.83944010798887,26.062896364091795,6.568965717639994,90.00754797329054,6.0,1.0,2,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,2.0,6.0,2.213534900164069,2.5105064412865463,2.3675794871832596,0.11301276255396668,0.29697154112247715,104.18247781820978,28.410554918215656,76.78897458800492,160.72233825360289,6.0,1.0,3,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,3.0,6.0,2.213497388384486,2.5106645292537273,2.3675970242066837,0.1130680278963826,0.2971671408692411,45.17055570239601,21.72985555061943,6.570198673776284,79.55483150068127,6.0,1.0,4,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,4.0,6.0,2.213497520101568,2.510662557882521,2.3675966959968564,0.11306924830398288,0.29716503778095316,56.620540204831336,27.6147319237973,19.95109741106973,117.86614621734142,6.0,1.0,5,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,5.0,6.0,2.2135331281589345,2.510510548718005,2.3675801807243317,0.11301398138090697,0.2969774205590703,53.83918659028431,26.06371744320421,6.566894343502724,90.00821058091574,6.0,1.0,6,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,6.0,6.0,2.2134326175376167,2.5107323076750987,2.3675873444087667,0.11311781437361715,0.29729969013748203,104.18273354539339,28.41125063891385,76.79153027825951,160.72182481436212,6.0,1.0,7,Trigonal prism
mp-15994,Hg(PO3)2,1.7044459809249943,0.6415182608615853,[6.0],2.0,2.0,2.0,Trigonal prism,8c,1,6.0,Hg,0.0,True,7.0,6.0,2.213527105805532,2.510545801634955,2.3675922185390523,0.11303245656383941,0.297018695829423,45.17105738520291,21.73060959850763,6.566883133689182,79.55566572827429,6.0,1.0,8,Trigonal prism
mp-16585,HgB4O7,2.210658237337891,0.0655261627138071,[4.0],2.0,2.0,2.0,Pentagonal bipyramid,8c,1,4.0,Hg,0.0,True,,,,,,,,,,,,,,0,Pentagonal bipyramid
mp-18901,VAgHgO4,2.83009498051504,-0.2952536627424803,[6.0],2.0,2.0,2.0,"Tetrahedron, Trigonal prism","1a, 1b",2,6.0,Hg,0.0,True,4.0,6.0,2.2761601546497956,2.6388794329860175,2.431829721334008,0.1524713266855361,0.36271927833622186,54.460748541809835,25.936236922490256,21.259167405700722,92.67661254203956,6.0,1.0,1,"Tetrahedron, Trigonal prism"
mp-18901,VAgHgO4,2.83009498051504,-0.2952536627424803,[6.0],2.0,2.0,2.0,"Tetrahedron, Trigonal prism","1a, 1b",2,6.0,Hg,0.0,True,5.0,6.0,2.062127081840838,2.9166605470764106,2.5740439710160694,0.3688304107287236,0.8545334652355727,74.56068663234755,37.910589859136984,27.81159459078667,143.16181999433996,6.0,1.0,2,"Tetrahedron, Trigonal prism"
mp-19132,HgWO4,3.574977460595245,-0.8225763835896771,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Hg,0.0,True,0.0,6.0,2.1011193792331637,2.8548364177346905,2.5374336432829203,0.31898516193357823,0.7537170385015268,39.97419601118129,21.868701414790515,6.599570359484823,83.50178809764145,6.0,1.0,1,Octahedron
mp-19132,HgWO4,3.574977460595245,-0.8225763835896771,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Hg,0.0,True,1.0,6.0,2.1011193792331655,2.854836417734691,2.5374336432829216,0.3189851619335778,0.7537170385015255,68.81365486759849,41.20129630564791,6.599570359484823,143.14586209843486,6.0,1.0,2,Octahedron
mp-19155,CrHgO4,1.7925899442977244,0.6643359988688717,[7.0],2.0,2.0,2.0,Pentagonal bipyramid,4e,1,7.0,Hg,0.0,True,4.0,7.0,2.151735722730412,2.7581074695545587,2.4536830273589367,0.22135614848623747,0.6063717468241467,70.96611525013971,30.879092348745772,14.439326822668109,139.81981060477983,7.0,1.0,1,Pentagonal bipyramid
mp-19155,CrHgO4,1.7925899442977244,0.6643359988688717,[7.0],2.0,2.0,2.0,Pentagonal bipyramid,4e,1,7.0,Hg,0.0,True,5.0,7.0,2.1517357227304124,2.7581074695545595,2.453683027358936,0.22135614848623789,0.6063717468241472,42.98517240296752,18.86115424574907,3.3438834337448404,75.54218614579543,7.0,1.0,2,Pentagonal bipyramid
mp-19155,CrHgO4,1.7925899442977244,0.6643359988688717,[7.0],2.0,2.0,2.0,Pentagonal bipyramid,4e,1,7.0,Hg,0.0,True,6.0,7.0,2.1517357227304132,2.7581074695545595,2.4536830273589376,0.22135614848623789,0.6063717468241463,70.96611525013971,30.879092348745772,14.43932682266806,139.81981060477986,7.0,1.0,3,Pentagonal bipyramid
mp-19155,CrHgO4,1.7925899442977244,0.6643359988688717,[7.0],2.0,2.0,2.0,Pentagonal bipyramid,4e,1,7.0,Hg,0.0,True,7.0,7.0,2.1517357227304124,2.758107469554558,2.453683027358937,0.22135614848623725,0.6063717468241459,42.985172402967535,18.861154245749066,3.3438834337448404,75.54218614579543,7.0,1.0,4,Pentagonal bipyramid
mp-19363,HgMoO4,3.500634651907585,-0.8072040917912606,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Hg,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-19380,CrHgO4,2.2588385614643376,0.0676615963442426,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Hg,0.0,True,2.0,6.0,2.3161677950437958,2.343601128474824,2.3344566752214955,0.012932191193963995,0.027433333431028384,54.9893326447367,20.042203173988533,27.349210180656115,100.58540863280878,6.0,1.0,1,Octahedron
mp-19380,CrHgO4,2.2588385614643376,0.0676615963442426,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Hg,0.0,True,3.0,6.0,2.3161677950437958,2.343601128474824,2.3344566752214955,0.012932191193964047,0.027433333431028384,37.46564252245454,19.39007491420586,7.720693145945396,75.53634489906547,6.0,1.0,2,Octahedron
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,2.0,Hg,0.0,True,4.0,2.0,2.1095492528491446,2.1095492528491455,2.109549252849145,4.440892098500626e-16,8.881784197001252e-16,33.6171490157966,0.0,33.6171490157966,33.6171490157966,2.0,1.0,1,"Square pyramid, Linear"
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,2.0,Hg,0.0,True,5.0,2.0,2.1095492528491446,2.109549252849145,2.1095492528491446,3.1401849173675503e-16,4.440892098500626e-16,51.57511457072118,0.0,51.57511457072118,51.57511457072118,2.0,1.0,2,"Square pyramid, Linear"
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,3.0,Hg,0.0,True,0.0,3.0,2.2488710347807395,2.420031056755427,2.3364700754428647,0.06993410099551725,0.17116002197468738,69.68175014133216,22.354372455799933,48.21643657827543,100.5143369493228,3.0,1.0,1,"Square pyramid, Linear"
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,3.0,Hg,0.0,True,1.0,3.0,2.2488710347807395,2.420031056755426,2.3364700754428642,0.06993410099551689,0.1711600219746865,118.10964150123313,29.360350751110257,81.08982628714654,152.9043658244232,3.0,1.0,2,"Square pyramid, Linear"
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,3.0,Hg,0.0,True,2.0,3.0,2.2488710347807395,2.4200310567554273,2.3364700754428647,0.06993410099551742,0.17116002197468783,69.68175014133216,22.354372455799925,48.216436578275456,100.5143369493228,3.0,1.0,3,"Square pyramid, Linear"
mp-22999,Hg3(ClO)2,0.1891415583486494,3.1022378527416,"[2.0, 3.0]",2.0,2.0,2.0,"Square pyramid, Linear","2a, 4e",2,3.0,Hg,0.0,True,3.0,3.0,2.248871034780741,2.4200310567554277,2.336470075442865,0.06993410099551704,0.17116002197468694,118.10964150123316,29.3603507511103,81.08982628714652,152.90436582442328,3.0,1.0,4,"Square pyramid, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,2.0,Hg,0.0,True,0.0,2.0,2.0823320273491337,2.082593992072801,2.0824630097109673,0.00013098236183362033,0.00026196472366724066,57.805242369419986,0.0,57.805242369419986,57.805242369419986,2.0,1.0,1,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,2.0,Hg,0.0,True,1.0,2.0,2.0822854065248504,2.0823221073185905,2.0823037569217204,1.8350396870037144e-05,3.670079374007429e-05,173.88469310508893,0.0,173.88469310508893,173.88469310508893,2.0,1.0,2,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,2.0,Hg,0.0,True,2.0,2.0,2.0821484418169742,2.0824465083580046,2.0822974750874894,0.00014903327051518644,0.0002980665410303729,173.88818611267865,0.0,173.88818611267865,173.88818611267865,2.0,1.0,3,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,2.0,Hg,0.0,True,3.0,2.0,2.082409025027984,2.082459569095037,2.0824342970615106,2.527203352653551e-05,5.054406705307102e-05,57.808654126298734,0.0,57.808654126298734,57.808654126298734,2.0,1.0,4,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,4.0,4.0,2.058458187425215,2.726003324330537,2.3922203839731053,0.3336920435059987,0.6675451369053222,90.85748325660012,29.41040840216152,61.04514183079875,151.032762817916,4.0,1.0,1,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,5.0,4.0,2.058600639113589,2.7259892114485655,2.3922820566042526,0.3336758481053653,0.6673885723349766,89.5951833931757,46.15999378029685,22.455424668401598,171.65288240802732,4.0,1.0,2,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,6.0,4.0,2.0584891227826114,2.72599965562696,2.3922461941247035,0.3336909184339141,0.6675105328443487,90.85962985254709,29.41339247884302,61.03943789819575,151.03603260870216,4.0,1.0,3,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,7.0,4.0,2.058556588335519,2.7261514262503064,2.392291038043372,0.3336667483851123,0.6675948379147876,89.59415456229173,46.16040017253594,22.45517543737245,171.6528010069615,4.0,1.0,4,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,8.0,4.0,2.2831310380961667,2.2835919007464223,2.2833462663096356,0.00021036008295331304,0.00046086265025557793,63.52790324812846,42.94958118903824,10.207937971975623,121.26794317618112,4.0,1.0,5,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,9.0,4.0,2.2828533149597647,2.2837697995544017,2.283301934502054,0.00041421800077310033,0.0009164845946370015,63.514769536243,42.935912567457265,10.210716654842114,121.23948370963086,4.0,1.0,6,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,4.0,4.0,2.058458187425215,2.726003324330537,2.3922203839731053,0.3336920435059987,0.6675451369053222,90.85748325660012,29.41040840216152,61.04514183079875,151.032762817916,4.0,1.0,1,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,5.0,4.0,2.058600639113589,2.7259892114485655,2.3922820566042526,0.3336758481053653,0.6673885723349766,89.5951833931757,46.15999378029685,22.455424668401598,171.65288240802732,4.0,1.0,2,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,6.0,4.0,2.0584891227826114,2.72599965562696,2.3922461941247035,0.3336909184339141,0.6675105328443487,90.85962985254709,29.41339247884302,61.03943789819575,151.03603260870216,4.0,1.0,3,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,7.0,4.0,2.058556588335519,2.7261514262503064,2.392291038043372,0.3336667483851123,0.6675948379147876,89.59415456229173,46.16040017253594,22.45517543737245,171.6528010069615,4.0,1.0,4,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,8.0,4.0,2.2831310380961667,2.2835919007464223,2.2833462663096356,0.00021036008295331304,0.00046086265025557793,63.52790324812846,42.94958118903824,10.207937971975623,121.26794317618112,4.0,1.0,5,"Tetrahedron, See-saw, Linear"
mp-23358,Hg5(ClO2)2,0.6789869613684651,2.5117702009509086,"[2.0, 4.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, See-saw, Linear","4j, 4g, 2b",3,4.0,Hg,0.0,True,9.0,4.0,2.2828533149597647,2.2837697995544017,2.283301934502054,0.00041421800077310033,0.0009164845946370015,63.514769536243,42.935912567457265,10.210716654842114,121.23948370963086,4.0,1.0,6,"Tetrahedron, See-saw, Linear"
mp-23395,Hg2ClO,1.934892478237014,0.5841334031887397,"[2.0, 2.0, 2.0]",1.6666666666666667,1.0,2.0,"See-saw, Triangular non-coplanar, Linear","4f, 2e, 2d",3,2.0,Hg,1.0,False,0.0,2.0,2.3024823384948654,2.555705067592115,2.42909370304349,0.12661136454862487,0.25322272909724974,91.80219952559581,0.0,91.80219952559581,91.80219952559581,2.0,1.0,1,"See-saw, Triangular non-coplanar, Linear"
mp-23395,Hg2ClO,1.934892478237014,0.5841334031887397,"[2.0, 2.0, 2.0]",1.6666666666666667,1.0,2.0,"See-saw, Triangular non-coplanar, Linear","4f, 2e, 2d",3,2.0,Hg,1.0,False,1.0,2.0,2.302482338494868,2.555705067592117,2.4290937030434927,0.12661136454862443,0.25322272909724886,96.50105358697702,0.0,96.50105358697702,96.50105358697702,2.0,1.0,2,"See-saw, Triangular non-coplanar, Linear"
