material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Mo_wyckoff,num_Mo_chemenvs,CN,element,charge_range,is_single_charge
mp-1214380,BaLiGd2(MoO4)4,1.9718239615515945,0.4016037170519032,[4.0],5.75,5.75,5.75,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-1214393,BaSm2(MoO4)4,1.9890762668572368,0.4456290753963705,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-1214443,BaTm2(MoO4)4,1.9971738946488595,0.4586973141010267,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-1214521,Cs3La(MoO4)3,2.0393675204258725,0.5940790986874862,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-1214599,Ba2MoO3F4,1.951516038364568,1.2911226419782298,[4.0],6.0,6.0,6.0,Octahedron,2a,1,4.0,Mo,0.0,True
mp-1214986,Ag3Mo3AsO13,1.9854206303474395,0.526976435473528,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-1214995,Cs2Mo3P3O17,1.946644134455611,0.6133499548483472,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-1214995,Cs2Mo3P3O17,1.946644134455611,0.6133499548483472,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-1215003,BaBi12Mo5O34,1.86777129657468,0.1636501433294523,[4.0],6.0,6.0,6.0,Tetrahedron,"4g, 2e",1,4.0,Mo,0.0,True
mp-1215140,CrGaMo6(H19O20)2,1.94612138651845,0.3081116032241537,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-1215273,ZrMoWO8,1.8816677244603504,0.2201032562024404,[4.0],6.0,6.0,6.0,Tetrahedron,1b,1,4.0,Mo,0.0,True
mp-1215303,ZrMoWO8,2.084684923332785,0.9317534386416948,[5.0],6.0,6.0,6.0,Trigonal bipyramid,3b,1,5.0,Mo,0.0,True
mp-1215766,Zn2Ag2(MoO4)3,1.9752626014041403,0.4238934669434941,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1216064,ZnCu(MoO4)2,2.0197870683254897,0.5380127445736221,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1216342,Y4CdMo3O16,2.1346521820101194,0.8062382148325037,[4.0],6.0,6.0,6.0,Tetrahedron,12g,1,4.0,Mo,0.0,True
mp-1216412,Zn11Cu(MoO4)12,2.019028752778625,0.5390979020435133,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1216790,V2MoO8,1.8862927471126016,0.2852400058765457,[5.0],6.0,6.0,6.0,Square pyramid,1a,1,5.0,Mo,0.0,True
mp-1217035,Tl2Mo2P2O11,1.8806769179708425,0.7358565602487419,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1217181,TlMo2P3O13,1.8452341710229685,0.6608506406296782,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-1217495,TeMo5O16,2.048004696804293,0.1023273665459159,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-1217495,TeMo5O16,2.048004696804293,0.1023273665459159,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-1217532,Te4Mo(OF4)5,1.9494503301625523,0.3889338421545324,[5.0],6.0,6.0,6.0,Square pyramid,2i,1,5.0,Mo,0.0,True
mp-1217654,U3(Mo5O16)4,1.9876292310585928,0.1234287152646146,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4j, 2i",1,6.0,Mo,1.0,False
mp-1217654,U3(Mo5O16)4,1.9876292310585928,0.1234287152646146,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4j, 2i",1,6.0,Mo,1.0,False
mp-1217800,Ta12MoO33,1.8762537334309983,0.2001124078726466,[4.0],6.0,6.0,6.0,Tetrahedron,1b,1,4.0,Mo,0.0,True
mp-1218333,Sr4FeMoO8,2.322278147919365,-1.7553794157797733,[6.0],5.0,5.0,5.0,Octahedron,1c,1,6.0,Mo,0.0,True
mp-1218388,Sr2VMoO6,1.903057086674727,0.406856595172644,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1d, 1c",1,6.0,Mo,1.0,False
mp-1218388,Sr2VMoO6,1.903057086674727,0.406856595172644,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1d, 1c",1,6.0,Mo,1.0,False
mp-1218421,Sr3FeMoO7,1.8368734226694208,0.8308216146903625,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1218549,Sr4Fe3MoO12,1.9354687544617453,0.0590726506873646,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1218594,Sr5Fe4MoO15,1.936641928644812,-0.0898080709075137,[6.0],6.0,6.0,6.0,Octahedron,1d,1,6.0,Mo,0.0,True
mp-1218596,Sr6MgMo3O14,1.9121328134461364,0.393050222842097,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b",1,6.0,Mo,1.0,False
mp-1218596,Sr6MgMo3O14,1.9121328134461364,0.393050222842097,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b",1,6.0,Mo,1.0,False
mp-1218610,Sr5FeMo4O15,2.13976136278896,-0.3080008023096819,[6.0],4.25,4.25,4.25,no_data,no_data,1,6.0,Mo,0.0,True
mp-1218627,Sr3LaCr2(MoO6)2,2.135713711677372,-0.2553330604006665,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1b",1,6.0,Mo,0.0,True
mp-1218650,Sr3Fe2MoO9,1.9426860132243249,-0.7141446357615526,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-1218810,Sr2La2Cr3MoO12,1.6924811490088114,0.4407895569063551,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1218897,Sr10Mg4Fe(MoO6)5,1.9485697003800888,0.1985955814806001,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-1218897,Sr10Mg4Fe(MoO6)5,1.9485697003800888,0.1985955814806001,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-1218929,Sr10Fe5Mo4WO30,1.6121037656815282,2.116214863217821,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-1218934,Sr10Fe4Co(MoO6)5,1.9886201135836417,0.0188764096785515,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4h, 1b",1,6.0,Mo,1.0,False
mp-1218934,Sr10Fe4Co(MoO6)5,1.9886201135836417,0.0188764096785515,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4h, 1b",1,6.0,Mo,1.0,False
mp-1218936,Sr10Fe3Co2(MoO6)5,1.924084951813357,0.0618753065389384,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1c",1,6.0,Mo,1.0,False
mp-1218936,Sr10Fe3Co2(MoO6)5,1.924084951813357,0.0618753065389384,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1c",1,6.0,Mo,1.0,False
mp-1218944,Sr10Mg2Fe3(MoO6)5,1.9466665410448865,0.3003884846940009,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1b",1,6.0,Mo,1.0,False
mp-1218944,Sr10Mg2Fe3(MoO6)5,1.9466665410448865,0.3003884846940009,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1b",1,6.0,Mo,1.0,False
mp-12194,K2Zn2(MoO4)3,2.0736686853538204,0.6828792678800581,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-1219606,RbSbMoO6,2.0362565958047094,4.66823535736803,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-1219695,Rb4Mn(MoO4)3,1.921190712899096,0.2808185837628453,[4.0],6.0,6.0,6.0,Tetrahedron,"2b, 2a",1,4.0,Mo,0.0,True
mp-1219815,Rb5Gd(MoO4)4,2.085697304608944,0.6983627658064003,[4.0],6.0,6.0,6.0,Tetrahedron,"2m, 2n",1,4.0,Mo,0.0,True
mp-1219881,Rb2TiFe2(MoO4)6,1.981293128354185,0.4549092964020943,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1219915,Rb2TiCr2(MoO4)6,1.977664366535506,0.4476127956155779,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1219951,Rb2Mo2P2O11,1.878378546175788,0.7460035122493582,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1220031,Pr2(MoO4)3,2.03742108896072,0.6503411016366776,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-1220215,NdY3(Mo4O15)2,1.9052813318822324,0.2629487055840245,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1220430,NbMoO4,2.0787301147651163,-0.0330129454625219,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1220800,NaVMoO6,2.0007788266334123,0.3160055808792627,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1220926,Rb3Na3Sc2(MoO4)6,2.057174024833715,0.6377052017134626,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-1220962,NaV5MoO15,1.9615650427895768,0.440458648634765,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1220983,NaMo2(P2O7)2,2.1849690492166034,-0.1548736673051293,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1220983,NaMo2(P2O7)2,2.1849690492166034,-0.1548736673051293,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1220997,NaNi2Mo2H3O10,1.969492674376435,0.412863597545826,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Mo,0.0,True
mp-1221015,NaMoAsO6,1.9740469730108583,0.6809575160484639,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-1221050,NaFe2Mo2H3O10,1.853744744389601,0.2348349769381728,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1221106,NaMg3In(MoO4)5,1.993791883394568,0.482529203385888,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1221149,Na8ThU(MoO4)8,2.117964733893877,0.7730437118634718,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,Mo,0.0,True
mp-1221245,Na4Co(MoO4)3,1.9529375293561908,0.3727014300288654,[4.0],6.0,6.0,6.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Mo,0.0,True
mp-1221303,Na2Th(MoO4)3,2.1053618287753766,0.7278609596701745,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-1221323,Na3Mo4P5O24,1.921212208144165,0.4203831716272302,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1221350,Na4Co9(MoO4)12,1.8592116619070231,0.1491022633280505,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,1a,1,4.0,Mo,1.0,False
mp-1221350,Na4Co9(MoO4)12,1.8592116619070231,0.1491022633280505,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,1a,1,4.0,Mo,1.0,False
mp-1221374,Na2MoAs2O9,1.9690071292891027,0.618143261833473,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1221398,Na2Zn11(MoO4)12,2.025326714180535,0.5497449435793593,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1221409,Na2Mg5(MoO4)6,2.014638864150142,0.5289610009032115,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1221578,Mo(PO4)2,1.905567473757006,0.3378880784872609,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1221666,Na2V16Mo2O45,1.9469313136562856,0.4367652051280915,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1221698,Mo2P4O15,1.9178297857598192,0.3326849752293344,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1221800,Na2Mg3(MoO4)4,2.0051612334132063,0.507210475825601,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1222086,MnMoH2SeO7,1.958839205433792,0.7086872271794372,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1222368,LiVMoO6,1.996739628673984,0.274926659904077,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1222468,LiMoP2WO11,1.8966356308681576,0.5109727659949761,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1222672,LiMgAl(MoO4)3,1.9790223976015977,0.4487597117244973,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1222932,Li7Ho3(MoO4)8,2.067186789340444,0.6340458342294713,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1222986,Li3Fe(MoO4)3,1.9558209857217967,0.3742774884606852,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Mo,0.0,True
mp-1223182,Li2Fe2(MoO4)3,1.83926549909834,0.1200565377028985,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Mo,1.0,False
mp-1223182,Li2Fe2(MoO4)3,1.83926549909834,0.1200565377028985,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Mo,1.0,False
mp-1223257,La2CrMoO6,2.209210474902659,-0.1258224973045963,[6.0],3.0,3.0,3.0,Octahedron,1b,1,6.0,Mo,0.0,True
mp-1223324,Li2MoO3,1.823571268965545,0.6509506492447901,[6.0],4.0,4.0,4.0,Octahedron,"1g, 2i, 1c",1,6.0,Mo,0.0,True
mp-1223417,La2(MoO4)3,2.026595754530399,0.6243200548060404,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-1223587,KBaGd(MoO4)3,2.089989447080201,0.6995803709661855,[4.0],6.0,6.0,6.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Mo,0.0,True
mp-1223629,La4ZnCu2MoO12,1.788183185585773,-0.5218415019212297,[5.0],6.0,6.0,6.0,Trigonal bipyramid,2i,1,5.0,Mo,0.0,True
mp-1223759,K2MgZr(MoO4)4,2.0758923825318125,0.6895469312882254,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1223809,KMoP3WO12,2.105329851107889,0.0270767457702879,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-1223849,K5Na3(MoO4)4,1.867530734723962,0.1661263014645663,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1223883,KMo2P3O13,1.8899387561512304,0.6030420915562468,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-1223985,K2AlMo3(P2O7)4,2.062936135044384,-0.0440032879404731,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1e",1,6.0,Mo,1.0,False
mp-1223985,K2AlMo3(P2O7)4,2.062936135044384,-0.0440032879404731,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1e",1,6.0,Mo,1.0,False
mp-1223988,KMo4(P2O7)4,2.009255448115585,0.1457925626824535,[6.0],3.75,3.75,3.75,Octahedron,4b,1,6.0,Mo,0.0,True
mp-1224026,K3ReMoO8,1.7473219528722048,-0.0520423257876442,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1224145,K2Mo2P2O11,1.880787549577514,0.7191579669890171,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Mo,0.0,True
mp-1224232,La12Ga23MoO56,1.9430364177459056,0.0284166460163856,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1224288,La3Si(Mo2O7)2,2.069078255521199,0.0517190137058194,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4a,1,6.0,Mo,1.0,False
mp-1224288,La3Si(Mo2O7)2,2.069078255521199,0.0517190137058194,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4a,1,6.0,Mo,1.0,False
mp-1224359,K5Sm(MoO4)4,1.9856331067505013,0.4489986869040768,[4.0],6.0,6.0,6.0,Tetrahedron,"2m, 2n",1,4.0,Mo,0.0,True
mp-1224453,HfTl2Fe2(MoO4)6,1.9530688016301805,0.3857122243252275,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1224465,K3Rb5(Mo3O10)4,1.9850866969573784,0.4689879244233887,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",1a,2,5.0,Mo,0.0,True
mp-1224465,K3Rb5(Mo3O10)4,1.9850866969573784,0.4689879244233887,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",1a,2,6.0,Mo,0.0,True
mp-1224533,K5HfIn(MoO4)6,2.0331246691472526,0.5750729109463427,[4.0],6.0,6.0,6.0,Tetrahedron,3b,1,4.0,Mo,0.0,True
mp-1224538,K5LuHf(MoO4)6,2.0011454051548734,0.4981450658916205,[4.0],6.0,6.0,6.0,Tetrahedron,12f,1,4.0,Mo,0.0,True
mp-1224724,InAg(MoO4)2,1.9921187853606703,0.5694650607755262,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1a, 1b",2,4.0,Mo,0.0,True
mp-1224724,InAg(MoO4)2,1.9921187853606703,0.5694650607755262,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1a, 1b",2,6.0,Mo,0.0,True
mp-1225084,K2Sc2Mo(PO6)2,1.910965217186824,0.308886626299897,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-1225259,K5Mo8As(H3O16)2,1.965861057268652,0.417126124570747,[6.0],6.0,6.0,6.0,Square pyramid,4c,1,6.0,Mo,0.0,True
mp-1225913,Eu2Mo(WO6)2,1.9870079384840853,0.4523529560391871,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Mo,0.0,True
mp-1225972,Er8Mn3Mo5O28,1.8993500599597524,0.5921823500876311,[6.0],5.0,5.0,5.0,Octahedron,"2c, 1b",1,6.0,Mo,0.0,True
mp-1226168,Eu2Mo2WO12,2.2068305079019743,1.2608778854235585,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-1226199,Cs2ZrMn(MoO4)4,2.067320755924,0.6676277692185519,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Mo,0.0,True
mp-1226235,CsRb3(Mo3O10)2,1.9850092802374484,0.4728755597259805,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",1a,2,5.0,Mo,0.0,True
mp-1226235,CsRb3(Mo3O10)2,1.9850092802374484,0.4728755597259805,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",1a,2,6.0,Mo,0.0,True
mp-1226269,Cs4Fe(MoO4)3,1.8375201365010327,0.1058826995261244,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Mo,1.0,False
mp-1226269,Cs4Fe(MoO4)3,1.8375201365010327,0.1058826995261244,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2a,1,4.0,Mo,1.0,False
mp-1226277,Cs2Zr2Mn(MoO4)6,1.9577369212201088,0.3967374435564167,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1226426,Cu12Mo3S5O36,1.8375599690145616,0.1553446100822469,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"1a, 1b",1,4.0,Mo,1.0,False
mp-1226426,Cu12Mo3S5O36,1.8375599690145616,0.1553446100822469,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"1a, 1b",1,4.0,Mo,1.0,False
mp-1226530,CsMo2P3O13,1.9179534090115404,0.4395079105837172,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1226541,Cs2ZrFe2(MoO4)6,1.9715887581669207,0.4323086379100042,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-1226936,Cd4MoW3O16,1.972818423114841,1.1205011895233663,[6.0],6.0,6.0,6.0,Octahedron,1b,1,6.0,Mo,0.0,True
mp-1226988,Cs3Rb5Mo12(P3O17)4,1.946577980081873,0.584455079299928,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1226988,Cs3Rb5Mo12(P3O17)4,1.946577980081873,0.584455079299928,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1227000,Cs2ZrAl2(MoO4)6,1.9775497021223216,0.4496200824535123,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-1227037,Cs3K5Mo8(P2O11)4,1.863523389544668,0.8348584347757944,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1227629,Ca2Pr4(Mo2O7)3,1.850667287163316,0.608943819120283,[6.0],4.33,4.33,4.33,Octahedron,4b,1,6.0,Mo,0.0,True
mp-1227772,K6Mo7H18O35,1.964405319370316,0.376813111990352,"[7.0, 6.0]",6.0,6.0,6.0,"Octahedron, Pentagonal bipyramid","4c, 2b",2,7.0,Mo,0.0,True
mp-1227772,K6Mo7H18O35,1.964405319370316,0.376813111990352,"[7.0, 6.0]",6.0,6.0,6.0,"Octahedron, Pentagonal bipyramid","4c, 2b",2,6.0,Mo,0.0,True
mp-1228013,Co8Cu7(MoO4)12,1.8657194966028496,0.1770804244686074,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Mo,1.0,False
mp-1228013,Co8Cu7(MoO4)12,1.8657194966028496,0.1770804244686074,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Mo,1.0,False
mp-1228052,Ba3Y2MoO9,1.9645261455583392,-1.1082067815197112,[6.0],6.0,6.0,6.0,Octahedron,2j,1,6.0,Mo,0.0,True
mp-1228195,Ba7Nb4MoO20,1.8070510096054508,0.0222053245796385,[4.0],6.0,6.0,6.0,Tetrahedron,1b,1,4.0,Mo,0.0,True
mp-1228205,Ba4CaMn2MoO12,1.959053550923252,1.8334205847544105,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1228336,Ba3Dy2MoO9,1.965701627814876,-1.9318154744911515,[6.0],6.0,6.0,6.0,Octahedron,2j,1,6.0,Mo,0.0,True
mp-1228534,Bi13Mo6(AsO14)3,1.918175680976325,0.2689687444823874,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-1228549,Cs2Na8U8Mo5O44,2.0259710482758955,0.5928471601948827,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4k, 1d",2,4.0,Mo,0.0,True
mp-1228549,Cs2Na8U8Mo5O44,2.0259710482758955,0.5928471601948827,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4k, 1d",2,6.0,Mo,0.0,True
mp-1228694,Ba6Nd3TiCu6(MoO12)2,1.926876137496252,0.8828399052588471,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-1228731,Ba2Li3La3(MoO4)8,1.9648118452065275,0.3889861679350717,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1228739,Ba2Li3Y3(MoO4)8,1.9820082971653856,0.4245785534592065,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1229143,AgMoAsO6,1.9723807458309173,0.655359038176981,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-1229264,AgMo5P8O33,1.9242898307186933,0.3498646068807003,"[5.0, 6.0]",5.0,5.0,5.0,"Square pyramid, Octahedron",2a,2,5.0,Mo,0.0,True
mp-1229264,AgMo5P8O33,1.9242898307186933,0.3498646068807003,"[5.0, 6.0]",5.0,5.0,5.0,"Square pyramid, Octahedron",2a,2,6.0,Mo,0.0,True
mp-1233182,Sm2MgMo2(I4O15)2,1.930475074997428,0.224410994712144,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1233530,Sm2MgMo2(I4O15)2,1.9632030927853048,0.2419910262488249,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1233828,MgAg6Mo10O33,1.9713844012274897,0.4358896951111224,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",1a,3,6.0,Mo,1.0,False
mp-1233828,MgAg6Mo10O33,1.9713844012274897,0.4358896951111224,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",1a,3,5.0,Mo,1.0,False
mp-1233828,MgAg6Mo10O33,1.9713844012274897,0.4358896951111224,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",1a,3,6.0,Mo,1.0,False
mp-1234022,MgAg6Mo10O33,1.9711278618757169,0.4084707545279446,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-1234022,MgAg6Mo10O33,1.9711278618757169,0.4084707545279446,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,no_data,no_data,1,5.0,Mo,1.0,False
mp-1234022,MgAg6Mo10O33,1.9711278618757169,0.4084707545279446,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-1234155,Sm2MgMo2(I4O15)2,1.950611941041808,0.2601991418632416,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-1235516,LiY5(MoO6)2,1.8764730351725327,0.4718147080479714,[6.0],4.0,4.0,4.0,Octahedron,2g,1,6.0,Mo,0.0,True
mp-1235612,LiSm4(Mo2O7)2,2.1647951518811825,-0.1285023785196566,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1235612,LiSm4(Mo2O7)2,2.1647951518811825,-0.1285023785196566,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1236208,LiSm4(Mo2O7)2,1.9396910821290347,0.3182002058449768,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
