material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Re_wyckoff,num_Re_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,9.0,6.0,1.890976400381477,2.007125049023196,1.950712259496244,0.04089680094719835,0.11614864864171892,73.95024024949463,36.36512825532579,2.2129236364949123,139.37940542072644,6.0,1.0,2,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,10.0,6.0,1.890976400381477,2.0071250490231956,1.950712259496245,0.04089680094719837,0.11614864864171848,73.95024024949466,36.3651282553258,2.2129236364949123,139.37940542072647,6.0,1.0,3,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,11.0,6.0,1.902106613196602,1.99383897175173,1.951010166758339,0.03769512195804712,0.09173235855512796,57.213891559245845,29.59180515889625,14.446995672819142,100.2246093848742,6.0,1.0,4,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,14.0,6.0,1.8909764003814773,2.007125049023194,1.9507122594962436,0.040896800947198206,0.11614864864171692,58.95172570641024,30.034643969136397,14.394602212446069,101.43406601579137,6.0,1.0,5,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,15.0,6.0,1.902106613196603,1.9938389717517306,1.9510101667583395,0.03769512195804712,0.09173235855512774,59.20565320348425,39.42096425556419,1.6563003753951064,100.54032146905857,6.0,1.0,6,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,5.0,6.0,1.8909764003814784,2.007125049023195,1.9507122594962443,0.04089680094719813,0.1161486486417167,58.95172570641025,30.034643969136415,14.394602212446017,101.43406601579137,6.0,1.0,1,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,9.0,6.0,1.890976400381477,2.007125049023196,1.950712259496244,0.04089680094719835,0.11614864864171892,73.95024024949463,36.36512825532579,2.2129236364949123,139.37940542072644,6.0,1.0,2,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,10.0,6.0,1.890976400381477,2.0071250490231956,1.950712259496245,0.04089680094719837,0.11614864864171848,73.95024024949466,36.3651282553258,2.2129236364949123,139.37940542072647,6.0,1.0,3,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,11.0,6.0,1.902106613196602,1.99383897175173,1.951010166758339,0.03769512195804712,0.09173235855512796,57.213891559245845,29.59180515889625,14.446995672819142,100.2246093848742,6.0,1.0,4,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,14.0,6.0,1.8909764003814773,2.007125049023194,1.9507122594962436,0.040896800947198206,0.11614864864171692,58.95172570641024,30.034643969136397,14.394602212446069,101.43406601579137,6.0,1.0,5,Octahedron
mp-531197,Sr(ReO3)3,1.9438594093318065,0.0684425318401512,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4c, 2b",1,6.0,Re,1.0,False,15.0,6.0,1.902106613196603,1.9938389717517306,1.9510101667583395,0.03769512195804712,0.09173235855512774,59.20565320348425,39.42096425556419,1.6563003753951064,100.54032146905857,6.0,1.0,6,Octahedron
mp-540878,La3Re2O9,1.9443271568939504,0.0718234872194483,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,6.0,Re,1.0,False,,,,,,,,,,,,,,0,"Square non-coplanar, Octahedron"
mp-540878,La3Re2O9,1.9443271568939504,0.0718234872194483,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,4.0,Re,1.0,False,6.0,4.0,1.9188307478611195,1.943770171187091,1.9300852106680304,0.008930789973805704,0.024939423325971433,50.39204319152754,27.906693636651053,16.39884073315747,87.14147954477488,4.0,1.0,1,"Square non-coplanar, Octahedron"
mp-540878,La3Re2O9,1.9443271568939504,0.0718234872194483,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,4.0,Re,1.0,False,7.0,4.0,1.9188307478611208,1.9437701711870907,1.930085210668031,0.008930789973805222,0.02493942332596988,50.39204319152754,27.906693636651053,16.39884073315747,87.1414795447749,4.0,1.0,2,"Square non-coplanar, Octahedron"
mp-540946,LiReO4,1.9489402711097044,0.3722582417079432,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,10.0,4.0,1.7323464679556941,1.753347060803603,1.7406745527200165,0.008112233342325373,0.021000592847908894,91.16659018903131,24.15011212135095,53.075913701173775,109.94994077602853,4.0,1.0,1,Tetrahedron
mp-540946,LiReO4,1.9489402711097044,0.3722582417079432,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,11.0,4.0,1.732346467955694,1.7533470608036044,1.740674552720016,0.008112233342326167,0.02100059284791045,91.16659018903134,24.150112121350947,53.075913701173775,109.94994077602853,4.0,1.0,2,Tetrahedron
mp-541393,K3NaRe2O9,2.170285750686376,1.6383691927965205,[6.0],7.0,7.0,7.0,Octahedron,4f,1,6.0,Re,0.0,True,8.0,6.0,1.7891633992098943,2.0572507597464806,1.9232072684222663,0.13404226856183166,0.2680873605365863,103.67711875307229,30.05161128207682,74.73359421278118,161.3620126618527,6.0,1.0,1,Octahedron
mp-541393,K3NaRe2O9,2.170285750686376,1.6383691927965205,[6.0],7.0,7.0,7.0,Octahedron,4f,1,6.0,Re,0.0,True,9.0,6.0,1.7891633992098943,2.057250759746479,1.9232072684222663,0.13404226856183138,0.26808736053658455,103.67711875307229,30.051611282076827,74.73359421278117,161.3620126618527,6.0,1.0,2,Octahedron
mp-541393,K3NaRe2O9,2.170285750686376,1.6383691927965205,[6.0],7.0,7.0,7.0,Octahedron,4f,1,6.0,Re,0.0,True,10.0,6.0,1.7891633992098948,2.0572507597464793,1.9232072684222663,0.13404226856183107,0.26808736053658455,103.67711875307229,30.051611282076827,74.73359421278117,161.3620126618527,6.0,1.0,3,Octahedron
mp-541393,K3NaRe2O9,2.170285750686376,1.6383691927965205,[6.0],7.0,7.0,7.0,Octahedron,4f,1,6.0,Re,0.0,True,11.0,6.0,1.7891633992098952,2.057250759746479,1.9232072684222663,0.13404226856183057,0.26808736053658366,103.67711875307229,30.051611282076834,74.73359421278118,161.3620126618527,6.0,1.0,4,Octahedron
mp-541928,Sm3Re2O9,1.9403281315472167,0.0981836209411878,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,6.0,Re,1.0,False,,,,,,,,,,,,,,0,"Square non-coplanar, Octahedron"
mp-541928,Sm3Re2O9,1.9403281315472167,0.0981836209411878,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,4.0,Re,1.0,False,8.0,4.0,1.9104709991815731,1.937191047690045,1.9271572843068405,0.01056259337420318,0.02672004850847176,109.41936039650584,31.555027708378052,86.94396256482166,155.60572308722328,4.0,1.0,1,"Square non-coplanar, Octahedron"
mp-541928,Sm3Re2O9,1.9403281315472167,0.0981836209411878,"[6.0, 4.0]",4.5,4.0,5.0,"Square non-coplanar, Octahedron",2i,2,4.0,Re,1.0,False,9.0,4.0,1.9104709991815723,1.9371910476900447,1.92715728430684,0.010562593374203122,0.026720048508472427,109.41936039650581,31.55502770837806,86.94396256482162,155.6057230872233,4.0,1.0,2,"Square non-coplanar, Octahedron"
mp-550479,Co(ReO4)2,1.8004877895304952,0.107764145493163,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,2.0,4.0,1.7260836245236182,1.7455887192157455,1.7404655040190848,0.00830762480063338,0.019505094692127356,109.47106475750708,0.15588101155572603,109.3380790821947,109.79583054217058,3.0,0.75,1,Tetrahedron
mp-550479,Co(ReO4)2,1.8004877895304952,0.107764145493163,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,3.0,4.0,1.7254996119409218,1.7462998651568826,1.7405289461964903,0.008689726762663476,0.020800253215960796,65.93458666789289,34.81766122229624,22.814056963801544,109.24033672367905,3.0,0.75,2,Tetrahedron
mp-550479,Co(ReO4)2,1.8004877895304952,0.107764145493163,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,4.0,4.0,1.7261961673683575,1.7457744643921504,1.7406192946564218,0.00833215135350795,0.01957829702379299,109.4710630168227,0.15650046568218026,109.33759999710361,109.79642417635026,3.0,0.75,3,Tetrahedron
mp-550479,Co(ReO4)2,1.8004877895304952,0.107764145493163,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,5.0,4.0,1.7255588840473364,1.7463699666683763,1.740580888719528,0.00868622908227314,0.020811082621039922,65.93446091746263,34.81603200649117,22.81552197310107,109.23832754133608,3.0,0.75,4,Tetrahedron
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,10.0,5.0,1.763907572701644,1.8800620376668673,1.841731110862213,0.04241626515084838,0.1161544649652233,106.32631979422122,22.972489817901547,84.76784650354875,148.66138716157926,0.0,0.0,1,Square pyramid
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,11.0,5.0,1.7639075863336968,1.8800620636033065,1.841731109220597,0.042416261006259684,0.1161544772696097,68.56080379255965,29.541306773840553,12.578280999039329,106.55889758127456,0.0,0.0,2,Square pyramid
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,12.0,5.0,1.7639075863336968,1.8800620636033059,1.8417311092205968,0.04241626100625949,0.11615447726960904,68.56080379255965,29.541306773840557,12.578280999039329,106.55889758127456,0.0,0.0,3,Square pyramid
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,13.0,5.0,1.7639075863336968,1.8800620636033067,1.841731109220597,0.04241626100625953,0.11615447726960992,70.2291356943889,39.11017925345259,11.142282663069418,112.51138070302595,0.0,0.0,4,Square pyramid
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,14.0,5.0,1.7639075863336966,1.8800620636033067,1.841731109220597,0.04241626100625973,0.11615447726961015,70.22913569438887,39.11017925345259,11.142282663069418,112.51138070302594,0.0,0.0,5,Square pyramid
mp-555095,Ba5Re3NO18,2.060712898693815,0.6541841050651168,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,15.0,5.0,1.7639075727016444,1.8800620376668669,1.841731110862213,0.04241626515084806,0.11615446496522241,106.32631979422122,22.972489817901547,84.76784650354877,148.66138716157923,0.0,0.0,6,Square pyramid
mp-555247,Dy3ReO7,1.963139862410199,0.0991728741951342,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,6.0,6.0,1.975638951170803,1.993425253047671,1.9815677184630924,0.008384543112909494,0.017786301876868027,54.753498328474166,23.83867248332023,14.29299953986076,87.22126333514468,6.0,1.0,1,Octahedron
mp-555247,Dy3ReO7,1.963139862410199,0.0991728741951342,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,7.0,6.0,1.975638951170803,1.9934252530476715,1.9815677184630927,0.008384543112909626,0.01778630187686847,53.96445666603669,28.883582455585316,14.292999539860682,105.41135920871167,6.0,1.0,2,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,30.0,6.0,1.8690206198006682,1.9511210672270067,1.9100708518241694,0.0410501782932823,0.08210044742633849,106.74163782301262,33.75196603408516,87.02098555600216,174.0026532604859,3.0,0.5,1,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,31.0,6.0,1.8540693775004058,1.9807673600599667,1.9098435339535174,0.05282189611716709,0.12669798255956088,68.03937734490675,42.4810507221744,1.9811175616148018,123.87864163628004,6.0,1.0,2,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,32.0,6.0,1.8540694346933435,1.9807674556025898,1.9098435333431978,0.052821919421958116,0.1266980209092463,68.0393752718617,42.481049180140744,1.9811176395459065,123.87863730403218,6.0,1.0,3,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,33.0,6.0,1.8690206198006762,1.9511210672270023,1.910070851824169,0.041050178293274495,0.08210044742632605,106.74163782301265,33.75196603408521,87.02098555600236,174.00265326048617,3.0,0.5,4,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,34.0,6.0,1.8540693775004056,1.9807673600599622,1.909843533953518,0.05282189611716702,0.12669798255955667,68.03937734490682,42.481050722174345,1.9811175616151697,123.87864163628016,6.0,1.0,5,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,35.0,6.0,1.8690206198006734,1.9511210672270018,1.9100708518241687,0.0410501782932769,0.0821004474263285,106.74163782301265,33.75196603408519,87.02098555600236,174.00265326048617,3.0,0.5,6,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,36.0,6.0,1.854069434693343,1.9807674556025827,1.9098435333431965,0.05282191942195779,0.12669802090923965,68.03937777918276,42.481050143366026,1.9811175160435277,123.87864041597616,6.0,1.0,7,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,37.0,6.0,1.9118418941437707,1.911842014845089,1.911841963178867,5.07835924260901e-08,1.20701318273575e-07,14.9829373432725,4.660174826621546,10.878137547479035,21.729481411137275,0.0,0.0,8,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,38.0,6.0,1.9118418941437734,1.911842014845089,1.9118419631788657,5.07835915598047e-08,1.2070131560903974e-07,107.99999994308176,36.03557495329454,88.21020875447797,180.0,0.0,0.0,9,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,39.0,6.0,1.8540694346933448,1.980767455602589,1.909843533343195,0.05282191942195951,0.1266980209092441,68.03937777918279,42.48105014336599,1.9811175160435277,123.87864041597614,6.0,1.0,10,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,40.0,6.0,1.8690206198006714,1.9511210672270016,1.910070851824169,0.04105017829327642,0.08210044742633027,106.74163782301262,33.751966034085136,87.02098555600217,174.002653260486,3.0,0.5,11,Octahedron
mp-555428,Sr5(ReO6)2,2.0694940828120467,1.0359848996650474,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,41.0,6.0,1.8540694346933453,1.9807674556025978,1.909843533343196,0.05282191942195902,0.12669802090925253,68.03937527186174,42.481049180140815,1.9811176395457224,123.87863730403228,6.0,1.0,12,Octahedron
mp-555490,KRe2O4F7,1.7496709710152665,0.0636959395895189,[2.0],7.0,7.0,7.0,Octahedron,4g,1,2.0,Re,0.0,True,2.0,2.0,1.7055206700620562,1.723845850540605,1.7146832603013307,0.009162590239274349,0.018325180478548697,84.1841494845181,0.0,84.1841494845181,84.1841494845181,0.0,0.0,1,Octahedron
mp-555490,KRe2O4F7,1.7496709710152665,0.0636959395895189,[2.0],7.0,7.0,7.0,Octahedron,4g,1,2.0,Re,0.0,True,3.0,2.0,1.7055206700620562,1.7238458505406062,1.7146832603013311,0.009162590239275015,0.01832518047855003,84.1841494845181,0.0,84.1841494845181,84.1841494845181,0.0,0.0,2,Octahedron
mp-555490,KRe2O4F7,1.7496709710152665,0.0636959395895189,[2.0],7.0,7.0,7.0,Octahedron,4g,1,2.0,Re,0.0,True,4.0,2.0,1.7055206700620547,1.7238458505406051,1.7146832603013298,0.009162590239275237,0.018325180478550473,84.18414948451807,0.0,84.18414948451807,84.18414948451807,0.0,0.0,3,Octahedron
mp-555490,KRe2O4F7,1.7496709710152665,0.0636959395895189,[2.0],7.0,7.0,7.0,Octahedron,4g,1,2.0,Re,0.0,True,5.0,2.0,1.7055206700620547,1.7238458505406058,1.7146832603013302,0.00916259023927557,0.01832518047855114,84.18414948451807,0.0,84.18414948451807,84.18414948451807,0.0,0.0,4,Octahedron
mp-555759,Re2(HgO2)5,1.7696919107244824,0.0454974855464616,[4.0],7.0,7.0,7.0,Tetrahedron,4e,1,4.0,Re,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,10.0,5.0,1.7644897276347111,1.8670389068300643,1.8397910828497757,0.03839692864729319,0.10254917919535322,106.35323012942183,23.049767107336503,84.68554914730392,148.90194204319914,0.0,0.0,1,Square pyramid
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,11.0,5.0,1.7644897112726252,1.867038930739641,1.8397910841581306,0.03839693576144904,0.10254921946701567,68.65953727467785,29.509022133674314,13.044897435355013,107.23809588663724,0.0,0.0,2,Square pyramid
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,12.0,5.0,1.764489711272625,1.8670389307396429,1.839791084158131,0.03839693576144933,0.1025492194670179,70.6208932430346,39.15561186574002,10.886652999128014,112.86758442672416,0.0,0.0,3,Square pyramid
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,13.0,5.0,1.7644897112726248,1.8670389307396411,1.8397910841581306,0.03839693576144934,0.10254921946701634,68.65953727467785,29.509022133674303,13.044897435355042,107.23809588663724,0.0,0.0,4,Square pyramid
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,14.0,5.0,1.7644897276347087,1.8670389068300663,1.839791082849776,0.03839692864729472,0.10254917919535766,106.3532301294218,23.049767107336486,84.68554914730392,148.90194204319909,0.0,0.0,5,Square pyramid
mp-556647,Ba5Re3ClO15,4.194821513761725,7.01027893592061,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,15.0,5.0,1.764489711272624,1.8670389307396433,1.8397910841581306,0.03839693576144982,0.10254921946701923,70.62089324303459,39.15561186574002,10.886652999127982,112.86758442672415,0.0,0.0,6,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,10.0,5.0,1.76180340991654,1.8695599986574751,1.8402016159925825,0.04015915222278072,0.10775658874093508,106.35848515018134,23.054476630341366,84.87352024443146,148.95507646989074,0.0,0.0,1,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,11.0,5.0,1.7618034172277048,1.8695705640139317,1.8402042283090214,0.04016105950759568,0.1077671467862269,70.49891658332797,39.11786890635216,10.788202580244416,112.57816112503012,0.0,0.0,2,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,12.0,5.0,1.761803417227705,1.869570564013932,1.840204228309021,0.04016105950759545,0.1077671467862269,68.649318063413,29.536500858150085,12.957958097651538,106.83372708850351,0.0,0.0,3,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,13.0,5.0,1.7618034172277053,1.869570564013929,1.8402042283090203,0.04016105950759487,0.10776714678622379,68.649318063413,29.53650085815009,12.95795809765151,106.83372708850351,0.0,0.0,4,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,14.0,5.0,1.761803417227704,1.8695705640139326,1.8402042283090214,0.04016105950759608,0.10776714678622867,70.49891658332797,39.11786890635215,10.788202580244416,112.5781611250301,0.0,0.0,5,Square pyramid
mp-556721,Ba5Re3BrO15,4.320247464425757,7.381939473159962,[5.0],7.0,7.0,7.0,Square pyramid,6c,1,5.0,Re,0.0,True,15.0,5.0,1.761803409916539,1.8695599986574745,1.8402016159925818,0.040159152222780894,0.10775658874093552,106.35848515018135,23.054476630341366,84.8735202444315,148.95507646989074,0.0,0.0,6,Square pyramid
mp-558610,Sc(ReO3)2,1.9711068492325048,0.1173281752937483,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Re,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,0.0,6.0,1.8771149429886378,2.060228062936567,1.9455177510456234,0.08161246782922794,0.18311311994792923,72.5821308835643,29.455195581758918,18.0848988842332,127.08273029923299,6.0,1.0,1,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,1.0,6.0,1.877114942988637,2.0602280629365683,1.9455177510456236,0.08161246782922871,0.18311311994793145,72.58213088356433,29.455195581758918,18.08489888423324,127.082730299233,6.0,1.0,2,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,2.0,6.0,1.8771147297513038,2.0602282998918797,1.9455177582518068,0.08161250846527768,0.18311357014057594,72.58212571780292,29.455193769423502,18.084895543233,127.08273317835658,6.0,1.0,3,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,3.0,6.0,1.877114729751304,2.0602282998918797,1.9455177582518062,0.08161250846527746,0.18311357014057572,72.58212571780292,29.455193769423506,18.084895543233,127.08273317835658,6.0,1.0,4,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,4.0,6.0,1.8771147297513031,2.060228299891882,1.9455177582518068,0.0816125084652784,0.18311357014057883,72.58212351303763,29.455191622086094,18.084901019370577,127.08272453298574,6.0,1.0,5,Octahedron
mp-558655,Re2PbO6,1.860399616146701,0.427317011585727,[6.0],5.0,5.0,5.0,Octahedron,6g,1,6.0,Re,0.0,True,5.0,6.0,1.8771147297513033,2.0602282998918815,1.9455177582518062,0.08161250846527822,0.18311357014057816,72.58212351303763,29.4551916220861,18.084901019370577,127.08272453298576,6.0,1.0,6,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,30.0,6.0,1.860863005164507,1.9483092338203878,1.9045861037266756,0.043723037416116,0.08744622865588081,97.65047881092725,42.214062008949284,20.26394658275555,134.83910777355607,6.0,1.0,1,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,31.0,6.0,1.8403638621721536,1.9844407653353207,1.9053853435476473,0.059650353761348945,0.144076903163167,68.29929687419855,42.86893243363394,1.9671859062978405,124.96981446604539,6.0,1.0,2,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,32.0,6.0,1.840363833543868,1.9844406643470298,1.9053853417026703,0.05965033811210024,0.14407683080316191,68.29929722304665,42.86893320674207,1.9671857447818042,124.96981682217155,6.0,1.0,3,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,33.0,6.0,1.8608630051644999,1.9483092338203931,1.9045861037266738,0.04372303741612189,0.08744622865589324,97.65047881092725,42.21406200894931,20.26394658275555,134.83910777355612,6.0,1.0,4,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,34.0,6.0,1.9057520938835595,1.9057522229995578,1.9057521571776652,5.2741681433604654e-08,1.291159983374257e-07,14.661846464401924,4.556361436758693,10.639433570827384,21.250631856811435,6.0,1.0,5,Octahedron
mp-558966,Ca5(ReO6)2,2.0835070807032188,1.1601615669953935,[6.0],7.0,7.0,7.0,Octahedron,"4c, 6e, 2b",1,6.0,Re,0.0,True,35.0,6.0,1.8403638621721599,1.9844407653353264,1.9053853435476495,0.05965035376134837,0.14407690316316657,68.29929815603244,42.86893309873879,1.9671857202404666,124.96981448776435,6.0,1.0,6,Octahedron
