material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ga_wyckoff,num_Ga_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,10.0,6.0,1.8878019639498953,2.0902435814167792,1.9796583791129716,0.07453009290451464,0.20244161746688394,105.91565947653862,32.53576523212275,81.44986109356611,172.45897176443728,6.0,1.0,2,Octahedron
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,11.0,6.0,1.8597779519360467,2.1093237810043566,1.981281825543668,0.08323287356052289,0.2495458290683099,47.61805755649132,23.738532606118717,7.75208499671432,83.34706360952855,6.0,1.0,3,Octahedron
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,12.0,6.0,1.9091293809896954,2.022446428983055,1.9730652403148567,0.045240675974891696,0.1133170479933594,107.00263432246422,34.16821346042307,85.83265703575258,176.6613769339893,6.0,1.0,4,Octahedron
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,13.0,6.0,1.9166476633984468,2.0437514115341178,1.9709023090906104,0.04359486372430937,0.12710374813567094,106.50974747768447,33.372138842062256,83.70426906729554,173.26070821383004,6.0,1.0,5,Octahedron
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,14.0,6.0,1.8994991905217924,2.063427944261858,1.9727744104381486,0.06166079003267717,0.16392875374006555,106.87081745767573,33.95890815259979,85.22830828376084,176.20612731244944,6.0,1.0,6,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,18.0,6.0,1.9738011766657106,2.013931652862079,1.9945805825146223,0.016586275793081154,0.040130476196368337,36.5587077791414,13.961074451974923,15.366926025743831,59.56218904305168,6.0,1.0,1,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,19.0,6.0,1.9620231112398592,2.0088173656180306,1.9924419782173326,0.01582140404196372,0.04679425437817142,60.29473956973795,26.892076825043503,21.097118560532977,111.39881668304314,6.0,1.0,2,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,20.0,6.0,1.9016758559833844,2.0746731320552425,1.9800060288134083,0.05269226196891703,0.1729972760718581,61.470265529294124,27.645681056684804,20.26853062282308,114.79459792210145,6.0,1.0,3,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,21.0,6.0,1.9179889498849125,2.078156086099551,1.9948683183475842,0.0478263898647893,0.1601671362146384,34.74544452674537,13.19814602619715,14.594694987995465,55.08787794556705,6.0,1.0,4,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,22.0,6.0,1.9090656335837224,2.115325218167537,2.01161683691067,0.0629231141253117,0.20625958458381444,104.90899969301218,31.349202459127333,80.70322141832655,169.64376021344572,6.0,1.0,5,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,23.0,6.0,1.9507253215680131,2.0773448468253686,2.015164918450331,0.05534878970911092,0.12661952525735543,104.82790470091085,31.206878204979123,81.81028140292987,166.01203816203866,6.0,1.0,6,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,24.0,6.0,1.891417318449412,2.153658315993866,2.0203273150052254,0.08664913726085909,0.26224099754445374,46.41461841446332,22.996468725479765,7.962574645948598,82.55150298164693,6.0,1.0,7,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,25.0,6.0,1.8860858801531226,2.1620854562860474,2.019865726374358,0.09540917263949751,0.2759995761329248,104.73883279054884,31.10266812951959,78.25782747064088,168.79469704699306,6.0,1.0,8,Octahedron
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,26.0,6.0,1.8924825264718086,2.1365662204755678,2.012438634162786,0.11806315142844907,0.24408369400375918,104.20421541099385,30.556136212188193,79.95638265765147,163.8561483904397,6.0,1.0,9,Octahedron
mp-2716566,Na3Hf3Ga(PO4)6,1.715374853409972,0.4276010556977696,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,18.0,6.0,1.928967799272171,2.1117699918472277,2.0250009264585374,0.06585233788705014,0.1828021925750567,61.08722757016101,27.394094644673327,21.391037186711657,114.03515891424509,6.0,1.0,1,Octahedron
mp-2716566,Na3Hf3Ga(PO4)6,1.715374853409972,0.4276010556977696,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,19.0,6.0,1.9319060683818428,2.0777269321616814,2.007335218283265,0.057329567889919095,0.1458208637798386,105.58917926130076,32.12104297701474,79.0041376561299,170.58173866812666,6.0,1.0,2,Octahedron
mp-2716566,Na3Hf3Ga(PO4)6,1.715374853409972,0.4276010556977696,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,20.0,6.0,1.9291938838866636,2.0997406922073636,2.016547952651812,0.06776999754283616,0.17054680832070002,105.56448660772573,32.09179829695927,78.72516097523649,170.89413819306262,6.0,1.0,3,Octahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,32.0,4.0,1.851044587087126,1.9103070273896554,1.8805681320285086,0.021735301957772384,0.05926244030252947,90.18545359316795,28.825771092325763,27.981381351014427,115.8588329157104,4.0,1.0,1,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,33.0,4.0,1.851044587087127,1.9103070273896556,1.880568132028509,0.021735301957771937,0.059262440302528585,109.45528994344185,4.514881489092646,101.8432838799545,115.8588329157104,4.0,1.0,2,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,34.0,4.0,1.8510445870871273,1.9103070273896554,1.880568132028509,0.021735301957771975,0.05926244030252814,90.18545359316796,28.825771092325773,27.981381351014427,115.85883291571038,4.0,1.0,3,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,35.0,4.0,1.851044587087127,1.910307027389656,1.8805681320285095,0.02173530195777207,0.05926244030252903,109.45528994344185,4.514881489092664,101.84328387995446,115.85883291571042,4.0,1.0,4,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,36.0,4.0,1.8472446761608152,1.9204581312236637,1.8678412384558873,0.030436691444862093,0.07321345506284849,93.73606615808016,26.696399692281226,42.39076021668266,114.10935684117331,4.0,1.0,5,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,37.0,4.0,1.8472446761608157,1.920458131223663,1.8678412384558873,0.0304366914448617,0.07321345506284738,93.73606615808012,26.69639969228122,42.39076021668264,114.10935684117324,4.0,1.0,6,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,38.0,4.0,1.847244676160815,1.9204581312236633,1.8678412384558873,0.03043669144486185,0.07321345506284826,93.73606615808012,26.696399692281226,42.39076021668264,114.1093568411733,4.0,1.0,7,Tetrahedron
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,39.0,4.0,1.8472446761608152,1.9204581312236646,1.8678412384558873,0.03043669144486257,0.07321345506284938,93.73606615808013,26.696399692281226,42.39076021668265,114.10935684117331,4.0,1.0,8,Tetrahedron
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,4.0,Ga,0.0,True,5.0,4.0,1.8631665198860203,1.9004032146321448,1.8724756935725515,0.016123961801555124,0.037236694746124455,109.47093312439533,0.17573354812709377,109.2951995762682,109.6466666725224,4.0,1.0,1,"Tetrahedron, Octahedron"
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,4.0,Ga,0.0,True,6.0,4.0,1.8631665198860194,1.9004032146321448,1.8724756935725515,0.016123961801555158,0.03723669474612534,59.25371018454074,25.16270608027044,24.04506739482993,109.29519957626822,4.0,1.0,2,"Tetrahedron, Octahedron"
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,4.0,Ga,0.0,True,7.0,4.0,1.8631665198860197,1.9004032146321457,1.8724756935725515,0.016123961801555668,0.03723669474612601,59.25371018454075,25.162706080270436,24.045067394829946,109.29519957626822,4.0,1.0,3,"Tetrahedron, Octahedron"
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,4.0,Ga,0.0,True,8.0,4.0,1.8631665198860192,1.9004032146321455,1.8724756935725513,0.016123961801555668,0.03723669474612623,59.25371018454074,25.16270608027044,24.04506739482993,109.29519957626822,4.0,1.0,4,"Tetrahedron, Octahedron"
