material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ga_wyckoff,num_Ga_chemenvs,CN,element,charge_range,is_single_charge
mp-2713940,Na3In2Ga2P3(SO8)3,1.4789653105539575,0.7780062604096282,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2713989,Na2Ta5Ga3(PO4)12,1.8415908512847807,0.1961314800236033,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714005,Nb3Ga(PO4)6,1.8623191945049475,0.1633839541032723,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1c",1,6.0,Ga,0.0,True
mp-2714033,Na7MgGa3(PO4)6,1.3384740440252123,0.9597748123165404,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714046,Na5NbGa3SiP5O24,1.5695500178112345,0.6099649227660514,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714049,NaAl2Ga2PS5O24,1.7201571927339316,0.3417816150996758,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714087,Na2Ga8SiS11O48,1.7345384876300964,0.3470016590634456,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714113,NaMgGa(SO4)3,1.6758828742435312,0.4742802421461219,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2714122,NaZnGa(SO4)3,1.7005924418329066,0.4460319068526908,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2714124,NaGa4PS5O24,1.7046946060866186,0.3842042173296049,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714162,Na7ZnGa3(PO4)6,1.37479853949365,0.8999805151692964,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714188,NaSc2Ga2PS5O24,1.696675019352197,0.4431921032869127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714243,Na7CaGa3(PO4)6,1.3679174373027032,0.9422224702802008,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714255,Na2Al4Ga4SiS11O48,1.7240984143671476,0.3479070599548218,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714275,NaIn2Ga2PS5O24,1.6877382115604278,0.4553659772106069,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714385,NaInGaP(SO6)2,1.7142296200470966,0.4103078562904458,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714472,Na4ScGaSi(PO6)2,1.3060458064216642,1.0356466093605636,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714550,Na4AlGaSi(PO6)2,1.3367156119302386,0.963503350773,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714663,Na3Ti3Ga(PO4)6,1.7343933468764163,0.3549401969441908,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714684,Na7Hf2Ga2Si3(PO8)3,1.2473126639047958,1.1282395539968602,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714689,NaZnGa3(SO4)6,1.7501304998935023,0.3298522243809927,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b, 1c",1,6.0,Ga,0.0,True
mp-2714715,Na6Ta3Ga5(PO4)12,1.7297305689819091,0.3660971373478581,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714722,NaMgGa3(SO4)6,1.6982134526117867,0.4038141178638926,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b, 1c",1,6.0,Ga,0.0,True
mp-2714781,Na3GaSn3(PO4)6,1.7306427959972766,0.3866659345728722,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714791,NaCaGa3(SO4)6,1.829889016310539,0.2327096172453847,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b, 1c",1,6.0,Ga,0.0,True
mp-2714818,Na3GaGe3(PO4)6,1.7279814971218954,0.3273237021830713,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714932,Na4ZnGa(PO4)3,1.234882166115397,1.1475789548984237,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2714942,Na3Ca3Ga(SO4)6,1.9407746315833496,0.1469492444597551,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2714976,Na4Nb3GaSi4(PO12)2,1.6185372979967885,0.5652715764606275,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715028,Na7Zr2Ga2Si3(PO8)3,1.1877383261522394,1.2220989921096614,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715071,Na4Ta3GaSi4(PO12)2,1.6058221666854453,0.5868351487502246,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715079,Na3Mg3Ga(SO4)6,1.72120939948524,0.4168487961580291,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715145,Na3Zn3Ga(SO4)6,1.728632002278168,0.3932704200727032,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715154,Na4MgGa(PO4)3,0.8408857332384692,1.7141787345048427,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2715228,Na3Ga2(PO4)3,1.6690044148920715,0.4712057883311088,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-2715251,Na6Nb3Ga(SiO4)6,1.7392692344382734,0.4030650801108784,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715263,Na6Ta3Ga(SiO4)6,1.7302753562046167,0.4109350483057526,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715283,Na6Nb3Ga(SiO4)6,1.488600154011352,0.7684755962348717,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715310,Na3Ga2(PO4)3,1.5241659623832284,0.6800298751152034,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715318,Na3ScGa(PO4)3,1.454464779933586,0.8042344805371243,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715331,Na3AlGa(PO4)3,1.4063582274121609,0.848649760883227,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715361,Na3TiGaSi(PO6)2,1.5782447832922035,0.6049610906394665,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-2715363,Na3YGa(PO4)3,1.7654777910661197,0.3873619392342119,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715396,Na3InGa(PO4)3,1.6623281706326267,0.5126716043424926,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715402,Na3HfGaSi(PO6)2,1.3912559130224005,0.9165270128577716,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715427,Na6Ta3Ga(SiO4)6,1.521719590289891,0.7156135588231842,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715465,Na3InGa(PO4)3,1.513447829667463,0.7157999984709886,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715490,Na3ScGa(PO4)3,1.685212201981264,0.4715852641110857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715504,Na3AlGa(PO4)3,1.6451663500768636,0.5009061937066736,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715505,Na3TiGaSi(PO6)2,1.4671949162788231,0.7614864410348743,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715516,Na3YGa(PO4)3,1.5610157645724678,0.6751023825572078,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715525,Na7Al2Ga2SiP5O24,1.3597730354731077,0.9123780647142862,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715546,NaNb3GaSiP5O24,1.8333262418762768,0.2238610311013055,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715562,NaGa2P(SO6)2,1.7333728536501405,0.3474751345512198,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-2715594,Na2Nb6Ga2Si7S5O48,1.718069507174452,0.417210952927502,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715606,Na2Ta3GaSi2(PO6)4,1.7722678184438947,0.3167074100338968,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715616,NaScGaP(SO6)2,1.7036896706073723,0.4253371312431808,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715649,Na2Ta3GaSi4(SO12)2,1.7398380130628284,0.3703004464983645,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715706,Na7Ga4SiP5O24,1.3401093743947952,0.9505088783996436,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715733,Na2Nb3GaSi2(PO6)4,1.7739780234387603,0.3141928542409079,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715739,Na7Sc2Ga2SiP5O24,1.2556829465874757,1.090308549127695,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715765,NaAlGaP(SO6)2,1.7233413341674022,0.351237099508327,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715768,Na7In2Ga2SiP5O24,1.3775103516721643,0.91244798550123,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715776,Na2Ta6Ga2Si7S5O48,1.6878037425300598,0.4704761552599212,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715807,NaTa3GaSiP5O24,1.8222706759439544,0.2381483940268662,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715902,Na3TaGa3P5SO24,1.7429039998058855,0.3438851231879555,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2715929,Na5Zr2Ga2SiP5O24,1.590332636791307,0.6178873875441362,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716007,Na5Ga2SiSn2P5O24,1.6273220505827577,0.5393998138143317,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716018,Na5Ti2Ga2SiP5O24,1.6292125547089262,0.5190695572038553,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716021,Na3Hf2Ga2P5SO24,1.727586066564454,0.3768186328997083,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716036,Na7Mg2Ga2P5SO24,1.3107189190342634,1.0026341874185092,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716053,Na5Hf2Ga2SiP5O24,1.5938507098059245,0.598375030163274,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716061,Na3NbGa3P5SO24,1.7409086661973017,0.3487540643988875,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716066,Na3Ti2Ga2P5SO24,1.7626660761832558,0.3090186246664119,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716077,Na5TaGa3SiP5O24,1.5592215182591425,0.6375688907833992,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716085,Na3Ga2Sn2P5SO24,1.7575014829054414,0.3373553360478015,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716123,NaNb2Ga2P5SO24,1.771046089509093,0.3002221415784302,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716188,NaTa2Ga2P5SO24,1.7604443635291376,0.3136117758138228,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716258,Na4HfGaSi2PO12,1.062665351659459,1.4107730218016048,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2716293,Na10NbGa7(PO4)12,1.5613702235852924,0.6217720404440675,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716303,Na4TaGa(SiO4)3,1.1841976503904892,1.1887285405649686,[6.0],3.0,3.0,3.0,Octahedron,6a,1,6.0,Ga,0.0,True
mp-2716304,Na5Ta3GaSi5PO24,1.527528621164549,0.6991703314849979,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716331,NaZr2Ga2P3(SO8)3,1.7374344757274645,0.3676983434238813,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716333,Na5HfGa3(PO4)6,1.551230559062122,0.6534148941854181,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716344,Na3Zr3Ga(PO4)6,1.7039330919595197,0.4575078897910958,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716358,NaGa2Sn2P3(SO8)3,1.7445389993900968,0.3460166759336248,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716381,Na5TiGa3(PO4)6,1.5565527081251525,0.639912974000905,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716410,NaTaGa3P3(SO8)3,1.7531413237064704,0.3205940612699624,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716416,NaHf2Ga2P3(SO8)3,1.7259904002297966,0.3759305494994974,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716418,Na6Nb3Ga5(PO4)12,1.7412965201454014,0.3625646335704462,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716430,NaNbGa3P3(SO8)3,1.759106787734644,0.3161443272950569,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716436,NaTi2Ga2P3(SO8)3,1.7907976798481264,0.2583234965680399,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716544,Na5ZrGa3(PO4)6,1.518126219685385,0.6976709573488843,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-2716566,Na3Hf3Ga(PO4)6,1.715374853409972,0.4276010556977696,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-27618,Na8Ga2O7,1.7459082032620032,0.4443501703171327,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,4.0,Ga,0.0,True
mp-28146,LiGa5O8,1.7836733140502985,0.3082513807545538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8c",2,6.0,Ga,0.0,True
mp-2921,Gd3Ga5O12,1.7643158679143895,0.378900198248497,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,4.0,Ga,0.0,True
mp-2921,Gd3Ga5O12,1.7643158679143895,0.378900198248497,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,6.0,Ga,0.0,True
mp-29226,Ca3Ga4O9,1.749254910876178,0.3593105856726632,[4.0],3.0,3.0,3.0,Tetrahedron,"2e, 4f, 2d",1,4.0,Ga,0.0,True
mp-29455,Ga4GeO8,1.7451114726634855,0.3513847533837586,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,4.0,Ga,0.0,True
mp-29455,Ga4GeO8,1.7451114726634855,0.3513847533837586,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,6.0,Ga,0.0,True
mp-30158,Sr3Ga4O9,1.800399593984738,0.184078013263394,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Ga,0.0,True
mp-30187,Ga2Te4O11,1.86340939286096,0.0790205480815735,"[4.0, 5.0]",3.0,3.0,3.0,Trigonal bipyramid,1a,1,4.0,Ga,0.0,True
mp-30187,Ga2Te4O11,1.86340939286096,0.0790205480815735,"[4.0, 5.0]",3.0,3.0,3.0,Trigonal bipyramid,1a,1,5.0,Ga,0.0,True
mp-30198,Ba4Ga2O7,1.776482152447631,0.3089825013656347,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-3080,Ca5(Ga3O7)2,1.803248972411429,0.2269968246347378,[4.0],3.0,3.0,3.0,Tetrahedron,"2a, 4b",1,4.0,Ga,0.0,True
mp-3107,Ga3PO7,1.737016346209488,0.3684304611174277,[5.0],3.0,3.0,3.0,Trigonal bipyramid,3b,1,5.0,Ga,0.0,True
mp-31110,Sm3GaO6,1.818286573893984,0.1609989237704554,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-31112,Tb3GaO6,1.8181073399235448,0.1474102350136732,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-31113,Dy3GaO6,1.8166108856213925,0.1490914206689779,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-31114,Ho3GaO6,1.8149808708438644,0.1525023323948329,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-31115,Er3GaO6,1.8128968711214188,0.15660638166687,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-3196,NdGaO3,1.9386105171890844,0.1265884006704762,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-33508,TaGaO4,2.0046498360911107,0.0980852818835928,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-35236,Ga2NiO4,1.7947906132436866,0.2840363097903642,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4e, 4b",2,4.0,Ga,0.0,True
mp-35236,Ga2NiO4,1.7947906132436866,0.2840363097903642,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4e, 4b",2,6.0,Ga,0.0,True
mp-35712,Mg(GaO2)2,1.81617914999074,0.3025959638871528,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,4.0,Ga,0.0,True
mp-35712,Mg(GaO2)2,1.81617914999074,0.3025959638871528,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,6.0,Ga,0.0,True
mp-3594,Gd3GaO6,1.8222716563965504,0.1393559525265954,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-38951,Mg(GaO2)2,1.793198400445594,0.2925239933164201,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2e, 2b",2,4.0,Ga,0.0,True
mp-38951,Mg(GaO2)2,1.793198400445594,0.2925239933164201,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2e, 2b",2,6.0,Ga,0.0,True
mp-40373,In14Ga3Pt2O8F15,1.8546432461553988,0.0466686586107103,"[0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1b, 2c",2,0.0,Ga,0.0,True
mp-40373,In14Ga3Pt2O8F15,1.8546432461553988,0.0466686586107103,"[0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1b, 2c",2,4.0,Ga,0.0,True
mp-4066,KGaO2,1.8295028306700616,0.08005660127149,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Ga,0.0,True
mp-4446,Sr3(GaO3)2,1.8430875714757249,0.0914373008901482,[4.0],3.0,3.0,3.0,Tetrahedron,24d,1,4.0,Ga,0.0,True
mp-4535,PrGaO3,1.9611453762778084,0.091200738620422,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ga,0.0,True
mp-4851,Sr(GaO2)2,1.8300545108149684,0.0697305961186184,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-504827,Ga10GePb3O20,1.7488054239054671,0.3446695673987063,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2h, 4j",2,4.0,Ga,0.0,True
mp-504827,Ga10GePb3O20,1.7488054239054671,0.3446695673987063,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2h, 4j",2,6.0,Ga,0.0,True
mp-505076,GaNi2BO5,1.7047965735363193,0.4254745054134008,[6.0],3.0,3.0,3.0,Octahedron,4g,1,6.0,Ga,0.0,True
mp-530121,Mg(GaO2)2,1.8183796767778613,0.3001127077013007,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,4.0,Ga,0.0,True
mp-530121,Mg(GaO2)2,1.8183796767778613,0.3001127077013007,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,6.0,Ga,0.0,True
mp-530303,Mg(GaO2)2,1.817162058505588,0.3027667595200424,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,4.0,Ga,0.0,True
mp-530303,Mg(GaO2)2,1.817162058505588,0.3027667595200424,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,6.0,Ga,0.0,True
mp-531175,Cd(GaO2)2,1.8174793470636708,0.3477315231429332,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3b, 1a",2,4.0,Ga,0.0,True
mp-531175,Cd(GaO2)2,1.8174793470636708,0.3477315231429332,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3b, 1a",2,6.0,Ga,0.0,True
mp-531238,Cd(GaO2)2,1.811807621384164,0.3472964791687035,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3d, 1a, 1b, 1c",2,4.0,Ga,0.0,True
mp-531238,Cd(GaO2)2,1.811807621384164,0.3472964791687035,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3d, 1a, 1b, 1c",2,6.0,Ga,0.0,True
mp-531523,LiGa5O8,1.7884331894987788,0.2823744602913492,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4h, 4g, 2b",2,4.0,Ga,0.0,True
mp-531523,LiGa5O8,1.7884331894987788,0.2823744602913492,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4h, 4g, 2b",2,6.0,Ga,0.0,True
mp-532446,Ga2NiO4,1.8115489110557488,0.2998354871002592,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,4.0,Ga,0.0,True
mp-532446,Ga2NiO4,1.8115489110557488,0.2998354871002592,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2b, 1a",2,6.0,Ga,0.0,True
mp-532565,SrLa7TiGa7O24,1.8853611073498704,0.1830728622406593,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-540585,BaGa2(GeO4)2,1.800897667682531,0.1241749264769645,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-540621,SrGa2(GeO4)2,1.813218815750961,0.1544517628745201,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-541280,BaLaGaO4,1.821974898524077,0.1836735832130032,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Ga,0.0,True
mp-541281,BaNdGaO4,1.7911291237662144,0.2998126271142535,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Ga,0.0,True
mp-541323,Sr2NdGaCu2O7,2.6343087575185264,-2.5964090516860474,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541324,Sr2ErGaCu2O7,2.589540119676136,-2.4428303930482222,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541325,Sr2HoGaCu2O7,2.615194735414229,-2.5283400401242653,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541327,Sr2TbGaCu2O7,2.641426294777415,-2.620253792061225,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541330,Sr2SmGaCu2O7,2.630405433091586,-2.585801888402506,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541331,Sr2PrGaCu2O7,2.525383940401926,-2.2795433459508745,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541332,Sr2LaGaCu2O7,0.665804465732652,4.238710636627073,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-541857,GaP(H2O3)2,1.9754753610330515,0.0337539847333528,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,Ga,0.0,True
mp-542459,BaGa2(GeO4)2,1.761669381509387,0.2361308772640191,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-5444,Y3Ga5O12,1.7467412418539332,0.357517326696656,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,4.0,Ga,0.0,True
mp-5444,Y3Ga5O12,1.7467412418539332,0.357517326696656,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,6.0,Ga,0.0,True
mp-545346,LiGaAs2O7,1.7828195578098929,0.3087328833725472,[6.0],3.0,3.0,3.0,Octahedron,1b,1,6.0,Ga,0.0,True
mp-553991,Ti(GaO2)4,1.7522074967349996,0.3336225152444538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,4.0,Ga,0.0,True
mp-553991,Ti(GaO2)4,1.7522074967349996,0.3336225152444538,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,6.0,Ga,0.0,True
mp-554139,Ba3Ga2(Ge2O7)2,1.720389145134012,0.5009886653713794,[4.0],3.0,3.0,3.0,Tetrahedron,2d,1,4.0,Ga,0.0,True
mp-554193,NaGa(TeO3)2,1.953893268414548,0.0875048540516078,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,Ga,0.0,True
