material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,B_wyckoff,num_B_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1195691,GdBe2B5O11,1.3825925111198452,0.3283585887661756,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1195691,GdBe2B5O11,1.3825925111198452,0.3283585887661756,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1195844,Ba3B6O11F2,1.375902195000264,0.356929342398566,"[3.0, 4.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Trigonal plane, Hexagonal bipyramid, Tetrahedron, Tricapped octahedron (cap faces are aligned)",2a,5,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Pentagonal bipyramid, Trigonal plane, Hexagonal bipyramid, Tetrahedron, Tricapped octahedron (cap faces are aligned)"
mp-1195844,Ba3B6O11F2,1.375902195000264,0.356929342398566,"[3.0, 4.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Trigonal plane, Hexagonal bipyramid, Tetrahedron, Tricapped octahedron (cap faces are aligned)",2a,5,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Pentagonal bipyramid, Trigonal plane, Hexagonal bipyramid, Tetrahedron, Tricapped octahedron (cap faces are aligned)"
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,30.0,3.0,1.3894774360148399,1.4010789442336744,1.3933776237705933,0.005445806070237888,0.011601508218834544,78.88162356666733,32.625830998297914,38.424306019732306,118.32151252391259,2.0,0.6666666666666666,1,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,31.0,3.0,1.38947743601484,1.4010789442336744,1.393377623770592,0.0054458060702387125,0.011601508218834322,78.88162356666733,32.62583099829792,38.42430601973232,118.32151252391262,2.0,0.6666666666666666,2,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,32.0,3.0,1.3894774360148403,1.4010789442336749,1.3933776237705924,0.005445806070238869,0.011601508218834544,119.99928095312323,2.1014204283284807,118.32151252391266,122.96249366124184,2.0,0.6666666666666666,3,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,33.0,3.0,1.3894774360148376,1.4010789442336742,1.3933776237705917,0.0054458060702387776,0.011601508218836543,119.99928095312323,2.101420428328471,118.32151252391262,122.96249366124182,2.0,0.6666666666666666,4,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,34.0,3.0,1.3855747931494349,1.40175491953764,1.3935805679717799,0.006606584396060919,0.016180126388205096,119.99917693650912,0.39397712437981297,119.50366901131243,120.46756834799666,3.0,1.0,5,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,35.0,3.0,1.3855747931494355,1.4017549195376375,1.3935805679717788,0.00660658439605965,0.016180126388201987,119.9991769365091,0.39397712437979043,119.50366901131244,120.46756834799662,3.0,1.0,6,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,36.0,3.0,1.3855747931494358,1.4017549195376375,1.393580567971779,0.006606584396059559,0.016180126388201765,119.9991769365091,0.3939771243797961,119.50366901131244,120.46756834799663,3.0,1.0,7,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,37.0,3.0,1.3855747931494338,1.40175491953764,1.3935805679717792,0.006606584396061368,0.016180126388206206,119.9991769365091,0.3939771243797657,119.5036690113125,120.46756834799662,3.0,1.0,8,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,38.0,3.0,1.370140155390284,1.4024447174266519,1.3895044091905568,0.01394863170228585,0.03230456203636778,119.99544024988747,2.1281546046171327,117.68543700083124,122.8212131854399,3.0,1.0,9,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,39.0,3.0,1.3701401553902826,1.4024447174266517,1.3895044091905564,0.013948631702286536,0.03230456203636911,119.99544024988747,2.1281546046170714,117.68543700083127,122.8212131854398,3.0,1.0,10,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,40.0,3.0,1.3701401553902826,1.402444717426653,1.3895044091905568,0.013948631702287016,0.03230456203637044,20.025989421664317,6.350793805908222,11.435227001569295,26.590285290498205,3.0,1.0,11,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,41.0,3.0,1.3701401553902843,1.4024447174266503,1.3895044091905564,0.0139486317022853,0.032304562036366,20.025989421664374,6.350793805908304,11.43522700156923,26.59028529049832,3.0,1.0,12,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,42.0,3.0,1.389514320412438,1.3917283975770003,1.3902523461339598,0.0010437259847543027,0.0022140771645622337,79.42762254862681,39.577819960209474,25.412215031474506,119.13798596064198,3.0,1.0,13,Trigonal plane
mp-1195894,K9Li3Nd3(BO3)7,1.391184219045697,0.1529931672466582,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2e",1,3.0,B,0.0,True,43.0,3.0,1.3895143204124376,1.3917283975769994,1.390252346133959,0.0010437259847538838,0.0022140771645617896,79.4276225486268,39.577819960209474,25.412215031474478,119.13798596064196,3.0,1.0,14,Trigonal plane
mp-1195993,MgB6(H2O3)5,1.4024267437850435,0.1977701234954092,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1195993,MgB6(H2O3)5,1.4024267437850435,0.1977701234954092,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,40.0,3.0,1.3529023731368057,1.4363174017557732,1.3876597339335772,0.035444140572893856,0.08341502861896744,119.99924804616917,4.3994421899865435,114.37858066170496,125.12014681852033,3.0,1.0,1,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,41.0,3.0,1.3529023731368055,1.4363174017557716,1.3876597339335763,0.03544414057289324,0.0834150286189661,119.9992480461692,4.399442189986509,114.37858066170497,125.12014681852024,3.0,1.0,2,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,42.0,3.0,1.3529023731368062,1.4363174017557714,1.3876597339335766,0.035444140572892927,0.08341502861896521,87.55688635598436,44.30305652166011,25.34839435334409,125.1201468185204,3.0,1.0,3,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,43.0,3.0,1.3529023731368048,1.436317401755774,1.3876597339335774,0.03544414057289443,0.08341502861896921,87.55688635598426,44.30305652166003,25.348394353344105,125.12014681852024,3.0,1.0,4,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,44.0,3.0,1.3529023731368048,1.4363174017557703,1.3876597339335757,0.03544414057289285,0.08341502861896544,119.9992480461692,4.399442189986544,114.37858066170492,125.12014681852027,3.0,1.0,5,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,45.0,3.0,1.352902373136805,1.4363174017557718,1.387659733933577,0.03544414057289326,0.08341502861896677,119.99924804616917,4.399442189986527,114.37858066170493,125.12014681852024,3.0,1.0,6,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,46.0,3.0,1.3529023731368046,1.4363174017557745,1.3876597339335772,0.035444140572894765,0.08341502861896988,87.55688635598426,44.30305652166005,25.348394353344062,125.12014681852024,3.0,1.0,7,Trigonal plane
mp-1196034,Pr3Si2BO10,1.385785243005003,0.3057181966400831,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True,47.0,3.0,1.3529023731368064,1.4363174017557707,1.3876597339335774,0.03544414057289208,0.08341502861896433,87.55688635598425,44.30305652166006,25.348394353344034,125.12014681852023,3.0,1.0,8,Trigonal plane
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,3.0,B,0.0,True,4.0,3.0,1.3679876355758533,1.3776124112846913,1.374375259181189,0.0045168705888227615,0.009624775708837907,119.99998095165216,5.39706245374158,112.38906705110671,124.30335043766149,3.0,1.0,1,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,3.0,B,0.0,True,5.0,3.0,1.3679876355758516,1.3776124112846948,1.3743752591811902,0.004516870588824809,0.009624775708843236,119.99998095165215,5.397062453741582,112.38906705110671,124.30335043766152,3.0,1.0,2,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,4.0,B,0.0,True,8.0,4.0,1.3734328357199965,2.7573196385368037,1.7233616779910026,0.5969885965547015,1.3838868028168072,109.33858384352351,38.134946511725175,62.077103905075475,171.7966929060377,4.0,1.0,1,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,4.0,B,0.0,True,9.0,4.0,1.373432835719998,2.7573196385368046,1.723361677991002,0.5969885965547023,1.3838868028168065,109.33858384352345,38.13494651172519,62.07710390507541,171.7966929060376,4.0,1.0,2,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,4.0,B,0.0,True,22.0,4.0,1.3767122773134182,2.770651680310436,1.72752384747597,0.6022545354332098,1.3939394029970178,93.17898489399757,41.846431552897364,39.79273113169751,169.93736381885452,4.0,1.0,3,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196038,Ba2B11H7O22,1.3941038108761898,0.2432237401009387,"[3.0, 4.0]",3.0,3.0,3.0,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron",2i,4,4.0,B,0.0,True,23.0,4.0,1.3767122773134184,2.7706516803104395,1.7275238474759704,0.6022545354332116,1.3939394029970211,93.17898489399757,41.84643155289737,39.79273113169751,169.93736381885452,4.0,1.0,4,"Diminished icosahedron, Square-face bicapped square antiprism, Trigonal plane, Tetrahedron"
mp-1196136,Gd2Ge(BO4)2,1.4204020497268617,0.232592721968894,[4.0],3.0,3.0,3.0,Tetrahedron,8d,1,4.0,B,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,24.0,3.0,1.3896846735657393,1.3964996736655377,1.3938354608728298,0.0029741648049126145,0.006815000099798407,119.99163878317675,0.45993979079026615,119.6286905302336,120.64057236349691,3.0,1.0,1,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,25.0,3.0,1.3896846735657387,1.396499673665537,1.3938354608728292,0.0029741648049127624,0.006815000099798407,64.44881452659094,15.242493739086543,49.183042318656184,85.26189684498259,3.0,1.0,2,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,26.0,3.0,1.3896846735657382,1.396499673665536,1.3938354608728283,0.0029741648049124523,0.006815000099797741,84.44685215936556,26.30550011945296,58.90150441613406,120.64057236349691,3.0,1.0,3,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,27.0,3.0,1.3896846735657384,1.396499673665537,1.393835460872829,0.002974164804912644,0.006815000099798629,81.14106136882212,29.167273622654907,49.183042318656184,119.70565345579962,3.0,1.0,4,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,28.0,3.0,1.3896846735657375,1.3964996736655364,1.3938354608728287,0.002974164804913043,0.006815000099798851,119.99163878317673,0.45993979079026887,119.62869053023365,120.64057236349691,3.0,1.0,5,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,29.0,3.0,1.3896846735657393,1.3964996736655366,1.393835460872829,0.002974164804912135,0.006815000099797297,64.44881452659094,15.242493739086536,49.183042318656184,85.26189684498257,3.0,1.0,6,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,30.0,3.0,1.389684673565738,1.3964996736655377,1.3938354608728296,0.0029741648049133084,0.0068150000997997395,84.44685215936553,26.30550011945295,58.901504416134074,120.64057236349689,3.0,1.0,7,Trigonal plane
mp-1196201,Eu5B3O9F,1.3917750468721226,0.0343990864750134,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,31.0,3.0,1.38968467356574,1.3964996736655366,1.3938354608728296,0.002974164804911973,0.006815000099796631,81.14106136882218,29.167273622654932,49.18304231865619,119.70565345579969,3.0,1.0,8,Trigonal plane
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,6.0,4.0,1.3527972491212195,2.8120450155750176,1.738834898639666,0.620015764866308,1.4592477664537982,108.9974934839068,39.98101071409614,58.527236552190715,174.7051274558054,4.0,1.0,1,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,7.0,4.0,1.3527972491212183,2.812045015575018,1.7388348986396664,0.620015764866308,1.4592477664537997,108.99749348390681,39.981010714096186,58.527236552190715,174.70512745580555,4.0,1.0,2,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,8.0,4.0,1.3527972491212177,2.812045015575019,1.7388348986396664,0.6200157648663086,1.4592477664538013,108.99749348390681,39.981010714096186,58.52723655219067,174.70512745580555,4.0,1.0,3,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,9.0,4.0,1.352797249121219,2.8120450155750176,1.738834898639666,0.6200157648663079,1.4592477664537986,108.9974934839068,39.98101071409614,58.527236552190715,174.7051274558054,4.0,1.0,4,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,12.0,4.0,1.3580037816020776,2.8129402638901597,1.7375154451459813,0.621067881417437,1.4549364822880821,109.19590899407582,40.1018956056989,58.84585285213172,175.60731737966705,4.0,1.0,5,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,13.0,4.0,1.358003781602079,2.812940263890159,1.737515445145981,0.6210678814174365,1.45493648228808,109.19590899407582,40.1018956056989,58.84585285213173,175.60731737966705,4.0,1.0,6,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,14.0,4.0,1.3580037816020778,2.8129402638901597,1.7375154451459813,0.621067881417437,1.454936482288082,109.19590899407582,40.1018956056989,58.84585285213177,175.60731737966705,4.0,1.0,7,"Tetrahedron, Trigonal plane"
mp-1196254,K2GaB5(H4O7)2,1.3792494993112645,0.3585454381947768,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2b, 4c",2,4.0,B,0.0,True,15.0,4.0,1.358003781602077,2.8129402638901597,1.737515445145981,0.621067881417437,1.4549364822880828,109.19590899407577,40.1018956056989,58.84585285213169,175.60731737966697,4.0,1.0,8,"Tetrahedron, Trigonal plane"
mp-1196273,Bi4BPO10,1.3908553843922244,0.1192414660296827,[3.0],3.0,3.0,3.0,"Pentagonal pyramid, Square antiprism, Trigonal plane, Trigonal prism",8c,4,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Pentagonal pyramid, Square antiprism, Trigonal plane, Trigonal prism"
mp-1196318,Cs2Li3B3P6(PbO12)2,1.4822984452616488,-0.0240853861082429,[4.0],3.0,3.0,3.0,no_data,no_data,1,4.0,B,0.0,True,,,,,,,,,,,,,,0,no_data
mp-1196433,Dy4B4O11F2,1.376952825512895,0.4044155893869158,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4f,2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196433,Dy4B4O11F2,1.376952825512895,0.4044155893869158,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4f,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196436,LaB5H5NO14,1.382600464147972,0.3047586130141947,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196436,LaB5H5NO14,1.382600464147972,0.3047586130141947,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196460,ZnB3H3O7,1.418907254688763,0.1501368357691465,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196460,ZnB3H3O7,1.418907254688763,0.1501368357691465,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal plane"
mp-1196563,Gd2B4O9,1.381648622756087,0.3584527283576819,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1196616,Ni2BiB(PO5)2,1.5275173599431406,-0.1543455476932465,[4.0],3.0,3.0,3.0,"Pentagonal pyramid, Tetrahedron",2e,2,4.0,B,0.0,True,,,,,,,,,,,,,,0,"Pentagonal pyramid, Tetrahedron"
mp-1196758,KCd(BO2)3,1.3751940410806114,0.6654865422508195,[3.0],3.0,3.0,3.0,Trigonal plane,4f,1,3.0,B,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,24.0,3.0,1.361977896194138,1.4202201541563892,1.3867841982160556,0.024547822010639805,0.05824225796225124,74.45968026672908,33.778764177817024,29.922537748953786,111.68952040009361,3.0,1.0,1,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,25.0,3.0,1.3619778961941393,1.4202201541563895,1.3867841982160563,0.02454782201063951,0.05824225796225013,120.0,6.016065874670173,111.68952040009364,125.73369459094708,3.0,1.0,2,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,26.0,3.0,1.3619778961941393,1.42022015415639,1.3867841982160563,0.024547822010639708,0.058242257962250576,74.45968026672908,33.77876417781706,29.922537748953722,111.68952040009364,3.0,1.0,3,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,27.0,3.0,1.36197789619414,1.4202201541563908,1.3867841982160556,0.024547822010640256,0.0582422579622508,120.0,6.01606587467017,111.68952040009364,125.73369459094708,3.0,1.0,4,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,28.0,3.0,1.3665818036602584,1.4160596963137921,1.391947984746028,0.020218732826883686,0.04947789265353375,80.75986214578347,38.86920141932994,28.24697994656553,121.08826582397242,3.0,1.0,5,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,29.0,3.0,1.3665818036602584,1.416059696313792,1.391947984746028,0.02021873282688361,0.04947789265353353,119.99747345103522,0.9616018928062519,118.74876630934884,121.08826582397245,3.0,1.0,6,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,30.0,3.0,1.3665818036602575,1.4160596963137935,1.391947984746028,0.020218732826884588,0.04947789265353597,80.75986214578352,38.86920141932996,28.246979946565542,121.08826582397249,3.0,1.0,7,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,31.0,3.0,1.3665818036602584,1.4160596963137915,1.3919479847460279,0.020218732826883436,0.049477892653533084,119.99747345103522,0.9616018928062519,118.74876630934884,121.08826582397245,3.0,1.0,8,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,32.0,3.0,1.3665818036602575,1.4160596963137935,1.391947984746028,0.020218732826884588,0.04947789265353597,80.75986214578352,38.86920141932996,28.246979946565542,121.08826582397249,3.0,1.0,9,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,33.0,3.0,1.3665818036602584,1.4160596963137915,1.3919479847460279,0.020218732826883436,0.049477892653533084,119.99747345103522,0.9616018928062519,118.74876630934884,121.08826582397245,3.0,1.0,10,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,34.0,3.0,1.3665818036602584,1.4160596963137921,1.391947984746028,0.020218732826883686,0.04947789265353375,80.75986214578347,38.86920141932994,28.24697994656553,121.08826582397242,3.0,1.0,11,Trigonal plane
mp-1196847,Mg5Nb(BO4)3,1.388590241956151,0.2280744534776823,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 8d",1,3.0,B,0.0,True,35.0,3.0,1.3665818036602584,1.416059696313792,1.391947984746028,0.02021873282688361,0.04947789265353353,119.99747345103522,0.9616018928062519,118.74876630934884,121.08826582397245,3.0,1.0,12,Trigonal plane
mp-1196885,NdBMoO6,1.3827673453380322,0.2718689233602729,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
