material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,B_wyckoff,num_B_chemenvs,CN,element,charge_range,is_single_charge
mp-23748,MgBHO3,1.386302545248402,-0.185759753957792,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-23808,KScBP2HO9,1.469524751107031,0.0279081554963108,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-23809,RbScBP2HO9,1.4546679767775117,0.044442761547655,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-23811,CaNiBP2H3O10,1.142017377389302,1.1829220064611978,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,B,0.0,True
mp-24065,CaB2H10O9,1.4756893380475098,0.04185249131773,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-24392,Ca2Al2FeSi4BHO16,1.3995879860469895,0.3253146704969172,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-24646,NaAlBP2H3O10,1.448562833593612,0.0971072134390583,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,B,0.0,True
mp-24648,RbFeBP2HO9,1.4622080597373632,0.0691436872326864,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-24761,RbGaBP2HO9,1.4174213808793614,0.1786390496865796,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-24827,KVBP2HO9,1.4573611353938865,0.0698480460432209,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-24828,BaCoBP2HO9,1.3759446052968958,0.3652634910050059,[4.0],3.0,3.0,3.0,"Bicapped square prism (adjacent faces), Tetrahedron",1a,2,4.0,B,0.0,True
mp-27184,B10(Pb2O7)3,1.3956471800655994,0.1895530587426966,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-27184,B10(Pb2O7)3,1.3956471800655994,0.1895530587426966,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-27564,Na4B2O5,1.3861883818955287,0.7277885800202849,[3.0],3.0,3.0,3.0,Trigonal plane,4f,1,3.0,B,0.0,True
mp-27657,Ca2B6O11,1.368222857191019,0.3797114901310371,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-27657,Ca2B6O11,1.368222857191019,0.3797114901310371,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-27794,BaB8O13,1.3707023408062562,0.3276157572963817,"[3.0, 4.0]",3.0,3.0,3.0,"Metabidiminished icosahedron, Tetrahedron, Trigonal plane","4a, 8d, 4c",3,3.0,B,0.0,True
mp-27794,BaB8O13,1.3707023408062562,0.3276157572963817,"[3.0, 4.0]",3.0,3.0,3.0,"Metabidiminished icosahedron, Tetrahedron, Trigonal plane","4a, 8d, 4c",3,4.0,B,0.0,True
mp-28244,TlBO2,1.3759030848283138,0.3312299903221535,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-28244,TlBO2,1.3759030848283138,0.3312299903221535,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-28943,Mn2BO4,1.3783778937427231,0.176982166349965,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-29155,TlB3O5,1.3724203864500926,0.3428580479167992,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-29155,TlB3O5,1.3724203864500926,0.3428580479167992,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-29205,YBO3,1.3491651636373303,0.4392439320101727,[4.0],3.0,3.0,3.0,Tetrahedron,"4g, 2c",1,4.0,B,0.0,True
mp-30975,Na3BO3,1.390360057530372,0.4490436999234742,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-31358,RbBO2,1.3818475270506785,0.7507928065497453,[3.0],3.0,3.0,3.0,Trigonal plane,6e,1,3.0,B,0.0,True
mp-31369,Gd2B4O9,1.3725399171777748,0.3414136623541942,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-31369,Gd2B4O9,1.3725399171777748,0.3414136623541942,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-3261,Dy(BO2)3,1.3785569696451887,0.3566268640325297,[4.0],3.0,3.0,3.0,Tetrahedron,8d,1,4.0,B,0.0,True
mp-3281,Al5BO9,1.3739334732831945,0.7912571910196979,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-3417,Ca(BO2)2,1.376077189403354,0.4731047858780441,[3.0],3.0,3.0,3.0,Trigonal plane,8d,1,3.0,B,0.0,True
mp-3615,Nd(BO2)3,1.3729334207804371,0.336936772648385,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,3.0,B,0.0,True
mp-3615,Nd(BO2)3,1.3729334207804371,0.336936772648385,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,4.0,B,0.0,True
mp-3635,LiBO2,1.3792860912398193,0.4858971610309746,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-3660,LiB3O5,1.3767422605695825,0.3032506088200847,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-3660,LiB3O5,1.3767422605695825,0.3032506088200847,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-3859,Ca2B2O5,1.3779713509413896,0.4810924679509084,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-3889,NaBO2,1.3766048318862312,0.7903430736003438,[3.0],3.0,3.0,3.0,Trigonal plane,6e,1,3.0,B,0.0,True
mp-3919,KBO2,1.380916332381144,0.7570099471096358,[3.0],3.0,3.0,3.0,Trigonal plane,6e,1,3.0,B,0.0,True
mp-39215,Zn3GaB6PO12,1.4019514132636992,0.3070610355320616,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,B,0.0,True
mp-3974,Ba5B4O11,1.3939416073438775,0.4688550057733419,[3.0],3.0,3.0,3.0,"Bicapped octahedron (cap faces with one atom in common), Tricapped triangular prism (three square-face caps), Square antiprism, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped square prism, Trigonal plane, Square-face bicapped trigonal prism, Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces - p2345 plane normalized, Tricapped octahedron (all 3 cap faces share one atom)",4a,10,3.0,B,0.0,True
mp-41109,Ca3Er3Ge2BO13,1.3749167597518976,0.3610010416330789,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,B,0.0,True
mp-4658,La(BO2)3,1.3749535852993355,0.3340850505157082,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,3.0,B,0.0,True
mp-4658,La(BO2)3,1.3749535852993355,0.3340850505157082,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,4.0,B,0.0,True
mp-4779,Li2B4O7,1.385116841700069,0.2594869280658065,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",8b,2,3.0,B,0.0,True
mp-4779,Li2B4O7,1.385116841700069,0.2594869280658065,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",8b,2,4.0,B,0.0,True
mp-504714,Ni3B7IO13,1.3421228108723784,0.4993905938800251,[4.0],3.0,3.0,3.0,Tetrahedron,"8e, 6d",1,4.0,B,0.0,True
mp-504752,Fe3BO5,1.3785363334759344,0.0385456411839625,[3.0],3.0,3.0,3.0,Trigonal plane,2m,1,3.0,B,0.0,True
mp-505076,GaNi2BO5,1.3816915281380475,0.3522114870033299,[3.0],3.0,3.0,3.0,Trigonal plane,4g,1,3.0,B,0.0,True
mp-505442,Mn3BO5,1.3841279459100675,-0.019005869200121,[3.0],3.0,3.0,3.0,Trigonal plane,4g,1,3.0,B,0.0,True
mp-505478,NaFeBP2H3O10,1.457771232904938,0.0721930623830691,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,B,0.0,True
mp-510020,NaVBP2H3O10,1.456676486777181,0.0781614324933468,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,B,0.0,True
mp-510535,CsB5O8,1.378806786057482,0.3783908895601536,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-510535,CsB5O8,1.378806786057482,0.3783908895601536,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-532650,Ca4Mn3B3CO15,1.3926907669052413,-0.0948939610483436,[3.0],3.0,3.0,3.0,Trigonal plane,6c,1,3.0,B,0.0,True
mp-5401,Sr2B2O5,1.3816643511802311,0.5558979519171838,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-540659,Ba(BO2)2,1.378047995018356,0.5236243411330743,[3.0],3.0,3.0,3.0,"Triangular cupola, Trigonal plane, Trigonal prism","4c, 2a, 12f",3,3.0,B,0.0,True
mp-540721,NaB5H10O13,1.397462172768524,0.0820159405408737,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4f,2,3.0,B,0.0,True
mp-540721,NaB5H10O13,1.397462172768524,0.0820159405408737,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4f,2,4.0,B,0.0,True
mp-540879,Eu(BO2)2,1.3797280919502828,0.4596226412535473,[3.0],3.0,3.0,3.0,Trigonal plane,8d,1,3.0,B,0.0,True
mp-540996,NdGeBO5,1.3642672026734224,0.4632771523569928,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-541157,EuCd(BO2)5,1.3861934360705146,0.3430958024691936,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-541157,EuCd(BO2)5,1.3861934360705146,0.3430958024691936,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-541794,KFeBP2HO9,1.4450697182315388,0.1091465786406933,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-542129,CsAlBP2HO9,1.3824900969516345,0.3002425473556821,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-542130,RbAlBP2HO9,1.413884223705188,0.2244944013464758,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-542143,RbZn4(BO3)3,1.3887042333233817,0.488260422173261,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2f",1,3.0,B,0.0,True
mp-542300,Na2B8O13,1.3691687119794782,0.3627776707190883,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-542300,Na2B8O13,1.3691687119794782,0.3627776707190883,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-542533,CsNaB4H12O13,1.41522934271496,0.142669905002125,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-542533,CsNaB4H12O13,1.41522934271496,0.142669905002125,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-542719,Na3Ca(BO2)5,1.371688909562327,0.3685305683303986,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-542719,Na3Ca(BO2)5,1.371688909562327,0.3685305683303986,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-542843,MgB2P2H8O13,1.5184401863342911,-0.1422832315074351,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-542931,Bi2B8O15,1.3730283836194352,0.2956695110371155,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane, Face-capped octahedron",2a,3,3.0,B,0.0,True
mp-542931,Bi2B8O15,1.3730283836194352,0.2956695110371155,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane, Face-capped octahedron",2a,3,4.0,B,0.0,True
mp-551135,BaCuB2O5,1.3842645300859249,0.4198310386712963,[3.0],3.0,3.0,3.0,"Bicapped square prism (adjacent faces), Trigonal plane","1a, 2c",2,3.0,B,0.0,True
mp-553891,Mg2BP3(H3O7)2,1.4880950161405622,-0.0386317536174217,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,B,0.0,True
mp-553918,Eu2B5ClO9,1.375640933625604,0.3795951525940781,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4c,2,3.0,B,0.0,True
mp-553918,Eu2B5ClO9,1.375640933625604,0.3795951525940781,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4c,2,4.0,B,0.0,True
mp-553930,B2Pb6SO12,1.3901752352133887,0.2492958838916578,[3.0],3.0,3.0,3.0,Trigonal plane,8d,1,3.0,B,0.0,True
mp-5540,SrB4O7,1.3375557369514552,0.4813284460671071,[4.0],3.0,3.0,3.0,Tetrahedron,4b,1,4.0,B,0.0,True
mp-554003,Sr4Li(BO3)3,1.3932242205161292,0.1302695222078042,[3.0],3.0,3.0,3.0,Trigonal plane,24g,1,3.0,B,0.0,True
mp-554053,SrGaBO4,1.3860294793707233,-0.5125015859040435,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 4h",1,3.0,B,0.0,True
mp-554056,Ca2B5BrO9,1.372921600733619,0.3819237800416727,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4c,2,3.0,B,0.0,True
mp-554056,Ca2B5BrO9,1.372921600733619,0.3819237800416727,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4c,2,4.0,B,0.0,True
mp-554184,Ho2Cu(BO2)8,1.3827552406417638,0.3129407430273306,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","4g, 8i, 4f",2,3.0,B,0.0,True
mp-554184,Ho2Cu(BO2)8,1.3827552406417638,0.3129407430273306,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","4g, 8i, 4f",2,4.0,B,0.0,True
mp-554240,NaCa4(BO3)3,1.3904628935614574,0.7034870618972969,[3.0],3.0,3.0,3.0,Trigonal plane,"2b, 2a",1,3.0,B,0.0,True
mp-554263,Ca2BClO3,1.3917641614747844,-1.05056591486013,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-554282,Lu3B5O12,1.3729626015282457,0.4327325779443221,[4.0],3.0,3.0,3.0,Tetrahedron,"4h, 8i, 4f",1,4.0,B,0.0,True
mp-554323,Ni3B7BrO13,1.3706001356774395,0.3925150968076453,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-554323,Ni3B7BrO13,1.3706001356774395,0.3925150968076453,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-554346,KSr4(BO3)3,1.3972053757173997,0.6699759551472215,[3.0],3.0,3.0,3.0,Trigonal plane,"2b, 2a",1,3.0,B,0.0,True
mp-554371,CaSiBHO5,1.4596696421191957,0.1082219137096726,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-554391,Fe3B7IO13,1.3407713586835135,0.5188303132617768,[4.0],3.0,3.0,3.0,Tetrahedron,"8e, 6d",1,4.0,B,0.0,True
mp-554562,Ti2Cu9(B3O11)2,1.377312389330605,0.2302140065297811,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-554590,Cu3B7BrO13,1.334308002815825,0.5148631589158725,[4.0],3.0,3.0,3.0,Tetrahedron,"8e, 6d",1,4.0,B,0.0,True
mp-554636,Gd2B(OF)3,1.3900042796664411,-0.8989899198329476,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-554673,KZnB(PO4)2,1.3948792832975827,0.2866133141854877,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True
mp-5547,Mg2B2O5,1.376664781748353,0.3849060127378554,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-554718,Bi(BO2)3,1.348944737495731,0.4353183886331699,[4.0],3.0,3.0,3.0,"Tetrahedron, Square antiprism",4a,2,4.0,B,0.0,True
mp-554736,CaB2(H6O5)2,1.4722795796083512,0.0414476997661615,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,B,0.0,True
mp-554759,SrBNO,1.4018169587275586,0.5425235477921655,[1.0],3.0,3.0,3.0,Trigonal plane,4e,1,1.0,B,0.0,True
mp-554812,CuB2(PbO3)2,1.3908540477944062,0.0787893321196566,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-554873,Ag2B8O13,1.3717847486734756,0.3150881765629379,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-554873,Ag2B8O13,1.3717847486734756,0.3150881765629379,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-554918,BaY6Si3B6(O12F)2,1.1847388971064017,1.0612182580869205,[4.0],3.0,3.0,3.0,"Triangular cupola, Tetrahedron","1a, 6e",2,4.0,B,0.0,True
mp-554947,NaSiBO4,1.3971087755642,0.3063774474088437,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,B,0.0,True
mp-554964,Pr7BP2O17,1.3858304046868788,-0.146392813079051,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-554996,K5B19O31,1.373063447639567,0.3123795913231622,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,3.0,B,0.0,True
mp-554996,K5B19O31,1.373063447639567,0.3123795913231622,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,4.0,B,0.0,True
mp-555082,CsLi5(BO3)2,1.394772627110054,0.9867500886911902,[3.0],3.0,3.0,3.0,Trigonal plane,4f,1,3.0,B,0.0,True
mp-555090,LiBS4(ClO3)4,1.4442734191551705,0.1371921996586286,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-555093,CuB4O7,1.322093118137728,0.5765614965327895,[4.0],3.0,3.0,3.0,Tetrahedron,"4g, 4e",1,4.0,B,0.0,True
mp-555102,Ni(BO2)2,1.2946425768560292,0.6603668082722246,[4.0],3.0,3.0,3.0,Tetrahedron,8f,1,4.0,B,0.0,True
mp-555104,Na2Er2B2O7,1.3874480454771123,0.6325363804267966,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-555150,KTa(BO3)2,1.3780780859873727,0.4658226767911212,[3.0],3.0,3.0,3.0,Trigonal plane,4b,1,3.0,B,0.0,True
mp-555203,Sr5B3ClO9,1.3942074578635002,0.2589530134491097,[3.0],3.0,3.0,3.0,Trigonal plane,"4c, 2a",1,3.0,B,0.0,True
mp-555385,CaMnB2O5,1.3883929582046997,0.4265057774911484,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-555387,BaSi2(BO4)2,1.352939034101907,0.4512075418838714,[4.0],3.0,3.0,3.0,"Tetrahedron, Pentagonal antiprism","4c, 8d",2,4.0,B,0.0,True
mp-555447,NaScB2O5,1.3860573658102893,0.3710375136727623,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-555489,LiY6B3O14,1.3863636746471908,0.140042144767726,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-555610,Ce(BO2)3,1.3424109463593223,0.5050585228579813,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,B,0.0,True
mp-555742,Ba2B5ClO9,1.371775157274644,0.3821209688670069,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane, Tricapped triangular prism (three square-face caps), Tricapped triangular prism (two square-face caps and one triangular-face cap)",4c,4,3.0,B,0.0,True
mp-555742,Ba2B5ClO9,1.371775157274644,0.3821209688670069,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane, Tricapped triangular prism (three square-face caps), Tricapped triangular prism (two square-face caps and one triangular-face cap)",4c,4,4.0,B,0.0,True
mp-555775,Mn3B7BrO13,1.3337793547787362,0.5424586359950812,[4.0],3.0,3.0,3.0,Tetrahedron,"8e, 6d",1,4.0,B,0.0,True
mp-555830,Mg3Mn3(BO5)2,1.3935148525637238,0.1490058196597836,[3.0],3.0,3.0,3.0,Trigonal plane,4f,1,3.0,B,0.0,True
mp-556002,Li6Cu(B2O5)2,1.3880015639592318,0.4866282098278965,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-556014,Li3Ga(BO3)2,1.388416309728014,0.4706024966311429,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-556038,Ba3In(BO2)9,1.386189270158191,0.347210014942083,[3.0],3.0,3.0,3.0,"Anticuboctahedron, Triangular cupola, Trigonal plane","6h, 2a, 12i, 4f",3,3.0,B,0.0,True
mp-556039,Na3Y(BO3)2,1.392029530302247,0.3092733495455069,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-556046,SrGa2B2O7,1.380427256905871,0.1552732703072872,[3.0],3.0,3.0,3.0,Trigonal plane,4g,1,3.0,B,0.0,True
mp-556123,Sr2Sc2B4O11,1.3850594262650582,0.3534092103023066,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-556125,Na2BHO3,1.395374833233019,-2.1235243460073225,[3.0],3.0,3.0,3.0,Trigonal plane,4c,1,3.0,B,0.0,True
mp-556141,Ni3B7ClO13,1.369871002938894,0.3921718419228466,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-556141,Ni3B7ClO13,1.369871002938894,0.3921718419228466,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-556156,LiUBO5,1.38307252897218,0.024726819746754,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-556195,Na2AlB(As2O7)2,1.363288884680577,0.4254175173205159,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-556206,Rb3Y2(BO3)3,1.3931340377262516,0.3881035964634277,[3.0],3.0,3.0,3.0,Trigonal plane,4a,1,3.0,B,0.0,True
mp-556300,Fe3B7ClO13,1.3693621165969412,0.4032234077709275,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","6b, 2a",2,3.0,B,0.0,True
mp-556300,Fe3B7ClO13,1.3693621165969412,0.4032234077709275,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","6b, 2a",2,4.0,B,0.0,True
mp-556330,Cs2Ga2B2O7,1.385896253112501,0.1581293454170776,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-556343,SrGaBO4,1.389041427399596,0.4370437797851816,[3.0],3.0,3.0,3.0,Trigonal plane,8e,1,3.0,B,0.0,True
mp-556393,RbBe4(BO3)3,1.3830043506176086,0.4980112229683943,[3.0],3.0,3.0,3.0,"Tetrahedron, Trigonal plane","4c, 8d",2,3.0,B,0.0,True
mp-556450,PrB2ClO4,1.369289584679726,0.2820561562409368,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-556463,KGe2BO6,1.3829693538908372,0.3674167763334477,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,B,0.0,True
mp-556474,Pr2B2MoO9,1.3833202056432614,0.214964765263822,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-556514,Ni5Sn(BO5)2,1.39234930819158,0.3486083515898276,[3.0],3.0,3.0,3.0,Trigonal plane,4c,1,3.0,B,0.0,True
mp-556519,CeB2ClO4,1.378265632525132,0.264450519858722,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-556532,CaAlB3O7,1.268726713234029,0.7685297657673538,[4.0],3.0,3.0,3.0,Tetrahedron,"2b, 4m",1,4.0,B,0.0,True
mp-556655,Li2AlBO4,1.3910356658173302,0.5622825015014945,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-556656,Mn3B7ClO13,1.3729244297779393,0.3957751387245377,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-556656,Mn3B7ClO13,1.3729244297779393,0.3957751387245377,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-556740,NaSiBO4,1.4305906455617283,0.1913622573091663,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,B,0.0,True
mp-556799,Li3In(BO3)2,1.392234214985084,0.3497032341188181,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-556801,Na3B6PO13,1.3689106946604093,0.3570887572893251,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",8d,2,3.0,B,0.0,True
mp-556801,Na3B6PO13,1.3689106946604093,0.3570887572893251,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",8d,2,4.0,B,0.0,True
mp-556808,RbNb(BO3)2,1.3780591960614843,0.4743082676879419,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-556936,CsBa(BO2)3,1.3883453728272646,0.7622277399197616,[3.0],3.0,3.0,3.0,"Square antiprism, Trigonal plane, Pentagonal antiprism","6g, 3f",3,3.0,B,0.0,True
mp-556974,BaB4O7,1.3330634714087486,0.5040345219761352,[4.0],3.0,3.0,3.0,"Pentagonal-face bicapped pentagonal prism, Tetrahedron","4c, 8d",2,4.0,B,0.0,True
mp-556986,Er2B2Cl2O5,1.3847471203643784,0.3105348436998024,[3.0],3.0,3.0,3.0,Trigonal plane,4h,1,3.0,B,0.0,True
mp-557103,B5Pb2ClO9,1.3768327040585802,0.3717061591954851,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4c,2,3.0,B,0.0,True
