material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,40.0,4.0,2.2403305816864183,2.328194087892059,2.28179278585651,0.031162447549490102,0.08786350620564054,68.06136169684699,34.01330635050212,1.2074182697257333e-06,114.8473645694939,4.0,1.0,22,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,41.0,4.0,2.255717294527761,2.292566436132423,2.27408884653329,0.018371705012803805,0.036849141604661906,52.529659311568345,35.203356416346274,0.0,78.738945594734,4.0,1.0,23,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,45.0,4.0,2.2798246083384823,2.3433180710979133,2.3025770829547163,0.024183137335245443,0.06349346275943102,70.65817769278816,36.16869462747591,0.0,123.34098710160768,4.0,1.0,24,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,1.0,4.0,2.162242544385293,2.4920760615921367,2.299289525922132,0.11989784446715748,0.32983351720684384,72.71847314821044,37.8584350267315,0.0,128.41552458500118,3.0,0.75,1,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,2.0,4.0,2.2798246083384814,2.3433180710979125,2.3025770829547145,0.02418313733524573,0.06349346275943102,70.65817769278813,36.16869462747589,0.0,123.3409871016076,4.0,1.0,2,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,5.0,4.0,2.2356606678252864,2.3323483817412307,2.2787212305174,0.03459013517010435,0.09668771391594433,69.68232030876347,35.25078169911092,1.2074182697257333e-06,119.63359225803478,4.0,1.0,3,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,7.0,4.0,2.2356606678252913,2.3323483817412276,2.2787212305174007,0.03459013517010165,0.09668771391593634,69.68232010752713,35.250782096906875,0.0,119.63359225803488,4.0,1.0,4,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,9.0,4.0,2.190983668483373,2.450467619490528,2.2851253402113265,0.09840666508271773,0.25948395100715516,54.25629317690852,32.47170281380664,0.0,81.10098694160692,4.0,1.0,5,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,10.0,4.0,2.1909836684833706,2.4504676194905266,2.2851253402113243,0.09840666508271806,0.25948395100715604,73.85892599510913,38.60416020614934,0.0,131.2721632588362,4.0,1.0,6,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,13.0,4.0,2.240330581686418,2.328194087892061,2.28179278585651,0.031162447549491094,0.0878635062056432,57.49755929215195,33.57032135015459,0.0,86.35232052097219,4.0,1.0,7,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,16.0,4.0,2.162242544385294,2.492076061592137,2.2992895259221333,0.11989784446715715,0.32983351720684295,72.71847314821044,37.8584350267315,0.0,128.41552458500118,3.0,0.75,8,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,18.0,4.0,2.2356606678252877,2.3323483817412316,2.2787212305174007,0.03459013517010423,0.09668771391594388,69.68232030876352,35.250781699110945,1.2074182697257333e-06,119.63359225803488,4.0,1.0,9,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,19.0,4.0,2.25571729452776,2.292566436132423,2.2740888465332882,0.018371705012802924,0.036849141604662794,81.34886682912615,40.013963651365636,0.0,119.12507212667302,4.0,1.0,10,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,22.0,4.0,2.2798246083384806,2.343318071097913,2.3025770829547136,0.0241831373352465,0.06349346275943235,70.65817769278827,36.16869462747597,0.0,123.34098710160791,4.0,1.0,11,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,23.0,4.0,2.2557172945277575,2.292566436132423,2.2740888465332865,0.018371705012803927,0.03684914160466546,81.34886682912615,40.013963651365636,0.0,119.12507212667302,4.0,1.0,12,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,24.0,4.0,2.1909836684833723,2.4504676194905257,2.2851253402113234,0.09840666508271761,0.2594839510071534,54.256293176908514,32.47170281380667,0.0,81.1009869416069,4.0,1.0,13,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,26.0,4.0,2.2403305816864223,2.3281940878920606,2.281792785856509,0.03116244754948961,0.08786350620563832,57.49755929215195,33.570321350154586,0.0,86.35232052097219,4.0,1.0,14,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,28.0,4.0,2.255717294527761,2.29256643613243,2.2740888465332896,0.018371705012803493,0.03684914160466901,52.52965951280469,35.20335611606581,1.2074182697257333e-06,78.73894559473393,4.0,1.0,15,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,30.0,4.0,2.2798246083384797,2.3433180710979147,2.3025770829547163,0.024183137335246383,0.06349346275943502,70.65817769278813,36.168694627475894,0.0,123.34098710160762,4.0,1.0,16,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,34.0,4.0,2.2356606678252873,2.3323483817412307,2.2787212305174003,0.03459013517010406,0.09668771391594344,69.6823201075271,35.25078209690685,0.0,119.63359225803481,4.0,1.0,17,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,35.0,4.0,2.1622425443852933,2.492076061592135,2.299289525922132,0.1198978444671566,0.3298335172068416,72.71847314821044,37.8584350267315,0.0,128.41552458500118,3.0,0.75,18,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,36.0,4.0,2.1622425443852906,2.492076061592139,2.2992895259221324,0.11989784446715895,0.3298335172068483,72.71847314821046,37.85843502673151,0.0,128.4155245850012,3.0,0.75,19,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,37.0,4.0,2.19098366848337,2.4504676194905257,2.2851253402113234,0.09840666508271806,0.2594839510071556,73.85892599510919,38.604160206149366,0.0,131.27216325883631,4.0,1.0,20,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,38.0,4.0,2.2403305816864285,2.3281940878920575,2.281792785856511,0.031162447549486307,0.087863506205629,68.06136149561068,34.013306753180494,0.0,114.84736456949403,4.0,1.0,21,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,40.0,4.0,2.2403305816864183,2.328194087892059,2.28179278585651,0.031162447549490102,0.08786350620564054,68.06136169684699,34.01330635050212,1.2074182697257333e-06,114.8473645694939,4.0,1.0,22,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,41.0,4.0,2.255717294527761,2.292566436132423,2.27408884653329,0.018371705012803805,0.036849141604661906,52.529659311568345,35.203356416346274,0.0,78.738945594734,4.0,1.0,23,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,4.0,Bi,0.0,True,45.0,4.0,2.2798246083384823,2.3433180710979133,2.3025770829547163,0.024183137335245443,0.06349346275943102,70.65817769278816,36.16869462747591,0.0,123.34098710160768,4.0,1.0,24,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,4.0,5.0,2.301179290369676,2.725025186875156,2.407446103369899,0.16060197518952557,0.42384589650547966,89.31187558651236,38.36705256769153,0.0,142.34643887883186,5.0,1.0,1,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,11.0,5.0,2.156901603921749,2.730807087979876,2.384677658988603,0.1937744992674463,0.5739054840581268,90.8874013651406,38.11119767929227,0.0,135.3692952620553,5.0,1.0,2,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,14.0,5.0,2.3011792903696784,2.7250251868751483,2.4074461033698986,0.16060197518952196,0.4238458965054699,89.31187558651237,38.367052567691545,0.0,142.34643887883186,5.0,1.0,3,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,17.0,5.0,2.301179290369679,2.7250251868751523,2.4074461033699004,0.16060197518952316,0.42384589650547344,89.31187558651236,38.367052567691545,0.0,142.34643887883186,5.0,1.0,4,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,21.0,5.0,2.1961047034964873,2.8537799921672926,2.3982923922335146,0.23675327239888114,0.6576752886708053,90.76911630949692,37.693823132997466,1.2074182697257333e-06,133.7074125036432,5.0,1.0,5,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,25.0,5.0,2.156901603921748,2.730807087979878,2.384677658988603,0.19377449926744716,0.5739054840581299,68.07062121315747,33.67524339153327,0.0,126.82296199486962,5.0,1.0,6,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,29.0,5.0,2.156901603921737,2.730807087979881,2.3846776589886005,0.19377449926745124,0.5739054840581441,68.0706213338993,33.6752431474676,1.2074182697257333e-06,126.82296199486962,5.0,1.0,7,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,32.0,5.0,2.196104703496493,2.853779992167292,2.398292392233515,0.23675327239888033,0.657675288670799,90.7691163094969,37.69382313299745,1.2074182697257333e-06,133.70741250364324,5.0,1.0,8,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,33.0,5.0,2.1961047034964936,2.8537799921672904,2.3982923922335155,0.2367532723988794,0.6576752886707968,69.02284068175778,32.59779085623739,0.0,125.5119224032929,5.0,1.0,9,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,43.0,5.0,2.156901603921755,2.7308070879798785,2.384677658988603,0.1937744992674459,0.5739054840581237,90.88740136514059,38.11119767929227,0.0,135.36929526205537,5.0,1.0,10,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,46.0,5.0,2.196104703496497,2.8537799921672944,2.398292392233517,0.23675327239887986,0.6576752886707973,69.02284080249962,32.597790600577625,1.2074182697257333e-06,125.51192240329296,5.0,1.0,11,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,5.0,Bi,0.0,True,47.0,5.0,2.301179290369678,2.725025186875154,2.4074461033699004,0.16060197518952432,0.4238458965054761,89.31187558651237,38.367052567691545,0.0,142.3464388788319,5.0,1.0,12,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
