material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hf_wyckoff,num_Hf_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2715502,Na3HfTiSi2PO12,1.839795059976113,0.5725434794052279,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,14,6,1.9722897146132923,2.1909445689567844,2.0851848110756386,0.06727189448362053,0.21865485434349208,105.53610199301241,32.18740003312945,78.78956929142167,174.7078281942912,6,1.0,3,Octahedron
mp-2715502,Na3HfTiSi2PO12,1.839795059976113,0.5725434794052279,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,15,6,1.9972441381569261,2.1578460635319674,2.0659256405644197,0.049999754797872546,0.16060192537504125,55.06073748364237,29.0279178394947,15.090626265973762,95.58329633764646,6,1.0,4,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,12,6,1.9866711355113027,2.162848930686528,2.0702591908478603,0.062188095959804776,0.17617779517522547,96.75607976863058,34.81396962013828,38.45165612071162,171.97097528148447,6,1.0,1,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,13,6,2.017513490880672,2.1526553119603054,2.0807115856042846,0.05719902000955247,0.13514182107963357,64.64802214198433,28.180033838558565,13.723315478922437,101.41772932480414,6,1.0,2,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,14,6,1.9960677534183793,2.1709117328641736,2.0860838230270833,0.06479357326680235,0.17484397944579433,96.44225663396828,34.05390887602726,41.80635074526918,171.2132807485653,6,1.0,3,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,15,6,1.9866711355112998,2.162848930686528,2.0702591908478603,0.06218809595980511,0.17617779517522836,105.79579755240049,32.354935300248876,80.49114452587473,171.97097528148436,6,1.0,4,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,16,6,2.0175134908806727,2.1526553119603067,2.080711585604284,0.0571990200095531,0.13514182107963402,54.031985906102165,28.96317043702578,13.723315478922437,94.7783905533646,6,1.0,5,Octahedron
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,17,6,1.996067753418379,2.17091173286417,2.086083823027082,0.06479357326680125,0.174843979445791,105.43398301239031,31.920798414186073,77.56831874891144,171.2132807485652,6,1.0,6,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,24,6,2.0102108028463737,2.171343371414316,2.083071644846772,0.053597732194098704,0.16113256856794234,59.77503687709789,26.453570310995794,20.068664095246096,111.75038476363453,6,1.0,1,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,25,6,2.0102107412374237,2.1713434113415877,2.083071645521791,0.053597751847195264,0.161132670104164,59.775037176367306,26.453570336097496,20.068663958769687,111.75038407353452,6,1.0,2,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,26,6,2.0102108028463737,2.1713433714143155,2.0830716448467723,0.05359773219409862,0.1611325685679419,48.714520599532825,24.215368069392934,7.976191944320391,84.17410561754711,6,1.0,3,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,27,6,2.0102107412374233,2.171343411341587,2.0830716455217897,0.05359775184719532,0.16113267010416354,105.91719574368317,32.51546099206243,83.23303663681195,171.87764352100626,6,1.0,4,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,28,6,2.0102108028463737,2.171343371414313,2.0830716448467714,0.05359773219409809,0.16113256856793923,105.91719574470424,32.5154609873992,83.23303878922029,171.87764337360161,6,1.0,5,Octahedron
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True,29,6,2.0102107412374206,2.1713434113415864,2.0830716455217897,0.05359775184719564,0.16113267010416576,105.91719574368318,32.51546099206243,83.23303663681195,171.87764352100626,6,1.0,6,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,24,6,1.9973242525562374,2.119118488864721,2.0681484143813806,0.04880257602177445,0.12179423630848363,61.48257833398668,27.319955812063515,19.952944781823657,117.31284565282306,6,1.0,1,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,25,6,1.9850942486672953,2.216398111754405,2.0850940770757727,0.07446898399647972,0.23130386308710982,61.00515435738564,27.034667436147085,20.368959903561016,116.23502537947527,6,1.0,2,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,26,6,2.049812397258847,2.1165019967745473,2.0823302393509513,0.029997275301418547,0.06668959951570042,35.51691993990066,13.703374164324682,14.97310765073387,57.59842906556077,6,1.0,3,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,27,6,2.0448716296438585,2.1246592193121945,2.0824367297597015,0.03445427510264656,0.07978758966833599,48.30327928912866,23.926589601854644,8.176132766850674,83.32699055774768,6,1.0,4,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,28,6,1.9924674396696322,2.212694368668344,2.089496227478555,0.07429207629005447,0.22022692899871155,105.6799966132905,32.259936567406235,81.62458245336546,172.89309360526352,6,1.0,5,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,29,6,2.028072481981608,2.1092045936818167,2.069133505628167,0.03574983519196001,0.08113211170020884,48.605602263580266,24.086149165140988,8.174109165640685,83.70224623747539,6,1.0,6,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,30,6,2.0092687090107453,2.12766968036741,2.0656449043600675,0.04217956037719875,0.11840097135666472,106.10868112236018,32.80838561228234,84.54446494972953,173.199492910335,6,1.0,7,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,31,6,1.9834739681899685,2.176044981591582,2.0880251308950357,0.0785280978465633,0.19257101340161342,105.79797643972553,32.376290802625974,82.51858171186667,169.98018572106957,6,1.0,8,Octahedron
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,32,6,2.0034706134603795,2.2013272800884236,2.08159201518959,0.06519049804521798,0.19785666662804413,105.59109395869083,32.13105729427345,82.12862010834584,171.9814577839686,6,1.0,9,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,21,6,2.021535214460235,2.1380765455203985,2.0777174302058383,0.037284355957351446,0.11654133106016351,61.944770847114555,27.273223082406364,20.94330765665453,115.20452362318025,6,1.0,1,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,22,6,1.9813455652242142,2.147227841746878,2.078204973008249,0.05611116491209728,0.16588227652266374,61.35341190806206,27.00939088982166,20.9346888899123,112.66546770988728,6,1.0,2,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,23,6,1.973426120980355,2.170480251088216,2.0813758943377283,0.06290021146468684,0.197054130107861,105.38934235364104,31.91253138527351,81.10290633640683,170.92936485529853,6,1.0,3,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,24,6,1.98707265181135,2.144743323280494,2.082717644023889,0.054243919148106244,0.15767067146914404,105.93147881543618,32.629967510367536,82.16982624575405,174.01237208802016,6,1.0,4,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,25,6,2.038203625858854,2.1263548376882913,2.075761111965715,0.035030712997909504,0.08815121182943741,48.67581679513577,24.100550659267768,8.175122332746394,85.04914822736393,6,1.0,5,Octahedron
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,26,6,2.040756128548445,2.134624536230218,2.0776734664880805,0.03469772943482241,0.09386840768177329,105.61260473303192,32.110061608334334,81.80160185764345,170.70561612108753,6,1.0,6,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,6,6,1.8935906523734218,2.1885449111246897,2.086331628901446,0.09221142917042398,0.2949542587512679,62.28784241421082,27.26303320755416,22.154256651596377,115.46519852792329,6,1.0,1,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,7,6,1.8960363261384983,2.2513554124785777,2.0973302518825068,0.128829957663306,0.35531908634007947,37.25613163865922,14.09327180155478,17.406533345072894,60.85692103896772,6,1.0,2,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,8,6,1.9573269782429716,2.1282612377013637,2.0641963601122453,0.06907976320308733,0.17093425945839202,107.08688278166781,34.35857876139734,83.94885495627003,176.3947295663297,6,1.0,3,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,9,6,1.897360143306379,2.177835442465549,2.0782610155748533,0.08894868234867627,0.28047529915917013,49.69288774647158,24.918921603615964,7.547403418878324,89.57738516538252,6,1.0,4,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,10,6,1.9589802370792866,2.1912113327653344,2.081030275658494,0.08564888489923894,0.23223109568604783,105.91680831894729,32.648386662244086,80.1432701947447,173.0214676357806,6,1.0,5,Octahedron
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,11,6,1.8953483449171094,2.2327895304932106,2.0838425166887897,0.09892476997051583,0.33744118557610125,106.7951776004567,33.90280456487349,84.53142754756344,175.17928924486864,6,1.0,6,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,6,6,1.90184425955747,2.164494413638501,2.0830922351263026,0.08766971547181267,0.2626501540810311,61.46276106971715,26.934548725865668,22.00853176403817,113.73957599312143,6,1.0,1,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,7,6,1.8928243839329502,2.2307791825513013,2.0884409993647792,0.1249855052015772,0.3379547986183511,37.030829346043305,14.047709459146091,16.94233428676136,60.49625298337723,6,1.0,2,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,8,6,1.9582784737092274,2.1148877784894653,2.0560514273672617,0.062439132605371546,0.15660930478023793,107.17017827385388,34.46095562609644,85.47883708695824,176.5414623560821,6,1.0,3,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,9,6,1.8988282460899042,2.180777695754302,2.0772742722350936,0.08924061135052896,0.28194944966439794,50.007166492833306,25.05706704697159,7.6229687830919595,89.3293401338311,6,1.0,4,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,10,6,1.9631644569094424,2.195878574246681,2.0803214548343565,0.08956192573418364,0.23271411733723846,105.95823779051784,32.68299580527165,80.76129817238895,172.4215118594235,6,1.0,5,Octahedron
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,11,6,1.8991567692793117,2.215130007506258,2.083043314275591,0.09409517697158454,0.31597323822694645,107.05990331561017,34.306766467236024,85.7976554516626,175.62726248242473,6,1.0,6,Octahedron
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,24,6,1.9987955700612823,2.117834795101849,2.0675769756690734,0.047620227624505115,0.11903922504056674,61.48820114174664,27.362095540220366,19.89923924821618,117.70211673966115,6,1.0,1,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,25,6,1.9909347299253775,2.210304373408816,2.0809069224477184,0.0708268837947572,0.21936964348343868,60.9354908855641,27.032685532185205,20.213665598817634,116.45719265124517,6,1.0,2,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,26,6,2.0400368602905665,2.117866933067462,2.076751385812266,0.03457015495644805,0.07783007277689569,35.44629871052584,13.77308231458197,14.840569753207758,57.57343082071474,6,1.0,3,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,27,6,2.043884054302208,2.125333143343488,2.082890510593032,0.03642859321944694,0.08144908904128023,47.93977394264648,23.6950769299267,8.272414618808922,82.70811170074197,6,1.0,4,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,28,6,1.9936579823471976,2.216532252913352,2.0877250457825443,0.07463930312342798,0.2228742705661544,105.45451011182541,31.98012680314622,81.05191160258445,172.21532257220204,6,1.0,5,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,29,6,2.0282748425894654,2.104660246690596,2.0685990069500044,0.03537707785964547,0.07638540410113048,48.238456814181355,23.85331784961801,8.253802877849308,83.04516872080448,6,1.0,6,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,30,6,2.0124330164745743,2.1282446325155853,2.065411386703191,0.04057555959730218,0.11581161604101098,105.92627648616072,32.5593560290803,84.0794705866345,172.68707345603957,6,1.0,7,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,31,6,1.9816194626162034,2.170203891511354,2.0857217248527262,0.0773988142732413,0.1885844288951506,105.72397166074595,32.28886978513377,82.61989936396859,169.76966114617122,6,1.0,8,no_data
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True,32,6,2.0043545308206934,2.202599979414206,2.081414125389881,0.06569742585638191,0.19824544859351256,105.3745946338815,31.866535803971438,81.35425214364412,171.4041026979103,6,1.0,9,no_data
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,6,6,1.9713082285324741,2.2764303604685145,2.092686063384463,0.11316576648023967,0.30512213193604043,61.430842777999906,32.13525492188756,12.34581808393285,114.76929265857159,6,1.0,1,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,7,6,1.9534550598070028,2.3143533123610536,2.0946404065605826,0.1261124197721169,0.3608982525540507,59.002649684584846,27.432222917744358,19.50853690088586,98.35519612824807,6,1.0,2,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,8,6,1.9548302701850806,2.262209507256566,2.0729020686605906,0.10659182863576638,0.3073792370714854,59.845713727183046,32.36769589541928,11.980880903675162,117.55435696864845,6,1.0,3,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,9,6,1.9715102526717685,2.1765163588413983,2.0658178835744816,0.0687193937122205,0.20500610616962978,57.70395675103325,26.579073980423438,19.56537489177155,94.01919639751092,6,1.0,4,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,10,6,1.9678325880376388,2.186090062311799,2.0727844234675374,0.07890086864832922,0.2182574742741601,48.548646117808104,24.31799892130579,7.48101608180545,84.75779062098383,6,1.0,5,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,11,6,1.9969965881337715,2.169098039037755,2.067072435114723,0.05617328549652749,0.17210145090398377,49.075450247795416,24.600450393859393,7.472064199777372,85.09496088988583,6,1.0,6,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,12,6,2.0107336146336245,2.1861123702457275,2.0671256694265376,0.05934864513327416,0.17537875561210292,107.42881109382702,34.90395419811825,86.46808211367222,177.70671470873862,6,1.0,7,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,13,6,1.9936084619543597,2.1822087131949424,2.065081797685299,0.0719180814647637,0.18860025124058266,107.23362806369761,34.570913408832794,85.39471173327753,177.07029595096577,6,1.0,8,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,14,6,1.930082814253808,2.2818186514769616,2.0838068984013365,0.11304252951317717,0.3517358372231536,106.57697681157674,33.52022492697873,84.77722852309458,176.02319218751057,6,1.0,9,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,15,6,1.992190747870894,2.165235094757464,2.0615269221712453,0.07129391409066195,0.1730443468865701,107.55834024769247,35.12003397179071,88.19961503958731,178.06843770302248,6,1.0,10,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,16,6,1.9185019849264242,2.280458742977629,2.081478488987115,0.12156880220439488,0.36195675805120486,106.55213945130984,33.48156083072321,84.12066991396769,175.91081320387406,6,1.0,11,Octahedron
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,17,6,1.92997083696287,2.277836838907623,2.0843383988362807,0.1112152521150432,0.34786600194475303,106.75266710570585,33.804135365531906,84.85652531617329,177.40181213458973,6,1.0,12,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,6,6,1.9781363671651755,2.098669038997031,2.0519827585819606,0.0397262824588236,0.12053267183185556,37.2016435536542,14.358144844341767,15.95351131802733,61.124356638805374,6,1.0,1,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,7,6,1.9781363966214427,2.09866910891901,2.0519827662361103,0.0397262866552969,0.12053271229756723,60.65302666291788,26.737773274530642,21.08622532043891,113.79869121821177,6,1.0,2,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,8,6,1.949775080441127,2.1249040032601165,2.0539398100127557,0.05919032021108605,0.17512892281898962,106.80786241363565,33.90444428890166,84.87015738269822,177.30369980710995,6,1.0,3,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,9,6,1.9497750805281364,2.1249039330719044,2.0539397982970464,0.05919030610977492,0.17512885254376798,106.80786231095378,33.904444105932505,84.87015652605666,177.30369835324885,6,1.0,4,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,10,6,1.9547513353614197,2.1238442664430903,2.053900363118669,0.05932661671021934,0.16909293108167067,49.4903965730784,24.81515512372671,7.589744196808828,86.0210873759731,6,1.0,5,Octahedron
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True,11,6,1.9547513356400643,2.123844266716167,2.0539003747894715,0.05932662529954985,0.16909293107610268,106.80052070559191,33.887121647789726,84.74847984198723,177.0965044755,6,1.0,6,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,27,6,2.0718340961834847,2.1595583049040545,2.1101997339491665,0.03219548584423607,0.08772420872056985,61.54574848789736,26.67069146975766,21.43048986232113,111.51861962346442,6,1.0,1,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,28,6,1.9989408680033105,2.2070327221869945,2.1124555644306415,0.06481762581291049,0.20809185418368403,61.22124900246934,26.587267700669543,21.408859496321853,110.90948147773057,6,1.0,2,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,29,6,1.993559522190572,2.221928575005791,2.1141477429993576,0.07621584439575264,0.22836905281521913,105.07387451770323,31.53878076059404,78.92209839105134,169.77274969924926,6,1.0,3,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,30,6,2.0021169995819896,2.205979104456139,2.1154876730022623,0.06437901999599442,0.20386210487414935,105.4805863599049,32.07235085107068,78.90441282736516,172.2944785172072,6,1.0,4,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,31,6,2.0443333303656015,2.1710552925286426,2.1083192124552146,0.045590946952416195,0.1267219621630411,47.726667754713596,23.59611583219903,8.155723417036844,84.00227062664835,6,1.0,5,Octahedron
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,32,6,2.050209223005956,2.1675883846616544,2.1111599866961686,0.04182662769107012,0.11737916165569828,105.56158409856853,31.988514878368193,80.59237599236795,170.2939667282227,6,1.0,6,Octahedron
mp-2715642,NaHf2Ta2SiP5O24,1.933591823898108,0.3056090522610642,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,3,6,2.020966043026847,2.1145433479245566,2.0586880678930943,0.033255192416030394,0.09357730489770955,37.55141307326741,14.56425336721662,16.19089082972738,62.50090047112015,6,1.0,1,Octahedron
mp-2715642,NaHf2Ta2SiP5O24,1.933591823898108,0.3056090522610642,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,4,6,1.935209814573506,2.1487601640395297,2.0653810633525294,0.07346532785780714,0.2135503494660238,61.04507291430195,26.90857399053117,21.414053874288808,114.13235492197111,6,1.0,2,Octahedron
mp-2715642,NaHf2Ta2SiP5O24,1.933591823898108,0.3056090522610642,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True,5,6,2.0206231768396403,2.090502032916564,2.0542892891872953,0.03214554548254752,0.06987885607692368,106.85805386922124,33.92870954749465,85.59546318568094,174.66048603507096,6,1.0,3,Octahedron
