material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,As_wyckoff,num_As_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,8.0,4.0,1.72343104490541,1.7407129941584574,1.72936900490401,0.006936742922247377,0.01728194925304738,88.33849146548938,28.519793188625936,26.910294658761057,107.71402072344996,4.0,1.0,9,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,9.0,4.0,1.7234310449054087,1.7407129941584576,1.7293690049040102,0.006936742922247705,0.017281949253048934,88.33849146548938,28.519793188625936,26.910294658761043,107.71402072344989,4.0,1.0,10,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,10.0,4.0,1.7189883570819489,1.7383434265904265,1.7290382683390537,0.007718269414539021,0.01935506950847765,92.15877429360673,27.65474664452417,32.87160888348287,112.65084725382303,4.0,1.0,11,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,11.0,4.0,1.718988357081949,1.7383434265904258,1.7290382683390537,0.007718269414538187,0.019355069508476763,92.15877429360671,27.65474664452417,32.87160888348284,112.65084725382303,4.0,1.0,12,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,10.0,4.0,1.683502690595796,1.8350006410655009,1.731118656474595,0.0605068109450629,0.15149795046970493,18.74952299257877,6.3049612337859555,11.650122062044007,28.30537829657665,4.0,1.0,1,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,12.0,4.0,1.6839238272238874,1.76420871998773,1.7240662736058092,0.04014244638192083,0.08028489276384265,109.38777509593932,4.171937395638191,105.64218780772237,117.16752409721904,4.0,1.0,2,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,15.0,4.0,1.6835026905957933,1.8350006410655044,1.7311186564745964,0.060506810945064445,0.15149795046971115,18.749522992578765,6.304961233785949,11.650122062044007,28.305378296576624,4.0,1.0,3,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,16.0,4.0,1.6839238272238868,1.7642087199877334,1.7240662736058092,0.04014244638192149,0.08028489276384665,109.38777509593932,4.1719373956381665,105.64218780772238,117.16752409721899,4.0,1.0,4,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,18.0,4.0,1.6835026905957937,1.8350006410655049,1.7311186564745962,0.060506810945064674,0.15149795046971115,29.786536178484948,10.715545603598661,16.347678963828447,45.48416357936626,4.0,1.0,5,Tetrahedron
mp-572921,Cs2Ga3As5O18,1.7894911890770384,0.2957335237193814,[4.0],5.0,5.0,5.0,Tetrahedron,"2e, 4f",1,4.0,As,0.0,True,19.0,4.0,1.6835026905957937,1.8350006410655033,1.731118656474595,0.06050681094506447,0.1514979504697096,29.786536178484948,10.715545603598667,16.347678963828425,45.484163579366246,4.0,1.0,6,Tetrahedron
mp-6113,LiTiAsO5,1.7053224250979269,0.0654364317136068,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,As,0.0,True,8.0,4.0,1.6836080488220213,1.697986515412474,1.688857890996404,0.00592311731228924,0.014378466590452721,109.43724674599257,1.9506833774704246,106.61730871634198,112.85857071273225,4.0,1.0,1,Tetrahedron
mp-6113,LiTiAsO5,1.7053224250979269,0.0654364317136068,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,As,0.0,True,9.0,4.0,1.6836080488220213,1.6979865154124743,1.6888578909964038,0.0059231173122893,0.014378466590452943,109.43724674599254,1.95068337747042,106.61730871634198,112.85857071273223,4.0,1.0,2,Tetrahedron
mp-6113,LiTiAsO5,1.7053224250979269,0.0654364317136068,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,As,0.0,True,10.0,4.0,1.683608048822022,1.6979865154124738,1.6888578909964038,0.005923117312288831,0.014378466590451833,90.65044314187234,29.45494234413992,26.269135500708842,110.1648338294017,4.0,1.0,3,Tetrahedron
mp-6113,LiTiAsO5,1.7053224250979269,0.0654364317136068,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,As,0.0,True,11.0,4.0,1.6836080488220213,1.6979865154124745,1.688857890996404,0.0059231173122894715,0.014378466590453165,90.65044314187237,29.45494234413991,26.26913550070887,110.1648338294017,4.0,1.0,4,Tetrahedron
mp-6203,CaCuAs2O7,1.794967232792267,0.3020023293258106,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,8.0,4.0,1.6981976445975182,1.8069787531290422,1.7333930013875483,0.042991969857758265,0.108781108531524,109.27183569985097,5.602822106974937,104.49546463664312,120.48488239318571,4.0,1.0,1,Tetrahedron
mp-6203,CaCuAs2O7,1.794967232792267,0.3020023293258106,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,9.0,4.0,1.6981976445975187,1.8069787531290435,1.7333930013875485,0.04299196985775879,0.1087811085315249,109.27183569985097,5.602822106974947,104.49546463664315,120.48488239318574,4.0,1.0,2,Tetrahedron
mp-6203,CaCuAs2O7,1.794967232792267,0.3020023293258106,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,10.0,4.0,1.6981976445975195,1.8069787531290422,1.7333930013875483,0.04299196985775804,0.10878110853152267,109.27183569985097,5.602822106974933,104.49546463664309,120.48488239318571,4.0,1.0,3,Tetrahedron
