material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Y_wyckoff,num_Y_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",2c,3,4.0,Y,0.0,True,3.0,4.0,2.1920163074586734,2.3776383986170515,2.287826407718553,0.0666675656967259,0.18562209115837813,70.44778859468681,44.02423402008097,0.36241313806855807,124.49605920383969,4.0,1.0,4,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism"
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",2c,3,4.0,Y,0.0,True,10.0,4.0,2.231503249254992,2.355706279673341,2.292756400604375,0.04694622538753416,0.12420303041834879,82.14452978273147,28.657602693356402,48.41832185793398,123.89223375848823,4.0,1.0,5,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism"
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",2c,3,4.0,Y,0.0,True,11.0,4.0,2.231503249254991,2.3557062796733432,2.292756400604376,0.04694622538753443,0.12420303041835234,82.14452978273145,28.65760269335645,48.41832185793391,123.89223375848827,4.0,1.0,6,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism"
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",2c,3,4.0,Y,0.0,True,12.0,4.0,2.2294713929338306,2.3492972183015772,2.2941268288713816,0.0452960444819422,0.11982582536774666,66.07131738903405,28.611622585513235,30.012182967625154,121.03678183502572,4.0,1.0,7,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism"
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",2c,3,4.0,Y,0.0,True,13.0,4.0,2.229471392933825,2.3492972183015857,2.2941268288713816,0.045296044481946546,0.11982582536776087,66.07131738903412,28.61162258551327,30.012182967625183,121.03678183502585,4.0,1.0,8,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism"
mp-1216201,Y2CrSbO7,1.9856606356206516,0.4078829548720237,[8.0],3.0,3.0,3.0,Cube,"2d, 2a",1,8.0,Y,0.0,True,0.0,8.0,2.1834422271671414,2.4863119567547805,2.3998718024949772,0.12526191234355577,0.302869729587639,59.98795890626746,33.99707717046911,10.014970160073226,116.70140900373833,8.0,1.0,1,Cube
mp-1216201,Y2CrSbO7,1.9856606356206516,0.4078829548720237,[8.0],3.0,3.0,3.0,Cube,"2d, 2a",1,8.0,Y,0.0,True,1.0,8.0,2.1834444635093613,2.4863026713370853,2.3998697841173855,0.1252590852949479,0.302858207827724,49.9253941986798,27.573831754419448,10.014955018362942,100.37350586309401,8.0,1.0,2,Cube
mp-1216201,Y2CrSbO7,1.9856606356206516,0.4078829548720237,[8.0],3.0,3.0,3.0,Cube,"2d, 2a",1,8.0,Y,0.0,True,2.0,8.0,2.22845253618597,2.4974752066898085,2.4172285491671985,0.11103422765503963,0.2690226705038383,55.54132832567729,29.10659767581889,17.13165449872222,107.14950105810291,8.0,1.0,3,Cube
mp-1216201,Y2CrSbO7,1.9856606356206516,0.4078829548720237,[8.0],3.0,3.0,3.0,Cube,"2d, 2a",1,8.0,Y,0.0,True,3.0,8.0,2.2284530862890253,2.4974706784459144,2.417227273756019,0.11103223673186804,0.26901759215688914,51.873768691766585,24.586748002280572,17.131654249310145,99.23225278862505,8.0,1.0,4,Cube
mp-1216205,Y4Mn3NiO12,1.4849342553484672,1.03779102068216,[8.0],3.0,3.0,3.0,no_data,no_data,1,8.0,Y,0.0,True,1.0,8.0,2.2625131713055584,2.7365059894970907,2.442087751674329,0.1685888233240803,0.4739928181915323,50.41777675349241,19.72741647977608,22.29973623893421,92.08097664181787,8.0,1.0,1,no_data
mp-1216205,Y4Mn3NiO12,1.4849342553484672,1.03779102068216,[8.0],3.0,3.0,3.0,no_data,no_data,1,8.0,Y,0.0,True,3.0,8.0,2.2625131713055593,2.736505989497091,2.442087751674329,0.16858882332408015,0.47399281819153183,50.41777675349241,19.72741647977608,22.29973623893419,92.08097664181787,8.0,1.0,2,no_data
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,0.0,8.0,2.194439809084966,2.5282148328649727,2.4393397520301874,0.14123786927071091,0.33377502378000656,78.77480272111673,55.02610962574225,0.9304685442766295,179.92890508683126,8.0,1.0,1,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,1.0,8.0,2.194439809084967,2.528214832864972,2.4393397520301883,0.14123786927071003,0.3337750237800048,78.77480272111644,55.02610962574171,0.9304685442766295,179.92890508682612,8.0,1.0,2,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,2.0,8.0,2.1850936403794177,2.537857171630719,2.4385378577030905,0.14370114255121186,0.35276353125130155,86.79852232513456,40.719042024209024,2.91090951442323,179.54892725473294,8.0,1.0,3,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,3.0,8.0,2.185093640379418,2.537857171630717,2.438537857703091,0.14370114255121186,0.3527635312512989,86.79852232513453,40.71904202420896,2.91090951442323,179.54892725473212,8.0,1.0,4,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,4.0,8.0,2.202336548859827,2.5288195694987716,2.4407776709239775,0.1378829797315522,0.3264830206389444,49.11625408619939,35.03799963374411,6.10480469265062,115.230747218312,8.0,1.0,5,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,5.0,8.0,2.202336548859827,2.528819569498773,2.440777670923977,0.13788297973155222,0.32648302063894574,49.11625408619941,35.0379996337441,6.10480469265062,115.230747218312,8.0,1.0,6,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,6.0,8.0,2.185093640379418,2.53785717163072,2.438537857703091,0.14370114255121205,0.352763531251302,86.79852232513454,40.719042024209045,2.9109095144229795,179.54892725473294,8.0,1.0,7,Cube
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,[8.0],3.0,3.0,3.0,Cube,"4j, 2e, 2i",1,8.0,Y,0.0,True,7.0,8.0,2.1850936403794194,2.537857171630717,2.438537857703091,0.1437011425512118,0.35276353125129756,86.79852232513461,40.71904202420919,2.9109095144229795,179.54892725473456,8.0,1.0,8,Cube
mp-1216224,Y3Mn2Sb3O14,2.07961641577126,0.364249867999385,[8.0],3.0,3.0,3.0,Cube,3d,1,8.0,Y,0.0,True,0.0,8.0,2.3124064048108077,2.5923873720047874,2.4537834160172083,0.09898685444759805,0.2799809671939797,58.68161339395613,28.611646483629837,13.638181072862086,122.38690460323356,8.0,1.0,1,Cube
mp-1216224,Y3Mn2Sb3O14,2.07961641577126,0.364249867999385,[8.0],3.0,3.0,3.0,Cube,3d,1,8.0,Y,0.0,True,1.0,8.0,2.3124165518216504,2.592382745612407,2.4537841322228835,0.09898231759181964,0.2799661937907567,58.68154656063915,28.61152336419694,13.638179455691592,122.3869343693767,8.0,1.0,2,Cube
mp-1216224,Y3Mn2Sb3O14,2.07961641577126,0.364249867999385,[8.0],3.0,3.0,3.0,Cube,3d,1,8.0,Y,0.0,True,2.0,8.0,2.312394306802177,2.5924135227444,2.4537767017349754,0.09900181833174554,0.280019215942223,102.85700483814792,36.559481771711695,63.30275593882591,179.9992238638725,8.0,1.0,3,Cube
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,8.0,3.0,2.281008244819792,2.287912691133996,2.2856112090292613,0.0032547872060748745,0.006904446314204282,69.13970976735104,48.889157625763694,0.0,103.70956465102655,3.0,1.0,1,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,9.0,3.0,2.267683500820452,2.2714673929490314,2.2689447981966455,0.0017837438555978935,0.0037838921285793248,51.281818469567575,36.26172073763513,1.2074182697257333e-06,76.92272710064223,3.0,1.0,2,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,10.0,3.0,2.267683500820453,2.2714673929490306,2.2689447981966455,0.001783743855597056,0.0037838921285775484,51.281818067094854,36.26172130681758,0.0,76.92272710064228,3.0,1.0,3,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,11.0,3.0,2.281008244819791,2.2879126911339984,2.2856112090292626,0.0032547872060762354,0.006904446314207391,69.1397101698238,48.88915705658127,1.2074182697257333e-06,103.70956465102655,3.0,1.0,4,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,14.0,3.0,2.2520225225450927,2.3144844526228137,2.2728431659043333,0.029444836215970865,0.06246193007772094,48.894314421310526,34.57350128877587,0.0,73.34147163196579,3.0,1.0,5,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,3.0,Y,0.0,True,15.0,3.0,2.252022522545093,2.3144844526228128,2.2728431659043333,0.029444836215970237,0.06246193007771961,48.89431482378328,34.57350071959345,1.2074182697257333e-06,73.34147163196579,3.0,1.0,6,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,4.0,Y,0.0,True,12.0,4.0,2.2845747225475357,2.392861100084754,2.3367162596757316,0.038337306299558865,0.10828637753721848,68.04392346923638,34.39675987283904,0.0,116.52008251119061,4.0,1.0,1,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,4.0,Y,0.0,True,13.0,4.0,2.284574722547535,2.392861100084754,2.3367162596757303,0.038337306299559226,0.10828637753721937,68.04392346923636,34.396759872839034,0.0,116.52008251119055,4.0,1.0,2,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,2.0,Y,0.0,True,0.0,2.0,2.4067230135523947,2.7147025914617564,2.5607128025070756,0.15398978895468085,0.3079795779093617,132.12817079144213,0.0,132.12817079144213,132.12817079144213,2.0,1.0,1,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,2.0,Y,0.0,True,1.0,2.0,2.388737111699551,2.699322774536449,2.544029943118,0.15529283141844918,0.31058566283689837,129.54692189379358,0.0,129.54692189379358,129.54692189379358,2.0,1.0,2,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,2.0,Y,0.0,True,2.0,2.0,2.388737111699553,2.6993227745364488,2.5440299431180007,0.15529283141844785,0.3105856628368957,129.54692189379355,0.0,129.54692189379355,129.54692189379355,2.0,1.0,3,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"[3.0, 4.0, 0, 2.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",2a,3,2.0,Y,0.0,True,3.0,2.0,2.4067230135523974,2.7147025914617577,2.5607128025070773,0.15398978895468018,0.30797957790936037,132.12817079144207,0.0,132.12817079144207,132.12817079144207,2.0,1.0,4,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,0.0,8.0,2.2216635815110224,2.7107625520106895,2.391317821868077,0.15466962520004782,0.4890989704996671,64.80082505670732,33.477644073390955,0.0,159.20867231471274,8.0,1.0,1,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,1.0,8.0,2.2216635815110224,2.710762552010689,2.391317821868077,0.15466962520004757,0.48909897049966666,60.05615470075103,29.329260248199738,0.0,102.94009353032527,8.0,1.0,2,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,2.0,8.0,2.2421173126707,2.8723746830067465,2.4013288998673206,0.19979141812650594,0.6302573703360466,92.16270379423224,35.22710547961196,0.0,146.49511624056308,8.0,1.0,3,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,3.0,8.0,2.242117312670701,2.8723746830067474,2.4013288998673206,0.19979141812650603,0.6302573703360466,86.25240527153657,36.11632504732582,0.0,145.7912126461919,8.0,1.0,4,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,4.0,8.0,2.244288660684571,2.878375637858317,2.3998257330445867,0.20213822985346547,0.6340869771737458,88.95900706284677,35.72830015869607,0.0,146.37029500716895,8.0,1.0,5,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.3480433455330015,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,Y,0.0,True,5.0,8.0,2.2442886606845724,2.878375637858317,2.3998257330445876,0.2021382298534654,0.6340869771737445,80.12778374571506,33.74943140024987,0.0,145.95565400925875,8.0,1.0,6,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized"
mp-1216291,Y3HoFe4(Ge2O7)4,1.7601347925937554,0.7914079927263581,[6.0],3.0,3.0,3.0,Square-face capped trigonal prism,1a,1,6.0,Y,0.0,True,,,,,,,,,,,,,,0,Square-face capped trigonal prism
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,0.0,8.0,2.3477938621603465,2.445795512817866,2.4031109381664475,0.03589549015408593,0.09800165065751942,72.97180350615562,35.7363877720621,13.66733396115821,163.57489471902062,8.0,1.0,1,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,1.0,8.0,2.347793862148068,2.445795512812422,2.4031090098349357,0.03589555627882562,0.09800165066435396,88.40065308057619,37.35098475234174,17.23084155910271,163.57470449372047,8.0,1.0,2,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,2.0,8.0,2.347793862148068,2.4457955128124214,2.403109009834936,0.03589555627882537,0.09800165066435351,54.42735543411761,28.067037223875577,11.80211512946473,122.6041628713238,8.0,1.0,3,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,3.0,8.0,2.347793862160346,2.445795512817865,2.4031109381664475,0.035895490154085594,0.09800165065751898,73.18698274232193,32.65995981693161,13.667333961158237,133.08071351398232,8.0,1.0,4,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,4.0,8.0,2.3477938621603465,2.4457955128178663,2.403110938166448,0.03589549015408593,0.09800165065751987,95.78669573069344,32.964139422125896,26.68325347385474,163.57492663550437,8.0,1.0,5,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,5.0,8.0,2.347793862148068,2.4457955128124222,2.403109009834936,0.03589555627882503,0.0980016506643544,41.3622280944341,19.967821133389037,13.4487578326695,77.68776714585029,8.0,1.0,6,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,6.0,8.0,2.347793862148068,2.4457955128124214,2.4031090098349353,0.03589555627882531,0.09800165066435351,100.93996424085921,31.84128068678636,68.86223700662622,163.57512523767195,8.0,1.0,7,Cube
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.1104712621465558,[8.0],3.0,3.0,3.0,Cube,8e,1,8.0,Y,0.0,True,7.0,8.0,2.347793862160345,2.4457955128178654,2.403110938166448,0.035895490154086135,0.09800165065752031,87.16855132638203,36.61940353209614,17.97302602264112,163.57492663550437,8.0,1.0,8,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,0.0,8.0,2.296754646233173,2.533864627164648,2.4128161404634385,0.11238254695954038,0.23710998093147495,45.08369847559778,17.761625828237875,11.864638336622505,77.8831257122721,8.0,1.0,1,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,1.0,8.0,2.2967546462331736,2.5338646271646486,2.412816140463439,0.11238254695954075,0.23710998093147495,45.42096516915901,17.906752040123962,12.126365837166551,77.49695246769568,8.0,1.0,2,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,2.0,8.0,2.2967546462331736,2.5338646271646477,2.412816140463439,0.11238254695954036,0.23710998093147406,100.56821952015783,31.825060100307393,65.94983469389469,162.80064511636814,8.0,1.0,3,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,3.0,8.0,2.2967546462331727,2.5338646271646486,2.412816140463439,0.11238254695954082,0.23710998093147584,100.56821952015783,31.825060100307397,65.94983469389466,162.80064511636814,8.0,1.0,4,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,4.0,8.0,2.296754646233174,2.5338646271646477,2.4128161404634394,0.11238254695953977,0.23710998093147362,45.08369847559778,17.761625828237882,11.864638336622443,77.8831257122721,8.0,1.0,5,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,5.0,8.0,2.296754646233174,2.533864627164648,2.4128161404634394,0.11238254695954053,0.23710998093147406,45.42096516915903,17.906752040123962,12.126365837166551,77.49695246769568,8.0,1.0,6,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,6.0,8.0,2.2967546462331736,2.5338646271646477,2.4128161404634394,0.11238254695954016,0.23710998093147406,100.56821952015785,31.8250601003074,65.94983469389469,162.80064511636814,8.0,1.0,7,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,7.0,8.0,2.2967546462331736,2.5338646271646486,2.4128161404634394,0.11238254695954067,0.23710998093147495,100.56821952015784,31.825060100307397,65.94983469389469,162.80064511636814,8.0,1.0,8,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,8.0,8.0,2.2967546462331736,2.533864627164649,2.4128161404634394,0.11238254695954056,0.2371099809314754,45.083698475597785,17.761625828237875,11.864638336622505,77.8831257122721,8.0,1.0,9,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,9.0,8.0,2.2967546462331736,2.533864627164648,2.412816140463439,0.1123825469595407,0.2371099809314745,45.420965169159025,17.906752040123962,12.126365837166551,77.49695246769566,8.0,1.0,10,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,10.0,8.0,2.2967546462331736,2.533864627164648,2.4128161404634394,0.1123825469595402,0.2371099809314745,100.56821952015785,31.825060100307397,65.94983469389469,162.80064511636817,8.0,1.0,11,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,11.0,8.0,2.2967546462331736,2.5338646271646494,2.4128161404634394,0.11238254695954111,0.23710998093147584,100.56821952015778,31.825060100307393,65.94983469389466,162.80064511636812,8.0,1.0,12,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,12.0,8.0,2.2750613433101035,2.484524728938773,2.4321588825316054,0.09070030655856155,0.2094633856286694,102.85714285714286,36.29832369935884,69.34794412222887,180.0,8.0,1.0,13,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,13.0,8.0,2.275061343310104,2.484524728938773,2.4321588825316054,0.09070030655856155,0.20946338562866895,102.85714278352887,36.29832354291101,69.34794412222885,180.0,8.0,1.0,14,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,14.0,8.0,2.275061343310104,2.484524728938773,2.4321588825316054,0.09070030655856123,0.20946338562866895,102.85714282665094,36.29832363455603,69.34794412222887,180.0,8.0,1.0,15,Cube
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.3075395294979133,[8.0],3.0,3.0,3.0,Cube,"4c, 12f",1,8.0,Y,0.0,True,15.0,8.0,2.2750613433101043,2.484524728938774,2.432158882531606,0.09070030655856175,0.20946338562866984,102.85714276566712,36.2983235049504,69.34794412222884,180.0,8.0,1.0,16,Cube
mp-1216371,Y6O5F8,2.0447248324983742,0.3446530049559219,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism","2b, 2a, 4c",3,3.0,Y,0.0,True,12.0,3.0,2.2214560696683425,2.346101361524075,2.263794334939687,0.058207895261293,0.12464529185573259,91.24932357510728,18.562344764757174,77.43633349546847,117.48822517860654,3.0,1.0,1,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism"
mp-1216371,Y6O5F8,2.0447248324983742,0.3446530049559219,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism","2b, 2a, 4c",3,3.0,Y,0.0,True,13.0,3.0,2.2214560696683434,2.3461013615240773,2.2637943349396874,0.05820789526129434,0.12464529185573392,59.71215489367351,17.88396430077933,35.22494516648558,77.4363334954685,3.0,1.0,2,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism"
mp-1216371,Y6O5F8,2.0447248324983742,0.3446530049559219,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism","2b, 2a, 4c",3,3.0,Y,0.0,True,14.0,3.0,2.2214560696683443,2.346101361524076,2.263794334939688,0.05820789526129299,0.1246452918557317,91.24932357510731,18.562344764757167,77.43633349546852,117.48822517860657,3.0,1.0,3,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism"
