material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Y_wyckoff,num_Y_chemenvs,CN,element,charge_range,is_single_charge
mp-558883,Y3Si2ClO8,1.8914616057505775,0.611963193237931,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized","8d, 4c",2,7.0,Y,0.0,True
mp-558941,LiYSiO4,2.157611121404608,0.2447644293075594,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4e,1,7.0,Y,0.0,True
mp-559028,YCu(MoO4)2,2.33291675633974,0.0433807756472733,[8.0],3.0,3.0,3.0,no_data,no_data,1,8.0,Y,0.0,True
mp-559053,NaY(SeO3)2,2.0356594733856914,0.3572169835103542,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4a,1,7.0,Y,0.0,True
mp-559085,Y2WO6,2.126981147784833,0.2969516621746934,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces",4a,4,6.0,Y,0.0,True
mp-559085,Y2WO6,2.126981147784833,0.2969516621746934,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces",4a,4,7.0,Y,0.0,True
mp-559085,Y2WO6,2.126981147784833,0.2969516621746934,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces",4a,4,8.0,Y,0.0,True
mp-559103,Na7Y2P7O24,2.0635514940707336,0.3268015113110537,[7.0],3.0,3.0,3.0,Pentagonal bipyramid,4g,1,7.0,Y,0.0,True
mp-559289,YTaO4,2.258696246941339,0.1437090368331692,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,Y,0.0,True
mp-559510,Y2WO6,2.1904131513716973,0.1679627519647438,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Square antiprism, Square-face capped trigonal prism","4g, 2f, 2e",3,7.0,Y,0.0,True
mp-559510,Y2WO6,2.1904131513716973,0.1679627519647438,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Square antiprism, Square-face capped trigonal prism","4g, 2f, 2e",3,8.0,Y,0.0,True
mp-559670,KBaYSi2O7,1.8400020150333392,0.6365460803418678,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Y,0.0,True
mp-559833,Na2YC(OF)3,3.0086487131573794,-0.4828288083234072,[3.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),8c,1,3.0,Y,0.0,True
mp-560029,Y3BrO4,2.1255857428455167,0.1823840999856386,"[5.0, 5.0]",3.0,3.0,3.0,"Square pyramid, Trigonal bipyramid","4f, 2c",2,5.0,Y,0.0,True
mp-560029,Y3BrO4,2.1255857428455167,0.1823840999856386,"[5.0, 5.0]",3.0,3.0,3.0,"Square pyramid, Trigonal bipyramid","4f, 2c",2,5.0,Y,0.0,True
mp-560039,NaY(SiO3)2,2.2524181396156044,0.1910694554934014,[7.0],3.0,3.0,3.0,Pentagonal bipyramid,4e,1,7.0,Y,0.0,True
mp-560118,YMoClO4,1.6824932465916895,0.7662664330181412,[6.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2i,1,6.0,Y,0.0,True
mp-560478,BaY2Si3O10,2.029170616963653,0.3411096529255095,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Y,0.0,True
mp-560652,YSbMo2O9,2.3980734861497477,-0.0053565518700262,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,Y,0.0,True
mp-560919,Na5Y(CO3)4,1.6244196550926016,0.7587785956692434,[9.0],3.0,3.0,3.0,Square-face capped square prism,4e,1,9.0,Y,0.0,True
mp-560927,Y4Al2O9,2.0436246611976414,0.4013750818315233,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,6.0,Y,0.0,True
mp-560927,Y4Al2O9,2.0436246611976414,0.4013750818315233,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,7.0,Y,0.0,True
mp-561108,Y(IO3)3,2.357388125252059,0.0052407394553057,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,Y,0.0,True
mp-561141,KYP2O7,2.109090333618661,0.1841288197832195,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Y,0.0,True
mp-561157,Sr3Y2(BO3)4,1.9639152638522055,0.49052895289582,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4a,2,7.0,Y,0.0,True
mp-561157,Sr3Y2(BO3)4,1.9639152638522055,0.49052895289582,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4a,2,8.0,Y,0.0,True
mp-561251,Rb2Y(NO3)5,0.8355356311561035,1.3635834459280436,[10.0],3.0,3.0,3.0,Square-face bicapped square antiprism,3a,1,10.0,Y,0.0,True
mp-561441,Y2GeO5,1.8291484503309572,0.6820583387097072,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Octahedron",4f,2,6.0,Y,0.0,True
mp-561441,Y2GeO5,1.8291484503309572,0.6820583387097072,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Octahedron",4f,2,7.0,Y,0.0,True
mp-561442,Y2Hf2O7,1.838437343402416,0.6053083547916762,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Y,0.0,True
mp-561531,Y2Si2O7,2.122963948815978,0.3039855935297336,"[6.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Octahedron","2d, 2a",2,6.0,Y,0.0,True
mp-561531,Y2Si2O7,2.122963948815978,0.3039855935297336,"[6.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Octahedron","2d, 2a",2,8.0,Y,0.0,True
mp-561551,Y2Si2O7,2.303571022998677,0.1244083881375499,[7.0],3.0,3.0,3.0,Face-capped octahedron,4f,1,7.0,Y,0.0,True
mp-581114,Cs2YSi4O10F,2.12369750353592,0.2072094022948175,[4.0],3.0,3.0,3.0,no_data,no_data,1,4.0,Y,0.0,True
mp-581370,YCu3Se2ClO8,2.0788815983285898,0.3393082532475459,[8.0],3.0,3.0,3.0,Cube,2a,1,8.0,Y,0.0,True
mp-581644,Y2Si2O7,2.055728093858721,0.3712716208438317,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2i,5,6.0,Y,0.0,True
mp-581644,Y2Si2O7,2.055728093858721,0.3712716208438317,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2i,5,7.0,Y,0.0,True
mp-581644,Y2Si2O7,2.055728093858721,0.3712716208438317,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2i,5,8.0,Y,0.0,True
mp-5905,Y2BeO4,1.827516682811963,0.6830083230958971,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron",4c,2,6.0,Y,0.0,True
mp-5905,Y2BeO4,1.827516682811963,0.6830083230958971,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron",4c,2,7.0,Y,0.0,True
mp-601241,Na3YH12(CO5)3,2.3380669528731537,0.0694894139902223,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2b,1,9.0,Y,0.0,True
mp-6019,Sr2YNbO6,2.2513608520556163,0.0229882335694585,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Y,0.0,True
mp-6121,BaY2ZnO5,2.489780249171837,-0.1415304321025192,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4c,1,7.0,Y,0.0,True
mp-626151,YHO2,2.0543697134020853,0.3544491110710674,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,2e,1,7.0,Y,0.0,True
mp-6310,Ba3Y(BO3)3,2.042272116359778,0.3271989833791989,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Y,0.0,True
mp-6331,Na2Y2B2O7,2.0440703735290016,0.3914128727815489,[8.0],3.0,3.0,3.0,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4e,2,8.0,Y,0.0,True
mp-642313,K3Y3(BO3)4,1.9157336739620925,0.5321574330474457,"[7.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4e,3,7.0,Y,0.0,True
mp-642313,K3Y3(BO3)4,1.9157336739620925,0.5321574330474457,"[7.0, 8.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4e,3,8.0,Y,0.0,True
mp-642787,Y2V2O7,1.6750736653952814,0.709119113380309,[8.0],3.0,3.0,3.0,Cube,4c,1,8.0,Y,0.0,True
mp-644527,LiY2Ti2S2O5,1.7963662168166898,0.6827485590303126,[4.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2i,1,4.0,Y,0.0,True
mp-650518,Ca4YFe5O13,1.369873255855207,1.2235948658255529,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,Y,0.0,True
mp-6655,Y2Be2SiO7,1.8364578610239133,0.6483288768348887,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Y,0.0,True
mp-667498,Ba8CaY2U4O24,1.4332558627739256,1.1809906236098395,[6.0],3.0,3.0,3.0,Octahedron,4m,1,6.0,Y,0.0,True
mp-675733,Y5(ReO6)2,2.2067530559477815,0.1462012915466214,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron","2i, 1a",2,6.0,Y,0.0,True
mp-675733,Y5(ReO6)2,2.2067530559477815,0.1462012915466214,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron","2i, 1a",2,7.0,Y,0.0,True
mp-675802,Y4Zr3O12,1.945460006635072,0.457540358265189,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,2i,1,7.0,Y,0.0,True
mp-676605,Y6O5F8,2.072730102434142,0.3115588898760119,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",1a,4,3.0,Y,0.0,True
mp-676605,Y6O5F8,2.072730102434142,0.3115588898760119,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",1a,4,3.0,Y,0.0,True
mp-676605,Y6O5F8,2.072730102434142,0.3115588898760119,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",1a,4,4.0,Y,0.0,True
mp-676605,Y6O5F8,2.072730102434142,0.3115588898760119,"[3.0, 3.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",1a,4,4.0,Y,0.0,True
mp-677237,Y3U2O10,2.4071769739518225,-0.0587759709095804,[8.0],3.0,3.0,3.0,Cube,"1b, 2i",1,8.0,Y,0.0,True
mp-6829,Ba3Y2Cu2PtO10,1.988239132662784,0.4628451091670825,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,2i,1,7.0,Y,0.0,True
mp-684017,Y2Te4O11,2.261591617380484,0.1448169739439105,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4f,1,8.0,Y,0.0,True
mp-685370,Y2Ti2O7,1.6928965249478338,0.774362974314875,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Hexagonal bipyramid, Pentagonal bipyramid","2f, 2e, 2i, 1a, 4j, 1d",3,6.0,Y,0.0,True
mp-685370,Y2Ti2O7,1.6928965249478338,0.774362974314875,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Hexagonal bipyramid, Pentagonal bipyramid","2f, 2e, 2i, 1a, 4j, 1d",3,7.0,Y,0.0,True
mp-685370,Y2Ti2O7,1.6928965249478338,0.774362974314875,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Hexagonal bipyramid, Pentagonal bipyramid","2f, 2e, 2i, 1a, 4j, 1d",3,8.0,Y,0.0,True
mp-685633,Y10U4O27,2.1717823377839394,0.1849015355716566,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism",1a,3,7.0,Y,0.0,True
mp-685633,Y10U4O27,2.1717823377839394,0.1849015355716566,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism",1a,3,8.0,Y,0.0,True
mp-686482,K2YTi(PO4)3,2.177358828380369,0.0978212390801967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Y,0.0,True
mp-694012,Ca3YAl3B4O15,1.8719601158659895,0.530328500019722,"[6.0, 9.0]",3.0,3.0,3.0,"Octahedron, Tricapped triangular prism (three square-face caps)","2c, 1b, 1a",2,6.0,Y,0.0,True
mp-694012,Ca3YAl3B4O15,1.8719601158659895,0.530328500019722,"[6.0, 9.0]",3.0,3.0,3.0,"Octahedron, Tricapped triangular prism (three square-face caps)","2c, 1b, 1a",2,9.0,Y,0.0,True
mp-6941,Y2Si3N4O3,2.78972985094211,-0.2079646395250178,[4.0],3.0,3.0,3.0,Square antiprism,4e,1,4.0,Y,0.0,True
mp-694869,Ca2YFe3(SnO6)2,1.9437630967831212,0.5010706084841882,[8.0],3.0,3.0,3.0,Cube,1a,1,8.0,Y,0.0,True
mp-695044,Ca5Y3Ti5Mn3O24,1.8354722240683137,0.6090483645434609,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,Y,0.0,True
mp-695475,Ca3YGa3B4O15,1.8521081675523992,0.5625613157206943,"[6.0, 9.0]",3.0,3.0,3.0,"Octahedron, Tricapped triangular prism (three square-face caps)","2c, 1b, 1a",2,6.0,Y,0.0,True
mp-695475,Ca3YGa3B4O15,1.8521081675523992,0.5625613157206943,"[6.0, 9.0]",3.0,3.0,3.0,"Octahedron, Tricapped triangular prism (three square-face caps)","2c, 1b, 1a",2,9.0,Y,0.0,True
mp-697317,Rb2YTi(PO4)3,2.081692474283492,0.2251266401854549,[6.0],3.0,3.0,3.0,no_data,no_data,1,6.0,Y,0.0,True
mp-7020,LiYO2,2.0443059641108965,0.3868165194715203,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Y,0.0,True
mp-703429,Ba3Y4O9,2.355994620679149,-0.0699050853623732,[6.0],3.0,3.0,3.0,"Trigonal prism, Octahedron",1a,2,6.0,Y,0.0,True
mp-707095,YHSO5,1.9014642074821864,0.5295984427106017,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Y,0.0,True
mp-720216,Ca3Y9Al18CrSiO48,2.079105883097001,0.325174151269014,[8.0],3.0,3.0,3.0,Cube,1a,1,8.0,Y,0.0,True
mp-720719,Ca2Y2Si4H2CO16,2.053550568084705,0.3915068023229182,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,8d,1,8.0,Y,0.0,True
mp-726398,Ca3YMn3B4O15,2.0610520347674006,0.3933068692353341,"[8.0, 9.0]",3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",1b,2,8.0,Y,0.0,True
mp-726398,Ca3YMn3B4O15,2.0610520347674006,0.3933068692353341,"[8.0, 9.0]",3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",1b,2,9.0,Y,0.0,True
mp-732235,Ca2Y3Si3O13,2.6853522655910935,-0.3603087773462821,[7.0],3.0,3.0,3.0,Pentagonal bipyramid,2a,1,7.0,Y,0.0,True
mp-734150,Na3YH6(CO4)3,2.393103699667612,0.0099192172298975,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4a,1,9.0,Y,0.0,True
mp-743862,Ca2YFe4SbO12,1.9647973789645163,0.4790085695396561,[8.0],3.0,3.0,3.0,Cube,2i,1,8.0,Y,0.0,True
mp-752515,YTa3O9,2.240827394240182,0.1717519149085356,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Y,0.0,True
mp-752849,Y2Pb2O7,2.0074755650910143,0.437303772848187,[8.0],3.0,3.0,3.0,Cube,4c,1,8.0,Y,0.0,True
mp-753355,Ce5Y2O13,2.056508735334636,0.3866555956706857,"[5.0, 7.0]",3.0,3.0,3.0,"Trigonal bipyramid, Face-capped octahedron",1a,2,5.0,Y,0.0,True
mp-753355,Ce5Y2O13,2.056508735334636,0.3866555956706857,"[5.0, 7.0]",3.0,3.0,3.0,"Trigonal bipyramid, Face-capped octahedron",1a,2,7.0,Y,0.0,True
mp-753917,Y2HfO5,1.8884970310471805,0.7140025496215894,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Y,0.0,True
mp-754146,Rb3YO3,2.292172615719435,-0.3933292500925126,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Y,0.0,True
mp-754359,Y6TeO12,1.631861748843726,0.9406531026551076,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,Y,0.0,True
mp-754903,Y(BO2)3,2.5418954242373912,-0.0856902965644193,[8.0],3.0,3.0,3.0,Square-face bicapped square antiprism,2e,1,8.0,Y,0.0,True
mp-754979,Y3AlO6,1.7844578075744777,0.6790788827437916,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,"4b, 2a",1,7.0,Y,0.0,True
mp-755165,YScO3,0.393878697992542,2.3807319671479004,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,Y,0.0,True
mp-755289,Li3Y3ZrO8,2.667286275761451,-0.5569615628549294,[6.0],3.0,3.0,3.0,Octahedron,"2k, 1c",1,6.0,Y,0.0,True
mp-755537,Y2HfO5,2.0106185721437075,0.4771499118773811,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Y,0.0,True
mp-755541,Cs3YO3,2.2577904298475993,-0.3555275036244341,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Y,0.0,True
mp-756103,Y2HgO4,2.078779698750431,0.3457844853531992,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,2i,1,7.0,Y,0.0,True
mp-756347,Y2Pt2O7,1.8296425830687284,0.5448841543067893,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Y,0.0,True
mp-756402,YHO2,2.104232721423382,0.2867775581843623,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Y,0.0,True
mp-756474,Rb3YO3,1.9698875874065755,0.6128635944265224,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Y,0.0,True
mp-756557,LiY4Ti4(S2O5)2,1.7817871451355622,0.6911378760178859,[4.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4j,1,4.0,Y,0.0,True
mp-756980,Li4Y3VO8,1.460210099099505,1.1625104852806796,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Y,0.0,True
mp-757073,Ba4LiY2Cu5O14,2.3377044491553,0.0825102054126779,[8.0],3.0,3.0,3.0,Cube,2b,1,8.0,Y,0.0,True
mp-757483,Y6O5F8,1.9822105683213855,0.4521751810059557,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",4e,3,3.0,Y,0.0,True
mp-757483,Y6O5F8,1.9822105683213855,0.4521751810059557,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",4e,3,2.0,Y,0.0,True
mp-757483,Y6O5F8,1.9822105683213855,0.4521751810059557,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",4e,3,4.0,Y,0.0,True
mp-757483,Y6O5F8,1.9822105683213855,0.4521751810059557,"[3.0, 2.0, 4.0, 4.0]",3.0,3.0,3.0,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",4e,3,4.0,Y,0.0,True
mp-757588,Y11Ta5O28,1.898083571085613,0.5361873688450938,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Hexagonal bipyramid",1a,4,7.0,Y,0.0,True
mp-757588,Y11Ta5O28,1.898083571085613,0.5361873688450938,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Hexagonal bipyramid",1a,4,8.0,Y,0.0,True
mp-758094,Ce6Y2O15,2.00964441176347,0.3866325471341649,[7.0],3.0,3.0,3.0,Face-capped octahedron,2a,1,7.0,Y,0.0,True
mp-758317,YTa3O9,3.024291642741814,-0.2833452007844667,"[11.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,11.0,Y,0.0,True
mp-758317,YTa3O9,3.024291642741814,-0.2833452007844667,"[11.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,Y,0.0,True
mp-758379,Y11Ta5O28,1.9716206064462027,0.454380856420721,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Pentagonal bipyramid, Square-face capped trigonal prism","1b, 1a, 2c",4,7.0,Y,0.0,True
mp-758379,Y11Ta5O28,1.9716206064462027,0.454380856420721,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron, Pentagonal bipyramid, Square-face capped trigonal prism","1b, 1a, 2c",4,8.0,Y,0.0,True
mp-760098,Y5U2O12,1.949249959191362,0.4747986283358701,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,1a,1,7.0,Y,0.0,True
mp-762369,Y9U5O28,2.307102707597603,0.0399748286140852,[8.0],3.0,3.0,3.0,Cube,"1f, 2i",1,8.0,Y,0.0,True
mp-766345,Y5O4F7,2.0378789314596135,0.3653137878518302,"[3.0, 2.0, 4.0]",3.0,3.0,3.0,no_data,no_data,1,3.0,Y,0.0,True
mp-766345,Y5O4F7,2.0378789314596135,0.3653137878518302,"[3.0, 2.0, 4.0]",3.0,3.0,3.0,no_data,no_data,1,2.0,Y,0.0,True
mp-766345,Y5O4F7,2.0378789314596135,0.3653137878518302,"[3.0, 2.0, 4.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Y,0.0,True
mp-767438,YFeGe2O7,1.7270110048103224,0.8316246675983665,[6.0],3.0,3.0,3.0,Square antiprism,2g,1,6.0,Y,0.0,True
mp-767462,Na2YPCO7,1.862966847545198,0.6427537946074457,[6.0],3.0,3.0,3.0,Pentagonal bipyramid,2e,1,6.0,Y,0.0,True
mp-768814,Y2GeO5,2.1897821782925067,0.1612148371442007,[7.0],3.0,3.0,3.0,Face-capped octahedron,4c,1,7.0,Y,0.0,True
mp-768873,Y2GeO5,1.967504744729019,0.4716751816055781,[7.0],3.0,3.0,3.0,"Face-capped octahedron, Pentagonal bipyramid",4e,2,7.0,Y,0.0,True
mp-768887,Y(BO2)3,2.539367375272606,-0.2140828873145351,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,4a,1,6.0,Y,0.0,True
mp-768961,YB5O9,2.236227247041803,0.2689861715322783,[9.0],3.0,3.0,3.0,Square-face capped square prism,4e,1,9.0,Y,0.0,True
mp-769007,YScO3,1.671822240674259,0.7863353821739326,[7.0],3.0,3.0,3.0,Face-capped octahedron,"4b, 2a",1,7.0,Y,0.0,True
mp-769262,K5YO4,2.1904815883586037,-0.082347941859971,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Y,0.0,True
mp-769346,Y2Ge2O7,2.106812613391157,0.3292161727036525,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Pentagonal bipyramid, Square-face capped trigonal prism",2i,3,6.0,Y,0.0,True
mp-769346,Y2Ge2O7,2.106812613391157,0.3292161727036525,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Pentagonal bipyramid, Square-face capped trigonal prism",2i,3,7.0,Y,0.0,True
mp-769346,Y2Ge2O7,2.106812613391157,0.3292161727036525,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Pentagonal bipyramid, Square-face capped trigonal prism",2i,3,8.0,Y,0.0,True
mp-769396,Y2Ge2O7,1.6198392794617449,0.7616541539254312,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Y,0.0,True
mp-769409,Y4Ga2O9,2.11388227872012,0.3283121421742511,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,6.0,Y,0.0,True
mp-769409,Y4Ga2O9,2.11388227872012,0.3283121421742511,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,7.0,Y,0.0,True
mp-769481,Y4Ga2O9,2.1253730259771,0.3005749880784229,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,6.0,Y,0.0,True
mp-769481,Y4Ga2O9,2.1253730259771,0.3005749880784229,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4e,3,7.0,Y,0.0,True
mp-770639,Y2W2O9,2.2699766875973375,0.1714596639533167,"[8.0, 9.0]",3.0,3.0,3.0,"Square antiprism, Square-face monocapped antiprism",4e,2,8.0,Y,0.0,True
mp-770639,Y2W2O9,2.2699766875973375,0.1714596639533167,"[8.0, 9.0]",3.0,3.0,3.0,"Square antiprism, Square-face monocapped antiprism",4e,2,9.0,Y,0.0,True
mp-770815,Cs3YO3,2.0004463987537036,0.533332516928005,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Y,0.0,True
mp-771163,CsY3O5,1.9545166018510804,0.4887879298717871,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Y,0.0,True
mp-771238,Y2TeO6,2.077607465636831,0.3330036669445914,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square antiprism","4g, 2f, 2e",2,7.0,Y,0.0,True
mp-771238,Y2TeO6,2.077607465636831,0.3330036669445914,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square antiprism","4g, 2f, 2e",2,8.0,Y,0.0,True
mp-772036,YTa7O19,2.031626651576983,0.4354253913041321,[8.0],3.0,3.0,3.0,Bicapped octahedron (opposed cap faces),2e,1,8.0,Y,0.0,True
mp-772823,Y2HfO5,1.6035073266211828,0.9662413355520312,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Octahedron",4c,2,6.0,Y,0.0,True
mp-772823,Y2HfO5,1.6035073266211828,0.9662413355520312,"[6.0, 7.0]",3.0,3.0,3.0,"Face-capped octahedron, Octahedron",4c,2,7.0,Y,0.0,True
