material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pb_wyckoff,num_Pb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1222091,MgTi2Pb4WO12,2.842369036968807,-0.0011210880500079,[12.0],2.0,2.0,2.0,Cuboctahedron,4g,1,12.0,Pb,0.0,True,3.0,12.0,2.8195159980205178,2.8693902898311348,2.8416991519677874,0.020727990462567326,0.04987429181061698,63.04459439087325,39.47227693737599,0.0,154.7159764682781,12.0,1.0,1,Cuboctahedron
mp-1222091,MgTi2Pb4WO12,2.842369036968807,-0.0011210880500079,[12.0],2.0,2.0,2.0,Cuboctahedron,4g,1,12.0,Pb,0.0,True,4.0,12.0,2.819515998020517,2.869390289831137,2.8416991519677866,0.020727990462568305,0.049874291810620086,72.313875922452,37.77522788162521,0.0,151.71016946773057,12.0,1.0,2,Cuboctahedron
mp-1222091,MgTi2Pb4WO12,2.842369036968807,-0.0011210880500079,[12.0],2.0,2.0,2.0,Cuboctahedron,4g,1,12.0,Pb,0.0,True,5.0,12.0,2.8195159980205187,2.869390289831133,2.8416991519677866,0.020727990462567097,0.04987429181061431,63.04459440916746,39.47227690815671,0.0,154.7159764682781,12.0,1.0,3,Cuboctahedron
mp-1222091,MgTi2Pb4WO12,2.842369036968807,-0.0011210880500079,[12.0],2.0,2.0,2.0,Cuboctahedron,4g,1,12.0,Pb,0.0,True,6.0,12.0,2.8195159980205178,2.869390289831136,2.8416991519677874,0.020727990462568423,0.04987429181061831,72.3138759041578,37.77522791664619,0.0,151.71016946773054,12.0,1.0,4,Cuboctahedron
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,6.0,8.0,2.3272868060192473,3.113317838316608,2.7696695571991166,0.24769075932110757,0.7860310322973607,100.14059715529939,32.886725118176834,55.41567523501918,157.3275613213842,8.0,1.0,1,Bicapped octahedron (cap faces with one atom in common)
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,7.0,8.0,2.3272867678023186,3.113317797552704,2.7696695494700174,0.2476907355572936,0.7860310297503856,100.14059716950098,32.88672503907602,55.41567714581795,157.32756200582423,8.0,1.0,2,Bicapped octahedron (cap faces with one atom in common)
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,8.0,8.0,2.3272867463929785,3.1133179463412044,2.7696695822500597,0.247690772843372,0.7860311999482259,100.14059720046137,32.88672579467378,55.41567603905169,157.32756122868045,8.0,1.0,3,Bicapped octahedron (cap faces with one atom in common)
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,9.0,8.0,2.3272867463929807,3.113317946341209,2.76966958225006,0.24769077284337238,0.7860311999482281,81.73252424667128,35.78023497144735,22.17472916395033,157.32756122868045,8.0,1.0,4,Bicapped octahedron (cap faces with one atom in common)
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,10.0,8.0,2.3272867678023177,3.1133177975527055,2.769669549470019,0.24769073555729385,0.7860310297503879,81.73252508868347,35.78023438638604,22.174730186600453,157.32756200582423,8.0,1.0,5,Bicapped octahedron (cap faces with one atom in common)
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True,11.0,8.0,2.327286806019248,3.1133178383166107,2.7696695571991166,0.24769075932110762,0.7860310322973625,81.73252499881049,35.78023433103351,22.174730945619007,157.3275613213842,8.0,1.0,6,Bicapped octahedron (cap faces with one atom in common)
mp-1222224,MgTiNb2(PbO3)4,2.1001698311955685,0.4266790150759608,[11.0],2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron","2g, 2h",2,11.0,Pb,0.0,True,4.0,11.0,2.371521369616083,3.176765148613259,2.863779278823159,0.26226855355057804,0.805243778997176,40.96349519384981,18.80721926882853,0.0,79.7154990244807,11.0,1.0,1,"Diminished icosahedron, Cuboctahedron"
mp-1222224,MgTiNb2(PbO3)4,2.1001698311955685,0.4266790150759608,[11.0],2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron","2g, 2h",2,11.0,Pb,0.0,True,6.0,11.0,2.371521369616083,3.1767651486132595,2.863779278823158,0.26226855355057815,0.8052437789971765,47.20017623808987,20.030600129609386,0.0,97.84766140983665,11.0,1.0,2,"Diminished icosahedron, Cuboctahedron"
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,10.0,Pb,0.0,True,6.0,10.0,2.540102169428356,3.1947391771384397,2.823749797271275,0.23443686001610897,0.6546370077100838,77.25190722075509,37.73931679859317,8.537736462515939e-07,165.85208005262066,10.0,1.0,1,Cuboctahedron
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True,5.0,8.0,2.5883712839220276,2.948203531244664,2.74344143499839,0.14027005024627046,0.3598322473226365,46.69482679500022,28.00805705544811,0.0,101.4457378153825,8.0,1.0,1,Cuboctahedron
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True,7.0,8.0,2.5126228316795274,2.9472855702737615,2.707596864050366,0.16512322680162594,0.4346627385942341,56.71525046163743,42.16309893134639,0.0,160.43701869413812,8.0,1.0,2,Cuboctahedron
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True,8.0,8.0,2.522732532484326,2.933947688643523,2.7068687905911695,0.16630517515491147,0.411215156159197,81.18684759186642,38.26695828274942,8.537736462515939e-07,160.61235288828757,8.0,1.0,3,Cuboctahedron
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True,9.0,8.0,2.5736893272984775,2.9602827371253597,2.7392098847125057,0.16038096763033277,0.3865934098268822,86.68703516308256,39.71247586020597,0.0,141.3651013366312,8.0,1.0,4,Cuboctahedron
mp-1222447,LiP5Pb2O15,1.7455458085997004,0.7150329369726949,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2a,1,7.0,Pb,0.0,True,12.0,7.0,2.5140881276306746,2.9752887602716793,2.6481988987260037,0.15856706581417282,0.46120063264100475,60.50280321958886,30.33773112643578,12.713902970761177,118.00514042127962,7.0,1.0,1,Square-face capped trigonal prism
mp-1222447,LiP5Pb2O15,1.7455458085997004,0.7150329369726949,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2a,1,7.0,Pb,0.0,True,13.0,7.0,2.4364435832310822,3.023005262680152,2.649732974648259,0.18703586519325535,0.5865616794490696,60.33874896253395,30.419087687781996,12.582360292837034,119.23717175548568,7.0,1.0,2,Square-face capped trigonal prism
mp-1222447,LiP5Pb2O15,1.7455458085997004,0.7150329369726949,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2a,1,7.0,Pb,0.0,True,14.0,7.0,2.4364435832310836,3.023005262680151,2.6497329746482587,0.18703586519325477,0.5865616794490673,101.74242434077662,29.851397722934394,66.33196290195714,163.95875270962046,7.0,1.0,3,Square-face capped trigonal prism
mp-1222447,LiP5Pb2O15,1.7455458085997004,0.7150329369726949,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2a,1,7.0,Pb,0.0,True,15.0,7.0,2.5140881276306732,2.97528876027168,2.6481988987260037,0.1585670658141731,0.46120063264100697,101.59977018277426,29.727972452617188,67.26126581701135,162.0078638530331,7.0,1.0,4,Square-face capped trigonal prism
mp-1222758,Mg3V6Cd2Cu3PbO24,1.8969452530632065,0.6142272061326864,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,1a,1,8.0,Pb,0.0,True,14.0,8.0,2.5258009724017194,3.026092937380684,2.7659260889085298,0.1676837994009567,0.5002919649789646,51.110870611521214,20.957850978972445,11.869692520336567,95.54224935296536,8.0,1.0,1,Hexagonal bipyramid
mp-1223180,LaCoSbPbO6,3.047436430501878,-0.1987724048279169,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4a,1,9.0,Pb,0.0,True,12.0,9.0,2.5004370510569345,3.077027038609174,2.7698285176005353,0.1920455655569645,0.5765899875522393,85.16307987493678,34.009791226330854,26.487399352761162,153.20116180250727,9.0,1.0,1,Tricapped triangular prism (two square-face caps and one triangular-face cap)
mp-1223180,LaCoSbPbO6,3.047436430501878,-0.1987724048279169,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4a,1,9.0,Pb,0.0,True,13.0,9.0,2.5011619295542205,3.077433725323664,2.7697967506892502,0.19222944420088972,0.5762717957694434,72.03636258699122,31.671747093358835,20.447011437656663,167.8689029405112,9.0,1.0,2,Tricapped triangular prism (two square-face caps and one triangular-face cap)
mp-1223180,LaCoSbPbO6,3.047436430501878,-0.1987724048279169,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4a,1,9.0,Pb,0.0,True,14.0,9.0,2.4996037581831274,3.0766896409381084,2.7698751148631144,0.19228777920989956,0.577085882754981,72.63005331128691,31.029928009676738,25.49317756096332,164.83649031964575,9.0,1.0,3,Tricapped triangular prism (two square-face caps and one triangular-face cap)
mp-1223180,LaCoSbPbO6,3.047436430501878,-0.1987724048279169,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4a,1,9.0,Pb,0.0,True,15.0,9.0,2.49948669164737,3.078545967237851,2.769733022313586,0.19228613676063191,0.5790592755904806,94.63536807177104,36.849895226340166,26.197804916772977,164.797726661571,9.0,1.0,4,Tricapped triangular prism (two square-face caps and one triangular-face cap)
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,8.0,6.0,2.280830355829033,2.7958767119120576,2.5523495955970312,0.16104786820203537,0.5150463560830247,91.82939062418485,36.30388174453042,9.374786520587516,152.12640170727732,6.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,9.0,6.0,2.280821263709718,2.79587872748906,2.5523484302579664,0.16105093477785537,0.5150574637793421,57.85474430660955,30.593277915488166,12.971450233783786,97.7172230857866,6.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,10.0,6.0,2.280829271255856,2.7958858266136635,2.552350933029871,0.1610504732413606,0.5150565553578073,31.28356344976492,13.34140794740775,13.521969507308073,58.68984043039371,6.0,1.0,3,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,11.0,6.0,2.237307632224284,2.727258518517717,2.5529355860037124,0.15944355402292879,0.4899508862934332,77.38764568255543,41.37059674073505,9.333653914227009,118.3135647472421,6.0,1.0,4,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,12.0,6.0,2.23730756792978,2.727258548953877,2.5529360232526908,0.15944386656056422,0.48995098102409695,91.31529991849247,35.621736385102416,13.794347120200015,153.61772936748633,6.0,1.0,5,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True,13.0,6.0,2.237307667070078,2.72725845357155,2.552937136286955,0.1594445477041431,0.48995078650147184,59.78565591670295,28.934313189674395,13.794346963522534,96.14366936395426,6.0,1.0,6,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,9.0,Pb,0.0,True,14.0,9.0,2.4419195115390946,2.936394342361401,2.7256757856686047,0.20836820164977163,0.49447483082230637,45.120960964574756,17.765530571229952,18.846978490487576,78.70313610218209,9.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,9.0,Pb,0.0,True,15.0,9.0,2.5034175879923892,2.874708897981763,2.726190824879483,0.16041314494125763,0.371291309989374,55.66009920472875,24.750995975656902,9.991068166078882,115.40209255677031,9.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,8.0,6.0,2.267474453639972,2.836471583793019,2.6051021241268244,0.18056361677735439,0.568997130153047,57.553587880770785,31.13818068059583,13.560578193073537,98.1969931672122,6.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,9.0,6.0,2.2674744949787304,2.836471530329787,2.605102107673757,0.18056358562546548,0.5689970353510567,31.420549523775595,14.767321250697737,14.217735511988364,61.380703227044165,6.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,10.0,6.0,2.2674744837001786,2.8364715565822434,2.605102117943723,0.1805635991282449,0.5689970728820648,91.60196937616617,36.03570894779558,10.706422875597147,149.88994635902503,6.0,1.0,3,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,11.0,6.0,2.282285783660189,2.8379497457244454,2.596464334564001,0.17162749487944182,0.5556639620642563,91.92671162794645,36.15466733376337,9.518129508203899,151.18261737495249,6.0,1.0,4,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,12.0,6.0,2.282285824884711,2.8379571010695654,2.596465553261553,0.17162920167799112,0.5556712761848543,57.836012642959766,28.529862330396213,9.518129365026072,95.16634510098942,6.0,1.0,5,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True,13.0,6.0,2.2822858149099945,2.8379472371037453,2.5964639152853604,0.17162689519373148,0.5556614221937508,75.44732052834833,40.822450414296135,8.747483722524171,116.03109346058282,6.0,1.0,6,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,9.0,Pb,0.0,True,14.0,9.0,2.456870096493863,3.0728508935334666,2.8139639105809446,0.2608830408298008,0.6159807970396036,45.08955363796241,18.970595587513113,1.782925014734149,94.59480576316437,9.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,9.0,Pb,0.0,True,15.0,9.0,2.4840137497034354,3.058513882163683,2.8164702088629183,0.24309592895199247,0.5745001324602477,98.70683713313606,31.37902754106165,55.33948395173874,157.02261434645533,9.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,8.0,6.0,2.253840752734787,2.756429622051294,2.58627843564361,0.16767712138619478,0.502588869316507,53.77931146595649,31.490785402810882,14.310843984417525,104.10659114100716,6.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,9.0,6.0,2.2538310288826517,2.7564296886664708,2.586276842886721,0.1676803538773387,0.502598659783819,48.70144587093169,21.506686581635414,13.862204322517362,82.2643298466478,6.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,10.0,6.0,2.2538391830426905,2.75642955800745,2.5862781444448992,0.1676776165107844,0.5025903749647593,91.13573799523037,36.13989278990099,9.455927142311706,152.047676262525,6.0,1.0,3,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,11.0,6.0,2.253840752734788,2.7564296220512947,2.5862784356436106,0.16767712138619434,0.5025888693165066,53.91655533175604,31.39945205319232,14.148704971617423,104.10659114100714,6.0,1.0,4,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,12.0,6.0,2.253831028882651,2.7564296886664703,2.58627684288672,0.16768035387733876,0.5025986597838195,48.86038840407666,21.33949919051325,13.655144401112537,82.26432984664774,6.0,1.0,5,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,13.0,6.0,2.2538391830426923,2.7564295580074494,2.5862781444448997,0.1676776165107841,0.5025903749647571,92.01163755400354,35.83149548695935,11.009803846843992,152.047676262525,6.0,1.0,6,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True,14.0,9.0,2.407974240741869,3.1733846248688886,2.8660485673444174,0.33015627983985985,0.7654103841270197,46.62775563952339,18.436959190411386,20.38828810063553,81.52562622301912,9.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True,15.0,9.0,2.40797424074187,3.17338462486889,2.8660485673444174,0.33015627983986,0.7654103841270201,98.57097298878277,31.728717215794582,54.46734167957128,157.98616738162355,9.0,1.0,2,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,5.0,Pb,0.0,True,12.0,5.0,2.5024499382178234,2.6410497123632775,2.5825854979902303,0.04577881863896857,0.1385997741454541,80.93435283440793,33.040341527790495,10.742000291732849,135.87922528822912,5.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,5.0,Pb,0.0,True,13.0,5.0,2.502449938217824,2.641049712363277,2.5825854979902303,0.045778818638968245,0.13859977414545321,81.71207417411743,33.31339419583965,13.419211589483792,139.3960080609401,5.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,5.0,Pb,0.0,True,14.0,5.0,2.4634206280686506,2.6315807466008656,2.5802735731891002,0.05957255627599533,0.16816011853221502,81.66327128996735,32.970309616805054,13.499022237209765,137.7234003587224,5.0,1.0,3,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,5.0,Pb,0.0,True,15.0,5.0,2.4634206280686493,2.631580746600865,2.5802735731890984,0.0595725562759954,0.1681601185322159,80.00840726669391,33.20168330412518,9.57644967455823,135.34024152910834,5.0,1.0,4,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,6.0,Pb,0.0,True,16.0,6.0,2.462012890377926,3.0504969286692787,2.6769770491893716,0.18631037438743753,0.5884840382913525,90.60743517182995,36.70979299931882,13.675691822212197,153.9228101324779,6.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,6.0,Pb,0.0,True,17.0,6.0,2.4620128903779244,3.0504969286692787,2.6769770491893703,0.18631037438743794,0.5884840382913543,90.43150637992379,37.19590993774316,9.1576290413807,153.92281013247793,6.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,6.0,Pb,0.0,True,18.0,6.0,2.4890846188387643,3.0752466687941977,2.6628122606996505,0.19083307379491235,0.5861620499554334,63.43052127108658,27.880511901313113,8.030897476831287,103.68527126148304,6.0,1.0,3,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,6.0,Pb,0.0,True,19.0,6.0,2.4890846188387648,3.0752466687941973,2.662812260699651,0.19083307379491202,0.5861620499554325,63.714943196187406,27.336215691500843,14.271470027093574,103.68527126148304,6.0,1.0,4,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism"
mp-1223583,KNb5Pb2O15,1.9882811160189124,0.477786699426783,"[12.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2e,2,12.0,Pb,0.0,True,,,,,,,,,,,,,,0,"Diminished icosahedron, Cuboctahedron"
mp-1223583,KNb5Pb2O15,1.9882811160189124,0.477786699426783,"[12.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2e,2,8.0,Pb,0.0,True,14.0,8.0,2.605480946391171,2.917166795164599,2.701495991324588,0.12491579204964957,0.3116858487734282,68.9699239140676,32.192677478801514,0.0,126.06374307304885,8.0,1.0,1,"Diminished icosahedron, Cuboctahedron"
mp-1223583,KNb5Pb2O15,1.9882811160189124,0.477786699426783,"[12.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2e,2,8.0,Pb,0.0,True,15.0,8.0,2.6054809463911712,2.917166795164598,2.701495991324588,0.124915792049649,0.31168584877342687,68.9699239876816,32.19267732109012,0.0,126.0637430730488,8.0,1.0,2,"Diminished icosahedron, Cuboctahedron"
mp-1223607,KAs3(PbO3)4,1.922806844882735,0.6222861295380758,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True,8.0,6.0,2.2775042197013606,2.8103629355631803,2.602279813444731,0.17031359651118735,0.5328587158618197,91.94062063669786,36.07448242680939,10.341089204178948,151.68447831444666,6.0,1.0,1,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)"
