material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pb_wyckoff,num_Pb_chemenvs,CN,element,charge_range,is_single_charge
mp-1208082,VAs2Pb2O9,2.512711894050492,0.180107343466649,"[10.0, 8.0]",2.0,2.0,2.0,"Pentagonal-face capped pentagonal antiprism, Cube",4e,2,8.0,Pb,0.0,True
mp-1208138,V3Pb2O9,2.5493142150629,0.1393466069729581,"[8.0, 9.0]",2.0,2.0,2.0,"Cube, Square-face bicapped square antiprism",2a,2,8.0,Pb,0.0,True
mp-1208138,V3Pb2O9,2.5493142150629,0.1393466069729581,"[8.0, 9.0]",2.0,2.0,2.0,"Cube, Square-face bicapped square antiprism",2a,2,9.0,Pb,0.0,True
mp-1208438,V3Pb5O12,2.024079071420948,0.5425553195610819,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True
mp-1208438,V3Pb5O12,2.024079071420948,0.5425553195610819,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-1208910,V5Bi17Pb5O43,2.179825201564903,0.3907390879120588,"[6.0, 7.0]",2.0,2.0,2.0,"Square-face capped square prism, Cube, Square-face capped trigonal prism","2b, 1a",3,6.0,Pb,0.0,True
mp-1208910,V5Bi17Pb5O43,2.179825201564903,0.3907390879120588,"[6.0, 7.0]",2.0,2.0,2.0,"Square-face capped square prism, Cube, Square-face capped trigonal prism","2b, 1a",3,7.0,Pb,0.0,True
mp-1209002,Sr2P3Pb3O13,2.0881127151083136,0.6094459756041228,[6.0],2.67,2.67,2.67,Pentagonal bipyramid,6h,1,6.0,Pb,0.0,True
mp-1209059,U3P2(PbO8)2,2.61305275118794,0.0422215594852463,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,4f,1,5.0,Pb,0.0,True
mp-1209774,PHPbO4,0.6834112907053201,1.7905023538799714,[6.0],2.0,2.0,2.0,Octahedron,2f,1,6.0,Pb,0.0,True
mp-1210036,P3Pb5O13,2.136972138139196,0.4735038262552623,"[7.0, 9.0]",2.4,2.4,2.4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,7.0,Pb,0.0,True
mp-1210036,P3Pb5O13,2.136972138139196,0.4735038262552623,"[7.0, 9.0]",2.4,2.4,2.4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-1210057,P3Pb5BrO12,2.504459349993033,0.1745703123580288,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square antiprism","6h, 4f",2,6.0,Pb,0.0,True
mp-1210057,P3Pb5BrO12,2.504459349993033,0.1745703123580288,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square antiprism","6h, 4f",2,9.0,Pb,0.0,True
mp-1210217,P3Pb5O12,2.45895548099192,0.2040431098824566,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True
mp-1210217,P3Pb5O12,2.45895548099192,0.2040431098824566,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-1210715,MnPb(SO4)2,1.7778634097823818,0.6547386633511969,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),4a,1,10.0,Pb,0.0,True
mp-1212702,Fe2As2H2PbO10,2.6065551208996767,0.0077268270937905,[6.0],2.0,2.0,2.0,Bicapped octahedron (opposed cap faces),1a,1,6.0,Pb,0.0,True
mp-1213421,CuAsPb2SO9,2.3354632399887536,0.2931010672869679,"[7.0, 10.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism",2e,2,7.0,Pb,0.0,True
mp-1213421,CuAsPb2SO9,2.3354632399887536,0.2931010672869679,"[7.0, 10.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism",2e,2,10.0,Pb,0.0,True
mp-1213944,CrCuAsPb2O9,2.4608790537519982,0.2180138168598546,"[9.0, 9.0]",2.0,2.0,2.0,Square-face monocapped antiprism,4e,1,9.0,Pb,0.0,True
mp-1213944,CrCuAsPb2O9,2.4608790537519982,0.2180138168598546,"[9.0, 9.0]",2.0,2.0,2.0,Square-face monocapped antiprism,4e,1,9.0,Pb,0.0,True
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,5.0,Pb,0.0,True
mp-1214311,Bi6As4PbO20,3.303315691079632,-0.4236999157049291,[8.0],2.0,2.0,2.0,Cube,1a,1,8.0,Pb,0.0,True
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,9.0,Pb,0.0,True
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,[6.0],2.0,2.0,2.0,Pentagonal pyramid,4c,1,6.0,Pb,0.0,True
mp-1215409,ZrTi2(PbO3)3,2.910748093246144,-0.1798065515772269,[8.0],2.0,2.0,2.0,"Square-face monocapped antiprism, Square-face bicapped trigonal prism","1d, 2h",2,8.0,Pb,0.0,True
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,10.0,Pb,0.0,True
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,3.0,Pb,0.0,True
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True
mp-1215813,Zr3Ti2(PbO3)5,1.777620175471212,0.6218437061177859,"[12.0, 9.0]",2.0,2.0,2.0,"Cuboctahedron, Triangular cupola",1a,2,12.0,Pb,0.0,True
mp-1215813,Zr3Ti2(PbO3)5,1.777620175471212,0.6218437061177859,"[12.0, 9.0]",2.0,2.0,2.0,"Cuboctahedron, Triangular cupola",1a,2,9.0,Pb,0.0,True
mp-1215826,Zr2Sb2Pb4O13,2.012694083196394,0.4986308661357679,[7.0],2.0,2.0,2.0,Face-capped octahedron,"2d, 2c",1,7.0,Pb,0.0,True
mp-1215966,Zr3Ti(PbO3)4,2.041018943194753,0.5412594701391681,"[6.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,6.0,Pb,0.0,True
mp-1215966,Zr3Ti(PbO3)4,2.041018943194753,0.5412594701391681,"[6.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True
mp-1216039,Zr2Ti3(PbO3)5,2.6538028205498447,0.0109759049842789,[8.0],2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism, Square-face bicapped trigonal prism","1a, 2g",3,8.0,Pb,0.0,True
mp-1216361,VP2PbO8,2.5726856450911386,0.1524708426847049,[8.0],2.0,2.0,2.0,Cube,4a,1,8.0,Pb,0.0,True
mp-1216362,VPPb3O8,2.0237227641902247,0.4977030936247219,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron",1a,2,10.0,Pb,0.0,True
mp-1216362,VPPb3O8,2.0237227641902247,0.4977030936247219,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron",1a,2,6.0,Pb,0.0,True
mp-1216403,VP3(Pb3O8)2,2.3616705928937973,0.2744996701630555,"[10.0, 3.0, 4.0, 7.0, 8.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",1a,3,10.0,Pb,0.0,True
mp-1216403,VP3(Pb3O8)2,2.3616705928937973,0.2744996701630555,"[10.0, 3.0, 4.0, 7.0, 8.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",1a,3,3.0,Pb,0.0,True
mp-1216403,VP3(Pb3O8)2,2.3616705928937973,0.2744996701630555,"[10.0, 3.0, 4.0, 7.0, 8.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",1a,3,4.0,Pb,0.0,True
mp-1216403,VP3(Pb3O8)2,2.3616705928937973,0.2744996701630555,"[10.0, 3.0, 4.0, 7.0, 8.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",1a,3,7.0,Pb,0.0,True
mp-1216403,VP3(Pb3O8)2,2.3616705928937973,0.2744996701630555,"[10.0, 3.0, 4.0, 7.0, 8.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",1a,3,8.0,Pb,0.0,True
mp-1216434,Zr4Ti(PbO3)5,2.114133435515569,0.4782915367259679,"[6.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,6.0,Pb,0.0,True
mp-1216434,Zr4Ti(PbO3)5,2.114133435515569,0.4782915367259679,"[6.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True
mp-1216895,V6PbO15,2.152891595066962,0.3406691107503599,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,1a,1,7.0,Pb,0.0,True
mp-1216962,V3Bi(PbO4)3,2.251984452885256,0.3016061278488261,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-1216981,TiFeBiPbO6,3.417679222500944,-0.5092572264729107,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,1a,1,8.0,Pb,0.0,True
mp-1217012,V2GePb5O12,2.035827111547249,0.5076700391941216,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",2,6.0,Pb,0.0,True
mp-1217012,V2GePb5O12,2.035827111547249,0.5076700391941216,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",2,9.0,Pb,0.0,True
mp-1217154,TiFe3Bi3PbO12,3.449017042313072,-0.4972632621931163,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,1a,1,8.0,Pb,0.0,True
mp-1217159,V2SiPb5O12,2.011711795312939,0.5155246274282561,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,5.0,Pb,0.0,True
mp-1217159,V2SiPb5O12,2.011711795312939,0.5155246274282561,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,6.0,Pb,0.0,True
mp-1217159,V2SiPb5O12,2.011711795312939,0.5155246274282561,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,9.0,Pb,0.0,True
mp-1217219,Ti2Sb2Pb4O13,2.109370243466519,0.393228098352454,[7.0],2.0,2.0,2.0,Face-capped octahedron,"2d, 2c",1,7.0,Pb,0.0,True
mp-1217230,V5FePbO11,3.087534402885196,-0.1018812171174254,[12.0],2.0,2.0,2.0,Anticuboctahedron,2a,1,12.0,Pb,0.0,True
mp-1217243,U3Te5(PbO4)8,2.8191601167338,-0.094920827763791,[7.0],2.0,2.0,2.0,"Square-face capped square prism, Pentagonal bipyramid, Bicapped octahedron (cap faces with one atom in common)",2i,3,7.0,Pb,0.0,True
mp-1217292,Ti3TePb4O13,2.098523372397844,0.3993485438252425,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1217377,Zn15Te5As2P8(Pb3O14)5,1.809769135624903,0.6710993298119851,[8.0],2.0,2.0,2.0,Square antiprism,1a,1,8.0,Pb,0.0,True
mp-1217448,Th4P6PbO24,2.164665049765792,0.4494806439222739,[8.0],2.0,2.0,2.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),1a,1,8.0,Pb,0.0,True
mp-1217456,Ti4FeBiPb4O15,4.454718365845086,-1.26011340219991,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,2e,1,8.0,Pb,0.0,True
mp-1217509,Ti3NiBi2(PbO6)2,2.5383464334040995,0.1686921403045847,[11.0],2.0,2.0,2.0,Diminished icosahedron,4a,1,11.0,Pb,0.0,True
mp-1217519,ThV2PbO8,2.3640409889368663,0.2097025099419054,[9.0],2.0,2.0,2.0,Square-face monocapped antiprism,2i,1,9.0,Pb,0.0,True
mp-1217554,V17Fe7(PbO11)4,2.574796238351205,0.1858246762232552,"[12.0, 3.0]",2.0,2.0,2.0,Anticuboctahedron,1a,1,12.0,Pb,0.0,True
mp-1217554,V17Fe7(PbO11)4,2.574796238351205,0.1858246762232552,"[12.0, 3.0]",2.0,2.0,2.0,Anticuboctahedron,1a,1,3.0,Pb,0.0,True
mp-1217611,TiFe2Bi2PbO9,2.234036311172326,0.3090218373322994,[6.0],2.0,2.0,2.0,Cuboctahedron,"1c, 1a",1,6.0,Pb,0.0,True
mp-1217792,Ti5Bi4(PbO9)2,2.455706203230021,0.2306103153543274,[12.0],2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2a,2,12.0,Pb,0.0,True
mp-1217801,SrTiNb2Bi2PbO12,3.55107767663512,-0.4049345510634815,[12.0],2.0,2.0,2.0,Cuboctahedron,1a,1,12.0,Pb,0.0,True
mp-1218292,SrGe12Pb2O27,2.396818869365256,0.2850590209692732,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,2c,1,10.0,Pb,0.0,True
mp-1218368,SrCaPbO4,1.7637810104135074,1.2040627093657583,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1g",1,6.0,Pb,0.0,True
mp-1218395,Sr3Ca(PbO4)2,1.7233756463881789,1.3308071053405377,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pb,0.0,True
mp-1218448,SrCa3(PbO4)2,1.8309737493891347,1.001047806199323,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pb,0.0,True
mp-1218569,Sr5Zn(PbO4)3,1.865077498081941,1.0101630330483968,[6.0],4.0,4.0,4.0,Octahedron,3c,1,6.0,Pb,0.0,True
mp-1218582,Sr2YCu3(PbO4)2,1.1238893946170443,1.8375907223824364,[5.0],2.0,2.0,2.0,Square pyramid,2n,1,5.0,Pb,0.0,True
mp-1218617,Sr4CaHoCu6(PbO4)4,1.8154706766676525,1.0911440049917966,[5.0],2.0,2.0,2.0,"Triangular non-coplanar, See-saw",2i,2,5.0,Pb,0.0,True
mp-1218685,Sr4CaYCu6(PbO4)4,1.984694948763864,0.6243231389097479,[5.0],2.0,2.0,2.0,Square pyramid,4g,1,5.0,Pb,0.0,True
mp-1218726,Sr2NdCu3(PbO4)2,0.9504349021965656,2.1191313928442046,[5.0],2.0,2.0,2.0,See-saw,2i,1,5.0,Pb,0.0,True
mp-1218727,Sr2PrCu3(PbO4)2,0.9379079565077784,2.132320622235772,[5.0],2.0,2.0,2.0,See-saw,2i,1,5.0,Pb,0.0,True
mp-1218734,Sr4CaYCu6(PbO4)4,1.8269890096308643,1.0422107200230648,[5.0],2.0,2.0,2.0,See-saw,2i,1,5.0,Pb,0.0,True
mp-1218785,Sr8Ca3NdTl2Cu8(PbO14)2,1.952775008526754,0.4773463889176752,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Pb,0.0,True
mp-1218799,Sr3Cu3Pb3ClO8,1.980742981988389,0.7130187591307856,"[4.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, Square pyramid","1b, 1a",3,4.0,Pb,0.0,True
mp-1218799,Sr3Cu3Pb3ClO8,1.980742981988389,0.7130187591307856,"[4.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, Square pyramid","1b, 1a",3,5.0,Pb,0.0,True
mp-1218827,Sr9Nd3Cu12(PbO4)8,2.0088142568723333,0.6242717380708414,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Pb,0.0,True
mp-1218870,Sr4CaYCu4Bi2(PbO8)2,2.2860220649630585,1.0078275886305907,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4g,1,3.0,Pb,0.0,True
mp-1218877,Sr2CePrCu3(PbO5)2,1.929569723722912,0.9585813356910045,[5.0],2.0,2.0,2.0,"See-saw, Square pyramid",1a,2,5.0,Pb,0.0,True
mp-1219056,Sn2Sb2Pb4O13,2.050421861957729,0.4449664424186843,[7.0],2.0,2.0,2.0,Face-capped octahedron,"2d, 2c",1,7.0,Pb,0.0,True
mp-1219089,Sn3TePb4O13,2.0926111411456967,0.4232272401939909,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1219278,ScSb3Pb4O13,2.138927925607488,0.3649163527616005,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1219543,Sb3RhPb4O13,2.162490640254324,0.327654336374391,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1219942,Sr2YCu2BiPbO8,3.103070437831812,-1.9624654168011864,[3.0],2.0,2.0,2.0,See-saw,4e,1,3.0,Pb,0.0,True
mp-1220019,Pr3Mn4PbO12,2.3587006134173816,0.2506616398995364,[9.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1a,1,9.0,Pb,0.0,True
mp-1220034,PHPbO4,0.8146709037116106,1.667852069477369,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-1220061,P3Pb5O12F,2.232138151123096,0.3396068140902801,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","2b, 6c",2,6.0,Pb,0.0,True
mp-1220061,P3Pb5O12F,2.232138151123096,0.3396068140902801,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","2b, 6c",2,9.0,Pb,0.0,True
mp-1220062,P3Pb5BrO12,2.312221424664194,0.2999862229624788,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square antiprism","2b, 6c",2,6.0,Pb,0.0,True
mp-1220062,P3Pb5BrO12,2.312221424664194,0.2999862229624788,"[6.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square antiprism","2b, 6c",2,9.0,Pb,0.0,True
mp-1220066,P2Pb4SO12,2.2365899853763764,0.4347582570115397,[6.0],2.0,2.0,2.0,Octahedron,8e,1,6.0,Pb,0.0,True
mp-1220067,P2Pb3O8,2.011319734372315,0.4786976409035266,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True
mp-1220067,P2Pb3O8,2.011319734372315,0.4786976409035266,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,9.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,2.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,2.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,2.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,2.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,4.0,Pb,0.0,True
mp-1220145,Pb12BrCl7O8,1.9413633352631536,0.5874690346402383,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw","1b, 1a",3,4.0,Pb,0.0,True
mp-1220209,P6(Pb2O5)5,2.063351171924,0.473963489315789,"[6.0, 9.0]",2.0,2.0,2.0,"Octahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",3,6.0,Pb,0.0,True
mp-1220209,P6(Pb2O5)5,2.063351171924,0.473963489315789,"[6.0, 9.0]",2.0,2.0,2.0,"Octahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",3,9.0,Pb,0.0,True
mp-1220281,P3Pb5O13,2.18899441934322,0.4231486323297845,"[7.0, 9.0]",2.4,2.4,2.4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2a,2,7.0,Pb,0.0,True
mp-1220281,P3Pb5O13,2.18899441934322,0.4231486323297845,"[7.0, 9.0]",2.4,2.4,2.4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2a,2,9.0,Pb,0.0,True
mp-1220499,Nb4Pb3O13,2.0701562882190045,0.4601315754946674,[7.0],2.0,2.0,2.0,Pentagonal pyramid,3b,1,7.0,Pb,0.0,True
mp-1220828,Nb4Pb3(O6F)2,2.2698218328510817,0.3072956358837818,"[5.0, 6.0, 6.0]",2.0,2.0,2.0,"Hexagonal bipyramid, Cube, Pentagonal bipyramid","2d, 2e, 2c",3,5.0,Pb,0.0,True
mp-1220828,Nb4Pb3(O6F)2,2.2698218328510817,0.3072956358837818,"[5.0, 6.0, 6.0]",2.0,2.0,2.0,"Hexagonal bipyramid, Cube, Pentagonal bipyramid","2d, 2e, 2c",3,6.0,Pb,0.0,True
mp-1220828,Nb4Pb3(O6F)2,2.2698218328510817,0.3072956358837818,"[5.0, 6.0, 6.0]",2.0,2.0,2.0,"Hexagonal bipyramid, Cube, Pentagonal bipyramid","2d, 2e, 2c",3,6.0,Pb,0.0,True
mp-1220871,NaAs3(PbO3)4,2.0230295661239825,0.5302380620257123,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True
mp-1220871,NaAs3(PbO3)4,2.0230295661239825,0.5302380620257123,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True
mp-1221016,NaV3(PbO3)4,1.9869415343745704,0.5620003918480033,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True
mp-1221016,NaV3(PbO3)4,1.9869415343745704,0.5620003918480033,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True
mp-1221063,Nb2PbO6,2.17931580727951,0.3799752269046391,"[12.0, 3.0, 6.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",1b,4,12.0,Pb,0.0,True
mp-1221063,Nb2PbO6,2.17931580727951,0.3799752269046391,"[12.0, 3.0, 6.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",1b,4,3.0,Pb,0.0,True
mp-1221063,Nb2PbO6,2.17931580727951,0.3799752269046391,"[12.0, 3.0, 6.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",1b,4,6.0,Pb,0.0,True
mp-1221063,Nb2PbO6,2.17931580727951,0.3799752269046391,"[12.0, 3.0, 6.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",1b,4,8.0,Pb,0.0,True
mp-1221184,Na4P6PbO18,2.578061717247387,0.0929851315690293,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,1a,1,7.0,Pb,0.0,True
mp-1221844,Na2CaPb3(CO3)5,2.597730667357043,0.1146242142181717,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,2a,1,10.0,Pb,0.0,True
mp-1222091,MgTi2Pb4WO12,2.842369036968807,-0.0011210880500079,[12.0],2.0,2.0,2.0,Cuboctahedron,4g,1,12.0,Pb,0.0,True
mp-1222221,Nd3Pb3I13O40,2.3619276484248406,0.2881262106962079,[8.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),6b,1,8.0,Pb,0.0,True
